geo,time,ny_gnp_mktp_kd_zg
nam,2010,3.85867
nam,2011,6.24976
nam,2012,5.20399
nam,2013,9.564
nam,2014,5.75576
nam,2015,4.68989
nam,2016,-1.85805
nam,2017,-0.9207
nam,2018,-0.98514
nam,2019,0.43353
nam,2020,-7.24676
ner,1991,-0.40515
ner,1992,1.98401
ner,1993,0.3753
ner,1994,1.56965
ner,1995,2.83555
ner,1996,1.47565
ner,1997,1.71554
ner,1998,11.38475
ner,1999,0.1039
ner,2000,-0.99369
ner,2001,7.73704
ner,2002,5.35233
ner,2003,1.85309
ner,2004,1.69606
ner,2005,7.37662
ner,2006,5.85075
ner,2007,2.79195
ner,2008,7.29811
ner,2009,2.00812
ner,2010,8.56574
ner,2011,3.17295
ner,2012,7.53739
ner,2013,5.86864
ner,2014,7.19795
ner,2015,4.8076
ner,2016,4.04874
ner,2017,5.4398
ner,2018,8.25476
ner,2019,5.67569
nga,1982,-6.44786
nga,1983,-10.77472
nga,1984,-1.41103
nga,1985,5.55371
nga,1986,-0.98855
nga,1987,1.42143
nga,1988,10.947
nga,1989,-1.8969
nga,1990,11.05563
nga,1991,0.54903
nga,1992,3.06739
nga,1993,-4.15337
nga,1994,0.37349
nga,1995,1.54764
nga,1996,4.59921
nga,1997,3.36831
nga,1998,2.01102
nga,1999,3.01401
nga,2000,-3.32616
nga,2001,10.58297
nga,2002,14.28384
nga,2003,5.92794
nga,2004,9.86163
nga,2005,5.57328
nga,2006,13.34275
nga,2007,3.74813
nga,2008,7.10778
nga,2009,7.60468
nga,2010,7.50652
nga,2011,5.44437
nga,2012,4.64788
nga,2013,6.88208
nga,2014,8.11887
nga,2015,3.55394
nga,2016,-1.0891
nga,2017,0.07843
nga,2018,0.52616
nga,2019,3.48363
nga,2020,-2.20702
nic,1995,10.35517
nic,1996,8.46966
nic,1997,5.88332
nic,1998,6.15461
nic,1999,7.09472
nic,2000,4.3122
nic,2001,2.35201
nic,2002,1.42263
nic,2003,2.83624
nic,2004,5.84736
nic,2005,5.36306
nic,2006,3.37561
nic,2007,5.67131
nic,2008,3.46041
nic,2009,-3.82854
nic,2010,4.67362
nic,2011,6.36977
nic,2012,5.15651
nic,2013,3.95724
nic,2014,5.93975
nic,2015,4.533
nic,2016,3.36288
nic,2017,4.17998
nic,2018,-3.03364
nic,2019,-2.29049
nic,2020,-1.20201
nld,1970,5.67528
nld,1971,3.4983
nld,1972,3.87676
nld,1973,5.9119
nld,1974,3.08841
nld,1975,-1.64823
nld,1976,5.18836
nld,1977,2.34408
nld,1978,2.13566
nld,1979,3.13648
nld,1980,0.7302
nld,1981,-1.34971
nld,1982,-1.24832
nld,1983,2.46943
nld,1984,3.36852
nld,1985,1.49069
nld,1986,2.87405
nld,1987,2.88365
nld,1988,3.14716
nld,1989,4.65384
nld,1990,3.01543
nld,1991,2.77757
nld,1992,1.40465
nld,1993,1.83611
nld,1994,3.50474
nld,1995,3.75794
nld,1996,3.64612
nld,1997,3.62947
nld,1998,3.32801
nld,1999,6.79093
nld,2000,4.6365
nld,2001,0.04117
nld,2002,0.42275
nld,2003,1.50704
nld,2004,1.4758
nld,2005,0.05675
nld,2006,5.75034
nld,2007,2.9189
nld,2008,-0.68217
nld,2009,-1.83323
nld,2010,2.65476
nld,2011,2.66177
nld,2012,-0.72202
nld,2013,-0.48042
nld,2014,-0.17271
nld,2015,2.28814
nld,2016,0.60347
nld,2017,5.24478
nld,2018,2.75123
nld,2019,1.22314
nld,2020,-5.86959
nor,1979,3.89725
nor,1980,4.93597
nor,1981,1.56225
nor,1982,0.08739
nor,1983,4.27218
nor,1984,6.32407
nor,1985,6.48061
nor,1986,4.31555
nor,1987,1.91091
nor,1988,-1.09892
nor,1989,0.79209
nor,1990,1.77222
nor,1991,2.79091
nor,1992,4.5904
nor,1993,2.69661
nor,1994,5.60598
nor,1995,4.5461
nor,1996,5.07573
nor,1997,5.34848
nor,1998,2.58213
nor,1999,2.2214
nor,2000,2.61709
nor,2001,3.46976
nor,2002,1.65236
nor,2003,1.17921
nor,2004,3.62402
nor,2005,3.56231
nor,2006,1.37213
nor,2007,2.58945
nor,2008,0.30507
nor,2009,-0.6826
nor,2010,1.24525
nor,2011,0.88794
nor,2012,2.59092
nor,2013,1.26629
nor,2014,4.16328
nor,2015,2.79112
nor,2016,1.14345
nor,2017,1.71498
nor,2018,1.32044
nor,2019,-0.17985
nor,2020,0.50988
npl,2002,-0.39194
npl,2003,3.94146
npl,2004,4.50305
npl,2005,4.07801
npl,2006,3.83786
npl,2007,3.66721
npl,2008,6.04178
npl,2009,4.74828
npl,2010,4.41668
npl,2011,3.15731
npl,2012,4.66022
npl,2013,3.48611
npl,2014,6.83936
npl,2015,3.90264
npl,2016,0.31129
npl,2017,8.73771
npl,2018,7.23862
npl,2019,7.08302
npl,2020,-1.98163
nzl,1978,-0.03483
nzl,1979,2.95369
nzl,1980,1.33636
nzl,1981,4.55325
nzl,1982,0.61778
nzl,1983,2.46258
nzl,1984,3.65549
nzl,1985,1.15724
nzl,1986,3.33482
nzl,1987,0.58547
nzl,1988,0.4125
nzl,1989,0.10081
nzl,1990,0.50901
nzl,1991,-3.47961
nzl,1992,1.33762
nzl,1993,5.60222
nzl,1994,5.52512
nzl,1995,5.29292
nzl,1996,2.44051
nzl,1997,3.51128
nzl,1998,2.18059
nzl,1999,4.08385
nzl,2000,3.18279
nzl,2001,4.02029
nzl,2002,4.72059
nzl,2003,4.75685
nzl,2004,3.09199
nzl,2005,2.47603
nzl,2006,2.66894
nzl,2007,2.36142
nzl,2008,-1.16446
nzl,2009,3.0951
nzl,2010,0.55737
nzl,2011,2.67728
nzl,2012,2.6756
nzl,2013,2.81948
nzl,2014,3.72749
nzl,2015,4.4839
nzl,2016,3.80542
nzl,2017,2.9638
nzl,2018,3.3936
nzl,2019,2.76487
omn,1999,-0.26941
omn,2000,6.31798
omn,2001,4.22135
omn,2002,-1.18642
omn,2003,-1.24433
omn,2004,1.84025
omn,2005,1.13762
omn,2006,6.24694
omn,2007,4.20462
omn,2008,4.68819
omn,2009,5.35515
omn,2010,0.81632
omn,2011,3.47221
omn,2012,8.90565
omn,2013,7.40886
omn,2014,0.22557
omn,2015,7.7865
omn,2016,5.3365
omn,2017,-1.03949
omn,2018,-0.93066
omn,2019,-2.23562
omn,2020,-3.68845
pak,1987,6.34582
pak,1988,7.55757
pak,1989,4.93606
pak,1990,4.2174
pak,1991,4.95537
pak,1992,7.64257
pak,1993,1.43878
pak,1994,3.54317
pak,1995,5.07354
pak,1996,4.65905
pak,1997,0.57651
pak,1998,2.11653
pak,1999,4.7515
pak,2000,4.78331
pak,2001,3.29465
pak,2002,2.29844
pak,2003,6.36599
pak,2004,7.98234
pak,2005,6.6007
pak,2006,5.99004
pak,2007,4.40949
pak,2008,1.80335
pak,2009,2.49812
pak,2010,2.38528
pak,2011,3.19324
pak,2012,3.49443
pak,2013,4.25542
pak,2014,4.63533
pak,2015,4.64215
pak,2016,5.26996
pak,2017,5.83446
pak,2018,5.75541
pak,2019,0.85346
pak,2020,-1.02234
pan,1961,11.63007
pan,1962,8.61293
pan,1963,8.79075
pan,1964,5.03569
pan,1965,7.43472
pan,1966,7.7151
pan,1967,7.801
pan,1968,6.82801
pan,1969,8.60854
pan,1970,7.18599
pan,1971,9.37721
pan,1972,4.45155
pan,1973,5.41032
pan,1974,2.29379
pan,1975,4.12462
pan,1976,0.01361
pan,1977,14.97585
pan,1978,10.45352
pan,1979,3.43202
pan,1980,2.867
pan,1981,7.54644
pan,1982,10.27757
pan,1983,-0.4891
pan,1984,-0.75527
pan,1985,7.67078
pan,1986,-0.58065
pan,1987,7.34001
pan,1988,-16.87089
pan,1989,-1.64002
pan,1990,8.82699
pan,1991,6.94363
pan,1992,9.37379
pan,1993,7.40462
pan,1994,3.82362
pan,1995,-0.79766
pan,1996,6.72205
pan,1997,5.03315
pan,1998,6.52067
pan,1999,2.62343
pan,2000,4.04385
pan,2001,0.35419
pan,2002,5.01964
pan,2003,-0.13858
pan,2004,6.70101
pan,2005,6.60941
pan,2006,8.66471
pan,2007,13.79919
pan,2008,9.77387
pan,2009,1.76444
pan,2010,2.94161
pan,2011,14.25213
pan,2012,8.26597
pan,2013,7.23408
pan,2014,2.28684
pan,2015,8.36783
pan,2016,4.01614
pan,2017,6.99458
pan,2018,2.64118
pan,2019,3.33146
per,1961,7.75088
per,1962,10.8056
per,1963,4.42516
per,1964,6.26577
per,1965,6.05958
per,1966,7.80647
per,1967,3.61417
per,1968,-0.37609
per,1969,3.41726
per,1970,4.36208
per,1971,5.08769
per,1972,3.48512
per,1973,5.84595
per,1974,9.81802
per,1975,4.32303
per,1976,0.49771
per,1977,2.30442
per,1978,-4.27222
per,1979,2.36862
per,1980,6.98131
per,1981,6.13069
per,1982,-0.23222
per,1983,-12.10572
per,1984,3.39055
per,1985,2.81024
per,1986,8.21033
per,1987,10.58185
per,1988,-12.49709
per,1989,-10.01545
per,1990,-4.42438
per,1991,6.04427
per,1992,-0.94833
per,1993,4.84936
per,1994,11.73753
per,1995,7.00356
per,1996,4.0924
per,1997,6.78511
per,1998,0.58823
per,1999,1.48216
per,2000,2.22109
per,2001,1.20615
per,2002,4.93023
per,2003,3.2125
per,2004,3.05316
per,2005,5.03308
per,2006,4.9804
per,2007,8.81
per,2008,10.31642
per,2009,1.77929
per,2010,6.66477
per,2011,6.00482
per,2012,7.5388
per,2013,7.31506
per,2014,3.12245
per,2015,4.53855
per,2016,3.17451
per,2017,1.94573
per,2018,3.53678
per,2019,2.97703
per,2020,-10.0137
phl,1982,2.40215
phl,1983,2.10406
phl,1984,-8.92035
phl,1985,-6.50077
phl,1986,3.40177
phl,1987,5.05264
phl,1988,7.21637
phl,1989,5.94602
phl,1990,4.85497
phl,1991,0.71502
phl,1992,1.87824
phl,1993,2.71536
phl,1994,5.50084
phl,1995,4.85215
phl,1996,6.56055
phl,1997,6.71361
phl,1998,8.42083
phl,1999,2.93902
phl,2000,0.71307
phl,2001,3.06712
phl,2002,3.62841
phl,2003,4.96608
phl,2004,6.35094
phl,2005,5.36464
phl,2006,4.80077
phl,2007,6.28675
phl,2008,4.63024
phl,2009,3.61686
phl,2010,7.0781
phl,2011,3.19695
phl,2012,7.15388
phl,2013,7.5219
phl,2014,6.16453
phl,2015,6.21245
phl,2016,6.76212
phl,2017,6.81741
phl,2018,5.87827
phl,2019,5.42462
phl,2020,-11.39982
png,1962,6.47223
png,1963,4.07247
png,1964,8.51242
png,1965,10.29259
png,1966,5.92602
png,1967,4.10252
png,1968,4.25427
png,1969,8.09925
png,1970,10.23366
png,1971,5.71818
png,1972,5.5805
png,1973,5.91959
png,1974,2.33827
png,1975,-0.04337
png,1976,-2.89752
png,1977,1.22208
png,1978,8.80327
png,1979,1.50382
png,1980,-2.27429
png,1981,-0.52724
png,1982,-0.04581
png,1983,3.0198
png,1984,0.30871
png,1985,3.88493
png,1986,4.96775
png,1987,2.24809
png,1988,3.08347
png,1989,-1.32142
png,1990,-3.00625
png,1991,9.69427
png,1992,11.95855
png,1993,18.39611
png,1994,6.29455
png,1995,-2.80516
png,1996,6.77665
png,1997,-3.22461
png,1998,-3.94496
png,1999,1.44203
png,2000,-1.94053
png,2001,-0.48066
png,2002,-0.04034
png,2003,1.18924
png,2004,3.23472
pol,1996,6.91245
pol,1997,6.4155
pol,1998,4.675
pol,1999,4.74087
pol,2000,4.74478
pol,2001,1.35709
pol,2002,2.02027
pol,2003,2.86456
pol,2004,2.70496
pol,2005,5.05039
pol,2006,5.71109
pol,2007,6.0236
pol,2008,5.41885
pol,2009,1.83541
pol,2010,3.30758
pol,2011,4.79552
pol,2012,1.4523
pol,2013,1.20004
pol,2014,2.93829
pol,2015,4.19602
pol,2016,2.36182
pol,2017,4.92923
pol,2018,5.38779
pol,2019,4.81212
pol,2020,-2.15628
pri,1965,8.14671
pri,1966,6.6572
pri,1967,4.28451
pri,1968,4.77098
pri,1969,9.26793
pri,1970,7.72647
pri,1971,6.72374
pri,1972,4.54414
pri,1973,4.69574
pri,1974,2.12681
pri,1975,-1.08062
pri,1976,-9.1444
pri,1977,16.3321
pri,1978,4.15579
pri,1979,5.67748
pri,1980,2.05499
pri,1981,0.95583
pri,1982,-3.38632
pri,1983,-3.32593
pri,1984,2.89729
pri,1985,2.61042
pri,1986,2.0582
pri,1987,3.75035
pri,1988,3.6632
pri,1989,5.51692
pri,1990,-7.66053
pri,1991,2.98441
pri,1992,-0.2527
pri,1993,3.95131
pri,1994,2.04213
pri,1995,10.57362
pri,1996,-5.33159
pri,1997,5.46867
pri,1998,-2.46807
pri,1999,8.55654
pri,2000,4.88625
pri,2001,-4.78108
pri,2002,-2.47535
pri,2003,-1.56095
pri,2004,13.37644
pri,2005,-2.27333
pri,2006,-0.11672
pri,2007,1.5685
pri,2008,-5.06819
pri,2009,-6.24433
pri,2010,-4.13657
pri,2011,-1.36834
pri,2012,5.64236
pri,2013,0.18802
pri,2014,-1.64903
pri,2015,-2.03094
pri,2016,-2.76158
pri,2017,-4.18052
pri,2018,-1.86907
pri,2019,0.71855
pri,2020,0.22749
prt,1971,5.85503
prt,1972,8.12498
prt,1973,12.18763
prt,1974,1.58766
prt,1975,-6.35653
prt,1976,5.55202
prt,1977,5.39029
prt,1978,2.19365
prt,1979,5.49181
prt,1980,4.33924
prt,1981,0.40663
prt,1982,0.72065
prt,1983,0.13003
prt,1984,-2.6487
prt,1985,3.43912
prt,1986,5.75142
prt,1987,7.31962
prt,1988,8.22083
prt,1989,6.91584
prt,1990,4.56767
prt,1991,4.57722
prt,1992,1.53538
prt,1993,-1.96122
prt,1994,0.68569
prt,1995,4.88957
prt,1996,3.31082
prt,1997,3.67943
prt,1998,4.64775
prt,1999,3.87037
prt,2000,2.52174
prt,2001,1.84318
prt,2002,0.95546
prt,2003,-0.43306
prt,2004,1.53482
prt,2005,0.71398
prt,2006,0.10329
prt,2007,2.46739
prt,2008,-0.13294
prt,2009,-3.17715
prt,2010,1.92444
prt,2011,-0.1265
prt,2012,-4.77549
prt,2013,0.09173
prt,2014,0.07246
prt,2015,1.10533
prt,2016,2.26892
prt,2017,3.6015
prt,2018,2.75517
prt,2019,2.50873
prt,2020,-7.48842
pry,1996,7.70152
pry,1997,0.79064
pry,1998,-0.08922
pry,1999,-1.60404
pry,2000,-6.57731
pry,2001,0.5094
pry,2002,2.29399
pry,2003,-3.91459
pry,2004,6.55584
pry,2005,3.25133
pry,2006,8.86594
pry,2007,10.47735
pry,2008,7.79548
pry,2009,-0.67259
pry,2010,11.09209
pry,2011,5.73294
pry,2012,-1.52613
pry,2013,8.69634
pry,2014,5.69508
pry,2015,2.85961
pry,2016,3.9442
pry,2017,5.58471
pry,2018,3.19569
pry,2019,-0.03929
pry,2020,-0.62257
pse,1995,7.68807
pse,1996,0.28447
pse,1997,16.00746
pse,1998,17.97947
pse,1999,8.23
pse,2000,-12.53441
pse,2001,-12.47393
pse,2002,-13.8259
pse,2003,14.00124
pse,2004,19.99747
pse,2005,13.03342
pse,2006,-0.17678
pse,2007,5.01008
pse,2008,7.42165
pse,2009,6.23971
pse,2010,5.42937
pse,2011,10.57564
pse,2012,6.71343
pse,2013,5.85045
pse,2014,1.72319
pse,2015,5.35511
pse,2016,9.05278
pse,2017,1.84094
pse,2018,4.58276
pse,2019,2.07523
pse,2020,-12.47814
qat,2017,-1.11696
qat,2018,-0.59937
qat,2019,0.3289
qat,2020,-2.98778
rou,1991,-12.63655
rou,1992,-9.06662
rou,1993,1.35345
rou,1994,4.0154
rou,1995,6.03223
rou,1996,3.74487
rou,1997,-4.92398
rou,1998,-2.3173
rou,1999,-0.4077
rou,2000,3.01783
rou,2001,5.28463
rou,2002,5.25196
rou,2003,1.00713
rou,2004,8.33036
rou,2005,5.93327
rou,2006,7.47304
rou,2007,4.96467
rou,2008,12.85636
rou,2009,-4.53687
rou,2010,-3.81178
rou,2011,1.79815
rou,2012,1.5215
rou,2013,4.08369
rou,2014,4.75968
rou,2015,2.26886
rou,2016,4.37197
rou,2017,7.20316
rou,2018,3.95773
rou,2019,4.6762
rou,2020,-4.10603
rus,1991,-5.13026
rus,1992,-15.25598
rus,1993,-8.57098
rus,1994,-12.04634
rus,1995,-4.49573
rus,1996,-4.28349
rus,1997,0.69883
rus,1998,-7.23046
rus,1999,6.78308
rus,2000,11.14574
rus,2001,6.54552
rus,2002,4.18759
rus,2003,6.06035
rus,2004,8.07381
rus,2005,5.99331
rus,2006,7.53686
rus,2007,9.2891
rus,2008,4.45429
rus,2009,-7.92397
rus,2010,4.47592
rus,2011,4.27261
rus,2012,3.88681
rus,2013,1.33928
rus,2014,0.96619
rus,2015,-1.20783
rus,2016,0.29481
rus,2017,1.87282
rus,2018,2.93922
rus,2019,1.26408
rus,2020,-2.00459
rwa,1971,1.17042
rwa,1972,0.29428
rwa,1973,2.68546
rwa,1974,1.41759
rwa,1975,-1.85785
rwa,1976,19.51744
rwa,1977,2.01715
rwa,1978,9.17066
rwa,1979,12.08063
rwa,1980,9.27219
rwa,1981,5.81942
rwa,1982,1.90971
rwa,1983,5.60382
rwa,1984,-4.38923
rwa,1985,3.97512
rwa,1986,5.41667
rwa,1987,-0.07722
rwa,1988,4.54644
rwa,1989,0.08525
rwa,1990,-2.44785
rwa,1991,-2.63922
rwa,1992,5.94986
rwa,1993,-8.31485
rwa,1994,-50.14325
rwa,1995,36.25807
rwa,1996,11.44532
rwa,1997,13.91295
rwa,1998,8.79621
rwa,1999,4.67049
rwa,2000,8.12352
rwa,2001,8.07292
rwa,2002,13.39346
rwa,2003,1.77385
rwa,2004,7.45093
rwa,2005,9.89019
rwa,2006,9.23081
rwa,2007,8.13285
rwa,2008,10.87989
rwa,2009,6.30584
rwa,2010,7.14435
rwa,2011,7.95009
rwa,2012,8.10122
rwa,2013,4.35967
rwa,2014,5.50154
rwa,2015,9.26643
rwa,2016,5.07241
rwa,2017,3.51757
rwa,2018,8.11771
rwa,2019,9.74158
rwa,2020,-2.28981
sau,2001,-0.89905
sau,2002,-2.94785
sau,2003,10.95834
sau,2004,8.25409
sau,2005,5.7989
sau,2006,3.03034
sau,2007,2.39289
sau,2008,6.70003
sau,2009,-2.16487
sau,2010,4.523
sau,2011,10.29727
sau,2012,5.46818
sau,2013,2.99693
sau,2014,3.9242
sau,2015,4.11281
sau,2016,1.38358
sau,2017,-1.34165
sau,2018,1.9924
sau,2019,0.35001
sau,2020,-3.24849
sdn,1961,-0.64919
sdn,1962,6.52828
sdn,1963,-2.41798
sdn,1964,-1.28391
sdn,1977,6.37049
sdn,1978,-5.91537
sdn,1979,-5.24796
sdn,1980,1.84244
sdn,1981,4.12228
sdn,1982,7.97298
sdn,1983,1.4455
sdn,1984,-7.12323
sdn,1985,-5.50638
sdn,1986,5.83348
sdn,1987,15.04544
sdn,1988,-1.62553
sdn,1989,7.89299
sdn,1990,-8.52281
sdn,1991,0.87129
sdn,1992,9.59844
sdn,1993,7.3181
sdn,1994,3.1678
sdn,1995,6.87427
sdn,1996,8.77033
sdn,1997,11.6199
sdn,1998,3.97933
sdn,1999,2.08786
sdn,2000,5.24654
sdn,2001,7.686
sdn,2002,5.48677
sdn,2003,6.54286
sdn,2004,4.72633
sdn,2005,6.24305
sdn,2006,5.62615
sdn,2007,6.4076
sdn,2008,2.63008
sdn,2009,-0.57376
sdn,2010,-0.73487
sdn,2011,-2.75564
sdn,2012,-15.39659
sdn,2013,0.66107
sdn,2014,9.71165
sdn,2015,1.54924
sdn,2016,3.68454
sdn,2017,-1.42254
sdn,2018,-4.66122
sdn,2019,-2.55802
sdn,2020,-4.38994
sen,1969,-6.36129
sen,1970,8.15391
sen,1971,-0.20845
sen,1972,6.25718
sen,1973,-6.35488
sen,1974,3.82273
sen,1975,7.277
sen,1976,9.65972
sen,1977,-2.47009
sen,1978,-4.42837
sen,1979,7.48047
sen,1980,3.81627
sen,1981,4.61549
sen,1982,8.12241
sen,1983,-5.57927
sen,1984,3.07555
sen,1985,3.57678
sen,1986,3.32869
sen,1987,6.24551
sen,1988,-1.03164
sen,1989,4.29527
sen,1990,-0.29463
sen,1991,2.61122
sen,1992,2.25169
sen,1993,0.49719
sen,1994,-0.00574
sen,1995,5.70273
sen,1996,3.27613
sen,1997,2.91896
sen,1998,6.24337
sen,1999,5.6728
sen,2000,3.83591
sen,2001,4.5594
sen,2002,-0.15022
sen,2003,5.94991
sen,2004,4.85318
sen,2005,4.37574
sen,2006,2.5943
sen,2007,2.83863
sen,2008,3.95737
sen,2009,1.96445
sen,2010,3.5138
sen,2011,0.70517
sen,2012,3.9125
sen,2013,2.35618
sen,2014,5.95939
sen,2015,6.00491
sen,2016,5.8351
sen,2017,7.19977
sen,2018,6.46947
sen,2019,4.15409
sen,2020,1.86449
slb,1981,6.12756
slb,1982,-4.73816
slb,1983,3.87742
slb,1984,-0.12071
slb,1985,-0.97109
slb,1986,-1.23171
slb,1987,7.35055
slb,1988,1.20974
slb,1989,4.68977
slb,1990,4.09839
slb,1991,4.98476
slb,1992,13.009
slb,1993,6.71653
slb,1994,8.71779
slb,1995,8.9036
slb,1996,2.12233
slb,1997,-1.27004
slb,1998,1.48111
slb,1999,-2.46166
slb,2000,-11.83671
slb,2001,-7.02054
slb,2002,-4.91138
slb,2003,7.84337
slb,2004,8.23969
slb,2005,5.31032
slb,2006,2.07498
slb,2007,1.38391
slb,2008,3.29441
slb,2009,2.44421
slb,2010,11.55571
slb,2011,4.87687
slb,2012,4.489
slb,2013,10.95259
slb,2014,-0.31157
slb,2015,0.67357
slb,2016,4.36415
slb,2017,6.71482
slb,2018,4.70884
slb,2019,1.38889
slb,2020,-1.00657
sle,2002,26.62519
sle,2003,9.80257
sle,2004,6.288
sle,2005,4.4022
sle,2006,4.55894
sle,2007,15.54842
sle,2008,8.23211
sle,2009,4.214
sle,2010,-1.99504
sle,2011,3.63593
sle,2012,20.69302
sle,2013,16.24687
sle,2014,2.98458
sle,2015,-20.04804
sle,2016,-4.14795
sle,2017,13.86708
sle,2018,-2.04857
sle,2019,12.54485
sle,2020,-2.75964
slv,1991,1.95631
slv,1992,7.75419
slv,1993,5.78384
slv,1994,5.17362
slv,1995,5.28126
slv,1996,0.59919
slv,1997,2.37674
slv,1998,2.76019
slv,1999,1.01803
slv,2000,1.57803
slv,2001,0.84768
slv,2002,1.135
slv,2003,0.86148
slv,2004,0.77807
slv,2005,2.69088
slv,2006,5.06135
slv,2007,1.94604
slv,2008,2.78471
slv,2009,-3.10111
slv,2010,2.41044
slv,2011,3.71247
slv,2012,1.69804
slv,2013,1.71443
slv,2014,1.70733
slv,2015,2.19503
slv,2016,1.96224
slv,2017,1.84751
slv,2018,2.4203
slv,2019,3.01582
slv,2020,-8.89943
som,1961,-3.25893
som,1962,7.13818
som,1963,2.91106
som,1964,-6.23321
som,1965,-5.89651
som,1966,8.84676
som,1967,6.11265
som,1968,1.90005
som,1969,-1.68611
som,1970,4.95551
som,1971,2.40197
som,1972,10.3334
som,1973,-1.74523
som,1974,-18.18683
som,1975,29.61961
som,1976,-0.91318
som,1977,22.88737
som,1978,3.74665
som,1979,-2.21237
som,1980,-4.33949
som,1981,5.15757
som,1982,3.07805
som,1983,-8.06677
som,1984,-1.3115
som,1985,6.41653
som,1986,3.55414
som,1987,6.62948
som,1988,-1.06433
som,1989,-1.19462
srb,1998,3.28715
srb,1999,-9.40557
srb,2000,6.04688
srb,2001,6.92941
srb,2002,5.91897
srb,2003,4.18259
srb,2004,8.79833
srb,2005,5.18724
srb,2006,4.95362
srb,2007,4.34965
srb,2008,6.05686
srb,2009,-1.41574
srb,2010,0.15127
srb,2011,0.1824
srb,2012,-0.00029
srb,2013,2.16083
srb,2014,-1.51307
srb,2015,0.93849
srb,2016,2.39118
srb,2017,1.0585
srb,2018,6.02958
srb,2019,3.95986
srb,2020,1.48431
ssd,2012,14.46971
ssd,2013,13.76903
ssd,2014,-12.58835
ssd,2015,-5.9592
svk,1996,6.94783
svk,1997,5.20791
svk,1998,4.03295
svk,1999,-0.76631
svk,2000,1.20169
svk,2001,3.8804
svk,2002,4.03344
svk,2003,0.24805
svk,2004,6.48906
svk,2005,8.16975
svk,2006,8.24292
svk,2007,10.88049
svk,2008,6.81727
svk,2009,-4.26656
svk,2010,4.5733
svk,2011,1.19856
svk,2012,3.26018
svk,2013,1.65236
svk,2014,2.32664
svk,2015,3.78671
svk,2016,2.51213
svk,2017,2.8787
svn,2005,4.30282
svn,2006,5.41236
svn,2007,5.8279
svn,2008,3.19072
svn,2009,-6.66457
svn,2010,1.72969
svn,2011,0.84036
svn,2012,-2.82337
svn,2013,-0.81868
svn,2014,3.1924
svn,2015,-0.03271
svn,2016,3.76549
svn,2017,5.61356
svn,2018,4.75774
svn,2019,3.21922
svn,2020,-3.49355
swe,1971,1.0743
swe,1972,2.36626
swe,1973,4.14577
swe,1974,3.18139
swe,1975,2.54585
swe,1976,1.07106
swe,1977,-1.7627
swe,1978,1.84505
swe,1979,3.86773
swe,1980,0.51843
swe,1981,-0.14027
swe,1982,0.5843
swe,1983,1.54281
swe,1984,4.28168
swe,1985,2.13205
swe,1986,3.41336
swe,1987,3.94062
swe,1988,2.45874
swe,1989,2.40848
swe,1990,-0.03915
swe,1991,-2.06748
swe,1992,-2.85826
swe,1993,-2.79928
swe,1994,6.16562
swe,1995,4.0794
swe,1996,1.76803
swe,1997,3.1671
swe,1998,5.34258
swe,1999,6.15515
swe,2000,5.00434
swe,2001,1.4654
swe,2002,2.41258
swe,2003,3.74497
swe,2004,3.1773
swe,2005,3.66604
swe,2006,5.9344
swe,2007,3.8584
swe,2008,-0.01426
swe,2009,-5.35187
swe,2010,6.33001
swe,2011,2.50695
swe,2012,-0.34973
swe,2013,1.14297
swe,2014,2.52355
swe,2015,3.15226
swe,2016,1.84687
swe,2017,3.74347
swe,2018,2.09483
swe,2019,3.00748
swe,2020,-2.75048
swz,1991,2.53833
swz,1992,3.6677
swz,1993,0.33533
swz,1994,-2.21198
swz,1995,11.06569
swz,1996,6.91202
swz,1997,3.12138
swz,1998,-1.50911
swz,1999,4.65007
swz,2000,-1.38774
swz,2001,5.83059
swz,2002,-2.01351
swz,2003,1.53331
swz,2004,5.87153
swz,2005,12.21447
swz,2006,0.47258
swz,2007,5.23523
swz,2008,-0.54573
swz,2009,-0.44079
swz,2010,0.63762
swz,2011,1.21088
swz,2012,4.78863
swz,2013,6.29853
swz,2014,0.9317
swz,2015,2.53943
swz,2016,-0.60003
swz,2017,0.60841
swz,2018,1.90961
swz,2019,-1.11536
swz,2020,-1.82954
sxm,2012,2.34862
sxm,2013,2.7379
sxm,2014,0.01966
sxm,2015,0.8505
sxm,2016,1.22244
sxm,2017,-7.71063
sxm,2018,-6.46689
syc,1986,-0.49966
syc,1987,2.46762
syc,1988,4.78922
syc,1989,13.24254
syc,1990,8.51658
syc,1991,3.60815
syc,1992,7.7512
syc,1993,5.9
syc,1994,0.82111
syc,1995,-4.23436
syc,1996,5.97523
syc,1997,12.95533
syc,1998,6.69599
syc,1999,1.34142
syc,2000,0.98442
syc,2001,0.10492
syc,2002,-6.45852
syc,2003,-2.33953
syc,2013,6.02053
syc,2014,2.8095
syc,2015,5.01049
syc,2016,3.15195
syc,2017,4.16715
tcd,1986,-4.45612
tcd,1987,-2.50467
tcd,1988,15.48209
tcd,1989,5.28118
tcd,1990,-4.6443
tcd,1991,9.81923
tcd,1992,8.40236
tcd,1993,-18.81679
tcd,1994,13.24844
tcd,1995,1.60542
tcd,1996,1.87075
tcd,1997,5.11465
tcd,1998,8.26015
tcd,1999,-0.75994
tcd,2000,-2.22972
tcd,2001,11.54001
tcd,2002,6.25023
tcd,2003,-5.52012
tcd,2008,-0.04195
tcd,2009,19.49047
