geo,time,income_group,population
swe,2009,63,0.0
swe,2009,64,2.0
swe,2009,65,3.0
swe,2009,66,2.0
swe,2009,67,0.0
swe,2009,68,1.0
swe,2009,69,1.0
swe,2009,70,0.0
swe,2010,57,0.0
swe,2010,58,4.0
swe,2010,59,7.0
swe,2010,60,2.0
swe,2010,61,8.0
swe,2010,62,3.0
swe,2010,63,0.0
swe,2010,64,2.0
swe,2010,65,3.0
swe,2010,66,1.0
swe,2010,67,1.0
swe,2010,68,0.0
swe,2010,69,2.0
swe,2010,70,0.0
swe,2011,57,0.0
swe,2011,58,4.0
swe,2011,59,6.0
swe,2011,60,1.0
swe,2011,61,8.0
swe,2011,62,5.0
swe,2011,63,0.0
swe,2011,64,5.0
swe,2011,65,1.0
swe,2011,66,1.0
swe,2011,67,1.0
swe,2011,68,0.0
swe,2011,69,1.0
swe,2011,70,0.0
swe,2012,57,0.0
swe,2012,58,5.0
swe,2012,59,5.0
swe,2012,60,1.0
swe,2012,61,10.0
swe,2012,62,5.0
swe,2012,63,0.0
swe,2012,64,5.0
swe,2012,65,0.0
swe,2012,66,1.0
swe,2012,67,1.0
swe,2012,68,0.0
swe,2012,69,1.0
swe,2012,70,0.0
swe,2013,57,0.0
swe,2013,58,6.0
swe,2013,59,4.0
swe,2013,60,2.0
swe,2013,61,8.0
swe,2013,62,4.0
swe,2013,63,3.0
swe,2013,64,4.0
swe,2013,65,0.0
swe,2013,66,2.0
swe,2013,67,0.0
swe,2013,68,0.0
swe,2013,69,0.0
swe,2013,70,1.0
swe,2014,57,0.0
swe,2014,58,7.0
swe,2014,59,4.0
swe,2014,60,2.0
swe,2014,61,7.0
swe,2014,62,3.0
swe,2014,63,6.0
swe,2014,64,4.0
swe,2014,65,1.0
swe,2014,66,0.0
swe,2014,67,1.0
swe,2014,68,0.0
swe,2014,69,0.0
swe,2014,70,1.0
swe,2015,57,0.0
swe,2015,58,7.0
swe,2015,59,4.0
swe,2015,60,3.0
swe,2015,61,5.0
swe,2015,62,6.0
swe,2015,63,4.0
swe,2015,64,6.0
swe,2015,65,0.0
swe,2015,66,0.0
swe,2015,67,1.0
swe,2015,68,0.0
swe,2015,69,1.0
swe,2015,70,1.0
swe,2016,57,0.0
swe,2016,58,7.0
swe,2016,59,4.0
swe,2016,60,4.0
swe,2016,61,7.0
swe,2016,62,3.0
swe,2016,63,2.0
swe,2016,64,7.0
swe,2016,65,0.0
swe,2016,66,0.0
swe,2016,67,1.0
swe,2016,68,0.0
swe,2016,69,1.0
swe,2016,70,1.0
swe,2017,57,0.0
swe,2017,58,10.0
swe,2017,59,2.0
swe,2017,60,7.0
swe,2017,61,4.0
swe,2017,62,3.0
swe,2017,63,3.0
swe,2017,64,6.0
swe,2017,65,0.0
swe,2017,66,0.0
swe,2017,67,1.0
swe,2017,68,1.0
swe,2017,69,1.0
swe,2017,70,1.0
swe,2018,57,1.0
swe,2018,58,8.0
swe,2018,59,8.0
swe,2018,60,2.0
swe,2018,61,6.0
swe,2018,62,1.0
swe,2018,63,3.0
swe,2018,64,5.0
swe,2018,65,2.0
swe,2018,66,0.0
swe,2018,67,1.0
swe,2018,68,1.0
swe,2018,69,1.0
swe,2018,70,1.0
swe,2019,57,3.0
swe,2019,58,6.0
swe,2019,59,9.0
swe,2019,60,5.0
swe,2019,61,4.0
swe,2019,62,3.0
swe,2019,63,1.0
swe,2019,64,3.0
swe,2019,65,3.0
swe,2019,66,1.0
swe,2019,67,1.0
swe,2019,68,0.0
swe,2019,69,1.0
swe,2019,70,1.0
swe,2020,57,3.0
swe,2020,58,9.0
swe,2020,59,8.0
swe,2020,60,3.0
swe,2020,61,5.0
swe,2020,62,1.0
swe,2020,63,4.0
swe,2020,64,1.0
swe,2020,65,2.0
swe,2020,66,1.0
swe,2020,67,1.0
swe,2020,68,0.0
swe,2020,69,1.0
swe,2020,70,1.0
swe,2021,57,5.0
swe,2021,58,6.0
swe,2021,59,7.0
swe,2021,60,6.0
swe,2021,61,5.0
swe,2021,62,3.0
swe,2021,63,1.0
swe,2021,64,6.0
swe,2021,65,0.0
swe,2021,66,1.0
swe,2021,67,3.0
swe,2021,68,1.0
swe,2021,69,1.0
swe,2021,70,1.0
swe,2022,57,7.0
swe,2022,58,16.0
swe,2022,59,5.0
swe,2022,60,6.0
swe,2022,61,4.0
swe,2022,62,2.0
swe,2022,63,2.0
swe,2022,64,3.0
swe,2022,65,5.0
swe,2022,66,0.0
swe,2022,67,1.0
swe,2022,68,0.0
swe,2022,69,1.0
swe,2022,70,1.0
swe,2023,57,8.0
swe,2023,58,11.0
swe,2023,59,7.0
swe,2023,60,4.0
swe,2023,61,6.0
swe,2023,62,3.0
swe,2023,63,3.0
swe,2023,64,5.0
swe,2023,65,2.0
swe,2023,66,0.0
swe,2023,67,1.0
swe,2023,68,0.0
swe,2023,69,1.0
swe,2023,70,1.0
swe,2024,57,9.0
swe,2024,58,11.0
swe,2024,59,7.0
swe,2024,60,4.0
swe,2024,61,6.0
swe,2024,62,3.0
swe,2024,63,3.0
swe,2024,64,5.0
swe,2024,65,2.0
swe,2024,66,0.0
swe,2024,67,1.0
swe,2024,68,0.0
swe,2024,69,1.0
swe,2024,70,1.0
swe,2025,57,11.0
swe,2025,58,12.0
swe,2025,59,7.0
swe,2025,60,4.0
swe,2025,61,6.0
swe,2025,62,3.0
swe,2025,63,3.0
swe,2025,64,5.0
swe,2025,65,2.0
swe,2025,66,0.0
swe,2025,67,1.0
swe,2025,68,0.0
swe,2025,69,1.0
swe,2025,70,1.0
swe,2026,57,12.0
swe,2026,58,12.0
swe,2026,59,7.0
swe,2026,60,4.0
swe,2026,61,6.0
swe,2026,62,3.0
swe,2026,63,3.0
swe,2026,64,5.0
swe,2026,65,2.0
swe,2026,66,0.0
swe,2026,67,1.0
swe,2026,68,0.0
swe,2026,69,1.0
swe,2026,70,1.0
swe,2027,57,14.0
swe,2027,58,13.0
swe,2027,59,7.0
swe,2027,60,4.0
swe,2027,61,6.0
swe,2027,62,3.0
swe,2027,63,3.0
swe,2027,64,6.0
swe,2027,65,2.0
swe,2027,66,0.0
swe,2027,67,1.0
swe,2027,68,0.0
swe,2027,69,1.0
swe,2027,70,1.0
swe,2028,57,15.0
swe,2028,58,13.0
swe,2028,59,7.0
swe,2028,60,4.0
swe,2028,61,5.0
swe,2028,62,3.0
swe,2028,63,3.0
swe,2028,64,6.0
swe,2028,65,2.0
swe,2028,66,0.0
swe,2028,67,1.0
swe,2028,68,0.0
swe,2028,69,1.0
swe,2028,70,1.0
swe,2029,57,16.0
swe,2029,58,14.0
swe,2029,59,7.0
swe,2029,60,4.0
swe,2029,61,5.0
swe,2029,62,3.0
swe,2029,63,3.0
swe,2029,64,6.0
swe,2029,65,2.0
swe,2029,66,0.0
swe,2029,67,1.0
swe,2029,68,0.0
swe,2029,69,1.0
swe,2029,70,1.0
swe,2030,57,18.0
swe,2030,58,14.0
swe,2030,59,7.0
swe,2030,60,4.0
swe,2030,61,5.0
swe,2030,62,3.0
swe,2030,63,3.0
swe,2030,64,6.0
swe,2030,65,2.0
swe,2030,66,0.0
swe,2030,67,1.0
swe,2030,68,0.0
swe,2030,69,1.0
swe,2030,70,1.0
swe,2031,57,19.0
swe,2031,58,14.0
swe,2031,59,8.0
swe,2031,60,4.0
swe,2031,61,5.0
swe,2031,62,3.0
swe,2031,63,3.0
swe,2031,64,6.0
swe,2031,65,2.0
swe,2031,66,0.0
swe,2031,67,1.0
swe,2031,68,0.0
swe,2031,69,1.0
swe,2031,70,1.0
swe,2032,57,21.0
swe,2032,58,15.0
swe,2032,59,8.0
swe,2032,60,4.0
swe,2032,61,5.0
swe,2032,62,3.0
swe,2032,63,3.0
swe,2032,64,6.0
swe,2032,65,2.0
swe,2032,66,0.0
swe,2032,67,1.0
swe,2032,68,0.0
swe,2032,69,1.0
swe,2032,70,1.0
swe,2033,57,22.0
swe,2033,58,15.0
swe,2033,59,8.0
swe,2033,60,4.0
swe,2033,61,5.0
swe,2033,62,3.0
swe,2033,63,3.0
swe,2033,64,6.0
swe,2033,65,2.0
swe,2033,66,0.0
swe,2033,67,1.0
swe,2033,68,0.0
swe,2033,69,1.0
swe,2033,70,1.0
swe,2034,57,23.0
swe,2034,58,16.0
swe,2034,59,8.0
swe,2034,60,4.0
swe,2034,61,5.0
swe,2034,62,3.0
swe,2034,63,3.0
swe,2034,64,7.0
swe,2034,65,2.0
swe,2034,66,0.0
swe,2034,67,0.0
swe,2034,68,0.0
swe,2034,69,1.0
swe,2034,70,1.0
swe,2035,57,25.0
swe,2035,58,16.0
swe,2035,59,8.0
swe,2035,60,4.0
swe,2035,61,5.0
swe,2035,62,3.0
swe,2035,63,3.0
swe,2035,64,7.0
swe,2035,65,2.0
swe,2035,66,0.0
swe,2035,67,0.0
swe,2035,68,0.0
swe,2035,69,1.0
swe,2035,70,1.0
swe,2036,57,26.0
swe,2036,58,17.0
swe,2036,59,8.0
swe,2036,60,4.0
swe,2036,61,5.0
swe,2036,62,3.0
swe,2036,63,3.0
swe,2036,64,7.0
swe,2036,65,2.0
swe,2036,66,0.0
swe,2036,67,0.0
swe,2036,68,0.0
swe,2036,69,1.0
swe,2036,70,1.0
swe,2037,57,28.0
swe,2037,58,17.0
swe,2037,59,8.0
swe,2037,60,4.0
swe,2037,61,5.0
swe,2037,62,3.0
swe,2037,63,3.0
swe,2037,64,7.0
swe,2037,65,2.0
swe,2037,66,0.0
swe,2037,67,0.0
swe,2037,68,0.0
swe,2037,69,1.0
swe,2037,70,1.0
swe,2038,57,29.0
swe,2038,58,18.0
swe,2038,59,8.0
swe,2038,60,4.0
swe,2038,61,5.0
swe,2038,62,2.0
swe,2038,63,3.0
swe,2038,64,7.0
swe,2038,65,2.0
swe,2038,66,0.0
swe,2038,67,0.0
swe,2038,68,0.0
swe,2038,69,1.0
swe,2038,70,1.0
swe,2039,57,30.0
swe,2039,58,18.0
swe,2039,59,9.0
swe,2039,60,4.0
swe,2039,61,5.0
swe,2039,62,2.0
swe,2039,63,3.0
swe,2039,64,7.0
swe,2039,65,2.0
swe,2039,66,0.0
swe,2039,67,0.0
swe,2039,68,0.0
swe,2039,69,1.0
swe,2039,70,1.0
swe,2040,57,32.0
swe,2040,58,19.0
swe,2040,59,9.0
swe,2040,60,4.0
swe,2040,61,5.0
swe,2040,62,2.0
swe,2040,63,3.0
swe,2040,64,8.0
swe,2040,65,2.0
swe,2040,66,0.0
swe,2040,67,0.0
swe,2040,68,0.0
swe,2040,69,1.0
swe,2040,70,1.0
swe,2041,57,33.0
swe,2041,58,19.0
swe,2041,59,9.0
swe,2041,60,4.0
swe,2041,61,5.0
swe,2041,62,2.0
swe,2041,63,3.0
swe,2041,64,8.0
swe,2041,65,2.0
swe,2041,66,0.0
swe,2041,67,0.0
swe,2041,68,0.0
swe,2041,69,1.0
swe,2041,70,1.0
swe,2042,57,35.0
swe,2042,58,20.0
swe,2042,59,9.0
swe,2042,60,4.0
swe,2042,61,5.0
swe,2042,62,2.0
swe,2042,63,3.0
swe,2042,64,8.0
swe,2042,65,2.0
swe,2042,66,0.0
swe,2042,67,0.0
swe,2042,68,0.0
swe,2042,69,1.0
swe,2042,70,1.0
swe,2043,57,36.0
swe,2043,58,20.0
swe,2043,59,9.0
swe,2043,60,4.0
swe,2043,61,5.0
swe,2043,62,2.0
swe,2043,63,3.0
swe,2043,64,8.0
swe,2043,65,2.0
swe,2043,66,0.0
swe,2043,67,0.0
swe,2043,68,0.0
swe,2043,69,1.0
swe,2043,70,1.0
swe,2044,57,37.0
swe,2044,58,21.0
swe,2044,59,9.0
swe,2044,60,4.0
swe,2044,61,5.0
swe,2044,62,2.0
swe,2044,63,3.0
swe,2044,64,8.0
swe,2044,65,2.0
swe,2044,66,0.0
swe,2044,67,0.0
swe,2044,68,0.0
swe,2044,69,1.0
swe,2044,70,1.0
swe,2045,57,39.0
swe,2045,58,21.0
swe,2045,59,9.0
swe,2045,60,4.0
swe,2045,61,5.0
swe,2045,62,2.0
swe,2045,63,3.0
swe,2045,64,8.0
swe,2045,65,2.0
swe,2045,66,0.0
swe,2045,67,0.0
swe,2045,68,0.0
swe,2045,69,1.0
swe,2045,70,1.0
swe,2046,57,40.0
swe,2046,58,22.0
swe,2046,59,9.0
swe,2046,60,4.0
swe,2046,61,5.0
swe,2046,62,2.0
swe,2046,63,3.0
swe,2046,64,8.0
swe,2046,65,2.0
swe,2046,66,0.0
swe,2046,67,0.0
swe,2046,68,0.0
swe,2046,69,1.0
swe,2046,70,1.0
swe,2047,57,42.0
swe,2047,58,22.0
swe,2047,59,10.0
swe,2047,60,4.0
swe,2047,61,4.0
swe,2047,62,2.0
swe,2047,63,3.0
swe,2047,64,9.0
swe,2047,65,2.0
swe,2047,66,0.0
swe,2047,67,0.0
swe,2047,68,0.0
swe,2047,69,1.0
swe,2047,70,1.0
swe,2048,57,43.0
swe,2048,58,22.0
swe,2048,59,10.0
swe,2048,60,4.0
swe,2048,61,4.0
swe,2048,62,2.0
swe,2048,63,3.0
swe,2048,64,9.0
swe,2048,65,2.0
swe,2048,66,0.0
swe,2048,67,0.0
swe,2048,68,0.0
swe,2048,69,1.0
swe,2048,70,1.0
swe,2049,57,44.0
swe,2049,58,23.0
swe,2049,59,10.0
swe,2049,60,4.0
swe,2049,61,4.0
swe,2049,62,2.0
swe,2049,63,3.0
swe,2049,64,9.0
swe,2049,65,2.0
swe,2049,66,0.0
swe,2049,67,0.0
swe,2049,68,0.0
swe,2049,69,1.0
swe,2049,70,1.0
swe,2050,57,46.0
swe,2050,58,23.0
swe,2050,59,10.0
swe,2050,60,4.0
swe,2050,61,4.0
swe,2050,62,2.0
swe,2050,63,3.0
swe,2050,64,9.0
swe,2050,65,2.0
swe,2050,66,0.0
swe,2050,67,0.0
swe,2050,68,0.0
swe,2050,69,1.0
swe,2050,70,1.0
swe,2051,57,47.0
swe,2051,58,24.0
swe,2051,59,10.0
swe,2051,60,4.0
swe,2051,61,4.0
swe,2051,62,2.0
swe,2051,63,4.0
swe,2051,64,9.0
swe,2051,65,2.0
swe,2051,66,0.0
swe,2051,67,0.0
swe,2051,68,0.0
swe,2051,69,1.0
swe,2051,70,1.0
swe,2052,57,49.0
swe,2052,58,24.0
swe,2052,59,10.0
swe,2052,60,4.0
swe,2052,61,4.0
swe,2052,62,2.0
swe,2052,63,4.0
swe,2052,64,9.0
swe,2052,65,2.0
swe,2052,66,0.0
swe,2052,67,0.0
swe,2052,68,0.0
swe,2052,69,1.0
swe,2052,70,1.0
swe,2053,57,50.0
swe,2053,58,25.0
swe,2053,59,10.0
swe,2053,60,4.0
swe,2053,61,4.0
swe,2053,62,2.0
swe,2053,63,4.0
swe,2053,64,9.0
swe,2053,65,3.0
swe,2053,66,0.0
swe,2053,67,0.0
swe,2053,68,0.0
swe,2053,69,1.0
swe,2053,70,1.0
swe,2054,57,51.0
swe,2054,58,25.0
swe,2054,59,10.0
swe,2054,60,4.0
swe,2054,61,4.0
swe,2054,62,2.0
swe,2054,63,4.0
swe,2054,64,10.0
swe,2054,65,3.0
swe,2054,66,0.0
swe,2054,67,0.0
swe,2054,68,0.0
swe,2054,69,1.0
swe,2054,70,1.0
swe,2055,57,53.0
swe,2055,58,26.0
swe,2055,59,11.0
swe,2055,60,4.0
swe,2055,61,4.0
swe,2055,62,2.0
swe,2055,63,4.0
swe,2055,64,10.0
swe,2055,65,3.0
swe,2055,66,0.0
swe,2055,67,0.0
swe,2055,68,0.0
swe,2055,69,1.0
swe,2055,70,1.0
swe,2056,57,54.0
swe,2056,58,26.0
swe,2056,59,11.0
swe,2056,60,4.0
swe,2056,61,4.0
swe,2056,62,2.0
swe,2056,63,4.0
swe,2056,64,10.0
swe,2056,65,3.0
swe,2056,66,0.0
swe,2056,67,0.0
swe,2056,68,0.0
swe,2056,69,1.0
swe,2056,70,1.0
swe,2057,57,56.0
swe,2057,58,27.0
swe,2057,59,11.0
swe,2057,60,4.0
swe,2057,61,4.0
swe,2057,62,2.0
swe,2057,63,4.0
swe,2057,64,10.0
swe,2057,65,3.0
swe,2057,66,0.0
swe,2057,67,0.0
swe,2057,68,0.0
swe,2057,69,1.0
swe,2057,70,1.0
swe,2058,57,57.0
swe,2058,58,27.0
swe,2058,59,11.0
swe,2058,60,4.0
swe,2058,61,4.0
swe,2058,62,2.0
swe,2058,63,4.0
swe,2058,64,10.0
swe,2058,65,3.0
swe,2058,66,0.0
swe,2058,67,0.0
swe,2058,68,0.0
swe,2058,69,1.0
swe,2058,70,1.0
swe,2059,57,58.0
swe,2059,58,28.0
swe,2059,59,11.0
swe,2059,60,4.0
swe,2059,61,4.0
swe,2059,62,2.0
swe,2059,63,4.0
swe,2059,64,10.0
swe,2059,65,3.0
swe,2059,66,0.0
swe,2059,67,0.0
swe,2059,68,0.0
swe,2059,69,1.0
swe,2059,70,1.0
swe,2060,57,60.0
swe,2060,58,28.0
swe,2060,59,11.0
swe,2060,60,4.0
swe,2060,61,4.0
swe,2060,62,2.0
swe,2060,63,4.0
swe,2060,64,11.0
swe,2060,65,3.0
swe,2060,66,0.0
swe,2060,67,0.0
swe,2060,68,0.0
swe,2060,69,1.0
swe,2060,70,1.0
swe,2061,57,61.0
swe,2061,58,29.0
swe,2061,59,11.0
swe,2061,60,4.0
swe,2061,61,4.0
swe,2061,62,2.0
swe,2061,63,4.0
swe,2061,64,11.0
swe,2061,65,3.0
swe,2061,66,0.0
swe,2061,67,0.0
swe,2061,68,0.0
swe,2061,69,1.0
swe,2061,70,1.0
swe,2062,57,63.0
swe,2062,58,29.0
swe,2062,59,11.0
swe,2062,60,4.0
swe,2062,61,4.0
swe,2062,62,2.0
swe,2062,63,4.0
swe,2062,64,11.0
swe,2062,65,3.0
swe,2062,66,0.0
swe,2062,67,0.0
swe,2062,68,0.0
swe,2062,69,1.0
swe,2062,70,1.0
swe,2063,57,64.0
swe,2063,58,29.0
swe,2063,59,12.0
swe,2063,60,4.0
swe,2063,61,4.0
swe,2063,62,2.0
swe,2063,63,4.0
swe,2063,64,11.0
swe,2063,65,3.0
swe,2063,66,0.0
swe,2063,67,0.0
swe,2063,68,0.0
swe,2063,69,1.0
swe,2063,70,1.0
swe,2064,57,65.0
swe,2064,58,30.0
swe,2064,59,12.0
swe,2064,60,4.0
swe,2064,61,4.0
swe,2064,62,2.0
swe,2064,63,4.0
swe,2064,64,11.0
swe,2064,65,3.0
swe,2064,66,0.0
swe,2064,67,0.0
swe,2064,68,0.0
swe,2064,69,1.0
swe,2065,57,67.0
swe,2065,58,30.0
swe,2065,59,12.0
swe,2065,60,4.0
swe,2065,61,4.0
swe,2065,62,2.0
swe,2065,63,4.0
swe,2065,64,11.0
swe,2065,65,3.0
swe,2065,66,0.0
swe,2065,67,0.0
swe,2065,68,0.0
swe,2065,69,1.0
swe,2066,57,68.0
swe,2066,58,31.0
swe,2066,59,12.0
swe,2066,60,4.0
swe,2066,61,3.0
swe,2066,62,2.0
swe,2066,63,4.0
swe,2066,64,11.0
swe,2066,65,3.0
swe,2066,66,0.0
swe,2066,67,0.0
swe,2066,68,0.0
swe,2067,57,70.0
swe,2067,58,31.0
swe,2067,59,12.0
swe,2067,60,4.0
swe,2067,61,3.0
swe,2067,62,2.0
swe,2067,63,4.0
swe,2067,64,12.0
swe,2067,65,3.0
swe,2067,66,0.0
swe,2067,67,0.0
swe,2067,68,0.0
swe,2068,57,71.0
swe,2068,58,32.0
swe,2068,59,12.0
swe,2068,60,4.0
swe,2068,61,3.0
swe,2068,62,2.0
swe,2068,63,4.0
swe,2068,64,12.0
swe,2068,65,3.0
swe,2068,66,0.0
swe,2068,67,0.0
swe,2068,68,0.0
swe,2069,57,72.0
swe,2069,58,32.0
swe,2069,59,12.0
swe,2069,60,4.0
swe,2069,61,3.0
swe,2069,62,2.0
swe,2069,63,4.0
swe,2069,64,12.0
swe,2069,65,3.0
swe,2069,66,0.0
swe,2069,67,0.0
swe,2069,68,0.0
swe,2070,57,74.0
swe,2070,58,33.0
swe,2070,59,12.0
swe,2070,60,4.0
swe,2070,61,3.0
swe,2070,62,2.0
swe,2070,63,4.0
swe,2070,64,12.0
swe,2070,65,3.0
swe,2070,66,0.0
swe,2070,67,0.0
swe,2070,68,0.0
swe,2071,57,75.0
swe,2071,58,33.0
swe,2071,59,13.0
swe,2071,60,4.0
swe,2071,61,3.0
swe,2071,62,2.0
swe,2071,63,4.0
swe,2071,64,12.0
swe,2071,65,3.0
swe,2071,66,0.0
swe,2071,67,0.0
swz,1947,65,1.0
swz,1948,65,1.0
swz,1949,65,1.0
swz,1950,65,1.0
swz,1951,64,1.0
swz,1951,65,1.0
swz,1952,64,1.0
swz,1952,65,1.0
swz,1953,64,1.0
swz,1953,65,1.0
swz,1954,64,1.0
swz,1954,65,1.0
swz,1955,63,1.0
swz,1955,64,1.0
swz,1955,65,1.0
swz,1956,63,1.0
swz,1956,64,1.0
swz,1956,65,1.0
swz,1957,63,1.0
swz,1957,64,1.0
swz,1957,65,1.0
swz,1958,63,1.0
swz,1958,64,1.0
swz,1958,65,1.0
swz,1959,63,1.0
swz,1959,64,1.0
swz,1959,65,1.0
swz,1960,62,3.0
swz,1960,63,1.0
swz,1960,64,1.0
swz,1960,65,1.0
swz,1961,62,3.0
swz,1961,63,1.0
swz,1961,64,1.0
swz,1961,65,1.0
swz,1962,62,3.0
swz,1962,63,1.0
swz,1962,64,1.0
swz,1962,65,1.0
swz,1963,62,3.0
swz,1963,63,1.0
swz,1963,64,1.0
swz,1963,65,1.0
swz,1964,62,3.0
swz,1964,63,1.0
swz,1964,64,1.0
swz,1964,65,1.0
swz,1965,62,3.0
swz,1965,63,1.0
swz,1965,64,1.0
swz,1965,65,1.0
swz,1966,62,3.0
swz,1966,63,1.0
swz,1966,64,1.0
swz,1966,65,1.0
swz,1967,62,3.0
swz,1967,63,1.0
swz,1967,64,1.0
swz,1967,65,1.0
swz,1968,62,2.0
swz,1968,63,1.0
swz,1968,64,1.0
swz,1968,65,1.0
swz,1969,62,2.0
swz,1969,63,1.0
swz,1969,64,1.0
swz,1969,65,1.0
swz,1970,62,2.0
swz,1970,63,1.0
swz,1970,64,1.0
swz,1970,65,1.0
swz,1971,62,2.0
swz,1971,63,1.0
swz,1971,64,1.0
swz,1971,65,1.0
swz,1972,62,2.0
swz,1972,63,1.0
swz,1972,64,1.0
swz,1972,65,1.0
swz,1973,62,2.0
swz,1973,63,1.0
swz,1973,64,1.0
swz,1973,65,1.0
swz,1974,62,2.0
swz,1974,63,1.0
swz,1974,64,1.0
swz,1974,65,1.0
swz,1975,62,2.0
swz,1975,63,1.0
swz,1975,64,1.0
swz,1975,65,1.0
swz,1976,62,2.0
swz,1976,63,1.0
swz,1976,64,1.0
swz,1976,65,1.0
swz,1977,62,2.0
swz,1977,63,1.0
swz,1977,64,1.0
swz,1977,65,1.0
swz,1978,62,2.0
swz,1978,63,1.0
swz,1978,64,1.0
swz,1978,65,1.0
swz,1979,62,2.0
swz,1979,63,1.0
swz,1979,64,1.0
swz,1979,65,1.0
swz,1980,62,2.0
swz,1980,63,1.0
swz,1980,64,1.0
swz,1980,65,1.0
swz,1981,62,2.0
swz,1981,63,1.0
swz,1981,64,1.0
swz,1981,65,1.0
swz,1982,62,2.0
swz,1982,63,1.0
swz,1982,64,1.0
swz,1982,65,1.0
swz,1983,62,2.0
swz,1983,63,1.0
swz,1983,64,1.0
swz,1983,65,1.0
swz,1984,62,2.0
swz,1984,63,1.0
swz,1984,64,1.0
swz,1984,65,1.0
swz,1985,62,2.0
swz,1985,63,1.0
swz,1985,64,1.0
swz,1985,65,1.0
swz,1986,62,2.0
swz,1986,63,1.0
swz,1986,64,1.0
swz,1986,65,1.0
swz,1987,62,2.0
swz,1987,63,1.0
swz,1987,64,1.0
swz,1987,65,1.0
swz,1988,62,2.0
swz,1988,63,1.0
swz,1988,64,1.0
swz,1988,65,1.0
swz,1989,62,2.0
swz,1989,63,1.0
swz,1989,64,1.0
swz,1989,65,1.0
swz,1990,62,2.0
swz,1990,63,1.0
swz,1990,64,1.0
swz,1990,65,1.0
swz,1991,62,2.0
swz,1991,63,1.0
swz,1991,64,1.0
swz,1991,65,1.0
swz,1992,62,2.0
swz,1992,63,1.0
swz,1992,64,1.0
swz,1992,65,1.0
swz,1993,62,2.0
swz,1993,63,1.0
swz,1993,64,1.0
swz,1993,65,1.0
swz,1994,62,2.0
swz,1994,63,1.0
swz,1994,64,1.0
swz,1994,65,1.0
swz,1995,62,2.0
swz,1995,63,1.0
swz,1995,64,1.0
swz,1995,65,1.0
swz,1996,62,1.0
swz,1996,63,1.0
swz,1996,64,1.0
swz,1996,65,1.0
swz,1997,62,1.0
swz,1997,63,1.0
swz,1997,64,1.0
swz,1997,65,1.0
swz,1998,62,1.0
swz,1998,63,1.0
swz,1998,64,1.0
swz,1998,65,1.0
swz,1999,62,1.0
swz,1999,63,1.0
swz,1999,64,1.0
swz,1999,65,1.0
swz,2000,62,1.0
swz,2000,63,1.0
swz,2000,64,1.0
swz,2000,65,1.0
swz,2001,62,1.0
swz,2001,63,1.0
swz,2001,64,1.0
swz,2001,65,1.0
swz,2002,62,1.0
swz,2002,63,1.0
swz,2002,64,1.0
swz,2002,65,1.0
swz,2003,62,1.0
swz,2003,63,1.0
swz,2003,64,1.0
swz,2003,65,1.0
swz,2004,62,1.0
swz,2004,63,1.0
swz,2004,64,1.0
swz,2004,65,1.0
swz,2005,62,1.0
swz,2005,63,1.0
swz,2005,64,1.0
swz,2005,65,1.0
swz,2006,62,1.0
swz,2006,63,1.0
swz,2006,64,1.0
swz,2006,65,1.0
swz,2007,62,1.0
swz,2007,63,1.0
swz,2007,64,1.0
swz,2007,65,1.0
swz,2008,62,1.0
swz,2008,63,1.0
swz,2008,64,1.0
swz,2008,65,1.0
swz,2009,62,1.0
swz,2009,63,1.0
swz,2009,64,1.0
swz,2009,65,1.0
swz,2010,62,1.0
swz,2010,63,1.0
swz,2010,64,1.0
swz,2010,65,1.0
swz,2011,62,1.0
swz,2011,63,1.0
swz,2011,64,1.0
swz,2011,65,1.0
swz,2012,62,1.0
swz,2012,63,1.0
swz,2012,64,1.0
swz,2012,65,1.0
swz,2013,62,1.0
swz,2013,63,1.0
swz,2013,64,1.0
swz,2013,65,1.0
swz,2014,62,1.0
swz,2014,63,1.0
swz,2014,64,1.0
swz,2014,65,1.0
swz,2015,62,1.0
swz,2015,63,1.0
swz,2015,64,1.0
swz,2015,65,1.0
swz,2016,62,1.0
swz,2016,63,1.0
swz,2016,64,1.0
swz,2016,65,1.0
swz,2017,62,1.0
swz,2017,63,1.0
swz,2017,64,1.0
swz,2017,65,1.0
swz,2018,62,1.0
swz,2018,63,1.0
swz,2018,64,1.0
swz,2018,65,1.0
swz,2019,62,1.0
swz,2019,63,1.0
swz,2019,64,1.0
swz,2019,65,1.0
swz,2020,61,1.0
swz,2020,62,1.0
swz,2020,63,0.0
swz,2020,64,1.0
swz,2020,65,1.0
swz,2021,62,1.0
swz,2021,63,1.0
swz,2021,64,1.0
swz,2021,65,1.0
swz,2022,62,1.0
swz,2022,63,1.0
swz,2022,64,1.0
swz,2022,65,1.0
swz,2023,62,1.0
swz,2023,63,0.0
swz,2023,64,1.0
swz,2023,65,1.0
swz,2024,62,1.0
swz,2024,63,0.0
swz,2024,64,1.0
swz,2024,65,1.0
swz,2025,62,0.0
swz,2025,63,0.0
swz,2025,64,1.0
swz,2025,65,1.0
swz,2026,62,0.0
swz,2026,63,0.0
swz,2026,64,1.0
swz,2026,65,1.0
swz,2027,62,0.0
swz,2027,63,0.0
swz,2027,64,1.0
swz,2027,65,1.0
swz,2028,62,0.0
swz,2028,63,0.0
swz,2028,64,1.0
swz,2028,65,1.0
