person,time,daily_income
alexandra_schoerghuber,2021,397808
alexandra_schoerghuber,2022,346356
alexandre_behring,2020,324090
alexandre_behring,2021,506301
alexandre_behring,2022,360493
alexandre_grendene_bartelle,2014,124767
alexandre_grendene_bartelle,2015,209383
alexandre_grendene_bartelle,2016,134005
alexandre_grendene_bartelle,2017,164383
alexandre_grendene_bartelle,2018,172684
alexandre_grendene_bartelle,2019,153698
alexandre_grendene_bartelle,2020,150739
alexandre_grendene_bartelle,2021,115726
alexandre_grendene_bartelle,2022,127232
alexandre_soares_dos_santos,2011,201895
alexandre_soares_dos_santos,2012,213698
alexandre_soares_dos_santos,2013,253479
alexandre_soares_dos_santos,2014,232898
alexandre_soares_dos_santos,2015,150756
alexandre_soares_dos_santos,2016,175882
alexandre_soares_dos_santos,2017,221917
alexandre_van_damme,2018,196232
alexandre_van_damme,2020,256257
alexandre_van_damme,2021,188054
alexandre_van_damme,2022,183780
alexei_ananyev,2007,158868
alexei_ananyev,2008,210024
alexei_ananyev,2010,143473
alexei_ananyev,2011,166783
alexei_ananyev,2012,153863
alexei_ananyev,2013,143638
alexei_ananyev,2014,166356
alexei_ananyev,2015,104691
alexei_ananyev,2016,83753
alexei_ananyev,2017,115068
alexei_bogachev,2014,95654
alexei_bogachev,2015,92128
alexei_bogachev,2017,82191
alexei_kuzmichev,2005,152810
alexei_kuzmichev,2006,450542
alexei_kuzmichev,2007,579402
alexei_kuzmichev,2008,986202
alexei_kuzmichev,2009,280783
alexei_kuzmichev,2010,582863
alexei_kuzmichev,2011,658356
alexei_kuzmichev,2012,572712
alexei_kuzmichev,2013,692843
alexei_kuzmichev,2014,731967
alexei_kuzmichev,2015,611399
alexei_kuzmichev,2016,561147
alexei_kuzmichev,2017,591780
alexei_kuzmichev,2018,596547
alexei_kuzmichev,2019,576369
alexei_kuzmichev,2020,489904
alexei_kuzmichev,2021,564164
alexei_kuzmichev,2022,424109
alexei_semin,2014,95654
alexey_mordashov,2022,933041
alexey_mordashov_family,2003,126147
alexey_mordashov_family,2004,345780
alexey_mordashov_family,2005,458432
alexey_mordashov_family,2006,713358
alexey_mordashov_family,2007,1046663
alexey_mordashov_family,2008,1935879
alexey_mordashov_family,2009,389473
alexey_mordashov_family,2010,887745
alexey_mordashov_family,2011,1623945
alexey_mordashov_family,2012,1307835
alexey_mordashov_family,2013,1081512
alexey_mordashov_family,2014,873369
alexey_mordashov_family,2015,1088794
alexey_mordashov_family,2016,912912
alexey_mordashov_family,2017,1438356
alexey_mordashov_family,2018,1467821
alexey_mordashov_family,2019,1575410
alexey_mordashov_family,2020,1266213
alexey_mordashov_family,2021,2104767
alexey_repik,2018,164835
alexey_repik,2019,161383
alexey_repik,2020,158276
alexey_repik,2021,188054
alexey_repik,2022,98958
alexis_le_quoc,2021,137424
alexis_le_quoc,2022,197917
alfred_gantner,2016,108879
alfred_gantner,2017,147945
alfred_gantner,2018,188383
alfred_gantner,2019,184438
alfred_gantner,2020,150739
alfred_gantner,2021,209753
alfred_gantner,2022,197917
alfred_james_clark,2009,108690
alfred_james_clark,2010,107605
alfred_james_clark,2011,114115
alfred_james_clark,2012,153863
alfred_james_clark,2013,135189
alfred_james_clark,2014,133084
alfred_james_clark,2015,117254
alfred_mann,2002,120879
alfred_mann,2004,98794
alfred_mann,2005,133709
alfred_mann,2006,197112
alfred_mann,2007,224284
alfred_mann,2008,200893
alfred_mann,2009,126805
alfred_mann,2010,125539
alfred_mann,2011,87780
alfred_mann,2014,91495
alfred_mann,2015,125630
alfred_oetker,2014,137243
alfred_oetker,2015,108879
alfred_oetker,2016,175882
alfred_oetker,2017,164383
alfred_oetker,2018,188383
alfred_oetker,2019,153698
alfred_oetker,2020,165813
alfred_oetker,2021,202520
alfred_oetker,2022,233260
alfred_taubman,2004,98794
alfred_taubman,2005,95506
alfred_taubman,2006,112635
alfred_taubman,2007,186904
alfred_taubman,2008,155235
alfred_taubman,2009,90575
alfred_taubman,2010,134506
alfred_taubman,2011,201895
alfred_taubman,2012,213698
alfred_taubman,2013,245030
alfred_taubman,2014,232898
alfred_taubman,2015,259635
alfred_west_jr,2008,100446
alfred_west_jr,2018,94191
alfred_west_jr,2021,101260
alfred_west_jr,2022,91890
alfredo_egydio_arruda_villela_filho,2011,280898
alfredo_egydio_arruda_villela_filho,2012,290630
alfredo_egydio_arruda_villela_filho,2013,97167
alfredo_egydio_arruda_villela_filho,2014,95654
alfredo_egydio_arruda_villela_filho,2015,142380
alfredo_egydio_arruda_villela_filho,2016,83753
alfredo_egydio_arruda_villela_filho,2017,156164
alfredo_egydio_arruda_villela_filho,2018,188383
alfredo_egydio_arruda_villela_filho,2019,199808
alfredo_egydio_arruda_villela_filho,2020,120591
alfredo_egydio_arruda_villela_filho,2021,115726
alfredo_egydio_arruda_villela_filho,2022,127232
alfredo_harp_helu,2002,175824
alfredo_harp_helu,2003,157684
alfredo_harp_helu,2004,177830
alfredo_harp_helu,2005,152810
alfredo_harp_helu,2006,131408
alfredo_harp_helu,2007,149523
alfredo_harp_helu,2008,146104
alfredo_harp_helu,2009,90575
alfredo_harp_helu,2010,89671
alfredo_harp_helu,2011,87780
alfredo_harp_helu,2012,85479
alfredo_harp_helu,2013,126739
alfredo_harp_helu,2014,124767
alfredo_harp_helu,2015,117254
alfredo_harp_helu,2016,100504
alfredo_harp_helu,2017,98630
alfredo_harp_helu,2018,94191
alfredo_harp_helu,2019,92219
alfredo_harp_helu,2020,82906
alfredo_harp_helu,2021,86794
alfredo_harp_helu,2022,91890
ali_erdemoglu,2021,130191
ali_erdemoglu,2022,106027
ali_ghodsi,2021,130191
ali_ghodsi,2022,127232
ali_ibrahim_agaoglu,2008,127841
ali_ibrahim_agaoglu,2009,135863
ali_ibrahim_agaoglu,2010,179342
ali_ibrahim_agaoglu,2011,184339
ali_ibrahim_agaoglu,2012,179506
ali_ibrahim_agaoglu,2013,228131
ali_ibrahim_agaoglu,2014,128926
ali_ibrahim_agaoglu,2015,146568
ali_ibrahim_agaoglu,2016,100504
ali_ibrahim_agaoglu,2017,82191
ali_ibrahim_agaoglu,2018,86342
ali_metin_kazanci,2011,122893
ali_metin_kazanci,2012,111123
ali_metin_kazanci,2013,109841
ali_parsadoust,2022,77753
alice_schwartz,2018,78493
alice_schwartz,2019,84534
alice_schwartz,2020,113054
alice_schwartz,2021,173589
alice_schwartz,2022,148438
alice_walton,2002,2252753
alice_walton,2003,1734534
alice_walton,2004,1975890
alice_walton,2005,1719123
alice_walton,2006,1473649
alice_walton,2007,1551304
alice_walton,2008,1734986
alice_walton,2009,1594126
alice_walton,2010,1847227
alice_walton,2011,1860953
alice_walton,2012,1991671
alice_walton,2013,2222169
alice_walton,2014,2853008
alice_walton,2015,3299884
alice_walton,2016,2705235
alice_walton,2017,2778082
alice_walton,2018,3610684
alice_walton,2019,3412109
alice_walton,2020,4100120
alice_walton,2021,4469917
alice_walton,2022,4615726
alicia_fentener_van_vlissingen,2018,156986
alicia_fentener_van_vlissingen,2019,76849
alicia_fentener_van_vlissingen,2020,75369
alicia_koplowitz,2002,142857
alicia_koplowitz,2003,136660
alicia_koplowitz,2004,138312
alicia_koplowitz,2005,133709
alicia_koplowitz,2006,140794
alicia_koplowitz,2007,467260
alicia_koplowitz,2008,474838
alicia_koplowitz,2009,190208
alicia_koplowitz,2010,197276
alicia_koplowitz,2011,201895
alicia_koplowitz,2012,179506
alicia_koplowitz,2013,211232
alicia_koplowitz,2014,174673
alicia_koplowitz,2015,192632
alicia_koplowitz,2016,184257
alicia_koplowitz,2017,205479
alicia_koplowitz,2018,227630
alicia_koplowitz,2019,176753
alicia_koplowitz,2020,180887
alicia_koplowitz,2021,202520
alicia_koplowitz,2022,190849
alijan_ibragimov,2005,95506
alijan_ibragimov,2006,187726
alijan_ibragimov,2007,177558
alijan_ibragimov,2008,301339
alijan_ibragimov,2009,108690
alijan_ibragimov,2010,295915
alijan_ibragimov,2011,324789
alijan_ibragimov,2012,239342
alijan_ibragimov,2013,177435
alijan_ibragimov,2014,141402
alijan_ibragimov,2015,184257
alijan_ibragimov,2016,125630
alijan_ibragimov,2017,156164
alijan_ibragimov,2018,180534
alijan_ibragimov,2019,176753
aliko_dangote,2008,301339
aliko_dangote,2009,226438
aliko_dangote,2010,188309
aliko_dangote,2011,1211375
aliko_dangote,2012,957369
aliko_dangote,2013,1360339
aliko_dangote,2014,2079452
aliko_dangote,2015,1231175
aliko_dangote,2016,1289802
aliko_dangote,2017,1002739
aliko_dangote,2018,1106753
aliko_dangote,2019,799232
aliko_dangote,2020,625569
aliko_dangote,2021,831780
aliko_dangote,2022,989589
alisher_usmanov,2005,171912
alisher_usmanov,2006,244043
alisher_usmanov,2007,513986
alisher_usmanov,2008,849230
alisher_usmanov,2009,144920
alisher_usmanov,2010,645632
alisher_usmanov,2011,1553720
alisher_usmanov,2012,1547178
alisher_usmanov,2013,1487079
alisher_usmanov,2014,1547112
alisher_usmanov,2015,1206049
alisher_usmanov,2016,1046917
alisher_usmanov,2017,1249315
alisher_usmanov,2018,981164
alisher_usmanov,2019,968301
alisher_usmanov,2020,1009956
alisher_usmanov,2021,1330849
alisher_usmanov,2022,812876
alistair_barclay,2022,106027
allan_goldman,2017,246575
allan_goldman,2018,243328
allan_goldman,2019,253602
allan_goldman,2020,233646
allan_goldman,2021,216986
allan_goldman,2022,197917
allan_gray,2014,108131
allan_gray,2015,129817
allan_gray,2016,134005
allan_gray,2017,147945
allan_slaight,2013,101391
allan_slaight,2014,103972
allan_warburg,2018,102041
allan_warburg,2019,92219
allan_warburg,2020,75369
allan_warburg,2021,79561
allan_warburg,2022,77753
allan_wong,2010,98638
allan_wong,2011,96558
allan_wong,2012,94027
allan_wong,2013,109841
allan_wong,2014,108131
allan_wong,2015,134005
allan_wong,2016,92128
allan_wong,2017,106849
allan_wong,2018,125589
allan_wong,2019,92219
allan_wong,2020,82906
allan_wong,2021,86794
allan_wong,2022,77753
allen_hong_shui_shu,2017,115068
allen_hong_shui_shu,2018,141287
allen_hong_shui_shu,2019,99904
allen_hong_shui_shu,2020,90443
allen_hong_shui_shu,2021,79561
allen_hong_shui_shu,2022,70684
aloke_lohia,2011,175561
aloke_lohia,2012,162410
aloke_lohia,2013,109841
aloke_lohia,2014,91495
aloke_lohia,2015,100504
aloke_lohia,2017,139726
aloke_lohia,2018,219780
aloke_lohia,2019,199808
aloke_lohia,2021,188054
aloke_lohia,2022,176712
aloys_wobben,2009,317013
aloys_wobben,2010,313849
aloys_wobben,2011,272120
aloys_wobben,2012,196602
aloys_wobben,2013,253479
aloys_wobben,2014,307758
aloys_wobben,2015,351764
aloys_wobben,2016,452268
aloys_wobben,2017,624657
aloys_wobben,2018,518054
aloys_wobben,2019,407301
aloys_wobben,2020,271331
aloys_wobben,2021,491835
aloys_wobben,2022,409972
aloysio_de_andrade_faria,2002,307693
aloysio_de_andrade_faria,2003,283832
aloysio_de_andrade_faria,2004,286504
aloysio_de_andrade_faria,2005,305621
aloysio_de_andrade_faria,2006,356679
aloysio_de_andrade_faria,2007,373808
aloysio_de_andrade_faria,2008,337865
aloysio_de_andrade_faria,2009,280783
aloysio_de_andrade_faria,2010,376619
aloysio_de_andrade_faria,2011,377457
aloysio_de_andrade_faria,2012,359013
aloysio_de_andrade_faria,2013,321073
aloysio_de_andrade_faria,2014,274487
aloysio_de_andrade_faria,2015,251260
aloysio_de_andrade_faria,2016,159131
aloysio_de_andrade_faria,2017,197260
aloysio_de_andrade_faria,2018,196232
aloysio_de_andrade_faria,2019,161383
aloysio_de_andrade_faria,2020,128128
alvaro_saieh_bendeck,2013,253479
alvaro_saieh_bendeck,2014,158038
alvaro_saieh_bendeck,2015,209383
alvaro_saieh_bendeck,2016,184257
alvaro_saieh_bendeck,2017,205479
alvaro_saieh_bendeck,2018,251178
alvaro_saieh_bendeck,2019,230547
alvaro_saieh_bendeck,2020,97980
alvaro_saieh_bendeck,2021,130191
amancio_ortega,2002,1000002
amancio_ortega,2003,1082769
amancio_ortega,2004,908909
amancio_ortega,2005,1203386
amancio_ortega,2006,1389172
amancio_ortega,2007,2242849
amancio_ortega,2008,1844564
amancio_ortega,2009,1657528
amancio_ortega,2010,2241780
amancio_ortega,2011,2721205
amancio_ortega,2012,3205479
amancio_ortega,2013,4816109
amancio_ortega,2014,5323397
amancio_ortega,2015,5402095
amancio_ortega,2016,5611479
amancio_ortega,2017,5860273
amancio_ortega,2018,5494520
amancio_ortega,2019,4818452
amancio_ortega,2020,4152879
amancio_ortega,2021,5569315
amancio_ortega,2022,4212821
amar_a_vakil,2020,113054
amar_a_vakil,2021,166356
amar_a_vakil,2022,204986
amar_bose,2005,95506
amar_bose,2006,112635
amar_bose,2007,140178
amar_bose,2008,164367
amar_bose,2011,87780
americo_amorim,2008,639205
americo_amorim,2009,298898
americo_amorim,2010,358684
americo_amorim,2011,447682
americo_amorim,2012,376109
americo_amorim,2013,346421
americo_amorim,2014,440843
americo_amorim,2015,368515
americo_amorim,2016,343389
americo_amorim,2017,361643
amit_agarwal,2021,79561
amit_agarwal,2022,77753
amit_burman,2015,87941
amit_burman,2018,94191
amit_burman,2019,107589
amit_burman,2020,97980
amit_burman,2021,115726
amit_burman,2022,113095
amnon_shashua,2021,101260
amnon_shashua,2022,106027
amos_hostetter_jr,2002,252747
amos_hostetter_jr,2003,210246
amos_hostetter_jr,2004,217347
amos_hostetter_jr,2005,210115
amos_hostetter_jr,2006,206498
amos_hostetter_jr,2007,252320
amos_hostetter_jr,2008,237419
amos_hostetter_jr,2009,172093
amos_hostetter_jr,2010,206243
amos_hostetter_jr,2011,184339
amos_hostetter_jr,2012,205150
amos_hostetter_jr,2013,228131
amos_hostetter_jr,2014,249534
amos_hostetter_jr,2015,259635
amos_hostetter_jr,2016,251260
amos_hostetter_jr,2017,263013
amos_hostetter_jr,2018,259027
amos_hostetter_jr,2019,253602
amos_hostetter_jr,2020,263794
amos_hostetter_jr,2021,274849
amos_hostetter_jr,2022,261534
amy_goldman_fowler,2017,246575
amy_goldman_fowler,2018,243328
amy_goldman_fowler,2019,253602
amy_goldman_fowler,2020,233646
amy_goldman_fowler,2021,216986
amy_goldman_fowler,2022,197917
amy_wyss,2015,154943
amy_wyss,2016,150756
amy_wyss,2017,147945
amy_wyss,2018,156986
amy_wyss,2019,146013
amy_wyss,2020,150739
amy_wyss,2021,144657
amy_wyss,2022,148438
an_kang,2010,89671
an_kang,2011,122893
an_kang,2014,83178
an_kang,2015,100504
an_kang,2016,108879
an_kang,2017,147945
an_kang,2018,141287
an_kang,2019,169068
an_kang,2020,293942
an_kang,2021,390575
an_kang,2022,233260
an_sumei,2022,169643
an_xu,2022,77753
an_zhifu,2022,120164
ana_lucia_de_mattos_barretto_villela,2011,280898
ana_lucia_de_mattos_barretto_villela,2012,307726
ana_lucia_de_mattos_barretto_villela,2013,97167
ana_lucia_de_mattos_barretto_villela,2014,91495
ana_lucia_de_mattos_barretto_villela,2015,142380
ana_lucia_de_mattos_barretto_villela,2017,139726
ana_lucia_de_mattos_barretto_villela,2018,172684
ana_lucia_de_mattos_barretto_villela,2019,184438
ana_lucia_de_mattos_barretto_villela,2020,113054
ana_lucia_de_mattos_barretto_villela,2021,101260
ana_lucia_de_mattos_barretto_villela,2022,113095
ana_maria_brescia_cafferata,2013,114065
ana_maria_brescia_cafferata,2014,128926
ana_maria_brescia_cafferata,2015,129817
ana_maria_brescia_cafferata,2016,92128
ana_maria_brescia_cafferata,2017,115068
ana_maria_brescia_cafferata,2018,117739
ana_maria_brescia_cafferata,2019,115273
ana_maria_brescia_cafferata,2020,97980
ana_maria_brescia_cafferata,2021,94027
ana_maria_brescia_cafferata,2022,106027
ana_maria_marcondes_penido_santanna,2013,219682
ana_maria_marcondes_penido_santanna,2014,128926
ana_maria_marcondes_penido_santanna,2015,117254
ana_maria_marcondes_penido_santanna,2017,123287
ana_maria_marcondes_penido_santanna,2018,94191
ana_maria_marcondes_penido_santanna,2019,84534
analjit_singh,2017,98630
analjit_singh,2018,86342
analjit_singh,2022,77753
anand_burman_1,2015,117254
anand_burman_1,2016,108879
anand_burman_1,2017,115068
anand_burman_1,2018,141287
anand_burman_1,2019,161383
anand_burman_1,2020,135665
anand_burman_1,2021,166356
anand_burman_1,2022,162575
anand_deshpande,2022,91890
anand_jain,2010,107605
anand_mahindra,2015,100504
anand_mahindra,2016,92128
anand_mahindra,2017,106849
anand_mahindra,2018,133438
anand_mahindra,2019,122958
anand_mahindra,2020,90443
anand_mahindra,2021,137424
anand_mahindra,2022,120164
anand_surana,2022,134301
ananda_krishnan,2002,142857
ananda_krishnan,2003,168197
ananda_krishnan,2004,316142
ananda_krishnan,2005,382027
ananda_krishnan,2006,403610
ananda_krishnan,2007,560712
ananda_krishnan,2008,657468
ananda_krishnan,2009,634027
ananda_krishnan,2010,681501
ananda_krishnan,2011,833917
ananda_krishnan,2012,846246
ananda_krishnan,2013,988569
ananda_krishnan,2014,939912
ananda_krishnan,2015,812408
ananda_krishnan,2016,619775
ananda_krishnan,2017,534246
ananda_krishnan,2018,565150
ananda_krishnan,2019,476465
ananda_krishnan,2020,354238
ananda_krishnan,2021,419506
ananda_krishnan,2022,402904
anant_asavabhokin,2019,84534
anant_asavabhokin,2021,86794
anant_asavabhokin,2022,91890
anas_sefrioui,2012,136767
anas_sefrioui,2013,109841
anas_sefrioui,2014,103972
anas_sefrioui,2017,90410
anastasia_soare,2019,76849
anatoly_lomakin,2010,116572
anatoly_lomakin,2011,105336
anatoly_lomakin,2012,102575
anatoly_lomakin,2013,101391
anatoly_lomakin,2014,116449
anatoly_lomakin,2015,117254
anatoly_lomakin,2016,117254
anatoly_lomakin,2017,115068
anatoly_lomakin,2018,109890
anatoly_lomakin,2019,107589
anatoly_lomakin,2020,105517
anatoly_lomakin,2021,101260
anatoly_lomakin,2022,98958
anatoly_sedykh,2007,112142
anatoly_sedykh,2008,164367
anatoly_sedykh,2010,98638
anatoly_sedykh,2011,166783
anatoly_sedykh,2012,170958
anatoly_sedykh,2013,143638
anatoly_sedykh,2014,91495
anatoly_sedykh,2020,90443
anatoly_sedykh,2021,94027
anatoly_skurov,2011,201895
anatoly_skurov,2012,153863
anatoly_skurov,2013,143638
anders_holch_povlsen,2013,211232
anders_holch_povlsen,2014,440843
anders_holch_povlsen,2015,460643
anders_holch_povlsen,2016,435517
anders_holch_povlsen,2017,517808
anders_holch_povlsen,2018,580849
anders_holch_povlsen,2019,491835
anders_holch_povlsen,2020,602958
anders_holch_povlsen,2021,954739
anders_holch_povlsen,2022,961315
anders_westermann,2019,76849
anders_westermann,2020,90443
andre_esteves,2011,263342
andre_esteves,2012,256438
andre_esteves,2013,337972
andre_esteves,2014,257852
andre_esteves,2015,242884
andre_esteves,2016,134005
andre_esteves,2017,147945
andre_esteves,2018,188383
andre_esteves,2019,230547
andre_esteves,2020,218572
andre_esteves,2021,325479
andre_esteves,2022,409972
andre_hoffmann,2019,199808
andre_hoffmann,2020,248720
andre_hoffmann,2021,267616
andre_hoffmann,2022,445315
andre_kasprzak,2019,76849
andre_kasprzak,2021,94027
andre_koo_sr,2018,102041
andre_koo_sr,2019,130643
andre_koo_sr,2020,113054
andre_koo_sr,2021,238684
andre_koo_sr,2022,332219
andre_street,2021,180821
andrea_della_valle,2011,105336
andrea_della_valle,2012,94027
andrea_della_valle,2013,114065
andrea_della_valle,2014,133084
andrea_della_valle,2015,108879
andrea_della_valle,2016,100504
andrea_della_valle,2017,90410
andrea_della_valle,2018,102041
andrea_depkat,2020,90443
andrea_depkat,2021,115726
andrea_depkat,2022,120164
andrea_reimann_ciardelli,2014,83178
andrea_reimann_ciardelli,2015,83753
andrea_reimann_ciardelli,2016,83753
andrea_reimann_ciardelli,2017,90410
andrea_reimann_ciardelli,2018,86342
andreas_halvorsen,2013,109841
andreas_halvorsen,2014,182991
andreas_halvorsen,2015,234509
andreas_halvorsen,2016,259635
andreas_halvorsen,2017,254794
andreas_halvorsen,2018,290424
andreas_halvorsen,2019,284342
andreas_halvorsen,2020,361775
andreas_halvorsen,2021,455671
andreas_halvorsen,2022,466520
andreas_huber,2022,91890
andreas_oeri,2017,197260
andreas_oeri,2018,172684
andreas_oeri,2019,184438
andreas_oeri,2020,218572
andreas_oeri,2021,224219
