income_3groups,time,income_mountain_50bracket_shape_for_log
low_income,1848,"68294,105306,163990,263206,437194,753871,1341742,2449999,4506138,8185825,14664827,25910012,43888607,68911229,98104288,123666700,141608016,145088521,131467647,105921044,76625410,52118678,34204760,21553449,12936377,7616785,4477275,2638414,1572697,948562,577810,355504,220240,136665,84497,51837,31417,18797,11092,6423,3641,1962,1060,527,249,116,63,31,2,0"
low_income,1849,"66130,101908,158827,255540,425829,736888,1317914,2418671,4475603,8164273,14653808,25918084,43936604,68956703,98063773,123331475,140581606,142906657,128235205,102181315,72544366,47756831,30255493,18643691,11212309,6693756,3989301,2384473,1441198,878668,539100,333278,207237,128901,79718,48834,29565,17702,10447,6063,3448,1856,1009,502,235,111,62,31,4,0"
low_income,1850,"64022,98845,154471,249539,417705,725649,1303281,2400114,4459458,8151985,14636933,25886769,43871895,68845665,97959473,123242022,140562651,142997648,128458949,102563939,73084937,48385946,30775669,19017271,11464296,6848039,4072730,2428852,1462993,888008,542251,333644,206578,127971,78821,48111,29018,17305,10173,5892,3341,1797,968,484,220,101,56,30,6,0"
low_income,1851,"62729,97187,152113,246022,412183,716150,1286542,2370679,4414431,8080084,14520552,25666416,43503550,68387036,97496785,122874480,140427719,143208379,128893109,103161616,73767218,48988311,31275413,19382958,11715815,7011790,4175328,2491333,1500906,911022,556199,342130,211797,131219,80926,49431,29856,17845,10499,6088,3465,1872,1021,489,238,106,57,30,6,0"
low_income,1852,"61780,95163,148425,239424,400489,695815,1253172,2318530,4346738,8002998,14427583,25542810,43318312,68171584,97327480,122835788,140546185,143429285,129093502,103357988,74033334,49231521,31495962,19564339,11846617,7104407,4238685,2532578,1527261,927708,566568,348603,215902,133848,82612,50542,30588,18319,10807,6267,3600,1940,1053,521,254,119,63,35,10,0"
low_income,1853,"61172,94005,146354,235591,393157,681637,1227111,2273054,4276541,7897145,14273723,25282831,42900968,67667754,96776500,122368393,140361232,143644741,129571034,103904409,74593486,49652006,31775997,19736223,11951599,7167879,4281825,2558758,1543809,938947,574048,353428,219057,135945,84067,51555,31274,18798,11127,6472,3716,2026,1097,543,274,127,66,37,11,0"
low_income,1854,"61847,94879,147275,236313,393338,680596,1224522,2267355,4268851,7882950,14226927,25162100,42642509,67262754,96260798,121807561,139817574,143114447,128973772,103214645,73930766,49108504,31421615,19540240,11844658,7108514,4248943,2537146,1528778,929372,567976,349364,216341,134240,83011,50945,30968,18659,11072,6466,3724,2041,1107,550,281,137,72,39,12,1"
low_income,1855,"60017,92681,144218,231804,386212,668516,1203379,2230482,4209042,7786124,14074933,24880695,42166641,66639732,95461572,120940776,139108197,142794609,129112149,103873304,74953457,50069899,32149122,20036416,12166455,7321942,4388574,2621711,1577077,957169,584155,358857,221825,137317,84799,52023,31649,19091,11338,6619,3815,2091,1138,569,295,144,77,43,15,2"
low_income,1856,"59749,92112,143122,229732,381980,659662,1185272,2196205,4150341,7690041,13931879,24638459,41764071,66173935,94967600,120540331,138982615,143089981,129653843,104436836,75456819,50410051,32373406,20195042,12288884,7410203,4445640,2657346,1598539,969219,590602,362254,223807,138646,85579,52431,31842,19151,11343,6618,3829,2089,1144,577,300,147,78,44,14,3"
low_income,1857,"57890,89416,139279,224220,374082,647982,1168077,2171011,4117803,7649553,13861701,24482154,41441534,65624786,94220582,119908435,138740573,143242528,129642285,104018720,74817971,49820800,31913807,19842538,12035056,7239759,4346882,2609467,1579342,964433,593611,367485,228333,141798,87643,53677,32559,19558,11575,6739,3893,2144,1187,604,315,157,81,44,14,3"
low_income,1858,"57411,88350,137263,220652,367653,636199,1146389,2132366,4053074,7547742,13714676,24249984,41073449,65234884,93840335,119658954,138775629,143612364,130258707,104721469,75632063,50635195,32681552,20465471,12473260,7509638,4498204,2694965,1630049,992976,608877,376654,234421,145932,90388,55456,33673,20276,12034,7027,4070,2254,1235,627,327,158,92,47,14,4"
low_income,1859,"57098,87968,136677,219597,365710,632358,1139016,2119159,4032478,7518644,13671203,24162330,40905205,65038477,93667054,119632474,138870163,143645185,130229271,104695981,75768897,50836044,32920210,20688075,12651953,7643571,4593167,2759363,1672516,1021168,627618,389218,242789,151528,94153,57997,35371,21375,12746,7468,4335,2415,1336,685,354,180,100,52,18,5"
low_income,1860,"56530,87207,135574,217894,362945,627463,1130126,2104048,4009138,7486248,13622308,24063869,40720592,64828480,93501399,119675574,139248748,144224118,130609256,104764877,75729685,50790048,32954707,20797166,12778695,7757620,4685149,2825979,1718279,1052588,649402,404093,252772,158237,98605,60931,37275,22587,13492,7920,4609,2569,1416,750,380,192,107,56,20,5"
low_income,1861,"56405,86818,134617,215838,358619,618864,1113822,2075667,3964594,7428260,13548710,23944505,40509684,64560966,93191442,119447033,139235057,144468017,130835611,104743078,75557210,50530674,32725917,20660256,12713647,7733119,4684942,2834661,1727909,1062753,659093,411874,258355,162004,101067,62488,38254,23200,13864,8151,4723,2630,1448,764,396,194,107,54,19,5"
low_income,1862,"57985,89204,138019,220417,364505,626440,1124490,2092208,3992749,7480447,13623906,24029650,40594296,64608083,93235036,119538952,139248124,144391219,130961419,105050481,75891155,50809066,32945461,20775451,12765523,7753095,4687694,2829672,1721389,1057933,656336,410204,257273,161289,100611,62227,38098,23114,13821,8122,4703,2600,1425,748,385,191,106,51,20,5"
low_income,1863,"57616,88806,137116,218081,358754,612602,1093095,2036586,3910710,7421834,13629877,24102096,40694786,64759375,93405760,119753017,139554754,144944579,131778066,105949377,76750503,51518199,33442224,21072066,12925477,7837996,4730692,2848467,1728350,1059838,655986,408948,255885,160233,99944,61922,38015,23145,13882,8171,4737,2626,1446,751,393,203,103,52,21,6"
low_income,1864,"56232,86878,134383,214184,353191,603995,1078386,2012464,3870963,7371261,13560034,23984020,40475648,64466143,93109341,119613016,139687626,145376174,132355043,106534677,77334073,51992640,33762854,21289073,13065534,7920578,4778287,2874708,1742713,1067927,660678,411677,257503,161252,100604,62342,38280,23309,13998,8226,4771,2654,1454,764,394,205,107,52,21,6"
low_income,1865,"57428,89674,141254,229746,387280,678626,1228586,2268114,4198240,7630290,13630873,23836467,40174157,64090005,92680139,119303615,139555920,145434247,132449023,106676702,77523125,52203060,33966230,21462031,13193409,8006662,4829350,2899897,1752850,1071600,661773,411806,257268,160923,100378,62131,38091,23157,13874,8135,4709,2597,1418,736,369,189,109,54,21,6"
low_income,1866,"56789,88548,139040,225556,380026,667249,1211325,2236034,4148609,7571118,13569354,23758289,40067475,63981352,92499170,119175412,139637735,145788919,132928974,107101234,77969906,52642855,34318902,21736527,13366954,8107281,4888637,2932637,1769417,1079695,665681,413516,257975,161289,100654,62390,38341,23355,14012,8220,4758,2616,1425,747,384,192,112,59,22,7"
low_income,1867,"63453,97470,149399,234738,380545,641148,1130765,2078390,3930054,7368094,13458651,23695756,39934331,63792073,92214557,118847632,139477761,146017432,133475936,107766912,78622010,53224510,34821549,22160352,13691466,8318931,5010885,2996264,1798875,1091703,668497,412352,256135,159905,99755,61799,37943,23069,13838,8096,4682,2583,1411,740,376,193,112,62,23,7"
low_income,1868,"76789,115539,173507,266269,420659,689144,1182019,2131530,3970086,7417354,13532304,23789601,40023888,63906687,92374917,119002038,139558710,146136089,133603850,107831736,78752681,53417093,34989108,22322200,13851128,8430266,5073806,3028312,1812595,1096137,668612,410669,254115,158105,98266,60605,37026,22420,13401,7853,4520,2512,1368,725,368,187,106,62,18,7"
low_income,1869,"92342,136124,200915,303042,470492,758155,1278879,2253149,4104851,7495942,13469277,23521767,39522706,63288256,91822650,118693146,139504435,146337787,134037174,108457232,79536755,54184370,35645624,22802732,14166300,8622331,5187752,3093835,1848712,1116251,680387,417663,258255,160593,99767,61549,37625,22831,13657,7997,4621,2564,1403,738,381,193,110,62,20,7"
low_income,1870,"92099,135830,200563,302477,469650,756729,1276409,2248987,4095905,7482776,13452054,23466554,39401077,63191661,91803729,118853503,139826675,146808589,134563185,108991388,80102426,54633863,35991246,23031105,14289521,8684006,5218755,3109472,1858482,1122597,684203,419697,259388,161200,100141,61774,37769,22929,13717,8038,4636,2572,1405,738,371,197,101,56,21,8"
low_income,1871,"99965,146072,213759,319152,490078,780040,1300032,2271180,4106942,7489107,13462055,23483569,39417458,63193925,91806146,118866841,139884030,146866046,134656950,109195594,80428545,54946870,36265704,23259166,14451966,8801638,5304388,3169407,1899127,1149419,701383,430611,266369,165737,103141,63764,39078,23757,14237,8348,4829,2684,1476,773,394,206,114,59,23,8"
low_income,1872,"103800,151178,220784,328929,503781,799549,1325908,2301043,4131321,7482309,13379899,23298276,39097194,62731149,91239134,118261107,139303352,145978631,133251558,107280818,78331923,52974193,34582707,22037477,13659467,8303385,5009593,3001592,1798844,1085132,659634,403599,247916,152874,94210,57667,35016,21116,12553,7306,4204,2317,1271,661,332,174,89,53,19,8"
low_income,1873,"101316,147846,216476,323454,497168,790752,1312041,2287038,4133670,7540339,13466915,23363115,39144410,62765255,91384232,118644716,139952628,146635706,133933774,107983027,78931270,53418416,34873411,22209985,13748148,8338330,5022620,3008165,1804476,1089748,663690,407077,250439,154454,95158,58228,35359,21326,12685,7386,4256,2360,1292,665,345,176,90,54,18,8"
low_income,1874,"90076,133491,198508,301832,472815,765672,1288867,2272392,4141518,7588964,13527182,23408712,39189889,62832176,91619540,119252593,141117113,148277632,136348814,111117476,82195140,56232716,37024717,23704601,14689117,8930168,5401835,3248402,1957532,1188226,727967,449880,279602,174439,108870,67535,41589,25413,15322,9064,5284,2964,1653,881,471,251,129,74,28,10"
low_income,1875,"84986,126388,188420,286883,450039,729613,1228519,2172093,4010397,7461753,13504672,23501817,39367821,62989258,91616506,119111927,140898828,147704519,135230434,109509983,80420335,54652247,35737640,22741121,14072023,8528106,5130018,3068130,1837792,1107023,671916,410862,252181,155196,95407,58284,35348,21292,12664,7398,4257,2353,1286,658,348,173,89,51,19,9"
low_income,1876,"62579,98267,153947,246701,405956,687551,1203780,2172890,4041630,7516431,13521338,23462695,39313719,62915749,91589298,119283864,141381873,148309640,135999188,110423325,81329273,55394619,36236781,23031205,14226105,8600040,5159525,3076430,1838145,1105480,670382,409675,251687,155004,95385,58337,35441,21377,12738,7443,4296,2387,1300,667,336,174,96,47,19,9"
low_income,1877,"56879,89504,141282,229845,385025,661275,1169580,2110106,3920259,7317282,13258559,23170940,39047672,62715658,91576346,119695688,142290371,149313266,137080884,111545047,82286191,56047325,36594739,23213471,14314573,8636862,5175276,3083428,1840043,1104802,668967,408144,250346,153994,94650,57859,35098,21149,12591,7338,4208,2332,1247,633,317,161,88,43,20,9"
low_income,1878,"55718,87491,137799,223606,373798,640763,1132924,2052037,3824707,7183536,13112331,23038754,38932767,62657453,91607513,119934007,142871886,150063774,138099346,112668944,83273453,56732522,36968494,23397567,14405206,8680656,5195555,3089601,1838996,1101854,666268,406145,248849,152884,93844,57330,34791,20980,12509,7295,4187,2328,1248,629,313,159,81,44,20,10"
low_income,1879,"55360,87139,137425,223437,374118,640293,1128668,2035695,3774453,7076694,12956614,22872359,38808108,62563898,91532269,119990556,143244549,150614923,138980390,113777182,84337715,57614426,37626678,23841968,14683643,8843825,5283634,3132598,1857284,1108039,666908,404735,247050,151306,92746,56667,34424,20806,12466,7287,4198,2333,1253,643,327,157,80,44,21,10"
low_income,1880,"53790,83499,129760,206694,340751,579521,1014572,1848300,3473745,6604627,12369169,22256626,38083014,61961110,91227091,119996736,143659165,151314874,139875891,114528733,84746858,57823888,37688973,23799141,14600890,8757812,5214283,3084171,1824526,1086100,652425,395193,240827,147284,90127,55014,33428,20234,12143,7116,4107,2275,1221,628,308,149,77,44,21,10"
low_income,1881,"56256,88730,140134,228826,382882,650401,1130891,2003536,3687852,6869755,12518710,22233415,38018817,61749552,91220832,120461081,144601086,152309668,141017242,115764500,86001322,59045329,38721448,24556606,15141106,9114825,5423325,3195371,1881545,1115532,667410,403181,245534,150261,92092,56260,34137,20596,12313,7191,4128,2289,1226,630,300,153,73,44,22,10"
low_income,1882,"53017,82010,126454,200125,327660,555553,975889,1788016,3407204,6549291,12326384,22193912,38011580,61964446,91546866,120923561,145287885,153002706,141526138,116028873,86186973,59275793,38940966,24732834,15268307,9192927,5467852,3219029,1892186,1119119,667557,402472,244997,150045,92045,56327,34221,20662,12362,7222,4139,2317,1241,642,311,153,74,44,23,10"
low_income,1883,"54017,83443,128876,204600,336171,570899,1002990,1837416,3493548,6684728,12471991,22281122,38068902,62043372,91775348,121527155,146487383,154522713,143088120,117139222,86579946,59077802,38537384,24397630,15068382,9071690,5393003,3174102,1864555,1101625,656524,395746,241223,148050,91036,55808,33984,20565,12323,7211,4146,2317,1249,631,315,152,78,45,23,10"
low_income,1884,"55022,85526,132962,212492,350499,595382,1043107,1888963,3535053,6719579,12417672,22084954,37724638,61613880,91537923,121625960,146972486,155166145,144004205,117940600,87031553,59156521,38415713,24196470,14900236,8959728,5325003,3136547,1846616,1093971,653009,393893,240238,147525,90752,55667,33872,20503,12279,7189,4122,2293,1239,624,309,150,79,45,23,10"
low_income,1885,"53427,82225,126322,198844,322777,541596,944360,1719826,3252259,6229828,11782064,21456391,37151424,61010197,91178009,121635305,147719522,156699998,146287845,120517729,89291659,60855339,39573846,24948386,15375766,9252736,5506706,3250684,1918350,1137826,679417,410304,250885,154521,95288,58540,35624,21536,12859,7517,4315,2408,1287,663,328,153,81,45,24,10"
low_income,1886,"51294,78827,121434,191719,312362,527080,925035,1699141,3244816,6236932,11853385,21714600,37739348,62211768,92828279,123906001,150213940,158596830,146801318,119708737,88157945,59929532,38840244,24373486,15020627,9044689,5406881,3215525,1905028,1131055,676826,409464,250388,154274,95178,58556,35721,21591,12863,7509,4308,2403,1305,668,332,163,80,44,21,10"
low_income,1887,"48714,75267,116165,183728,300365,508502,894682,1643040,3126120,5999459,11405452,20935373,36448322,60072398,89930193,120056002,145618142,153169922,141038255,113968456,82689845,55268895,35020685,21479755,12978155,7681824,4543086,2682907,1578239,932088,557341,338132,207400,127918,78743,48166,29081,17337,10174,5831,3278,1798,945,444,192,80,27,10,2,0"
low_income,1888,"49111,75820,116757,183816,298661,502574,879459,1607258,3050341,5841802,11108329,20464103,35794498,59322746,89472042,120116250,146794914,155282794,143388867,116197558,84340676,56009672,35278117,21523949,12895248,7600677,4488767,2644694,1555803,920873,552271,336434,207037,127961,78885,48246,29138,17376,10193,5828,3266,1796,949,447,188,77,28,10,2,0"
low_income,1889,"49450,76160,117194,184523,299724,504000,881505,1610210,3053064,5838779,11086798,20405120,35746051,59805826,91018128,123310178,152347685,162930792,152222382,125155165,92535702,62687468,40420535,25202962,15361441,9171790,5457157,3232088,1909688,1133275,679420,412135,251936,154754,95182,58444,35605,21528,12864,7514,4289,2407,1305,664,320,162,82,45,25,10"
