world_4region,time,income_mountain_50bracket_shape_for_log
europe,1815,"23032,41299,75349,138899,255676,453284,753405,1091166,1421104,1741442,2218841,3040297,4409165,6615502,9824588,14221539,19312945,23875624,26405438,26278361,23869818,19680526,14372066,9634599,6122361,3796780,2385030,1515625,941524,563165,328830,192391,113035,66306,39539,23624,14059,8321,4759,2588,1339,693,358,188,104,58,36,23,10,10"
europe,1816,"23104,41461,76413,140418,258180,457456,760063,1100402,1432346,1753639,2231484,3053822,4425200,6637592,9865779,14306036,19475671,24154409,26769993,26682900,24239447,19932826,14494591,9663757,6110727,3772352,2359933,1486806,913354,542382,316308,185947,109211,64473,38640,23193,13879,8237,4712,2568,1339,703,367,190,101,56,31,16,10,1"
europe,1817,"23176,41600,76764,141224,259761,460375,764985,1107372,1440811,1762452,2239755,3061714,4435008,6649770,9892098,14357915,19563438,24291622,26956643,26908352,24494400,20191625,14722478,9840666,6243930,3870572,2430856,1536690,946195,562470,328075,192843,113202,66788,40006,24008,14359,8519,4877,2653,1376,720,381,199,105,57,33,17,10,2"
europe,1818,"23251,41761,77252,142151,261562,463579,770208,1114521,1448853,1769639,2244060,3060717,4425750,6624389,9854099,14311461,19517643,24279613,26992677,27046489,24731160,20521649,15113967,10211582,6554764,4098780,2574670,1619901,991666,586422,340515,199492,116655,68712,41092,24633,14724,8728,4983,2711,1407,739,384,203,107,58,34,18,10,2"
europe,1819,"23736,42613,78861,144374,264842,468501,777332,1123606,1458587,1777784,2247902,3057650,4415326,6601532,9844161,14349129,19600986,24416253,27186264,27303734,25066452,20878532,15425423,10429625,6685314,4168789,2610455,1633841,993735,584715,338848,198414,115899,68422,40957,24595,14722,8711,4960,2686,1395,735,384,200,108,59,34,18,10,2"
europe,1820,"22676,40905,75874,140706,260262,463068,770994,1115407,1446624,1759510,2220852,3020292,4371270,6554153,9820440,14371370,19649982,24481516,27299753,27478774,25364659,21239583,15782231,10703814,6858929,4282549,2700989,1717493,1063929,634151,369586,216858,127166,74789,44733,26791,16010,9487,5420,2945,1524,792,417,217,119,64,38,21,10,5"
europe,1821,"20841,37952,71268,133445,248934,446743,750802,1095821,1429523,1741302,2194532,2983812,4325073,6495809,9746360,14258708,19521332,24457044,27467667,27862496,25776581,21669877,16157807,10988287,7082952,4435746,2799654,1780137,1101815,656094,382081,224083,131399,77282,46239,27723,16577,9842,5628,3070,1587,827,428,226,123,67,38,23,10,5"
europe,1822,"20343,37055,69681,130676,244065,439468,742401,1092023,1434335,1755927,2216463,3017556,4373958,6554868,9813032,14313435,19559502,24460243,27489630,27894720,25996044,22007711,16519055,11265043,7244229,4527848,2856382,1817224,1126465,671818,391741,229909,134898,79370,47490,28466,17023,10095,5775,3147,1633,845,441,232,127,69,40,23,10,6"
europe,1823,"20075,36507,68440,128335,239506,432216,733537,1087174,1436436,1763779,2223523,3021637,4372601,6540477,9778876,14255564,19490046,24408589,27515566,27984793,26171728,22310392,16892364,11603783,7522251,4731875,2993447,1905657,1181091,703721,409540,239608,140337,82370,49203,29471,17607,10444,5967,3252,1683,870,453,244,134,76,48,31,15,10"
europe,1824,"19838,36009,66967,125874,235027,425181,724357,1081187,1436227,1768996,2227513,3020623,4361388,6508375,9713222,14146946,19350469,24247752,27428037,28000361,26338813,22666408,17368922,12057174,7883075,4980640,3155680,2018986,1261370,756243,441357,257993,151449,88791,52990,31709,18943,11239,6452,3528,1828,941,490,257,146,79,50,32,17,10"
europe,1825,"19788,35904,66581,124970,232938,421970,721280,1085096,1450925,1794989,2258322,3053687,4393609,6536117,9724904,14146241,19398989,24369460,27601557,28134448,26567589,22914332,17608391,12240327,8002062,5064258,3222192,2069917,1298636,781668,457625,267842,157457,92356,55123,32979,19708,11692,6713,3689,1912,985,508,275,146,84,51,33,17,10"
europe,1826,"19476,35279,66233,123579,229713,416549,713673,1080877,1452184,1801054,2261283,3049044,4373735,6496573,9665879,14066543,19324727,24374857,27733266,28381011,26958948,23367269,18049703,12576567,8241323,5194159,3270144,2067517,1275433,759088,442485,259570,152271,89761,53807,32352,19438,11566,6670,3675,1942,1018,538,290,154,88,42,26,10,6"
europe,1827,"19337,34902,64563,120891,224640,408293,701846,1071317,1447247,1800493,2256751,3036660,4350951,6467635,9635871,14051194,19367526,24497718,27952454,28630143,27231212,23623278,18275107,12756467,8372666,5308431,3378409,2167315,1357211,816025,477768,279817,164525,96590,57698,34575,20692,12299,7101,3922,2060,1061,562,309,166,101,57,34,18,10"
europe,1828,"19126,34484,63874,119385,221398,402809,693833,1066351,1447891,1807539,2263161,3039877,4349508,6459243,9618963,14036782,19399993,24637507,28246390,29003180,27631226,23965179,18529070,12901428,8451321,5354350,3408405,2184034,1364611,819107,479413,281070,165287,97131,58057,34789,20835,12387,7148,3946,2078,1078,577,316,171,103,61,35,17,10"
europe,1829,"18837,33960,63466,118648,219133,398329,686724,1062786,1451107,1819016,2276474,3053365,4360582,6462226,9606253,13987298,19330728,24605962,28345187,29205279,27914005,24306785,18886860,13200853,8682485,5512674,3511113,2248430,1403843,842398,493020,288996,169790,99727,59580,35682,21373,12701,7332,4062,2140,1111,592,326,174,104,61,37,18,10"
europe,1830,"18567,33445,62186,116378,214785,390904,675209,1051725,1441980,1810303,2258418,3022012,4319827,6438200,9633814,14096657,19540900,24910036,28694140,29527232,28157718,24493627,19013647,13283869,8724299,5547238,3552681,2295464,1448222,876662,516128,303263,178853,105131,62795,37612,22508,13372,7739,4285,2266,1179,626,342,180,110,65,39,19,10"
europe,1831,"18259,32825,60945,114056,210275,383266,663531,1041321,1435937,1810600,2259419,3023419,4321611,6436228,9620713,14072590,19530073,24909781,28731084,29640550,28375071,24778322,19374447,13616362,8994986,5744502,3679167,2373447,1495173,904233,532191,312662,184418,108467,64827,38849,23286,13867,8032,4466,2370,1239,666,361,192,111,70,40,19,10"
europe,1832,"18075,32417,59667,111999,206445,376761,653610,1032881,1432612,1814665,2264539,3026344,4318663,6419590,9578269,13990574,19435953,24760685,28533144,29514743,28441543,25092044,19895014,14162890,9449527,6065352,3879367,2500336,1576505,954188,561232,328957,193885,113877,67954,40708,24389,14510,8429,4709,2500,1307,704,384,206,116,75,37,20,10"
europe,1833,"17868,32022,58976,110535,203329,371184,645100,1027184,1434488,1827975,2284612,3053643,4356748,6476356,9672523,14131885,19633517,25007062,28795737,29730840,28618226,25240031,20010165,14236085,9495829,6098627,3908123,2523074,1592887,965532,569107,334427,197541,116301,69572,41768,25080,14942,8684,4843,2578,1347,724,391,212,117,74,37,20,10"
europe,1834,"17677,31655,58115,108911,200110,365483,636336,1019535,1431814,1832308,2289956,3055156,4349868,6459973,9655819,14129100,19676141,25115952,28975408,29908329,28793477,25480146,20302518,14499109,9695084,6231773,3994054,2579928,1632688,992661,586444,344805,203862,120049,71814,43117,25890,15433,8972,5008,2663,1392,739,403,216,120,68,38,20,11"
europe,1835,"17349,31107,56403,106022,195087,356953,623294,1006034,1421805,1827745,2283049,3037066,4307738,6382894,9542437,13964556,19478030,24929029,28879641,29973129,28972179,25830927,20792116,15006076,10106197,6530011,4194590,2728889,1749089,1076636,640599,376508,223083,131320,78275,46971,28176,16788,9821,5515,2941,1526,801,431,227,128,69,41,22,13"
europe,1836,"17177,30794,55751,104693,192393,351999,615747,999695,1421883,1838505,2302213,3064218,4345570,6437750,9630067,14066557,19564696,25051283,29072086,30240659,29255113,26156571,21032518,15137295,10129926,6500480,4179516,2735612,1768420,1097625,656892,387269,230153,135812,80976,48635,29194,17403,10188,5730,3051,1581,816,440,220,129,69,42,23,14"
europe,1837,"17012,30441,55265,103661,190022,347472,608658,993968,1422748,1849511,2318366,3078461,4348366,6417403,9580094,13944171,19352717,24841009,28978001,30339223,29591923,26698285,21621662,15608673,10434417,6676503,4284147,2793821,1796931,1110491,663224,391211,232415,137194,81955,49267,29617,17689,10364,5821,3101,1608,830,450,228,126,68,42,22,13"
europe,1838,"16839,30102,54225,101790,186563,341168,598839,983524,1417167,1852249,2324701,3081145,4337848,6378523,9501789,13807836,19174938,24713438,28977472,30463162,29717193,26892897,21976561,16058245,10863886,7007359,4506334,2945023,1903251,1182073,707490,416890,247712,146304,87272,52483,31565,18871,11107,6275,3363,1746,912,480,243,135,79,44,23,15"
europe,1839,"16722,29855,53953,101096,184674,337245,592551,977758,1417432,1861946,2340370,3098388,4354719,6393674,9521594,13821140,19218321,24893115,29326353,30879181,30110983,27240037,22192613,16162349,10869986,6977074,4479364,2920752,1880058,1162481,693365,408124,242214,142889,85259,51215,30796,18409,10813,6096,3267,1698,892,469,243,137,81,43,23,14"
europe,1840,"16581,29542,52860,99116,181201,330949,582639,966024,1409241,1860006,2340017,3091805,4335939,6353410,9455566,13714808,19077990,24726670,29162935,30777106,30126113,27478738,22699248,16773120,11431128,7378166,4693974,3016312,1922336,1185718,707789,416512,247833,146681,87845,53300,32340,19462,11480,6510,3505,1831,948,501,262,145,85,47,24,15"
europe,1841,"16115,28757,51779,97439,178199,325595,574477,956721,1403728,1860275,2341625,3088206,4326003,6337732,9442139,13689032,19050981,24764799,29306196,30975215,30334290,27644045,22884462,16947040,11604015,7556900,4854698,3144754,2009837,1235570,733206,429515,254155,149717,89291,53652,32293,19355,11393,6463,3486,1826,951,509,268,148,83,47,23,14"
europe,1842,"15994,28509,51491,96733,176339,321604,568005,949315,1401571,1866889,2356160,3108696,4357447,6389353,9519242,13733247,19020298,24754122,29417441,31215089,30658930,28014565,23191616,17150949,11694826,7566515,4839180,3119959,1983479,1214619,719718,422220,250028,147527,88256,53139,32044,19217,11304,6400,3445,1804,946,498,267,147,82,45,22,14"
europe,1843,"15934,28318,50707,95218,173564,316285,559620,939111,1396370,1870846,2368298,3124364,4379937,6420303,9563006,13777765,19046610,24772209,29433064,31225229,30652625,28095301,23385243,17427740,11937056,7750521,4968742,3217967,2060606,1271285,756830,444196,263423,155591,92930,55967,33735,20234,11921,6764,3661,1913,1006,525,288,159,87,48,24,15"
europe,1844,"15593,27722,49305,91918,167912,305900,542376,914190,1373370,1860800,2377026,3147250,4418836,6476880,9654768,13914189,19190957,24876104,29464089,31234247,30533207,28012666,23455183,17677149,12242926,8012475,5130344,3297384,2100798,1303355,786758,467247,279729,167258,100863,61949,38028,23018,13613,7746,4190,2195,1146,605,339,182,105,59,28,19"
europe,1845,"16550,29426,52723,97448,176406,317787,559659,941387,1423467,1946704,2509550,3333258,4678061,6823320,10104824,14486167,19835346,25504645,29926716,31608539,30659757,27688389,22761997,17033340,11755809,7685388,4960141,3212212,2060046,1292960,794821,480392,290524,174902,105686,65277,40359,24578,14604,8350,4548,2397,1260,667,365,210,116,62,30,20"
europe,1846,"16603,29444,52668,97244,175363,314989,554895,935277,1423083,1956921,2532753,3366705,4726788,6888705,10199381,14633088,20022636,25788339,30251812,31844959,30685445,27633744,22720852,17030172,11754731,7704020,5007850,3281853,2129929,1344296,825156,496595,299061,179164,107732,65938,40387,24466,14506,8297,4532,2387,1264,666,371,210,120,63,28,19"
europe,1847,"16373,28784,51404,94776,170363,305096,537714,908343,1390876,1920755,2490560,3308893,4653952,6793344,10056040,14404766,19736100,25445708,29998424,31833600,30901561,28005555,23234283,17614331,12270822,8132225,5298606,3471506,2251749,1415557,861458,513922,307232,182231,108485,65553,39712,23966,14249,8196,4503,2400,1275,684,381,209,117,70,26,18"
europe,1848,"16043,28241,50316,92757,167012,299186,528610,895922,1382126,1920509,2502240,3329598,4685287,6828630,10118024,14534596,19894601,25662237,30246694,32168537,31274837,28369984,23460928,17704274,12243633,8003826,5169311,3367123,2176029,1370405,839820,504864,303681,181615,108911,66556,40762,24744,14727,8453,4643,2464,1304,698,391,210,127,73,32,20"
europe,1849,"15422,27030,48121,88667,160022,286996,508975,866676,1348831,1888200,2476088,3308387,4676885,6835902,10142210,14557837,19846365,25479455,29962674,32022124,31305746,28603794,23966302,18323838,12777450,8367643,5357398,3434056,2185334,1365900,837418,505326,304945,182882,109904,67594,41737,25501,15235,8780,4844,2570,1369,732,406,223,132,76,34,20"
europe,1850,"15396,26999,48189,88840,159611,285112,505046,859683,1343868,1885075,2468515,3278653,4612238,6732380,9994139,14356345,19645272,25320510,29954856,32243285,31674217,29030768,24367287,18648926,13012497,8560195,5516079,3569270,2290938,1435473,877000,526178,315975,188618,112979,69012,42283,25725,15354,8870,4903,2621,1400,766,419,232,134,75,36,19"
europe,1851,"15179,26691,47581,87173,156792,279764,496000,845785,1330694,1875730,2462123,3263265,4582500,6685927,9912844,14252282,19526754,25172216,29792085,32265155,32079556,29654962,25000734,19103919,13311465,8703765,5563841,3564005,2265837,1414431,866124,522083,314550,188556,113139,69516,42932,26240,15683,9054,4996,2661,1417,752,415,231,134,71,38,20"
europe,1852,"14348,24592,43317,78595,142036,254320,453932,780193,1244125,1776040,2355755,3147479,4459333,6559147,9774581,14143412,19514910,25272250,29980706,32574381,32487970,30079808,25425512,19535320,13684246,8967034,5681828,3584558,2244053,1381375,835655,498303,298257,177908,105972,64525,39584,24177,14556,8531,4811,2601,1405,752,406,219,122,67,34,16"
europe,1853,"13838,23534,41338,74812,135215,242132,433452,748196,1203910,1731382,2311258,3099878,4416772,6543649,9809206,14265018,19742094,25583266,30337838,32922461,32806079,30314192,25645237,19637233,13705518,8923885,5631701,3551414,2230907,1379796,838571,501873,300937,180170,107454,65492,40223,24584,14797,8684,4891,2648,1424,762,415,225,125,69,36,17"
europe,1854,"14432,24287,42248,74567,133099,237121,424068,732597,1184688,1709880,2285728,3056142,4347197,6451133,9703043,14175447,19678535,25508970,30265237,32883758,32755243,30330560,25874533,20000257,14118941,9339466,5983024,3832292,2451643,1536665,936140,557961,331519,197474,116929,70446,42746,25912,15566,9154,5184,2810,1509,803,441,241,136,76,39,20"
europe,1855,"12903,21841,38482,69518,126352,227210,409657,712405,1162019,1687304,2262934,3022960,4295510,6376023,9594832,14070090,19645211,25642371,30667482,33596432,33650546,31095233,26340483,20151640,14039123,9162546,5787532,3644302,2286548,1414234,859370,514410,308536,184976,110605,67600,41662,25550,15427,9076,5132,2797,1506,814,448,248,138,77,41,20"
europe,1856,"12615,21409,37791,67405,121144,217771,393889,687870,1130618,1652429,2227501,2981828,4243846,6301767,9473144,13873549,19346124,25292050,30317964,33229792,33242504,30915123,26540146,20757966,14790092,9891878,6401702,4135110,2663308,1684654,1039653,627720,378257,227316,135180,82856,51522,31771,19225,11266,6297,3358,1773,945,521,293,170,98,52,28"
europe,1857,"11958,20353,35890,64462,116236,209429,380180,667111,1105549,1627971,2206578,2957028,4201989,6228014,9355461,13761944,19293208,25292225,30300002,33195857,33273836,31113458,26781432,21079265,15139827,10217622,6702495,4384443,2846522,1809127,1118980,676326,407948,244710,145353,89097,55398,34151,20661,12079,6744,3596,1899,1011,556,311,183,105,56,30"
europe,1858,"11910,20244,35382,64013,116975,210741,381617,669016,1112113,1645667,2239747,3000033,4248289,6273764,9375581,13751065,19352991,25486258,30580557,33561739,33744471,31645406,27133134,21299132,15222489,10174446,6589024,4243407,2709789,1692399,1028979,613755,365318,218118,129680,78388,47722,29033,17527,10372,5934,3261,1770,955,524,281,161,84,43,23"
europe,1859,"11841,20072,35243,63158,113541,203685,369132,649370,1086705,1619021,2214622,2971206,4211358,6232395,9331565,13703614,19346695,25549859,30748559,33732627,33849398,31643038,27238792,21419430,15381661,10394520,6834710,4481578,2916472,1857454,1151128,697423,421677,253729,151206,92900,57853,35701,21618,12649,7072,3786,2011,1072,592,331,199,107,60,32"
europe,1860,"11755,19913,34933,62285,111912,200473,362937,639216,1074291,1609434,2209638,2963035,4190637,6191660,9257696,13549582,19105264,25207139,30427619,33537931,33794610,31785013,27700532,22139309,16099610,10956304,7207287,4706959,3054058,1941691,1202557,728796,440501,265505,158370,97316,60693,37528,22773,13367,7506,4025,2135,1150,622,346,206,110,64,32"
europe,1861,"11569,19536,34129,60806,108829,194311,351427,620264,1048908,1588678,2204396,2974545,4214916,6239780,9352848,13738231,19487069,25854790,31166884,34166276,34234780,32002621,27709212,21976069,15850285,10719808,7016074,4568477,2958205,1878124,1162424,704720,427051,257684,154055,94944,59271,36644,22210,13008,7268,3892,2054,1102,606,337,198,102,63,32"
europe,1862,"11775,19834,34332,61771,111919,199069,357395,627890,1060584,1612200,2245242,3031659,4285010,6324322,9448459,13849969,19619020,25979082,31315654,34375165,34485119,32357166,28124137,22491226,16247489,10879811,6968205,4392933,2736592,1676318,1011077,603887,362034,217519,130551,80045,49489,30452,18489,10936,6257,3448,1879,1024,562,303,169,82,47,24"
europe,1863,"11584,19286,32710,56889,99783,173823,307114,542519,934522,1488495,2157551,2991773,4251598,6275763,9338611,13626883,19235240,25430112,30775911,33884061,34221325,32193784,28315090,22984966,17070542,11751009,7779682,5078863,3289043,2087321,1290212,781457,472100,284725,170062,104674,65399,40511,24589,14418,8080,4322,2287,1223,671,379,220,118,70,38"
europe,1864,"11583,19235,32601,56243,97867,169396,297352,524931,905772,1459657,2134874,2977576,4226942,6230958,9266172,13517673,19091197,25296361,30715946,33905320,34362722,32418033,28731595,23519637,17604865,12164894,8043723,5236299,3387394,2149042,1327551,802911,483569,291231,173309,106151,66173,40915,24815,14540,8144,4344,2286,1225,673,378,221,120,70,39"
europe,1865,"12981,22469,40053,73236,134838,249029,455921,794642,1258323,1762729,2274657,2947525,4095717,6006928,9005244,13285289,18937564,25291767,30912153,34246433,34736373,32795357,29021417,23687437,17705917,12194687,8043237,5234955,3392512,2157913,1336272,809877,488172,294740,175610,107519,67093,41521,25195,14768,8261,4390,2295,1221,660,375,222,124,72,40"
europe,1866,"12914,22198,39590,71405,130698,242221,446119,775657,1233505,1746560,2276868,2968505,4119978,6007451,8941875,13155984,18792365,25218721,30951610,34373606,34892726,33001079,29439634,24217601,18109046,12514408,8266708,5367616,3470247,2203041,1359844,820544,492856,296212,175901,107500,66931,41316,24990,14610,8152,4326,2263,1204,662,379,228,125,73,41"
europe,1867,"15891,24979,40291,66497,111549,190095,333225,579705,974419,1510700,2153515,2944363,4133166,6001750,8888535,13079992,18798725,25487002,31541697,35119503,35610784,33599755,29840837,24386495,18108069,12424592,8184707,5343989,3481951,2227419,1385682,841843,508038,306558,181971,111068,69304,42868,25961,15154,8423,4430,2296,1215,668,391,235,134,81,44"
europe,1868,"26987,39250,58613,89252,138646,219533,357985,594697,959452,1480405,2118867,2908298,4058129,5876103,8728427,12901860,18617588,25376880,31412763,34848039,35395181,33536926,30028305,24843731,18852291,13158974,8764809,5736618,3741649,2393344,1485670,898508,538953,323838,191019,115714,71891,44348,26837,15677,8724,4593,2371,1256,685,398,235,139,78,46"
europe,1869,"42576,59797,85726,125757,188414,289194,456856,721292,1107051,1594615,2145677,2833592,3909083,5654062,8455563,12638855,18438266,25355366,31615140,35267046,35974114,34125222,30414275,25020886,18919058,13205987,8835914,5810139,3800299,2434896,1512981,915651,549652,330667,195449,118629,73812,45616,27636,16167,9017,4769,2466,1308,711,412,243,142,80,46"
europe,1870,"42321,59391,84938,124844,186770,286349,452664,715386,1098588,1587188,2140121,2816428,3868924,5608498,8430071,12639289,18446332,25386920,31755453,35504311,36271033,34466703,30762695,25382350,19194918,13372816,8929911,5880303,3859689,2488175,1556344,946375,568585,343376,203360,123020,76594,47409,28778,16891,9450,5001,2585,1357,739,428,249,147,85,50"
europe,1871,"49933,69183,97401,140497,205760,307800,474050,735041,1106524,1589476,2144419,2819578,3857881,5581314,8391905,12615779,18471716,25455830,31922366,35834621,36727700,34905911,31060069,25560305,19264373,13427777,8999389,5948283,3915225,2528215,1582759,963201,579484,350356,207905,126116,78637,48755,29639,17424,9784,5192,2705,1412,770,443,258,151,87,50"
europe,1872,"54259,74915,105415,150774,220108,329269,505482,778590,1160824,1641304,2163218,2788152,3766538,5418941,8142125,12241787,17910000,24620351,31002388,35376865,36987544,35510621,32074974,26649318,20231918,14159860,9516600,6277534,4117963,2647290,1651298,1001353,600511,361560,213827,129389,80569,49990,30501,18023,10185,5457,2873,1527,832,477,277,163,92,51"
europe,1873,"50723,70047,98897,142065,208957,314311,483358,753871,1149779,1683260,2232788,2824883,3747646,5333657,8012147,12124933,17785372,24463513,30948175,35661080,37700429,36238515,32640505,27004996,20477042,14329945,9630509,6330436,4140844,2659505,1662814,1011894,607994,366734,217009,131105,81701,50795,31066,18420,10450,5623,2961,1569,869,495,289,174,95,56"
europe,1874,"39480,55642,80551,119899,183594,287784,457929,736314,1154696,1730153,2295065,2868252,3758782,5297649,7925241,11956063,17446550,23933870,30264288,35035805,37442345,36572470,33364355,27896477,21450166,15197645,10283488,6732834,4384154,2801901,1745389,1059714,635460,382755,226082,135993,84350,52291,31954,18970,10799,5847,3096,1659,913,521,299,177,99,53"
europe,1875,"34888,49341,71639,106669,163194,255204,403135,645592,1040303,1625213,2286876,2942898,3854932,5352264,7867146,11773052,17101625,23421560,29742890,34901991,37861316,37439290,34385448,28781871,22095874,15633466,10545844,6864952,4438573,2817805,1742903,1052423,628186,376537,222098,133461,82466,50906,31015,18356,10457,5679,3021,1618,902,515,296,175,97,53"
europe,1876,"12543,21325,37523,67131,120594,215613,382654,653890,1085719,1707541,2355323,2980525,3884326,5370843,7879618,11789492,17109310,23448731,29960419,35458935,38773074,38336055,34958994,29045488,22073696,15463197,10353894,6729409,4348373,2760402,1708049,1031091,614867,367849,216338,129693,80020,49321,29987,17718,10054,5436,2871,1534,856,485,287,169,94,53"
europe,1877,"13218,22862,40865,77180,139942,245618,424534,693750,1104413,1699346,2344326,2995909,3953884,5454266,7907373,11716844,16922475,23191266,29792276,35678125,39491122,39194481,35652066,29433341,22211444,15461003,10319210,6737693,4372489,2783659,1728196,1046716,625955,375148,220782,132267,81500,50243,30611,18155,10375,5670,3020,1634,921,527,306,186,106,62"
europe,1878,"12425,21482,38361,72820,131239,229090,395500,651115,1039138,1620880,2286397,2976993,3960590,5466825,7871897,11606142,16710181,22919441,29702886,36051315,40313349,40154083,36478823,29957609,22513996,15586599,10341983,6710727,4335894,2753010,1708663,1034915,618894,371430,217772,129708,79870,49295,30079,17860,10186,5536,2933,1588,892,512,303,185,108,63"
europe,1879,"12035,20937,38215,73202,132069,229324,392266,636534,992584,1522075,2147190,2834075,3852395,5389625,7796859,11574270,16810667,23236522,30398034,37070137,41342436,41054515,37098238,30143668,22445715,15363884,10062554,6476393,4158834,2629706,1625555,980854,585442,350394,204800,122172,75286,46440,28287,16722,9476,5110,2693,1452,831,471,280,174,103,56"
europe,1880,"10395,17701,31560,60435,107477,185127,308971,507429,800243,1250177,1910848,2739993,3861523,5585713,8050723,11773565,16915264,23291424,30332834,36991804,41534159,41490822,37652361,30791694,22944333,15697920,10300076,6639510,4256241,2682555,1649613,989529,586638,349565,204180,121199,74331,45676,27741,16404,9312,5035,2665,1449,829,479,294,177,103,60"
europe,1881,"12340,21718,40121,80503,147277,253167,422353,661678,1019289,1534257,2103929,2776552,3849308,5387945,7851019,11690038,16831517,22867621,29587945,36301543,41353131,41881972,38369108,31564761,23654074,16268401,10717568,6903734,4420460,2789699,1721377,1035057,613726,366263,214577,127137,77966,47976,29191,17317,9866,5359,2844,1544,874,511,316,185,110,62"
europe,1882,"9208,15393,26646,51093,90783,156688,265565,444135,736175,1209473,1899978,2705152,3771698,5461930,7958640,11750958,16860408,22914636,29537158,36198301,41463494,42399407,39086879,32267857,24267793,16787319,11105054,7159605,4580574,2888097,1781900,1070545,633075,377146,220916,130422,79832,49141,29923,17766,10126,5503,2914,1570,894,517,317,190,113,63"
europe,1883,"9241,15505,27021,52615,95281,166899,286078,484622,809864,1324185,2005436,2727145,3732768,5353776,7847297,11762493,17108152,23318429,29811765,36191525,41251863,42234961,39171446,32679187,24844193,17275841,11422725,7321183,4656548,2920373,1795383,1076678,635671,378105,221146,130302,79577,48912,29769,17683,10098,5512,2916,1578,904,529,323,194,114,63"
europe,1884,"10493,17973,31903,62317,113083,197763,338103,559182,895044,1440804,2101856,2783229,3735719,5309937,7858884,11799797,17109168,23228733,29742121,36222592,41473412,42635119,39675045,33176191,25250719,17546059,11564953,7373131,4665276,2913093,1784775,1067997,629694,374134,218534,128801,78630,48300,29374,17449,9960,5426,2885,1560,898,526,316,191,114,62"
europe,1885,"9751,16388,28263,53339,92993,157436,263755,435782,694729,1097819,1732164,2563204,3698022,5417797,8088544,12105288,17457400,23688346,30214364,36682765,41944170,43144120,40155277,33499202,25407585,17611712,11590342,7360595,4645064,2897835,1775537,1064716,630127,375577,219912,130101,79515,48789,29657,17603,10078,5533,2984,1633,952,551,340,208,120,66"
europe,1886,"10312,17367,28992,52774,89627,148676,244379,398455,638066,996723,1579572,2439856,3696983,5591796,8431712,12614739,18011821,24195278,30396268,36370195,41411221,42898710,40378987,33925708,25863588,17984840,11857072,7534879,4758356,2978702,1832878,1102905,653884,390040,228371,134712,81932,49975,30228,17929,10284,5685,3103,1738,1016,596,360,220,127,71"
europe,1887,"8930,15823,26650,48019,82491,139282,232970,383721,607640,942091,1474715,2194447,3232830,4890101,7462373,11327251,16659974,22875008,29523026,36264136,41956592,44194063,41831427,35588419,27434370,19320102,12824684,8178737,5163853,3234040,1995146,1202515,712669,424431,248454,145740,88226,53746,32524,19347,11166,6225,3411,1910,1115,656,391,242,148,84"
europe,1888,"9904,17026,27946,48075,80817,134876,223575,365862,580316,895359,1400731,2119977,3204167,4937603,7573746,11509938,16853941,23036784,29508737,36068215,41802996,44330975,42208183,36212246,28006397,19817941,13186923,8388765,5260126,3276834,2013267,1209532,714959,424778,248881,145724,87956,53509,32400,19343,11249,6355,3529,1999,1178,689,418,255,154,93"
europe,1889,"10592,17608,28671,49564,83248,138720,229777,376337,599388,929093,1456237,2224074,3420919,5312545,8128483,12277916,17694162,23798387,29883550,35858505,41200638,43637626,41688931,36011287,28034384,19980620,13403180,8596508,5413058,3395697,2102930,1272423,755499,449365,264726,154932,93390,56948,34527,20633,11985,6754,3734,2091,1221,713,437,268,164,100"
europe,1890,"10546,17403,28184,48024,80324,133838,221631,362806,578534,898248,1410579,2176156,3401164,5328270,8156344,12279357,17640752,23718596,29809447,35825722,41267046,43974043,42260056,36699931,28624796,20467055,13741597,8786362,5511539,3446028,2129627,1288519,765798,456248,269347,158009,95299,58093,35229,21063,12280,6948,3860,2182,1278,757,460,281,172,106"
europe,1891,"9999,16082,25853,44701,75659,126550,210031,345200,557458,878410,1404897,2247859,3644263,5787776,8847582,13180489,18592535,24566080,30148314,35566698,40744090,43651462,42318629,36859508,28766084,20470151,13652184,8664491,5409605,3372716,2080914,1257375,746345,445172,263116,154449,93062,56630,34310,20481,11906,6738,3733,2123,1246,749,447,277,170,104"
europe,1892,"8715,14245,23050,40458,68910,115058,191259,315829,515682,820032,1291458,2039636,3286331,5310394,8270934,12522808,17987070,24119444,30069492,35877949,41490333,44847714,43683541,38159696,29670111,21062502,14018015,8819031,5456257,3369268,2060271,1237826,732743,437294,258171,151867,91450,55474,33585,20073,11729,6672,3747,2145,1267,761,457,282,171,105"
europe,1893,"7418,12627,20840,36883,63723,108366,184926,312780,517625,821874,1247191,1867141,2898247,4688109,7426218,11385078,16784654,23022395,29496835,36166649,42441800,46316715,45205045,39673355,30907330,22041259,14691695,9206099,5654910,3461936,2097733,1252351,737879,437990,257400,150928,90482,54655,32973,19648,11427,6479,3621,2061,1224,721,443,275,165,106"
europe,1894,"6180,10873,18231,31147,52557,89532,157636,278324,479741,797894,1177286,1660665,2462464,4019138,6562388,10290788,15500915,21758605,28533386,35796726,42771043,47388160,46569076,41229634,32469205,23475435,15857603,10057432,6183715,3787429,2295933,1371793,807828,477860,281630,164685,98449,59573,35988,21507,12519,7082,3924,2216,1292,757,467,290,178,111"
