un_sdg_region,time,income_mountain_50bracket_shape_for_log
un_eastern_and_south_eastern_asia,1988,"3134,7263,12323,19802,31105,48487,78070,133592,240482,465926,933072,2063745,4948849,12263993,27831592,55516239,99028774,163191400,239569841,284362389,261644811,192280208,112891520,63649348,40287502,31453378,30235505,31942917,32946941,31311577,25156124,16010825,8748757,4481283,2176186,1043876,505403,250565,113309,44141,17226,8100,4571,2624,1518,875,513,304,183,111"
un_eastern_and_south_eastern_asia,1989,"2013,5274,9286,15533,25455,41006,68403,119907,218731,423749,913340,2430509,6757130,17293651,38497526,75936794,138563737,220715581,285732815,268651202,205205629,138862115,87502476,56026002,38627523,31161072,30283692,32378519,34128784,32897000,27171088,17954389,10048066,5249854,2589201,1217239,563815,284434,139689,59887,24661,11656,6728,4016,2389,1411,832,491,285,163"
un_eastern_and_south_eastern_asia,1990,"1991,4575,7927,13333,21982,35618,59723,104922,194024,384873,843567,2234424,6142234,15656198,34946813,70642389,131256409,212484387,284451860,278726020,219226943,151445043,95154484,59745122,39994756,31192263,29915895,32386329,34522399,34142726,29041069,19835042,11232122,5845292,2889787,1388078,662359,338630,162935,65665,25542,12167,6976,4184,2518,1508,894,530,305,173"
un_eastern_and_south_eastern_asia,1991,"3708,7892,13394,21804,35279,53953,83269,134152,227847,428435,931801,2496809,6887864,17308787,37289733,70393453,126417473,208515581,281632590,273680300,224716429,160712875,102756596,64342904,42551322,32414010,30161650,32297198,35197385,35342524,30432040,21206195,12183789,6428922,3196100,1539122,711207,354307,177961,77666,31021,13766,7583,4528,2740,1658,1002,602,356,206"
un_eastern_and_south_eastern_asia,1992,"2264,5238,9365,18087,31548,50316,80347,131241,223822,410299,826240,1983655,5166782,13121949,30378751,64142444,121213105,203481576,280614795,272182754,233281914,173587761,114895607,72081440,47239866,34888043,31212617,32971931,35956416,36204721,31620532,22523553,13052029,6882991,3403286,1663076,778724,377555,188813,85168,35390,16212,8886,5239,3153,1911,1166,714,432,258"
un_eastern_and_south_eastern_asia,1993,"1845,4272,7648,15696,26026,40440,63790,105883,186042,346147,660605,1376842,3370541,9388628,25250653,59506002,116924699,198296609,270858248,272835579,236338106,186266618,129237147,82267363,53108616,38356794,33040437,33653647,36562890,37085966,32567846,23329995,13605452,7218099,3554502,1730585,829229,411200,204579,90955,37620,17428,9484,5511,3253,1966,1212,756,471,293"
un_eastern_and_south_eastern_asia,1994,"1219,3215,6150,13413,22110,34779,55848,94223,167573,308437,572903,1129572,2602137,7285732,20055485,49401397,101364798,175141881,254970090,281685333,254039681,205530920,147001194,94443073,59924092,41976141,34619617,34174616,36920370,37997208,33775916,24534519,14508108,7699180,3856433,1882705,894008,443670,219595,94243,37788,17643,9782,5726,3395,2038,1251,774,478,292"
un_eastern_and_south_eastern_asia,1995,"972,3553,7206,14848,22807,33690,50489,80958,140180,262117,519761,1107054,2622175,7018684,18550736,44882542,90796821,156064595,234988539,281158856,266079879,220194332,162878049,106899265,67749173,46319811,36696176,34941068,37472491,39181766,35360332,25917499,15501441,8295117,4189948,2023393,939882,450717,225480,102803,42937,19469,10707,6401,3833,2311,1406,860,524,318"
un_eastern_and_south_eastern_asia,1996,"543,2924,6861,14142,21272,30285,43299,66721,112931,211142,412265,806175,1735559,4719933,13914435,37175016,81400100,143617856,218514262,274843478,277234666,236792260,178988558,120062979,76094770,50964158,39258175,36298988,38320350,40044909,36672124,27378744,16639492,8853237,4442686,2175014,1029909,488807,241295,110140,46890,21854,12246,7400,4460,2670,1601,957,569,333"
un_eastern_and_south_eastern_asia,1997,"717,3034,7820,13602,19985,27799,39188,60110,102254,194352,387872,777040,1752640,4978202,14792091,39106968,84412590,146129527,218624164,272081413,273306953,234598964,180907392,124209684,79875540,53570596,40941361,37314625,39063105,40865252,37653181,28291023,17128744,9198802,4613078,2240367,1073185,514399,255402,118925,52157,25167,14536,8916,5425,3279,1952,1157,670,384"
un_eastern_and_south_eastern_asia,1998,"925,3434,8719,14641,21339,29454,41137,62096,103964,194185,388896,795352,1877515,5477522,16325215,42583033,92331875,157116684,223483111,268857863,264550560,227511792,179679531,127127354,83243138,56396485,43343726,39524412,40167557,40425547,36151831,26918967,16337527,8761474,4392533,2149825,1028495,488793,240938,109769,46408,21621,12184,7491,4570,2761,1657,983,572,331"
un_eastern_and_south_eastern_asia,1999,"944,3624,9135,16855,24653,33692,45588,64603,100372,178251,351487,730684,1796204,5308146,15459869,39673525,84262552,139545130,205939930,265042850,274205907,240061621,191356418,139429434,92497650,61313552,45360182,39829633,40490046,41611364,38013913,28380891,17219820,9276622,4688295,2273898,1095134,531906,261300,119479,51333,24707,14439,9220,5916,3796,2416,1522,926,535"
un_eastern_and_south_eastern_asia,2000,"1044,3564,9841,17877,26016,35274,47186,64968,95381,156640,284866,556698,1374469,4263002,13107534,34943377,76599270,130322736,193639889,255125499,274180779,246006440,201133218,153403180,105670686,69570869,49691806,41731434,41404016,42840319,39945499,29982325,18389960,9939300,5029248,2454297,1189750,585461,289377,131154,55026,25848,14511,8722,5226,3097,1839,1096,670,417"
un_eastern_and_south_eastern_asia,2001,"1198,3430,9601,17956,26109,35347,46793,63367,90682,143530,252245,489105,1235814,3876722,12124637,32292035,71794352,124259050,185171705,246096460,270719632,249427560,207980400,163234587,117054532,78132179,54482260,44159900,42535539,43875778,40987810,31000968,19138209,10327554,5236875,2575481,1242802,608009,303590,139259,60303,29676,17024,10353,6215,3671,2130,1226,709,418"
un_eastern_and_south_eastern_asia,2002,"1324,3238,9018,17074,24836,33454,43572,56912,76621,110964,180109,337389,897021,3121985,10492938,28731810,64765146,113133713,167569857,226391107,261322683,254907131,221485840,179247262,134288883,92152802,62569917,48105918,44336097,45047642,42728983,32883979,20421212,11137428,5654386,2779412,1348559,659025,336128,162768,73684,35600,20173,12306,7442,4378,2515,1413,791,449"
un_eastern_and_south_eastern_asia,2003,"1315,2987,9611,18617,27272,36883,48300,63848,87190,128339,207298,369669,818933,2420645,8040278,22408990,53230225,100669805,156305364,218253449,261823512,262785765,233284728,192026495,146429584,101817814,68719579,51556039,46321053,46071405,43148625,33239509,20757599,11360372,5774609,2818096,1349646,650285,325149,154762,67143,30518,16368,9722,5804,3415,2008,1177,695,421"
un_eastern_and_south_eastern_asia,2004,"1313,2975,9532,20079,29785,40742,53573,70555,94681,133944,205346,349307,712345,1896275,5907854,16859143,41728661,85983483,144282200,206094498,257455960,270722066,245437756,204235388,159280414,113754469,77444466,56670068,49029409,47471209,44101804,34210999,21409903,11762761,6130288,3003551,1429824,677345,339257,166091,75732,36593,20276,12367,7539,4518,2673,1562,904,530"
un_eastern_and_south_eastern_asia,2005,"1239,2648,7636,18062,27298,38088,51059,69411,96862,141561,219308,359923,654265,1457381,3991617,11305544,29357068,65545672,121895976,188568880,248338868,276753620,260001809,221755973,176959206,130285399,89800983,64167377,53318305,50105512,45982301,35864044,22508128,12442672,6477947,3186545,1545775,754819,389342,198214,96319,49175,28913,17895,11203,6788,3972,2243,1220,648"
un_eastern_and_south_eastern_asia,2006,"1186,2506,6913,18874,28697,40064,53064,70059,93899,130586,195652,325249,640341,1546210,4235200,11656388,29136743,64089937,119244778,184456184,239518429,266948210,256906260,225042343,185026483,140690798,98126526,69088272,56162176,51963871,47654661,37341120,23512872,12985828,6746482,3325263,1617925,788208,394689,190005,87733,44273,26188,16402,10429,6547,4043,2449,1441,831"
un_eastern_and_south_eastern_asia,2007,"1173,2459,6659,18629,28668,40247,53414,70270,93674,129045,190895,309819,577462,1337586,3558800,9833638,25021795,56449505,107357419,169138794,225192124,257273691,258270313,235885838,200178414,157363222,112043244,78070157,61344422,55099961,49542764,38720700,24593991,13728168,7110799,3462007,1680905,830051,418469,194947,84220,40898,23785,14759,9103,5573,3334,1952,1110,621"
un_eastern_and_south_eastern_asia,2008,"1262,2389,5619,15879,24873,35088,46771,61427,82018,113235,170911,286125,590897,1533226,4116651,11029774,26484435,55209412,101288375,162044499,215677588,247766828,253266544,236478957,204710822,164728355,123304766,89065540,68746433,59667999,51625173,39572990,25057068,13864268,7169208,3514420,1688554,812305,392602,178074,74006,33438,18539,11227,6934,4281,2641,1622,980,581"
un_eastern_and_south_eastern_asia,2009,"1319,2552,6392,18020,27785,38868,51388,66857,87983,118629,171047,268616,512406,1273290,3432595,9192552,22864048,48609389,91625170,149574324,207743101,244221115,253722062,241307041,213069578,174732782,133071917,96676210,74336160,64491405,55952281,41773778,26717206,14942215,7821401,3803979,1797335,859148,440404,224535,103546,45043,21608,12215,7571,4789,3058,1958,1231,750"
un_eastern_and_south_eastern_asia,2010,"1335,2615,6971,19291,29640,41234,54040,69282,89017,116302,159843,238608,417989,976413,2679717,7157359,18591373,41045172,80212177,134577318,188406645,226590352,247163844,248401475,228752268,192412493,149228939,108576090,81777048,69567086,61065470,45843180,30867637,17765256,9404187,4575125,2195551,1037855,549158,308990,159264,70029,29781,14281,8348,5050,3055,1829,1075,617"
un_eastern_and_south_eastern_asia,2011,"818,1929,5740,17497,28221,41062,56245,75566,101196,135471,185465,265894,418679,791995,1825684,4678061,12045293,28753088,62190339,115924931,173570419,220918684,254375908,263064688,247069411,213933541,165823331,116741852,85522877,71876310,62886866,47047991,30628121,17538349,9299604,4623219,2214609,1029614,543082,310127,163773,75984,34188,17164,10203,6296,3849,2335,1380,794"
un_eastern_and_south_eastern_asia,2012,"699,1534,4625,14930,24540,34938,46449,60421,79191,105483,145868,214749,346773,644806,1475792,3786956,10069825,24639427,54459427,104024611,159974136,208237248,246018303,262142952,253439883,226393302,182763868,132633939,96189512,78915315,67627565,49819317,31651834,17929412,9501603,4755968,2268095,1033707,526779,298565,159902,76412,35553,18110,10928,6863,4263,2615,1556,881"
un_eastern_and_south_eastern_asia,2013,"864,1878,4777,13412,23314,34219,47049,62787,83068,109305,145331,200023,294518,486230,933157,2048678,4970219,12510251,30850173,69732281,130065786,192706464,245703596,277984311,276825555,249165538,205096237,153188848,110401515,88322621,74035800,52844286,32012003,17779221,9532355,5001859,2471887,1150867,611446,379214,233518,131432,67914,33470,18026,10331,6027,3431,1941,1060"
un_eastern_and_south_eastern_asia,2014,"919,1890,4539,12069,21105,30680,41945,55849,74446,99770,136475,193914,290629,477240,889620,1894528,4428719,11041210,26248321,59671755,114252126,175376709,231772754,274289456,284401413,262922290,221716398,170559626,122723732,94030172,77588043,55609013,34077652,19166255,10132233,5029185,2367424,1025395,502089,296571,177842,95132,45414,20450,10479,6401,4003,2500,1541,937"
un_eastern_and_south_eastern_asia,2015,"624,1377,4196,11727,20525,29605,40293,53504,71352,95892,130892,184418,272089,437974,797585,1667348,3839714,9351839,21854610,49556719,97187331,158451231,221125577,270605604,290672711,276038685,237318726,186173971,135430868,103003489,82528882,57726221,34419851,19061565,10125153,5221456,2589193,1224758,649701,396552,242083,134046,67542,32639,16398,9107,5132,2885,1644,937"
un_eastern_and_south_eastern_asia,2016,"755,1797,5085,12261,20078,28745,38591,50083,64480,83642,111797,158213,239705,397781,730064,1502008,3432041,8234638,19300299,43696836,86414780,143209822,207698794,264337890,293433715,286440187,249567679,197572328,146470440,112166153,89143741,61864416,36280362,19774209,10344268,5295518,2604649,1226281,654306,398732,235909,124587,60228,28486,14352,7677,4236,2330,1359,804"
un_eastern_and_south_eastern_asia,2017,"625,1427,5180,11786,18456,25918,34483,44656,57606,75271,102012,147635,229484,386509,703135,1405878,3074277,7153479,16636822,37057277,73147252,126016593,190272521,250014881,288341490,292271832,264476650,217039640,164681338,124728807,97529358,67554784,39991102,21555565,11253280,5775314,2830382,1318717,694566,421342,251460,136953,67498,30625,14484,7434,3862,2130,1211,746"
un_eastern_and_south_eastern_asia,2018,"511,1065,5077,10003,15497,21643,28779,37398,48641,64685,90402,136139,220770,381355,694641,1359228,2889182,6462555,14667239,31755106,63833422,112951474,175033311,236732887,281713667,295090531,275200323,232698033,181236908,136980347,106098058,73431902,43262111,23398919,12167651,6178084,3029273,1418665,756766,463952,279603,152255,75005,33368,14985,7482,3757,2064,1211,753"
un_eastern_and_south_eastern_asia,2019,"400,888,5293,9927,15396,21593,28876,37828,49694,66865,94361,142325,230431,395398,708168,1342535,2712920,5786085,13034036,28485654,57975425,103722248,163534671,226008374,275570261,295518951,281694737,243984258,193596505,145588410,112654045,79998484,47988476,25841321,13474518,6772161,3380996,1598136,813127,487034,296494,163792,81488,36410,16029,7940,3999,2133,1252,769"
un_eastern_and_south_eastern_asia,2020,"309,1056,5729,10304,15854,22290,29913,39349,51989,70512,100348,152457,248242,427782,768729,1466806,2957502,6317326,14028294,30169993,59498143,103006269,159927692,221394266,272426438,294718777,283209175,247512146,197996593,149481119,115070732,81655963,49191375,26487039,13765640,6884489,3421730,1611306,815991,487989,296755,163675,81439,36584,16239,8039,4065,2159,1269,775"
un_eastern_and_south_eastern_asia,2021,"179,1170,6075,10756,16487,23103,31200,41393,55298,75872,108882,165626,268819,459717,815308,1522338,2963945,5985639,12879138,27327098,54087081,94504124,147515693,206905318,259865258,289635416,287007583,258313294,212722665,163026823,124444499,89833990,55389329,30005966,15633068,7801213,3881659,1841857,913527,537186,328633,185036,93997,43444,19433,9421,4774,2466,1418,860"
un_eastern_and_south_eastern_asia,2022,"84,1503,6447,11071,16844,23452,31571,42010,56395,77985,112866,172859,281930,481882,849692,1558248,2929539,5610001,11639532,24454782,48909060,87172184,138055670,196651941,251604278,286979787,290805697,266630267,223636760,173392830,131830476,96152182,60280618,32909394,17168298,8570268,4264688,2035867,996562,578071,354496,202467,104373,49185,22185,10661,5418,2770,1558,936"
un_eastern_and_south_eastern_asia,2023,"73,1825,6783,11419,17298,24000,32299,43127,58157,81015,118200,182325,299068,512166,901287,1630063,2964087,5380488,10602506,21841273,43917876,79967362,128744152,186603245,243357956,283575013,293656205,274201130,234267857,184291811,139906604,102264251,64916754,35765039,18603804,9295049,4611347,2210255,1075861,617484,378464,218187,113788,54737,25069,12043,6136,3121,1722,1025"
un_eastern_and_south_eastern_asia,2024,"0,2330,7102,11786,17550,24153,32397,43283,58579,82250,121379,189767,315600,545755,964691,1726192,3036836,5226004,9711836,19497106,39395296,73268742,120087265,176865097,234852918,279169206,295249507,280675805,244157181,195206819,148561718,108529609,69662880,38761963,20121352,10058671,4967384,2388115,1158833,656485,401829,233508,123074,60387,28126,13528,6912,3495,1895,1120"
un_eastern_and_south_eastern_asia,2025,"1,2810,7380,12107,17835,24427,32742,43889,59700,84418,125424,197176,328600,567543,1000027,1771577,3038270,5020195,8872066,17452251,35418526,67123122,111898963,167390949,226125353,273949138,295712977,286265911,253452307,205998336,157650054,114991056,74559243,41912184,21745657,10876769,5346985,2574867,1246586,697484,425817,249063,132631,66126,31344,15157,7725,3915,2087,1231"
un_eastern_and_south_eastern_asia,2026,"3,3387,7742,12491,18296,24973,33452,44944,61440,87472,130777,206869,345598,596269,1047163,1831356,3050484,4829416,8076805,15522273,31654607,61234046,104154182,158368677,217514988,268399456,295479371,291143316,262041299,216366795,166851547,121486474,79511322,45173962,23460278,11744543,5748686,2770773,1339515,741019,450847,265076,142589,72019,34803,17014,8654,4436,2346,1381"
un_eastern_and_south_eastern_asia,2027,"13,4416,9390,14847,21283,28643,37915,50432,68364,96533,143036,224305,370977,633392,1101609,1896976,3074862,4689168,7428340,13880151,28341148,55822910,97127484,149966309,208948785,262128529,293929625,294749257,269481243,226053014,176220035,128407915,84763923,48699520,25396352,12724144,6205320,2988487,1442371,788503,477504,281931,153181,78304,38514,19019,9650,4980,2616,1522"
