un_sdg_ldc,time,income_mountain_50bracket_shape_for_log
un_not_least_developed,1907,"55455,79640,116214,177530,280775,464370,800205,1441593,2713744,5127388,9469692,17261402,30970430,53497621,84519293,118533812,152717896,168078496,165715202,148349926,123341913,103912071,90798406,79190315,67340309,55475189,43248927,31575686,21540947,13629944,8019245,4433741,2379540,1267224,690268,380695,206362,114883,66037,37932,21546,12024,6560,3547,1954,1055,595,346,208,116"
un_not_least_developed,1908,"54911,78494,113918,173765,275242,458306,787832,1414715,2658098,5048719,9391255,17231750,30992566,53488911,84401534,118511852,152581596,168181378,166424819,149558108,124876024,105847978,93363272,82491980,70348634,57544713,44409999,31858453,21194880,13052602,7498047,4080775,2175594,1163070,639826,350098,189939,107138,61815,35578,20297,11385,6269,3429,1889,1029,582,342,206,114"
un_not_least_developed,1909,"49704,70085,100233,152005,240863,401579,697601,1268227,2408553,4615836,8631833,15985101,29330460,51128069,81114330,114600468,147249693,165330047,166853779,155337484,132406998,111666427,97186981,84785947,72039481,59162390,46073771,33465313,22710021,14286193,8354033,4591736,2449738,1299301,706160,388063,209530,116691,67300,38768,22087,12370,6814,3705,2030,1092,610,352,209,114"
un_not_least_developed,1910,"45316,61800,86526,129971,206853,348654,612163,1129949,2182163,4273754,8270701,15667822,28974605,50704996,80790325,114667859,147395118,165568876,168157704,157217495,134151857,113198568,98412742,86022783,73402534,60696371,47527980,34634710,23488912,14736227,8580091,4688227,2487737,1314176,711661,387835,208026,116196,67161,38585,21888,12182,6648,3575,1928,1032,569,327,195,107"
un_not_least_developed,1911,"45735,61894,85989,128262,203309,342526,603705,1119532,2174162,4277787,8284559,15703894,29100856,51142561,81679750,116179291,149277416,166873291,168969829,157149370,133441649,112394541,98211882,86429278,74470170,62122554,49042489,35947327,24407301,15309506,8905964,4853495,2565879,1350024,730385,400017,214675,119255,68808,39622,22519,12585,6910,3721,2029,1076,607,344,202,115"
un_not_least_developed,1912,"45044,60978,84237,124700,196568,328574,575370,1059302,2044094,4003597,7742417,14674276,27227381,48337554,79095567,113728911,149618273,169876812,172390144,160636016,136099261,113939423,99223126,87523897,75640862,63385301,50360725,37234319,25398377,16042332,9363172,5093964,2683187,1406162,757506,416757,223447,122751,70352,40411,22887,12775,7017,3774,2047,1083,603,334,198,109"
un_not_least_developed,1913,"44063,59547,81895,120483,188847,314450,549525,1009713,1945794,3804002,7338325,13862180,25588237,45761826,76682803,111771523,150530639,173286152,175737416,162844479,137033368,114218984,99630116,88766112,77583989,65403239,52072129,38589959,26359831,16673132,9717457,5256892,2747923,1429857,765310,419824,223812,122067,69700,39918,22601,12618,6937,3761,2012,1078,598,335,191,110"
un_not_least_developed,1914,"44912,60052,82388,121476,192594,327392,576412,1057146,2018064,3891988,7333652,13692955,25326932,45471868,76343835,111445560,149940047,173542617,176322912,165861758,141969264,119967264,105233498,93038591,79616166,65364782,50102368,35785351,23712439,14539097,8264008,4429213,2309994,1202445,653000,353737,187361,104401,60205,34624,19711,11055,6073,3272,1755,920,513,284,166,93"
un_not_least_developed,1915,"46564,62487,85854,126727,200912,341466,600375,1097075,2086183,3989082,7452604,13863625,25627588,46044974,77519113,113311149,152841357,176169130,178185003,166417643,141580816,119905267,105525926,93011203,79315279,65127714,49906352,35773077,23870420,14684774,8381117,4508381,2350567,1219748,661009,358012,188602,104833,60565,34864,19881,11160,6101,3259,1739,913,500,280,166,97"
un_not_least_developed,1916,"49123,70363,102251,152916,240624,399167,686228,1219184,2248712,4174569,7645429,14064579,25965811,46669357,78573328,114802729,154646389,178149717,179558493,167519408,142036117,118801034,103857280,90789429,77542071,64515578,50441872,37091086,25592594,16351095,9644316,5294614,2778015,1433088,764334,419809,222135,119942,68138,38746,21786,12114,6656,3592,1947,1034,587,320,191,110"
un_not_least_developed,1917,"52718,77174,110866,165961,261028,432023,737267,1296388,2364085,4328380,7875380,14445641,26696657,48031989,80803680,118016862,159166010,182213643,182578930,169087689,142300169,118396210,103063214,89879215,76421739,63183664,49140921,35951093,24709190,15625684,9111924,4952272,2578920,1325334,708806,384841,201431,110250,63332,36127,20326,11313,6195,3328,1804,959,540,298,176,100"
un_not_least_developed,1918,"60385,83685,117751,175342,276693,460677,795932,1420598,2625557,4834571,8911180,16587576,30540997,54253077,89902659,129504761,172156291,190233858,184996185,163531001,133404729,110792884,97421498,85060256,71780681,58893289,45911504,34278655,24231705,15770142,9380310,5133889,2666150,1353852,704518,380117,199699,108049,61856,35335,19884,11052,5983,3180,1714,910,504,282,164,106"
un_not_least_developed,1919,"59029,80797,112685,167162,263762,441395,767275,1374141,2536759,4676723,8696279,16368751,30281574,53509454,88254310,126331526,166987806,187125267,184636303,169297188,140977303,117410748,102245511,89177827,74112092,59393411,45236388,33321561,23370951,15315020,9181383,5038028,2597792,1313784,684100,369043,193038,103026,58386,33140,18570,10286,5597,3054,1668,899,504,293,157,99"
un_not_least_developed,1920,"60542,82562,115159,171530,272426,458406,799099,1433519,2642992,4846202,8980607,16893199,31063000,54858593,90472545,129559842,171947973,190222103,186122954,167012369,136842476,113976386,101152526,89751108,75567746,61261219,47036015,34291954,23752867,15350996,9062784,4916088,2520854,1271954,667536,361737,187763,99708,56515,32025,17871,9877,5398,2954,1631,888,501,289,161,98"
un_not_least_developed,1921,"61554,83802,116530,172702,272190,455105,786588,1397703,2578723,4788015,8976258,16880655,30941052,54423737,89279438,127478048,168875174,188897942,186269820,169996692,140569289,116131261,103510298,92899935,78951963,63896922,49156830,35448638,24160885,15206640,8767872,4671802,2374699,1193414,627016,336369,173220,92520,52153,29417,16462,9112,4982,2748,1524,829,469,265,154,92"
un_not_least_developed,1922,"58921,79689,109518,159900,248860,411210,706052,1250619,2309469,4330019,8100461,15369687,28927075,51936319,86852487,125515955,167811480,189884999,187967620,172604988,143080645,117057806,103407525,93352366,81180426,67526053,53129121,39029406,26725013,16970883,9832356,5239082,2669663,1341959,703387,382833,199049,105451,59356,33550,18702,10368,5680,3126,1735,952,532,312,171,106"
un_not_least_developed,1923,"57604,78238,106957,154557,237936,388058,661435,1171785,2171380,4111148,7698013,14592763,27730075,50651008,85818635,125637929,169435641,191334010,189657498,174024863,145086995,121110702,107416494,96375307,82130672,67135495,51947604,38413467,26968572,17877927,10827340,5957708,3051271,1510953,767855,416168,218082,111515,61607,34854,19326,10692,5852,3228,1786,984,553,318,180,107"
un_not_least_developed,1924,"56030,75486,102069,145869,222911,363099,619702,1098518,2031923,3837218,7123726,13326831,25389348,47298546,81543414,121301134,166247697,190266473,190211009,177413280,149599903,124087354,109435899,98690914,85731155,71453961,56520764,42187601,29536489,19410346,11649329,6349703,3238645,1594478,801177,433563,228165,116208,63661,35929,19895,10923,5984,3275,1830,997,572,325,185,111"
un_not_least_developed,1925,"54701,72931,97395,137534,208351,339258,583194,1042975,1940254,3676708,6843370,12773101,24274743,45574453,79659804,119525172,165895453,191923359,192388214,178662488,149738854,123696688,109841580,100554046,89224137,75082279,59997248,45077206,31483863,20598884,12315008,6675737,3392330,1667589,834414,450354,236281,119786,65566,37088,20559,11259,6164,3378,1866,1008,583,325,185,113"
un_not_least_developed,1926,"52364,69411,91612,127538,190937,309523,532877,959036,1792511,3428583,6462663,12155255,23186352,43842936,77406658,117145450,163740568,191482876,193876056,182241432,154132099,127940713,113283181,103571840,90948420,76115060,60886642,45986180,32470837,21628421,13190440,7251779,3704329,1820209,900209,482051,255496,128067,68863,38763,21289,11482,6203,3370,1849,999,566,313,175,106"
un_not_least_developed,1927,"50402,65649,85383,117695,176044,287371,500666,912491,1724598,3322238,6292435,11890152,22782222,43349860,77141527,117511594,165150768,193332565,195549811,183418830,154504351,127681366,112578887,103479037,92351479,78575398,63611245,48583724,34386889,22789000,13826815,7554867,3837831,1885616,933731,498232,261513,130337,70394,40048,22184,11937,6429,3472,1901,1023,581,324,183,112"
un_not_least_developed,1928,"50380,65026,84079,115039,170758,277165,481895,881905,1675378,3233586,6114270,11554765,22220057,42579504,76333588,116905859,165157503,193938220,196481495,184624602,155265641,127887337,112705254,104752127,94919898,81775918,66662049,51268409,36333888,23978579,14485460,7892347,3996332,1962488,971512,517728,272355,136069,73033,41495,23048,12381,6648,3589,1956,1053,589,330,185,110"
un_not_least_developed,1929,"50410,65225,83979,113892,166911,268176,463209,846622,1606842,3106400,5901557,11193335,21635778,41704137,75124497,115583153,163902883,193635009,197084338,186772038,158124959,130260774,114604080,106721929,97208898,83884597,68444276,52799449,37751322,25179966,15451624,8544234,4355809,2135333,1043896,550814,293286,145945,76713,43327,24130,12928,6898,3681,1977,1060,588,331,181,107"
un_not_least_developed,1930,"51224,64870,82436,112009,166395,271184,472563,862995,1631923,3136259,5913554,11178005,21548463,41434512,74921373,115977154,165502634,196707241,200836323,190771753,162301066,133726997,117558506,108340420,98260304,84663348,68724531,52257006,36411604,23336120,13702887,7307794,3656416,1791284,895059,480444,249043,125193,67827,38796,21817,11723,6274,3365,1835,977,552,306,170,100"
un_not_least_developed,1931,"52183,65427,82844,112860,168590,277625,487456,890229,1679357,3218260,6073207,11512074,22208668,42577246,76725299,118352515,168720641,200040305,204197572,193474934,164616981,136381859,121056684,111160851,99693671,84138169,66998707,49739637,33802861,21161239,12173267,6408061,3202562,1573253,803187,432395,220473,112078,61623,35629,20135,10836,5780,3111,1712,911,517,287,158,96"
un_not_least_developed,1932,"52182,63959,80423,110371,169563,289497,513583,935250,1747829,3293284,6114648,11520510,22185550,42365014,76680088,118812744,170555759,204453942,208515178,197702378,168703617,140490429,125650300,115200042,102392424,85056263,65846024,46878906,30250143,17880305,9769449,4992115,2482466,1241873,658778,348262,178514,95010,53510,31455,17925,9677,5209,2834,1570,858,492,270,150,93"
un_not_least_developed,1933,"53613,64664,81218,112106,174835,301139,539413,1001365,1912432,3669864,6924605,13299222,26166865,50170916,86309204,130371195,176119936,198425614,201376449,190304861,162075522,137240333,124606167,116518933,104459888,87181179,67831709,48446273,30943632,18044495,9754024,4955317,2464967,1246175,660330,348695,182609,98333,54860,32201,18473,9983,5329,2888,1604,863,503,278,152,94"
un_not_least_developed,1934,"53874,64989,81394,111081,169381,288194,514407,953039,1821320,3509183,6641968,12777855,25224112,48733763,84921339,128882776,176359066,199892647,203545357,193003873,164343449,138255967,124419541,116349387,105096847,88893886,70784472,51980260,34167236,20406382,11228959,5728222,2825335,1405996,734520,386606,197094,103914,57861,33949,19506,10531,5590,2992,1657,875,497,283,151,92"
un_not_least_developed,1935,"53095,64555,80334,107500,158936,261000,460764,850060,1620858,3131918,5943068,11353996,22197518,43310240,78916126,122191939,175470874,205714525,210129268,198889998,168724450,140353992,125222419,116745495,106060158,90732092,73578172,55356191,37721519,23355505,13261408,6867932,3382065,1654140,839045,441630,219974,111272,61843,36120,20546,11074,5884,3150,1738,908,512,289,163,95"
un_not_least_developed,1936,"52294,64152,79474,104796,151706,242799,421249,769235,1453987,2803476,5324077,10125487,19755748,38788852,72618414,115522237,170603682,208339152,215449001,206912214,178031101,146580971,127196242,116897449,106199294,91705261,75176339,57885895,40726388,25961638,15131894,7944813,3889214,1875134,923745,485262,243625,119053,64790,37647,21375,11512,6135,3263,1780,936,505,287,150,89"
un_not_least_developed,1937,"52195,64599,79719,104579,150094,238953,414785,762766,1455178,2821809,5391984,10292658,20137045,39791784,74796531,118692660,175024851,209326119,214505901,204019363,173559322,143540007,126099451,117207413,108084475,94651463,78213190,60998841,43911334,28593948,17060560,9158256,4514967,2164333,1045781,543465,277450,133214,70104,40548,23312,12655,6676,3543,1924,1035,544,310,151,90"
un_not_least_developed,1938,"53780,65592,80512,105735,152660,245212,428610,790567,1511760,2931522,5600887,10749263,21195775,42113177,78485272,123325621,179585354,210175737,214300003,202520510,170725977,140524516,124386482,117479307,111580828,98889040,81822312,63344021,44985777,28411004,16433146,8576695,4146394,1976970,970995,503424,250756,122107,65560,37998,21750,11767,6235,3301,1794,965,504,277,138,81"
un_not_least_developed,1939,"54957,67598,83491,109667,157081,248269,428371,789589,1516837,2950825,5652327,10899438,21659514,43241126,80072416,125304038,180653597,209386158,213201813,201811869,170005923,139488845,123414373,116913473,112767062,101284214,84698410,66701507,48387050,31160351,18353496,9736112,4720704,2220871,1069697,550329,277135,133136,69439,39721,22762,12308,6496,3415,1842,996,528,283,134,84"
un_not_least_developed,1940,"55536,69281,85887,112274,160221,253434,438967,809953,1549452,2991315,5682208,10937859,21827977,43778635,80934330,127336723,182305130,210267798,214430700,204139513,173090898,143462729,127790504,119274802,111746235,98185731,81973272,64919783,48194602,32274738,19702793,10728095,5255780,2452699,1152794,577382,287968,131755,66673,38550,22012,11755,6102,3159,1663,880,453,237,102,69"
un_not_least_developed,1941,"55555,70856,89161,116680,165435,259177,445077,814819,1548334,2978944,5679740,11022428,22249363,44886594,82548827,130139577,184496230,211215924,215875984,206103220,175366684,145735555,129267776,117960621,107963972,93702200,79091284,64147082,49801341,35429899,22808072,13035573,6569086,3068074,1404975,656183,323898,147386,68958,38530,21476,11250,5795,2990,1558,815,410,206,88,43"
un_not_least_developed,1942,"56605,73524,93736,124020,177301,278366,478204,873434,1655435,3169350,5993203,11617571,23521292,47428114,86100231,135320862,188885632,213163342,217505906,206705661,175682758,146311256,128954744,116384399,104787259,89707706,75558466,62280479,49830966,36920275,24937078,14909223,7768665,3668385,1649751,730926,354139,166319,73311,38574,21181,10999,5629,2890,1475,777,387,174,84,41"
un_not_least_developed,1943,"56191,73777,94816,125492,178018,275207,464618,840654,1595047,3096009,6044310,12117925,25163446,50890570,89989299,138846296,188364469,210680182,216570221,208188442,178795296,149588194,130102906,115573518,101518610,86691397,73398757,61369106,50085694,38220850,26735940,16648194,8998732,4334014,1947085,840549,394672,191761,82584,40347,21838,11277,5726,2906,1464,758,378,179,80,43"
