unhcr_region,time,income_mountain_50bracket_shape_for_log
unhcr_southern_africa,2041,"38,215,646,2706,6338,12308,23122,42758,78341,142143,259772,489618,953480,1909323,3838771,7539836,13794755,23030764,35444976,48902776,58718297,61173851,57505463,48597687,38713266,29551062,21148784,14955869,10420095,7198824,5046105,3568083,2462673,1626666,1032461,638564,388574,235085,142357,85289,50731,29738,17299,10055,5890,3489,2073,1229,708,389"
unhcr_southern_africa,2042,"67,251,694,2647,6277,12183,22815,42049,76891,139278,254317,478505,928774,1852612,3721879,7323897,13479420,22648245,35058797,48887028,59327925,62492154,59155217,50446427,40278491,30930234,22216414,15712069,10951945,7547347,5269057,3715009,2564078,1695807,1077603,667192,406185,245886,148865,89266,53123,31158,18161,10561,6194,3679,2192,1298,754,417"
unhcr_southern_africa,2043,"70,236,665,2491,6117,11919,22312,41079,75095,135914,247770,464753,899639,1790054,3596917,7097416,13148561,22245170,34650202,48819375,59872369,63770538,60792489,52338420,41892440,32350855,23330373,16496711,11507625,7916889,5510330,3877662,2678029,1774114,1128876,699779,426147,258033,156212,93819,55873,32814,19150,11133,6529,3883,2308,1375,801,447"
unhcr_southern_africa,2044,"69,219,638,2315,5869,11527,21630,39864,72997,132168,240799,450612,870338,1728040,3473741,6874787,12823814,21852025,34243049,48715312,60364373,64985183,62365263,54214597,43523564,33816370,24522045,17351856,12112298,8311560,5758642,4036963,2785716,1847153,1176660,729890,444548,269231,162898,97913,58321,34303,20050,11673,6849,4087,2435,1455,853,476"
unhcr_southern_africa,2045,"66,204,604,2120,5592,11109,20919,38631,70861,128387,233844,436656,841695,1667730,3352798,6651761,12485366,21425295,33787676,48547567,60805649,66206258,63979722,56143134,45203868,35291914,25721453,18204568,12719338,8717624,6021419,4210572,2906649,1930953,1231964,765225,466456,282627,171011,102940,61345,36135,21151,12314,7224,4308,2576,1533,902,508"
unhcr_southern_africa,2046,"68,189,584,1967,5401,10811,20351,37585,68911,124832,227131,423017,813565,1608805,3234514,6431718,12145050,20989813,33309471,48319929,61163148,67343244,65539504,58072409,46942372,36852764,27037403,19159927,13385080,9145105,6277650,4366532,3007051,1997779,1275728,792640,483418,293061,177131,106638,63539,37466,21974,12828,7551,4510,2709,1619,950,538"
unhcr_southern_africa,2047,"69,179,564,1825,5217,10527,19837,36635,67180,121672,221263,411089,789276,1557624,3130138,6235349,11842536,20606391,32876641,48091238,61485081,68397774,66990743,59887500,48618436,38356633,28342141,20130198,14093263,9628125,6590233,4569565,3143873,2090583,1336294,830968,506987,307399,185772,111971,66763,39430,23155,13523,7967,4759,2862,1713,1014,574"
unhcr_southern_africa,2048,"69,172,541,1687,5020,10244,19313,35676,65412,118468,215259,398803,763989,1504392,3022076,6031895,11524560,20204582,32429225,47825956,61794927,69470092,68500861,61727895,50332518,39856385,29641392,21092176,14795374,10113056,6906896,4778343,3285936,2187767,1400024,871462,532037,322701,195019,117689,70223,41559,24400,14266,8402,5017,3021,1813,1072,613"
unhcr_southern_africa,2049,"70,162,523,1489,4561,9517,18152,33846,62384,113470,206542,382550,733005,1443670,2904458,5816434,11191184,19787031,31951557,47482100,62002473,70447938,69973863,63565679,52135341,41462658,31052624,22129315,15536329,10617693,7230300,4988565,3428731,2286278,1465093,912786,557821,338516,204622,123629,73834,43755,25711,15043,8862,5292,3185,1917,1134,654"
unhcr_southern_africa,2050,"71,154,504,1383,4377,9236,17655,32959,60768,110609,201178,371835,710888,1397125,2808814,5633208,10899825,19421212,31541998,47174042,62205896,71383266,71404194,65294451,53863732,42990877,32438647,23187340,16310446,11155294,7575231,5208564,3572989,2383794,1529132,953187,583212,354080,214005,129346,77275,45847,26959,15795,9317,5560,3358,2027,1200,694"
unhcr_southern_africa,2051,"71,146,493,1270,4109,8856,17137,32275,59820,109364,199127,367455,700068,1369573,2742680,5492686,10660361,19098858,31159610,46831866,62325837,72238903,72809252,66956151,55533797,44450084,33809159,24269986,17116953,11729904,7953802,5456795,3739037,2496747,1603454,1000364,612707,372064,224949,136091,81363,48338,28439,16669,9831,5865,3544,2141,1277,740"
unhcr_southern_africa,2052,"67,133,463,1164,3913,8552,16587,31261,57902,105879,192664,355124,675905,1321704,2645903,5303861,10344711,18676837,30672034,46371093,62357277,73017484,74264777,68756379,57442322,46096551,35305950,25429672,17960299,12318107,8320537,5674109,3867600,2578766,1658028,1036434,636193,386803,234215,142096,85263,50823,29942,17565,10365,6178,3739,2266,1354,789"
unhcr_southern_africa,2053,"67,126,444,1104,3715,8271,16121,30463,56495,103441,188162,346168,657050,1281330,2559198,5128466,10035950,18238333,30139976,45821288,62250133,73666166,75679773,70539844,59378086,47735418,36779400,26582258,18808311,12939223,8750383,5977124,4086384,2733683,1759848,1099454,674471,409620,247797,150034,89864,53509,31526,18505,10923,6511,3936,2389,1431,835"
unhcr_southern_africa,2054,"67,124,422,1059,3486,7987,15634,29566,54817,100426,182549,335263,634833,1235480,2463210,4937509,9695907,17750394,29547144,45198411,62078283,74268619,77108339,72330408,61413153,49474612,38342067,27819926,19715677,13595141,9185618,6260932,4274095,2860576,1843468,1152442,707503,429719,260008,157433,94415,56279,33185,19494,11499,6856,4145,2523,1514,886"
unhcr_southern_africa,2055,"67,122,395,1023,3280,7718,15169,28751,53326,97794,177670,325820,615313,1194641,2376292,4763700,9381427,17293180,28991573,44601784,61877037,74772445,78451321,74053920,63426934,51207800,39932034,29097551,20649915,14270860,9635583,6553892,4469139,2993558,1931693,1208364,742223,450780,272800,165162,99140,59134,34896,20518,12100,7213,4362,2652,1604,937"
unhcr_southern_africa,2056,"100,182,475,1148,3326,7824,15277,28703,52743,96002,173468,317464,598901,1160031,2297391,4599163,9068398,16817482,28395646,43942006,61586762,75217974,79815659,75863200,65546598,52981810,41501552,30366488,21576374,14947373,10092591,6852243,4666721,3128254,2021762,1266042,778491,473105,286439,173429,104236,62196,36733,21604,12737,7587,4595,2794,1693,994"
unhcr_southern_africa,2057,"98,180,459,1120,3137,7563,14872,28018,51573,94002,169825,310306,583449,1126565,2222877,4444214,8776742,16369073,27816128,43278839,61214673,75533140,81041141,77541485,67604571,54778393,43140499,31732981,22592155,15693412,10599857,7180961,4882814,3273296,2117775,1326973,816434,496336,300581,181982,109532,65384,38645,22753,13401,7987,4830,2944,1787,1054"
unhcr_southern_africa,2058,"98,179,436,1140,3177,7649,14946,27952,51183,92976,167452,304936,570706,1097727,2157213,4304981,8511641,15960149,27293455,42683449,60865045,75812201,82178489,79115600,69606604,56551323,44769946,33117207,23622372,16455215,11124871,7528018,5107336,3419358,2208168,1381727,850009,516647,312371,188755,113599,67790,40121,23674,13970,8340,5056,3083,1875,1114"
unhcr_southern_africa,2059,"97,179,417,1226,3449,8103,15451,28272,50964,91559,163567,296034,551058,1056648,2071941,4134532,8195355,15473440,26682397,41997318,60430722,76039527,83312320,80736197,71668849,58410550,46466779,34572037,24704756,17249039,11672666,7885048,5343720,3577549,2313340,1448148,891146,541908,327700,197950,119255,71161,42148,24886,14678,8765,5313,3244,1976,1177"
unhcr_southern_africa,2060,"95,178,400,1257,3674,8501,15937,28629,50934,90597,160634,288963,534587,1021096,1995498,3976915,7894709,14993445,26054353,41256677,59860066,76115101,84314317,82313320,73749539,60393857,48301871,36169530,25876170,18082678,12224680,8225356,5561043,3719557,2407851,1507309,927808,564446,341239,206001,124190,74159,43988,26011,15355,9171,5559,3397,2071,1234"
unhcr_southern_africa,2061,"122,234,482,1377,3961,9022,16694,29583,51964,91259,160224,286385,527340,1003150,1945933,3855822,7636338,14540210,25414571,40467890,59160421,76030224,85185892,83881581,75867147,62450947,50147750,37791131,27098435,18974653,12826504,8594704,5787926,3857789,2494731,1560079,959301,583320,352807,212757,128190,76488,45392,26862,15901,9525,5788,3547,2169,1299"
unhcr_southern_africa,2062,"119,233,469,1412,4378,9810,17764,30765,53061,91836,159546,282660,516392,977432,1888159,3730433,7386230,14121246,24845670,39787646,58559185,76001827,86037487,85337029,77785937,64338624,51819079,39308062,28280089,19881244,13500539,9060609,6103433,4065495,2627048,1640129,1008219,612988,370181,222923,134334,80163,47613,28185,16680,9998,6070,3726,2281,1368"
unhcr_southern_africa,2063,"115,229,454,1313,4192,9570,17420,30140,51932,89726,155693,275075,500889,945553,1821926,3593486,7120645,13676063,24227086,39033796,57846782,75866029,86823564,86855341,79812336,66405144,53618567,40915911,29508743,20789593,14150109,9485817,6384533,4249753,2750154,1717178,1055239,641836,387509,233292,140648,83954,49914,29554,17492,10482,6365,3908,2392,1442"
unhcr_southern_africa,2064,"115,228,445,1219,4036,9350,17132,29674,51145,88275,153133,269978,489993,921857,1769679,3477546,6883100,13263210,23641271,38306971,57083344,75587383,87403201,88197764,81664826,68426894,55427126,42619934,30880999,21828289,14893183,9968117,6698320,4450689,2882144,1799128,1104899,672167,405705,244191,147260,87931,52310,30970,18334,10983,6657,4097,2513,1518"
unhcr_southern_africa,2065,"111,226,443,1170,4065,9497,17345,29808,50961,87370,150809,264565,477941,895972,1715005,3359929,6645444,12848600,23053617,37594757,56331222,75308934,87962862,89580671,83502959,70481217,57211805,44290198,32230806,22847378,15630493,10451471,7014237,4656024,3018702,1884532,1156677,703785,424677,255548,154164,92089,54813,32454,19220,11501,6964,4283,2637,1600"
unhcr_southern_africa,2066,"105,223,431,1108,4090,9594,17520,29879,50734,86389,148389,259092,466110,871181,1664143,3251409,6424685,12456184,22490513,36907972,55585011,74999467,88458332,90926360,85314111,72598741,59059314,46019869,33612945,23857094,16329642,10883979,7281653,4828878,3138400,1965331,1207055,734974,444302,267730,161577,96608,57539,34063,20163,12057,7304,4488,2761,1681"
unhcr_southern_africa,2067,"105,219,423,1035,3891,9284,17168,29292,49628,84302,144438,251351,450660,840126,1602432,3123857,6172576,12013204,21868121,36168889,54763335,74597867,88833611,92252680,87156814,74830194,61001476,47814785,35046012,24907416,17078217,11363355,7578030,5013878,3258998,2040853,1252212,762587,460766,277362,167230,100019,59635,35343,20965,12547,7605,4672,2872,1751"
unhcr_southern_africa,2068,"122,267,505,1141,3942,9384,17450,29707,50059,84370,143437,247929,442946,824422,1567701,3036035,5976807,11625756,21259337,35384457,53858924,74086680,89122111,93528911,88894512,76989894,62870495,49587871,36527150,26023955,17887467,11896943,7915224,5234201,3404414,2133504,1308664,796961,481535,289859,174752,104626,62398,36985,21944,13118,7943,4880,3008,1832"
unhcr_southern_africa,2069,"115,265,503,1095,3601,8719,16530,28323,47869,80776,137404,237250,423403,787558,1498944,2901405,5717706,11162498,20572422,34540777,52940758,73568804,89418745,94856112,90699192,79238106,64808934,51382226,38018520,27141137,18706361,12452174,8270272,5464917,3555266,2229525,1367062,832530,503149,302851,182511,109363,65233,38680,22964,13712,8311,5103,3148,1925"
unhcr_southern_africa,2070,"110,258,489,1059,3399,8405,16118,27649,46654,78544,133298,229408,408161,757248,1440346,2782450,5480243,10724103,19898274,33676047,51960229,72926259,89580259,96092103,92448490,81505069,66797982,53182867,39542086,28306437,19579345,13053014,8656221,5716367,3718937,2333651,1429814,870277,525927,316473,190603,114282,68147,40429,24009,14324,8681,5333,3293,2019"
unhcr_southern_africa,2071,"98,256,480,1025,3210,8133,15808,27218,45949,77357,131213,225337,399637,738176,1399559,2691346,5287508,10364135,19351411,32992720,51163128,72412516,89689361,97009225,93809480,83501208,68683607,54999630,41159254,29548514,20495411,13676795,9048444,5970107,3884388,2439623,1493512,908593,548874,329950,198488,119069,71000,42160,25067,14970,9068,5571,3438,2109"
unhcr_southern_africa,2072,"93,248,474,993,3011,7814,15414,26602,44870,75449,127731,218749,386779,712241,1348862,2588291,5077647,9968943,18729283,32191733,50236042,71734190,89725047,97960285,95252671,85556302,70667023,56858737,42819517,30827848,21457295,14346556,9478021,6250063,4064973,2555570,1563689,950820,574559,345352,207613,124627,74288,44125,26238,15653,9476,5818,3597,2214"
unhcr_southern_africa,2073,"80,243,466,962,2668,6867,13970,24571,41996,71352,121681,209233,370729,682786,1294474,2481903,4865173,9571947,18101743,31378887,49291934,70963018,89675849,98861935,96720382,87615532,72693987,58762438,44534025,32147697,22432341,15017745,9903332,6528313,4245351,2673937,1636548,994891,601429,361458,217100,130339,77669,46136,27439,16365,9899,6077,3762,2320"
unhcr_southern_africa,2074,"71,237,456,931,2391,6020,12635,22673,39270,67448,115813,199891,354760,653349,1240370,2378154,4659725,9187490,17490530,30583942,48349621,70070152,89484959,99689235,98280813,89752952,74775827,60617342,46195516,33436919,23415285,15721668,10359250,6827633,4438132,2799297,1712218,1039926,628598,377717,226720,136156,81109,48199,28650,17066,10323,6338,3927,2423"
unhcr_southern_africa,2075,"62,239,472,947,2341,5869,12393,22165,38080,64884,110487,189493,334685,615680,1173689,2254972,4417182,8726113,16719004,29556377,47189757,69059866,89345716,100660576,99951843,91928126,77024193,62640944,48032662,34831297,24413961,16391539,10769031,7089454,4606602,2910664,1781392,1081543,654104,393208,235952,141745,84425,50192,29847,17793,10759,6607,4100,2533"
unhcr_southern_africa,2076,"52,232,462,916,2163,5307,11451,20695,35698,60965,103800,177850,313606,576958,1103656,2129256,4181561,8292614,16008501,28594573,46080720,68026800,89082673,101521164,101630384,94072062,79239001,64580529,49789310,36187495,25430485,17110677,11242587,7398353,4802594,3038915,1859809,1128127,682302,410059,245923,147758,88008,52345,31119,18559,11223,6893,4280,2651"
unhcr_southern_africa,2077,"47,222,452,886,2053,5077,11119,20199,34835,59441,100986,172622,303210,555790,1061451,2046555,4011134,7955387,15422301,27757606,45071818,66960353,88663971,102125068,103104710,96078552,81451688,66469103,51504974,37536145,26466224,17879017,11749781,7731827,5018652,3180767,1946406,1179438,713322,428555,256940,154400,91970,54719,32536,19395,11722,7193,4468,2770"
unhcr_southern_africa,2078,"40,213,443,858,1946,4848,10757,19652,33907,57816,98047,167263,292738,534642,1019282,1964422,3843045,7623792,14840201,26910227,44033781,65800803,88078640,102551053,104504205,98002860,83682973,68441888,53341627,38993374,27563228,18682506,12291178,8089999,5248860,3332534,2040247,1235527,747525,449242,269248,161784,96348,57325,34052,20288,12251,7514,4671,2899"
unhcr_southern_africa,2079,"32,208,435,831,1842,4442,9956,18506,32197,55261,94066,160803,281370,513501,979650,1891557,3696906,7332848,14324194,26148563,43081795,64659001,87394665,102817318,105811259,99852053,85905790,70381476,55169203,40480574,28696686,19513651,12837944,8440515,5471013,3476933,2127975,1287060,778313,467314,279693,167883,99967,59490,35348,21077,12720,7797,4842,3009"
unhcr_southern_africa,2080,"23,197,425,813,1758,4070,9092,17287,30409,52578,89943,154199,269824,491877,937962,1812583,3537884,7018515,13753429,25289871,42032789,63469384,86706400,103063292,107110316,101647923,88127887,72360430,57074662,42066958,29893685,20382018,13403825,8792779,5690124,3618438,2214211,1337275,808492,484668,289131,172988,102855,61207,36413,21772,13153,8075,5019,3121"
unhcr_southern_africa,2081,"17,188,415,794,1678,3729,8277,16123,28693,50031,86043,147954,258886,471544,899532,1742465,3398388,6740438,13242745,24513620,41038703,62242503,85831701,103095563,108261671,103377253,90424905,74407169,58960686,43596828,31059514,21268989,14018695,9196128,5950927,3787549,2318902,1398757,845262,506765,302126,180609,107376,63846,37947,22670,13676,8390,5219,3254"
unhcr_southern_africa,2082,"9,178,404,775,1622,3604,7907,15576,27787,48472,83339,143168,249747,453368,862621,1670967,3252620,6446590,12697446,23672496,39977087,60988009,84900464,103027178,109313915,105030544,92686384,76475621,60925275,45260492,32320092,22204148,14664925,9617187,6225911,3966473,2430655,1464134,883800,529552,315207,188034,111696,66295,39358,23498,14155,8678,5396,3371"
unhcr_southern_africa,2083,"4,166,394,758,1568,3479,7574,15036,26896,46961,80745,138609,241050,435929,827016,1602637,3115428,6169254,12175976,22839622,38846598,59559247,83621327,102614996,110180941,106601006,94905289,78595293,63075860,47173841,33821685,23315203,15416465,10086693,6518769,4148776,2541000,1526909,920026,550645,327152,194785,115641,68558,40699,24301,14629,8971,5583,3489"
unhcr_southern_africa,2084,"0,207,511,976,1939,4044,8368,16315,28841,49778,84364,142165,242969,435388,824744,1596997,3073145,6025269,11814463,22148006,37850571,58304193,82448968,102185465,110992092,108096499,97027650,80591262,65006484,48873194,35099131,24283448,16094847,10538824,6814627,4339613,2662496,1598884,962944,576664,342379,203528,120785,71531,42451,25355,15251,9341,5812,3633"
unhcr_southern_africa,2085,"0,187,496,954,1888,3931,8105,15962,28295,48804,82615,138926,236479,421826,796028,1542086,2966927,5803021,11378276,21424168,36878628,57150191,81421982,101941183,111853527,109590826,99123624,82527712,66809081,50479057,36363043,25260979,16797676,10999731,7120547,4536715,2788731,1673578,1007246,603508,358094,212543,126096,74591,44257,26434,15886,9725,6047,3792"
unhcr_southern_africa,2086,"0,167,481,932,1834,3691,7412,14875,26677,46388,79054,133417,227109,404437,761593,1477476,2843902,5555936,10905995,20640436,35819414,55903082,80221071,101503125,112520726,111010659,101247773,84687902,68901217,52391940,37809813,26294099,17480134,11407200,7376180,4698114,2893259,1734110,1042920,624648,369800,218848,129682,76660,45543,27270,16423,10059,6259,3925"
unhcr_southern_africa,2087,"0,146,465,910,1814,3724,7359,14720,26319,45582,77470,130352,220932,391385,733416,1421935,2735541,5333359,10475018,19907076,34776003,54632220,78920420,101000903,113123570,112462031,103388916,86878184,70884862,54169506,39148236,27283065,18190554,11874555,7691933,4902787,3027459,1813387,1089344,652755,386380,228409,135330,79942,47487,28419,17106,10472,6509,4086"
unhcr_southern_africa,2088,"0,127,449,889,1751,3500,6692,13618,24692,43163,73902,124829,211778,374569,700477,1359837,2618404,5095435,10010862,19115628,33664856,53308930,77529547,100312450,113540219,113736562,105375142,89142213,73085821,56230074,40715262,28386446,18933788,12336935,7993138,5099279,3161635,1896118,1138992,683254,404419,238718,141337,83392,49502,29605,17810,10894,6771,4255"
unhcr_southern_africa,2089,"0,111,444,896,1775,3555,6703,13617,24690,43023,73523,123719,208516,365454,678814,1316692,2537569,4916273,9631146,18423196,32639935,52049581,76147829,99596110,113947393,115100351,107451282,91411923,75055083,57954684,42014422,29381053,19685457,12851597,8345936,5327699,3313120,1986982,1191982,715293,423252,249508,147616,86994,51609,30838,18547,11338,7040,4422"
unhcr_southern_africa,2090,"0,96,426,875,1711,3456,6454,13173,23968,41777,71426,120089,201966,352392,651999,1264241,2439984,4719676,9243637,17749555,31686662,50917835,74887080,98951170,114245457,116255222,109148205,93333937,76854087,59799468,43559275,30568110,20542681,13416662,8719207,5563259,3467584,2079264,1245407,747713,442547,260694,154195,90809,53841,32148,19314,11786,7317,4597"
unhcr_southern_africa,2091,"0,79,409,851,1678,3489,6463,13062,23690,41109,70092,117538,196965,341695,628700,1216594,2348616,4527968,8845146,17002211,30507001,49462559,73306482,97970719,114424259,117578977,111006885,95493194,78733944,61592374,45019953,31664361,21381786,14048557,9233066,5985072,3798862,2299049,1373777,819970,482369,282304,165511,96089,56160,33309,20020,12216,7581,4760"
unhcr_southern_africa,2092,"0,75,467,996,1953,4001,7268,14233,25527,43848,74102,122833,202683,346324,631807,1221069,2351198,4479115,8656217,16507781,29539661,48087822,71744282,96921354,114538981,118906453,112965190,97852450,80775921,63499113,46566947,32763028,22050118,14383600,9368960,6060420,3858280,2356872,1413755,844201,498567,293100,172098,99926,58323,34534,20751,12665,7866,4946"
unhcr_southern_africa,2093,"0,86,580,1260,2441,4899,8758,16347,28802,48747,81219,132160,213257,357411,646658,1250927,2399579,4497762,8564756,16140332,28719061,46827222,70182996,95708435,114325451,119806204,114437555,99798137,82529650,65283496,48147867,34007450,22968738,15015554,9786339,6330709,4039084,2470789,1480976,884042,521942,306529,179836,104339,60798,35927,21583,13159,8163,5136"
unhcr_southern_africa,2094,"0,64,550,1222,2374,4775,8583,15906,28225,47784,79661,129702,208958,348118,625483,1205969,2319197,4340561,8246317,15549132,27766196,45549579,68704063,94637758,114248100,120910541,116308989,102245869,84633084,67230656,49661789,35049280,23676893,15468159,10070247,6511117,4163238,2549770,1527694,911908,537677,314973,184428,106898,62220,36797,22174,13539,8423,5297"
unhcr_southern_africa,2095,"0,44,521,1185,2299,4641,8401,15445,27539,46644,77803,126711,203841,337640,602729,1158191,2233034,4176437,7920313,14951829,26831841,44299762,67212603,93444813,113967289,121809526,117823687,104290286,86394918,68919196,51133709,36221356,24608961,16189395,10644436,6978016,4520874,2787681,1667221,991231,582560,339950,197623,113268,65106,38269,23026,14053,8739,5496"
unhcr_southern_africa,2096,"0,25,488,1147,2231,4501,8204,14965,26776,45373,75713,123354,198231,326666,579911,1111524,2150636,4022768,7607960,14352627,25833889,42882825,65493094,91883579,113282388,122376347,119161702,106442197,88693657,71306165,53252984,37780511,25624262,16816364,11041501,7240692,4704472,2914596,1746433,1038686,610619,355963,206699,118392,67835,39764,23919,14582,9057,5696"
unhcr_southern_africa,2097,"0,10,456,1110,2168,4352,7994,14468,25961,44012,73458,119762,192277,315244,556058,1061344,2057844,3850102,7272099,13754849,24925101,41710110,64103169,90816622,113097014,123190343,120425607,108228218,90299513,72964422,54929908,39206829,26735510,17582545,11533976,7562207,4920578,3057122,1832575,1089376,640172,372581,216003,123605,70618,41300,24820,15119,9376,5898"
unhcr_southern_africa,2098,"0,4,460,1172,2286,4549,8356,14904,26652,44983,74722,121158,193016,313083,547303,1039963,2016401,3755165,7042049,13266309,24062652,40455778,62502395,89269045,112370390,123656844,121576021,110130823,92245942,74953974,56815611,40717522,27878349,18367092,12039005,7892982,5141093,3203553,1920932,1141227,670799,390147,226042,129357,73711,42975,25798,15698,9732,6120"
unhcr_southern_africa,2099,"0,0,452,1222,2388,4701,8649,15255,27153,45695,75667,122218,193352,310313,537756,1018019,1976711,3670439,6836451,12825071,23268109,39274779,60969581,87717920,111660914,124204930,122882945,112000057,93975269,76601180,58475163,42167165,29054187,19204980,12591508,8250005,5374284,3358833,2014995,1196752,703877,409121,236778,135435,76960,44729,26798,16287,10087,6345"
unhcr_southern_africa,2100,"0,0,424,1248,2461,4857,8958,15651,27728,46468,76670,123484,194151,308181,528218,994369,1935109,3589165,6636568,12394064,22467023,38037694,59353901,85986180,110727030,124534309,124112475,114006300,96105044,78667651,60409858,43673528,30139159,19901161,13004324,8514077,5550686,3481831,2091117,1241625,729570,422906,244027,139337,78978,45857,27491,16750,10384,6531"
unhcr_west_central_africa,1800,"4027,6166,9153,13204,18747,26719,38778,58255,92393,155009,270122,477711,824793,1316663,1920833,2540541,3070521,3409600,3349261,3001233,2420581,1766893,1184862,728633,427969,248960,143425,82129,47080,26699,14912,8422,4848,2832,1685,1015,585,336,186,92,35,18,0,0,0,0,0,0,0,0"
unhcr_west_central_africa,1801,"4027,6165,9152,13204,18750,26716,38772,58245,92364,154949,269973,477361,824053,1315308,1918539,2537316,3067232,3407931,3349884,3003187,2424477,1771063,1188337,731072,429366,249706,143819,82336,47181,26752,14937,8439,4857,2838,1687,1019,587,337,186,93,35,18,0,0,0,0,0,0,0,0"
unhcr_west_central_africa,1802,"4027,6160,9143,13194,18736,26708,38753,58216,92313,154856,269787,476997,823467,1314442,1917337,2535914,3066019,3407662,3350792,3004753,2426908,1773561,1190410,732523,430206,250164,144071,82465,47248,26790,14955,8452,4863,2840,1688,1020,589,337,186,93,35,18,0,0,0,0,0,0,0,0"
unhcr_west_central_africa,1803,"4027,6160,9142,13194,18734,26708,38752,58209,92294,154804,269663,476682,822795,1313197,1915216,2532906,3062948,3406082,3351368,3006611,2430619,1777539,1193731,734861,431534,250877,144448,82662,47347,26842,14980,8465,4870,2844,1689,1022,592,337,187,94,35,18,0,0,0,0,0,0,0,0"
unhcr_west_central_africa,1804,"4020,6153,9138,13185,18724,26696,38731,58182,92244,154719,269487,476347,822238,1312329,1913979,2531456,3061688,3405768,3352240,3008169,2433071,1780060,1195831,736330,432398,251352,144713,82804,47421,26878,15002,8476,4876,2848,1691,1023,592,337,187,94,35,18,0,0,0,0,0,0,0,0"
unhcr_west_central_africa,1805,"4011,6150,9133,13178,18717,26682,38711,58129,92155,154532,269132,475646,821021,1310467,1911389,2528305,3058775,3404625,3353366,3010527,2437188,1784325,1199338,738790,433805,252105,145116,83012,47524,26931,15028,8492,4883,2851,1697,1024,593,338,188,95,36,18,0,0,0,0,0,0,0,0"
unhcr_west_central_africa,1806,"4004,6146,9121,13163,18697,26658,38670,58073,92059,154375,268845,475149,820221,1309330,1909950,2526862,3057594,3404372,3354436,3012313,2439810,1786990,1201575,740353,434720,252611,145400,83176,47617,26982,15060,8508,4895,2855,1699,1025,593,338,189,95,36,18,0,0,0,0,0,0,0,0"
unhcr_west_central_africa,1807,"4003,6143,9121,13162,18696,26654,38656,58048,92011,154282,268630,474677,819308,1307745,1907410,2523438,3054108,3402382,3354781,3014381,2443943,1791378,1205353,743127,436393,253579,145963,83479,47777,27073,15105,8531,4909,2863,1702,1029,594,339,189,95,36,18,0,0,0,0,0,0,0,0"
unhcr_west_central_africa,1808,"3996,6136,9116,13155,18685,26641,38636,58011,91947,154156,268383,474176,818401,1306246,1905097,2520442,3051197,3401033,3355562,3016396,2447783,1795481,1208796,745552,437782,254331,146367,83689,47887,27129,15133,8546,4916,2868,1706,1032,596,339,189,95,36,18,0,0,0,0,0,0,0,0"
unhcr_west_central_africa,1809,"3993,6131,9109,13147,18676,26628,38617,57977,91893,154063,268194,473815,817819,1305384,1903897,2519054,3050004,3400795,3356503,3017989,2450244,1797996,1210875,747006,438625,254789,146616,83818,47955,27163,15155,8559,4922,2870,1707,1034,597,340,191,95,36,18,0,0,0,0,0,0,0,0"
unhcr_west_central_africa,1810,"3993,6131,9110,13147,18678,26628,38616,57969,91860,153984,268003,473385,817019,1304034,1901745,2515997,3046992,3399331,3357263,3020000,2454049,1802033,1214239,749368,439980,255523,147003,84020,48056,27211,15180,8571,4929,2875,1710,1034,597,341,191,95,36,18,0,0,0,0,0,0,0,0"
unhcr_west_central_africa,1811,"3986,6127,9104,13143,18672,26610,38605,57981,91934,154214,268514,474495,819805,1310210,1912319,2528683,3059014,3404814,3351877,3010728,2445193,1794566,1208498,745657,437790,254356,146445,83771,47958,27176,15168,8569,4931,2873,1712,1034,597,341,191,95,37,18,1,0,0,0,0,0,0,0"
unhcr_west_central_africa,1812,"3986,6128,9104,13144,18672,26616,38606,57975,91914,154162,268390,474175,819130,1308960,1910205,2525710,3056025,3403369,3352577,3012666,2448964,1798595,1211856,748016,439149,255086,146841,83975,48063,27231,15194,8584,4941,2878,1714,1035,598,342,191,95,37,18,1,0,0,0,0,0,0,0"
unhcr_west_central_africa,1813,"3982,6122,9095,13137,18662,26599,38584,57943,91847,154025,268104,473624,818187,1307750,1908843,2524424,3054940,3403556,3354033,3014821,2451713,1801179,1213918,749434,439970,255531,147086,84108,48131,27265,15214,8595,4947,2881,1716,1036,598,342,191,95,37,18,1,0,0,0,0,0,0,0"
unhcr_west_central_africa,1814,"3982,6123,9096,13139,18664,26600,38583,57936,91828,153977,267985,473331,817546,1306549,1906823,2521544,3052012,3402097,3354748,3016712,2455446,1805216,1217306,751838,441354,256278,147495,84331,48252,27336,15250,8612,4956,2890,1718,1038,598,343,193,96,37,18,1,0,0,0,0,0,0,0"
unhcr_west_central_africa,1815,"3979,6119,9088,13128,18651,26583,38565,57903,91782,153891,267818,473009,817023,1305781,1905797,2520348,3051014,3401942,3355827,3018400,2457907,1807743,1219414,753326,442224,256752,147755,84470,48326,27372,15271,8631,4961,2896,1721,1041,599,344,193,97,37,18,1,0,0,0,0,0,0,0"
unhcr_west_central_africa,1816,"3979,6119,9088,13129,18654,26582,38562,57890,91749,153803,267623,472576,816157,1304312,1903549,2517357,3048109,3400609,3356889,3020604,2461918,1812007,1222949,755839,443680,257535,148163,84691,48438,27429,15300,8646,4972,2899,1726,1042,599,345,193,97,37,18,1,0,0,0,0,0,0,0"
