unicef_region,time,income_mountain_50bracket_shape_for_log
eca,1893,"8762,14460,23474,40898,70151,118942,202133,339238,555704,879539,1339770,2013488,3136993,5081877,8034829,12274445,17947626,24354497,30804535,37330038,43385187,47007553,45673230,39963384,31075144,22136084,14743235,9233147,5669402,3470049,2102303,1254907,739305,438800,257861,151203,90643,54746,33028,19676,11432,6479,3621,2061,1224,721,443,275,165,106"
eca,1894,"7423,12513,20523,34537,57867,98206,171915,300991,513078,846271,1254348,1782851,2658404,4343937,7082149,11069097,16567240,23057199,29894668,37053284,43831670,48189644,47121412,41580487,32674049,23590823,15920463,10090002,6200605,3796657,2301102,1374664,809412,478738,282126,164973,98616,59672,36045,21544,12526,7082,3924,2216,1292,757,467,290,178,111"
eca,1895,"8104,13279,21359,36607,61833,103348,177429,305162,515142,854581,1278815,1863120,2901862,4835445,7801157,11964815,17567575,23998618,30609077,37316627,43576020,47634135,46476914,41132419,32392245,23566380,16014047,10206974,6257173,3808963,2291516,1360380,797911,469570,275677,160259,95469,57680,34741,20654,11931,6683,3644,2022,1164,683,421,261,158,98"
eca,1896,"7342,12162,19673,32977,54920,92000,159711,279074,477543,800197,1202678,1733524,2639533,4367682,7141480,11104823,16558468,23110563,30069404,37237929,43795797,48255096,47545502,42453408,33824859,24870770,17038198,10922926,6672049,4033277,2407762,1420027,828209,484101,283434,163825,96810,58289,34984,20765,11951,6636,3564,1944,1096,628,386,238,151,88"
eca,1897,"8354,13726,22227,38572,66701,116205,206801,362255,618878,955006,1340321,1903030,2946084,4740471,7480268,11346170,16788634,23203912,29928549,37086390,43774836,48420224,47911541,42889337,34163043,25075872,17112662,10929761,6650313,3999829,2377108,1395895,810765,471834,275153,158498,93651,56448,33888,20094,11533,6361,3380,1809,1011,571,351,218,136,82"
eca,1898,"9394,15196,24625,40857,66364,108281,182526,311389,525279,867350,1287542,1827527,2721621,4408548,7112876,10959666,16256390,22602639,29269036,36345192,43293179,48557981,48789782,44152869,35688936,26599715,18369566,11798431,7123287,4211376,2453256,1418470,814263,468809,271995,156210,91727,55024,32947,19505,11195,6167,3254,1716,936,515,312,197,115,76"
eca,1899,"10133,17230,29032,49832,86527,155091,278867,490362,795170,1100333,1448291,2014135,2986998,4537613,6966261,10529599,15583723,21594596,28141286,35457715,42660280,48315406,49350443,45143856,37002298,27882485,19423289,12566587,7604956,4494556,2615966,1512068,869823,500755,292242,169051,99309,59596,35755,21224,12216,6756,3569,1885,1019,574,340,207,131,86"
eca,1900,"10070,16520,27022,44990,72755,119163,201259,343120,579072,939011,1361177,1899455,2792007,4435889,7073238,10838650,16023114,22285609,28668324,35579747,42576264,48311331,49667123,45661052,37529678,28348924,19816955,12835629,7778650,4570813,2632499,1502768,857511,491375,285228,164393,96451,57731,34508,20381,11677,6434,3384,1789,967,546,324,202,130,80"
eca,1901,"9871,16210,26395,43956,71182,116284,195492,332992,567026,941640,1399072,1956452,2792190,4338045,6868770,10602767,15765342,22064907,28479479,35519089,42991244,49498840,51123424,47074929,38406239,28722146,19787692,12630138,7557042,4419684,2548263,1462658,835138,478803,277449,159221,93168,55683,33289,19709,11334,6261,3311,1750,955,541,323,203,127,78"
eca,1902,"8314,14135,23308,39499,65410,109055,187135,324034,558308,922952,1349132,1863988,2640727,4036229,6356300,9919372,14944260,21399761,28106481,35619003,43546466,50350379,52227293,48149022,39433478,29630114,20478346,13110999,7859556,4597113,2653160,1524492,872096,499466,288975,165734,97062,58189,34789,20555,11789,6510,3438,1806,980,547,327,208,126,83"
eca,1903,"8282,13759,22366,37388,61455,103429,180410,317658,555646,942354,1417132,1981951,2788516,4257829,6696089,10444206,15783998,22346715,28846393,35821593,43165798,49539841,51731309,48058374,39698356,30010172,20866299,13377907,8034396,4675292,2668730,1512587,857704,489293,282029,161317,94055,55988,33327,19652,11260,6221,3299,1744,950,536,319,199,125,75"
eca,1904,"7856,13491,22485,39083,69108,127194,236798,434427,753500,1103545,1465671,1926969,2706266,3967403,6222689,9806382,14915121,21188625,27752638,35226622,43130961,49945585,52818126,49430082,41067588,31269203,21932413,14147525,8562756,4998033,2851043,1610332,913825,522121,300498,171505,99702,59233,35218,20761,11972,6675,3603,1932,1062,604,355,221,139,84"
eca,1905,"8312,13684,21918,36078,58494,97005,166939,291248,506069,870978,1361817,1961098,2788947,4314719,6838421,10686709,16173887,22834965,29310898,35946896,42930513,49041590,51763728,48780032,40852878,31370073,22127084,14305657,8656937,5042891,2875813,1628035,925842,529343,306412,176025,102806,61380,36565,21518,12355,6891,3705,1981,1099,630,370,228,142,95"
eca,1906,"8629,13940,22161,36688,59059,96107,161385,275594,470649,809505,1314210,1946076,2826917,4435804,7088261,11020130,16570210,23102027,29467837,35767345,42429102,48422513,51503574,49052434,41558055,32235650,22930509,14920129,9057782,5273884,2999329,1693569,962320,549580,318757,183382,106985,64078,38345,22623,13036,7321,3956,2134,1188,671,399,247,152,97"
eca,1907,"9163,14740,23401,39018,64688,111093,197030,350103,614763,1018845,1497295,2065033,2982366,4637033,7364870,11411649,17075816,23430220,29242174,35207664,41666958,47538663,51091455,49208943,42167587,33090975,23833102,15618581,9515522,5533690,3137034,1759834,996510,568673,330690,191309,111722,66769,39940,23617,13664,7716,4198,2275,1273,719,425,259,157,99"
eca,1908,"8461,13906,22120,36676,60092,101452,177635,312722,545392,922875,1391332,1959832,2797474,4331949,6893675,10798616,16270861,22816815,28860335,35044847,42068401,48704315,52843594,51171613,43639883,33932990,24266240,15739852,9524218,5519928,3114560,1739223,982330,561589,325709,187942,109650,65281,38948,23017,13334,7551,4151,2277,1280,719,423,259,156,98"
eca,1909,"7887,12995,20727,34599,57193,97647,173262,308821,544037,917718,1368834,1909329,2713144,4178269,6679078,10550528,15980786,22590356,28615837,34781902,41827172,48599855,53181237,51908137,44732443,35061241,25191759,16372273,9887234,5724622,3224429,1799236,1015606,579885,337191,195556,114357,68311,40975,24297,14101,8005,4419,2419,1352,757,439,268,161,97"
eca,1910,"7168,11608,18271,29658,47557,77698,131275,226120,388469,666779,1114999,1693938,2479731,3829866,6220707,9940090,15185432,21921733,28672481,35257496,42323155,49201213,53766717,52609832,45553495,35996074,26029832,17024516,10307886,5982156,3366737,1864123,1042777,590348,339805,194839,113116,67809,40799,24110,13900,7810,4265,2291,1260,695,400,244,145,91"
eca,1911,"7540,11940,18512,29535,47033,76904,131240,228511,396446,688174,1148250,1728916,2519279,3940636,6430302,10184771,15455171,21923795,28261638,34355144,41177871,47991694,53108921,52718486,46437198,37191877,27258641,18008962,10904096,6301678,3532216,1947232,1085378,612148,353010,203930,118509,70629,42428,25138,14529,8212,4507,2433,1351,741,433,261,158,99"
eca,1912,"6971,11083,17191,27380,43458,70852,121244,212790,372316,647789,1080164,1622973,2338060,3593988,5874784,9455190,14507804,21055173,27729694,34180647,41064179,47789169,53064198,53348255,47517448,38418119,28508749,19081200,11571699,6688423,3742920,2052304,1137937,638048,365788,211617,122631,72362,43188,25528,14704,8293,4541,2440,1343,735,421,251,154,92"
eca,1913,"6678,10591,16477,26266,41898,68203,116369,204553,359833,627430,1040669,1554342,2221249,3383919,5525290,8974516,13830445,20208488,26815992,33115827,39901771,46980344,52895483,54240866,49226760,40214510,29975740,20143833,12213223,7035002,3902849,2108808,1153248,640880,365256,210152,120777,70928,42202,24855,14326,8081,4436,2399,1300,725,410,254,147,92"
eca,1914,"7439,11739,18246,28917,47191,80628,144398,260544,463681,796496,1210734,1708748,2401021,3685632,5963005,9551392,14494993,20713681,26642906,33003459,40818685,49730305,56574833,56706534,49423665,38769509,27208743,17265558,10156472,5748418,3179145,1757426,980942,548822,316483,181477,104230,61919,37142,21955,12706,7188,3929,2102,1142,616,362,219,130,79"
eca,1915,"7683,12101,18884,30234,49878,85940,154485,279568,499581,843695,1248873,1737507,2462555,3767388,6081333,9716872,14644248,20756359,26717329,33357655,41311927,50485810,57088313,56705990,49095221,38342689,26720513,16922732,9982775,5656138,3161837,1772747,995166,556468,320823,184146,105376,62704,37776,22373,12972,7328,3976,2099,1130,603,356,215,130,83"
eca,1916,"8483,16842,31012,51409,84273,140010,236880,402721,680474,1082361,1556994,2155646,3122953,4829397,7712538,11824892,17124744,22987337,27929399,33162882,39732037,47601024,53695816,53659315,47295907,37742960,26923598,17385725,10359634,5905795,3334279,1893790,1073023,601351,347331,201161,115276,67752,40290,23541,13449,7526,4106,2201,1201,657,390,238,146,91"
eca,1917,"11180,22732,38629,62965,102318,168871,282548,473254,786649,1222332,1763665,2484994,3749185,5956491,9414187,14045834,19835511,25264084,29546863,34159045,40081274,47441523,52666188,52069302,45188548,35395762,24715747,15722196,9331227,5323772,3010914,1711237,969845,544011,313539,179167,102111,60968,36764,21562,12290,6874,3723,1969,1070,585,350,217,135,84"
eca,1918,"16656,25723,39984,63934,104614,175748,299885,514484,880259,1414608,2232902,3676390,6241022,9807893,14520401,19650207,24253147,27762190,30121452,33253069,38234200,44878606,49798602,48901916,41743144,31953203,21921172,13905335,8282895,4694347,2626685,1481244,842511,474941,272023,154502,89817,55240,33724,19875,11411,6374,3399,1759,951,511,305,191,123,81"
eca,1919,"16919,25597,39913,64779,108104,186391,327187,576625,1007020,1661689,2765886,4756405,7890211,11999963,16921852,21449879,25121176,27249337,28901498,31964176,37088244,45199623,50395422,49913250,41857286,30983440,20210683,12229018,6955946,3935209,2254246,1300413,735602,418995,245175,140582,82124,49758,29922,17481,9953,5519,2960,1588,878,483,296,191,113,73"
eca,1920,"17214,26094,40632,65995,111212,193648,342117,605364,1047495,1694066,2775960,4767500,7847022,11823127,16559671,20814384,24113503,25890157,27739354,31179180,36221138,44224461,50929292,51642172,43845583,32934161,21960098,13141201,7376087,4116976,2300622,1303332,730805,412737,242329,140654,81341,48061,28663,16615,9322,5101,2737,1465,819,456,287,180,110,71"
eca,1921,"17994,27133,42006,67395,111304,189695,329678,576616,1018592,1734886,2994675,5179134,8334671,12357332,16805886,20729594,23867422,25693446,27496978,30477068,35444750,43166558,50841909,52314385,45068315,33898417,22795005,13623607,7631115,4151997,2250861,1238740,687277,387075,224816,130187,75653,44420,25992,14953,8438,4644,2483,1348,760,430,268,170,106,66"
eca,1922,"15516,23254,35712,56468,92023,154479,265668,461262,811988,1396049,2341636,4058671,6879390,10598773,15263151,19691441,23629678,26646024,28345633,30367358,34398403,41109370,48772393,51831233,46947369,37273247,26410123,16601910,9458154,5198641,2796181,1507911,832132,463504,268537,157925,91774,53339,31183,17957,10063,5560,2993,1616,906,511,309,200,118,78"
eca,1923,"13637,20330,30987,48445,78064,129557,221098,381491,666001,1155294,1890758,3185669,5514557,8874128,13152008,17862865,21769591,24971562,27643142,31596794,37782242,46375859,53527288,55541535,48874559,37696638,25515424,15485954,8580538,4673369,2563051,1433392,798259,443753,260580,155059,90523,52418,30669,17706,9883,5472,2970,1620,907,521,316,204,121,77"
eca,1924,"11747,17400,26179,40405,64799,108322,186939,324672,565198,967390,1501425,2283057,3755889,6359157,9920626,14636507,19740776,24000477,27465971,32089649,38514821,46282928,53469478,56386709,51548628,41397325,29506560,18671467,10591257,5741475,3061385,1638248,892842,484532,275040,163480,96250,55248,31780,18224,10110,5516,2988,1605,904,520,317,204,125,79"
eca,1925,"10195,15094,22500,34461,55025,92674,163171,288685,504853,859509,1313010,1889316,2867820,4792788,7994493,12490967,18430423,24344363,28321582,31832227,37221491,44751466,52981867,57442340,54413311,44406401,32306679,20921473,11982192,6509031,3458922,1822825,984103,531685,297166,174545,101467,57687,33186,19115,10629,5782,3129,1679,930,535,319,203,125,81"
eca,1926,"9075,13526,20017,30140,46932,77177,135029,240949,420569,725558,1143168,1658988,2420093,3940865,6694453,10897009,16586619,23290123,28523930,32654349,38170201,46069279,54386816,59337427,55810530,45507041,33231671,21595950,12375632,6757480,3616555,1912771,1033720,562039,313195,183563,106817,60219,34283,19692,10848,5808,3113,1679,942,542,322,201,125,79"
eca,1927,"8586,12844,19187,28984,45165,74325,130842,235340,413482,710949,1116290,1628205,2377322,3853614,6543245,10649994,16121303,22688770,27885104,32066227,37444445,45097864,53112580,58848468,56864243,47493999,35366378,23586071,13766060,7573767,4077823,2144186,1142128,617279,340243,195974,111913,62147,35483,20745,11551,6120,3235,1695,930,525,309,195,122,79"
eca,1928,"8044,12139,18094,27322,42565,70463,124826,228169,407304,699090,1072278,1536125,2204008,3510278,5996158,10016710,15392929,22019500,27492379,31744691,36937816,44234944,52342631,58952993,58344140,49714463,37420303,25304289,14927575,8220436,4421960,2321205,1224214,657820,359213,205926,118900,66071,37068,21610,12113,6407,3375,1774,962,550,319,198,126,79"
eca,1929,"7687,11506,17047,25571,39383,64316,112634,206569,369595,640954,1008001,1460205,2073504,3279337,5620431,9532849,14870255,21565382,27296166,31511091,36594850,43818794,52298413,59433218,59699984,51408721,38930771,26387395,15644778,8579758,4612843,2436291,1293318,698184,380657,218662,127835,71663,39757,22996,12976,6872,3613,1888,1019,578,337,208,132,82"
eca,1930,"7496,11260,16699,25004,38494,62942,110965,204935,368715,638676,991140,1423641,2002534,3124610,5336115,9219349,14632306,21500794,27682447,32402414,38069501,45611340,54223284,60880447,60103409,50997626,38278439,25698671,15060316,8202700,4406104,2328472,1236267,666437,363662,209185,121164,67059,37232,21820,12405,6543,3409,1771,957,542,317,195,122,75"
eca,1931,"7519,11291,16721,24834,37918,61604,109107,201226,360936,624936,977105,1412036,1988771,3111333,5343738,9294104,14854160,21998867,28559476,33746516,40171831,48574196,57765919,63280534,60470740,49494256,35965942,23257118,13209010,7110925,3834902,2053620,1105116,595554,328039,190521,109142,59458,33197,19855,11391,5997,3095,1617,888,501,297,184,111,71"
eca,1932,"7974,11963,17724,26467,41254,69030,125989,233552,419533,707858,1055381,1484692,2120138,3366724,5864229,10135827,15917652,23117178,29179925,34470229,41381044,50457751,60105043,64255336,60045456,48155049,34094482,21370506,12009227,6438476,3493776,1897472,1033423,555524,309264,180036,101662,55168,31430,19043,10911,5717,2961,1557,852,483,288,175,107,69"
eca,1933,"7657,11483,17015,25307,39255,65432,118791,222357,402882,683355,1016437,1424039,2010996,3161734,5500440,9648453,15398789,22692171,29231218,34901925,41893652,50460483,59481066,64112262,60387061,48970147,35408754,22837605,12997013,6985848,3777215,2033777,1098932,591530,326175,190402,109300,59547,33225,19976,11544,6065,3098,1618,880,492,293,180,109,71"
eca,1934,"7294,10774,16109,24094,37459,62255,112797,210868,383444,653797,966235,1344693,1879291,2894153,4953819,8841673,14372937,21413224,28508122,34833665,42136226,50439965,59023347,64278975,61430415,50580732,37373651,24712541,14281161,7699685,4140002,2194366,1168526,628105,341861,196305,111422,60345,33762,20418,11881,6252,3179,1633,878,476,283,175,108,69"
eca,1935,"6835,9944,14884,22143,33970,55007,97785,181300,329742,574335,871948,1220485,1688168,2535341,4188571,7521690,12683816,19252423,26796343,34017255,42077620,50686460,59556748,65287743,63364132,53059597,39837427,26717253,15648787,8466580,4534134,2372106,1250349,672934,364230,205024,114370,61505,34791,21002,12091,6370,3269,1701,914,485,289,181,109,70"
eca,1936,"6503,9461,14096,20888,31838,50961,89735,166852,304531,532972,818470,1144574,1568234,2312819,3760874,6788356,11848254,18455380,26502145,34675370,43284779,51164327,58311073,63795306,63124309,54275810,41585686,28651969,17331420,9418117,5020441,2587373,1327995,708938,382209,212054,118248,63546,35674,21446,12359,6537,3374,1728,922,481,277,170,97,63"
eca,1937,"6073,8901,13118,19525,29564,46797,81228,149778,274080,482836,754769,1056266,1439072,2104325,3382959,6083563,10833108,17182356,24922170,33195530,41656461,49870514,57610832,63949074,65173286,57538928,44603989,31054464,19183538,10431775,5539775,2865462,1452809,765096,408741,224169,125633,67395,36786,22057,13042,6985,3559,1809,948,509,276,167,96,60"
eca,1938,"6172,9222,13678,20395,30928,49233,85369,156014,283325,495208,761682,1056045,1432358,2090538,3362392,6077689,10820546,17079774,24632918,32606971,40354512,47797796,55895933,63423486,67132358,60021060,46801096,32802407,20461824,11074302,5841908,2975177,1481406,769418,411186,222788,123131,65860,36087,21602,12648,6718,3452,1750,924,491,268,157,89,55"
