country,time,owid_education_idx
grc,1990,52.6
grc,1991,52.66667
grc,1992,53.33333
grc,1993,54
grc,1994,54
grc,1995,54.66667
grc,1996,55.33333
grc,1997,55.33333
grc,1998,56
grc,1999,56.66667
grc,2000,57.33333
grc,2001,58.66667
grc,2002,60.66667
grc,2003,62
grc,2004,64
grc,2005,65.33333
grc,2006,66
grc,2007,66.66667
grc,2008,67.33333
grc,2009,67.33333
grc,2010,68.66667
grc,2011,68.66667
grc,2012,68.66667
grc,2013,69.33333
grc,2014,70
grc,2015,70.66667
grc,2016,72
grc,2017,72
grd,2002,49.33333
grd,2003,50.66667
grd,2004,51.33333
grd,2005,52
grd,2006,52.66667
grd,2007,53.33333
grd,2008,54
grd,2009,54.66667
grd,2010,55.33333
grd,2011,56
grd,2012,56
grd,2013,56.66667
grd,2014,57.33333
grd,2015,58
grd,2016,58
grd,2017,58
gtm,1870,1.13333
gtm,1875,1.33333
gtm,1880,1.66667
gtm,1885,2
gtm,1890,2.4
gtm,1895,2.86667
gtm,1900,4.26667
gtm,1905,5.13333
gtm,1910,6
gtm,1915,7.6
gtm,1920,8.66667
gtm,1925,8.4
gtm,1930,8.46667
gtm,1935,8.73333
gtm,1940,8.8
gtm,1945,9
gtm,1950,8.13333
gtm,1955,8.33333
gtm,1960,8.33333
gtm,1965,8.46667
gtm,1970,9
gtm,1975,10.33333
gtm,1980,15.73333
gtm,1985,18.13333
gtm,1990,20.33333
gtm,1991,21.33333
gtm,1992,22
gtm,1993,22
gtm,1994,22.66667
gtm,1995,23.33333
gtm,1996,23.33333
gtm,1997,24
gtm,1998,24
gtm,1999,24
gtm,2000,24.66667
gtm,2001,25.33333
gtm,2002,25.33333
gtm,2003,24.66667
gtm,2004,24
gtm,2005,23.33333
gtm,2006,24.66667
gtm,2007,26
gtm,2008,28.66667
gtm,2009,30.66667
gtm,2010,32.66667
gtm,2011,35.33333
gtm,2012,30.66667
gtm,2013,31.33333
gtm,2014,42.66667
gtm,2015,42
gtm,2016,43.33333
gtm,2017,43.33333
guy,1870,1
guy,1875,1.4
guy,1880,2
guy,1885,3.26667
guy,1890,5.13333
guy,1895,7
guy,1900,8.6
guy,1905,10.13333
guy,1910,11.93333
guy,1915,13.2
guy,1920,15.33333
guy,1925,17.2
guy,1930,18.8
guy,1935,20.2
guy,1940,21.46667
guy,1945,22.73333
guy,1950,27
guy,1955,29.46667
guy,1960,30.53333
guy,1965,31.93333
guy,1970,33.06667
guy,1975,35.8
guy,1980,38.8
guy,1985,42.06667
guy,1990,45.13333
guy,1991,46
guy,1992,46.66667
guy,1993,46.66667
guy,1994,47.33333
guy,1995,48
guy,1996,48.66667
guy,1997,49.33333
guy,1998,50
guy,1999,50.66667
guy,2000,51.33333
guy,2001,52
guy,2002,52
guy,2003,52
guy,2004,52.66667
guy,2005,52.66667
guy,2006,52.66667
guy,2007,53.33333
guy,2008,53.33333
guy,2009,53.33333
guy,2010,54
guy,2011,54.66667
guy,2012,55.33333
guy,2013,55.33333
guy,2014,56
guy,2015,56
guy,2016,56
guy,2017,56
hkg,1870,0.06667
hkg,1875,0.06667
hkg,1880,0.06667
hkg,1885,0.13333
hkg,1890,0.33333
hkg,1895,0.6
hkg,1900,1
hkg,1905,1.73333
hkg,1910,2.53333
hkg,1915,5.06667
hkg,1920,7.13333
hkg,1925,9.06667
hkg,1930,12.6
hkg,1935,15.4
hkg,1940,19.6
hkg,1945,22.86667
hkg,1950,25.06667
hkg,1955,26.46667
hkg,1960,29.53333
hkg,1965,31.6
hkg,1970,34.33333
hkg,1975,37.86667
hkg,1980,44.86667
hkg,1985,50.93333
hkg,1990,57
hkg,1991,57.33333
hkg,1992,57.33333
hkg,1993,58
hkg,1994,58
hkg,1995,58.66667
hkg,1996,58.66667
hkg,1997,58.66667
hkg,1998,58.66667
hkg,1999,58.66667
hkg,2000,58.66667
hkg,2001,60.66667
hkg,2002,63.33333
hkg,2003,65.33333
hkg,2004,68
hkg,2005,70
hkg,2006,73.33333
hkg,2007,72.66667
hkg,2008,75.33333
hkg,2009,76
hkg,2010,76.66667
hkg,2011,76
hkg,2012,77.33333
hkg,2013,77.33333
hkg,2014,79.33333
hkg,2015,80
hkg,2016,80
hkg,2017,80
hnd,1870,1.2
hnd,1875,1.46667
hnd,1880,1.8
hnd,1885,2.26667
hnd,1890,2.73333
hnd,1895,3.33333
hnd,1900,4
hnd,1905,4.73333
hnd,1910,6.2
hnd,1915,7.4
hnd,1920,8.4
hnd,1925,9.2
hnd,1930,9.8
hnd,1935,10.06667
hnd,1940,10.4
hnd,1945,10.6
hnd,1950,10.73333
hnd,1955,11.13333
hnd,1960,11.33333
hnd,1965,11.53333
hnd,1970,12.73333
hnd,1975,13.86667
hnd,1980,19.2
hnd,1985,24.73333
hnd,1990,28.46667
hnd,1991,23.33333
hnd,1992,24
hnd,1993,24.66667
hnd,1994,25.33333
hnd,1995,26
hnd,1996,26
hnd,1997,26.66667
hnd,1998,27.33333
hnd,1999,28
hnd,2000,28.66667
hnd,2001,29.33333
hnd,2002,30
hnd,2003,30.66667
hnd,2004,30.66667
hnd,2005,31.33333
hnd,2006,32
hnd,2007,33.33333
hnd,2008,34
hnd,2009,34.66667
hnd,2010,36
hnd,2011,37.33333
hnd,2012,36.66667
hnd,2013,38.66667
hnd,2014,41.33333
hnd,2015,42
hnd,2016,43.33333
hnd,2017,43.33333
hrv,1950,36.33333
hrv,1955,38.93333
hrv,1960,40.8
hrv,1965,43
hrv,1970,44.93333
hrv,1975,49.4
hrv,1980,52.33333
hrv,1985,55.46667
hrv,1990,57.86667
hrv,1991,42
hrv,1992,43.33333
hrv,1993,45.33333
hrv,1994,47.33333
hrv,1995,48.66667
hrv,1996,52
hrv,1997,54.66667
hrv,1998,57.33333
hrv,1999,60
hrv,2000,62.66667
hrv,2001,65.33333
hrv,2002,65.33333
hrv,2003,65.33333
hrv,2004,64.66667
hrv,2005,64.66667
hrv,2006,66
hrv,2007,67.33333
hrv,2008,68.66667
hrv,2009,70.66667
hrv,2010,72
hrv,2011,73.33333
hrv,2012,73.33333
hrv,2013,73.33333
hrv,2014,74
hrv,2015,74.66667
hrv,2016,75.33333
hrv,2017,75.33333
hti,1870,0.06667
hti,1875,0.06667
hti,1880,0.06667
hti,1885,0.06667
hti,1890,0.06667
hti,1895,0.06667
hti,1900,0.73333
hti,1905,1.2
hti,1910,1.73333
hti,1915,2.2
hti,1920,2.6
hti,1925,2.86667
hti,1930,3.06667
hti,1935,3.26667
hti,1940,3.33333
hti,1945,3.53333
hti,1950,3.73333
hti,1955,3.93333
hti,1960,4.4
hti,1965,5.13333
hti,1970,6
hti,1975,7.8
hti,1980,9.6
hti,1985,14.66667
hti,1990,17.93333
hti,1991,18.66667
hti,1992,19.33333
hti,1993,20
hti,1994,20.66667
hti,1995,21.33333
hti,1996,22
hti,1997,22.66667
hti,1998,23.33333
hti,1999,24
hti,2000,25.33333
hti,2001,26
hti,2002,26.66667
hti,2003,27.33333
hti,2004,28
hti,2005,28.66667
hti,2006,29.33333
hti,2007,30
hti,2008,30.66667
hti,2009,31.33333
hti,2010,31.33333
hti,2011,32
hti,2012,32.66667
hti,2013,33.33333
hti,2014,34
hti,2015,34.66667
hti,2016,34.66667
hti,2017,35.33333
hun,1870,10.26667
hun,1875,11.6
hun,1880,12.8
hun,1885,14.2
hun,1890,16.13333
hun,1895,18.13333
hun,1900,20.2
hun,1905,22.46667
hun,1910,24.86667
hun,1915,27.4
hun,1920,30
hun,1925,32.8
hun,1930,35.26667
hun,1935,37.86667
hun,1940,40.6
hun,1945,43.86667
hun,1950,46.33333
hun,1955,47.46667
hun,1960,48.4
hun,1965,49.46667
hun,1970,52.13333
hun,1975,54.93333
hun,1980,57.93333
hun,1985,58.73333
hun,1990,57.86667
hun,1991,60
hun,1992,62
hun,1993,64.66667
hun,1994,66.66667
hun,1995,68.66667
hun,1996,68.66667
hun,1997,68.66667
hun,1998,68.66667
hun,1999,68
hun,2000,68
hun,2001,68.66667
hun,2002,68.66667
hun,2003,70
hun,2004,70.66667
hun,2005,72.66667
hun,2006,74
hun,2007,75.33333
hun,2008,76.66667
hun,2009,78
hun,2010,79.33333
hun,2011,80
hun,2012,81.33333
hun,2013,80
hun,2014,78.66667
hun,2015,78.66667
hun,2016,79.33333
hun,2017,79.33333
idn,1870,0.06667
idn,1875,0.06667
idn,1880,0.06667
idn,1885,0.06667
idn,1890,0.06667
idn,1895,0.13333
idn,1900,0.13333
idn,1905,0.2
idn,1910,0.6
idn,1915,0.93333
idn,1920,1.26667
idn,1925,1.73333
idn,1930,2.13333
idn,1935,2.86667
idn,1940,3.46667
idn,1945,4.46667
idn,1950,4.93333
idn,1955,6.06667
idn,1960,7.4
idn,1965,10.8
idn,1970,15.06667
idn,1975,17.2
idn,1980,20.6
idn,1985,21.53333
idn,1990,21.86667
idn,1991,23.33333
idn,1992,24.66667
idn,1993,26
idn,1994,26.66667
idn,1995,28
idn,1996,31.33333
idn,1997,34.66667
idn,1998,38
idn,1999,41.33333
idn,2000,44.66667
idn,2001,46
idn,2002,46.66667
idn,2003,48
idn,2004,48.66667
idn,2005,49.33333
idn,2006,52.66667
idn,2007,47.33333
idn,2008,47.33333
idn,2009,49.33333
idn,2010,49.33333
idn,2011,50.66667
idn,2012,50.66667
idn,2013,52
idn,2014,52
idn,2015,52.66667
idn,2016,53.33333
idn,2017,53.33333
ind,1870,0.13333
ind,1875,0.2
ind,1880,0.2
ind,1885,0.26667
ind,1890,0.4
ind,1895,0.53333
ind,1900,0.8
ind,1905,1
ind,1910,1.66667
ind,1915,2.33333
ind,1920,3
ind,1925,3.66667
ind,1930,4.46667
ind,1935,5.06667
ind,1940,5.53333
ind,1945,6.06667
ind,1950,6.13333
ind,1955,6.6
ind,1960,6.26667
ind,1965,7.66667
ind,1970,8.26667
ind,1975,10.13333
ind,1980,12.46667
ind,1985,15.93333
ind,1990,19.73333
ind,1991,20.66667
ind,1992,21.33333
ind,1993,22
ind,1994,22.66667
ind,1995,23.33333
ind,1996,24.66667
ind,1997,26
ind,1998,26.66667
ind,1999,28
ind,2000,29.33333
ind,2001,30
ind,2002,30.66667
ind,2003,31.33333
ind,2004,31.33333
ind,2005,32
ind,2006,32.66667
ind,2007,33.33333
ind,2008,34.66667
ind,2009,35.33333
ind,2010,36
ind,2011,36
ind,2012,37.33333
ind,2013,38.66667
ind,2014,40.66667
ind,2015,42
ind,2016,42.66667
ind,2017,42.66667
irl,1870,4.13333
irl,1875,4.66667
irl,1880,5.26667
irl,1885,6
irl,1890,6.8
irl,1895,7.8
irl,1900,9.06667
irl,1905,10.53333
irl,1910,12.2
irl,1915,14.4
irl,1920,16.93333
irl,1925,19.53333
irl,1930,23.06667
irl,1935,27
irl,1940,31.8
irl,1945,36.46667
irl,1950,40.6
irl,1955,41.93333
irl,1960,43.6
irl,1965,45.8
irl,1970,46.73333
irl,1975,50.86667
irl,1980,56
irl,1985,61.66667
irl,1990,64.86667
irl,1991,66
irl,1992,66.66667
irl,1993,67.33333
irl,1994,68.66667
irl,1995,69.33333
irl,1996,70
irl,1997,70.66667
irl,1998,71.33333
irl,1999,72
irl,2000,72
irl,2001,73.33333
irl,2002,74.66667
irl,2003,76
irl,2004,77.33333
irl,2005,78
irl,2006,78.66667
irl,2007,79.33333
irl,2008,80
irl,2009,80.66667
irl,2010,81.33333
irl,2011,72.66667
irl,2012,75.33333
irl,2013,78.66667
irl,2014,82
irl,2015,82
irl,2016,83.33333
irl,2017,83.33333
irn,1870,0.06667
irn,1875,0.06667
irn,1880,0.06667
irn,1885,0.06667
irn,1890,0.06667
irn,1895,0.06667
irn,1900,0.06667
irn,1905,0.13333
irn,1910,0.2
irn,1915,0.26667
irn,1920,0.4
irn,1925,0.53333
irn,1930,0.86667
irn,1935,1.06667
irn,1940,1.6
irn,1945,2
irn,1950,2.26667
irn,1955,3.06667
irn,1960,4
irn,1965,5.66667
irn,1970,7.8
irn,1975,10.86667
irn,1980,15.33333
irn,1985,21.4
irn,1990,28.13333
irn,1991,29.33333
irn,1992,30.66667
irn,1993,32
irn,1994,34
irn,1995,35.33333
irn,1996,36.66667
irn,1997,37.33333
irn,1998,38.66667
irn,1999,40
irn,2000,41.33333
irn,2001,42.66667
irn,2002,43.33333
irn,2003,44.66667
irn,2004,46
irn,2005,46.66667
irn,2006,60.66667
irn,2007,59.33333
irn,2008,57.33333
irn,2009,58.66667
irn,2010,60
irn,2011,61.33333
irn,2012,63.33333
irn,2013,65.33333
irn,2014,65.33333
irn,2015,65.33333
irn,2016,65.33333
irn,2017,65.33333
irq,1870,0.06667
irq,1875,0.06667
irq,1880,0.06667
irq,1885,0.06667
irq,1890,0.06667
irq,1895,0.06667
irq,1900,0.06667
irq,1905,0.06667
irq,1910,0.13333
irq,1915,0.13333
irq,1920,0.2
irq,1925,0.2
irq,1930,0.33333
irq,1935,0.4
irq,1940,0.6
irq,1945,0.8
irq,1950,1.2
irq,1955,1.4
irq,1960,2.13333
irq,1965,2.66667
irq,1970,4.33333
irq,1975,6.8
irq,1980,10.73333
irq,1985,15.13333
irq,1990,21.26667
irq,1991,22.66667
irq,1992,24
irq,1993,25.33333
irq,1994,26.66667
irq,1995,28
irq,1996,28.66667
irq,1997,30
irq,1998,31.33333
irq,1999,32.66667
irq,2000,33.33333
irq,2001,34.66667
irq,2002,36
irq,2003,36.66667
irq,2004,38
irq,2005,38.66667
irq,2006,39.33333
irq,2007,40.66667
irq,2008,41.33333
irq,2009,42
irq,2010,42.66667
irq,2011,44
irq,2012,44
irq,2013,44
irq,2014,44
irq,2015,44
irq,2016,44.66667
irq,2017,45.33333
isl,1870,4.93333
isl,1875,5.26667
isl,1880,5.8
isl,1885,6.4
isl,1890,7.06667
isl,1895,7.8
isl,1900,8.6
isl,1905,9.46667
isl,1910,13.33333
isl,1915,16.8
isl,1920,20.06667
isl,1925,23.4
isl,1930,26.26667
isl,1935,29.2
isl,1940,31.93333
isl,1945,34.46667
isl,1950,36
isl,1955,37.6
isl,1960,38.8
isl,1965,40.93333
isl,1970,43.4
isl,1975,46.33333
isl,1980,49.8
isl,1985,53.06667
isl,1990,56.4
isl,1991,57.33333
isl,1992,57.33333
isl,1993,58
isl,1994,58.66667
isl,1995,59.33333
isl,1996,60
isl,1997,60.66667
isl,1998,61.33333
isl,1999,62
isl,2000,62.66667
isl,2001,64
isl,2002,64.66667
isl,2003,65.33333
isl,2004,66
isl,2005,66.66667
isl,2006,68
isl,2007,68.66667
isl,2008,69.33333
isl,2009,70
isl,2010,70.66667
isl,2011,73.33333
isl,2012,76.66667
isl,2013,79.33333
isl,2014,81.33333
isl,2015,81.33333
isl,2016,82.66667
isl,2017,82.66667
isr,1950,48.4
isr,1955,49.2
isr,1960,49.6
isr,1965,51.66667
isr,1970,55.13333
isr,1975,60.46667
isr,1980,66.2
isr,1985,69.4
isr,1990,73.53333
isr,1991,73.33333
isr,1992,74
isr,1993,75.33333
isr,1994,76
isr,1995,77.33333
isr,1996,78
isr,1997,78.66667
isr,1998,78.66667
isr,1999,79.33333
isr,2000,80
isr,2001,80.66667
isr,2002,80.66667
isr,2003,81.33333
isr,2004,81.33333
isr,2005,82
isr,2006,80.66667
isr,2007,83.33333
isr,2008,84
isr,2009,84
isr,2010,84
isr,2011,84.66667
isr,2012,85.33333
isr,2013,85.33333
isr,2014,86
isr,2015,86.66667
isr,2016,86.66667
isr,2017,86.66667
ita,1870,5.13333
ita,1875,5.66667
ita,1880,6.2
ita,1885,6.8
ita,1890,7.66667
ita,1895,8.6
ita,1900,9.8
ita,1905,11.2
ita,1910,12.6
ita,1915,14.46667
ita,1920,16.26667
ita,1925,18.4
ita,1930,20.4
ita,1935,22.53333
ita,1940,24.06667
ita,1945,26.26667
ita,1950,26.93333
ita,1955,28.86667
ita,1960,30.73333
ita,1965,32.53333
ita,1970,34.46667
ita,1975,37.86667
ita,1980,41.26667
ita,1985,44.6
ita,1990,48.6
ita,1991,49.33333
ita,1992,50
ita,1993,51.33333
ita,1994,52
ita,1995,52.66667
ita,1996,54
ita,1997,54.66667
ita,1998,55.33333
ita,1999,56
ita,2000,57.33333
ita,2001,58
ita,2002,58.66667
ita,2003,59.33333
ita,2004,60.66667
ita,2005,61.33333
ita,2006,62
ita,2007,62.66667
ita,2008,63.33333
ita,2009,64
ita,2010,64.66667
ita,2011,65.33333
ita,2012,66
ita,2013,68.66667
ita,2014,67.33333
ita,2015,68
ita,2016,68
ita,2017,68
jam,1870,3.53333
jam,1875,4
jam,1880,4.66667
jam,1885,5.46667
jam,1890,6.53333
jam,1895,8.13333
jam,1900,10.13333
jam,1905,12.33333
jam,1910,14.4
jam,1915,16.06667
jam,1920,17.53333
jam,1925,18.93333
jam,1930,20
jam,1935,20.86667
jam,1940,21.53333
jam,1945,22.26667
jam,1950,22.73333
jam,1955,23.46667
jam,1960,24.26667
jam,1965,26.6
jam,1970,29.53333
jam,1975,31.6
jam,1980,35.06667
jam,1985,38.86667
jam,1990,43.13333
jam,1991,39.33333
jam,1992,40.66667
jam,1993,41.33333
jam,1994,42.66667
jam,1995,44
jam,1996,44.66667
jam,1997,46
jam,1998,46.66667
jam,1999,48
jam,2000,48.66667
jam,2001,50
jam,2002,51.33333
jam,2003,52
jam,2004,53.33333
jam,2005,54
jam,2006,55.33333
jam,2007,56
jam,2008,57.33333
jam,2009,58.66667
jam,2010,59.33333
jam,2011,60
jam,2012,61.33333
jam,2013,62.66667
jam,2014,64
jam,2015,64
jam,2016,65.33333
jam,2017,65.33333
jor,1870,0.06667
jor,1875,0.06667
jor,1880,0.06667
jor,1885,0.06667
jor,1890,0.13333
jor,1895,0.13333
jor,1900,0.2
jor,1905,0.2
jor,1910,0.86667
jor,1915,1.33333
jor,1920,1.8
jor,1925,2.13333
jor,1930,2.46667
jor,1935,2.73333
jor,1940,4.06667
jor,1945,5.13333
jor,1950,6.2
jor,1955,8.06667
jor,1960,9.46667
jor,1965,11.86667
jor,1970,15
jor,1975,18.46667
jor,1980,20.4
jor,1985,27.13333
jor,1990,35
jor,1991,39.33333
jor,1992,45.33333
jor,1993,50.66667
jor,1994,56.66667
jor,1995,62
jor,1996,62
jor,1997,62.66667
jor,1998,62.66667
jor,1999,63.33333
jor,2000,63.33333
jor,2001,64
jor,2002,64
jor,2003,64.66667
jor,2004,64.66667
jor,2005,64.66667
jor,2006,65.33333
jor,2007,65.33333
jor,2008,65.33333
jor,2009,66
jor,2010,65.33333
jor,2011,66
jor,2012,66
jor,2013,66
jor,2014,67.33333
jor,2015,68.66667
jor,2016,69.33333
jor,2017,69.33333
jpn,1870,2.8
jpn,1875,3.33333
jpn,1880,3.93333
jpn,1885,4.66667
jpn,1890,6.93333
jpn,1895,6.93333
jpn,1900,8.6
jpn,1905,10.73333
jpn,1910,12.93333
jpn,1915,15.2
jpn,1920,18.4
jpn,1925,22.06667
jpn,1930,25.93333
jpn,1935,30.4
jpn,1940,34.06667
jpn,1945,37.86667
jpn,1950,39.4
jpn,1955,43.4
jpn,1960,46.46667
jpn,1965,46.26667
jpn,1970,47.2
jpn,1975,52.66667
jpn,1980,58.06667
jpn,1985,61.66667
jpn,1990,64.06667
jpn,1991,64.66667
jpn,1992,65.33333
jpn,1993,66.66667
jpn,1994,67.33333
jpn,1995,68
jpn,1996,68.66667
jpn,1997,69.33333
jpn,1998,70
jpn,1999,70.66667
jpn,2000,71.33333
jpn,2001,72
jpn,2002,72.66667
jpn,2003,73.33333
jpn,2004,74
jpn,2005,74.66667
jpn,2006,74.66667
jpn,2007,75.33333
jpn,2008,76
jpn,2009,76
jpn,2010,76.66667
jpn,2011,78.66667
jpn,2012,80
jpn,2013,81.33333
jpn,2014,83.33333
jpn,2015,83.33333
jpn,2016,84.66667
jpn,2017,85.33333
kaz,1950,14.86667
kaz,1955,18
kaz,1960,20.46667
kaz,1965,26.2
kaz,1970,29.73333
kaz,1975,35.66667
kaz,1980,42
kaz,1985,48.53333
kaz,1990,53.66667
kaz,1991,55.33333
kaz,1992,56.66667
kaz,1993,58.66667
kaz,1994,60
kaz,1995,62
kaz,1996,63.33333
kaz,1997,65.33333
kaz,1998,66.66667
kaz,1999,68
kaz,2000,70
kaz,2001,71.33333
kaz,2002,73.33333
kaz,2003,74.66667
kaz,2004,76.66667
kaz,2005,78
kaz,2006,78
kaz,2007,77.33333
kaz,2008,76.66667
kaz,2009,76.66667
kaz,2010,76
kaz,2011,76.66667
kaz,2012,76.66667
kaz,2013,77.33333
kaz,2014,78
kaz,2015,78
kaz,2016,78
kaz,2017,78.66667
ken,1870,0.06667
ken,1875,0.06667
ken,1880,0.06667
ken,1885,0.06667
ken,1890,0.06667
ken,1895,0.13333
ken,1900,0.13333
ken,1905,0.2
ken,1910,1.2
ken,1915,2
ken,1920,2.66667
ken,1925,3.26667
ken,1930,3.8
ken,1935,4.2
ken,1940,4.6
ken,1945,5.6
ken,1950,6.06667
ken,1955,7.13333
ken,1960,8.06667
ken,1965,8.53333
ken,1970,9.66667
ken,1975,12.4
ken,1980,16.6
ken,1985,20.6
ken,1990,24.8
ken,1991,26
ken,1992,26.66667
ken,1993,28
ken,1994,29.33333
ken,1995,30
ken,1996,31.33333
ken,1997,32
ken,1998,33.33333
ken,1999,34
ken,2000,35.33333
ken,2001,36
ken,2002,36.66667
ken,2003,37.33333
ken,2004,38
ken,2005,38.66667
ken,2006,39.33333
ken,2007,40
ken,2008,40
ken,2009,40.66667
ken,2010,40.66667
ken,2011,41.33333
ken,2012,41.33333
ken,2013,42
ken,2014,42
ken,2015,42
ken,2016,42.66667
ken,2017,43.33333
kgz,1950,23.8
kgz,1955,26.2
kgz,1960,28.26667
kgz,1965,32.33333
kgz,1970,35.46667
kgz,1975,40.2
kgz,1980,46
kgz,1985,52.26667
kgz,1990,57.06667
kgz,1991,58
kgz,1992,58.66667
kgz,1993,59.33333
kgz,1994,60
kgz,1995,60.66667
kgz,1996,61.33333
kgz,1997,62.66667
kgz,1998,63.33333
kgz,1999,65.33333
kgz,2000,65.33333
kgz,2001,66
kgz,2002,66.66667
kgz,2003,66.66667
kgz,2004,67.33333
kgz,2005,68
kgz,2006,68
kgz,2007,68.66667
kgz,2008,68.66667
kgz,2009,69.33333
kgz,2010,70.66667
kgz,2011,70.66667
kgz,2012,71.33333
kgz,2013,71.33333
kgz,2014,72
kgz,2015,72
kgz,2016,72.66667
kgz,2017,72.66667
khm,1870,0.06667
khm,1875,0.06667
khm,1880,0.06667
khm,1885,0.06667
khm,1890,0.06667
khm,1895,0.06667
khm,1900,0.06667
khm,1905,0.06667
khm,1910,0.06667
khm,1915,0.06667
khm,1920,0.06667
khm,1925,0.06667
khm,1930,0.13333
khm,1935,0.2
khm,1940,0.2
khm,1945,0.33333
khm,1950,1.6
khm,1955,3
khm,1960,4.46667
khm,1965,6.13333
khm,1970,8.26667
khm,1975,10.93333
khm,1980,14.06667
khm,1985,16.8
khm,1990,17.93333
khm,1991,18
khm,1992,18.66667
khm,1993,18.66667
khm,1994,19.33333
khm,1995,20
khm,1996,20
khm,1997,20.66667
khm,1998,20.66667
khm,1999,21.33333
khm,2000,21.33333
khm,2001,22
khm,2002,22
khm,2003,22.66667
khm,2004,23.33333
khm,2005,23.33333
khm,2006,24
khm,2007,24.66667
khm,2008,26
khm,2009,24.66667
khm,2010,29.33333
khm,2011,29.33333
khm,2012,30
khm,2013,30.66667
khm,2014,31.33333
khm,2015,31.33333
khm,2016,31.33333
khm,2017,32
kir,2000,45.33333
kir,2001,46
kir,2002,46.66667
kir,2003,47.33333
kir,2004,48
kir,2005,48.66667
kir,2006,49.33333
kir,2007,50
kir,2008,50.66667
kir,2009,52
kir,2010,52.66667
kir,2011,52.66667
kir,2012,52.66667
kir,2013,52.66667
kir,2014,52.66667
kir,2015,52.66667
kir,2016,52.66667
kir,2017,52.66667
kna,2005,48
kna,2006,48.66667
kna,2007,49.33333
kna,2008,50.66667
kna,2009,51.33333
kna,2010,52
kna,2011,53.33333
kna,2012,54
kna,2013,55.33333
kna,2014,56
kna,2015,56
kna,2016,56
kna,2017,56
kor,1870,0.06667
kor,1875,0.06667
kor,1880,0.06667
kor,1885,0.06667
kor,1890,0.06667
kor,1895,0.06667
kor,1900,0.06667
kor,1905,3
kor,1910,5.13333
kor,1915,7.2
kor,1920,11.26667
kor,1925,14.66667
kor,1930,17.73333
kor,1935,20.46667
kor,1940,22.8
kor,1945,24.2
kor,1950,26.53333
kor,1955,29.06667
kor,1960,20.8
kor,1965,28.4
kor,1970,34.66667
kor,1975,41.06667
kor,1980,47.26667
kor,1985,53.73333
kor,1990,60.73333
kwt,1870,0.06667
kwt,1875,0.06667
kwt,1880,0.06667
kwt,1885,0.06667
kwt,1890,0.06667
kwt,1895,0.06667
kwt,1900,0.06667
kwt,1905,0.06667
kwt,1910,0.06667
kwt,1915,0.6
kwt,1920,1
kwt,1925,1.33333
kwt,1930,1.53333
kwt,1935,3.06667
kwt,1940,4.2
kwt,1945,6.6
kwt,1950,7.86667
kwt,1955,11.06667
kwt,1960,14
kwt,1965,17.53333
kwt,1970,19.33333
kwt,1975,20.13333
kwt,1980,28.53333
kwt,1985,35.13333
kwt,1990,36.73333
kwt,1991,36.66667
kwt,1992,37.33333
kwt,1993,38
kwt,1994,38
kwt,1995,38.66667
kwt,1996,39.33333
kwt,1997,40
kwt,1998,40
kwt,1999,40.66667
kwt,2000,41.33333
kwt,2001,41.33333
kwt,2002,40.66667
kwt,2003,40.66667
kwt,2004,40.66667
kwt,2005,38.66667
kwt,2006,41.33333
kwt,2007,42
kwt,2008,43.33333
kwt,2009,44
kwt,2010,45.33333
kwt,2011,46.66667
kwt,2012,48
kwt,2013,44.66667
kwt,2014,46
kwt,2015,47.33333
kwt,2016,48
kwt,2017,48.66667
lao,1950,4.73333
lao,1955,5.53333
lao,1960,6.46667
lao,1965,7.8
lao,1970,9.33333
lao,1975,11.46667
lao,1980,14.26667
lao,1985,16.8
lao,1990,20.6
lao,1991,21.33333
lao,1992,22
lao,1993,22.66667
lao,1994,23.33333
lao,1995,24
lao,1996,24
lao,1997,24.66667
lao,1998,25.33333
lao,1999,25.33333
lao,2000,26
lao,2001,26.66667
lao,2002,26.66667
lao,2003,27.33333
lao,2004,28
lao,2005,28
lao,2006,28.66667
lao,2007,29.33333
lao,2008,29.33333
lao,2009,30
lao,2010,30.66667
lao,2011,32
lao,2012,33.33333
lao,2013,34
lao,2014,33.33333
lao,2015,34
lao,2016,34.66667
lao,2017,34.66667
lbn,2005,50
lbn,2006,50.66667
lbn,2007,52
lbn,2008,52
lbn,2009,52.66667
lbn,2010,52.66667
lbn,2011,53.33333
lbn,2012,54
lbn,2013,55.33333
lbn,2014,56
lbn,2015,56.66667
lbn,2016,57.33333
lbn,2017,58
lbr,1870,0.2
lbr,1875,0.26667
lbr,1880,0.33333
lbr,1885,0.4
lbr,1890,0.53333
lbr,1895,0.66667
lbr,1900,0.8
lbr,1905,1
lbr,1910,1.66667
lbr,1915,2.13333
lbr,1920,2.6
lbr,1925,2.93333
lbr,1930,3.26667
lbr,1935,3.46667
lbr,1940,3.66667
lbr,1945,3.8
lbr,1950,3.8
lbr,1955,3.8
lbr,1960,3.8
lbr,1965,5.13333
lbr,1970,6.6
lbr,1975,7.8
lbr,1980,10.26667
lbr,1985,13.53333
lbr,1990,17.33333
lbr,1991,18
lbr,1992,18.66667
lbr,1993,19.33333
lbr,1994,20
lbr,1995,20.66667
lbr,1996,21.33333
lbr,1997,21.33333
lbr,1998,22
lbr,1999,22.66667
lbr,2000,23.33333
lbr,2001,23.33333
lbr,2002,24
lbr,2003,24.66667
lbr,2004,24.66667
lbr,2005,25.33333
lbr,2006,25.33333
lbr,2007,26
lbr,2008,26.66667
