country,time,bwelfr_idea
pol,1991,64.6441
pol,1992,64.72057
pol,1993,65.18647
pol,1994,67.32126
pol,1995,67.4098
pol,1996,67.4098
pol,1997,70.18044
pol,1998,70.39317
pol,1999,70.39317
pol,2000,73.47116
pol,2001,73.47116
pol,2002,73.95218
pol,2003,73.95218
pol,2004,76.9844
pol,2005,76.9844
pol,2006,76.9844
pol,2007,76.9844
pol,2008,77.60985
pol,2009,77.77733
pol,2010,77.91582
pol,2011,82.22981
pol,2012,82.70302
pol,2013,82.70302
pol,2014,82.70302
pol,2015,82.70302
pol,2016,82.89474
pol,2017,82.24128
pol,2018,82.64903
pol,2019,82.72846
prk,1975,52.1473
prk,1976,52.20508
prk,1977,52.43174
prk,1978,52.43174
prk,1979,52.97146
prk,1980,52.729
prk,1981,52.78814
prk,1982,52.84491
prk,1983,52.87185
prk,1984,52.87185
prk,1985,53.4739
prk,1986,53.54405
prk,1987,53.75771
prk,1988,54.40689
prk,1989,54.44244
prk,1990,52.11067
prk,1991,52.11067
prk,1992,49.77493
prk,1993,46.89649
prk,1994,46.70697
prk,1995,43.59728
prk,1996,42.56067
prk,1997,42.69948
prk,1998,42.69948
prk,1999,44.86144
prk,2000,44.89946
prk,2001,47.93142
prk,2002,50.59812
prk,2003,53.7925
prk,2004,53.7925
prk,2005,53.7925
prk,2006,53.75284
prk,2007,53.84829
prk,2008,57.0637
prk,2009,56.92527
prk,2010,56.92527
prk,2011,56.92527
prk,2012,59.98018
prk,2013,59.72
prk,2014,59.72
prk,2015,62.55578
prk,2016,62.55578
prk,2017,62.68519
prk,2018,64.90482
prk,2019,64.96887
prt,1975,50.30564
prt,1976,50.44935
prt,1977,53.68745
prt,1978,54.34519
prt,1979,56.91616
prt,1980,56.91616
prt,1981,57.5204
prt,1982,60.42947
prt,1983,59.85315
prt,1984,60.83462
prt,1985,63.08753
prt,1986,63.36495
prt,1987,64.28081
prt,1988,66.46426
prt,1989,66.46426
prt,1990,66.53492
prt,1991,68.95206
prt,1992,68.91223
prt,1993,69.71245
prt,1994,72.14737
prt,1995,72.14737
prt,1996,72.14737
prt,1997,75.5657
prt,1998,75.72091
prt,1999,75.92686
prt,2000,75.92686
prt,2001,77.02609
prt,2002,80.51657
prt,2003,80.30136
prt,2004,80.51657
prt,2005,82.01271
prt,2006,86.07834
prt,2007,86.44177
prt,2008,86.44177
prt,2009,86.07834
prt,2010,86.07834
prt,2011,88.10758
prt,2012,88.10758
prt,2013,87.96441
prt,2014,87.96441
prt,2015,87.81401
prt,2016,87.86492
prt,2017,87.86492
prt,2018,88.28492
prt,2019,88.1662
pry,1975,40.98256
pry,1976,41.08922
pry,1977,41.41394
pry,1978,41.6395
pry,1979,43.7453
pry,1980,43.7453
pry,1981,43.76655
pry,1982,43.8681
pry,1983,44.07727
pry,1984,44.69835
pry,1985,47.15329
pry,1986,47.04842
pry,1987,47.16972
pry,1988,47.38087
pry,1989,49.6989
pry,1990,49.71791
pry,1991,49.62669
pry,1992,49.67667
pry,1993,50.51586
pry,1994,50.82921
pry,1995,50.85073
pry,1996,53.22181
pry,1997,53.32367
pry,1998,53.32367
pry,1999,54.1516
pry,2000,54.1516
pry,2001,54.26271
pry,2002,54.37084
pry,2003,54.39108
pry,2004,54.96124
pry,2005,57.351
pry,2006,57.351
pry,2007,57.26018
pry,2008,57.32972
pry,2009,57.99038
pry,2010,58.08359
pry,2011,58.08359
pry,2012,60.29789
pry,2013,60.41124
pry,2014,61.0647
pry,2015,61.1696
pry,2016,61.03292
pry,2017,61.02369
pry,2018,61.1306
pry,2019,63.44786
qat,1975,48.66244
qat,1976,51.41173
qat,1977,51.82309
qat,1978,51.82309
qat,1979,52.11602
qat,1980,54.98955
qat,1981,54.98955
qat,1982,55.15677
qat,1983,55.25286
qat,1984,58.27608
qat,1985,58.45414
qat,1986,58.45414
qat,1987,58.45414
qat,1988,61.17997
qat,1989,61.43307
qat,1990,61.91262
qat,1991,64.5565
qat,1992,64.5565
qat,1993,64.88287
qat,1994,67.50303
qat,1995,67.86057
qat,1996,68.07528
qat,1997,68.07528
qat,1998,68.23769
qat,1999,68.23769
qat,2000,70.81847
qat,2001,70.81847
qat,2002,70.81847
qat,2003,70.98525
qat,2004,71.33545
qat,2005,71.33545
qat,2006,71.44434
qat,2007,74.58923
qat,2008,74.68178
qat,2009,74.68178
qat,2010,74.68178
qat,2011,74.57431
qat,2012,74.83696
qat,2013,74.97333
qat,2014,74.97333
qat,2015,78.50183
qat,2016,78.7688
qat,2017,77.69817
qat,2018,78.25394
qat,2019,79.31187
rou,1975,53.89746
rou,1976,54.0119
rou,1977,54.24736
rou,1978,56.38009
rou,1979,56.32853
rou,1980,56.32853
rou,1981,56.32853
rou,1982,56.17944
rou,1983,58.59314
rou,1984,58.68261
rou,1985,58.59314
rou,1986,56.25558
rou,1987,56.25558
rou,1988,56.38804
rou,1989,56.38804
rou,1990,58.67512
rou,1991,58.41165
rou,1992,58.30556
rou,1993,58.72718
rou,1994,58.62326
rou,1995,58.72718
rou,1996,58.8206
rou,1997,58.38941
rou,1998,61.05133
rou,1999,61.48259
rou,2000,61.68061
rou,2001,61.75309
rou,2002,61.81034
rou,2003,64.73549
rou,2004,64.73549
rou,2005,64.73549
rou,2006,67.22203
rou,2007,67.57225
rou,2008,70.13327
rou,2009,70.13327
rou,2010,70.58289
rou,2011,70.58289
rou,2012,70.73685
rou,2013,71.18806
rou,2014,73.73485
rou,2015,73.73485
rou,2016,73.27427
rou,2017,76.01091
rou,2018,76.12973
rou,2019,76.10861
rus,1975,56.03752
rus,1976,58.31241
rus,1977,58.53456
rus,1978,58.65489
rus,1979,58.65489
rus,1980,58.65489
rus,1981,58.65489
rus,1982,59.06576
rus,1983,59.06576
rus,1984,58.8435
rus,1985,59.06576
rus,1986,61.75785
rus,1987,61.92933
rus,1988,61.92933
rus,1989,61.83301
rus,1990,61.35729
rus,1991,60.94348
rus,1992,60.16955
rus,1993,60.23267
rus,1994,60.01249
rus,1995,60.01249
rus,1996,60.05905
rus,1997,60.18418
rus,1998,60.25707
rus,1999,60.34555
rus,2000,62.95428
rus,2001,63.08718
rus,2002,63.31072
rus,2003,66.09348
rus,2004,66.19722
rus,2005,66.32809
rus,2006,69.26659
rus,2007,69.27917
rus,2008,69.27917
rus,2009,69.27917
rus,2010,69.48133
rus,2011,72.88435
rus,2012,72.88435
rus,2013,72.83465
rus,2014,72.83465
rus,2015,72.83465
rus,2016,72.98322
rus,2017,76.52234
rus,2018,76.5909
rus,2019,76.37082
rwa,1975,13.707
rwa,1976,14.84258
rwa,1977,18.96094
rwa,1978,18.96094
rwa,1979,18.96094
rwa,1980,18.96094
rwa,1981,22.92266
rwa,1982,24.06536
rwa,1983,26.94752
rwa,1984,26.77301
rwa,1985,26.87133
rwa,1986,26.64931
rwa,1987,25.7201
rwa,1988,25.11177
rwa,1989,27.89748
rwa,1990,24.84243
rwa,1991,25.2731
rwa,1992,25.00897
rwa,1993,22.25189
rwa,1994,16.98016
rwa,1995,23.46893
rwa,1996,23.55842
rwa,1997,23.55842
rwa,1998,23.55842
rwa,1999,24.63796
rwa,2000,24.74716
rwa,2001,28.82932
rwa,2002,29.25999
rwa,2003,31.621
rwa,2004,34.56146
rwa,2005,36.93769
rwa,2006,37.4146
rwa,2007,40.0492
rwa,2008,40.85626
rwa,2009,43.0667
rwa,2010,45.9154
rwa,2011,45.9154
rwa,2012,48.29643
rwa,2013,49.22497
rwa,2014,49.42978
rwa,2015,51.71912
rwa,2016,52.49173
rwa,2017,52.22664
rwa,2018,52.15708
rwa,2019,52.98448
sau,1975,33.19267
sau,1976,33.31015
sau,1977,33.58516
sau,1978,36.5413
sau,1979,37.18794
sau,1980,39.41968
sau,1981,40.07775
sau,1982,40.07775
sau,1983,42.11944
sau,1984,42.6273
sau,1985,44.92496
sau,1986,44.94228
sau,1987,45.4032
sau,1988,47.95993
sau,1989,47.87504
sau,1990,51.1934
sau,1991,51.42817
sau,1992,51.3445
sau,1993,54.2082
sau,1994,54.2082
sau,1995,54.40951
sau,1996,57.40324
sau,1997,57.49534
sau,1998,57.57349
sau,1999,60.39713
sau,2000,60.39713
sau,2001,60.47793
sau,2002,62.69762
sau,2003,62.69762
sau,2004,62.69762
sau,2005,62.99376
sau,2006,65.13014
sau,2007,65.8807
sau,2008,65.86575
sau,2009,65.86575
sau,2010,68.28137
sau,2011,68.16096
sau,2012,68.52387
sau,2013,70.95637
sau,2014,71.54527
sau,2015,71.81545
sau,2016,74.01314
sau,2017,74.6549
sau,2018,74.13671
sau,2019,74.24795
sdn,1975,28.92003
sdn,1976,28.92003
sdn,1977,31.55341
sdn,1978,31.86586
sdn,1979,31.73611
sdn,1980,31.73611
sdn,1981,31.69028
sdn,1982,31.55657
sdn,1983,31.69028
sdn,1984,31.43604
sdn,1985,31.49628
sdn,1986,31.89822
sdn,1987,31.76466
sdn,1988,31.89822
sdn,1989,32.63218
sdn,1990,32.18548
sdn,1991,32.31356
sdn,1992,34.36304
sdn,1993,34.35782
sdn,1994,34.46769
sdn,1995,34.46769
sdn,1996,34.46769
sdn,1997,34.46769
sdn,1998,34.55869
sdn,1999,37.28448
sdn,2000,36.89086
sdn,2001,36.89086
sdn,2002,36.99264
sdn,2003,36.99264
sdn,2004,38.78184
sdn,2005,39.53602
sdn,2006,39.63649
sdn,2007,39.63649
sdn,2008,39.63649
sdn,2009,39.63649
sdn,2010,41.48309
sdn,2011,42.26919
sdn,2012,42.38159
sdn,2013,42.39445
sdn,2014,42.60529
sdn,2015,42.60529
sdn,2016,42.60529
sdn,2017,44.75327
sdn,2018,45.14544
sdn,2019,45.02407
sen,1975,21.36361
sen,1976,21.36361
sen,1977,24.85889
sen,1978,25.74063
sen,1979,26.05866
sen,1980,26.18136
sen,1981,27.36443
sen,1982,29.98592
sen,1983,29.77136
sen,1984,30.70102
sen,1985,30.87026
sen,1986,30.70102
sen,1987,33.50899
sen,1988,33.75369
sen,1989,33.63044
sen,1990,33.87359
sen,1991,33.87359
sen,1992,33.66772
sen,1993,33.69363
sen,1994,33.57278
sen,1995,33.57278
sen,1996,33.57278
sen,1997,33.69245
sen,1998,33.69245
sen,1999,33.69245
sen,2000,36.05218
sen,2001,37.00198
sen,2002,37.00198
sen,2003,37.10885
sen,2004,39.13729
sen,2005,39.82105
sen,2006,41.98396
sen,2007,42.16693
sen,2008,42.37529
sen,2009,43.06247
sen,2010,45.27309
sen,2011,45.27309
sen,2012,45.19964
sen,2013,46.21232
sen,2014,48.52175
sen,2015,48.63777
sen,2016,48.82521
sen,2017,48.87607
sen,2018,49.63331
sen,2019,51.96272
sgp,1975,61.65157
sgp,1976,63.9641
sgp,1977,63.9641
sgp,1978,64.53637
sgp,1979,64.59409
sgp,1980,64.59409
sgp,1981,65.24514
sgp,1982,67.51155
sgp,1983,67.51155
sgp,1984,67.57437
sgp,1985,68.27521
sgp,1986,70.61522
sgp,1987,71.43791
sgp,1988,71.56162
sgp,1989,74.05954
sgp,1990,74.6841
sgp,1991,75.60109
sgp,1992,79.03375
sgp,1993,79.03375
sgp,1994,79.03375
sgp,1995,79.10506
sgp,1996,79.17597
sgp,1997,80.34241
sgp,1998,84.28575
sgp,1999,84.36358
sgp,2000,84.36358
sgp,2001,86.27059
sgp,2002,86.27059
sgp,2003,86.33287
sgp,2004,86.33287
sgp,2005,86.33287
sgp,2006,86.33287
sgp,2007,88.51767
sgp,2008,88.51767
sgp,2009,88.51767
sgp,2010,88.51767
sgp,2011,88.51767
sgp,2012,88.68233
sgp,2013,88.68233
sgp,2014,88.68233
sgp,2015,88.76658
sgp,2016,88.76658
sgp,2017,89.08409
sgp,2018,89.08409
sgp,2019,88.82401
sle,1975,16.04583
sle,1976,16.04583
sle,1977,16.04583
sle,1978,16.04583
sle,1979,16.04583
sle,1980,16.04583
sle,1981,16.04583
sle,1982,15.7098
sle,1983,15.0906
sle,1984,15.0906
sle,1985,15.0906
sle,1986,15.33555
sle,1987,15.33555
sle,1988,15.33555
sle,1989,15.33555
sle,1990,16.85253
sle,1991,16.11497
sle,1992,16.11497
sle,1993,16.6107
sle,1994,16.89017
sle,1995,16.89017
sle,1996,17.51871
sle,1997,17.51871
sle,1998,17.35726
sle,1999,17.10488
sle,2000,16.66811
sle,2001,17.63623
sle,2002,18.93221
sle,2003,18.93221
sle,2004,18.60281
sle,2005,18.50509
sle,2006,22.70561
sle,2007,23.97573
sle,2008,23.97573
sle,2009,24.40317
sle,2010,24.40317
sle,2011,28.3202
sle,2012,28.39088
sle,2013,28.08673
sle,2014,30.74062
sle,2015,31.43943
sle,2016,31.43943
sle,2017,31.74081
sle,2018,34.28993
sle,2019,34.12912
slv,1975,31.63653
slv,1976,31.63653
slv,1977,31.76475
slv,1978,32.09876
slv,1979,34.39806
slv,1980,34.61583
slv,1981,34.71989
slv,1982,34.61583
slv,1983,36.87463
slv,1984,37.70845
slv,1985,39.59516
slv,1986,39.59516
slv,1987,40.13442
slv,1988,42.43148
slv,1989,43.18533
slv,1990,42.90146
slv,1991,45.31652
slv,1992,46.11496
slv,1993,46.30308
slv,1994,46.30308
slv,1995,48.5541
slv,1996,49.51601
slv,1997,49.51601
slv,1998,51.73671
slv,1999,51.88893
slv,2000,51.99348
slv,2001,52.95615
slv,2002,55.12053
slv,2003,55.12053
slv,2004,55.2356
slv,2005,55.2356
slv,2006,58.06145
slv,2007,57.95726
slv,2008,58.19669
slv,2009,58.44445
slv,2010,60.14872
slv,2011,60.97214
slv,2012,60.99292
slv,2013,61.06374
slv,2014,63.07791
slv,2015,64.05024
slv,2016,64.05024
slv,2017,64.05024
slv,2018,64.15669
slv,2019,64.39943
som,1975,16.29007
som,1976,16.29007
som,1977,16.29007
som,1978,21.64552
som,1979,21.64552
som,1980,21.64552
som,1981,21.64552
som,1982,21.64552
som,1983,21.64552
som,1984,23.04796
som,1985,23.04796
som,1986,23.04796
som,1987,23.04796
som,1988,21.64552
som,1989,21.64552
som,1990,21.46688
som,1991,24.57567
som,1992,23.7795
som,1993,23.7795
som,1994,24.98499
som,1995,25.39155
som,1996,25.39155
som,1997,25.39155
som,1998,26.44965
som,1999,26.44965
som,2000,26.44965
som,2001,26.44965
som,2002,26.44965
som,2003,26.44965
som,2004,26.44965
som,2005,26.44965
som,2006,26.44965
som,2007,27.31685
som,2008,27.65341
som,2009,27.65341
som,2010,27.65341
som,2011,27.65341
som,2012,30.29158
som,2013,30.15267
som,2014,30.87878
som,2015,30.87878
som,2016,31.15831
som,2017,33.5549
som,2018,33.5549
som,2019,33.73356
srb,1975,48.10853
srb,1976,49.58325
srb,1977,49.58325
srb,1978,50.66
srb,1979,50.66
srb,1980,52.17437
srb,1981,52.57969
srb,1982,52.80657
srb,1983,54.50368
srb,1984,54.50368
srb,1985,54.50368
srb,1986,54.77677
srb,1987,54.77677
srb,1988,56.78485
srb,1989,57.54028
srb,1990,59.45907
srb,1991,59.63687
srb,1992,59.11561
srb,1993,61.03741
srb,1994,61.06006
srb,1995,61.15686
srb,1996,63.45407
srb,1997,65.52649
srb,1998,65.41495
srb,1999,65.30972
srb,2000,67.68759
srb,2001,67.68759
srb,2002,67.68759
srb,2003,68.19474
srb,2004,70.43834
srb,2005,70.969
srb,2006,70.969
srb,2007,71.42863
srb,2008,71.42863
srb,2009,73.84713
srb,2010,74.25763
srb,2011,74.82403
srb,2012,74.82403
srb,2013,74.88476
srb,2014,74.95352
srb,2015,74.95352
srb,2016,76.05885
srb,2017,79.38175
srb,2018,79.61202
srb,2019,80.64061
ssd,2011,34.42302
ssd,2012,35.32454
ssd,2013,35.32454
ssd,2014,35.32454
ssd,2015,35.32454
ssd,2016,35.32454
ssd,2017,35.32454
ssd,2018,34.58995
ssd,2019,35.32454
svk,1993,66.23737
svk,1994,68.20747
svk,1995,67.95609
svk,1996,68.71501
svk,1997,68.71501
svk,1998,68.71501
svk,1999,71.23058
svk,2000,71.11772
svk,2001,71.11772
svk,2002,71.84319
svk,2003,71.84319
svk,2004,71.84319
svk,2005,74.72127
svk,2006,74.61438
svk,2007,74.61438
svk,2008,75.24186
svk,2009,75.56982
svk,2010,75.68163
svk,2011,76.35633
svk,2012,76.35633
svk,2013,76.4535
svk,2014,77.44071
svk,2015,79.70695
svk,2016,81.21971
svk,2017,81.21971
svk,2018,81.17638
svk,2019,80.95954
svn,1991,72.36106
svn,1992,72.4336
svn,1993,72.56717
svn,1994,76.10889
svn,1995,76.27707
svn,1996,76.86704
svn,1997,76.63748
svn,1998,76.63748
svn,1999,81.0097
svn,2000,81.35742
svn,2001,81.35742
svn,2002,81.93548
svn,2003,82.75148
svn,2004,83.29506
svn,2005,87.67777
svn,2006,88.9307
svn,2007,88.9307
svn,2008,88.9307
svn,2009,88.0185
svn,2010,88.38934
svn,2011,88.38934
svn,2012,88.38934
svn,2013,91.24241
svn,2014,90.99654
svn,2015,90.99654
svn,2016,90.99654
svn,2017,92.86757
svn,2018,93.07027
svn,2019,93.07027
swe,1975,70.21474
swe,1976,72.74447
swe,1977,73.53433
swe,1978,73.43987
swe,1979,73.53433
swe,1980,74.05098
swe,1981,74.05098
swe,1982,76.95381
swe,1983,76.95381
swe,1984,78.17393
swe,1985,78.26241
swe,1986,78.26241
swe,1987,78.17357
swe,1988,78.26241
swe,1989,78.26241
swe,1990,78.54866
swe,1991,78.4624
swe,1992,78.65987
swe,1993,83.94011
swe,1994,83.79855
swe,1995,84.19819
swe,1996,84.19819
swe,1997,84.19819
swe,1998,88.40747
swe,1999,87.8578
swe,2000,87.8578
swe,2001,88.50594
swe,2002,88.50594
swe,2003,88.50594
swe,2004,90.75643
swe,2005,90.75643
swe,2006,90.60579
swe,2007,89.97818
swe,2008,90.10998
swe,2009,91.64557
swe,2010,91.64557
swe,2011,91.64557
swe,2012,91.64557
swe,2013,90.77064
swe,2014,90.77064
swe,2015,90.77064
swe,2016,90.77064
swe,2017,90.23689
swe,2018,90.23689
swe,2019,91.08347
swz,1975,28.04404
swz,1976,28.33274
swz,1977,31.37387
swz,1978,31.51495
swz,1979,31.51495
swz,1980,32.19142
swz,1981,34.34607
swz,1982,34.63925
swz,1983,35.26892
swz,1984,37.43249
swz,1985,37.3436
swz,1986,38.24109
swz,1987,40.23817
swz,1988,40.36149
swz,1989,40.36149
swz,1990,40.4585
swz,1991,40.36342
swz,1992,40.48096
swz,1993,39.92963
swz,1994,38.05376
swz,1995,37.34859
swz,1996,37.44296
swz,1997,34.56162
swz,1998,34.19568
swz,1999,34.1878
swz,2000,34.30674
swz,2001,31.19426
swz,2002,31.30906
swz,2003,31.40669
swz,2004,31.44166
swz,2005,34.5664
swz,2006,34.66261
swz,2007,37.21508
swz,2008,37.21508
swz,2009,37.12906
swz,2010,39.8678
swz,2011,40.18094
swz,2012,40.23817
swz,2013,40.55781
swz,2014,40.72913
swz,2015,43.29064
swz,2016,43.40151
swz,2017,44.16909
swz,2018,46.32408
swz,2019,46.42407
syr,1975,39.87872
syr,1976,40.52161
syr,1977,40.52161
syr,1978,42.79757
syr,1979,42.79757
syr,1980,43.61717
syr,1981,43.61717
syr,1982,45.91347
syr,1983,45.99841
syr,1984,46.66504
syr,1985,49.19495
syr,1986,49.19495
syr,1987,49.8481
syr,1988,49.92854
syr,1989,49.92854
syr,1990,53.1279
syr,1991,53.1279
syr,1992,53.2063
syr,1993,53.63651
syr,1994,53.72998
syr,1995,56.38725
syr,1996,56.38725
syr,1997,56.80669
syr,1998,56.99467
syr,1999,59.41148
syr,2000,59.41765
syr,2001,59.41765
syr,2002,59.84151
syr,2003,59.93789
syr,2004,62.3135
syr,2005,62.23178
syr,2006,62.23178
syr,2007,62.33927
syr,2008,62.33927
syr,2009,61.66231
syr,2010,62.68092
syr,2011,61.50619
syr,2012,59.9582
syr,2013,58.74548
syr,2014,58.70718
syr,2015,58.70718
syr,2016,59.72326
syr,2017,60.0239
syr,2018,60.91003
syr,2019,60.91003
tcd,1975,13.04664
tcd,1976,12.11828
tcd,1977,19.98906
tcd,1978,19.98906
tcd,1979,19.98906
tcd,1980,19.92956
tcd,1981,19.92956
tcd,1982,19.92956
tcd,1983,19.92956
tcd,1984,19.92956
tcd,1985,21.43577
tcd,1986,21.59488
tcd,1987,21.59488
tcd,1988,21.59488
tcd,1989,21.59488
tcd,1990,20.66782
tcd,1991,20.66782
tcd,1992,20.66782
tcd,1993,20.66782
tcd,1994,20.98614
tcd,1995,23.99627
tcd,1996,23.99627
tcd,1997,23.99627
tcd,1998,24.5538
tcd,1999,24.29784
tcd,2000,25.07193
tcd,2001,24.99328
tcd,2002,24.99328
tcd,2003,24.99328
tcd,2004,24.99328
tcd,2005,25.20912
tcd,2006,27.39849
tcd,2007,27.39849
tcd,2008,28.473
tcd,2009,28.473
tcd,2010,28.66729
tcd,2011,28.66729
tcd,2012,28.83578
tcd,2013,31.39573
tcd,2014,32.12897
tcd,2015,32.23583
tcd,2016,32.11715
tcd,2017,31.96137
tcd,2018,31.96137
tcd,2019,31.79666
tgo,1975,23.2369
tgo,1976,24.41639
tgo,1977,24.41639
tgo,1978,24.41639
tgo,1979,24.87994
tgo,1980,27.70324
tgo,1981,28.33859
tgo,1982,28.33859
tgo,1983,28.37135
tgo,1984,28.67041
tgo,1985,28.99528
tgo,1986,28.67041
tgo,1987,29.32525
tgo,1988,31.94751
tgo,1989,31.94751
tgo,1990,32.08039
tgo,1991,31.96281
tgo,1992,32.02407
tgo,1993,32.13944
tgo,1994,31.5825
tgo,1995,31.5825
tgo,1996,31.70978
tgo,1997,31.86555
tgo,1998,34.08236
tgo,1999,34.08236
tgo,2000,34.36392
tgo,2001,34.36392
tgo,2002,34.36392
tgo,2003,34.4798
tgo,2004,36.65367
tgo,2005,36.45457
tgo,2006,36.8063
tgo,2007,37.28423
tgo,2008,37.28423
tgo,2009,37.40206
tgo,2010,39.63995
tgo,2011,40.13826
tgo,2012,40.44379
tgo,2013,40.47366
tgo,2014,40.47366
tgo,2015,40.47366
tgo,2016,42.58697
tgo,2017,43.40529
tgo,2018,43.43668
tgo,2019,43.5344
tha,1975,40.83523
tha,1976,40.74269
tha,1977,41.28107
tha,1978,43.86154
tha,1979,43.68838
tha,1980,43.91971
tha,1981,43.99319
tha,1982,46.71186
tha,1983,46.95297
tha,1984,46.90313
tha,1985,47.56323
tha,1986,49.88433
tha,1987,50.52083
tha,1988,50.71302
tha,1989,50.71302
tha,1990,53.73319
tha,1991,53.90966
tha,1992,53.90966
tha,1993,54.26811
tha,1994,55.89036
tha,1995,55.95632
tha,1996,56.6893
tha,1997,56.6893
tha,1998,58.98727
tha,1999,58.90144
tha,2000,59.05051
tha,2001,59.18531
tha,2002,61.21602
tha,2003,62.04236
tha,2004,62.04236
tha,2005,62.13107
tha,2006,64.79535
tha,2007,64.79535
tha,2008,65.03922
tha,2009,65.68531
tha,2010,65.68531
tha,2011,68.43663
tha,2012,68.36942
tha,2013,69.16598
tha,2014,69.16598
tha,2015,69.16598
tha,2016,71.49629
tha,2017,72.24446
tha,2018,72.49704
tha,2019,72.45394
tjk,1991,35.39893
tjk,1992,34.99896
tjk,1993,34.22213
tjk,1994,34.22213
tjk,1995,34.20161
tjk,1996,34.20161
tjk,1997,34.2089
tjk,1998,36.44714
tjk,1999,37.07981
tjk,2000,39.4534
tjk,2001,39.37365
tjk,2002,42.25135
tjk,2003,42.26361
tjk,2004,44.48984
tjk,2005,45.29529
tjk,2006,45.29529
tjk,2007,47.68117
tjk,2008,48.4487
tjk,2009,48.48485
tjk,2010,51.06484
tjk,2011,51.77962
tjk,2012,51.8181
tjk,2013,51.82921
tjk,2014,51.76085
tjk,2015,51.76085
tjk,2016,52.29438
tjk,2017,52.21652
tjk,2018,55.06556
tjk,2019,54.94016
tkm,1991,41.66972
tkm,1992,41.56967
tkm,1993,41.65774
tkm,1994,41.51736
tkm,1995,41.148
tkm,1996,40.8681
tkm,1997,42.15482
tkm,1998,42.17461
tkm,1999,42.3408
tkm,2000,42.3408
tkm,2001,42.35776
tkm,2002,42.5058
tkm,2003,42.51995
tkm,2004,44.26463
tkm,2005,44.26463
tkm,2006,44.26463
tkm,2007,45.56609
tkm,2008,45.58004
tkm,2009,45.58004
tkm,2010,46.96151
tkm,2011,46.96151
tkm,2012,46.96151
tkm,2013,46.81201
tkm,2014,46.83362
tkm,2015,49.97124
tkm,2016,49.97124
tkm,2017,49.97124
tkm,2018,49.87326
tkm,2019,49.97124
tls,2002,34.40019
tls,2003,34.40019
tls,2004,34.54334
tls,2005,37.23194
tls,2006,37.23194
tls,2007,40.12231
tls,2008,40.43465
tls,2009,40.296
tls,2010,40.48918
tls,2011,42.88263
tls,2012,43.30582
tls,2013,43.52314
tls,2014,43.52314
tls,2015,45.98539
tls,2016,46.02766
tls,2017,46.31953
tls,2018,46.80796
tls,2019,47.21448
tto,1975,48.36222
tto,1976,48.46029
tto,1977,50.74877
tto,1978,51.04321
tto,1979,51.04321
tto,1980,51.49914
tto,1981,51.66576
tto,1982,51.7654
tto,1983,51.96401
tto,1984,54.4955
tto,1985,54.40709
tto,1986,54.59847
tto,1987,54.96787
tto,1988,55.05775
tto,1989,54.94905
tto,1990,55.11852
tto,1991,55.23156
tto,1992,55.0143
tto,1993,55.0143
tto,1994,55.16885
tto,1995,55.275
tto,1996,55.275
tto,1997,57.73769
tto,1998,58.19207
tto,1999,58.44244
tto,2000,58.60375
tto,2001,58.6847
tto,2002,58.6847
tto,2003,58.57181
tto,2004,59.51021
tto,2005,59.54075
tto,2006,59.65964
tto,2007,59.78056
tto,2008,60.4797
tto,2009,60.7422
tto,2010,62.67175
tto,2011,62.67175
tto,2012,63.5217
tto,2013,63.14494
tto,2014,63.24918
tto,2015,63.36615
tto,2016,63.36615
tto,2017,65.78994
tto,2018,65.58631
tto,2019,66.30294
tun,1975,30.42791
tun,1976,32.772
tun,1977,33.49548
tun,1978,35.81332
tun,1979,36.45477
tun,1980,38.81163
tun,1981,38.93176
tun,1982,39.56104
tun,1983,41.74472
tun,1984,41.76907
tun,1985,42.54914
tun,1986,44.86872
tun,1987,44.84529
tun,1988,45.47043
tun,1989,45.62883
tun,1990,47.84685
tun,1991,48.35694
tun,1992,48.62647
tun,1993,48.98138
tun,1994,51.58227
tun,1995,52.12032
tun,1996,52.12032
tun,1997,54.88167
tun,1998,55.19622
tun,1999,55.39632
tun,2000,57.95854
tun,2001,57.75675
tun,2002,57.99078
tun,2003,58.05116
tun,2004,60.71549
tun,2005,60.71549
tun,2006,60.71549
tun,2007,61.07529
tun,2008,63.51999
tun,2009,63.71482
tun,2010,63.71482
tun,2011,63.86626
tun,2012,64.23745
tun,2013,64.00994
tun,2014,64.24421
tun,2015,64.1801
tun,2016,64.11098
tun,2017,64.11098
tun,2018,64.11098
tun,2019,64.43479
tur,1975,29.87843
tur,1976,31.98292
tur,1977,31.9783
tur,1978,31.9783
tur,1979,33.27073
tur,1980,34.96977
tur,1981,34.96594
tur,1982,35.14259
tur,1983,38.15177
tur,1984,38.31575
tur,1985,38.31945
tur,1986,40.08759
tur,1987,40.21032
tur,1988,40.99735
tur,1989,43.05993
tur,1990,43.13403
tur,1991,43.13403
tur,1992,45.22148
tur,1993,45.95148
tur,1994,45.95148
tur,1995,48.28854
tur,1996,48.28854
tur,1997,49.01179
tur,1998,51.38721
tur,1999,52.07528
tur,2000,54.72925
tur,2001,55.46657
tur,2002,55.46657
tur,2003,58.28425
tur,2004,58.28425
tur,2005,58.9773
tur,2006,61.14944
tur,2007,61.14944
tur,2008,61.64641
tur,2009,63.97404
tur,2010,64.63597
tur,2011,66.98976
tur,2012,67.13204
tur,2013,67.42218
tur,2014,67.3674
tur,2015,69.99116
tur,2016,70.33607
tur,2017,70.32677
tur,2018,70.24911
tur,2019,73.04537
