country,time,cliberties_idea
kor,1976,33.24551
kor,1977,33.21907
kor,1978,32.80408
kor,1979,32.69367
kor,1980,40.98407
kor,1981,33.68843
kor,1982,35.40658
kor,1983,37.71882
kor,1984,40.22958
kor,1985,41.25729
kor,1986,42.43323
kor,1987,47.2279
kor,1988,58.55792
kor,1989,59.81793
kor,1990,61.13315
kor,1991,61.28858
kor,1992,62.98573
kor,1993,68.00218
kor,1994,67.59027
kor,1995,68.32131
kor,1996,67.47972
kor,1997,67.59903
kor,1998,70.66673
kor,1999,71.02367
kor,2000,73.69232
kor,2001,74.27834
kor,2002,73.44592
kor,2003,73.89004
kor,2004,74.33333
kor,2005,73.70397
kor,2006,74.2684
kor,2007,73.46068
kor,2008,65.64979
kor,2009,66.16094
kor,2010,66.29543
kor,2011,65.99992
kor,2012,66.16367
kor,2013,64.02104
kor,2014,62.87556
kor,2015,62.65665
kor,2016,62.57934
kor,2017,74.79032
kor,2018,77.27119
kor,2019,75.57347
kwt,1975,47.41117
kwt,1976,45.50235
kwt,1977,44.80986
kwt,1978,44.69017
kwt,1979,44.90938
kwt,1980,44.15867
kwt,1981,46.31325
kwt,1982,46.27105
kwt,1983,45.46893
kwt,1984,44.79495
kwt,1985,44.2733
kwt,1986,42.94763
kwt,1987,42.28274
kwt,1988,41.6179
kwt,1989,40.93315
kwt,1990,33.14058
kwt,1991,36.57896
kwt,1992,47.12721
kwt,1993,47.89962
kwt,1994,48.31259
kwt,1995,47.8889
kwt,1996,47.15883
kwt,1997,47.58258
kwt,1998,48.51742
kwt,1999,48.16895
kwt,2000,47.00304
kwt,2001,47.62479
kwt,2002,47.02938
kwt,2003,47.05795
kwt,2004,47.129
kwt,2005,47.02448
kwt,2006,47.24466
kwt,2007,46.36491
kwt,2008,45.88705
kwt,2009,46.48267
kwt,2010,46.11103
kwt,2011,45.39409
kwt,2012,45.19234
kwt,2013,45.11296
kwt,2014,44.99069
kwt,2015,44.97589
kwt,2016,45.59501
kwt,2017,46.65726
kwt,2018,46.31711
kwt,2019,46.05404
lao,1975,19.36441
lao,1976,8.30563
lao,1977,8.43581
lao,1978,8.44506
lao,1979,8.28772
lao,1980,8.56571
lao,1981,8.77119
lao,1982,8.68588
lao,1983,8.7326
lao,1984,8.0818
lao,1985,8.19161
lao,1986,11.12884
lao,1987,13.38421
lao,1988,13.87393
lao,1989,13.7025
lao,1990,14.60391
lao,1991,15.23401
lao,1992,14.74729
lao,1993,14.6593
lao,1994,15.23028
lao,1995,15.08834
lao,1996,15.51956
lao,1997,16.64489
lao,1998,16.63762
lao,1999,16.29376
lao,2000,17.18281
lao,2001,16.09529
lao,2002,16.38693
lao,2003,16.20519
lao,2004,16.93745
lao,2005,16.3346
lao,2006,16.50125
lao,2007,16.10439
lao,2008,18.22937
lao,2009,18.26998
lao,2010,19.48877
lao,2011,19.27551
lao,2012,18.70142
lao,2013,19.60836
lao,2014,19.41129
lao,2015,19.10124
lao,2016,19.70873
lao,2017,17.88637
lao,2018,18.72982
lao,2019,18.14913
lbn,1975,48.17036
lbn,1976,44.97365
lbn,1977,45.08536
lbn,1978,45.00269
lbn,1979,45.02086
lbn,1980,44.97416
lbn,1981,45.13224
lbn,1982,45.01318
lbn,1983,45.13491
lbn,1984,44.95068
lbn,1985,44.93475
lbn,1986,44.96828
lbn,1987,45.18711
lbn,1988,45.15723
lbn,1989,44.84745
lbn,1990,45.61125
lbn,1991,47.11116
lbn,1992,46.3059
lbn,1993,46.22255
lbn,1994,46.49313
lbn,1995,46.52044
lbn,1996,46.63346
lbn,1997,46.4072
lbn,1998,46.37018
lbn,1999,46.27505
lbn,2000,45.5707
lbn,2001,46.8448
lbn,2002,46.26316
lbn,2003,45.75066
lbn,2004,45.59521
lbn,2005,50.57881
lbn,2006,55.39142
lbn,2007,55.58291
lbn,2008,56.07748
lbn,2009,57.35177
lbn,2010,56.69335
lbn,2011,57.16627
lbn,2012,58.84167
lbn,2013,57.27544
lbn,2014,56.335
lbn,2015,55.44605
lbn,2016,56.56343
lbn,2017,55.67835
lbn,2018,54.39239
lbn,2019,53.90777
lbr,1975,45.59133
lbr,1976,45.51315
lbr,1977,45.44498
lbr,1978,45.53669
lbr,1979,44.31742
lbr,1980,35.12561
lbr,1981,30.92294
lbr,1982,29.52135
lbr,1983,30.53437
lbr,1984,31.377
lbr,1985,31.70006
lbr,1986,34.48462
lbr,1987,34.02135
lbr,1988,34.36648
lbr,1989,33.55606
lbr,1990,34.61625
lbr,1991,45.36132
lbr,1992,44.89745
lbr,1993,45.48544
lbr,1994,44.63436
lbr,1995,44.53916
lbr,1996,41.60133
lbr,1997,39.82002
lbr,1998,39.6304
lbr,1999,39.29483
lbr,2000,38.49525
lbr,2001,38.55373
lbr,2002,38.39008
lbr,2003,41.3597
lbr,2004,61.54973
lbr,2005,70.40039
lbr,2006,72.88919
lbr,2007,72.02252
lbr,2008,71.1609
lbr,2009,71.46217
lbr,2010,72.30268
lbr,2011,73.40179
lbr,2012,74.23143
lbr,2013,71.20061
lbr,2014,70.72369
lbr,2015,70.73181
lbr,2016,70.65983
lbr,2017,73.23376
lbr,2018,69.01285
lbr,2019,66.558
lby,1975,16.85421
lby,1976,16.82876
lby,1977,16.5721
lby,1978,16.76069
lby,1979,16.68126
lby,1980,15.67157
lby,1981,15.78091
lby,1982,15.95614
lby,1983,16.1382
lby,1984,15.47258
lby,1985,16.82499
lby,1986,16.25442
lby,1987,15.57884
lby,1988,16.3609
lby,1989,16.81967
lby,1990,15.89401
lby,1991,15.79595
lby,1992,15.72199
lby,1993,15.82812
lby,1994,15.55708
lby,1995,16.00266
lby,1996,16.89199
lby,1997,15.6197
lby,1998,15.89449
lby,1999,15.45421
lby,2000,15.78766
lby,2001,16.38899
lby,2002,15.94269
lby,2003,15.77435
lby,2004,16.86598
lby,2005,16.95654
lby,2006,18.40505
lby,2007,18.73371
lby,2008,18.7744
lby,2009,17.30639
lby,2010,17.29452
lby,2011,36.09816
lby,2012,49.22291
lby,2013,44.4846
lby,2014,42.16775
lby,2015,42.62976
lby,2016,42.49197
lby,2017,41.07954
lby,2018,37.85074
lby,2019,35.70053
lka,1975,60.22832
lka,1976,60.38709
lka,1977,58.36411
lka,1978,57.42469
lka,1979,55.23564
lka,1980,50.71425
lka,1981,51.42078
lka,1982,51.52982
lka,1983,49.45447
lka,1984,48.6301
lka,1985,48.58566
lka,1986,48.93617
lka,1987,47.248
lka,1988,45.265
lka,1989,45.97181
lka,1990,46.52056
lka,1991,46.44279
lka,1992,46.96861
lka,1993,48.26384
lka,1994,50.90174
lka,1995,52.65426
lka,1996,51.93249
lka,1997,52.77048
lka,1998,50.08734
lka,1999,50.77013
lka,2000,49.80148
lka,2001,49.09482
lka,2002,51.10259
lka,2003,51.23653
lka,2004,50.135
lka,2005,47.32171
lka,2006,45.12561
lka,2007,41.57267
lka,2008,39.94853
lka,2009,40.81539
lka,2010,43.49293
lka,2011,43.63149
lka,2012,43.27786
lka,2013,44.38722
lka,2014,44.47575
lka,2015,55.63243
lka,2016,59.34555
lka,2017,61.16936
lka,2018,64.0584
lka,2019,59.03572
lso,1975,35.8364
lso,1976,36.01896
lso,1977,35.8927
lso,1978,36.53319
lso,1979,39.30162
lso,1980,39.50048
lso,1981,39.63646
lso,1982,40.05078
lso,1983,40.52043
lso,1984,39.97261
lso,1985,40.07739
lso,1986,44.10043
lso,1987,45.80764
lso,1988,45.13009
lso,1989,45.3664
lso,1990,46.39876
lso,1991,46.72671
lso,1992,48.15886
lso,1993,61.55118
lso,1994,60.7118
lso,1995,62.37036
lso,1996,65.6435
lso,1997,64.4789
lso,1998,64.23566
lso,1999,64.66555
lso,2000,65.47823
lso,2001,65.34513
lso,2002,65.60621
lso,2003,64.45017
lso,2004,65.62271
lso,2005,65.47856
lso,2006,64.50129
lso,2007,63.16083
lso,2008,62.92808
lso,2009,63.13319
lso,2010,64.59191
lso,2011,63.87989
lso,2012,65.79296
lso,2013,66.20728
lso,2014,64.55591
lso,2015,64.75219
lso,2016,61.03342
lso,2017,61.19664
lso,2018,62.40623
lso,2019,61.60448
ltu,1991,71.61486
ltu,1992,72.66206
ltu,1993,72.72225
ltu,1994,74.65817
ltu,1995,74.05296
ltu,1996,73.82352
ltu,1997,74.10248
ltu,1998,74.76758
ltu,1999,75.10263
ltu,2000,74.36769
ltu,2001,73.94858
ltu,2002,74.19786
ltu,2003,74.43161
ltu,2004,75.02702
ltu,2005,74.31577
ltu,2006,76.31129
ltu,2007,77.0477
ltu,2008,76.24119
ltu,2009,75.89543
ltu,2010,76.51305
ltu,2011,76.87949
ltu,2012,77.53588
ltu,2013,76.14001
ltu,2014,73.33804
ltu,2015,73.96512
ltu,2016,72.68366
ltu,2017,70.1236
ltu,2018,70.60297
ltu,2019,71.55139
lux,1975,83.62453
lux,1976,83.82465
lux,1977,83.77137
lux,1978,83.60248
lux,1979,83.89257
lux,1980,83.95191
lux,1981,84.64067
lux,1982,84.68122
lux,1983,84.81395
lux,1984,84.51953
lux,1985,84.77894
lux,1986,84.86989
lux,1987,84.99867
lux,1988,84.81096
lux,1989,85.11252
lux,1990,84.64064
lux,1991,84.49366
lux,1992,84.52519
lux,1993,84.40115
lux,1994,84.62024
lux,1995,84.51012
lux,1996,84.58071
lux,1997,84.41448
lux,1998,83.59463
lux,1999,84.45779
lux,2000,84.50444
lux,2001,84.26541
lux,2002,84.59697
lux,2003,84.46098
lux,2004,84.35284
lux,2005,84.30949
lux,2006,84.59034
lux,2007,84.65704
lux,2008,84.62719
lux,2009,83.71706
lux,2010,83.99456
lux,2011,84.50513
lux,2012,84.64438
lux,2013,84.70168
lux,2014,84.73714
lux,2015,84.34566
lux,2016,84.53528
lux,2017,83.58739
lux,2018,84.57065
lux,2019,83.04971
lva,1991,72.64331
lva,1992,76.42092
lva,1993,76.88672
lva,1994,77.17628
lva,1995,77.38198
lva,1996,77.43544
lva,1997,77.41688
lva,1998,78.40303
lva,1999,79.05977
lva,2000,78.7622
lva,2001,78.06423
lva,2002,78.41795
lva,2003,78.53855
lva,2004,78.42211
lva,2005,79.05941
lva,2006,79.42635
lva,2007,79.84197
lva,2008,79.17555
lva,2009,80.0354
lva,2010,80.19509
lva,2011,81.05206
lva,2012,82.019
lva,2013,84.59858
lva,2014,84.38964
lva,2015,83.62603
lva,2016,81.67894
lva,2017,79.23062
lva,2018,80.13305
lva,2019,83.01699
mar,1975,32.02661
mar,1976,32.42156
mar,1977,32.67116
mar,1978,32.67096
mar,1979,32.74422
mar,1980,33.66941
mar,1981,34.65406
mar,1982,34.42783
mar,1983,34.75655
mar,1984,34.02034
mar,1985,33.74282
mar,1986,34.19357
mar,1987,34.54313
mar,1988,33.84319
mar,1989,33.90593
mar,1990,35.52468
mar,1991,36.24114
mar,1992,36.71389
mar,1993,36.79256
mar,1994,36.70378
mar,1995,37.15976
mar,1996,37.78296
mar,1997,40.56131
mar,1998,42.29262
mar,1999,42.83472
mar,2000,46.81284
mar,2001,47.88361
mar,2002,48.19753
mar,2003,48.80696
mar,2004,48.24584
mar,2005,48.31627
mar,2006,48.02766
mar,2007,47.97754
mar,2008,47.77663
mar,2009,47.94176
mar,2010,49.20945
mar,2011,50.54749
mar,2012,50.5442
mar,2013,50.16569
mar,2014,49.90221
mar,2015,49.80301
mar,2016,48.83036
mar,2017,47.54129
mar,2018,49.02223
mar,2019,45.91497
mda,1991,58.44295
mda,1992,59.29189
mda,1993,59.18075
mda,1994,58.96779
mda,1995,60.17908
mda,1996,59.13934
mda,1997,59.68453
mda,1998,59.55741
mda,1999,59.4932
mda,2000,58.89955
mda,2001,53.57248
mda,2002,53.49062
mda,2003,52.63575
mda,2004,53.23817
mda,2005,51.54925
mda,2006,51.7494
mda,2007,51.50477
mda,2008,49.98155
mda,2009,50.86324
mda,2010,60.79823
mda,2011,61.98852
mda,2012,61.53942
mda,2013,58.79783
mda,2014,60.6547
mda,2015,59.15032
mda,2016,56.88739
mda,2017,55.89139
mda,2018,58.73006
mda,2019,63.32275
mdg,1975,37.8261
mdg,1976,37.33544
mdg,1977,37.70386
mdg,1978,37.78875
mdg,1979,37.4923
mdg,1980,37.86084
mdg,1981,37.30084
mdg,1982,39.05752
mdg,1983,38.63602
mdg,1984,38.14483
mdg,1985,39.87491
mdg,1986,41.4611
mdg,1987,40.83972
mdg,1988,43.1929
mdg,1989,43.55331
mdg,1990,45.86343
mdg,1991,47.07554
mdg,1992,59.71475
mdg,1993,61.39246
mdg,1994,62.32936
mdg,1995,61.90068
mdg,1996,64.28886
mdg,1997,62.82514
mdg,1998,63.07281
mdg,1999,60.20914
mdg,2000,59.77933
mdg,2001,60.38531
mdg,2002,52.8728
mdg,2003,57.35614
mdg,2004,56.649
mdg,2005,56.30736
mdg,2006,56.55125
mdg,2007,60.05725
mdg,2008,58.46793
mdg,2009,50.86655
mdg,2010,51.66866
mdg,2011,52.37511
mdg,2012,49.75867
mdg,2013,53.54592
mdg,2014,55.40689
mdg,2015,57.78501
mdg,2016,58.78638
mdg,2017,55.18299
mdg,2018,55.57813
mdg,2019,56.29231
mex,1975,48.01165
mex,1976,48.19305
mex,1977,50.07936
mex,1978,49.93119
mex,1979,50.111
mex,1980,49.94132
mex,1981,51.10172
mex,1982,51.55005
mex,1983,51.44792
mex,1984,51.20514
mex,1985,51.65644
mex,1986,52.16945
mex,1987,52.16877
mex,1988,52.87931
mex,1989,52.64827
mex,1990,53.14509
mex,1991,53.73684
mex,1992,53.85912
mex,1993,55.37343
mex,1994,55.97431
mex,1995,56.82158
mex,1996,57.06419
mex,1997,58.6561
mex,1998,59.57435
mex,1999,59.30282
mex,2000,62.87472
mex,2001,64.92047
mex,2002,64.70298
mex,2003,64.29022
mex,2004,64.50663
mex,2005,64.47721
mex,2006,63.93509
mex,2007,61.09158
mex,2008,60.31165
mex,2009,60.86396
mex,2010,61.081
mex,2011,61.59139
mex,2012,61.20007
mex,2013,60.97535
mex,2014,59.79603
mex,2015,62.02038
mex,2016,61.36398
mex,2017,62.51811
mex,2018,66.61559
mex,2019,63.30322
mkd,1991,51.59914
mkd,1992,51.94472
mkd,1993,55.08204
mkd,1994,56.281
mkd,1995,55.56152
mkd,1996,56.87173
mkd,1997,56.78851
mkd,1998,57.64456
mkd,1999,57.83989
mkd,2000,58.63092
mkd,2001,53.94695
mkd,2002,59.75733
mkd,2003,65.99888
mkd,2004,67.49643
mkd,2005,65.19102
mkd,2006,64.10317
mkd,2007,65.86647
mkd,2008,64.61987
mkd,2009,62.99409
mkd,2010,62.12811
mkd,2011,60.33026
mkd,2012,57.90403
mkd,2013,55.09618
mkd,2014,55.46042
mkd,2015,54.01784
mkd,2016,52.88249
mkd,2017,61.31675
mkd,2018,64.20406
mkd,2019,63.61502
mli,1975,38.35813
mli,1976,38.66614
mli,1977,38.1455
mli,1978,38.22
mli,1979,38.29886
mli,1980,38.57917
mli,1981,39.00436
mli,1982,39.80387
mli,1983,38.77601
mli,1984,38.60471
mli,1985,39.35602
mli,1986,39.4262
mli,1987,39.46968
mli,1988,39.60169
mli,1989,40.07346
mli,1990,45.02791
mli,1991,57.87269
mli,1992,64.42792
mli,1993,63.11928
mli,1994,64.08665
mli,1995,64.44008
mli,1996,65.17839
mli,1997,63.87517
mli,1998,64.48153
mli,1999,64.90624
mli,2000,65.33
mli,2001,66.30287
mli,2002,67.34019
mli,2003,67.22251
mli,2004,67.28901
mli,2005,66.4207
mli,2006,64.85644
mli,2007,64.09925
mli,2008,63.30138
mli,2009,63.54065
mli,2010,65.34865
mli,2011,65.07778
mli,2012,63.02791
mli,2013,54.1889
mli,2014,53.97182
mli,2015,54.64732
mli,2016,54.99907
mli,2017,52.05572
mli,2018,52.81596
mli,2019,61.52684
mmr,1975,14.03668
mmr,1976,14.00925
mmr,1977,13.89133
mmr,1978,13.95708
mmr,1979,13.87685
mmr,1980,17.52373
mmr,1981,17.4335
mmr,1982,17.19365
mmr,1983,17.88834
mmr,1984,17.79837
mmr,1985,18.03404
mmr,1986,17.32818
mmr,1987,17.12914
mmr,1988,18.37868
mmr,1989,17.65176
mmr,1990,19.0963
mmr,1991,18.77212
mmr,1992,19.12254
mmr,1993,19.74694
mmr,1994,19.27628
mmr,1995,19.25194
mmr,1996,19.2225
mmr,1997,18.8656
mmr,1998,19.11913
mmr,1999,18.8128
mmr,2000,18.92756
mmr,2001,18.89931
mmr,2002,19.54902
mmr,2003,19.40659
mmr,2004,19.49921
mmr,2005,19.40412
mmr,2006,19.38486
mmr,2007,19.07756
mmr,2008,19.76593
mmr,2009,19.91475
mmr,2010,28.82885
mmr,2011,35.64113
mmr,2012,39.85705
mmr,2013,42.50437
mmr,2014,42.44567
mmr,2015,43.01985
mmr,2016,44.38179
mmr,2017,44.30692
mmr,2018,44.47383
mmr,2019,45.57084
mng,1975,22.21881
mng,1976,22.17822
mng,1977,22.17114
mng,1978,22.44028
mng,1979,22.1614
mng,1980,22.21991
mng,1981,22.21573
mng,1982,22.33043
mng,1983,22.60241
mng,1984,22.20383
mng,1985,22.6572
mng,1986,23.27605
mng,1987,23.08412
mng,1988,23.34407
mng,1989,29.74991
mng,1990,50.2561
mng,1991,56.39085
mng,1992,72.59778
mng,1993,74.38685
mng,1994,73.31463
mng,1995,74.6307
mng,1996,74.57973
mng,1997,77.42777
mng,1998,76.53866
mng,1999,77.09772
mng,2000,75.09377
mng,2001,75.32928
mng,2002,75.2661
mng,2003,74.51683
mng,2004,74.55014
mng,2005,73.65624
mng,2006,73.83082
mng,2007,74.61369
mng,2008,72.6239
mng,2009,74.84573
mng,2010,75.13498
mng,2011,74.96328
mng,2012,75.02741
mng,2013,70.40022
mng,2014,68.86423
mng,2015,68.71351
mng,2016,71.89521
mng,2017,71.51485
mng,2018,71.21292
mng,2019,72.76141
moz,1975,25.08087
moz,1976,25.66741
moz,1977,25.65219
moz,1978,25.60379
moz,1979,25.6352
moz,1980,26.22979
moz,1981,26.80296
moz,1982,25.81466
moz,1983,25.99865
moz,1984,26.77457
moz,1985,26.62111
moz,1986,26.70376
moz,1987,27.83456
moz,1988,26.86022
moz,1989,27.74355
moz,1990,44.00443
moz,1991,48.79551
moz,1992,49.61198
moz,1993,54.91368
moz,1994,56.16913
moz,1995,58.60697
moz,1996,58.25638
moz,1997,56.45998
moz,1998,56.12561
moz,1999,58.08489
moz,2000,55.87636
moz,2001,56.4685
moz,2002,56.36626
moz,2003,56.48254
moz,2004,55.97091
moz,2005,56.32867
moz,2006,56.47702
moz,2007,56.35104
moz,2008,56.11507
moz,2009,58.05667
moz,2010,57.69949
moz,2011,58.45267
moz,2012,58.83097
moz,2013,58.6863
moz,2014,56.25767
moz,2015,58.11764
moz,2016,57.27142
moz,2017,55.09319
moz,2018,53.78471
moz,2019,52.45844
mrt,1975,43.44497
mrt,1976,43.63316
mrt,1977,43.767
mrt,1978,36.4797
mrt,1979,29.94023
mrt,1980,30.13652
mrt,1981,31.26265
mrt,1982,30.08226
mrt,1983,30.44994
mrt,1984,29.76496
mrt,1985,30.92781
mrt,1986,30.36873
mrt,1987,31.35489
mrt,1988,32.01335
mrt,1989,30.39161
mrt,1990,30.54762
mrt,1991,36.40501
mrt,1992,44.81975
mrt,1993,47.06331
mrt,1994,46.91446
mrt,1995,47.26035
mrt,1996,48.74903
mrt,1997,49.4721
mrt,1998,49.09058
mrt,1999,49.32946
mrt,2000,49.46691
mrt,2001,49.82119
mrt,2002,50.48529
mrt,2003,49.87034
mrt,2004,52.15399
mrt,2005,55.81084
mrt,2006,61.39962
mrt,2007,65.4458
mrt,2008,61.36238
mrt,2009,60.40938
mrt,2010,61.15479
mrt,2011,61.03517
mrt,2012,61.63467
mrt,2013,52.86662
mrt,2014,52.09009
mrt,2015,51.4358
mrt,2016,51.54582
mrt,2017,46.06357
mrt,2018,47.26209
mrt,2019,53.59912
mus,1975,60.87716
mus,1976,61.90119
mus,1977,64.60127
mus,1978,64.43387
mus,1979,64.69072
mus,1980,66.22705
mus,1981,67.5087
mus,1982,68.80259
mus,1983,68.06627
mus,1984,67.86352
mus,1985,67.84707
mus,1986,68.53484
mus,1987,68.46375
mus,1988,69.06274
mus,1989,68.458
mus,1990,68.14036
mus,1991,68.24601
mus,1992,68.90019
mus,1993,71.21811
mus,1994,71.59406
mus,1995,72.61393
mus,1996,71.84381
mus,1997,73.1939
mus,1998,73.22717
mus,1999,72.59965
mus,2000,73.81058
mus,2001,73.18145
mus,2002,73.50622
mus,2003,73.42897
mus,2004,73.21104
mus,2005,72.62945
mus,2006,72.29925
mus,2007,72.96298
mus,2008,72.32153
mus,2009,72.05711
mus,2010,74.25765
mus,2011,74.51119
mus,2012,74.60812
mus,2013,68.37744
mus,2014,67.366
mus,2015,69.63038
mus,2016,71.22678
mus,2017,72.04412
mus,2018,72.42091
mus,2019,72.08386
mwi,1975,9.19077
mwi,1976,9.34939
mwi,1977,9.92234
mwi,1978,9.86641
mwi,1979,9.96999
mwi,1980,9.93298
mwi,1981,11.07614
mwi,1982,10.4835
mwi,1983,12.09306
mwi,1984,10.3012
mwi,1985,11.75046
mwi,1986,11.86785
mwi,1987,10.77085
mwi,1988,11.69956
mwi,1989,11.19389
mwi,1990,10.10109
mwi,1991,11.74165
mwi,1992,14.23783
mwi,1993,28.08326
mwi,1994,44.51408
mwi,1995,54.6402
mwi,1996,56.25741
mwi,1997,55.92945
mwi,1998,56.12423
mwi,1999,55.81279
mwi,2000,56.21699
mwi,2001,58.25295
mwi,2002,57.80756
mwi,2003,57.73461
mwi,2004,59.15528
mwi,2005,60.20258
mwi,2006,59.9029
mwi,2007,60.16613
mwi,2008,59.91054
mwi,2009,60.66545
mwi,2010,59.87625
mwi,2011,59.68085
mwi,2012,60.58471
mwi,2013,66.88642
mwi,2014,66.41793
mwi,2015,67.30124
mwi,2016,64.65706
mwi,2017,64.03203
mwi,2018,63.63859
mwi,2019,62.07366
mys,1975,39.62342
mys,1976,39.6829
mys,1977,39.81632
mys,1978,39.25976
mys,1979,39.2559
mys,1980,40.4721
mys,1981,40.50685
mys,1982,40.1184
mys,1983,40.68731
mys,1984,39.83377
mys,1985,40.79336
mys,1986,40.19577
mys,1987,40.08934
mys,1988,41.11152
mys,1989,40.91501
mys,1990,39.98168
mys,1991,40.42349
mys,1992,39.79692
mys,1993,40.141
mys,1994,38.85336
mys,1995,40.3232
mys,1996,39.62006
mys,1997,39.18916
mys,1998,39.99072
mys,1999,41.4638
mys,2000,42.64272
mys,2001,42.95554
mys,2002,43.11691
mys,2003,43.18911
mys,2004,46.12822
mys,2005,45.55493
mys,2006,46.47637
mys,2007,46.45392
mys,2008,45.18771
mys,2009,46.23603
mys,2010,46.25651
mys,2011,45.1277
mys,2012,45.21006
mys,2013,45.72853
mys,2014,45.48191
mys,2015,45.46438
mys,2016,45.74229
mys,2017,46.7678
mys,2018,51.70561
mys,2019,52.82597
nam,1990,65.86246
nam,1991,74.03851
nam,1992,71.87617
nam,1993,73.58174
nam,1994,73.25926
nam,1995,73.99212
nam,1996,73.80945
nam,1997,71.81465
nam,1998,71.74078
nam,1999,71.42884
nam,2000,72.08281
nam,2001,72.8206
nam,2002,73.04543
nam,2003,72.56659
nam,2004,74.78975
nam,2005,74.74825
nam,2006,74.93634
nam,2007,71.92629
nam,2008,72.55088
nam,2009,72.28203
nam,2010,72.75767
nam,2011,73.54027
nam,2012,73.19732
nam,2013,75.10439
nam,2014,75.11272
nam,2015,74.7351
nam,2016,73.68801
nam,2017,70.99816
nam,2018,70.93572
nam,2019,70.18795
ner,1975,30.2138
ner,1976,30.20355
ner,1977,30.68984
ner,1978,30.21551
ner,1979,30.0079
ner,1980,30.29424
ner,1981,31.96851
ner,1982,31.73155
ner,1983,30.59851
ner,1984,30.02403
ner,1985,29.10044
ner,1986,29.40495
ner,1987,30.24827
ner,1988,38.50445
ner,1989,41.06968
ner,1990,52.08546
ner,1991,57.10978
ner,1992,55.55781
ner,1993,57.63175
ner,1994,56.57074
ner,1995,58.40612
ner,1996,53.02484
ner,1997,51.37845
ner,1998,52.69129
ner,1999,55.48512
ner,2000,59.07778
ner,2001,60.04736
ner,2002,59.91492
ner,2003,59.80498
ner,2004,59.77685
ner,2005,58.98004
ner,2006,59.18496
ner,2007,58.71923
ner,2008,57.69775
ner,2009,56.43269
ner,2010,61.84623
ner,2011,62.70379
ner,2012,63.6325
ner,2013,66.84789
ner,2014,65.78995
ner,2015,64.13281
ner,2016,65.26627
ner,2017,62.03055
ner,2018,60.68437
ner,2019,57.81667
nga,1975,46.43749
nga,1976,46.3064
nga,1977,46.25595
nga,1978,47.79783
nga,1979,54.09395
nga,1980,56.25194
nga,1981,56.98882
nga,1982,57.53789
nga,1983,53.20621
nga,1984,42.11815
nga,1985,43.25784
nga,1986,45.4708
nga,1987,44.01074
nga,1988,44.74989
nga,1989,45.88237
nga,1990,45.96131
nga,1991,47.01681
nga,1992,46.01105
nga,1993,44.6923
nga,1994,41.52258
nga,1995,40.1882
nga,1996,39.80283
nga,1997,39.38126
nga,1998,45.24241
nga,1999,57.94013
nga,2000,58.42557
nga,2001,58.14529
nga,2002,57.72215
nga,2003,57.78537
nga,2004,58.62407
nga,2005,57.62506
nga,2006,58.5447
nga,2007,58.54628
nga,2008,59.60607
nga,2009,58.56048
nga,2010,57.79317
nga,2011,58.24253
nga,2012,58.6228
nga,2013,59.1241
nga,2014,58.67394
nga,2015,55.80525
nga,2016,57.9898
nga,2017,57.3149
nga,2018,58.21118
nga,2019,53.72548
nic,1975,20.5219
nic,1976,20.54489
nic,1977,20.78277
nic,1978,20.67461
nic,1979,20.57918
nic,1980,45.63435
nic,1981,46.83603
nic,1982,39.49914
nic,1983,38.65739
nic,1984,43.635
nic,1985,38.47
nic,1986,38.33886
nic,1987,38.68614
nic,1988,44.37188
nic,1989,47.0244
nic,1990,61.18422
nic,1991,68.36816
nic,1992,68.0088
nic,1993,68.39113
nic,1994,69.23313
nic,1995,71.23858
nic,1996,70.24456
nic,1997,69.35844
nic,1998,69.25013
nic,1999,67.61305
nic,2000,67.42143
nic,2001,67.34648
nic,2002,67.95266
nic,2003,67.87961
nic,2004,68.0788
nic,2005,68.17084
nic,2006,63.58283
nic,2007,57.90839
nic,2008,52.90037
nic,2009,52.30789
nic,2010,51.44879
nic,2011,51.60058
nic,2012,52.04318
nic,2013,51.45912
nic,2014,49.23692
nic,2015,49.00062
nic,2016,48.30104
nic,2017,43.56226
nic,2018,28.48852
nic,2019,28.48974
nld,1975,80.98417
nld,1976,81.1543
nld,1977,81.87357
nld,1978,81.61903
nld,1979,83.29095
nld,1980,83.34027
nld,1981,83.89746
nld,1982,84.40599
nld,1983,84.17298
nld,1984,84.50142
nld,1985,84.52287
nld,1986,84.37388
nld,1987,84.35614
nld,1988,84.30523
nld,1989,84.3742
nld,1990,84.30454
nld,1991,84.42613
nld,1992,84.40727
nld,1993,84.37125
nld,1994,84.42553
nld,1995,84.15262
nld,1996,84.20242
nld,1997,84.27266
nld,1998,84.284
nld,1999,84.32799
nld,2000,83.3965
nld,2001,82.85909
nld,2002,82.56731
nld,2003,82.91747
nld,2004,82.79536
nld,2005,83.00254
nld,2006,82.94176
nld,2007,82.28093
nld,2008,82.03164
nld,2009,81.5205
nld,2010,81.38537
nld,2011,80.84835
nld,2012,79.26333
nld,2013,80.03542
nld,2014,80.05787
nld,2015,80.12322
nld,2016,79.91911
nld,2017,79.78536
nld,2018,80.45803
nld,2019,78.95101
nor,1975,80.78201
nor,1976,80.88627
nor,1977,80.87249
nor,1978,80.80628
nor,1979,81.00869
nor,1980,89.25419
nor,1981,90.72669
nor,1982,90.71318
nor,1983,90.21773
nor,1984,90.49666
nor,1985,89.80446
nor,1986,89.88947
nor,1987,89.73355
nor,1988,90.01556
