country,time,mmr_ihme
afg,1990,496.331
afg,1991,467.888
afg,1992,441.673
afg,1993,433.992
afg,1994,435.323
afg,1995,436.912
afg,1996,440.974
afg,1997,447.94
afg,1998,455.989
afg,1999,459.485
afg,2000,459.634
afg,2001,462.178
afg,2002,452.119
afg,2003,459.201
afg,2004,458.387
afg,2005,462.12
afg,2006,456.116
afg,2007,458.374
afg,2008,449.533
afg,2009,437.571
afg,2010,416.589
afg,2011,395.561
afg,2012,372.998
afg,2013,352.733
afg,2014,334.633
afg,2015,318.134
afg,2016,302.417
afg,2017,289.103
afg,2018,281.207
afg,2019,267.348
ago,1990,321.779
ago,1991,314.606
ago,1992,310.784
ago,1993,316.817
ago,1994,320.036
ago,1995,307.46
ago,1996,278.322
ago,1997,267.103
ago,1998,278.486
ago,1999,283.161
ago,2000,275.491
ago,2001,264.446
ago,2002,249.861
ago,2003,259.9
ago,2004,254.417
ago,2005,257.517
ago,2006,258.012
ago,2007,253.546
ago,2008,245.581
ago,2009,243.816
ago,2010,238.084
ago,2011,232.559
ago,2012,226.61
ago,2013,219.34
ago,2014,210.595
ago,2015,205.371
ago,2016,198.765
ago,2017,197.618
ago,2018,193.408
ago,2019,186.062
alb,1990,28.51
alb,1991,27.034
alb,1992,23.431
alb,1993,20.436
alb,1994,17.283
alb,1995,16.412
alb,1996,15.316
alb,1997,13.787
alb,1998,12.311
alb,1999,11.847
alb,2000,12.388
alb,2001,11.044
alb,2002,11.031
alb,2003,10.599
alb,2004,10.646
alb,2005,11.978
alb,2006,11.719
alb,2007,10.76
alb,2008,10.487
alb,2009,9.671
alb,2010,9.125
alb,2011,8.764
alb,2012,8.468
alb,2013,8.26
alb,2014,7.984
alb,2015,7.747
alb,2016,7.584
alb,2017,7.462
alb,2018,7.33
alb,2019,7.178
and,1990,2.671
and,1991,2.587
and,1992,2.569
and,1993,2.582
and,1994,2.588
and,1995,2.518
and,1996,2.449
and,1997,2.395
and,1998,2.344
and,1999,2.318
and,2000,2.295
and,2001,2.275
and,2002,2.229
and,2003,2.241
and,2004,2.28
and,2005,2.264
and,2006,2.252
and,2007,2.211
and,2008,2.184
and,2009,2.156
and,2010,2.103
and,2011,2.082
and,2012,2.059
and,2013,2.003
and,2014,1.95
and,2015,1.883
and,2016,1.917
and,2017,1.916
and,2018,1.904
and,2019,1.883
are,1990,24.036
are,1991,23.351
are,1992,22.545
are,1993,21.464
are,1994,19.428
are,1995,18.632
are,1996,18.128
are,1997,17.672
are,1998,17.525
are,1999,17.518
are,2000,17.438
are,2001,17.292
are,2002,17.122
are,2003,16.738
are,2004,14.899
are,2005,13.792
are,2006,12.19
are,2007,10.963
are,2008,9.451
are,2009,8.77
are,2010,8.887
are,2011,9.144
are,2012,9.525
are,2013,11.3
are,2014,15.454
are,2015,16.459
are,2016,17.56
are,2017,18.688
are,2018,19.77
are,2019,20.72
arg,1990,65.719
arg,1991,63.298
arg,1992,62.684
arg,1993,60.858
arg,1994,56.111
arg,1995,59.48
arg,1996,62.19
arg,1997,59.183
arg,1998,58.597
arg,1999,60.323
arg,2000,57.972
arg,2001,63.754
arg,2002,68.34
arg,2003,64.527
arg,2004,61.697
arg,2005,61.145
arg,2006,65.279
arg,2007,64.864
arg,2008,58.697
arg,2009,65.88
arg,2010,58.352
arg,2011,55.72
arg,2012,52.563
arg,2013,50.479
arg,2014,51.171
arg,2015,53.355
arg,2016,53.369
arg,2017,54.452
arg,2018,54.188
arg,2019,53.82
arm,1990,38.506
arm,1991,29.518
arm,1992,24.639
arm,1993,32.794
arm,1994,31.11
arm,1995,35.988
arm,1996,28.637
arm,1997,34.797
arm,1998,26.342
arm,1999,31.409
arm,2000,36.412
arm,2001,20.128
arm,2002,12.623
arm,2003,22.148
arm,2004,19.926
arm,2005,21.091
arm,2006,23.41
arm,2007,18.217
arm,2008,30.165
arm,2009,25.634
arm,2010,13.753
arm,2011,15.78
arm,2012,14.467
arm,2013,19.715
arm,2014,18.094
arm,2015,18.951
arm,2016,25.881
arm,2017,20.736
arm,2018,20.713
arm,2019,20.884
atg,1990,30.769
atg,1991,28.852
atg,1992,28.002
atg,1993,23.615
atg,1994,25.699
atg,1995,26.091
atg,1996,22.418
atg,1997,25.874
atg,1998,25.27
atg,1999,26.419
atg,2000,24.726
atg,2001,25.227
atg,2002,26.354
atg,2003,27.259
atg,2004,28.857
atg,2005,28.83
atg,2006,32.63
atg,2007,32.447
atg,2008,35.278
atg,2009,33.863
atg,2010,36.218
atg,2011,37.938
atg,2012,41.504
atg,2013,42.396
atg,2014,39.821
atg,2015,45.755
atg,2016,46.894
atg,2017,42.123
atg,2018,41.455
atg,2019,41.241
aus,1990,7.534
aus,1991,5.249
aus,1992,5.697
aus,1993,7.672
aus,1994,9.186
aus,1995,9.123
aus,1996,7.289
aus,1997,8.702
aus,1998,5.968
aus,1999,10.482
aus,2000,7.059
aus,2001,6.823
aus,2002,6.676
aus,2003,5.102
aus,2004,5.832
aus,2005,5.36
aus,2006,6.369
aus,2007,4.76
aus,2008,4.14
aus,2009,6.16
aus,2010,6.312
aus,2011,6.225
aus,2012,6.174
aus,2013,3.484
aus,2014,4.305
aus,2015,3.738
aus,2016,4.401
aus,2017,4.253
aus,2018,4.127
aus,2019,4.045
aut,1990,7.484
aut,1991,8.336
aut,1992,7.291
aut,1993,5.991
aut,1994,8.608
aut,1995,3.531
aut,1996,5.738
aut,1997,4.202
aut,1998,4.951
aut,1999,3.568
aut,2000,4.287
aut,2001,5.743
aut,2002,3.088
aut,2003,3.028
aut,2004,3.658
aut,2005,3.683
aut,2006,2.905
aut,2007,3.483
aut,2008,2.757
aut,2009,2.852
aut,2010,2.149
aut,2011,3.891
aut,2012,2.088
aut,2013,2.972
aut,2014,5.512
aut,2015,4.305
aut,2016,4.505
aut,2017,2.804
aut,2018,3.184
aut,2019,3.123
aze,1990,36.667
aze,1991,40.463
aze,1992,46.855
aze,1993,49.245
aze,1994,50.658
aze,1995,48.914
aze,1996,45.988
aze,1997,42.53
aze,1998,40.637
aze,1999,38.473
aze,2000,35.612
aze,2001,31.773
aze,2002,29.02
aze,2003,28.218
aze,2004,28.596
aze,2005,29.153
aze,2006,27.539
aze,2007,26.585
aze,2008,25.344
aze,2009,24.793
aze,2010,24.743
aze,2011,24.252
aze,2012,22.822
aze,2013,20.859
aze,2014,20.037
aze,2015,19.854
aze,2016,19.736
aze,2017,19.938
aze,2018,20.51
aze,2019,20.934
bdi,1990,467.498
bdi,1991,479.614
bdi,1992,493.574
bdi,1993,501.425
bdi,1994,507.582
bdi,1995,519.332
bdi,1996,532.496
bdi,1997,549.766
bdi,1998,561.761
bdi,1999,548.689
bdi,2000,533.807
bdi,2001,502.825
bdi,2002,482.796
bdi,2003,464.203
bdi,2004,457.039
bdi,2005,437.276
bdi,2006,408.741
bdi,2007,381.055
bdi,2008,358.149
bdi,2009,345.302
bdi,2010,337.404
bdi,2011,332.326
bdi,2012,319.013
bdi,2013,310.881
bdi,2014,303.424
bdi,2015,294.452
bdi,2016,288.067
bdi,2017,283.101
bdi,2018,281.275
bdi,2019,276.409
bel,1990,6.95
bel,1991,7.369
bel,1992,7.145
bel,1993,7.257
bel,1994,8.472
bel,1995,10.186
bel,1996,7.195
bel,1997,10.05
bel,1998,10.094
bel,1999,6.502
bel,2000,4.992
bel,2001,9.386
bel,2002,4.996
bel,2003,6.882
bel,2004,3.541
bel,2005,5.47
bel,2006,7.275
bel,2007,6.363
bel,2008,6.128
bel,2009,5.39
bel,2010,6.465
bel,2011,6.58
bel,2012,5.125
bel,2013,3.918
bel,2014,5.029
bel,2015,4.145
bel,2016,3.891
bel,2017,4.212
bel,2018,4.185
bel,2019,4.199
ben,1990,445.394
ben,1991,432.553
ben,1992,419.013
ben,1993,398.349
ben,1994,385.605
ben,1995,383.189
ben,1996,375.022
ben,1997,363.062
ben,1998,348.619
ben,1999,342.168
ben,2000,341.505
ben,2001,331.77
ben,2002,323.882
ben,2003,317.408
ben,2004,312.174
ben,2005,308.69
ben,2006,301.313
ben,2007,300.083
ben,2008,296.971
ben,2009,305.621
ben,2010,312.154
ben,2011,314.525
ben,2012,310.321
ben,2013,303.555
ben,2014,299.732
ben,2015,288.093
ben,2016,278.302
ben,2017,273.227
ben,2018,265.495
ben,2019,260.526
bfa,1990,248.609
bfa,1991,244.015
bfa,1992,244.843
bfa,1993,248.068
bfa,1994,252.39
bfa,1995,254.406
bfa,1996,254.398
bfa,1997,255.685
bfa,1998,251.411
bfa,1999,246.993
bfa,2000,245.27
bfa,2001,239.02
bfa,2002,237.621
bfa,2003,239.587
bfa,2004,244.461
bfa,2005,240.939
bfa,2006,234.984
bfa,2007,228.499
bfa,2008,219.927
bfa,2009,214.986
bfa,2010,211.707
bfa,2011,207.085
bfa,2012,210.461
bfa,2013,212.603
bfa,2014,216.006
bfa,2015,215.724
bfa,2016,221.071
bfa,2017,224.279
bfa,2018,224.339
bfa,2019,219.901
bgd,1990,501.85
bgd,1991,443.829
bgd,1992,453.44
bgd,1993,441.027
bgd,1994,434.249
bgd,1995,439.355
bgd,1996,412.989
bgd,1997,384.969
bgd,1998,348.177
bgd,1999,314.739
bgd,2000,315.603
bgd,2001,297.725
bgd,2002,294.435
bgd,2003,282.352
bgd,2004,266.675
bgd,2005,269.936
bgd,2006,268.396
bgd,2007,254.34
bgd,2008,238.499
bgd,2009,228.53
bgd,2010,228.864
bgd,2011,228.4
bgd,2012,245.879
bgd,2013,250.863
bgd,2014,255.126
bgd,2015,261.353
bgd,2016,257.444
bgd,2017,252.132
bgd,2018,250.359
bgd,2019,245.818
bgr,1990,33.902
bgr,1991,31.486
bgr,1992,35.339
bgr,1993,35.059
bgr,1994,35.059
bgr,1995,43.683
bgr,1996,42.911
bgr,1997,47.249
bgr,1998,42.279
bgr,1999,45.463
bgr,2000,40.766
bgr,2001,39.474
bgr,2002,31.658
bgr,2003,26.527
bgr,2004,23.51
bgr,2005,19.218
bgr,2006,16.396
bgr,2007,17.728
bgr,2008,13.919
bgr,2009,13.574
bgr,2010,17.069
bgr,2011,11.444
bgr,2012,10.956
bgr,2013,14.94
bgr,2014,12.336
bgr,2015,10.222
bgr,2016,11.905
bgr,2017,12.209
bgr,2018,12.897
bgr,2019,13.175
bhr,1990,39.871
bhr,1991,39.264
bhr,1992,35.931
bhr,1993,33.922
bhr,1994,32.365
bhr,1995,31.459
bhr,1996,36.097
bhr,1997,41.926
bhr,1998,47.41
bhr,1999,50.598
bhr,2000,48.307
bhr,2001,50.12
bhr,2002,45.445
bhr,2003,38.634
bhr,2004,35.234
bhr,2005,32.618
bhr,2006,32.533
bhr,2007,33.101
bhr,2008,33.372
bhr,2009,33.103
bhr,2010,31.369
bhr,2011,32.674
bhr,2012,35.213
bhr,2013,39.042
bhr,2014,42.286
bhr,2015,43.324
bhr,2016,42.033
bhr,2017,40.704
bhr,2018,38.863
bhr,2019,37.969
bhs,1990,57.779
bhs,1991,56.494
bhs,1992,54.837
bhs,1993,51.403
bhs,1994,55.389
bhs,1995,57.034
bhs,1996,49.714
bhs,1997,56.837
bhs,1998,58.828
bhs,1999,65.098
bhs,2000,65.779
bhs,2001,66.639
bhs,2002,58.754
bhs,2003,62.39
bhs,2004,62.129
bhs,2005,62.7
bhs,2006,73.051
bhs,2007,74.635
bhs,2008,77.975
bhs,2009,72.333
bhs,2010,90.429
bhs,2011,99.901
bhs,2012,103.453
bhs,2013,104.457
bhs,2014,98.867
bhs,2015,92.487
bhs,2016,89.771
bhs,2017,88.018
bhs,2018,87.35
bhs,2019,86.541
bih,1990,23.474
bih,1991,26.87
bih,1992,30.094
bih,1993,31.503
bih,1994,32.385
bih,1995,33.109
bih,1996,29.512
bih,1997,26.125
bih,1998,20.723
bih,1999,18.305
bih,2000,15.603
bih,2001,12.571
bih,2002,9.938
bih,2003,7.716
bih,2004,6.746
bih,2005,6.009
bih,2006,5.632
bih,2007,5.482
bih,2008,4.792
bih,2009,4.708
bih,2010,4.517
bih,2011,4.436
bih,2012,3.772
bih,2013,3.372
bih,2014,2.984
bih,2015,3.564
bih,2016,3.768
bih,2017,3.609
bih,2018,3.514
bih,2019,3.453
blr,1990,25.143
blr,1991,29.712
blr,1992,24.93
blr,1993,24.072
blr,1994,24.076
blr,1995,20.705
blr,1996,23.936
blr,1997,26.519
blr,1998,27.593
blr,1999,22.813
blr,2000,22.645
blr,2001,17.895
blr,2002,20.298
blr,2003,20.726
blr,2004,20.043
blr,2005,20.481
blr,2006,19.159
blr,2007,17.459
blr,2008,16.384
blr,2009,16.896
blr,2010,16.386
blr,2011,16.837
blr,2012,14.533
blr,2013,14.083
blr,2014,13.089
blr,2015,11.88
blr,2016,11.973
blr,2017,12.291
blr,2018,12.623
blr,2019,12.84
blz,1990,28.993
blz,1991,31.367
blz,1992,33.865
blz,1993,31.779
blz,1994,36.407
blz,1995,39.33
blz,1996,36.606
blz,1997,47.485
blz,1998,46.866
blz,1999,50.68
blz,2000,46.685
blz,2001,52.665
blz,2002,55.708
blz,2003,55.116
blz,2004,58.114
blz,2005,62.62
blz,2006,64.706
blz,2007,62.687
blz,2008,63.912
blz,2009,62.435
blz,2010,72.423
blz,2011,76.304
blz,2012,73.069
blz,2013,73.555
blz,2014,75.989
blz,2015,82.533
blz,2016,86.67
blz,2017,73.812
blz,2018,72.367
blz,2019,69.874
bol,1990,294.495
bol,1991,308.475
bol,1992,323.384
bol,1993,330.353
bol,1994,329.778
bol,1995,323.002
bol,1996,314.29
bol,1997,316.799
bol,1998,297.416
bol,1999,288.523
bol,2000,268.859
bol,2001,253.265
bol,2002,248.664
bol,2003,243.396
bol,2004,236.496
bol,2005,242.035
bol,2006,230.739
bol,2007,237.039
bol,2008,234
bol,2009,224.243
bol,2010,215.018
bol,2011,206.063
bol,2012,197.312
bol,2013,190.67
bol,2014,184.539
bol,2015,181.262
bol,2016,180.012
bol,2017,178.227
bol,2018,173.599
bol,2019,169.466
bra,1990,111.146
bra,1991,100.903
bra,1992,91.653
bra,1993,88.629
bra,1994,91.088
bra,1995,74.392
bra,1996,74.675
bra,1997,71.442
bra,1998,71.754
bra,1999,70.424
bra,2000,64.716
bra,2001,63.472
bra,2002,63.777
bra,2003,62.826
bra,2004,63.443
bra,2005,61.771
bra,2006,61.069
bra,2007,60.548
bra,2008,62.478
bra,2009,66.34
bra,2010,64.082
bra,2011,63.044
bra,2012,63.025
bra,2013,65.12
bra,2014,65.833
bra,2015,65.414
bra,2016,66.244
bra,2017,67.056
bra,2018,63.049
bra,2019,61.789
brb,1990,45.672
brb,1991,45.183
brb,1992,46.238
brb,1993,47.133
brb,1994,54.641
brb,1995,53.675
brb,1996,51.835
brb,1997,48.878
brb,1998,48.394
brb,1999,45.875
brb,2000,38.602
brb,2001,39.175
brb,2002,42.339
brb,2003,46.273
brb,2004,48.275
brb,2005,44.245
brb,2006,49.202
brb,2007,49.433
brb,2008,54.861
brb,2009,54.307
brb,2010,61.539
brb,2011,68.048
brb,2012,64.16
brb,2013,66.836
brb,2014,59.824
brb,2015,57.943
brb,2016,56.487
brb,2017,55.143
brb,2018,54.215
brb,2019,53.377
brn,1990,51.949
brn,1991,50.105
brn,1992,47.263
brn,1993,44.385
brn,1994,41.365
brn,1995,38.384
brn,1996,35.818
brn,1997,32.9
brn,1998,31.866
brn,1999,32.238
brn,2000,32.059
brn,2001,32.283
brn,2002,33.094
brn,2003,34.43
brn,2004,35.353
brn,2005,33.898
brn,2006,33.976
brn,2007,34.472
brn,2008,34.486
brn,2009,35.33
brn,2010,36.471
brn,2011,37.191
brn,2012,37.231
brn,2013,37.134
brn,2014,37.254
brn,2015,37.907
brn,2016,38.079
brn,2017,38.384
brn,2018,38.363
brn,2019,37.938
btn,1990,347.08
btn,1991,347.962
btn,1992,345.181
btn,1993,340.474
btn,1994,333.046
btn,1995,332.589
btn,1996,319.572
btn,1997,314.192
btn,1998,304.426
btn,1999,282.794
btn,2000,277.279
btn,2001,273.24
btn,2002,267.026
btn,2003,269.171
btn,2004,272.965
btn,2005,260.931
btn,2006,245.747
btn,2007,235.576
btn,2008,224.877
btn,2009,215.031
btn,2010,209.899
btn,2011,205.617
btn,2012,201.434
btn,2013,198.432
btn,2014,195.751
btn,2015,193.887
btn,2016,192.255
btn,2017,190.666
btn,2018,189.471
btn,2019,186.672
bwa,1990,145.42
bwa,1991,146.466
bwa,1992,149.333
bwa,1993,149.359
bwa,1994,150.658
bwa,1995,149.893
bwa,1996,142.48
bwa,1997,139.131
bwa,1998,149.752
bwa,1999,161.334
bwa,2000,178.106
bwa,2001,190.272
bwa,2002,201.203
bwa,2003,203.952
bwa,2004,196.191
bwa,2005,183.959
bwa,2006,174.197
bwa,2007,174.246
bwa,2008,170.109
bwa,2009,156.042
bwa,2010,145.992
bwa,2011,138.018
bwa,2012,123.751
bwa,2013,115.12
bwa,2014,107.847
bwa,2015,105.707
bwa,2016,104.2
bwa,2017,104.724
bwa,2018,104.614
bwa,2019,104.358
caf,1990,514.888
caf,1991,507.476
caf,1992,480.475
caf,1993,506.169
caf,1994,510.722
caf,1995,503.79
caf,1996,528.573
caf,1997,521.149
caf,1998,536.871
caf,1999,549.432
caf,2000,536.259
caf,2001,533.647
caf,2002,543.047
caf,2003,542.458
caf,2004,538.415
caf,2005,535.809
caf,2006,534.025
caf,2007,519.575
caf,2008,494.819
caf,2009,486.295
caf,2010,497.23
caf,2011,498.201
caf,2012,478.934
caf,2013,488.835
caf,2014,478.452
caf,2015,466.799
caf,2016,456.493
caf,2017,446.687
caf,2018,437.493
caf,2019,425.37
can,1990,4.425
can,1991,4.71
can,1992,6.665
can,1993,6.255
can,1994,6.499
can,1995,6.649
can,1996,7.262
can,1997,8.318
can,1998,6.343
can,1999,4.721
can,2000,5.466
can,2001,8.264
can,2002,6.515
can,2003,7.999
can,2004,7.468
can,2005,9.322
can,2006,8.697
can,2007,7.577
can,2008,8.4
can,2009,8.001
can,2010,7.135
can,2011,5.98
can,2012,6.751
can,2013,6.796
can,2014,6.95
can,2015,7.538
can,2016,7.206
can,2017,7.088
can,2018,6.787
can,2019,6.585
che,1990,5.306
che,1991,4.718
che,1992,5.849
che,1993,6.553
che,1994,6.871
che,1995,7.796
che,1996,5.016
che,1997,5.41
che,1998,6.277
che,1999,7.399
che,2000,6.532
che,2001,4.034
che,2002,4.736
che,2003,6.819
che,2004,6.249
che,2005,5.683
che,2006,7.548
che,2007,3.034
che,2008,6.733
che,2009,4.611
che,2010,4.648
che,2011,5.246
che,2012,6.67
che,2013,3.792
che,2014,5.616
che,2015,6.071
che,2016,4.118
che,2017,4.792
che,2018,4.595
che,2019,4.534
chl,1990,50.068
chl,1991,45.804
chl,1992,41.089
chl,1993,41.766
chl,1994,35.877
chl,1995,38.096
chl,1996,32.11
chl,1997,31.412
chl,1998,28.895
chl,1999,29.355
chl,2000,26.5
chl,2001,23.398
chl,2002,23.412
chl,2003,20.563
chl,2004,23.533
chl,2005,24.794
chl,2006,21.464
chl,2007,20.053
chl,2008,18.438
chl,2009,22.698
chl,2010,21.898
chl,2011,22.379
chl,2012,24.043
chl,2013,24.271
chl,2014,25.022
chl,2015,25.623
chl,2016,24.781
chl,2017,22.682
chl,2018,21.998
chl,2019,21.322
chn,1990,70.935
chn,1991,64.377
chn,1992,59.096
chn,1993,56.544
chn,1994,64.431
chn,1995,70.467
chn,1996,71.124
chn,1997,71.465
chn,1998,75.294
chn,1999,75.91
chn,2000,73.955
chn,2001,69.345
chn,2002,59.659
chn,2003,52.111
chn,2004,49.753
chn,2005,45.777
chn,2006,40.448
chn,2007,35.419
chn,2008,31.964
chn,2009,29.679
chn,2010,26.934
chn,2011,23.293
chn,2012,19.712
chn,2013,18.176
chn,2014,15.713
chn,2015,13.803
chn,2016,13.604
chn,2017,12.388
chn,2018,11.076
chn,2019,10.172
civ,1990,287.682
civ,1991,287.235
civ,1992,287.546
civ,1993,298.047
civ,1994,302.271
civ,1995,304.736
civ,1996,305.779
civ,1997,305.582
civ,1998,308.496
civ,1999,317.442
civ,2000,321.356
civ,2001,331.905
civ,2002,329.103
civ,2003,337.189
civ,2004,338.62
civ,2005,337.756
civ,2006,334.582
civ,2007,331.877
civ,2008,320.541
civ,2009,317.418
civ,2010,314.506
civ,2011,308.153
civ,2012,302.881
civ,2013,302.97
civ,2014,299.43
civ,2015,288.645
civ,2016,276.001
civ,2017,266.402
civ,2018,264.125
civ,2019,252.856
cmr,1990,390.85
cmr,1991,394.477
cmr,1992,395.673
cmr,1993,396.916
cmr,1994,398.428
cmr,1995,397.799
cmr,1996,399.429
cmr,1997,405.885
cmr,1998,401.25
cmr,1999,395.744
cmr,2000,395.246
cmr,2001,390.995
cmr,2002,392.407
cmr,2003,396.847
cmr,2004,398.799
cmr,2005,398.666
cmr,2006,397.58
cmr,2007,396.777
cmr,2008,388.475
cmr,2009,385.985
cmr,2010,379.256
cmr,2011,375.188
cmr,2012,366.176
cmr,2013,361.436
cmr,2014,357.692
cmr,2015,346.68
cmr,2016,341.61
cmr,2017,335.155
cmr,2018,329.315
cmr,2019,320.042
cod,1990,300.42
cod,1991,303.681
cod,1992,299.183
cod,1993,292.647
cod,1994,279.882
cod,1995,281.317
cod,1996,293.351
cod,1997,268.564
cod,1998,269.534
cod,1999,274.189
cod,2000,288.901
cod,2001,307.091
cod,2002,324.381
cod,2003,350.071
cod,2004,363.422
cod,2005,368.112
cod,2006,384.22
cod,2007,400.289
cod,2008,416.461
cod,2009,424.068
cod,2010,430.682
cod,2011,438.352
cod,2012,431.289
cod,2013,423.966
cod,2014,411.425
cod,2015,393.888
cod,2016,380.427
cod,2017,368.807
cod,2018,357.893
cod,2019,341.478
cog,1990,311.213
cog,1991,298.381
cog,1992,291.231
cog,1993,293.546
cog,1994,328.231
cog,1995,335.418
cog,1996,346.077
cog,1997,371.486
cog,1998,351.688
cog,1999,374.849
cog,2000,382.666
cog,2001,353.256
cog,2002,346.902
cog,2003,373.464
cog,2004,380.465
cog,2005,392.797
cog,2006,390.638
cog,2007,383.066
cog,2008,375.646
cog,2009,374.192
cog,2010,367.554
cog,2011,344.394
cog,2012,334.986
cog,2013,324.965
cog,2014,315.146
cog,2015,300.667
cog,2016,288.171
cog,2017,281.641
cog,2018,276.848
cog,2019,268.735
col,1990,81.968
col,1991,83.448
col,1992,84.892
col,1993,85.197
col,1994,83.76
col,1995,77.651
col,1996,76.742
col,1997,72.267
col,1998,73.198
col,1999,71.497
col,2000,72.227
col,2001,66.294
col,2002,63.474
col,2003,62.056
col,2004,62.286
col,2005,69.944
col,2006,59.872
col,2007,60.389
col,2008,43.216
col,2009,65.188
col,2010,54.583
col,2011,45.15
col,2012,48.811
col,2013,69.4
col,2014,64.266
col,2015,83.816
col,2016,66.034
col,2017,62.992
col,2018,60.541
col,2019,58.577
com,1990,227.639
com,1991,229.917
com,1992,243.721
com,1993,248.014
com,1994,260.238
com,1995,265.375
com,1996,272.378
com,1997,269.869
com,1998,259.534
com,1999,257.971
com,2000,256.358
com,2001,269.012
com,2002,244.721
com,2003,224.112
com,2004,193.872
com,2005,206.537
com,2006,158.579
com,2007,186.449
com,2008,189.874
com,2009,164.907
com,2010,136.246
com,2011,144.885
com,2012,126.973
com,2013,133.971
com,2014,188.097
com,2015,185.706
com,2016,182.885
com,2017,178.599
com,2018,160.2
com,2019,151.59
cpv,1990,141.037
cpv,1991,140.851
cpv,1992,138.145
cpv,1993,135.309
cpv,1994,132.719
cpv,1995,132.091
cpv,1996,129.185
cpv,1997,127.497
cpv,1998,124.32
cpv,1999,123.139
cpv,2000,118.974
cpv,2001,115.581
cpv,2002,113.061
cpv,2003,109.985
cpv,2004,107.431
cpv,2005,105.035
cpv,2006,103.297
cpv,2007,102.011
cpv,2008,100.507
cpv,2009,99.9
cpv,2010,100.52
cpv,2011,98.544
cpv,2012,89.996
cpv,2013,90.824
cpv,2014,85.84
cpv,2015,75.343
cpv,2016,61.615
cpv,2017,60.896
cpv,2018,60.437
cpv,2019,59.632
cri,1990,25.83
cri,1991,37.493
cri,1992,30.647
cri,1993,27.246
cri,1994,40.162
cri,1995,30.736
cri,1996,36.146
cri,1997,39.28
cri,1998,28.57
cri,1999,28.511
cri,2000,39.056
cri,2001,39.244
cri,2002,40.819
cri,2003,38.66
cri,2004,38.341
cri,2005,36.378
cri,2006,36.805
cri,2007,20.706
cri,2008,25.904
cri,2009,21.959
cri,2010,26.939
cri,2011,25.884
cri,2012,29.703
cri,2013,22.942
cri,2014,30.6
cri,2015,31.724
cri,2016,31.733
cri,2017,32.05
cri,2018,30.498
cri,2019,29.949
cub,1990,53.247
cub,1991,56.844
cub,1992,57.124
cub,1993,52.28
cub,1994,63.053
cub,1995,60.24
cub,1996,52.107
cub,1997,52.597
cub,1998,53.265
cub,1999,58.565
cub,2000,53.946
cub,2001,55.034
cub,2002,56.4
cub,2003,62.002
cub,2004,60.332
cub,2005,68.148
cub,2006,67.086
cub,2007,53.973
cub,2008,51.202
cub,2009,53.419
cub,2010,50.821
cub,2011,49.426
cub,2012,47.359
cub,2013,49.433
cub,2014,46.68
cub,2015,53.983
cub,2016,59.08
cub,2017,53.297
cub,2018,51.43
cub,2019,50.439
cyp,1990,12.023
cyp,1991,13.425
cyp,1992,14.47
cyp,1993,14.482
cyp,1994,14.081
cyp,1995,14.794
cyp,1996,15.114
cyp,1997,15.818
cyp,1998,15.264
cyp,1999,14.55
cyp,2000,13.096
cyp,2001,11.823
cyp,2002,11.04
cyp,2003,10.761
cyp,2004,10.64
cyp,2005,10.366
cyp,2006,9.799
cyp,2007,8.887
cyp,2008,8.567
cyp,2009,6.847
cyp,2010,6.052
cyp,2011,4.491
cyp,2012,3.723
cyp,2013,3.393
cyp,2014,2.998
cyp,2015,2.312
cyp,2016,1.882
cyp,2017,1.784
cyp,2018,1.933
cyp,2019,1.996
cze,1990,14.41
cze,1991,16.876
cze,1992,14.768
cze,1993,13.602
cze,1994,9.454
cze,1995,5.129
cze,1996,7.278
cze,1997,4.43
cze,1998,6.588
cze,1999,6.751
cze,2000,6.451
cze,2001,5.114
cze,2002,4.81
cze,2003,5.604
cze,2004,6.38
cze,2005,5.823
cze,2006,6.928
cze,2007,4.106
cze,2008,5.5
cze,2009,4.162
cze,2010,3.556
cze,2011,2.862
cze,2012,4.626
cze,2013,3.306
cze,2014,3.416
cze,2015,2.489
cze,2016,1.905
cze,2017,2.853
cze,2018,2.635
cze,2019,2.642
deu,1990,12.194
deu,1991,11.63
deu,1992,9.969
deu,1993,8.759
deu,1994,8.409
deu,1995,7.725
deu,1996,8.448
deu,1997,8.092
deu,1998,6.963
deu,1999,6.368
deu,2000,6.607
deu,2001,5.669
deu,2002,4.762
deu,2003,5.512
deu,2004,6.347
deu,2005,5.439
deu,2006,6.49
deu,2007,5.509
deu,2008,5.959
deu,2009,5.554
deu,2010,6.177
deu,2011,5.371
deu,2012,4.928
deu,2013,4.984
deu,2014,4.865
deu,2015,4.582
deu,2016,4.493
deu,2017,4.696
deu,2018,4.69
deu,2019,4.683
dji,1990,358.807
dji,1991,339.389
dji,1992,346.386
dji,1993,388.748
dji,1994,354.41
dji,1995,392.366
dji,1996,393.551
dji,1997,373.007
dji,1998,397.433
dji,1999,396.527
dji,2000,393.586
dji,2001,387.978
dji,2002,385.322
dji,2003,356.107
dji,2004,391.757
dji,2005,387.01
dji,2006,368.333
dji,2007,383.4
dji,2008,383.378
dji,2009,366.656
dji,2010,379.501
dji,2011,383.884
dji,2012,383.522
dji,2013,380.515
dji,2014,350.783
dji,2015,359.343
dji,2016,354.515
dji,2017,367.373
dji,2018,380.718
dji,2019,373.282
dma,1990,58.191
dma,1991,61.454
dma,1992,61.325
dma,1993,60.008
dma,1994,60.28
dma,1995,60.279
dma,1996,59.461
