country,time,celec_idea
lux,1978,90.16098
lux,1979,90.19953
lux,1980,90.40825
lux,1981,90.1322
lux,1982,90.16243
lux,1983,90.09255
lux,1984,90.49683
lux,1985,90.75337
lux,1986,90.61554
lux,1987,90.56323
lux,1988,90.53075
lux,1989,90.06921
lux,1990,90.17465
lux,1991,90.23335
lux,1992,90.33183
lux,1993,90.27234
lux,1994,90.05402
lux,1995,90.35763
lux,1996,90.28818
lux,1997,90.03592
lux,1998,90.09976
lux,1999,90.23309
lux,2000,90.60553
lux,2001,90.60942
lux,2002,90.72621
lux,2003,90.51794
lux,2004,90.39266
lux,2005,90.11345
lux,2006,90.32827
lux,2007,90.38021
lux,2008,90.48446
lux,2009,90.89172
lux,2010,90.89365
lux,2011,91.05472
lux,2012,90.67143
lux,2013,90.90218
lux,2014,91.0774
lux,2015,91.15447
lux,2016,91.06124
lux,2017,91.09009
lux,2018,91.08311
lux,2019,91.28777
lva,1991,72.94761
lva,1992,72.87141
lva,1993,86.03394
lva,1994,87.41147
lva,1995,87.26693
lva,1996,87.34779
lva,1997,88.74702
lva,1998,88.70831
lva,1999,88.58705
lva,2000,88.65774
lva,2001,88.5291
lva,2002,88.59786
lva,2003,88.50253
lva,2004,88.47666
lva,2005,88.57121
lva,2006,80.62624
lva,2007,80.88805
lva,2008,80.66714
lva,2009,80.62905
lva,2010,90.01098
lva,2011,90.39126
lva,2012,89.89454
lva,2013,90.90879
lva,2014,92.15231
lva,2015,92.14496
lva,2016,92.01695
lva,2017,91.66711
lva,2018,89.13308
lva,2019,89.91427
mar,1975,0.52295
mar,1976,0.42044
mar,1977,28.57815
mar,1978,28.60222
mar,1979,28.69117
mar,1980,28.37696
mar,1981,28.81448
mar,1982,28.63513
mar,1983,28.59566
mar,1984,28.95063
mar,1985,29.06233
mar,1986,29.02385
mar,1987,28.97062
mar,1988,28.94027
mar,1989,29.17524
mar,1990,28.91695
mar,1991,28.89798
mar,1992,30.71887
mar,1993,36.8915
mar,1994,36.99979
mar,1995,36.8582
mar,1996,36.94914
mar,1997,46.13586
mar,1998,44.75832
mar,1999,44.70838
mar,2000,44.49774
mar,2001,44.23212
mar,2002,51.27881
mar,2003,51.27573
mar,2004,51.38688
mar,2005,55.59252
mar,2006,55.20186
mar,2007,56.22619
mar,2008,56.33332
mar,2009,56.51793
mar,2010,56.63044
mar,2011,59.54435
mar,2012,59.65806
mar,2013,60.14607
mar,2014,59.94853
mar,2015,59.20997
mar,2016,61.47223
mar,2017,63.10162
mar,2018,62.69776
mar,2019,63.13577
mda,1991,52.95656
mda,1992,52.7971
mda,1993,52.88689
mda,1994,65.57975
mda,1995,65.88532
mda,1996,70.34297
mda,1997,70.57315
mda,1998,71.58279
mda,1999,72.92793
mda,2000,71.88478
mda,2001,67.16838
mda,2002,67.13415
mda,2003,66.81361
mda,2004,66.95229
mda,2005,57.58791
mda,2006,57.51936
mda,2007,56.88694
mda,2008,56.68315
mda,2009,60.99713
mda,2010,66.5914
mda,2011,67.03924
mda,2012,66.65568
mda,2013,67.45438
mda,2014,67.09499
mda,2015,66.55831
mda,2016,61.01539
mda,2017,61.14242
mda,2018,61.10839
mda,2019,67.22724
mdg,1975,36.65581
mdg,1976,35.58797
mdg,1977,31.16968
mdg,1978,32.48307
mdg,1979,32.31899
mdg,1980,32.07694
mdg,1981,33.80088
mdg,1982,29.61171
mdg,1983,29.6034
mdg,1984,29.93289
mdg,1985,29.83266
mdg,1986,29.69528
mdg,1987,29.74043
mdg,1988,29.72043
mdg,1989,30.97563
mdg,1990,31.25434
mdg,1991,33.22998
mdg,1992,56.0236
mdg,1993,59.18917
mdg,1994,59.2323
mdg,1995,59.1841
mdg,1996,55.35653
mdg,1997,55.11195
mdg,1998,54.3841
mdg,1999,54.61353
mdg,2000,54.50035
mdg,2001,46.50086
mdg,2002,46.76186
mdg,2003,47.56493
mdg,2004,47.34985
mdg,2005,47.35907
mdg,2006,52.39648
mdg,2007,52.31396
mdg,2008,52.37711
mdg,2009,47.9433
mdg,2010,0.3272
mdg,2011,0.52687
mdg,2012,0.63514
mdg,2013,47.77338
mdg,2014,48.19032
mdg,2015,47.85472
mdg,2016,48.02311
mdg,2017,47.90448
mdg,2018,56.96058
mdg,2019,59.35482
mex,1975,23.80069
mex,1976,30.63957
mex,1977,30.70817
mex,1978,30.74433
mex,1979,28.43316
mex,1980,28.54154
mex,1981,28.35101
mex,1982,36.06684
mex,1983,36.13717
mex,1984,36.13078
mex,1985,37.46675
mex,1986,37.817
mex,1987,37.534
mex,1988,46.92869
mex,1989,47.0299
mex,1990,49.22048
mex,1991,53.90509
mex,1992,53.91849
mex,1993,54.74878
mex,1994,56.81163
mex,1995,56.9155
mex,1996,60.60626
mex,1997,72.09712
mex,1998,72.19339
mex,1999,71.65879
mex,2000,78.42532
mex,2001,78.91039
mex,2002,78.67914
mex,2003,83.23314
mex,2004,83.10341
mex,2005,83.30603
mex,2006,77.64075
mex,2007,76.83449
mex,2008,76.7138
mex,2009,76.45706
mex,2010,76.57037
mex,2011,76.21048
mex,2012,76.72649
mex,2013,76.85438
mex,2014,76.84388
mex,2015,74.23854
mex,2016,74.37188
mex,2017,74.67859
mex,2018,78.14363
mex,2019,77.6785
mkd,1991,0.66494
mkd,1992,0.24815
mkd,1993,0.63531
mkd,1994,49.85457
mkd,1995,51.07071
mkd,1996,51.22603
mkd,1997,51.31289
mkd,1998,74.87643
mkd,1999,69.42586
mkd,2000,70.12082
mkd,2001,70.00096
mkd,2002,69.38221
mkd,2003,69.28656
mkd,2004,65.81422
mkd,2005,65.44107
mkd,2006,69.09323
mkd,2007,68.67784
mkd,2008,64.28928
mkd,2009,64.759
mkd,2010,64.49917
mkd,2011,61.07087
mkd,2012,60.98287
mkd,2013,60.35195
mkd,2014,56.97974
mkd,2015,57.65589
mkd,2016,64.45078
mkd,2017,64.786
mkd,2018,64.1727
mkd,2019,71.57056
mli,1975,0.59428
mli,1976,0.55168
mli,1977,0.3525
mli,1978,0.52042
mli,1979,27.52734
mli,1980,27.49387
mli,1981,27.82468
mli,1982,24.8029
mli,1983,24.76777
mli,1984,24.64151
mli,1985,28.62306
mli,1986,28.2889
mli,1987,28.56675
mli,1988,24.52883
mli,1989,24.61905
mli,1990,24.56884
mli,1991,27.98819
mli,1992,62.92512
mli,1993,62.82317
mli,1994,63.06842
mli,1995,63.01654
mli,1996,62.98743
mli,1997,53.67138
mli,1998,53.69048
mli,1999,54.00022
mli,2000,53.5511
mli,2001,53.65565
mli,2002,67.05821
mli,2003,66.88465
mli,2004,66.87279
mli,2005,66.8641
mli,2006,66.85931
mli,2007,65.08616
mli,2008,64.71155
mli,2009,64.72054
mli,2010,64.63111
mli,2011,64.83577
mli,2012,62.23652
mli,2013,61.026
mli,2014,61.44709
mli,2015,61.11384
mli,2016,61.32804
mli,2017,60.91891
mli,2018,52.70297
mli,2019,55.03534
mmr,1975,11.80558
mmr,1976,11.82918
mmr,1977,11.68071
mmr,1978,11.35936
mmr,1979,11.57753
mmr,1980,11.71712
mmr,1981,11.86731
mmr,1982,11.95208
mmr,1983,11.70411
mmr,1984,11.81285
mmr,1985,11.55072
mmr,1986,11.56951
mmr,1987,11.32669
mmr,1988,11.90252
mmr,1989,0.44649
mmr,1990,49.35274
mmr,1991,0.3478
mmr,1992,0.51959
mmr,1993,0.20263
mmr,1994,0.47173
mmr,1995,0.40161
mmr,1996,0.66188
mmr,1997,0.35942
mmr,1998,0.30761
mmr,1999,0.52566
mmr,2000,0.32862
mmr,2001,0.60284
mmr,2002,0.50859
mmr,2003,0.58531
mmr,2004,0.29033
mmr,2005,0.39411
mmr,2006,0.28768
mmr,2007,0.3888
mmr,2008,0.6404
mmr,2009,0.47491
mmr,2010,28.48365
mmr,2011,29.41097
mmr,2012,55.69834
mmr,2013,57.09833
mmr,2014,57.46502
mmr,2015,65.41938
mmr,2016,66.2481
mmr,2017,65.94848
mmr,2018,65.8221
mmr,2019,64.41666
mng,1975,23.00243
mng,1976,22.9665
mng,1977,23.16176
mng,1978,22.92358
mng,1979,22.76791
mng,1980,22.98272
mng,1981,23.01441
mng,1982,23.0331
mng,1983,22.92618
mng,1984,22.96303
mng,1985,22.89858
mng,1986,23.29054
mng,1987,23.37955
mng,1988,23.15195
mng,1989,23.31669
mng,1990,57.41727
mng,1991,58.03712
mng,1992,69.64179
mng,1993,71.16427
mng,1994,71.27362
mng,1995,71.02
mng,1996,69.90805
mng,1997,69.77127
mng,1998,69.94517
mng,1999,69.95834
mng,2000,63.85307
mng,2001,66.0662
mng,2002,66.31902
mng,2003,66.14651
mng,2004,66.62093
mng,2005,67.36303
mng,2006,67.92381
mng,2007,67.9149
mng,2008,65.34798
mng,2009,66.75163
mng,2010,66.99512
mng,2011,67.31349
mng,2012,69.45063
mng,2013,70.07571
mng,2014,70.25576
mng,2015,69.19242
mng,2016,69.53522
mng,2017,71.36019
mng,2018,70.57519
mng,2019,70.96892
moz,1994,57.95634
moz,1995,57.63886
moz,1996,57.88165
moz,1997,57.51898
moz,1998,57.38133
moz,1999,47.94659
moz,2000,47.68605
moz,2001,47.6725
moz,2002,47.94133
moz,2003,47.73508
moz,2004,55.99511
moz,2005,54.95006
moz,2006,55.42135
moz,2007,55.31569
moz,2008,55.21476
moz,2009,46.08745
moz,2010,45.97405
moz,2011,46.08131
moz,2012,46.01973
moz,2013,45.34523
moz,2014,45.60736
moz,2015,45.79167
moz,2016,45.34896
moz,2017,44.50208
moz,2018,44.33372
moz,2019,39.30834
mrt,1975,31.65071
mrt,1976,32.17599
mrt,1977,31.58791
mrt,1978,31.70101
mrt,1979,0.04362
mrt,1980,0.34593
mrt,1981,0.3763
mrt,1982,0.50958
mrt,1983,0.42894
mrt,1984,0.62946
mrt,1985,0.5471
mrt,1986,0.50918
mrt,1987,0.01106
mrt,1988,0.39581
mrt,1989,0.38709
mrt,1990,0.38804
mrt,1991,0.41706
mrt,1992,36.0295
mrt,1993,36.104
mrt,1994,35.82454
mrt,1995,35.97514
mrt,1996,32.29335
mrt,1997,32.80284
mrt,1998,33.89907
mrt,1999,33.56649
mrt,2000,33.76598
mrt,2001,36.26598
mrt,2002,36.46028
mrt,2003,34.88325
mrt,2004,34.73558
mrt,2005,35.13005
mrt,2006,55.39479
mrt,2007,55.08687
mrt,2008,0.54395
mrt,2009,55.97097
mrt,2010,56.05429
mrt,2011,55.94659
mrt,2012,55.94312
mrt,2013,50.23044
mrt,2014,52.29495
mrt,2015,51.41377
mrt,2016,51.1182
mrt,2017,52.09327
mrt,2018,45.60685
mrt,2019,49.46237
mus,1975,82.01701
mus,1976,80.74059
mus,1977,80.39483
mus,1978,80.29663
mus,1979,80.38081
mus,1980,80.64103
mus,1981,80.54617
mus,1982,86.70313
mus,1983,86.6969
mus,1984,86.71557
mus,1985,86.73063
mus,1986,86.62054
mus,1987,86.34959
mus,1988,86.48346
mus,1989,86.53094
mus,1990,86.20944
mus,1991,86.60888
mus,1992,86.75497
mus,1993,86.80524
mus,1994,86.54395
mus,1995,86.48042
mus,1996,86.50696
mus,1997,86.68715
mus,1998,86.55732
mus,1999,86.67864
mus,2000,86.57399
mus,2001,86.55983
mus,2002,86.7307
mus,2003,86.78921
mus,2004,86.72433
mus,2005,88.74764
mus,2006,88.66136
mus,2007,88.75036
mus,2008,88.91411
mus,2009,88.64437
mus,2010,82.45985
mus,2011,82.60461
mus,2012,82.45586
mus,2013,82.0867
mus,2014,90.11676
mus,2015,90.12693
mus,2016,90.37582
mus,2017,90.36939
mus,2018,90.21516
mus,2019,74.3897
mwi,1976,23.92245
mwi,1977,23.52607
mwi,1978,28.83152
mwi,1979,28.8376
mwi,1980,28.58984
mwi,1981,28.70426
mwi,1982,28.64639
mwi,1983,28.55751
mwi,1984,28.6576
mwi,1985,28.58831
mwi,1986,28.42642
mwi,1987,28.61778
mwi,1988,28.85319
mwi,1989,28.70318
mwi,1990,28.50819
mwi,1991,28.64109
mwi,1992,61.94276
mwi,1993,67.7248
mwi,1994,71.85827
mwi,1995,72.06096
mwi,1996,71.76947
mwi,1997,71.75839
mwi,1998,71.87816
mwi,1999,55.98743
mwi,2000,56.06734
mwi,2001,56.02172
mwi,2002,55.97167
mwi,2003,56.0813
mwi,2004,47.41953
mwi,2005,47.79476
mwi,2006,48.26264
mwi,2007,48.07798
mwi,2008,48.04079
mwi,2009,63.0124
mwi,2010,63.09421
mwi,2011,62.92345
mwi,2012,63.82553
mwi,2013,62.28486
mwi,2014,58.57469
mwi,2015,58.43173
mwi,2016,58.74209
mwi,2017,59.71989
mwi,2018,59.01292
mwi,2019,52.22303
mys,1975,44.40012
mys,1976,44.70662
mys,1977,44.578
mys,1978,44.28102
mys,1979,44.32568
mys,1980,43.90947
mys,1981,43.56095
mys,1982,43.17606
mys,1983,43.10106
mys,1984,43.16677
mys,1985,43.03071
mys,1986,39.86594
mys,1987,39.7812
mys,1988,39.5619
mys,1989,39.69716
mys,1990,37.59482
mys,1991,37.63802
mys,1992,37.70953
mys,1993,37.70825
mys,1994,37.97668
mys,1995,36.85925
mys,1996,37.05432
mys,1997,36.86822
mys,1998,36.88124
mys,1999,36.62287
mys,2000,37.25942
mys,2001,37.29778
mys,2002,37.08376
mys,2003,37.17893
mys,2004,41.8588
mys,2005,41.71167
mys,2006,41.66552
mys,2007,41.71696
mys,2008,43.43787
mys,2009,43.69438
mys,2010,43.56739
mys,2011,43.4838
mys,2012,43.45453
mys,2013,42.86424
mys,2014,42.78228
mys,2015,42.47413
mys,2016,42.83192
mys,2017,42.27257
mys,2018,53.8561
mys,2019,57.68008
nam,1991,57.45629
nam,1992,57.47836
nam,1993,57.3812
nam,1994,68.72159
nam,1995,68.57017
nam,1996,68.6579
nam,1997,68.64146
nam,1998,68.50568
nam,1999,66.71284
nam,2000,67.07223
nam,2001,67.09088
nam,2002,67.33999
nam,2003,67.01882
nam,2004,66.91366
nam,2005,66.47089
nam,2006,66.46578
nam,2007,66.45375
nam,2008,66.7644
nam,2009,65.12667
nam,2010,64.78367
nam,2011,65.06978
nam,2012,65.14712
nam,2013,65.77483
nam,2014,72.48023
nam,2015,73.2438
nam,2016,73.4514
nam,2017,72.50113
nam,2018,72.14066
nam,2019,60.24147
ner,1975,0.47399
ner,1976,0.48878
ner,1977,0.43879
ner,1978,0.47228
ner,1979,0.62446
ner,1980,0.19699
ner,1981,0.45299
ner,1982,0.60924
ner,1983,0.33972
ner,1984,0.48789
ner,1985,0.39077
ner,1986,0.47761
ner,1987,0.13228
ner,1988,0.35313
ner,1989,32.15372
ner,1990,33.32028
ner,1991,34.38726
ner,1992,34.44249
ner,1993,70.49151
ner,1994,70.45021
ner,1995,68.1054
ner,1996,49.81551
ner,1997,49.50173
ner,1998,49.47646
ner,1999,59.03991
ner,2000,64.34835
ner,2001,64.45334
ner,2002,64.353
ner,2003,64.6179
ner,2004,68.44449
ner,2005,68.72549
ner,2006,68.84395
ner,2007,68.67907
ner,2008,68.86486
ner,2009,52.58184
ner,2010,0.41551
ner,2011,62.63153
ner,2012,61.68782
ner,2013,60.85468
ner,2014,61.10485
ner,2015,61.15904
ner,2016,52.51223
ner,2017,52.31341
ner,2018,52.42875
ner,2019,44.54112
nga,1975,0.46635
nga,1976,0.23292
nga,1977,0.38239
nga,1978,0.64053
nga,1979,43.84771
nga,1980,43.77077
nga,1981,43.48919
nga,1982,43.55798
nga,1983,30.68023
nga,1984,0.58563
nga,1985,0.56672
nga,1986,0.32166
nga,1987,0.46058
nga,1988,0.26578
nga,1989,0.38249
nga,1990,0.61401
nga,1991,0.53016
nga,1992,43.32274
nga,1993,42.29383
nga,1994,0.3562
nga,1995,0.37755
nga,1996,0.42545
nga,1997,0.53682
nga,1998,40.83378
nga,1999,48.96208
nga,2000,48.92068
nga,2001,48.92103
nga,2002,48.59978
nga,2003,38.11177
nga,2004,38.14519
nga,2005,38.29543
nga,2006,38.22398
nga,2007,32.84501
nga,2008,32.67266
nga,2009,32.67409
nga,2010,33.95256
nga,2011,55.0958
nga,2012,55.14936
nga,2013,58.82311
nga,2014,59.71248
nga,2015,67.65119
nga,2016,62.67156
nga,2017,62.81394
nga,2018,62.55921
nga,2019,50.87159
nic,1975,14.31199
nic,1976,14.17015
nic,1977,14.31297
nic,1978,14.38089
nic,1979,0.42618
nic,1980,0.62993
nic,1981,0.61358
nic,1982,0.4814
nic,1983,0.62767
nic,1984,57.28272
nic,1985,57.50669
nic,1986,57.24064
nic,1987,57.08674
nic,1988,57.68106
nic,1989,58.45253
nic,1990,69.22125
nic,1991,69.083
nic,1992,69.16951
nic,1993,68.9571
nic,1994,69.20171
nic,1995,69.48272
nic,1996,64.89445
nic,1997,65.03491
nic,1998,65.07319
nic,1999,62.56657
nic,2000,62.66876
nic,2001,63.27753
nic,2002,63.18923
nic,2003,63.24806
nic,2004,63.55052
nic,2005,63.53213
nic,2006,59.56076
nic,2007,58.98788
nic,2008,58.86198
nic,2009,58.77405
nic,2010,58.75309
nic,2011,52.19783
nic,2012,52.02996
nic,2013,51.73964
nic,2014,51.56897
nic,2015,51.60245
nic,2016,43.609
nic,2017,43.32708
nic,2018,41.85417
nic,2019,41.47055
nld,1975,89.90857
nld,1976,89.74993
nld,1977,90.0065
nld,1978,89.8572
nld,1979,89.9197
nld,1980,89.85732
nld,1981,89.95462
nld,1982,90.06749
nld,1983,90.03264
nld,1984,90.21905
nld,1985,90.07246
nld,1986,89.70368
nld,1987,89.64202
nld,1988,89.55129
nld,1989,89.88399
nld,1990,89.73105
nld,1991,89.73782
nld,1992,89.75597
nld,1993,89.89882
nld,1994,89.83932
nld,1995,89.54498
nld,1996,89.69736
nld,1997,89.67137
nld,1998,89.72044
nld,1999,89.74476
nld,2000,89.75522
nld,2001,89.70298
nld,2002,89.68
nld,2003,89.64877
nld,2004,89.63197
nld,2005,89.67891
nld,2006,94.06787
nld,2007,93.74088
nld,2008,93.9351
nld,2009,94.05727
nld,2010,93.32776
nld,2011,95.0864
nld,2012,95.03221
nld,2013,94.97668
nld,2014,95.1646
nld,2015,94.59161
nld,2016,94.6283
nld,2017,93.48955
nld,2018,92.76263
nld,2019,92.53072
nor,1975,87.99518
nor,1976,88.09034
nor,1977,87.86153
nor,1978,88.18215
nor,1979,88.01532
nor,1980,88.23271
nor,1981,88.46179
nor,1982,88.32506
nor,1983,88.44568
nor,1984,88.47939
nor,1985,88.5707
nor,1986,87.99345
nor,1987,88.25719
nor,1988,88.07309
nor,1989,88.24354
nor,1990,88.27559
nor,1991,88.24712
nor,1992,88.22039
nor,1993,88.27738
nor,1994,88.37131
nor,1995,88.32101
nor,1996,88.14625
nor,1997,88.36743
nor,1998,88.38913
nor,1999,88.28243
nor,2000,88.18053
nor,2001,88.60314
nor,2002,88.64345
nor,2003,88.46893
nor,2004,88.54644
nor,2005,89.84429
nor,2006,89.94648
nor,2007,90.0674
nor,2008,90.16607
nor,2009,91.21768
nor,2010,91.39779
nor,2011,91.16437
nor,2012,91.49421
nor,2013,91.13403
nor,2014,91.0924
nor,2015,93.33028
nor,2016,93.60075
nor,2017,91.91729
nor,2018,91.59052
nor,2019,91.49212
npl,1975,0.38895
npl,1976,0.23808
npl,1977,0.43232
npl,1978,0.26242
npl,1979,0.53304
npl,1980,0.6303
npl,1981,19.56101
npl,1982,19.45411
npl,1983,19.59346
npl,1984,19.45314
npl,1985,19.28408
npl,1986,23.0819
npl,1987,22.93931
npl,1988,22.97096
npl,1989,22.85707
npl,1990,26.98123
npl,1991,43.51823
npl,1992,43.79453
npl,1993,43.62309
npl,1994,44.98426
npl,1995,44.52046
npl,1996,44.96151
npl,1997,44.69748
npl,1998,44.7923
npl,1999,39.41703
npl,2000,38.43156
npl,2001,38.52602
npl,2002,35.25494
npl,2003,0.13399
npl,2004,0.58744
npl,2005,0.54091
npl,2006,0.44401
npl,2007,0.75245
npl,2008,56.39798
npl,2009,56.81145
npl,2010,56.77658
npl,2011,56.79634
npl,2012,56.86754
npl,2013,72.42579
npl,2014,72.06261
npl,2015,72.25381
npl,2016,72.04493
npl,2017,68.98329
npl,2018,69.0534
npl,2019,68.34913
nzl,1975,84.96859
nzl,1976,85.13374
nzl,1977,85.20724
nzl,1978,84.58768
nzl,1979,84.9407
nzl,1980,84.6056
nzl,1981,84.81904
nzl,1982,84.89136
nzl,1983,84.87027
nzl,1984,85.48476
nzl,1985,85.41286
nzl,1986,85.17612
nzl,1987,85.26148
nzl,1988,85.12181
nzl,1989,85.36021
nzl,1990,85.99934
nzl,1991,86.0866
nzl,1992,86.07392
nzl,1993,86.16992
nzl,1994,86.07623
nzl,1995,85.96825
nzl,1996,88.35094
nzl,1997,88.47109
nzl,1998,88.2029
nzl,1999,88.4204
nzl,2000,88.46302
nzl,2001,88.50326
nzl,2002,88.42503
nzl,2003,88.32337
nzl,2004,88.39121
nzl,2005,85.66628
nzl,2006,85.5875
nzl,2007,85.79469
nzl,2008,91.3916
nzl,2009,91.62056
nzl,2010,91.37162
nzl,2011,91.80324
nzl,2012,91.79893
nzl,2013,91.96201
nzl,2014,90.9378
nzl,2015,91.05729
nzl,2016,91.1462
nzl,2017,91.25307
nzl,2018,90.48151
nzl,2019,89.91641
omn,1975,0.62495
omn,1976,0.56093
omn,1977,0.47908
omn,1978,0.65244
omn,1979,0.45898
omn,1980,0.33081
omn,1981,0.26582
omn,1982,0.45266
omn,1983,0.4706
omn,1984,0.5246
omn,1985,0.5578
omn,1986,0.55098
omn,1987,0.40532
omn,1988,0.59635
omn,1989,0.5201
omn,1990,0.50827
omn,1991,0.38007
omn,1992,0.3612
omn,1993,0.22331
omn,1994,0.43658
omn,1995,0.32086
omn,1996,0.29016
omn,1997,0.30602
omn,1998,0.39999
omn,1999,0.31338
omn,2000,59.56516
omn,2001,59.69541
omn,2002,59.50258
omn,2003,65.54712
omn,2004,65.59456
omn,2005,65.67857
omn,2006,65.66214
omn,2007,64.61711
omn,2008,64.50703
omn,2009,64.44465
omn,2010,64.48307
omn,2011,68.95665
omn,2012,68.80882
omn,2013,68.98734
omn,2014,68.83436
omn,2015,69.06714
omn,2016,69.02962
omn,2017,68.6533
omn,2018,68.54208
omn,2019,72.00399
pak,1975,0.41583
pak,1976,0.42948
pak,1977,37.67364
pak,1978,0.40281
pak,1979,0.53646
pak,1980,0.44923
pak,1981,0.37489
pak,1982,0.23584
pak,1983,0.44628
pak,1984,0.32745
pak,1985,31.73668
pak,1986,32.001
pak,1987,31.65551
pak,1988,48.56402
pak,1989,50.04708
pak,1990,52.09105
pak,1991,52.02905
pak,1992,52.35775
pak,1993,52.51632
pak,1994,52.38696
pak,1995,52.41914
pak,1996,52.47497
pak,1997,53.65815
pak,1998,53.85283
pak,1999,49.32926
pak,2000,0.51271
pak,2001,0.47835
pak,2002,37.53717
pak,2003,37.36777
pak,2004,37.56362
pak,2005,37.00849
pak,2006,37.16519
pak,2007,37.34917
pak,2008,50.66595
pak,2009,51.47909
pak,2010,52.81496
pak,2011,52.79156
pak,2012,52.84923
pak,2013,52.51212
pak,2014,52.49727
pak,2015,51.82388
pak,2016,52.19467
pak,2017,52.36686
pak,2018,44.63109
pak,2019,44.70438
pan,1975,18.85525
pan,1976,18.53674
pan,1977,18.74171
pan,1978,27.36691
pan,1979,26.97571
pan,1980,24.34419
pan,1981,24.68073
pan,1982,24.3834
pan,1983,24.46899
pan,1984,17.97635
pan,1985,18.03236
pan,1986,18.11558
pan,1987,17.8979
pan,1988,18.1698
pan,1989,21.3478
pan,1990,37.61918
pan,1991,85.66982
pan,1992,85.73335
pan,1993,85.80007
pan,1994,85.47677
pan,1995,85.23751
pan,1996,85.35128
pan,1997,85.21149
pan,1998,85.50985
pan,1999,85.25518
pan,2000,85.36054
pan,2001,85.25063
pan,2002,85.33723
pan,2003,85.79404
pan,2004,85.4434
pan,2005,85.55566
pan,2006,85.58307
pan,2007,85.5945
pan,2008,85.70913
pan,2009,85.96993
pan,2010,86.22571
pan,2011,86.08924
pan,2012,85.81796
pan,2013,86.17844
pan,2014,82.70163
pan,2015,82.85774
pan,2016,82.71735
pan,2017,82.67135
pan,2018,83.34635
pan,2019,83.185
per,1975,0.40134
per,1976,0.56063
per,1977,0.55399
per,1978,75.99017
per,1979,0.54401
per,1980,72.58113
per,1981,73.03418
per,1982,72.9404
per,1983,72.80789
per,1984,72.81769
per,1985,72.66937
per,1986,72.72136
per,1987,72.77578
per,1988,72.71849
per,1989,72.72999
per,1990,70.23651
per,1991,69.68642
per,1992,74.13857
per,1993,75.97047
per,1994,75.57506
per,1995,56.23085
per,1996,56.98014
per,1997,56.90699
per,1998,56.88799
per,1999,56.8044
per,2000,43.55879
per,2001,76.35434
per,2002,76.21187
per,2003,76.31519
per,2004,76.14778
per,2005,76.17956
per,2006,84.49011
per,2007,84.48434
per,2008,84.56724
per,2009,84.48146
per,2010,85.34661
per,2011,87.07212
per,2012,87.35234
per,2013,86.67652
per,2014,86.66014
per,2015,86.28898
per,2016,79.14863
per,2017,81.61713
per,2018,81.19949
per,2019,78.68513
phl,1975,0.43552
phl,1976,0.41013
phl,1977,10.19124
phl,1978,13.35223
phl,1979,17.15277
phl,1980,17.42222
phl,1981,23.81218
phl,1982,23.72652
phl,1983,23.4819
phl,1984,27.67116
phl,1985,27.7243
phl,1986,29.39397
phl,1987,56.89775
phl,1988,56.96514
phl,1989,57.09483
phl,1990,57.24241
phl,1991,57.2387
phl,1992,58.88098
phl,1993,58.51509
phl,1994,58.51232
phl,1995,61.99573
phl,1996,61.9776
phl,1997,61.76259
phl,1998,71.19168
phl,1999,70.89544
phl,2000,71.01982
phl,2001,60.94523
phl,2002,60.62919
phl,2003,60.57486
phl,2004,49.56604
phl,2005,49.20515
phl,2006,49.39436
phl,2007,56.22187
phl,2008,56.4179
phl,2009,56.17076
phl,2010,64.8107
phl,2011,65.30668
phl,2012,65.05589
phl,2013,64.75264
phl,2014,64.82188
phl,2015,65.03521
phl,2016,68.27449
phl,2017,67.99359
phl,2018,67.93452
phl,2019,64.23901
png,1975,68.92612
png,1976,68.89354
png,1977,64.11469
png,1978,64.00352
png,1979,64.04946
png,1980,64.04244
png,1981,64.3092
png,1982,64.11708
png,1983,64.1012
png,1984,63.77941
png,1985,63.86486
png,1986,64.24521
png,1987,64.17649
png,1988,64.29848
png,1989,64.06072
png,1990,64.417
png,1991,64.513
png,1992,63.26822
png,1993,63.34118
png,1994,63.18375
png,1995,63.20391
png,1996,63.10522
png,1997,62.75936
png,1998,62.90346
png,1999,63.02606
png,2000,62.83047
png,2001,62.87447
png,2002,64.50639
png,2003,64.65793
png,2004,64.21881
png,2005,64.12434
png,2006,64.10116
png,2007,56.81433
png,2008,57.0489
png,2009,56.94917
png,2010,57.06176
png,2011,57.29039
png,2012,56.77533
png,2013,56.9875
png,2014,56.93717
png,2015,56.71849
png,2016,56.7904
png,2017,54.00335
png,2018,54.32462
png,2019,54.49708
pol,1975,24.62443
pol,1976,21.91315
pol,1977,22.34534
pol,1978,22.07981
pol,1979,22.27409
pol,1980,23.30314
pol,1981,23.55462
pol,1982,23.50656
pol,1983,23.51649
pol,1984,23.58248
pol,1985,23.76949
pol,1986,25.12981
pol,1987,25.0613
pol,1988,24.86935
pol,1989,56.34516
pol,1990,60.25221
pol,1991,87.11782
pol,1992,88.29591
pol,1993,91.49565
pol,1994,91.34951
pol,1995,84.97963
pol,1996,85.07529
pol,1997,91.43997
pol,1998,91.66794
pol,1999,91.56285
pol,2000,91.47339
pol,2001,91.64427
pol,2002,91.21483
pol,2003,91.4693
pol,2004,91.75398
pol,2005,92.97128
pol,2006,92.88803
pol,2007,91.78108
pol,2008,91.73598
pol,2009,91.8322
pol,2010,93.42441
pol,2011,93.28921
pol,2012,93.4877
pol,2013,92.22768
pol,2014,89.32104
