country,time,matfootp
lso,1992,7365215.3
lso,1993,6174643.2
lso,1994,5430813.7
lso,1995,4251146.6
lso,1996,4474559.5
lso,1997,4698369.1
lso,1998,4142881.8
lso,1999,4551271.9
lso,2000,4489688.3
lso,2001,4594861.8
lso,2002,4382458.1
lso,2003,4605816.5
lso,2004,4823701.4
lso,2005,7421521.5
lso,2006,14558806.6
lso,2007,23884958
lso,2008,15112828.3
lso,2009,9725385.2
lso,2010,12261021.9
lso,2011,17030079.5
lso,2012,26130589.9
lso,2013,23743065.1
lso,2014,24073892.7
lso,2015,24504212.8
lso,2016,24971166
lso,2017,25438545.4
ltu,1990,21513552
ltu,1991,33427121
ltu,1992,43341032
ltu,1993,58263369
ltu,1994,44747612
ltu,1995,40766942
ltu,1996,46614851
ltu,1997,49260785
ltu,1998,50004230
ltu,1999,48381683
ltu,2000,49115394
ltu,2001,49627878
ltu,2002,56169795
ltu,2003,65353487
ltu,2004,72505608
ltu,2005,78000818
ltu,2006,83884972
ltu,2007,97578662
ltu,2008,100464081
ltu,2009,81715542
ltu,2010,81764273
ltu,2011,89002011
ltu,2012,91604581
ltu,2013,95815169
ltu,2014,98211869
ltu,2015,100357314
ltu,2016,102667786
ltu,2017,104983490
lux,1990,20269672
lux,1991,26084211
lux,1992,26234990
lux,1993,25725879
lux,1994,27541058
lux,1995,27906785
lux,1996,27380197
lux,1997,29295235
lux,1998,32335146
lux,1999,35403454
lux,2000,41343461
lux,2001,38227654
lux,2002,39040884
lux,2003,40324380
lux,2004,44173282
lux,2005,46489959
lux,2006,48041148
lux,2007,50898193
lux,2008,51162688
lux,2009,48078770
lux,2010,50580651
lux,2011,56799939
lux,2012,54766970
lux,2013,57506890
lux,2014,58464293
lux,2015,59451947
lux,2016,60518303
lux,2017,61589718
lva,1990,12201033
lva,1991,30659502
lva,1992,14297412.1
lva,1993,15548630
lva,1994,14264172.6
lva,1995,14048860.9
lva,1996,15665954.5
lva,1997,15881083.7
lva,1998,17527092
lva,1999,18192303.1
lva,2000,18415134
lva,2001,18498509
lva,2002,20338947
lva,2003,23150753
lva,2004,27016661
lva,2005,30224460
lva,2006,35283982
lva,2007,42383768
lva,2008,40188194
lva,2009,31810778
lva,2010,31741079
lva,2011,35679184
lva,2012,37693347
lva,2013,38161207
lva,2014,41656358
lva,2015,42753257
lva,2016,43938974
lva,2017,45126197
mar,1990,81137259
mar,1991,99430391
mar,1992,80931819
mar,1993,75955154
mar,1994,92108824
mar,1995,82118273
mar,1996,92911195
mar,1997,86954909
mar,1998,90932436
mar,1999,89479306
mar,2000,83160723
mar,2001,86447237
mar,2002,88611452
mar,2003,94887643
mar,2004,98236879
mar,2005,97418776
mar,2006,94974338
mar,2007,91067954
mar,2008,96136709
mar,2009,112030673
mar,2010,105706635
mar,2011,118123563
mar,2012,115846956
mar,2013,125391637
mar,2014,128435961
mar,2015,131520714
mar,2016,134707237
mar,2017,137898808
mda,1990,113989.92
mda,1991,862484.89
mda,1992,401877.37
mda,1993,220288.55
mda,1994,192172.88
mda,1995,191844.55
mda,1996,182401.89
mda,1997,337496.23
mda,1998,202656.7
mda,1999,164178.54
mda,2000,222201.07
mda,2001,175764.61
mda,2002,1413575.78
mda,2003,220915.3
mda,2004,308332.98
mda,2005,1981834.95
mda,2006,990513.58
mda,2007,829953.56
mda,2008,1889704.2
mda,2009,2081866.25
mda,2010,2810732.25
mda,2011,3767526.88
mda,2012,2461145.8
mda,2013,12925597.12
mda,2014,13961914.97
mda,2015,14403215.04
mda,2016,14868020.37
mda,2017,15332864.07
mdg,1990,10709191.8
mdg,1991,16010403.5
mdg,1992,10601937.4
mdg,1993,11419192.3
mdg,1994,9571723.4
mdg,1995,9017966.8
mdg,1996,9863349.1
mdg,1997,9101713.5
mdg,1998,9015820.1
mdg,1999,8690010.4
mdg,2000,8891820.6
mdg,2001,9444766.8
mdg,2002,10177932.2
mdg,2003,12208545.2
mdg,2004,10656853.9
mdg,2005,11528580.9
mdg,2006,12869147.6
mdg,2007,15558690
mdg,2008,18789477.1
mdg,2009,19870069.5
mdg,2010,18887315.2
mdg,2011,18258191.8
mdg,2012,18981457
mdg,2013,19138387
mdg,2014,19543275.4
mdg,2015,20061216
mdg,2016,20713011
mdg,2017,21365084
mdv,1990,691031.26
mdv,1991,4910060.1
mdv,1992,1135870.16
mdv,1993,1213485.97
mdv,1994,1337757.44
mdv,1995,1702484.88
mdv,1996,1793029.74
mdv,1997,2025106
mdv,1998,1922941.4
mdv,1999,2061238.4
mdv,2000,2040775.5
mdv,2001,2007392.6
mdv,2002,2064413
mdv,2003,2100328.8
mdv,2004,2900222.4
mdv,2005,3510043.1
mdv,2006,4557853.8
mdv,2007,5111967.8
mdv,2008,5599682.8
mdv,2009,5081769.3
mdv,2010,5185818.3
mdv,2011,5240304.5
mdv,2012,4920854
mdv,2013,5640835.4
mdv,2014,5782834.2
mdv,2015,5960201.4
mdv,2016,6147237.6
mdv,2017,6334407
mex,1990,701344740
mex,1991,749578930
mex,1992,802820300
mex,1993,821919900
mex,1994,875855100
mex,1995,717313300
mex,1996,765654500
mex,1997,830015200
mex,1998,864317100
mex,1999,887205600
mex,2000,978906400
mex,2001,978613200
mex,2002,968463000
mex,2003,1023930800
mex,2004,1048727000
mex,2005,1080137000
mex,2006,1099842600
mex,2007,1114210900
mex,2008,1092548600
mex,2009,1036391100
mex,2010,1082229600
mex,2011,1103459300
mex,2012,1123470100
mex,2013,1183528600
mex,2014,1202462900
mex,2015,1221758700
mex,2016,1245756700
mex,2017,1269768300
mkd,1990,4115062
mkd,1991,14290993
mkd,1992,19758277
mkd,1993,20695317
mkd,1994,21430103
mkd,1995,21061441
mkd,1996,19387084
mkd,1997,18486068
mkd,1998,18570912
mkd,1999,17938188
mkd,2000,18540186
mkd,2001,17147606
mkd,2002,18223789
mkd,2003,19273884.9
mkd,2004,20903412.2
mkd,2005,20040523
mkd,2006,21907651
mkd,2007,23966933
mkd,2008,26009906
mkd,2009,24678420
mkd,2010,23916454
mkd,2011,27431386
mkd,2012,26713337
mkd,2013,27054797
mkd,2014,27225533
mkd,2015,27595235
mkd,2016,28138953
mkd,2017,28686356
mli,1990,22883006.9
mli,1991,31180524
mli,1992,24120912.9
mli,1993,26168744.6
mli,1994,24388256.7
mli,1995,25052477.8
mli,1996,23982408.1
mli,1997,24204118.7
mli,1998,27611116.2
mli,1999,29279340.5
mli,2000,27062225.2
mli,2001,32923659.3
mli,2002,36351324.6
mli,2003,41142511.7
mli,2004,43436146.5
mli,2005,48314795.3
mli,2006,50174595.6
mli,2007,52944880.3
mli,2008,56762982.6
mli,2009,65635864.1
mli,2010,66600476.2
mli,2011,66496739.2
mli,2012,71715970.7
mli,2013,71851719.6
mli,2014,77406430.6
mli,2015,80122594.8
mli,2016,82912565.3
mli,2017,85702902
mlt,1990,6898174.4
mlt,1991,17627358
mlt,1992,8504933
mlt,1993,8108929.6
mlt,1994,8305212.9
mlt,1995,8613851.4
mlt,1996,8502030.5
mlt,1997,8293991.5
mlt,1998,8928103.5
mlt,1999,9101558.7
mlt,2000,10106211.7
mlt,2001,9188472.9
mlt,2002,9515168.1
mlt,2003,9753907.8
mlt,2004,10400320.9
mlt,2005,11370299.4
mlt,2006,12234632.3
mlt,2007,12436439
mlt,2008,12596876.2
mlt,2009,10557694.9
mlt,2010,10664227.1
mlt,2011,10680935.7
mlt,2012,10576971.9
mlt,2013,11068701.5
mlt,2014,11080071.2
mlt,2015,11184538
mlt,2016,11304877.7
mlt,2017,11425985.5
mmr,1990,45450298
mmr,1991,105566139
mmr,1992,43477333
mmr,1993,44190945
mmr,1994,44276087
mmr,1995,46663306
mmr,1996,44301327
mmr,1997,27784605.4
mmr,1998,26988784.6
mmr,1999,29029231
mmr,2000,24827312.9
mmr,2001,28286390.9
mmr,2002,31618436.9
mmr,2003,48206599.7
mmr,2004,49375095.4
mmr,2005,52498907.3
mmr,2006,52768588.99
mmr,2007,58528618.12
mmr,2008,67079437.04
mmr,2009,79217476
mmr,2010,76909660.6
mmr,2011,76152307.2
mmr,2012,69380051.7
mmr,2013,68654426.3
mmr,2014,70904428.6
mmr,2015,72666976.7
mmr,2016,74554828.2
mmr,2017,76442728.2
mne,1990,5578209
mne,1991,21129634
mne,1992,3082634.6
mne,1993,1928542.5
mne,1994,2280656.9
mne,1995,2876390.5
mne,1996,2317653.4
mne,1997,2490696.1
mne,1998,2408917.9
mne,1999,2201288.2
mne,2000,2466068
mne,2001,3141063
mne,2002,3533460.7
mne,2003,4212305.1
mne,2004,5490925.6
mne,2005,6031445.6
mne,2006,9712715.6
mne,2007,11827912
mne,2008,13624565
mne,2009,10607904.7
mne,2010,13733109
mne,2011,15145570
mne,2012,14367570
mne,2013,14611717
mne,2014,15097777
mne,2015,15592165
mne,2016,16147463
mne,2017,16760912
mng,1990,51574656
mng,1991,63161540
mng,1992,37777642
mng,1993,27014405
mng,1994,26819073
mng,1995,21395572
mng,1996,16814772
mng,1997,9498919.2
mng,1998,9540348.2
mng,1999,9536064.3
mng,2000,9380189.2
mng,2001,9626641
mng,2002,9872099.2
mng,2003,9707257.8
mng,2004,11005567.3
mng,2005,11630607
mng,2006,12598355
mng,2007,16381511
mng,2008,21460679
mng,2009,23373184
mng,2010,26806251
mng,2011,32462409
mng,2012,33833143
mng,2013,35406686
mng,2014,36899593
mng,2015,39322269
mng,2016,40968695
mng,2017,42616340
moz,1990,28412733.1
moz,1991,32804179
moz,1992,23273763.8
moz,1993,25252589.4
moz,1994,24530334.3
moz,1995,25766018.9
moz,1996,27785212.1
moz,1997,29170767.7
moz,1998,30734778.5
moz,1999,32474359.3
moz,2000,29419159.1
moz,2001,27714020.2
moz,2002,30552490.5
moz,2003,32025714.4
moz,2004,32177887.3
moz,2005,33246304.5
moz,2006,34900658.4
moz,2007,32726763.3
moz,2008,36236746.8
moz,2009,39156808
moz,2010,43171036
moz,2011,50268633
moz,2012,48058142
moz,2013,49102153
moz,2014,52627207
moz,2015,54082821
moz,2016,56416141
moz,2017,58749636
mrt,1990,7413235.6
mrt,1991,15461657
mrt,1992,7887601.2
mrt,1993,7882729.1
mrt,1994,7604912.6
mrt,1995,6006063.2
mrt,1996,6542630.1
mrt,1997,6499043.8
mrt,1998,6373319.4
mrt,1999,6560005.5
mrt,2000,6750716.2
mrt,2001,6597297.8
mrt,2002,6936827.6
mrt,2003,8051602.3
mrt,2004,8435820.4
mrt,2005,8705164.2
mrt,2006,7276133.9
mrt,2007,8292006.2
mrt,2008,7726355.8
mrt,2009,8120181.9
mrt,2010,7987771.7
mrt,2011,8298537
mrt,2012,8460946.2
mrt,2013,10088094.7
mrt,2014,10326372.1
mrt,2015,10533848.9
mrt,2016,10781932.7
mrt,2017,11031878.1
mus,1990,16596086.4
mus,1991,26420521
mus,1992,18821357.4
mus,1993,19077134.2
mus,1994,19022460.6
mus,1995,19347518.3
mus,1996,19390875.4
mus,1997,19804509.5
mus,1998,19094774.5
mus,1999,17326496.8
mus,2000,19492442.7
mus,2001,18877193
mus,2002,18778638.2
mus,2003,19388403.7
mus,2004,20752749.1
mus,2005,21097698.2
mus,2006,21631622
mus,2007,20583035.9
mus,2008,23232476
mus,2009,21342715
mus,2010,22640937
mus,2011,24099839
mus,2012,24159301
mus,2013,24642740
mus,2014,25325890
mus,2015,25623605
mus,2016,25977919
mus,2017,26332787
mwi,1990,11442223.5
mwi,1991,19013529
mwi,1992,10601854.8
mwi,1993,13477553.7
mwi,1994,8651496.4
mwi,1995,9731611.9
mwi,1996,12846625.8
mwi,1997,12400948
mwi,1998,10672787.2
mwi,1999,12582175.7
mwi,2000,12781729.1
mwi,2001,12144988.8
mwi,2002,12564131
mwi,2003,12485578.1
mwi,2004,12275929.6
mwi,2005,12931469.4
mwi,2006,14707908.4
mwi,2007,14700358
mwi,2008,16168933.5
mwi,2009,19993415.2
mwi,2010,19450316.7
mwi,2011,18924306.3
mwi,2012,20102137.9
mwi,2013,19928155.5
mwi,2014,20339450.5
mwi,2015,20997399
mwi,2016,21701321.3
mwi,2017,22405393.8
mys,1990,201493790
mys,1991,380225160
mys,1992,306596840
mys,1993,347714030
mys,1994,383629100
mys,1995,411320440
mys,1996,455083450
mys,1997,459685900
mys,1998,312327450
mys,1999,339078720
mys,2000,444466560
mys,2001,396769960
mys,2002,401453720
mys,2003,416259740
mys,2004,437677390
mys,2005,454712010
mys,2006,489454750
mys,2007,546545710
mys,2008,560692930
mys,2009,554472510
mys,2010,594680760
mys,2011,622658600
mys,2012,659002950
mys,2013,704335920
mys,2014,703432130
mys,2015,722845210
mys,2016,743322680
mys,2017,763813530
nam,1990,13721721
nam,1991,20265478
nam,1992,15141378
nam,1993,15501920
nam,1994,15730855
nam,1995,15783693
nam,1996,15997807
nam,1997,15482786
nam,1998,15947291
nam,1999,15081653
nam,2000,16031379
nam,2001,16092184
nam,2002,15255260
nam,2003,18575806
nam,2004,20706798
nam,2005,21143861
nam,2006,20645208
nam,2007,19905497
nam,2008,17915188
nam,2009,18536586
nam,2010,19563969
nam,2011,18776959
nam,2012,20204974
nam,2013,19759355
nam,2014,19820269
nam,2015,20063479
nam,2016,20410690
nam,2017,20758596
ner,1990,25933926.6
ner,1991,34336698
ner,1992,27067965.5
ner,1993,25350360.1
ner,1994,25971924.9
ner,1995,23405585.6
ner,1996,25518456.5
ner,1997,23115139.2
ner,1998,27922186.7
ner,1999,26291186.6
ner,2000,23219177.3
ner,2001,30951321.1
ner,2002,32434763.1
ner,2003,37351229.6
ner,2004,37136373.1
ner,2005,43236018.5
ner,2006,46400126.1
ner,2007,48114289.5
ner,2008,55843578
ner,2009,50134772.9
ner,2010,57557132.3
ner,2011,51079258.8
ner,2012,61820994
ner,2013,59954137
ner,2014,63451573
ner,2015,64965920
ner,2016,66804298
ner,2017,68645361
nga,1990,191369456
nga,1991,219990070
nga,1992,222576507
nga,1993,236031370
nga,1994,237236887
nga,1995,269615536
nga,1996,278963816
nga,1997,296374137
nga,1998,277587454
nga,1999,241909190
nga,2000,238389207
nga,2001,278614547
nga,2002,265014569
nga,2003,309157331
nga,2004,291890353
nga,2005,313696376
nga,2006,340695039
nga,2007,353535153
nga,2008,350520433
nga,2009,321591052
nga,2010,462327972
nga,2011,333915306
nga,2012,429807700
nga,2013,444210420
nga,2014,487558820
nga,2015,496725480
nga,2016,506492850
nga,2017,516265500
nic,1990,10969778.9
nic,1991,17384050
nic,1992,12249209.9
nic,1993,11399416.7
nic,1994,11495605
nic,1995,12568921.4
nic,1996,13809450.8
nic,1997,15154147.3
nic,1998,15553805.3
nic,1999,17325471.4
nic,2000,18700413
nic,2001,17124206.5
nic,2002,16776778.1
nic,2003,18218406.1
nic,2004,18114656.1
nic,2005,18271855.6
nic,2006,17884065.5
nic,2007,18788206.6
nic,2008,18828615.8
nic,2009,19195891.8
nic,2010,19957165.9
nic,2011,22650452
nic,2012,24451610.3
nic,2013,24850108.6
nic,2014,24938555.1
nic,2015,25549000.7
nic,2016,26192637.5
nic,2017,26836482.1
nld,1990,238261870
nld,1991,258039090
nld,1992,296798270
nld,1993,294538370
nld,1994,309312040
nld,1995,317645890
nld,1996,308979640
nld,1997,302134990
nld,1998,333511940
nld,1999,355596420
nld,2000,363722150
nld,2001,406609460
nld,2002,454396240
nld,2003,439129850
nld,2004,449552560
nld,2005,449138860
nld,2006,468694490
nld,2007,487733320
nld,2008,489335870
nld,2009,477041980
nld,2010,466934550
nld,2011,457475200
nld,2012,440221500
nld,2013,440869750
nld,2014,446367820
nld,2015,452741670
nld,2016,462055660
nld,2017,471399660
nor,1990,90354535
nor,1991,101980514
nor,1992,108997285
nor,1993,109305912
nor,1994,114045946
nor,1995,119472875
nor,1996,127523293
nor,1997,131986460
nor,1998,148018710
nor,1999,141571965
nor,2000,139229950
nor,2001,136753058
nor,2002,141281430
nor,2003,141632220
nor,2004,148005530
nor,2005,154285030
nor,2006,157216630
nor,2007,174420040
nor,2008,175317130
nor,2009,159697780
nor,2010,167968930
nor,2011,173819940
nor,2012,182202230
nor,2013,188687570
nor,2014,191381900
nor,2015,195741820
nor,2016,198336160
nor,2017,200942130
npl,1990,42033186.4
npl,1991,46144531.3
npl,1992,38722506.4
npl,1993,39865281.6
npl,1994,38659389
npl,1995,38125085.4
npl,1996,37676977.4
npl,1997,35442215.9
npl,1998,31731274.6
npl,1999,31684158
npl,2000,30597856.4
npl,2001,37133141.1
npl,2002,42384462.5
npl,2003,46396630.4
npl,2004,46836005.6
npl,2005,48657325.4
npl,2006,54597825.5
npl,2007,56685437.7
npl,2008,56158506.5
npl,2009,60687647.3
npl,2010,66050353
npl,2011,65615522
npl,2012,69301988
npl,2013,71656350
npl,2014,74730337
npl,2015,76981911
npl,2016,79270355
npl,2017,81559164
nzl,1990,60531894
nzl,1991,76545136
nzl,1992,66896617
nzl,1993,71208880
nzl,1994,75679760
nzl,1995,84904650
nzl,1996,84803420
nzl,1997,85280640
nzl,1998,79926500
nzl,1999,83704470
nzl,2000,82076220
nzl,2001,84255900
nzl,2002,93849750
nzl,2003,95495880
nzl,2004,107010190
nzl,2005,113220680
nzl,2006,105879550
nzl,2007,111406710
nzl,2008,105021150
nzl,2009,90988650
nzl,2010,95604910
nzl,2011,96239710
nzl,2012,99923980
nzl,2013,108426060
nzl,2014,109954310
nzl,2015,111187750
nzl,2016,113133510
nzl,2017,115082320
omn,1990,19249470
omn,1991,27481981
omn,1992,25390701
omn,1993,28324136
omn,1994,30082810
omn,1995,32416980
omn,1996,38281880
omn,1997,40295352
omn,1998,44800361
omn,1999,41293661
omn,2000,35178778
omn,2001,32805431
omn,2002,32655327
omn,2003,23898244
omn,2004,24848065
omn,2005,23925015
omn,2006,25254477
omn,2007,28400726
omn,2008,29740432
omn,2009,30602080
omn,2010,33038125
omn,2011,39750817
omn,2012,38296027
omn,2013,43548504
omn,2014,44370629
omn,2015,45675470
omn,2016,46952543
omn,2017,48231829
pak,1990,310354652
pak,1991,327277429
pak,1992,334531712
pak,1993,356506324
pak,1994,359377953
pak,1995,379372990
pak,1996,355544736
pak,1997,352722919
pak,1998,358610321
pak,1999,365919897
pak,2000,354737279
pak,2001,356101013
pak,2002,361952341
pak,2003,398800256
pak,2004,420253923
pak,2005,448179030
pak,2006,481487044
pak,2007,510192370
pak,2008,495819718
pak,2009,508118810
pak,2010,493170588
pak,2011,539165440
pak,2012,547659980
pak,2013,563676500
pak,2014,581279145
pak,2015,597512280
pak,2016,613057080
pak,2017,628603850
pan,1990,15183756
pan,1991,22478509
pan,1992,20276854
pan,1993,21075400
pan,1994,22889566
pan,1995,21181715
pan,1996,22231718
pan,1997,24544777
pan,1998,25902445
pan,1999,24302509
pan,2000,25964006
pan,2001,21522646
pan,2002,21047170
pan,2003,23712979
pan,2004,25483951
pan,2005,26784305
pan,2006,26633243
pan,2007,26991379
pan,2008,30771581
pan,2009,29308426
pan,2010,28773274
pan,2011,27727179
pan,2012,29594354
pan,2013,29507141
pan,2014,30330240
pan,2015,31155386
pan,2016,32056142
pan,2017,32957652
per,1990,113259856
per,1991,133774820
per,1992,120284120
per,1993,129335352
per,1994,149293371
per,1995,163641065
per,1996,165837937
per,1997,177224315
per,1998,165682917
per,1999,174414537
per,2000,176697103
per,2001,189936602
per,2002,205933864
per,2003,210530882
per,2004,198846180
per,2005,210673960
per,2006,208641830
per,2007,220166620
per,2008,248199300
per,2009,244061590
per,2010,249432690
per,2011,264046920
per,2012,269989340
per,2013,291093570
per,2014,289980330
per,2015,294343430
per,2016,301352850
per,2017,308368090
phl,1990,219743560
phl,1991,229024280
phl,1992,240501550
phl,1993,260219230
phl,1994,279241540
phl,1995,277643410
phl,1996,339993920
phl,1997,369874150
phl,1998,329824120
phl,1999,305907000
phl,2000,307256070
phl,2001,311387120
phl,2002,332126770
phl,2003,327722990
phl,2004,341357410
phl,2005,344947890
phl,2006,349130950
phl,2007,368092710
phl,2008,380730740
phl,2009,378186400
phl,2010,398723590
phl,2011,414562420
phl,2012,417927890
phl,2013,422530070
phl,2014,429159230
phl,2015,439635670
phl,2016,450500300
phl,2017,461369410
png,1990,20053923
png,1991,32561962
png,1992,21791108
png,1993,19880376
png,1994,19343811
png,1995,16395656
png,1996,17818083
png,1997,14974856
png,1998,13798635
png,1999,13504615.9
png,2000,11721148.7
png,2001,11958472.8
png,2002,11150987.9
png,2003,11256475.5
png,2004,10947530.1
png,2005,12018620
png,2006,12391038.4
png,2007,15581962.1
png,2008,14793185.3
png,2009,18090637.1
png,2010,19398243.6
png,2011,22066339
png,2012,24147379
png,2013,21356002
png,2014,20613713
png,2015,20793038
png,2016,21021668
png,2017,21264229
pol,1990,343796680
pol,1991,347774750
pol,1992,387544640
pol,1993,398794130
pol,1994,378478420
pol,1995,390701180
pol,1996,440461490
pol,1997,443741050
pol,1998,484277550
pol,1999,469975010
pol,2000,499586900
pol,2001,546980290
pol,2002,577767700
pol,2003,629978400
pol,2004,689993200
pol,2005,715006600
pol,2006,720311300
pol,2007,824301700
pol,2008,840789800
pol,2009,779072600
pol,2010,832957500
pol,2011,912577900
pol,2012,867457300
pol,2013,862585300
pol,2014,878036600
pol,2015,897455100
pol,2016,917065000
pol,2017,936728300
prk,1990,108054042
prk,1991,112594710
prk,1992,102828021
prk,1993,89421730
prk,1994,76122271
prk,1995,49629390
prk,1996,63023913
prk,1997,53034213
prk,1998,34435726
prk,1999,36335576
prk,2000,25445421.7
prk,2001,32417757
prk,2002,31461021
prk,2003,36749276
prk,2004,36343057
prk,2005,38192770
prk,2006,38936445
prk,2007,33530304
prk,2008,30598963
prk,2009,30953335
prk,2010,26323646.6
prk,2011,23453411.5
prk,2012,23932784.1
prk,2013,23662190.1
prk,2014,24602770.4
prk,2015,25102215
prk,2016,25420718.8
prk,2017,25739506.7
prt,1990,135565742
prt,1991,161556454
prt,1992,163203982
prt,1993,150810072
prt,1994,161622000
prt,1995,181281463
prt,1996,178661408
prt,1997,201171990
prt,1998,214450870
prt,1999,227573670
prt,2000,235433830
prt,2001,241911980
prt,2002,236919440
prt,2003,227593390
prt,2004,241854700
prt,2005,237590370
prt,2006,234669810
prt,2007,225232870
prt,2008,223004240
prt,2009,198994940
prt,2010,207120390
prt,2011,191867510
prt,2012,188351220
prt,2013,190866750
prt,2014,189819060
prt,2015,190666690
prt,2016,191660140
prt,2017,192673670
pry,1990,40039530.8
pry,1991,48611484
pry,1992,42614135
pry,1993,44637058
pry,1994,43248715
pry,1995,46696751
pry,1996,45658053
pry,1997,48937640
pry,1998,49960657
pry,1999,48700988.7
pry,2000,49479741
pry,2001,49812383.4
pry,2002,51661569
pry,2003,54153938
pry,2004,55633477
pry,2005,56786038
pry,2006,62163590
pry,2007,66644868
pry,2008,69794744
pry,2009,62278337
pry,2010,79080260
pry,2011,85480937
pry,2012,75288394
pry,2013,92687086
pry,2014,94380359
pry,2015,97209383
pry,2016,100143209
pry,2017,103080605
qat,1990,11519055.1
qat,1991,18599330
qat,1992,13289307.5
qat,1993,12254069.3
qat,1994,11628385.8
qat,1995,12890509.3
qat,1996,11338444.9
qat,1997,12244501.5
qat,1998,12981367.4
qat,1999,10829332.9
qat,2000,10452939.9
qat,2001,12482587.3
qat,2002,13659546
qat,2003,14117249.2
qat,2004,15352994.9
qat,2005,20157754
qat,2006,25240021
qat,2007,28266321
qat,2008,28344927
qat,2009,28114584
qat,2010,28103387
qat,2011,33565889
qat,2012,31483415
qat,2013,31661454
qat,2014,32275011
qat,2015,33121876
qat,2016,34020436
qat,2017,34920988
rou,1990,201102712
rou,1991,167632051
rou,1992,162237209
rou,1993,172990817
rou,1994,179304109
rou,1995,190207580
rou,1996,181415869
rou,1997,182289445
rou,1998,158621861
rou,1999,156500319
rou,2000,152695614
rou,2001,180899653
rou,2002,175576323
rou,2003,198091620
rou,2004,241706590
rou,2005,243732990
rou,2006,275096050
rou,2007,293469660
rou,2008,332656550
rou,2009,275900060
rou,2010,287095600
rou,2011,307322110
rou,2012,280550640
rou,2013,304140330
rou,2014,312229780
rou,2015,320141240
rou,2016,326702590
rou,2017,333338090
rus,1990,292944710
rus,1991,209977460
rus,1992,1414121280
rus,1993,1261678730
rus,1994,1064422180
rus,1995,1027033050
rus,1996,960763980
rus,1997,993665230
rus,1998,856333560
rus,1999,876237220
rus,2000,935201030
rus,2001,1007182450
rus,2002,1036957260
rus,2003,1023437530
rus,2004,1050712380
rus,2005,1071064250
rus,2006,1114920000
rus,2007,1168264050
rus,2008,1215655100
rus,2009,1119059660
rus,2010,1102348970
rus,2011,1314041050
rus,2012,1225214420
rus,2013,1299144600
rus,2014,1343475050
rus,2015,1368416120
rus,2016,1398746090
rus,2017,1429109240
rwa,1990,14980148.2
rwa,1991,33414562
rwa,1992,16396939.1
rwa,1993,14622658.7
rwa,1994,13493230.3
rwa,1995,11032800.2
rwa,1996,11826892.9
rwa,1997,13509513.7
rwa,1998,13490413.5
rwa,1999,14431466.1
rwa,2000,14405933.4
rwa,2001,14891568.5
rwa,2002,16824198.9
rwa,2003,16559263.9
rwa,2004,16913890.1
rwa,2005,18784550.3
rwa,2006,19495208
rwa,2007,19996795.2
rwa,2008,23219241.2
rwa,2009,25982806.1
rwa,2010,29151103.3
rwa,2011,32258349
rwa,2012,32755328.3
rwa,2013,34202648.1
rwa,2014,34119462
rwa,2015,35338473.6
rwa,2016,36640486.8
rwa,2017,37942809.5
sau,1990,397389770
sau,1991,475853690
sau,1992,495350780
sau,1993,519849780
sau,1994,501993320
sau,1995,490450490
sau,1996,528631360
sau,1997,536123920
sau,1998,546674140
sau,1999,512843900
sau,2000,653724200
sau,2001,573113300
sau,2002,561629830
sau,2003,558942490
sau,2004,563451130
sau,2005,555337200
sau,2006,570909260
sau,2007,559156220
sau,2008,553852960
sau,2009,592398780
sau,2010,588137850
sau,2011,603690650
sau,2012,341015220
sau,2013,372985190
sau,2014,379042140
sau,2015,388383330
sau,2016,398180390
sau,2017,408098050
sdn,1990,257815.09
sdn,1991,1771425.6
sdn,1992,335906.05
sdn,1993,359785.73
sdn,1994,383992.52
sdn,1995,277237.5
sdn,1996,356879.62
sdn,1997,12523406.44
sdn,1998,347678.64
sdn,1999,330492.04
sdn,2000,2493998.89
sdn,2001,230293.47
sdn,2002,277144.72
sdn,2003,434539.05
sdn,2004,490555.17
sdn,2005,726496.95
sdn,2006,531252.76
sdn,2007,560045.23
sdn,2008,190026032
sdn,2009,195730384
sdn,2010,200877113
sdn,2011,229090610
sdn,2012,135934515.1
sdn,2013,155263803.7
sdn,2014,162530027.7
sdn,2015,175314228.1
sdn,2016,188600638.9
sdn,2017,201887076.8
sen,1990,17452027.2
sen,1991,22396169.4
sen,1992,16896059.4
sen,1993,15555012.7
sen,1994,15886860.5
sen,1995,17728109
sen,1996,18114519.3
sen,1997,16517696.6
sen,1998,18809421.2
sen,1999,20306972.9
sen,2000,21502448.4
sen,2001,21822807.3
sen,2002,21499117.7
sen,2003,25617347.9
sen,2004,26374363.6
sen,2005,28759235.7
sen,2006,27326138.7
sen,2007,31010517.7
sen,2008,33726189.8
sen,2009,33213771.2
sen,2010,33699695.3
sen,2011,30879690.4
sen,2012,33114527.9
sen,2013,34990920
sen,2014,36273465
sen,2015,36626519
sen,2016,37664093
sen,2017,38702309
sgp,1990,86407370
sgp,1991,112721370
sgp,1992,112790150
sgp,1993,123745170
sgp,1994,142424910
sgp,1995,162049610
sgp,1996,180284040
sgp,1997,190594180
sgp,1998,174377700
sgp,1999,180647380
sgp,2000,212479890
sgp,2001,200349840
sgp,2002,198504450
sgp,2003,222772870
sgp,2004,258761050
sgp,2005,284917540
sgp,2006,323859220
sgp,2007,352888180
sgp,2008,378378220
sgp,2009,324773220
sgp,2010,373774870
sgp,2011,397067530
sgp,2012,399025290
sgp,2013,400024080
