country,time,fassoas_idea
gtm,1983,24.81203
gtm,1984,37.32357
gtm,1985,45.97769
gtm,1986,57.91868
gtm,1987,58.32474
gtm,1988,62.427
gtm,1989,62.427
gtm,1990,62.427
gtm,1991,63.72624
gtm,1992,58.53637
gtm,1993,56.14914
gtm,1994,62.89772
gtm,1995,64.20327
gtm,1996,65.18085
gtm,1997,75.90456
gtm,1998,77.2867
gtm,1999,75.90456
gtm,2000,71.90169
gtm,2001,69.31002
gtm,2002,68.18414
gtm,2003,70.87771
gtm,2004,75.00404
gtm,2005,70.87771
gtm,2006,70.87771
gtm,2007,70.87771
gtm,2008,68.18414
gtm,2009,68.18414
gtm,2010,75.00404
gtm,2011,75.00404
gtm,2012,68.18414
gtm,2013,65.00265
gtm,2014,65.00265
gtm,2015,65.00265
gtm,2016,68.11166
gtm,2017,67.15597
gtm,2018,66.0462
gtm,2019,71.35989
hnd,1975,28.26313
hnd,1976,28.26313
hnd,1977,28.26313
hnd,1978,25.79367
hnd,1979,22.43138
hnd,1980,33.02979
hnd,1981,42.37697
hnd,1982,42.37697
hnd,1983,44.29215
hnd,1984,44.29215
hnd,1985,44.29215
hnd,1986,45.69726
hnd,1987,47.87086
hnd,1988,47.87086
hnd,1989,52.32785
hnd,1990,55.67343
hnd,1991,57.0661
hnd,1992,62.0702
hnd,1993,55.67343
hnd,1994,64.22158
hnd,1995,65.79674
hnd,1996,65.40882
hnd,1997,65.40882
hnd,1998,69.67102
hnd,1999,69.67102
hnd,2000,65.5541
hnd,2001,64.2795
hnd,2002,64.33328
hnd,2003,65.74296
hnd,2004,63.21096
hnd,2005,63.21096
hnd,2006,65.74296
hnd,2007,65.74296
hnd,2008,61.44791
hnd,2009,55.0206
hnd,2010,61.99221
hnd,2011,61.07953
hnd,2012,61.07953
hnd,2013,64.59427
hnd,2014,64.59427
hnd,2015,62.97637
hnd,2016,62.61769
hnd,2017,67.44106
hnd,2018,71.21261
hnd,2019,64.13147
hrv,1991,49.74816
hrv,1992,49.46439
hrv,1993,51.15844
hrv,1994,51.15844
hrv,1995,49.46439
hrv,1996,53.80414
hrv,1997,50.29702
hrv,1998,50.29702
hrv,1999,50.29702
hrv,2000,73.56898
hrv,2001,74.11131
hrv,2002,74.11131
hrv,2003,72.13035
hrv,2004,74.11131
hrv,2005,70.82481
hrv,2006,70.82481
hrv,2007,71.81357
hrv,2008,67.87532
hrv,2009,69.52653
hrv,2010,72.17299
hrv,2011,74.23238
hrv,2012,71.35776
hrv,2013,67.82905
hrv,2014,73.96065
hrv,2015,70.43657
hrv,2016,65.44642
hrv,2017,68.50534
hrv,2018,67.72701
hrv,2019,70.4265
hti,1975,11.76599
hti,1976,11.76599
hti,1977,11.76599
hti,1978,11.76599
hti,1979,11.76599
hti,1980,11.76599
hti,1981,17.06642
hti,1982,14.5383
hti,1983,14.5383
hti,1984,14.5383
hti,1985,15.96703
hti,1986,39.39217
hti,1987,45.07236
hti,1988,53.05914
hti,1989,51.02822
hti,1990,47.80694
hti,1991,43.18439
hti,1992,33.49229
hti,1993,33.49229
hti,1994,45.23428
hti,1995,55.47735
hti,1996,55.59613
hti,1997,56.95964
hti,1998,58.2186
hti,1999,56.95964
hti,2000,58.2186
hti,2001,48.13923
hti,2002,46.1975
hti,2003,42.07913
hti,2004,47.04892
hti,2005,56.33905
hti,2006,61.23567
hti,2007,61.23567
hti,2008,61.23567
hti,2009,61.23567
hti,2010,64.14778
hti,2011,57.73868
hti,2012,57.73868
hti,2013,57.73868
hti,2014,57.73868
hti,2015,57.73868
hti,2016,59.52528
hti,2017,59.52528
hti,2018,59.52528
hti,2019,59.19704
hun,1975,18.35402
hun,1976,18.35402
hun,1977,18.35402
hun,1978,18.35402
hun,1979,18.35402
hun,1980,21.13911
hun,1981,24.06775
hun,1982,27.68009
hun,1983,27.68009
hun,1984,27.68009
hun,1985,29.43819
hun,1986,29.43819
hun,1987,30.3584
hun,1988,37.93358
hun,1989,50.86738
hun,1990,79.12551
hun,1991,79.12551
hun,1992,79.12551
hun,1993,79.12551
hun,1994,79.12551
hun,1995,79.12551
hun,1996,79.12551
hun,1997,79.12551
hun,1998,79.12551
hun,1999,79.12551
hun,2000,79.12551
hun,2001,79.12551
hun,2002,77.0625
hun,2003,71.22432
hun,2004,67.46408
hun,2005,71.22432
hun,2006,65.26707
hun,2007,73.21274
hun,2008,67.46408
hun,2009,67.46408
hun,2010,66.10635
hun,2011,60.24425
hun,2012,60.24425
hun,2013,59.30214
hun,2014,56.00133
hun,2015,54.64591
hun,2016,56.75848
hun,2017,52.34816
hun,2018,50.23818
hun,2019,51.24066
idn,1975,37.58699
idn,1976,37.58699
idn,1977,37.58699
idn,1978,37.58699
idn,1979,37.58699
idn,1980,37.58699
idn,1981,38.20439
idn,1982,39.29893
idn,1983,39.29893
idn,1984,38.20439
idn,1985,39.29893
idn,1986,39.29893
idn,1987,36.27951
idn,1988,39.29893
idn,1989,39.29893
idn,1990,38.20439
idn,1991,37.36965
idn,1992,38.1986
idn,1993,37.11645
idn,1994,38.1986
idn,1995,40.10877
idn,1996,37.11645
idn,1997,37.11645
idn,1998,47.24718
idn,1999,60.57502
idn,2000,63.21331
idn,2001,63.21331
idn,2002,63.58591
idn,2003,61.51045
idn,2004,63.58591
idn,2005,63.58591
idn,2006,63.58591
idn,2007,63.58591
idn,2008,62.75959
idn,2009,62.75959
idn,2010,64.73744
idn,2011,63.16202
idn,2012,64.73744
idn,2013,62.88189
idn,2014,62.28764
idn,2015,61.71936
idn,2016,61.39371
idn,2017,60.29594
idn,2018,57.11537
idn,2019,55.95855
ind,1975,39.89504
ind,1976,38.21688
ind,1977,46.82126
ind,1978,60.71591
ind,1979,60.71591
ind,1980,62.26542
ind,1981,61.29203
ind,1982,62.24132
ind,1983,63.35662
ind,1984,62.67475
ind,1985,63.35662
ind,1986,64.43674
ind,1987,64.43674
ind,1988,62.39103
ind,1989,62.39103
ind,1990,63.43262
ind,1991,62.65289
ind,1992,64.52853
ind,1993,64.65949
ind,1994,69.81719
ind,1995,65.71704
ind,1996,70.9109
ind,1997,70.9109
ind,1998,67.8115
ind,1999,62.65289
ind,2000,61.66454
ind,2001,62.60133
ind,2002,62.65289
ind,2003,63.47312
ind,2004,61.66454
ind,2005,58.16329
ind,2006,58.16329
ind,2007,58.16329
ind,2008,56.54919
ind,2009,58.16329
ind,2010,58.16329
ind,2011,56.54919
ind,2012,57.11537
ind,2013,57.11537
ind,2014,50.05516
ind,2015,46.59897
ind,2016,46.59897
ind,2017,46.19908
ind,2018,40.95663
ind,2019,38.68437
irl,1975,71.14265
irl,1976,71.14265
irl,1977,71.14265
irl,1978,71.14265
irl,1979,71.14265
irl,1980,71.14265
irl,1981,72.7481
irl,1982,72.7481
irl,1983,72.7481
irl,1984,72.7481
irl,1985,72.7481
irl,1986,72.7481
irl,1987,72.7481
irl,1988,72.7481
irl,1989,72.7481
irl,1990,72.7481
irl,1991,79.11948
irl,1992,79.11948
irl,1993,79.11948
irl,1994,79.11948
irl,1995,80.98719
irl,1996,80.98719
irl,1997,80.98719
irl,1998,80.98719
irl,1999,80.98719
irl,2000,80.98719
irl,2001,80.98719
irl,2002,80.98719
irl,2003,78.6473
irl,2004,80.98719
irl,2005,80.98719
irl,2006,80.98719
irl,2007,80.98719
irl,2008,79.69914
irl,2009,79.69914
irl,2010,79.69914
irl,2011,79.69914
irl,2012,80.98719
irl,2013,79.49623
irl,2014,78.31061
irl,2015,79.49623
irl,2016,79.49623
irl,2017,85.18753
irl,2018,87.50057
irl,2019,82.0498
irn,1975,23.05951
irn,1976,21.72737
irn,1977,21.72737
irn,1978,21.72737
irn,1979,27.17556
irn,1980,25.38538
irn,1981,16.11614
irn,1982,13.3173
irn,1983,16.15355
irn,1984,19.9701
irn,1985,19.9701
irn,1986,19.9701
irn,1987,19.9701
irn,1988,19.9701
irn,1989,23.40097
irn,1990,26.27937
irn,1991,26.27937
irn,1992,26.27937
irn,1993,26.27937
irn,1994,29.44314
irn,1995,29.44314
irn,1996,29.44314
irn,1997,35.37536
irn,1998,37.79488
irn,1999,37.79488
irn,2000,39.35055
irn,2001,39.35055
irn,2002,39.35055
irn,2003,39.35055
irn,2004,39.35055
irn,2005,31.62299
irn,2006,23.30056
irn,2007,23.30056
irn,2008,23.30056
irn,2009,21.74132
irn,2010,18.71555
irn,2011,20.66094
irn,2012,20.66094
irn,2013,26.52195
irn,2014,28.94041
irn,2015,28.94041
irn,2016,28.94041
irn,2017,21.83724
irn,2018,19.87165
irn,2019,19.87165
irq,1975,18.88523
irq,1976,18.88523
irq,1977,18.88523
irq,1978,18.88523
irq,1979,11.41626
irq,1980,11.41626
irq,1981,10.96395
irq,1982,10.96395
irq,1983,10.96395
irq,1984,10.96395
irq,1985,10.96395
irq,1986,13.30654
irq,1987,10.96395
irq,1988,13.30654
irq,1989,10.96395
irq,1990,10.96395
irq,1991,10.96395
irq,1992,10.96395
irq,1993,21.37571
irq,1994,21.37571
irq,1995,21.37571
irq,1996,21.37571
irq,1997,21.37571
irq,1998,21.37571
irq,1999,21.37571
irq,2000,21.37571
irq,2001,23.94522
irq,2002,23.94522
irq,2003,42.42
irq,2004,59.88811
irq,2005,54.09632
irq,2006,54.09632
irq,2007,58.08235
irq,2008,50.7584
irq,2009,56.87007
irq,2010,54.09632
irq,2011,51.60706
irq,2012,51.60706
irq,2013,49.63827
irq,2014,55.22961
irq,2015,51.39456
irq,2016,52.26837
irq,2017,53.20681
irq,2018,53.21404
irq,2019,51.22156
isl,1975,77.50631
isl,1976,77.50631
isl,1977,77.50631
isl,1978,77.50631
isl,1979,77.50631
isl,1980,92.31578
isl,1981,93.25961
isl,1982,93.25961
isl,1983,93.25961
isl,1984,93.25961
isl,1985,93.25961
isl,1986,93.25961
isl,1987,93.25961
isl,1988,93.25961
isl,1989,93.25961
isl,1990,93.25961
isl,1991,93.25961
isl,1992,93.25961
isl,1993,93.25961
isl,1994,93.25961
isl,1995,93.25961
isl,1996,93.25961
isl,1997,93.25961
isl,1998,93.25961
isl,1999,93.25961
isl,2000,93.25961
isl,2001,93.25961
isl,2002,86.91493
isl,2003,86.91493
isl,2004,93.25961
isl,2005,93.25961
isl,2006,93.25961
isl,2007,93.25961
isl,2008,93.25961
isl,2009,90.99467
isl,2010,88.60758
isl,2011,86.87318
isl,2012,86.87318
isl,2013,83.93498
isl,2014,83.93498
isl,2015,85.63474
isl,2016,83.93498
isl,2017,81.91947
isl,2018,83.42177
isl,2019,72.96926
isr,1975,64.61502
isr,1976,64.61502
isr,1977,64.61502
isr,1978,64.61502
isr,1979,64.61502
isr,1980,63.75634
isr,1981,61.58614
isr,1982,61.58614
isr,1983,61.58614
isr,1984,61.58614
isr,1985,61.58614
isr,1986,61.58614
isr,1987,61.58614
isr,1988,63.90199
isr,1989,63.90199
isr,1990,63.90199
isr,1991,61.58614
isr,1992,61.58614
isr,1993,64.9844
isr,1994,63.87298
isr,1995,63.87298
isr,1996,63.87298
isr,1997,63.87298
isr,1998,63.87298
isr,1999,63.87298
isr,2000,59.91106
isr,2001,59.04878
isr,2002,59.04878
isr,2003,60.86379
isr,2004,60.86379
isr,2005,59.04878
isr,2006,59.04878
isr,2007,57.63703
isr,2008,57.63703
isr,2009,54.40806
isr,2010,56.23581
isr,2011,56.23581
isr,2012,56.23581
isr,2013,57.31312
isr,2014,57.31312
isr,2015,57.31312
isr,2016,58.93823
isr,2017,56.59564
isr,2018,56.59564
isr,2019,56.59564
ita,1975,58.80332
ita,1976,58.80332
ita,1977,59.58599
ita,1978,60.88577
ita,1979,60.88577
ita,1980,77.7441
ita,1981,79.43553
ita,1982,79.43553
ita,1983,79.43553
ita,1984,87.39743
ita,1985,87.39743
ita,1986,87.39743
ita,1987,87.39743
ita,1988,87.39743
ita,1989,87.39743
ita,1990,87.39743
ita,1991,87.39743
ita,1992,83.04108
ita,1993,78.95537
ita,1994,77.55839
ita,1995,82.20466
ita,1996,80.55805
ita,1997,84.34236
ita,1998,80.55805
ita,1999,84.34236
ita,2000,76.55071
ita,2001,74.36206
ita,2002,88.79017
ita,2003,88.79017
ita,2004,88.79017
ita,2005,100
ita,2006,100
ita,2007,100
ita,2008,100
ita,2009,100
ita,2010,100
ita,2011,100
ita,2012,100
ita,2013,89.02086
ita,2014,89.02086
ita,2015,89.02086
ita,2016,89.02086
ita,2017,93.25658
ita,2018,81.86461
ita,2019,80.95156
jam,1975,68.83959
jam,1976,68.83959
jam,1977,68.83959
jam,1978,68.83959
jam,1979,69.8573
jam,1980,72.21439
jam,1981,75.79173
jam,1982,75.79173
jam,1983,75.79173
jam,1984,75.79173
jam,1985,75.79173
jam,1986,78.96197
jam,1987,78.96197
jam,1988,78.96197
jam,1989,78.96197
jam,1990,78.31531
jam,1991,78.31531
jam,1992,78.31531
jam,1993,78.31531
jam,1994,78.31531
jam,1995,78.31531
jam,1996,78.31531
jam,1997,78.31531
jam,1998,78.31531
jam,1999,78.31531
jam,2000,80.34572
jam,2001,80.34572
jam,2002,79.1784
jam,2003,79.1784
jam,2004,79.1784
jam,2005,79.1784
jam,2006,79.1784
jam,2007,79.1784
jam,2008,79.1784
jam,2009,79.1784
jam,2010,79.1784
jam,2011,79.1784
jam,2012,79.1784
jam,2013,76.73
jam,2014,77.98356
jam,2015,77.98356
jam,2016,79.16504
jam,2017,79.16504
jam,2018,79.16504
jam,2019,77.45743
jor,1975,32.02608
jor,1976,32.02608
jor,1977,32.02608
jor,1978,32.02608
jor,1979,32.02608
jor,1980,32.02608
jor,1981,32.25384
jor,1982,30.84031
jor,1983,32.25384
jor,1984,32.25384
jor,1985,33.88325
jor,1986,33.88325
jor,1987,33.88325
jor,1988,34.47055
jor,1989,42.83207
jor,1990,50.12633
jor,1991,50.99727
jor,1992,51.93776
jor,1993,51.93776
jor,1994,50.75143
jor,1995,51.27932
jor,1996,50.75143
jor,1997,45.76436
jor,1998,45.76436
jor,1999,45.28111
jor,2000,44.48943
jor,2001,44.48943
jor,2002,44.48943
jor,2003,46.51968
jor,2004,46.51968
jor,2005,46.51968
jor,2006,47.61124
jor,2007,47.61124
jor,2008,45.76436
jor,2009,44.64883
jor,2010,44.64883
jor,2011,44.64883
jor,2012,44.1109
jor,2013,46.49602
jor,2014,45.12456
jor,2015,45.12456
jor,2016,49.2614
jor,2017,47.55807
jor,2018,47.55807
jor,2019,46.48131
jpn,1975,71.65991
jpn,1976,71.65991
jpn,1977,71.65991
jpn,1978,71.65991
jpn,1979,71.65991
jpn,1980,71.65991
jpn,1981,73.05391
jpn,1982,73.05391
jpn,1983,73.05391
jpn,1984,73.05391
jpn,1985,73.05391
jpn,1986,73.05391
jpn,1987,73.05391
jpn,1988,73.05391
jpn,1989,73.05391
jpn,1990,75.47655
jpn,1991,75.47655
jpn,1992,75.47655
jpn,1993,72.1665
jpn,1994,76.11398
jpn,1995,76.11398
jpn,1996,76.11398
jpn,1997,76.11398
jpn,1998,74.90699
jpn,1999,74.90699
jpn,2000,74.90699
jpn,2001,74.90699
jpn,2002,74.90699
jpn,2003,74.90699
jpn,2004,74.90699
jpn,2005,74.90699
jpn,2006,74.90699
jpn,2007,74.90699
jpn,2008,72.96412
jpn,2009,74.88674
jpn,2010,74.88674
jpn,2011,74.88674
jpn,2012,74.88674
jpn,2013,74.88674
jpn,2014,74.88674
jpn,2015,76.04437
jpn,2016,76.04437
jpn,2017,77.27111
jpn,2018,85.99081
jpn,2019,83.96852
kaz,1991,53.08272
kaz,1992,53.28718
kaz,1993,53.28718
kaz,1994,53.28718
kaz,1995,50.28222
kaz,1996,48.70197
kaz,1997,46.81755
kaz,1998,46.81755
kaz,1999,46.18363
kaz,2000,43.9842
kaz,2001,42.37449
kaz,2002,41.14982
kaz,2003,41.14982
kaz,2004,42.38075
kaz,2005,40.24368
kaz,2006,40.24368
kaz,2007,38.3749
kaz,2008,38.3749
kaz,2009,38.3749
kaz,2010,40.54181
kaz,2011,40.54181
kaz,2012,39.44086
kaz,2013,39.29372
kaz,2014,39.29372
kaz,2015,36.25347
kaz,2016,39.02443
kaz,2017,37.11645
kaz,2018,37.11645
kaz,2019,40.29258
ken,1975,36.70425
ken,1976,36.70425
ken,1977,36.70425
ken,1978,36.70425
ken,1979,38.2891
ken,1980,38.2891
ken,1981,37.89245
ken,1982,37.54913
ken,1983,37.54913
ken,1984,37.54913
ken,1985,37.54913
ken,1986,35.71083
ken,1987,35.05675
ken,1988,35.05675
ken,1989,35.05675
ken,1990,36.8677
ken,1991,43.93249
ken,1992,47.65591
ken,1993,50.49443
ken,1994,49.24021
ken,1995,49.24021
ken,1996,50.49443
ken,1997,50.49443
ken,1998,51.48431
ken,1999,51.48431
ken,2000,50.49443
ken,2001,52.51049
ken,2002,53.72383
ken,2003,57.48082
ken,2004,57.48082
ken,2005,59.28391
ken,2006,59.28391
ken,2007,56.25308
ken,2008,57.48082
ken,2009,57.48082
ken,2010,58.49655
ken,2011,58.49655
ken,2012,58.49655
ken,2013,57.48082
ken,2014,54.8617
ken,2015,54.8617
ken,2016,53.65181
ken,2017,51.55874
ken,2018,48.94322
ken,2019,48.94322
kgz,1991,52.96788
kgz,1992,62.51248
kgz,1993,62.51248
kgz,1994,63.43262
kgz,1995,58.65568
kgz,1996,56.12808
kgz,1997,55.88086
kgz,1998,53.36781
kgz,1999,52.17612
kgz,2000,49.14925
kgz,2001,49.16372
kgz,2002,43.48141
kgz,2003,42.76784
kgz,2004,42.76784
kgz,2005,46.53397
kgz,2006,52.13946
kgz,2007,46.41091
kgz,2008,44.06703
kgz,2009,43.38929
kgz,2010,50.08972
kgz,2011,57.33298
kgz,2012,56.07503
kgz,2013,54.82626
kgz,2014,50.53081
kgz,2015,48.19564
kgz,2016,53.17313
kgz,2017,56.10554
kgz,2018,59.85053
kgz,2019,57.30166
khm,1975,3.13121
khm,1976,3.13121
khm,1977,3.13121
khm,1978,3.13121
khm,1979,3.13121
khm,1980,11.41626
khm,1981,11.41626
khm,1982,11.41626
khm,1983,11.41626
khm,1984,11.41626
khm,1985,11.41626
khm,1986,11.41626
khm,1987,11.41626
khm,1988,10.96395
khm,1989,10.96395
khm,1990,18.381
khm,1991,18.381
khm,1992,34.05308
khm,1993,42.10624
khm,1994,46.57687
khm,1995,44.96256
khm,1996,43.59984
khm,1997,43.59984
khm,1998,47.44171
khm,1999,51.52116
khm,2000,50.91935
khm,2001,49.71157
khm,2002,49.71157
khm,2003,44.01827
khm,2004,44.01827
khm,2005,44.01827
khm,2006,46.24144
khm,2007,44.92102
khm,2008,44.92102
khm,2009,44.92102
khm,2010,44.92102
khm,2011,44.92102
khm,2012,43.59984
khm,2013,44.92102
khm,2014,42.10624
khm,2015,42.10624
khm,2016,37.57414
khm,2017,32.80758
khm,2018,30.94303
khm,2019,30.94303
kor,1975,24.05091
kor,1976,25.91766
kor,1977,25.91766
kor,1978,25.91766
kor,1979,25.91766
kor,1980,30.82667
kor,1981,23.37597
kor,1982,25.15602
kor,1983,28.79639
kor,1984,35.46989
kor,1985,35.98394
kor,1986,37.06441
kor,1987,39.27179
kor,1988,50.00146
kor,1989,48.88334
kor,1990,48.88334
kor,1991,50.00146
kor,1992,53.70721
kor,1993,57.93894
kor,1994,55.91687
kor,1995,57.93894
kor,1996,55.91687
kor,1997,55.91687
kor,1998,61.82063
kor,1999,60.86965
kor,2000,60.86965
kor,2001,63.72789
kor,2002,60.86965
kor,2003,62.72082
kor,2004,62.72082
kor,2005,60.86965
kor,2006,62.72082
kor,2007,59.54468
kor,2008,55.06024
kor,2009,56.51961
kor,2010,58.20458
kor,2011,56.51961
kor,2012,58.20458
kor,2013,58.20458
kor,2014,58.20458
kor,2015,55.44443
kor,2016,56.8329
kor,2017,65.97973
kor,2018,67.17401
kor,2019,59.63075
kwt,1975,46.05713
kwt,1976,41.29824
kwt,1977,41.29824
kwt,1978,41.29824
kwt,1979,41.29824
kwt,1980,40.60391
kwt,1981,44.18294
kwt,1982,41.18684
kwt,1983,41.18684
kwt,1984,41.18684
kwt,1985,41.18684
kwt,1986,40.40554
kwt,1987,37.47821
kwt,1988,33.36562
kwt,1989,31.71458
kwt,1990,25.99832
kwt,1991,31.20544
kwt,1992,40.80663
kwt,1993,42.05543
kwt,1994,42.97129
kwt,1995,40.80663
kwt,1996,42.05543
kwt,1997,40.92962
kwt,1998,43.21729
kwt,1999,43.21729
kwt,2000,41.03342
kwt,2001,42.1265
kwt,2002,41.03342
kwt,2003,41.03342
kwt,2004,42.9314
kwt,2005,42.9314
kwt,2006,42.15872
kwt,2007,42.15872
kwt,2008,42.15872
kwt,2009,42.15872
kwt,2010,42.15872
kwt,2011,39.47132
kwt,2012,40.53586
kwt,2013,40.53586
kwt,2014,40.53586
kwt,2015,40.53586
kwt,2016,41.82083
kwt,2017,44.09073
kwt,2018,44.09073
kwt,2019,41.82083
lao,1975,17.32874
lao,1976,0.38773
lao,1977,0.38773
lao,1978,0.38773
lao,1979,0.38773
lao,1980,0.38773
lao,1981,0
lao,1982,0
lao,1983,0
lao,1984,0
lao,1985,0
lao,1986,10.22691
lao,1987,11.53095
lao,1988,11.53095
lao,1989,11.53095
lao,1990,11.53095
lao,1991,11.53095
lao,1992,11.53095
lao,1993,11.53095
lao,1994,11.53095
lao,1995,11.53095
lao,1996,11.53095
lao,1997,16.38652
lao,1998,16.38652
lao,1999,16.38652
lao,2000,19.66643
lao,2001,16.38652
lao,2002,16.38652
lao,2003,16.38652
lao,2004,19.66643
lao,2005,16.38652
lao,2006,16.38652
lao,2007,16.38652
lao,2008,16.38652
lao,2009,16.38652
lao,2010,19.63995
lao,2011,19.63995
lao,2012,19.63995
lao,2013,19.63995
lao,2014,19.63995
lao,2015,23.82924
lao,2016,25.26804
lao,2017,27.8525
lao,2018,29.60043
lao,2019,27.23234
lbn,1975,43.98261
lbn,1976,43.98261
lbn,1977,43.98261
lbn,1978,43.98261
lbn,1979,43.98261
lbn,1980,43.98261
lbn,1981,43.98261
lbn,1982,43.98261
lbn,1983,43.98261
lbn,1984,43.98261
lbn,1985,43.98261
lbn,1986,43.98261
lbn,1987,43.98261
lbn,1988,43.98261
lbn,1989,43.98261
lbn,1990,43.7317
lbn,1991,47.08853
lbn,1992,44.60233
lbn,1993,44.60233
lbn,1994,44.60233
lbn,1995,44.60233
lbn,1996,44.60233
lbn,1997,44.60233
lbn,1998,44.60233
lbn,1999,44.60233
lbn,2000,44.60233
lbn,2001,45.62585
lbn,2002,45.62585
lbn,2003,45.62585
lbn,2004,43.81483
lbn,2005,49.17206
lbn,2006,58.91403
lbn,2007,58.91403
lbn,2008,58.76164
lbn,2009,60.40189
lbn,2010,61.07953
lbn,2011,62.29286
lbn,2012,62.29286
lbn,2013,59.78341
lbn,2014,59.78341
lbn,2015,57.75953
lbn,2016,60.88221
lbn,2017,58.29612
lbn,2018,58.29612
lbn,2019,58.29612
lbr,1975,55.07033
lbr,1976,55.07033
lbr,1977,55.07033
lbr,1978,55.07033
lbr,1979,54.98681
lbr,1980,44.57489
lbr,1981,42.96725
lbr,1982,33.05239
lbr,1983,36.82606
lbr,1984,36.82606
lbr,1985,36.82606
lbr,1986,36.82606
lbr,1987,35.12569
lbr,1988,36.18544
lbr,1989,36.18544
lbr,1990,35.66727
lbr,1991,45.30603
lbr,1992,45.30603
lbr,1993,45.30603
lbr,1994,43.81205
lbr,1995,45.30603
lbr,1996,45.14738
lbr,1997,46.68436
lbr,1998,48.30372
lbr,1999,48.30372
lbr,2000,48.30372
lbr,2001,48.30372
lbr,2002,48.30372
lbr,2003,46.68436
lbr,2004,53.09036
lbr,2005,70.53712
lbr,2006,71.84483
lbr,2007,69.02465
lbr,2008,67.547
lbr,2009,70.92806
lbr,2010,69.02465
lbr,2011,72.15278
lbr,2012,76.93587
lbr,2013,76.93587
lbr,2014,76.93587
lbr,2015,76.93587
lbr,2016,76.93587
lbr,2017,76.78011
lbr,2018,78.54787
lbr,2019,69.69803
lby,1975,6.66579
lby,1976,6.66579
lby,1977,6.66579
lby,1978,6.66579
lby,1979,6.66579
lby,1980,6.66579
lby,1981,6.34709
lby,1982,6.34709
lby,1983,6.34709
lby,1984,6.34709
lby,1985,8.59705
lby,1986,8.59705
lby,1987,6.34709
lby,1988,8.59705
lby,1989,8.59705
lby,1990,6.34709
lby,1991,6.34709
lby,1992,6.34709
lby,1993,6.34709
lby,1994,6.34709
lby,1995,6.34709
lby,1996,8.59705
lby,1997,6.34709
lby,1998,6.34709
lby,1999,6.34709
lby,2000,6.34709
lby,2001,8.59705
lby,2002,6.34709
lby,2003,6.34709
lby,2004,6.34709
lby,2005,6.34709
lby,2006,11.42889
lby,2007,11.42889
lby,2008,11.42889
lby,2009,6.34709
lby,2010,6.34709
lby,2011,38.97695
lby,2012,52.53336
lby,2013,51.11256
lby,2014,50.89681
lby,2015,54.35325
lby,2016,52.70217
lby,2017,54.99496
lby,2018,46.3126
lby,2019,43.81595
lka,1975,58.98704
lka,1976,58.98704
lka,1977,53.62345
lka,1978,53.62345
lka,1979,45.48014
lka,1980,45.48014
lka,1981,46.41091
lka,1982,47.68694
lka,1983,45.35968
lka,1984,44.15425
lka,1985,44.85054
lka,1986,48.0424
lka,1987,44.15425
lka,1988,39.22451
lka,1989,41.47445
lka,1990,44.85054
lka,1991,44.85054
lka,1992,44.15425
lka,1993,48.74643
lka,1994,54.10723
lka,1995,54.10723
lka,1996,51.59799
lka,1997,54.10723
lka,1998,51.59799
lka,1999,53.1812
lka,2000,54.10723
lka,2001,51.59799
lka,2002,51.65568
lka,2003,54.00608
lka,2004,50.56836
lka,2005,45.74046
lka,2006,45.4425
lka,2007,42.95244
lka,2008,38.79599
lka,2009,41.51315
lka,2010,42.82207
lka,2011,40.45125
lka,2012,40.45125
lka,2013,43.11936
lka,2014,43.11936
lka,2015,59.18569
lka,2016,60.56818
lka,2017,64.61592
lka,2018,67.38108
lka,2019,60.57145
lso,1975,31.77946
lso,1976,31.77946
lso,1977,31.77946
lso,1978,31.77946
lso,1979,42.25128
lso,1980,42.81185
lso,1981,42.0394
lso,1982,42.83207
lso,1983,45.13145
lso,1984,44.28162
lso,1985,45.13145
lso,1986,45.28111
lso,1987,43.27909
lso,1988,43.27909
lso,1989,43.27909
lso,1990,44.59827
lso,1991,45.84756
lso,1992,47.77113
lso,1993,63.74574
lso,1994,62.58028
lso,1995,62.58028
lso,1996,72.18371
lso,1997,68.46403
lso,1998,71.74777
lso,1999,68.46403
lso,2000,72.18371
lso,2001,72.18371
lso,2002,72.18371
lso,2003,68.46403
lso,2004,72.18371
lso,2005,72.18371
lso,2006,72.18371
lso,2007,68.46403
lso,2008,66.10748
lso,2009,66.10748
lso,2010,67.44541
lso,2011,68.46403
lso,2012,72.18371
lso,2013,72.18371
lso,2014,69.8221
lso,2015,72.18371
lso,2016,69.8221
lso,2017,72.18371
lso,2018,70.00896
lso,2019,67.73487
ltu,1991,69.61786
ltu,1992,67.94073
ltu,1993,69.50158
ltu,1994,72.60018
ltu,1995,69.50158
ltu,1996,72.60018
ltu,1997,70.51071
ltu,1998,73.28321
ltu,1999,70.51071
ltu,2000,69.06877
ltu,2001,70.51071
ltu,2002,69.06877
ltu,2003,69.06877
ltu,2004,69.06877
ltu,2005,69.06877
ltu,2006,69.06877
ltu,2007,69.06877
ltu,2008,67.87866
ltu,2009,66.65888
ltu,2010,69.06877
ltu,2011,69.06877
ltu,2012,69.06877
ltu,2013,69.07174
ltu,2014,66.55197
ltu,2015,66.55197
ltu,2016,66.55197
ltu,2017,67.11431
ltu,2018,69.07174
ltu,2019,69.07174
lux,1975,89.08908
lux,1976,89.08908
lux,1977,89.08908
lux,1978,89.08908
lux,1979,89.08908
lux,1980,89.08908
lux,1981,90.30711
lux,1982,90.30711
