country,time,matfootp_cap
swz,1997,10.31
swz,1998,10.27
swz,1999,9.99
swz,2000,10.33
swz,2001,10.6
swz,2002,12.74
swz,2003,12.09
swz,2004,11.95
swz,2005,12.7
swz,2006,11.83
swz,2007,11.56
swz,2008,10.27
swz,2009,10.83
swz,2010,10.84
swz,2011,10.33
swz,2012,11.09
swz,2013,10.5
swz,2014,9.99
swz,2015,9.93
swz,2016,11.61
swz,2017,11.64
syc,1990,12.8
syc,1991,75.52
syc,1992,18.29
syc,1993,19.91
syc,1994,18.27
syc,1995,17.89
syc,1996,18.04
syc,1997,19.43
syc,1998,20.55
syc,1999,20.12
syc,2000,23.38
syc,2001,21.8
syc,2002,22.61
syc,2003,19.75
syc,2004,20.13
syc,2005,24.39
syc,2006,23.68
syc,2007,25.57
syc,2008,19.72
syc,2009,19.16
syc,2010,19.23
syc,2011,19.01
syc,2012,19.04
syc,2013,20.81
syc,2014,20.96
syc,2015,21.14
syc,2016,21.7
syc,2017,21.94
syr,1990,4.08
syr,1991,5.28
syr,1992,3.72
syr,1993,3.44
syr,1994,3.35
syr,1995,3.08
syr,1996,3.08
syr,1997,2.47
syr,1998,2.56
syr,1999,2.33
syr,2000,2.29
syr,2001,2.37
syr,2002,2.39
syr,2003,2.19
syr,2004,2.49
syr,2005,2.64
syr,2006,2.67
syr,2007,2.88
syr,2008,2.84
syr,2009,2.77
syr,2010,3.08
syr,2011,3.8
syr,2012,3.4
syr,2013,3.09
syr,2014,3.07
syr,2015,3.19
syr,2016,3.46
syr,2017,3.61
tcd,1990,2.07
tcd,1991,3.06
tcd,1992,2.24
tcd,1993,1.94
tcd,1994,1.74
tcd,1995,1.63
tcd,1996,1.59
tcd,1997,1.57
tcd,1998,1.66
tcd,1999,1.55
tcd,2000,1.3
tcd,2001,1.47
tcd,2002,1.5
tcd,2003,1.63
tcd,2004,1.82
tcd,2005,1.81
tcd,2006,1.73
tcd,2007,1.75
tcd,2008,1.75
tcd,2009,1.95
tcd,2010,1.89
tcd,2011,1.62
tcd,2012,1.77
tcd,2013,1.65
tcd,2014,1.63
tcd,2015,1.59
tcd,2016,1.56
tcd,2017,1.53
tgo,1990,3.65
tgo,1991,4.81
tgo,1992,2.93
tgo,1993,2.64
tgo,1994,2.53
tgo,1995,2.65
tgo,1996,2.96
tgo,1997,2.79
tgo,1998,2.52
tgo,1999,2.32
tgo,2000,2.08
tgo,2001,2.07
tgo,2002,2.17
tgo,2003,2.05
tgo,2004,2.03
tgo,2005,2.1
tgo,2006,2.26
tgo,2007,1.97
tgo,2008,2.27
tgo,2009,2.18
tgo,2010,2.12
tgo,2011,2.4
tgo,2012,2.54
tgo,2013,2.55
tgo,2014,2.59
tgo,2015,2.57
tgo,2016,2.55
tgo,2017,2.53
tha,1990,6.32
tha,1991,7.59
tha,1992,7.8
tha,1993,7.88
tha,1994,8.68
tha,1995,9.76
tha,1996,10.1
tha,1997,9.35
tha,1998,6.52
tha,1999,6.98
tha,2000,7.69
tha,2001,7.66
tha,2002,8.16
tha,2003,9.32
tha,2004,10.17
tha,2005,10.51
tha,2006,11.47
tha,2007,11.47
tha,2008,11.75
tha,2009,10.83
tha,2010,12.14
tha,2011,13.35
tha,2012,13.81
tha,2013,14.08
tha,2014,14.17
tha,2015,14.43
tha,2016,14.6
tha,2017,14.93
tjk,1990,0.41
tjk,1991,1.45
tjk,1992,1.94
tjk,1993,2.41
tjk,1994,1.59
tjk,1995,1.49
tjk,1996,0.87
tjk,1997,0.8
tjk,1998,0.96
tjk,1999,0.92
tjk,2000,0.78
tjk,2001,0.81
tjk,2002,0.92
tjk,2003,1.12
tjk,2004,1.29
tjk,2005,1.39
tjk,2006,1.64
tjk,2007,2.12
tjk,2008,1.92
tjk,2009,1.81
tjk,2010,2.17
tjk,2011,2.93
tjk,2012,3.12
tjk,2013,3.31
tjk,2014,3.45
tjk,2015,3.55
tjk,2016,3.65
tjk,2017,3.72
tkm,1990,1.77
tkm,1991,4.63
tkm,1992,11.06
tkm,1993,8.02
tkm,1994,11.22
tkm,1995,9.46
tkm,1996,5.83
tkm,1997,4.55
tkm,1998,5.47
tkm,1999,7.48
tkm,2000,10.05
tkm,2001,12.58
tkm,2002,11.39
tkm,2003,13.87
tkm,2004,15.91
tkm,2005,15.38
tkm,2006,13.35
tkm,2007,16.86
tkm,2008,15.56
tkm,2009,19.47
tkm,2010,17.97
tkm,2011,18.53
tkm,2012,18.58
tkm,2013,20.68
tkm,2014,20.86
tkm,2015,21.42
tkm,2016,21.11
tkm,2017,21.53
tto,1990,4
tto,1991,7.99
tto,1992,3.94
tto,1993,3.74
tto,1994,3.81
tto,1995,4.58
tto,1996,5
tto,1997,6.04
tto,1998,5.93
tto,1999,5.26
tto,2000,5.2
tto,2001,5.65
tto,2002,6.24
tto,2003,5.3
tto,2004,5.29
tto,2005,5.74
tto,2006,5.59
tto,2007,5.91
tto,2008,5.27
tto,2009,4.57
tto,2010,4.1
tto,2011,4.56
tto,2012,5.12
tto,2013,5.24
tto,2014,5.31
tto,2015,5.37
tto,2016,5.42
tto,2017,5.51
tun,1990,4.39
tun,1991,5.39
tun,1992,5.58
tun,1993,5.85
tun,1994,5.72
tun,1995,5.7
tun,1996,6.34
tun,1997,5.75
tun,1998,6.16
tun,1999,6.64
tun,2000,6.6
tun,2001,6.62
tun,2002,6.26
tun,2003,6.27
tun,2004,6.07
tun,2005,5.99
tun,2006,5.78
tun,2007,5.95
tun,2008,6.08
tun,2009,5.71
tun,2010,6.23
tun,2011,6.03
tun,2012,6.21
tun,2013,6.13
tun,2014,6.16
tun,2015,6.21
tun,2016,6.31
tun,2017,6.37
tur,1990,6.9
tur,1991,7.12
tur,1992,8.05
tur,1993,8.86
tur,1994,7.48
tur,1995,8.24
tur,1996,8.98
tur,1997,9.33
tur,1998,9.35
tur,1999,8.41
tur,2000,8.83
tur,2001,7.34
tur,2002,7.65
tur,2003,8.41
tur,2004,9.65
tur,2005,10.46
tur,2006,11.95
tur,2007,13.47
tur,2008,13.33
tur,2009,12.07
tur,2010,13.99
tur,2011,15.46
tur,2012,15.46
tur,2013,15.7
tur,2014,15.51
tur,2015,15.6
tur,2016,15.85
tur,2017,16.07
tza,1990,1.61
tza,1991,1.9
tza,1992,1.61
tza,1993,1.57
tza,1994,1.48
tza,1995,1.55
tza,1996,1.52
tza,1997,1.33
tza,1998,1.44
tza,1999,1.52
tza,2000,1.45
tza,2001,1.46
tza,2002,1.63
tza,2003,1.45
tza,2004,1.58
tza,2005,1.51
tza,2006,1.47
tza,2007,1.44
tza,2008,1.43
tza,2009,1.37
tza,2010,1.44
tza,2011,1.43
tza,2012,1.35
tza,2013,1.43
tza,2014,1.44
tza,2015,1.44
tza,2016,1.45
tza,2017,1.45
uga,1990,2.64
uga,1991,2.9
uga,1992,2.45
uga,1993,2.45
uga,1994,2.54
uga,1995,2.64
uga,1996,2.71
uga,1997,2.52
uga,1998,2.43
uga,1999,2.4
uga,2000,2.09
uga,2001,2.24
uga,2002,2.29
uga,2003,2.46
uga,2004,2.46
uga,2005,2.6
uga,2006,2.66
uga,2007,2.8
uga,2008,2.78
uga,2009,2.91
uga,2010,3.01
uga,2011,2.9
uga,2012,2.78
uga,2013,2.68
uga,2014,2.66
uga,2015,2.63
uga,2016,2.66
uga,2017,2.63
ukr,1990,1.53
ukr,1991,2.27
ukr,1992,5.91
ukr,1993,6.46
ukr,1994,5.4
ukr,1995,5.38
ukr,1996,4.52
ukr,1997,4.72
ukr,1998,3.82
ukr,1999,3.67
ukr,2000,4.08
ukr,2001,4.84
ukr,2002,4.79
ukr,2003,4.88
ukr,2004,6.28
ukr,2005,6.65
ukr,2006,7.3
ukr,2007,7.88
ukr,2008,8.23
ukr,2009,7.58
ukr,2010,7.67
ukr,2011,9.97
ukr,2012,9.75
ukr,2013,10.94
ukr,2014,11.1
ukr,2015,11.35
ukr,2016,11.69
ukr,2017,12.07
ury,1990,8.85
ury,1991,13.35
ury,1992,10.69
ury,1993,10.4
ury,1994,11.35
ury,1995,11.4
ury,1996,15.43
ury,1997,22.26
ury,1998,22.41
ury,1999,24.43
ury,2000,22.83
ury,2001,19.88
ury,2002,19.78
ury,2003,17
ury,2004,23.42
ury,2005,30.49
ury,2006,30.96
ury,2007,30.74
ury,2008,32.91
ury,2009,31.8
ury,2010,32.76
ury,2011,32.92
ury,2012,32.91
ury,2013,34.07
ury,2014,34.93
ury,2015,35.78
ury,2016,36.96
ury,2017,37.92
usa,1990,27.79
usa,1991,26.51
usa,1992,27.91
usa,1993,26.75
usa,1994,29.28
usa,1995,29.72
usa,1996,30.99
usa,1997,33.23
usa,1998,35.77
usa,1999,36.02
usa,2000,36.37
usa,2001,36.02
usa,2002,35.68
usa,2003,35.53
usa,2004,37.92
usa,2005,39.63
usa,2006,39.75
usa,2007,38.02
usa,2008,35.21
usa,2009,29.81
usa,2010,31.66
usa,2011,32.01
usa,2012,31.92
usa,2013,32.06
usa,2014,32.41
usa,2015,32.29
usa,2016,32.39
usa,2017,32.42
uzb,1990,1.2
uzb,1991,3.22
uzb,1992,5.33
uzb,1993,5.94
uzb,1994,6.4
uzb,1995,5.66
uzb,1996,5.44
uzb,1997,5.57
uzb,1998,5.29
uzb,1999,5.38
uzb,2000,4.76
uzb,2001,4.33
uzb,2002,4.4
uzb,2003,4.36
uzb,2004,4.64
uzb,2005,4.78
uzb,2006,5.12
uzb,2007,5.04
uzb,2008,5.07
uzb,2009,5.5
uzb,2010,5.6
uzb,2011,5.83
uzb,2012,5.81
uzb,2013,5.99
uzb,2014,6.11
uzb,2015,6.14
uzb,2016,5.98
uzb,2017,6.02
ven,1990,6.12
ven,1991,7.8
ven,1992,10
ven,1993,8.92
ven,1994,7.99
ven,1995,8.82
ven,1996,7.49
ven,1997,8.1
ven,1998,7.69
ven,1999,7.19
ven,2000,7.46
ven,2001,7.88
ven,2002,6.68
ven,2003,5.64
ven,2004,6.64
ven,2005,7.74
ven,2006,7.42
ven,2007,9.81
ven,2008,8.77
ven,2009,8.74
ven,2010,7.68
ven,2011,7.36
ven,2012,7.54
ven,2013,7.68
ven,2014,7.51
ven,2015,7.42
ven,2016,7.75
ven,2017,7.89
vnm,1990,1.63
vnm,1991,1.91
vnm,1992,1.97
vnm,1993,2.15
vnm,1994,2.11
vnm,1995,2.37
vnm,1996,2.66
vnm,1997,2.85
vnm,1998,3.05
vnm,1999,3.23
vnm,2000,3.45
vnm,2001,3.77
vnm,2002,4.37
vnm,2003,5.49
vnm,2004,5.67
vnm,2005,6.56
vnm,2006,7.11
vnm,2007,7.51
vnm,2008,8.82
vnm,2009,9.58
vnm,2010,10.59
vnm,2011,10.75
vnm,2012,10.44
vnm,2013,10.96
vnm,2014,11.36
vnm,2015,11.79
vnm,2016,12.34
vnm,2017,12.78
vut,1990,7.26
vut,1991,38.79
vut,1992,7.97
vut,1993,7.46
vut,1994,7.3
vut,1995,6.6
vut,1996,6.38
vut,1997,6.63
vut,1998,5.6
vut,1999,5.33
vut,2000,4.79
vut,2001,4.63
vut,2002,5.24
vut,2003,5.63
vut,2004,6.27
vut,2005,7.47
vut,2006,7.1
vut,2007,7.74
vut,2008,7.08
vut,2009,7.13
vut,2010,7.91
vut,2011,7.42
vut,2012,6.96
vut,2013,7.39
vut,2014,7.42
vut,2015,7.47
vut,2016,7.32
vut,2017,7.34
wsm,1990,5.05
wsm,1991,34.8
wsm,1992,7
wsm,1993,6.77
wsm,1994,6.6
wsm,1995,5.88
wsm,1996,6.03
wsm,1997,6.45
wsm,1998,5.68
wsm,1999,5.64
wsm,2000,5.73
wsm,2001,5.11
wsm,2002,6.05
wsm,2003,6.47
wsm,2004,7.1
wsm,2005,8.73
wsm,2006,7.83
wsm,2007,8.37
wsm,2008,6.78
wsm,2009,7
wsm,2010,7.18
wsm,2011,7.35
wsm,2012,7.14
wsm,2013,7.31
wsm,2014,7.47
wsm,2015,7.61
wsm,2016,7.76
wsm,2017,7.94
yem,1990,2.34
yem,1991,6.31
yem,1992,3.5
yem,1993,3.25
yem,1994,2.38
yem,1995,1.34
yem,1996,0.98
yem,1997,0.93
yem,1998,0.95
yem,1999,0.9
yem,2000,0.89
yem,2001,0.98
yem,2002,0.96
yem,2003,0.94
yem,2004,0.84
yem,2005,0.83
yem,2006,0.9
yem,2007,0.96
yem,2008,0.93
yem,2009,0.94
yem,2010,1.06
yem,2011,1.17
yem,2012,1.13
yem,2013,1.11
yem,2014,1.09
yem,2015,1.09
yem,2016,1.11
yem,2017,1.11
zaf,1990,12.01
zaf,1991,11.85
zaf,1992,10.29
zaf,1993,11.41
zaf,1994,11.72
zaf,1995,10.73
zaf,1996,10.63
zaf,1997,10.7
zaf,1998,10.42
zaf,1999,9.92
zaf,2000,10.03
zaf,2001,8.64
zaf,2002,8.84
zaf,2003,9.15
zaf,2004,9.89
zaf,2005,10.26
zaf,2006,9.97
zaf,2007,9.79
zaf,2008,9.18
zaf,2009,8.47
zaf,2010,9.08
zaf,2011,8.84
zaf,2012,8.82
zaf,2013,8.55
zaf,2014,8.71
zaf,2015,8.64
zaf,2016,8.46
zaf,2017,8.41
zmb,1990,5.98
zmb,1991,5.77
zmb,1992,4.65
zmb,1993,4.96
zmb,1994,4.18
zmb,1995,3.49
zmb,1996,3.49
zmb,1997,3.28
zmb,1998,3.05
zmb,1999,2.9
zmb,2000,2.4
zmb,2001,2.57
zmb,2002,2.56
zmb,2003,3.13
zmb,2004,3.24
zmb,2005,3.53
zmb,2006,3.66
zmb,2007,3.17
zmb,2008,3.37
zmb,2009,3.61
zmb,2010,3.55
zmb,2011,3.39
zmb,2012,3.4
zmb,2013,3.38
zmb,2014,3.36
zmb,2015,3.39
zmb,2016,3.5
zmb,2017,3.53
zwe,1990,2.67
zwe,1991,3.21
zwe,1992,1.78
zwe,1993,1.94
zwe,1994,2.12
zwe,1995,1.75
zwe,1996,2.14
zwe,1997,2.44
zwe,1998,1.71
zwe,1999,1.58
zwe,2000,1.4
zwe,2001,1.31
zwe,2002,1.19
zwe,2003,1.16
zwe,2004,1.16
zwe,2005,1.08
zwe,2006,1.07
zwe,2007,0.97
zwe,2008,0.77
zwe,2009,0.8
zwe,2010,1.08
zwe,2011,3.7
zwe,2012,3.36
zwe,2013,3.34
zwe,2014,3.59
zwe,2015,3.42
zwe,2016,3.79
zwe,2017,3.73
