country,time,rgov_idea
rou,1983,21.46826
rou,1984,21.77677
rou,1985,21.54751
rou,1986,21.16927
rou,1987,21.19788
rou,1988,21.02616
rou,1989,20.91122
rou,1990,56.56482
rou,1991,56.64644
rou,1992,58.42626
rou,1993,58.35903
rou,1994,58.22778
rou,1995,58.29039
rou,1996,65.69075
rou,1997,64.32408
rou,1998,63.99278
rou,1999,63.70999
rou,2000,65.62535
rou,2001,65.49017
rou,2002,65.5079
rou,2003,65.92767
rou,2004,63.57033
rou,2005,63.72203
rou,2006,64.17563
rou,2007,64.31778
rou,2008,66.91831
rou,2009,67.20189
rou,2010,66.9756
rou,2011,66.82522
rou,2012,67.07932
rou,2013,68.12303
rou,2014,69.736
rou,2015,70.94288
rou,2016,77.76614
rou,2017,77.04493
rou,2018,75.22559
rou,2019,83.2905
rus,1975,19.20481
rus,1976,18.96786
rus,1977,18.84865
rus,1978,18.78665
rus,1979,18.92181
rus,1980,19.06558
rus,1981,18.84596
rus,1982,18.8137
rus,1983,18.66556
rus,1984,18.87697
rus,1985,18.92534
rus,1986,19.18631
rus,1987,19.05257
rus,1988,20.20893
rus,1989,29.32966
rus,1990,38.05071
rus,1991,47.85766
rus,1992,50.90202
rus,1993,47.69345
rus,1994,49.66009
rus,1995,49.95791
rus,1996,49.06932
rus,1997,49.17551
rus,1998,49.08193
rus,1999,50.53462
rus,2000,49.0463
rus,2001,48.03126
rus,2002,47.29176
rus,2003,46.19979
rus,2004,44.98962
rus,2005,45.18061
rus,2006,45.57424
rus,2007,42.23459
rus,2008,42.19013
rus,2009,42.18992
rus,2010,42.68675
rus,2011,40.51867
rus,2012,42.06566
rus,2013,41.92968
rus,2014,41.47675
rus,2015,41.6501
rus,2016,40.75136
rus,2017,41.02524
rus,2018,43.24924
rus,2019,42.14975
rwa,1975,0
rwa,1976,0
rwa,1977,0
rwa,1978,12.49881
rwa,1979,12.41628
rwa,1980,12.04952
rwa,1981,18.31899
rwa,1982,22.07385
rwa,1983,21.25287
rwa,1984,21.09489
rwa,1985,21.4471
rwa,1986,21.01827
rwa,1987,21.35336
rwa,1988,22.71384
rwa,1989,22.90417
rwa,1990,22.23538
rwa,1991,31.19288
rwa,1992,34.06763
rwa,1993,0
rwa,1994,0
rwa,1995,0
rwa,1996,0
rwa,1997,0
rwa,1998,0
rwa,1999,0
rwa,2000,0
rwa,2001,0
rwa,2002,0
rwa,2003,22.36839
rwa,2004,32.07613
rwa,2005,32.4297
rwa,2006,32.07358
rwa,2007,32.50877
rwa,2008,35.97099
rwa,2009,35.57429
rwa,2010,35.28368
rwa,2011,35.29557
rwa,2012,35.52147
rwa,2013,34.8557
rwa,2014,35.19941
rwa,2015,34.70745
rwa,2016,34.37005
rwa,2017,34.39558
rwa,2018,34.77515
rwa,2019,34.82476
sau,1975,0
sau,1976,0
sau,1977,0
sau,1978,0
sau,1979,0
sau,1980,0
sau,1981,0
sau,1982,0
sau,1983,0
sau,1984,0
sau,1985,0
sau,1986,0
sau,1987,0
sau,1988,0
sau,1989,0
sau,1990,0
sau,1991,0
sau,1992,0
sau,1993,0
sau,1994,0
sau,1995,0
sau,1996,0
sau,1997,0
sau,1998,0
sau,1999,0
sau,2000,0
sau,2001,0
sau,2002,0
sau,2003,0
sau,2004,0
sau,2005,0
sau,2006,0
sau,2007,0
sau,2008,0
sau,2009,0
sau,2010,0
sau,2011,0
sau,2012,0
sau,2013,0
sau,2014,0
sau,2015,0
sau,2016,0
sau,2017,0
sau,2018,0
sau,2019,0
sdn,1975,22.65814
sdn,1976,22.98762
sdn,1977,22.30467
sdn,1978,22.83475
sdn,1979,23.70276
sdn,1980,23.86716
sdn,1981,23.8302
sdn,1982,0
sdn,1983,25.27116
sdn,1984,25.17507
sdn,1985,30.19021
sdn,1986,47.32034
sdn,1987,46.69251
sdn,1988,46.72473
sdn,1989,23.54642
sdn,1990,0
sdn,1991,0
sdn,1992,0
sdn,1993,0
sdn,1994,0
sdn,1995,0
sdn,1996,21.76702
sdn,1997,21.8651
sdn,1998,21.51436
sdn,1999,22.16783
sdn,2000,24.57346
sdn,2001,26.63827
sdn,2002,26.63534
sdn,2003,26.20412
sdn,2004,26.86058
sdn,2005,29.71931
sdn,2006,29.22868
sdn,2007,29.24266
sdn,2008,29.44473
sdn,2009,29.86252
sdn,2010,33.66505
sdn,2011,32.67288
sdn,2012,32.87706
sdn,2013,34.37753
sdn,2014,34.21068
sdn,2015,38.99077
sdn,2016,38.79938
sdn,2017,39.20001
sdn,2018,39.61557
sdn,2019,0
sen,1975,36.0022
sen,1976,36.08612
sen,1977,36.0357
sen,1978,46.08697
sen,1979,45.81304
sen,1980,46.18602
sen,1981,47.20856
sen,1982,47.94922
sen,1983,50.68173
sen,1984,50.70731
sen,1985,50.81431
sen,1986,51.29197
sen,1987,50.89266
sen,1988,51.57328
sen,1989,51.14667
sen,1990,52.49187
sen,1991,52.62527
sen,1992,53.67428
sen,1993,63.33651
sen,1994,63.23523
sen,1995,63.09035
sen,1996,62.8134
sen,1997,62.85899
sen,1998,63.32474
sen,1999,62.92092
sen,2000,73.00058
sen,2001,73.18228
sen,2002,73.21675
sen,2003,73.20847
sen,2004,73.15205
sen,2005,73.10732
sen,2006,73.14092
sen,2007,72.08758
sen,2008,71.90942
sen,2009,71.86159
sen,2010,72.15858
sen,2011,71.99682
sen,2012,71.22392
sen,2013,71.45833
sen,2014,71.24081
sen,2015,70.88982
sen,2016,71.05498
sen,2017,67.53811
sen,2018,67.62649
sen,2019,68.50404
sgp,1975,47.89415
sgp,1976,47.82951
sgp,1977,48.2664
sgp,1978,48.04575
sgp,1979,47.93313
sgp,1980,50.80594
sgp,1981,51.81887
sgp,1982,50.90484
sgp,1983,50.75793
sgp,1984,50.96977
sgp,1985,51.07101
sgp,1986,51.1306
sgp,1987,51.49278
sgp,1988,51.64502
sgp,1989,49.67009
sgp,1990,49.62819
sgp,1991,52.43923
sgp,1992,50.16272
sgp,1993,51.92489
sgp,1994,51.91338
sgp,1995,51.8908
sgp,1996,51.84916
sgp,1997,52.74273
sgp,1998,52.78587
sgp,1999,50.36956
sgp,2000,50.73825
sgp,2001,50.87129
sgp,2002,51.0025
sgp,2003,50.59351
sgp,2004,50.78833
sgp,2005,53.43284
sgp,2006,53.55223
sgp,2007,53.17925
sgp,2008,53.26557
sgp,2009,53.81637
sgp,2010,53.97538
sgp,2011,57.44884
sgp,2012,57.6436
sgp,2013,57.92712
sgp,2014,57.84359
sgp,2015,58.64567
sgp,2016,58.6342
sgp,2017,50.31839
sgp,2018,50.01721
sgp,2019,51.02065
sle,1975,25.39946
sle,1976,24.79051
sle,1977,28.97443
sle,1978,20.55241
sle,1979,20.27852
sle,1980,20.07109
sle,1981,17.94583
sle,1982,20.06534
sle,1983,20.05389
sle,1984,20.31533
sle,1985,18.74535
sle,1986,19.45641
sle,1987,18.99251
sle,1988,19.06835
sle,1989,19.31917
sle,1990,19.03052
sle,1991,20.20682
sle,1992,14.19407
sle,1993,0
sle,1994,0
sle,1995,0
sle,1996,52.02015
sle,1997,46.28559
sle,1998,0
sle,1999,0
sle,2000,0
sle,2001,0
sle,2002,56.88471
sle,2003,56.2979
sle,2004,56.21477
sle,2005,56.35639
sle,2006,56.35191
sle,2007,59.55095
sle,2008,59.4836
sle,2009,59.74328
sle,2010,59.64363
sle,2011,59.82281
sle,2012,61.4587
sle,2013,61.05329
sle,2014,61.16592
sle,2015,61.27968
sle,2016,61.16429
sle,2017,60.62721
sle,2018,63.96518
sle,2019,62.47182
slv,1975,29.52856
slv,1976,24.55068
slv,1977,24.4263
slv,1978,28.75274
slv,1979,25.7437
slv,1980,0
slv,1981,0
slv,1982,28.40729
slv,1983,0
slv,1984,38.49136
slv,1985,41.56099
slv,1986,42.18143
slv,1987,42.09214
slv,1988,44.32202
slv,1989,44.57173
slv,1990,44.22682
slv,1991,45.72978
slv,1992,46.23443
slv,1993,50.64273
slv,1994,60.06032
slv,1995,59.51316
slv,1996,60.10605
slv,1997,59.98188
slv,1998,60.07378
slv,1999,61.54031
slv,2000,61.21989
slv,2001,63.16186
slv,2002,63.27883
slv,2003,63.34733
slv,2004,63.19225
slv,2005,63.1638
slv,2006,64.65752
slv,2007,64.92751
slv,2008,65.08058
slv,2009,67.41636
slv,2010,67.44203
slv,2011,67.67781
slv,2012,69.63046
slv,2013,68.1935
slv,2014,73.51471
slv,2015,72.82158
slv,2016,73.32578
slv,2017,73.33911
slv,2018,70.7667
slv,2019,70.84606
som,1975,0
som,1976,0
som,1977,0
som,1978,0
som,1979,9.32764
som,1980,13.22637
som,1981,13.40317
som,1982,13.29508
som,1983,13.2925
som,1984,12.53846
som,1985,12.53695
som,1986,12.77987
som,1987,12.34057
som,1988,8.36718
som,1989,8.38611
som,1990,8.6389
som,1991,11.55788
som,1992,0
som,1993,0
som,1994,0
som,1995,0
som,1996,0
som,1997,0
som,1998,0
som,1999,0
som,2000,0
som,2001,0
som,2002,0
som,2003,0
som,2004,0
som,2005,0
som,2006,0
som,2007,0
som,2008,0
som,2009,0
som,2010,0
som,2011,0
som,2012,0
som,2013,0
som,2014,0
som,2015,0
som,2016,0
som,2017,1.66989
som,2018,0
som,2019,0
srb,1975,18.15311
srb,1976,18.18467
srb,1977,18.18159
srb,1978,18.17864
srb,1979,18.0853
srb,1980,18.25296
srb,1981,18.04599
srb,1982,18.14258
srb,1983,18.37163
srb,1984,17.94167
srb,1985,18.10816
srb,1986,18.44682
srb,1987,18.07506
srb,1988,18.0697
srb,1989,17.84807
srb,1990,26.13769
srb,1991,0
srb,1992,41.27112
srb,1993,41.05334
srb,1994,41.04687
srb,1995,40.92662
srb,1996,41.48622
srb,1997,41.95469
srb,1998,41.93237
srb,1999,41.90173
srb,2000,55.5073
srb,2001,63.9838
srb,2002,68.86793
srb,2003,68.18936
srb,2004,68.02149
srb,2005,68.54304
srb,2006,73.988
srb,2007,73.92431
srb,2008,74.15274
srb,2009,73.30995
srb,2010,71.84806
srb,2011,71.84851
srb,2012,71.75442
srb,2013,68.04018
srb,2014,65.45409
srb,2015,65.99746
srb,2016,62.5883
srb,2017,60.08214
srb,2018,59.70828
srb,2019,57.22391
ssd,2011,0
ssd,2012,0
ssd,2013,0
ssd,2014,0
ssd,2015,0
ssd,2016,0
ssd,2017,0
ssd,2018,0
ssd,2019,0
svk,1993,0
svk,1994,76.49801
svk,1995,76.54711
svk,1996,76.11766
svk,1997,75.952
svk,1998,81.91928
svk,1999,83.1846
svk,2000,83.23054
svk,2001,83.38332
svk,2002,83.74254
svk,2003,83.59428
svk,2004,83.79427
svk,2005,83.75393
svk,2006,86.60106
svk,2007,86.49429
svk,2008,87.09396
svk,2009,87.15689
svk,2010,86.9689
svk,2011,86.85305
svk,2012,87.26936
svk,2013,87.13075
svk,2014,86.32787
svk,2015,86.36638
svk,2016,86.16547
svk,2017,85.80691
svk,2018,85.91089
svk,2019,83.0653
svn,1991,81.89761
svn,1992,82.41988
svn,1993,82.45796
svn,1994,82.77445
svn,1995,84.60322
svn,1996,84.60525
svn,1997,84.63115
svn,1998,84.95157
svn,1999,84.68395
svn,2000,85.4419
svn,2001,84.90987
svn,2002,85.68733
svn,2003,85.34295
svn,2004,84.94852
svn,2005,85.38164
svn,2006,84.39641
svn,2007,88.18809
svn,2008,88.19611
svn,2009,88.00344
svn,2010,87.86586
svn,2011,88.41834
svn,2012,88.15409
svn,2013,88.62049
svn,2014,86.14497
svn,2015,86.06556
svn,2016,84.8446
svn,2017,87.72601
svn,2018,83.26698
svn,2019,82.91608
swe,1975,89.6334
swe,1976,89.48719
swe,1977,89.47912
swe,1978,89.63237
swe,1979,89.25459
swe,1980,89.14335
swe,1981,89.39187
swe,1982,89.22272
swe,1983,89.26848
swe,1984,89.22809
swe,1985,89.37854
swe,1986,88.97791
swe,1987,88.98375
swe,1988,88.99796
swe,1989,89.30562
swe,1990,89.36876
swe,1991,89.09955
swe,1992,89.13266
swe,1993,88.98986
swe,1994,89.0684
swe,1995,89.25178
swe,1996,89.52058
swe,1997,88.82516
swe,1998,89.40808
swe,1999,89.13442
swe,2000,89.19273
swe,2001,89.02728
swe,2002,89.87013
swe,2003,89.2165
swe,2004,89.42763
swe,2005,89.56144
swe,2006,91.43331
swe,2007,91.75882
swe,2008,91.62725
swe,2009,91.51483
swe,2010,91.81116
swe,2011,92.21513
swe,2012,92.54878
swe,2013,91.36384
swe,2014,90.67968
swe,2015,90.85666
swe,2016,90.68756
swe,2017,92.2084
swe,2018,90.42041
swe,2019,89.17161
swz,1975,0
swz,1976,0
swz,1977,0
swz,1978,16.21894
swz,1979,25.20432
swz,1980,25.00946
swz,1981,25.02839
swz,1982,27.44784
swz,1983,25.24704
swz,1984,25.53858
swz,1985,25.55148
swz,1986,23.37371
swz,1987,23.62755
swz,1988,23.5055
swz,1989,23.41506
swz,1990,23.23817
swz,1991,23.5975
swz,1992,23.21453
swz,1993,23.60629
swz,1994,23.4244
swz,1995,23.14501
swz,1996,23.61143
swz,1997,23.58863
swz,1998,24.89237
swz,1999,24.74393
swz,2000,24.76661
swz,2001,24.75387
swz,2002,24.9778
swz,2003,24.31402
swz,2004,24.53955
swz,2005,23.62029
swz,2006,23.62682
swz,2007,23.74038
swz,2008,24.39834
swz,2009,24.38081
swz,2010,24.6318
swz,2011,24.9635
swz,2012,25.27282
swz,2013,26.56336
swz,2014,26.63469
swz,2015,26.69133
swz,2016,26.35187
swz,2017,26.5923
swz,2018,29.29685
swz,2019,29.27374
syr,1975,24.09115
syr,1976,24.39729
syr,1977,24.79404
syr,1978,24.30825
syr,1979,24.72291
syr,1980,24.80811
syr,1981,24.54576
syr,1982,24.74415
syr,1983,24.37229
syr,1984,24.68255
syr,1985,24.51092
syr,1986,24.50897
syr,1987,24.49325
syr,1988,24.36553
syr,1989,24.39134
syr,1990,25.52744
syr,1991,25.17584
syr,1992,25.45665
syr,1993,25.6946
syr,1994,25.36648
syr,1995,25.72358
syr,1996,25.14944
syr,1997,25.36288
syr,1998,23.97743
syr,1999,24.31793
syr,2000,24.74954
syr,2001,24.68114
syr,2002,24.95406
syr,2003,24.27475
syr,2004,24.55908
syr,2005,23.96434
syr,2006,23.5805
syr,2007,20.89219
syr,2008,20.90878
syr,2009,20.99348
syr,2010,21.26196
syr,2011,21.01506
syr,2012,21.44632
syr,2013,0
syr,2014,0
syr,2015,0
syr,2016,0
syr,2017,0
syr,2018,0
syr,2019,0
tcd,1975,18.53081
tcd,1976,0
tcd,1977,0
tcd,1978,0
tcd,1979,0
tcd,1980,0
tcd,1981,0
tcd,1982,0
tcd,1983,0
tcd,1984,0
tcd,1985,0
tcd,1986,0
tcd,1987,0
tcd,1988,0
tcd,1989,0
tcd,1990,17.5911
tcd,1991,0
tcd,1992,0
tcd,1993,0
tcd,1994,0
tcd,1995,0
tcd,1996,26.03632
tcd,1997,35.78477
tcd,1998,36.32976
tcd,1999,36.11055
tcd,2000,35.46105
tcd,2001,32.77259
tcd,2002,32.87343
tcd,2003,32.88928
tcd,2004,33.18083
tcd,2005,33.11277
tcd,2006,32.12676
tcd,2007,32.12197
tcd,2008,32.24582
tcd,2009,32.6539
tcd,2010,32.34742
tcd,2011,33.05962
tcd,2012,32.91243
tcd,2013,32.0813
tcd,2014,32.16183
tcd,2015,32.30111
tcd,2016,31.82271
tcd,2017,32.49324
tcd,2018,32.10628
tcd,2019,33.50182
tgo,1975,0
tgo,1976,0
tgo,1977,0
tgo,1978,0
tgo,1979,7.58467
tgo,1980,13.16412
tgo,1981,12.87331
tgo,1982,13.00634
tgo,1983,13.08771
tgo,1984,12.96812
tgo,1985,13.29007
tgo,1986,13.29956
tgo,1987,13.07459
tgo,1988,12.83292
tgo,1989,13.05314
tgo,1990,14.26375
tgo,1991,21.82717
tgo,1992,25.95247
tgo,1993,35.57675
tgo,1994,42.7434
tgo,1995,42.24653
tgo,1996,42.58895
tgo,1997,42.33733
tgo,1998,37.48002
tgo,1999,38.05446
tgo,2000,37.77322
tgo,2001,38.04409
tgo,2002,38.35208
tgo,2003,38.35155
tgo,2004,38.66657
tgo,2005,40.60236
tgo,2006,41.09227
tgo,2007,51.76564
tgo,2008,51.95618
tgo,2009,51.32811
tgo,2010,47.82043
tgo,2011,48.13724
tgo,2012,48.20084
tgo,2013,53.13023
tgo,2014,52.78127
tgo,2015,52.53928
tgo,2016,52.45548
tgo,2017,52.00471
tgo,2018,43.4169
tgo,2019,42.77887
tha,1975,49.49893
tha,1976,38.18428
tha,1977,0
tha,1978,0
tha,1979,34.9321
tha,1980,37.66546
tha,1981,39.50912
tha,1982,40.96749
tha,1983,45.3003
tha,1984,45.29174
tha,1985,45.22548
tha,1986,44.36525
tha,1987,44.4769
tha,1988,53.66322
tha,1989,53.6656
tha,1990,54.5961
tha,1991,0
tha,1992,53.87242
tha,1993,54.23746
tha,1994,54.17624
tha,1995,56.49178
tha,1996,55.89568
tha,1997,59.06994
tha,1998,61.11144
tha,1999,60.96685
tha,2000,61.30385
tha,2001,64.41431
tha,2002,63.09936
tha,2003,63.02941
tha,2004,63.17638
tha,2005,61.84814
tha,2006,48.85623
tha,2007,31.48647
tha,2008,47.40273
tha,2009,47.78671
tha,2010,47.54169
tha,2011,60.89247
tha,2012,61.35952
tha,2013,57.08101
tha,2014,23.30895
tha,2015,21.49255
tha,2016,19.40812
tha,2017,18.6452
tha,2018,20.78917
tha,2019,27.65821
tjk,1991,34.75922
tjk,1992,37.1942
tjk,1993,36.23812
tjk,1994,27.33306
tjk,1995,31.48504
tjk,1996,31.6769
tjk,1997,31.64466
tjk,1998,32.66816
tjk,1999,34.52944
tjk,2000,35.02725
tjk,2001,34.39641
tjk,2002,34.7307
tjk,2003,34.64089
tjk,2004,34.71372
tjk,2005,33.33351
tjk,2006,32.64486
tjk,2007,32.71452
tjk,2008,32.64952
tjk,2009,32.57062
tjk,2010,33.89525
tjk,2011,33.37233
tjk,2012,33.54384
tjk,2013,31.59621
tjk,2014,31.00554
tjk,2015,28.22467
tjk,2016,27.15603
tjk,2017,27.8014
tjk,2018,27.4578
tjk,2019,26.69311
tkm,1992,16.1696
tkm,1993,16.13554
tkm,1994,15.5851
tkm,1995,15.84125
tkm,1996,15.84026
tkm,1997,15.6286
tkm,1998,15.87438
tkm,1999,15.79066
tkm,2000,15.56788
tkm,2001,15.80807
tkm,2002,15.72927
tkm,2003,15.46889
tkm,2004,15.12387
tkm,2005,15.19581
tkm,2006,13.45343
tkm,2007,15.38665
tkm,2008,16.91668
tkm,2009,16.7176
tkm,2010,16.51599
tkm,2011,17.26212
tkm,2012,18.45049
tkm,2013,18.94789
tkm,2014,23.8376
tkm,2015,23.76996
tkm,2016,23.9997
tkm,2017,24.38027
tkm,2018,24.23123
tkm,2019,25.37584
tls,2002,55.04064
tls,2003,55.48502
tls,2004,55.852
tls,2005,57.21552
tls,2006,58.042
tls,2007,62.26175
tls,2008,62.2589
tls,2009,62.21397
tls,2010,62.3924
tls,2011,62.40049
tls,2012,68.98782
tls,2013,68.7225
tls,2014,68.55827
tls,2015,69.25675
tls,2016,70.1974
tls,2017,75.78097
tls,2018,75.92536
tls,2019,77.32179
tto,1975,55.72404
tto,1976,61.10389
tto,1977,63.10649
tto,1978,63.51847
tto,1979,63.48882
tto,1980,63.55534
tto,1981,69.99626
tto,1982,70.38011
tto,1983,70.05051
tto,1984,69.98457
tto,1985,70.39047
tto,1986,72.95676
tto,1987,72.7055
tto,1988,73.19276
tto,1989,72.77007
tto,1990,72.9217
tto,1991,78.60487
tto,1992,78.5828
tto,1993,78.67768
tto,1994,78.64789
tto,1995,79.33423
tto,1996,78.84961
tto,1997,79.03047
tto,1998,79.11897
tto,1999,78.86855
tto,2000,72.98853
tto,2001,73.40692
tto,2002,76.24438
tto,2003,75.20031
tto,2004,75.76845
tto,2005,76.49616
tto,2006,76.82583
tto,2007,80.14277
tto,2008,80.4056
tto,2009,80.04073
tto,2010,79.03434
tto,2011,78.67349
tto,2012,78.80129
tto,2013,78.87204
tto,2014,78.80495
tto,2015,79.01458
tto,2016,78.62509
tto,2017,79.3714
tto,2018,78.94221
tto,2019,79.10151
tun,1975,21.88988
tun,1976,21.94147
tun,1977,23.02998
tun,1978,22.93893
tun,1979,23.11822
tun,1980,23.08993
tun,1981,24.20321
tun,1982,28.15061
tun,1983,28.40511
tun,1984,28.26934
tun,1985,28.2096
tun,1986,28.07455
tun,1987,0
tun,1988,0
tun,1989,27.18349
tun,1990,29.49242
tun,1991,28.80645
tun,1992,28.83829
tun,1993,29.0568
tun,1994,27.6515
tun,1995,27.80465
tun,1996,27.61686
tun,1997,27.94725
tun,1998,27.70187
tun,1999,29.51501
tun,2000,29.07372
tun,2001,29.76126
tun,2002,29.82449
tun,2003,29.97786
tun,2004,29.22951
tun,2005,28.67779
tun,2006,28.61086
tun,2007,28.87381
tun,2008,28.78384
tun,2009,27.56474
tun,2010,28.40668
tun,2011,59.70462
tun,2012,70.88632
tun,2013,72.95746
tun,2014,67.90229
tun,2015,66.06267
tun,2016,67.35983
tun,2017,65.30891
tun,2018,65.29174
tun,2019,65.18876
tur,1975,65.89936
tur,1976,66.70476
tur,1977,65.75321
tur,1978,65.41793
tur,1979,65.58587
tur,1980,52.54633
tur,1981,0
tur,1982,0
tur,1983,56.28714
tur,1984,56.08387
tur,1985,56.07465
tur,1986,56.27307
tur,1987,65.09491
tur,1988,66.64717
tur,1989,72.31369
tur,1990,72.33091
tur,1991,73.36779
tur,1992,73.64692
tur,1993,73.46414
tur,1994,73.4897
tur,1995,73.89389
tur,1996,73.48302
tur,1997,72.91545
tur,1998,72.4917
tur,1999,75.39536
tur,2000,75.34273
tur,2001,74.93644
tur,2002,76.89198
tur,2003,76.94902
tur,2004,77.26222
tur,2005,77.35651
tur,2006,77.367
tur,2007,77.36821
tur,2008,77.17301
tur,2009,76.54185
tur,2010,77.58479
tur,2011,77.86297
tur,2012,77.54242
tur,2013,77.78647
tur,2014,61.93749
tur,2015,61.14165
tur,2016,51.44275
tur,2017,50.9024
tur,2018,44.88934
tur,2019,44.47631
twn,1975,27.1375
twn,1976,27.00846
twn,1977,27.32582
twn,1978,27.16782
twn,1979,27.10131
twn,1980,29.03914
twn,1981,29.35294
twn,1982,29.2972
twn,1983,30.24758
twn,1984,30.31957
twn,1985,30.37717
twn,1986,34.56474
twn,1987,39.40978
twn,1988,42.56381
twn,1989,46.81367
twn,1990,46.89228
twn,1991,52.11795
twn,1992,52.45333
twn,1993,54.29502
twn,1994,54.35619
twn,1995,58.41108
twn,1996,68.78631
twn,1997,69.77297
twn,1998,70.57681
twn,1999,71.11549
twn,2000,78.5041
twn,2001,78.22346
twn,2002,78.16023
twn,2003,78.28945
twn,2004,76.51057
twn,2005,74.99977
twn,2006,75.44458
twn,2007,75.60571
twn,2008,76.92652
twn,2009,78.84603
twn,2010,79.14025
twn,2011,79.19482
twn,2012,79.55052
twn,2013,79.74248
twn,2014,79.59112
twn,2015,79.69105
twn,2016,84.91107
twn,2017,87.80808
twn,2018,86.31302
twn,2019,86.23891
tza,1975,30.29668
tza,1976,30.33996
tza,1977,30.22917
tza,1978,30.14202
tza,1979,30.39016
tza,1980,30.74607
tza,1981,30.19511
tza,1982,30.5412
tza,1983,30.13908
tza,1984,30.55161
tza,1985,30.29379
tza,1986,30.45408
tza,1987,30.36371
tza,1988,30.21801
tza,1989,30.38391
tza,1990,33.5113
tza,1991,33.08479
tza,1992,37.03962
tza,1993,37.44942
tza,1994,37.84932
tza,1995,45.24307
tza,1996,49.769
tza,1997,49.64673
tza,1998,49.38409
tza,1999,49.49029
tza,2000,46.62084
tza,2001,46.34322
tza,2002,46.76783
tza,2003,46.53469
tza,2004,46.68607
tza,2005,52.08499
tza,2006,51.86435
tza,2007,52.0999
tza,2008,52.30607
tza,2009,52.00789
tza,2010,53.46837
tza,2011,53.33081
tza,2012,53.37047
tza,2013,52.62488
tza,2014,52.53794
tza,2015,52.59965
tza,2016,51.55265
tza,2017,51.50664
tza,2018,51.87759
tza,2019,50.99136
uga,1975,0
uga,1976,0
uga,1977,0
uga,1978,0
uga,1979,0
uga,1980,25.38347
uga,1981,37.47849
uga,1982,37.61051
uga,1983,37.51937
uga,1984,37.64683
uga,1985,20.9014
uga,1986,0
uga,1987,0
uga,1988,0
uga,1989,22.58731
uga,1990,23.84414
uga,1991,23.87011
uga,1992,24.29094
uga,1993,24.52652
uga,1994,27.48298
uga,1995,27.73095
uga,1996,29.25701
uga,1997,29.61564
uga,1998,29.89534
uga,1999,29.39604
uga,2000,29.55496
uga,2001,25.40532
uga,2002,25.02317
uga,2003,25.08891
uga,2004,25.79887
uga,2005,29.27002
uga,2006,36.23174
uga,2007,36.7017
uga,2008,36.66438
uga,2009,36.28548
uga,2010,36.44276
uga,2011,38.0484
uga,2012,38.30288
uga,2013,37.23969
uga,2014,37.51679
uga,2015,37.07179
uga,2016,36.22075
uga,2017,36.64521
uga,2018,36.64726
uga,2019,37.5393
ukr,1991,44.0307
ukr,1992,48.3585
ukr,1993,48.19445
ukr,1994,56.93453
ukr,1995,58.26933
ukr,1996,57.86685
ukr,1997,56.71614
ukr,1998,52.81573
ukr,1999,52.64137
ukr,2000,51.98325
ukr,2001,51.92018
ukr,2002,53.01188
ukr,2003,52.92228
ukr,2004,49.41238
ukr,2005,50.89337
ukr,2006,63.28037
ukr,2007,63.37909
ukr,2008,62.94198
ukr,2009,63.29398
ukr,2010,58.94764
ukr,2011,58.16692
ukr,2012,56.75626
ukr,2013,57.25452
ukr,2014,48.47157
ukr,2015,48.31606
ukr,2016,47.74911
ukr,2017,47.77749
ukr,2018,47.93379
ukr,2019,55.05382
ury,1975,0
ury,1976,0
ury,1977,0
ury,1978,0
ury,1979,0
ury,1980,0
ury,1981,0
ury,1982,0
ury,1983,0
ury,1984,46.59069
ury,1985,80.68424
ury,1986,80.65837
ury,1987,80.47859
ury,1988,80.61109
ury,1989,88.30523
ury,1990,88.41368
ury,1991,88.22968
ury,1992,88.68701
ury,1993,88.52389
ury,1994,89.26588
ury,1995,88.75273
ury,1996,89.31573
ury,1997,89.1941
ury,1998,88.74611
ury,1999,86.54218
ury,2000,86.30098
ury,2001,86.81413
ury,2002,86.58016
ury,2003,86.72301
ury,2004,89.3775
ury,2005,89.18861
ury,2006,89.13198
ury,2007,89.03145
ury,2008,88.90026
ury,2009,92.58546
ury,2010,92.88897
ury,2011,93.18506
ury,2012,93.12
ury,2013,92.92189
ury,2014,91.91739
ury,2015,88.87404
ury,2016,89.16795
ury,2017,90.36193
ury,2018,89.71647
ury,2019,86.2558
usa,1975,75.331
usa,1976,76.92977
usa,1977,83.80411
usa,1978,83.68241
usa,1979,83.4315
usa,1980,84.212
usa,1981,84.58471
usa,1982,84.58048
usa,1983,84.67244
usa,1984,84.62972
usa,1985,84.68452
usa,1986,84.42325
usa,1987,84.36086
usa,1988,84.54641
usa,1989,84.26841
usa,1990,86.93897
usa,1991,86.77876
usa,1992,86.6927
usa,1993,87.2703
usa,1994,86.75343
usa,1995,86.25367
usa,1996,86.76758
usa,1997,86.91302
usa,1998,86.91605
usa,1999,87.01868
usa,2000,80.20498
usa,2001,80.06101
usa,2002,86.68674
usa,2003,86.51148
usa,2004,89.72771
usa,2005,89.50533
usa,2006,93.0739
usa,2007,93.07105
usa,2008,93.62841
usa,2009,93.22678
usa,2010,91.38213
usa,2011,91.90351
usa,2012,92.5608
usa,2013,90.59151
usa,2014,90.51397
usa,2015,90.8693
usa,2016,82.75862
usa,2017,83.55538
usa,2018,81.87398
usa,2019,81.54024
uzb,1991,34.89586
uzb,1992,33.11738
uzb,1993,31.85427
uzb,1994,27.03114
uzb,1995,27.04833
uzb,1996,27.37212
uzb,1997,26.88804
uzb,1998,26.86342
