country,time,gini
che,1911,35.64
che,1912,35.74
che,1913,35.84
che,1914,35.93
che,1915,36.02
che,1916,36.11
che,1917,36.19
che,1918,36.28
che,1919,36.36
che,1920,36.45
che,1921,36.54
che,1922,36.62
che,1923,36.71
che,1924,36.8
che,1925,36.88
che,1926,36.96
che,1927,37.04
che,1928,37.12
che,1929,37.2
che,1930,37.27
che,1931,37.34
che,1932,37.41
che,1933,37.48
che,1934,37.55
che,1935,37.61
che,1936,37.67
che,1937,37.73
che,1938,37.8
che,1939,37.86
che,1940,37.92
che,1941,37.99
che,1942,38.05
che,1943,38.11
che,1944,38.18
che,1945,38.24
che,1946,38.29
che,1947,38.32
che,1948,38.34
che,1949,38.35
che,1950,38.34
che,1951,38.32
che,1952,38.28
che,1953,38.23
che,1954,38.16
che,1955,38.08
che,1956,38
che,1957,37.95
che,1958,37.92
che,1959,37.91
che,1960,37.92
che,1961,37.95
che,1962,38.01
che,1963,38.09
che,1964,38.19
che,1965,38.31
che,1966,38.41
che,1967,38.46
che,1968,38.47
che,1969,38.43
che,1970,38.34
che,1971,38.21
che,1972,38.04
che,1973,37.82
che,1974,37.55
che,1975,37.25
che,1976,36.94
che,1977,36.67
che,1978,36.45
che,1979,36.28
che,1980,36.14
che,1981,36.05
che,1982,36.01
che,1983,35.79
che,1984,35.57
che,1985,35.35
che,1986,35.13
che,1987,34.92
che,1988,34.7
che,1989,34.49
che,1990,34.28
che,1991,34.07
che,1992,33.86
che,1993,33.81
che,1994,33.75
che,1995,33.7
che,1996,33.64
che,1997,33.59
che,1998,33.54
che,1999,33.48
che,2000,33.43
che,2001,32.55
che,2002,31.69
che,2003,32.23
che,2004,32.79
che,2005,33.35
che,2006,33.92
che,2007,34.26
che,2008,33.79
che,2009,32.86
che,2010,32.55
che,2011,31.71
che,2012,31.57
che,2013,32.46
che,2014,32.53
che,2015,32.31
che,2016,33.04
che,2017,32.68
che,2018,33.14
che,2019,33.14
che,2020,33.74
che,2021,34.46
che,2022,35
che,2023,35.41
che,2024,35.71
che,2025,35.48
che,2026,35.25
che,2027,35.03
che,2028,34.8
che,2029,34.57
che,2030,34.34
che,2031,34.11
che,2032,33.89
che,2033,33.66
che,2034,33.66
che,2035,33.66
che,2036,33.66
che,2037,33.66
che,2038,33.66
che,2039,33.66
che,2040,33.66
che,2041,33.66
che,2042,33.66
che,2043,33.66
che,2044,33.66
che,2045,33.66
che,2046,33.66
che,2047,33.66
che,2048,33.66
che,2049,33.66
che,2050,33.66
chl,1800,48.39
chl,1801,48.39
chl,1802,48.39
chl,1803,48.39
chl,1804,48.39
chl,1805,48.39
chl,1806,48.39
chl,1807,48.39
chl,1808,48.39
chl,1809,48.39
chl,1810,48.39
chl,1811,48.39
chl,1812,48.39
chl,1813,48.39
chl,1814,48.39
chl,1815,48.39
chl,1816,48.43
chl,1817,48.52
chl,1818,48.65
chl,1819,48.83
chl,1820,49.06
chl,1821,49.33
chl,1822,49.65
chl,1823,50.02
chl,1824,50.43
chl,1825,50.9
chl,1826,51.41
chl,1827,51.93
chl,1828,52.45
chl,1829,52.98
chl,1830,53.51
chl,1831,54.05
chl,1832,54.59
chl,1833,55.14
chl,1834,55.7
chl,1835,56.26
chl,1836,56.83
chl,1837,57.4
chl,1838,57.98
chl,1839,58.56
chl,1840,59.15
chl,1841,59.74
chl,1842,60.35
chl,1843,60.95
chl,1844,61.57
chl,1845,62.19
chl,1846,62.73
chl,1847,63.2
chl,1848,63.6
chl,1849,63.92
chl,1850,64.17
chl,1851,64.34
chl,1852,64.43
chl,1853,64.44
chl,1854,64.38
chl,1855,64.24
chl,1856,64.02
chl,1857,63.8
chl,1858,63.58
chl,1859,63.37
chl,1860,63.15
chl,1861,62.94
chl,1862,62.72
chl,1863,62.51
chl,1864,62.29
chl,1865,62.08
chl,1866,61.87
chl,1867,61.65
chl,1868,61.43
chl,1869,61.22
chl,1870,61
chl,1871,60.78
chl,1872,60.56
chl,1873,60.34
chl,1874,60.12
chl,1875,59.9
chl,1876,59.68
chl,1877,59.45
chl,1878,59.23
chl,1879,59.01
chl,1880,58.79
chl,1881,58.57
chl,1882,58.36
chl,1883,58.14
chl,1884,57.92
chl,1885,57.71
chl,1886,57.51
chl,1887,57.34
chl,1888,57.18
chl,1889,57.05
chl,1890,56.93
chl,1891,56.84
chl,1892,56.77
chl,1893,56.71
chl,1894,56.68
chl,1895,56.66
chl,1896,56.67
chl,1897,56.67
chl,1898,56.68
chl,1899,56.68
chl,1900,56.69
chl,1901,56.69
chl,1902,56.7
chl,1903,56.7
chl,1904,56.71
chl,1905,56.71
chl,1906,56.76
chl,1907,56.85
chl,1908,56.97
chl,1909,57.14
chl,1910,57.35
chl,1911,57.6
chl,1912,57.89
chl,1913,58.23
chl,1914,58.6
chl,1915,59.03
chl,1916,59.49
chl,1917,59.96
chl,1918,60.43
chl,1919,60.91
chl,1920,61.38
chl,1921,61.87
chl,1922,62.35
chl,1923,62.84
chl,1924,63.34
chl,1925,63.63
chl,1926,63.71
chl,1927,63.6
chl,1928,63.29
chl,1929,62.79
chl,1930,62.1
chl,1931,61.23
chl,1932,60.17
chl,1933,58.94
chl,1934,57.54
chl,1935,55.97
chl,1936,54.43
chl,1937,52.94
chl,1938,51.49
chl,1939,50.09
chl,1940,48.71
chl,1941,47.38
chl,1942,46.08
chl,1943,44.82
chl,1944,43.6
chl,1945,42.4
chl,1946,41.57
chl,1947,41.11
chl,1948,41.04
chl,1949,41.37
chl,1950,42.12
chl,1951,43.32
chl,1952,44.97
chl,1953,47.11
chl,1954,49.75
chl,1955,52.93
chl,1956,55.94
chl,1957,58.46
chl,1958,60.49
chl,1959,62.03
chl,1960,63.05
chl,1961,63.55
chl,1962,63.51
chl,1963,62.92
chl,1964,61.76
chl,1965,60.02
chl,1966,57.9
chl,1967,56.11
chl,1968,54.63
chl,1969,53.45
chl,1970,52.58
chl,1971,51.99
chl,1972,51.69
chl,1973,51.66
chl,1974,51.89
chl,1975,52.39
chl,1976,53.07
chl,1977,53.68
chl,1978,54.23
chl,1979,54.72
chl,1980,55.14
chl,1981,55.49
chl,1982,55.77
chl,1983,55.98
chl,1984,56.13
chl,1985,56.2
chl,1986,56.2
chl,1987,56.21
chl,1988,56.55
chl,1989,56.9
chl,1990,57.25
chl,1991,56.02
chl,1992,54.81
chl,1993,55.61
chl,1994,56.43
chl,1995,55.64
chl,1996,54.87
chl,1997,55.19
chl,1998,55.52
chl,1999,54.13
chl,2000,52.77
chl,2001,52.34
chl,2002,51.91
chl,2003,51.49
chl,2004,50.05
chl,2005,48.66
chl,2006,47.3
chl,2007,47.2
chl,2008,47.09
chl,2009,46.99
chl,2010,46.52
chl,2011,46.05
chl,2012,45.94
chl,2013,45.83
chl,2014,45.09
chl,2015,44.37
chl,2016,44.4
chl,2017,44.44
chl,2018,44.44
chl,2019,44.44
chl,2020,45.14
chl,2021,45.98
chl,2022,46.61
chl,2023,47.08
chl,2024,47.44
chl,2025,47.17
chl,2026,46.91
chl,2027,46.64
chl,2028,46.37
chl,2029,46.11
chl,2030,45.84
chl,2031,45.58
chl,2032,45.31
chl,2033,45.04
chl,2034,45.04
chl,2035,45.04
chl,2036,45.04
chl,2037,45.04
chl,2038,45.04
chl,2039,45.04
chl,2040,45.04
chl,2041,45.04
chl,2042,45.04
chl,2043,45.04
chl,2044,45.04
chl,2045,45.04
chl,2046,45.04
chl,2047,45.04
chl,2048,45.04
chl,2049,45.04
chl,2050,45.04
chn,1800,44.85
chn,1801,44.85
chn,1802,44.85
chn,1803,44.85
chn,1804,44.85
chn,1805,44.85
chn,1806,44.85
chn,1807,44.85
chn,1808,44.85
chn,1809,44.85
chn,1810,44.85
chn,1811,44.85
chn,1812,44.85
chn,1813,44.85
chn,1814,44.85
chn,1815,44.85
chn,1816,44.81
chn,1817,44.73
chn,1818,44.6
chn,1819,44.44
chn,1820,44.23
chn,1821,43.98
chn,1822,43.69
chn,1823,43.37
chn,1824,43
chn,1825,42.6
chn,1826,42.16
chn,1827,41.72
chn,1828,41.28
chn,1829,40.86
chn,1830,40.43
chn,1831,40.01
chn,1832,39.6
chn,1833,39.19
chn,1834,38.78
chn,1835,38.38
chn,1836,37.98
chn,1837,37.58
chn,1838,37.19
chn,1839,36.81
chn,1840,36.43
chn,1841,36.05
chn,1842,35.67
chn,1843,35.3
chn,1844,34.94
chn,1845,34.57
chn,1846,34.28
chn,1847,34.05
chn,1848,33.89
chn,1849,33.8
chn,1850,33.78
chn,1851,33.82
chn,1852,33.93
chn,1853,34.11
chn,1854,34.36
chn,1855,34.68
chn,1856,35.06
chn,1857,35.45
chn,1858,35.84
chn,1859,36.24
chn,1860,36.64
chn,1861,37.05
chn,1862,37.46
chn,1863,37.87
chn,1864,38.29
chn,1865,38.72
chn,1866,39.05
chn,1867,39.29
chn,1868,39.45
chn,1869,39.51
chn,1870,39.49
chn,1871,39.38
chn,1872,39.18
chn,1873,38.89
chn,1874,38.52
chn,1875,38.05
chn,1876,37.5
chn,1877,36.96
chn,1878,36.43
chn,1879,35.9
chn,1880,35.38
chn,1881,34.87
chn,1882,34.37
chn,1883,33.87
chn,1884,33.38
chn,1885,32.9
chn,1886,32.5
chn,1887,32.18
chn,1888,31.94
chn,1889,31.78
chn,1890,31.7
chn,1891,31.69
chn,1892,31.77
chn,1893,31.93
chn,1894,32.16
chn,1895,32.48
chn,1896,32.87
chn,1897,33.27
chn,1898,33.67
chn,1899,34.07
chn,1900,34.49
chn,1901,34.9
chn,1902,35.32
chn,1903,35.75
chn,1904,36.18
chn,1905,36.62
chn,1906,37.04
chn,1907,37.45
chn,1908,37.84
chn,1909,38.22
chn,1910,38.59
chn,1911,38.93
chn,1912,39.27
chn,1913,39.58
chn,1914,39.88
chn,1915,40.16
chn,1916,40.42
chn,1917,40.69
chn,1918,40.96
chn,1919,41.23
chn,1920,41.5
chn,1921,41.77
chn,1922,42.04
chn,1923,42.32
chn,1924,42.6
chn,1925,42.79
chn,1926,42.91
chn,1927,42.94
chn,1928,42.89
chn,1929,42.75
chn,1930,42.54
chn,1931,42.25
chn,1932,41.88
chn,1933,41.43
chn,1934,40.91
chn,1935,40.31
chn,1936,39.72
chn,1937,39.13
chn,1938,38.56
chn,1939,37.99
chn,1940,37.43
chn,1941,36.88
chn,1942,36.34
chn,1943,35.8
chn,1944,35.28
chn,1945,34.76
chn,1946,34.27
chn,1947,33.82
chn,1948,33.41
chn,1949,33.02
chn,1950,32.67
chn,1951,32.35
chn,1952,32.06
chn,1953,31.8
chn,1954,31.56
chn,1955,31.36
chn,1956,31.18
chn,1957,30.99
chn,1958,30.79
chn,1959,30.58
chn,1960,30.37
chn,1961,30.15
chn,1962,29.92
chn,1963,29.68
chn,1964,29.43
chn,1965,29.18
chn,1966,28.96
chn,1967,28.78
chn,1968,28.63
chn,1969,28.53
chn,1970,28.46
chn,1971,28.43
chn,1972,28.25
chn,1973,28.11
chn,1974,28.01
chn,1975,27.94
chn,1976,27.93
chn,1977,27.93
chn,1978,27.96
chn,1979,28.01
chn,1980,28.07
chn,1981,28.16
chn,1982,27.81
chn,1983,27.46
chn,1984,27.12
chn,1985,27.87
chn,1986,28.63
chn,1987,29.42
chn,1988,30.33
chn,1989,31.26
chn,1990,32.23
chn,1991,32.71
chn,1992,33.2
chn,1993,33.7
chn,1994,34.2
chn,1995,34.71
chn,1996,35.23
chn,1997,36.35
chn,1998,37.51
chn,1999,38.7
chn,2000,39.78
chn,2001,40.88
chn,2002,42.02
chn,2003,41.65
chn,2004,41.28
chn,2005,40.92
chn,2006,41.59
chn,2007,42.28
chn,2008,42.97
chn,2009,43.36
chn,2010,43.75
chn,2011,42.41
chn,2012,42.24
chn,2013,39.74
chn,2014,39.18
chn,2015,38.6
chn,2016,38.48
chn,2017,38.48
chn,2018,38.48
chn,2019,38.48
chn,2020,39.08
chn,2021,39.08
chn,2022,39.08
chn,2023,39.08
chn,2024,39.08
chn,2025,39.08
chn,2026,39.08
chn,2027,39.08
chn,2028,39.08
chn,2029,39.08
chn,2030,39.08
chn,2031,39.08
chn,2032,39.08
chn,2033,39.08
chn,2034,39.08
chn,2035,39.08
chn,2036,39.08
chn,2037,39.08
chn,2038,39.08
chn,2039,39.08
chn,2040,39.08
chn,2041,39.08
chn,2042,39.08
chn,2043,39.08
chn,2044,39.08
chn,2045,39.08
chn,2046,39.08
chn,2047,39.08
chn,2048,39.08
chn,2049,39.08
chn,2050,39.08
civ,1800,39.85
civ,1801,39.85
civ,1802,39.85
civ,1803,39.85
civ,1804,39.85
civ,1805,39.85
civ,1806,39.85
civ,1807,39.85
civ,1808,39.85
civ,1809,39.85
civ,1810,39.85
civ,1811,39.85
civ,1812,39.85
civ,1813,39.85
civ,1814,39.85
civ,1815,39.85
civ,1816,39.85
civ,1817,39.85
civ,1818,39.85
civ,1819,39.85
civ,1820,39.85
civ,1821,39.85
civ,1822,39.85
civ,1823,39.85
civ,1824,39.85
civ,1825,39.85
civ,1826,39.85
civ,1827,39.85
civ,1828,39.85
civ,1829,39.85
civ,1830,39.85
civ,1831,39.85
civ,1832,39.85
civ,1833,39.85
civ,1834,39.85
civ,1835,39.85
civ,1836,39.85
civ,1837,39.85
civ,1838,39.85
civ,1839,39.85
civ,1840,39.85
civ,1841,39.85
civ,1842,39.85
civ,1843,39.85
civ,1844,39.85
civ,1845,39.85
civ,1846,39.85
civ,1847,39.85
civ,1848,39.85
civ,1849,39.85
civ,1850,39.85
civ,1851,39.85
civ,1852,39.85
civ,1853,39.85
civ,1854,39.85
civ,1855,39.85
civ,1856,39.85
civ,1857,39.85
civ,1858,39.85
civ,1859,39.85
civ,1860,39.85
civ,1861,39.85
civ,1862,39.85
civ,1863,39.85
civ,1864,39.85
civ,1865,39.85
civ,1866,39.85
civ,1867,39.85
civ,1868,39.85
civ,1869,39.85
civ,1870,39.85
civ,1871,39.85
civ,1872,39.85
civ,1873,39.85
civ,1874,39.85
civ,1875,39.85
civ,1876,39.85
civ,1877,39.85
civ,1878,39.85
civ,1879,39.85
civ,1880,39.85
civ,1881,39.85
civ,1882,39.85
civ,1883,39.85
civ,1884,39.85
civ,1885,39.85
civ,1886,39.85
civ,1887,39.85
civ,1888,39.85
civ,1889,39.85
civ,1890,39.85
civ,1891,39.85
civ,1892,39.85
civ,1893,39.85
civ,1894,39.85
civ,1895,39.85
civ,1896,39.85
civ,1897,39.85
civ,1898,39.85
civ,1899,39.85
civ,1900,39.85
civ,1901,39.85
civ,1902,39.85
civ,1903,39.85
civ,1904,39.85
civ,1905,39.85
civ,1906,39.85
civ,1907,39.85
civ,1908,39.85
civ,1909,39.85
civ,1910,39.85
civ,1911,39.85
civ,1912,39.85
civ,1913,39.85
civ,1914,39.85
civ,1915,39.85
civ,1916,39.85
civ,1917,39.85
civ,1918,39.85
civ,1919,39.85
civ,1920,39.85
civ,1921,39.85
civ,1922,39.85
civ,1923,39.85
civ,1924,39.85
civ,1925,39.85
civ,1926,39.85
civ,1927,39.85
civ,1928,39.85
civ,1929,39.85
civ,1930,39.85
civ,1931,39.85
civ,1932,39.85
civ,1933,39.85
civ,1934,39.85
civ,1935,39.85
civ,1936,39.85
civ,1937,39.85
civ,1938,39.85
civ,1939,39.85
civ,1940,39.85
civ,1941,39.85
civ,1942,39.85
civ,1943,39.85
civ,1944,39.85
civ,1945,39.85
civ,1946,39.85
civ,1947,39.95
civ,1948,40.05
civ,1949,40.24
civ,1950,40.44
civ,1951,41.12
civ,1952,41.82
civ,1953,42.52
civ,1954,43.24
civ,1955,44.03
civ,1956,44.74
civ,1957,45.42
civ,1958,46.07
civ,1959,46.7
civ,1960,47.31
civ,1961,47.88
civ,1962,48.43
civ,1963,48.95
civ,1964,49.44
civ,1965,49.89
civ,1966,50.24
civ,1967,50.5
civ,1968,50.69
civ,1969,50.79
civ,1970,50.82
civ,1971,50.77
civ,1972,50.64
civ,1973,50.44
civ,1974,50.15
civ,1975,49.79
civ,1976,49.34
civ,1977,48.9
civ,1978,48.47
civ,1979,48.04
civ,1980,47.61
civ,1981,47.19
civ,1982,46.77
civ,1983,46.35
civ,1984,45.94
civ,1985,45.53
civ,1986,37.97
civ,1987,40.51
civ,1988,36.89
civ,1989,37.5
civ,1990,38.12
civ,1991,38.75
civ,1992,39.39
civ,1993,39.78
civ,1994,40.17
civ,1995,40.56
civ,1996,40.02
civ,1997,39.49
civ,1998,38.96
civ,1999,39.54
civ,2000,40.13
civ,2001,40.73
civ,2002,41.34
civ,2003,41.64
civ,2004,41.94
civ,2005,42.25
civ,2006,42.56
civ,2007,42.87
civ,2008,43.18
civ,2009,42.93
civ,2010,42.68
civ,2011,42.44
civ,2012,42.19
civ,2013,41.95
civ,2014,41.71
civ,2015,41.47
civ,2016,41.47
civ,2017,41.47
civ,2018,41.47
civ,2019,41.47
civ,2020,42.17
civ,2021,43.01
civ,2022,43.64
civ,2023,44.11
civ,2024,44.47
civ,2025,44.2
civ,2026,43.94
civ,2027,43.67
civ,2028,43.4
civ,2029,43.14
civ,2030,42.87
civ,2031,42.61
civ,2032,42.34
civ,2033,42.07
civ,2034,42.07
civ,2035,42.07
civ,2036,42.07
civ,2037,42.07
civ,2038,42.07
civ,2039,42.07
civ,2040,42.07
civ,2041,42.07
civ,2042,42.07
civ,2043,42.07
civ,2044,42.07
civ,2045,42.07
civ,2046,42.07
civ,2047,42.07
civ,2048,42.07
civ,2049,42.07
civ,2050,42.07
cmr,1800,44.32
cmr,1801,44.32
cmr,1802,44.32
cmr,1803,44.32
cmr,1804,44.32
cmr,1805,44.32
cmr,1806,44.32
cmr,1807,44.32
cmr,1808,44.32
cmr,1809,44.32
cmr,1810,44.32
cmr,1811,44.32
cmr,1812,44.32
cmr,1813,44.32
cmr,1814,44.32
cmr,1815,44.32
cmr,1816,44.29
cmr,1817,44.23
cmr,1818,44.14
cmr,1819,44.02
cmr,1820,43.87
cmr,1821,43.69
cmr,1822,43.48
cmr,1823,43.25
cmr,1824,42.98
cmr,1825,42.69
cmr,1826,42.36
cmr,1827,42.04
cmr,1828,41.73
cmr,1829,41.41
cmr,1830,41.1
cmr,1831,40.79
cmr,1832,40.48
cmr,1833,40.18
cmr,1834,39.87
cmr,1835,39.57
cmr,1836,39.27
cmr,1837,38.98
cmr,1838,38.68
cmr,1839,38.39
cmr,1840,38.1
cmr,1841,37.82
cmr,1842,37.53
cmr,1843,37.25
cmr,1844,36.97
cmr,1845,36.69
cmr,1846,36.41
cmr,1847,36.14
cmr,1848,35.86
cmr,1849,35.59
cmr,1850,35.32
cmr,1851,35.06
cmr,1852,34.79
cmr,1853,34.53
cmr,1854,34.27
cmr,1855,34.01
cmr,1856,33.76
cmr,1857,33.5
cmr,1858,33.25
cmr,1859,33
cmr,1860,32.75
cmr,1861,32.5
cmr,1862,32.26
cmr,1863,32.01
cmr,1864,31.77
cmr,1865,31.53
cmr,1866,31.29
cmr,1867,31.06
cmr,1868,30.82
cmr,1869,30.59
cmr,1870,30.36
cmr,1871,30.13
cmr,1872,29.9
cmr,1873,29.68
cmr,1874,29.45
cmr,1875,29.23
cmr,1876,29.01
cmr,1877,28.79
cmr,1878,28.58
cmr,1879,28.36
cmr,1880,28.15
cmr,1881,27.93
cmr,1882,27.72
cmr,1883,27.51
cmr,1884,27.31
cmr,1885,27.1
cmr,1886,26.94
cmr,1887,26.84
cmr,1888,26.78
cmr,1889,26.77
cmr,1890,26.81
cmr,1891,26.91
cmr,1892,27.05
cmr,1893,27.25
cmr,1894,27.49
cmr,1895,27.79
cmr,1896,28.14
cmr,1897,28.49
cmr,1898,28.85
cmr,1899,29.21
cmr,1900,29.58
cmr,1901,29.95
cmr,1902,30.33
cmr,1903,30.71
cmr,1904,31.1
cmr,1905,31.49
cmr,1906,31.85
cmr,1907,32.19
cmr,1908,32.5
cmr,1909,32.78
cmr,1910,33.04
cmr,1911,33.27
cmr,1912,33.47
cmr,1913,33.63
cmr,1914,33.77
cmr,1915,33.88
cmr,1916,33.96
cmr,1917,34.04
cmr,1918,34.12
cmr,1919,34.2
cmr,1920,34.28
cmr,1921,34.36
cmr,1922,34.44
cmr,1923,34.52
cmr,1924,34.6
cmr,1925,34.66
cmr,1926,34.69
cmr,1927,34.69
cmr,1928,34.67
cmr,1929,34.63
cmr,1930,34.56
cmr,1931,34.47
cmr,1932,34.35
cmr,1933,34.21
cmr,1934,34.05
cmr,1935,33.86
cmr,1936,33.67
cmr,1937,33.48
cmr,1938,33.3
cmr,1939,33.11
cmr,1940,32.93
cmr,1941,32.75
cmr,1942,32.56
cmr,1943,32.38
cmr,1944,32.2
cmr,1945,32.02
cmr,1946,31.93
cmr,1947,31.92
cmr,1948,31.99
cmr,1949,32.16
cmr,1950,32.41
cmr,1951,32.75
cmr,1952,33.19
cmr,1953,33.72
cmr,1954,34.35
cmr,1955,35.07
cmr,1956,35.82
cmr,1957,36.5
cmr,1958,37.12
cmr,1959,37.68
cmr,1960,38.17
cmr,1961,38.6
cmr,1962,38.95
cmr,1963,39.23
cmr,1964,39.44
cmr,1965,39.58
cmr,1966,39.53
cmr,1967,39.39
cmr,1968,39.14
cmr,1969,38.8
cmr,1970,38.37
cmr,1971,37.84
cmr,1972,37.23
cmr,1973,36.53
cmr,1974,35.74
cmr,1975,34.88
cmr,1976,33.8
cmr,1977,32.88
cmr,1978,31.99
cmr,1979,31.12
cmr,1980,30.28
cmr,1981,30.58
cmr,1982,31.2
cmr,1983,32.22
cmr,1984,33.24
cmr,1985,34.26
cmr,1986,35.17
cmr,1987,36.19
cmr,1988,37.21
cmr,1989,38.23
cmr,1990,39.25
cmr,1991,40.27
cmr,1992,41.29
cmr,1993,42.31
cmr,1994,43.33
cmr,1995,44.04
cmr,1996,44.45
cmr,1997,43.98
cmr,1998,43.51
cmr,1999,43.05
cmr,2000,42.59
cmr,2001,42.14
cmr,2002,42.25
cmr,2003,42.37
cmr,2004,42.48
cmr,2005,42.59
cmr,2006,42.71
cmr,2007,42.82
cmr,2008,43.35
cmr,2009,43.88
cmr,2010,44.42
cmr,2011,44.96
cmr,2012,45.52
cmr,2013,46.07
cmr,2014,46.64
cmr,2015,46.74
cmr,2016,46.74
cmr,2017,46.74
cmr,2018,46.74
cmr,2019,46.74
cmr,2020,47.44
cmr,2021,48.28
cmr,2022,48.91
cmr,2023,49.38
cmr,2024,49.74
cmr,2025,49.47
cmr,2026,49.21
cmr,2027,48.94
cmr,2028,48.67
cmr,2029,48.41
cmr,2030,48.14
cmr,2031,47.88
cmr,2032,47.61
cmr,2033,47.35
cmr,2034,47.35
cmr,2035,47.35
cmr,2036,47.35
cmr,2037,47.35
cmr,2038,47.35
cmr,2039,47.35
cmr,2040,47.35
cmr,2041,47.35
cmr,2042,47.35
cmr,2043,47.35
cmr,2044,47.35
cmr,2045,47.35
cmr,2046,47.35
cmr,2047,47.35
cmr,2048,47.35
cmr,2049,47.35
cmr,2050,47.35
cod,1800,40.36
cod,1801,40.36
cod,1802,40.36
cod,1803,40.36
cod,1804,40.36
cod,1805,40.36
cod,1806,40.36
cod,1807,40.36
cod,1808,40.36
cod,1809,40.36
cod,1810,40.36
cod,1811,40.36
cod,1812,40.36
cod,1813,40.36
cod,1814,40.36
cod,1815,40.36
cod,1816,40.36
cod,1817,40.36
cod,1818,40.36
cod,1819,40.36
cod,1820,40.36
cod,1821,40.36
cod,1822,40.36
cod,1823,40.36
cod,1824,40.36
cod,1825,40.36
cod,1826,40.36
cod,1827,40.36
cod,1828,40.36
cod,1829,40.36
cod,1830,40.36
cod,1831,40.36
cod,1832,40.36
cod,1833,40.36
cod,1834,40.36
cod,1835,40.36
cod,1836,40.36
cod,1837,40.36
cod,1838,40.36
cod,1839,40.36
cod,1840,40.36
cod,1841,40.36
cod,1842,40.36
cod,1843,40.36
cod,1844,40.36
cod,1845,40.36
cod,1846,40.36
cod,1847,40.36
cod,1848,40.36
cod,1849,40.36
cod,1850,40.36
cod,1851,40.36
cod,1852,40.36
cod,1853,40.36
cod,1854,40.36
cod,1855,40.36
cod,1856,40.36
cod,1857,40.36
cod,1858,40.36
cod,1859,40.36
cod,1860,40.36
cod,1861,40.36
cod,1862,40.36
cod,1863,40.36
cod,1864,40.36
cod,1865,40.36
cod,1866,40.36
cod,1867,40.36
cod,1868,40.36
cod,1869,40.36
cod,1870,40.36
cod,1871,40.36
cod,1872,40.36
cod,1873,40.36
cod,1874,40.36
cod,1875,40.36
cod,1876,40.36
cod,1877,40.36
cod,1878,40.36
cod,1879,40.36
cod,1880,40.36
cod,1881,40.36
cod,1882,40.36
cod,1883,40.36
cod,1884,40.36
cod,1885,40.36
cod,1886,40.36
cod,1887,40.36
cod,1888,40.36
cod,1889,40.36
cod,1890,40.36
cod,1891,40.36
cod,1892,40.36
cod,1893,40.36
cod,1894,40.36
cod,1895,40.36
cod,1896,40.36
cod,1897,40.36
cod,1898,40.36
cod,1899,40.36
cod,1900,40.36
cod,1901,40.36
cod,1902,40.36
cod,1903,40.36
cod,1904,40.36
cod,1905,40.36
cod,1906,40.36
cod,1907,40.36
cod,1908,40.46
cod,1909,40.46
cod,1910,40.56
cod,1911,40.56
cod,1912,40.66
cod,1913,40.76
cod,1914,40.76
cod,1915,40.86
cod,1916,40.96
cod,1917,41.06
cod,1918,41.26
cod,1919,41.36
cod,1920,41.46
cod,1921,41.56
cod,1922,41.66
cod,1923,41.76
cod,1924,41.86
cod,1925,41.96
cod,1926,42.06
cod,1927,42.16
cod,1928,42.26
cod,1929,42.26
cod,1930,42.36
cod,1931,42.36
cod,1932,42.46
cod,1933,42.46
cod,1934,42.46
cod,1935,42.46
cod,1936,42.46
cod,1937,42.46
cod,1938,42.46
cod,1939,42.46
cod,1940,42.46
cod,1941,42.46
cod,1942,42.46
cod,1943,42.46
cod,1944,42.46
cod,1945,42.46
cod,1946,42.46
cod,1947,42.46
cod,1948,42.46
cod,1949,42.46
cod,1950,42.46
cod,1951,42.46
cod,1952,42.36
cod,1953,42.36
cod,1954,42.36
cod,1955,42.36
cod,1956,42.36
cod,1957,42.36
cod,1958,42.36
cod,1959,42.36
cod,1960,42.36
cod,1961,42.36
cod,1962,42.36
cod,1963,42.36
cod,1964,42.36
cod,1965,42.36
cod,1966,42.36
cod,1967,42.36
cod,1968,42.36
cod,1969,42.36
cod,1970,42.36
cod,1971,42.26
cod,1972,42.26
cod,1973,42.26
cod,1974,42.26
cod,1975,42.26
cod,1976,42.26
cod,1977,42.26
cod,1978,42.26
cod,1979,42.26
cod,1980,42.26
cod,1981,42.26
cod,1982,42.26
cod,1983,42.26
cod,1984,42.26
cod,1985,42.26
cod,1986,42.26
cod,1987,42.26
cod,1988,42.26
cod,1989,42.26
cod,1990,42.26
cod,1991,42.16
cod,1992,42.16
cod,1993,42.16
cod,1994,42.16
cod,1995,42.16
cod,1996,42.16
cod,1997,42.16
cod,1998,42.16
cod,1999,42.16
cod,2000,42.16
cod,2001,42.16
cod,2002,42.16
cod,2003,42.16
cod,2004,42.16
cod,2005,42.15
cod,2006,42.14
cod,2007,42.14
cod,2008,42.13
cod,2009,42.12
cod,2010,42.11
cod,2011,42.11
cod,2012,42.1
cod,2013,42.1
cod,2014,42.1
cod,2015,42.1
cod,2016,42.1
cod,2017,42.1
cod,2018,42.1
cod,2019,42.1
cod,2020,43.3
cod,2021,44.74
cod,2022,45.82
cod,2023,46.63
cod,2024,47.24
cod,2025,46.78
cod,2026,46.33
cod,2027,45.87
cod,2028,45.42
cod,2029,44.96
cod,2030,44.5
cod,2031,44.05
cod,2032,43.59
cod,2033,43.14
cod,2034,43.14
cod,2035,43.14
cod,2036,43.14
cod,2037,43.14
cod,2038,43.14
cod,2039,43.14
cod,2040,43.14
cod,2041,43.14
cod,2042,43.14
cod,2043,43.14
cod,2044,43.14
