country,time,freligion_idea
lux,1995,69.72694
lux,1996,69.72694
lux,1997,69.72694
lux,1998,69.72694
lux,1999,69.72694
lux,2000,69.72694
lux,2001,65.1012
lux,2002,69.72694
lux,2003,69.72694
lux,2004,69.72694
lux,2005,65.1012
lux,2006,69.72694
lux,2007,69.72694
lux,2008,69.72694
lux,2009,69.72694
lux,2010,69.72694
lux,2011,69.72694
lux,2012,69.72694
lux,2013,69.72694
lux,2014,69.72694
lux,2015,69.72694
lux,2016,69.72694
lux,2017,65.1012
lux,2018,69.72694
lux,2019,69.72694
lva,1991,60.11174
lva,1992,72.94541
lva,1993,72.94541
lva,1994,72.94541
lva,1995,62.07592
lva,1996,62.07592
lva,1997,62.07592
lva,1998,66.45977
lva,1999,66.45977
lva,2000,66.45977
lva,2001,62.07592
lva,2002,66.45977
lva,2003,66.45977
lva,2004,66.45977
lva,2005,62.07592
lva,2006,62.07592
lva,2007,62.07592
lva,2008,62.7311
lva,2009,62.7311
lva,2010,62.7311
lva,2011,74.94166
lva,2012,74.94166
lva,2013,77.63866
lva,2014,71.4093
lva,2015,63.25839
lva,2016,68.58622
lva,2017,72.80099
lva,2018,72.80099
lva,2019,72.80099
mar,1975,28.58834
mar,1976,28.58834
mar,1977,28.58834
mar,1978,28.58834
mar,1979,28.58834
mar,1980,28.58834
mar,1981,32.11648
mar,1982,32.11648
mar,1983,32.11648
mar,1984,26.93863
mar,1985,26.93863
mar,1986,32.11648
mar,1987,26.93863
mar,1988,26.93863
mar,1989,26.93863
mar,1990,16.91891
mar,1991,16.91891
mar,1992,19.11174
mar,1993,19.11174
mar,1994,19.11174
mar,1995,19.11174
mar,1996,19.11174
mar,1997,26.93863
mar,1998,26.93863
mar,1999,26.93863
mar,2000,28.58244
mar,2001,28.58244
mar,2002,28.58244
mar,2003,28.58244
mar,2004,28.58244
mar,2005,28.58244
mar,2006,28.58244
mar,2007,28.58244
mar,2008,28.58244
mar,2009,28.58244
mar,2010,28.58244
mar,2011,28.58244
mar,2012,28.58244
mar,2013,26.56642
mar,2014,26.56642
mar,2015,26.56642
mar,2016,23.39353
mar,2017,23.39353
mar,2018,23.39353
mar,2019,23.73169
mda,1991,46.90982
mda,1992,47.00795
mda,1993,44.12942
mda,1994,45.92346
mda,1995,42.93886
mda,1996,45.92346
mda,1997,45.92346
mda,1998,47.00795
mda,1999,47.00795
mda,2000,44.12942
mda,2001,41.489
mda,2002,45.59604
mda,2003,42.63494
mda,2004,45.59604
mda,2005,42.63494
mda,2006,45.59604
mda,2007,45.59604
mda,2008,45.59604
mda,2009,45.59604
mda,2010,50.61275
mda,2011,50.61275
mda,2012,51.74367
mda,2013,48.05065
mda,2014,48.05065
mda,2015,49.38014
mda,2016,49.56701
mda,2017,51.25091
mda,2018,51.60492
mda,2019,52.52517
mdg,1975,46.65821
mdg,1976,45.2938
mdg,1977,45.2938
mdg,1978,45.2938
mdg,1979,45.2938
mdg,1980,45.2938
mdg,1981,49.94231
mdg,1982,49.94231
mdg,1983,49.94231
mdg,1984,49.94231
mdg,1985,49.94231
mdg,1986,49.94231
mdg,1987,52.04915
mdg,1988,52.04915
mdg,1989,52.04915
mdg,1990,52.04915
mdg,1991,52.04915
mdg,1992,54.62002
mdg,1993,54.62002
mdg,1994,55.44843
mdg,1995,55.44843
mdg,1996,55.44843
mdg,1997,55.44843
mdg,1998,55.44843
mdg,1999,49.566
mdg,2000,49.566
mdg,2001,51.73966
mdg,2002,54.28238
mdg,2003,54.28238
mdg,2004,48.38589
mdg,2005,42.63494
mdg,2006,45.59604
mdg,2007,45.59604
mdg,2008,50.57307
mdg,2009,40.68147
mdg,2010,36.20025
mdg,2011,44.81857
mdg,2012,39.638
mdg,2013,48.05065
mdg,2014,53.71415
mdg,2015,53.71415
mdg,2016,53.71415
mdg,2017,49.95997
mdg,2018,53.00171
mdg,2019,54.29475
mex,1975,42.28265
mex,1976,42.28265
mex,1977,42.28265
mex,1978,42.28265
mex,1979,42.28265
mex,1980,42.28265
mex,1981,43.01402
mex,1982,43.01402
mex,1983,43.01402
mex,1984,43.01402
mex,1985,43.01402
mex,1986,43.01402
mex,1987,43.01402
mex,1988,43.01402
mex,1989,43.01402
mex,1990,43.01402
mex,1991,44.16742
mex,1992,50.6825
mex,1993,51.74367
mex,1994,51.74367
mex,1995,48.99387
mex,1996,51.74367
mex,1997,48.99387
mex,1998,51.74367
mex,1999,51.74367
mex,2000,54.61184
mex,2001,54.61184
mex,2002,52.17748
mex,2003,52.17748
mex,2004,52.17748
mex,2005,52.17748
mex,2006,54.61184
mex,2007,54.61184
mex,2008,54.61184
mex,2009,54.61184
mex,2010,52.17748
mex,2011,54.61184
mex,2012,54.61184
mex,2013,57.26318
mex,2014,57.26318
mex,2015,58.31891
mex,2016,55.58075
mex,2017,55.58075
mex,2018,57.06877
mex,2019,57.44645
mkd,1991,43.1411
mkd,1992,47.07922
mkd,1993,43.86023
mkd,1994,45.24872
mkd,1995,42.02554
mkd,1996,45.24872
mkd,1997,45.24872
mkd,1998,48.2758
mkd,1999,45.24872
mkd,2000,48.2758
mkd,2001,47.62322
mkd,2002,53.01728
mkd,2003,49.89704
mkd,2004,51.25091
mkd,2005,49.38014
mkd,2006,50.35638
mkd,2007,50.35638
mkd,2008,50.35638
mkd,2009,50.35638
mkd,2010,50.35638
mkd,2011,51.60492
mkd,2012,48.05065
mkd,2013,45.59604
mkd,2014,45.59604
mkd,2015,49.38014
mkd,2016,46.65202
mkd,2017,49.01992
mkd,2018,47.62322
mkd,2019,49.01992
mli,1975,44.83683
mli,1976,44.83683
mli,1977,44.83683
mli,1978,44.83683
mli,1979,44.83683
mli,1980,44.83683
mli,1981,45.24872
mli,1982,45.24872
mli,1983,45.24872
mli,1984,42.02554
mli,1985,45.24872
mli,1986,45.24872
mli,1987,45.24872
mli,1988,42.02554
mli,1989,42.02554
mli,1990,45.24872
mli,1991,49.71211
mli,1992,62.78053
mli,1993,54.24146
mli,1994,62.78053
mli,1995,62.78053
mli,1996,62.78053
mli,1997,62.78053
mli,1998,62.78053
mli,1999,62.78053
mli,2000,62.78053
mli,2001,62.78053
mli,2002,62.78053
mli,2003,62.78053
mli,2004,62.78053
mli,2005,62.78053
mli,2006,62.78053
mli,2007,62.78053
mli,2008,62.78053
mli,2009,62.78053
mli,2010,62.78053
mli,2011,62.78053
mli,2012,54.24146
mli,2013,50.70432
mli,2014,50.70432
mli,2015,50.70432
mli,2016,50.70432
mli,2017,60.5285
mli,2018,61.8512
mli,2019,60.07418
mmr,1975,31.30825
mmr,1976,31.30825
mmr,1977,31.30825
mmr,1978,31.30825
mmr,1979,31.30825
mmr,1980,31.30825
mmr,1981,33.85145
mmr,1982,29.74356
mmr,1983,29.74356
mmr,1984,36.07899
mmr,1985,36.07899
mmr,1986,33.85145
mmr,1987,29.74356
mmr,1988,33.85145
mmr,1989,23.73169
mmr,1990,27.89323
mmr,1991,23.73169
mmr,1992,29.74356
mmr,1993,33.85145
mmr,1994,27.89323
mmr,1995,27.89323
mmr,1996,27.89323
mmr,1997,27.89323
mmr,1998,27.89323
mmr,1999,23.73169
mmr,2000,27.89323
mmr,2001,23.73169
mmr,2002,23.73169
mmr,2003,23.73169
mmr,2004,23.73169
mmr,2005,23.73169
mmr,2006,23.73169
mmr,2007,23.73169
mmr,2008,29.19346
mmr,2009,23.73169
mmr,2010,27.59769
mmr,2011,29.25899
mmr,2012,28.83387
mmr,2013,28.83387
mmr,2014,28.83387
mmr,2015,28.83387
mmr,2016,28.83387
mmr,2017,27.37442
mmr,2018,30.74861
mmr,2019,30.04605
mng,1975,6.97658
mng,1976,6.97658
mng,1977,6.97658
mng,1978,6.97658
mng,1979,6.97658
mng,1980,6.97658
mng,1981,6.75883
mng,1982,6.75883
mng,1983,11.88503
mng,1984,6.75883
mng,1985,6.75883
mng,1986,6.75883
mng,1987,6.75883
mng,1988,6.75883
mng,1989,19.15073
mng,1990,44.23668
mng,1991,49.566
mng,1992,70.43821
mng,1993,70.43821
mng,1994,65.21689
mng,1995,70.43821
mng,1996,70.43821
mng,1997,70.43821
mng,1998,63.00282
mng,1999,65.21689
mng,2000,65.21689
mng,2001,65.21689
mng,2002,65.21689
mng,2003,63.00282
mng,2004,65.21689
mng,2005,63.00282
mng,2006,65.21689
mng,2007,65.21689
mng,2008,65.21689
mng,2009,65.21689
mng,2010,65.21689
mng,2011,65.21689
mng,2012,65.21689
mng,2013,55.00369
mng,2014,57.54863
mng,2015,65.25762
mng,2016,63.11861
mng,2017,57.17109
mng,2018,62.10906
mng,2019,57.13721
moz,1975,16.93851
moz,1976,11.98867
moz,1977,11.98867
moz,1978,11.98867
moz,1979,11.98867
moz,1980,18.22448
moz,1981,17.55022
moz,1982,22.92825
moz,1983,29.9194
moz,1984,29.9194
moz,1985,29.9194
moz,1986,29.9194
moz,1987,31.68876
moz,1988,31.68876
moz,1989,29.9194
moz,1990,45.59604
moz,1991,54.56041
moz,1992,55.52903
moz,1993,58.21289
moz,1994,64.27765
moz,1995,64.27765
moz,1996,64.27765
moz,1997,64.27765
moz,1998,64.27765
moz,1999,64.27765
moz,2000,64.27765
moz,2001,64.27765
moz,2002,64.27765
moz,2003,64.27765
moz,2004,60.49883
moz,2005,60.49883
moz,2006,60.49883
moz,2007,64.27765
moz,2008,64.27765
moz,2009,64.27765
moz,2010,64.27765
moz,2011,61.94453
moz,2012,61.94453
moz,2013,71.84216
moz,2014,71.84216
moz,2015,66.21952
moz,2016,68.42922
moz,2017,63.08413
moz,2018,63.08413
moz,2019,57.38241
mrt,1975,32.24616
mrt,1976,32.24616
mrt,1977,32.24616
mrt,1978,30.12578
mrt,1979,27.91659
mrt,1980,27.91659
mrt,1981,33.40503
mrt,1982,31.23906
mrt,1983,33.40503
mrt,1984,31.23906
mrt,1985,31.23906
mrt,1986,20.52977
mrt,1987,20.52977
mrt,1988,20.52977
mrt,1989,20.52977
mrt,1990,20.52977
mrt,1991,20.52977
mrt,1992,20.52977
mrt,1993,20.52977
mrt,1994,20.52977
mrt,1995,20.52977
mrt,1996,26.56642
mrt,1997,31.23906
mrt,1998,31.23906
mrt,1999,26.56642
mrt,2000,31.23906
mrt,2001,33.02421
mrt,2002,33.02421
mrt,2003,28.58244
mrt,2004,34.83196
mrt,2005,36.51833
mrt,2006,42.1792
mrt,2007,36.51833
mrt,2008,36.51833
mrt,2009,36.51833
mrt,2010,36.51833
mrt,2011,36.51833
mrt,2012,36.51833
mrt,2013,36.83298
mrt,2014,24.79665
mrt,2015,24.87817
mrt,2016,24.79665
mrt,2017,23.10648
mrt,2018,20.84757
mrt,2019,28.83387
mus,1975,70.55205
mus,1976,70.55205
mus,1977,70.55205
mus,1978,70.55205
mus,1979,70.55205
mus,1980,74.10163
mus,1981,74.94166
mus,1982,74.94166
mus,1983,65.55283
mus,1984,65.55283
mus,1985,65.55283
mus,1986,65.55283
mus,1987,65.55283
mus,1988,65.55283
mus,1989,60.02488
mus,1990,58.91831
mus,1991,58.91831
mus,1992,58.91831
mus,1993,58.91831
mus,1994,64.02256
mus,1995,64.02256
mus,1996,64.02256
mus,1997,64.02256
mus,1998,64.02256
mus,1999,66.15721
mus,2000,66.15721
mus,2001,66.15721
mus,2002,66.15721
mus,2003,66.15721
mus,2004,66.15721
mus,2005,60.75718
mus,2006,60.75718
mus,2007,66.15721
mus,2008,66.15721
mus,2009,60.75718
mus,2010,65.40419
mus,2011,71.36873
mus,2012,71.36873
mus,2013,66.44937
mus,2014,57.59541
mus,2015,52.07155
mus,2016,57.18095
mus,2017,60.75718
mus,2018,59.51243
mus,2019,58.50339
mwi,1975,22.51918
mwi,1976,22.51918
mwi,1977,30.26546
mwi,1978,30.26546
mwi,1979,30.26546
mwi,1980,30.26546
mwi,1981,35.43021
mwi,1982,35.43021
mwi,1983,35.43021
mwi,1984,33.15979
mwi,1985,33.15979
mwi,1986,33.15979
mwi,1987,33.15979
mwi,1988,28.64378
mwi,1989,28.64378
mwi,1990,28.64378
mwi,1991,28.64378
mwi,1992,28.64378
mwi,1993,38.48887
mwi,1994,49.19453
mwi,1995,55.44843
mwi,1996,55.44843
mwi,1997,55.44843
mwi,1998,55.44843
mwi,1999,55.44843
mwi,2000,56.66416
mwi,2001,56.66416
mwi,2002,64.77723
mwi,2003,64.77723
mwi,2004,64.77723
mwi,2005,62.83813
mwi,2006,62.83813
mwi,2007,62.83813
mwi,2008,65.21309
mwi,2009,65.21309
mwi,2010,68.51849
mwi,2011,68.51849
mwi,2012,68.51849
mwi,2013,71.9389
mwi,2014,71.9389
mwi,2015,71.9389
mwi,2016,65.0866
mwi,2017,58.80946
mwi,2018,61.61709
mwi,2019,59.47799
mys,1975,39.06831
mys,1976,39.06831
mys,1977,39.06831
mys,1978,39.06831
mys,1979,39.06831
mys,1980,39.06831
mys,1981,42.79272
mys,1982,38.75756
mys,1983,41.32156
mys,1984,38.75756
mys,1985,38.75756
mys,1986,38.75756
mys,1987,35.26323
mys,1988,38.75756
mys,1989,38.75756
mys,1990,32.23709
mys,1991,32.23709
mys,1992,32.23709
mys,1993,32.23709
mys,1994,28.83387
mys,1995,28.83387
mys,1996,28.83387
mys,1997,28.83387
mys,1998,31.01414
mys,1999,31.01414
mys,2000,31.01414
mys,2001,31.01414
mys,2002,31.01414
mys,2003,31.01414
mys,2004,33.07263
mys,2005,33.07263
mys,2006,33.07263
mys,2007,31.01414
mys,2008,31.01414
mys,2009,31.01414
mys,2010,31.01414
mys,2011,31.01414
mys,2012,31.01414
mys,2013,31.01414
mys,2014,31.01414
mys,2015,31.01414
mys,2016,31.01414
mys,2017,30.74861
mys,2018,39.93026
mys,2019,41.04287
nam,1990,70.32098
nam,1991,86.92827
nam,1992,86.92827
nam,1993,86.92827
nam,1994,86.92827
nam,1995,86.92827
nam,1996,86.92827
nam,1997,86.92827
nam,1998,86.92827
nam,1999,86.92827
nam,2000,86.92827
nam,2001,86.92827
nam,2002,86.92827
nam,2003,86.92827
nam,2004,86.92827
nam,2005,86.92827
nam,2006,86.92827
nam,2007,86.92827
nam,2008,86.92827
nam,2009,86.92827
nam,2010,86.92827
nam,2011,86.92827
nam,2012,86.92827
nam,2013,77.52716
nam,2014,77.52716
nam,2015,70.83722
nam,2016,70.83722
nam,2017,77.52716
nam,2018,73.76797
nam,2019,70.8615
ner,1975,39.56701
ner,1976,39.56701
ner,1977,39.56701
ner,1978,39.56701
ner,1979,39.56701
ner,1980,39.56701
ner,1981,40.68147
ner,1982,40.68147
ner,1983,43.23169
ner,1984,43.01402
ner,1985,39.93026
ner,1986,45.69584
ner,1987,45.69584
ner,1988,45.69584
ner,1989,45.69584
ner,1990,48.51184
ner,1991,62.78053
ner,1992,63.14613
ner,1993,63.14613
ner,1994,63.14613
ner,1995,63.14613
ner,1996,63.14613
ner,1997,55.25349
ner,1998,63.14613
ner,1999,63.14613
ner,2000,56.41594
ner,2001,56.41594
ner,2002,56.41594
ner,2003,56.41594
ner,2004,56.41594
ner,2005,64.91584
ner,2006,64.91584
ner,2007,64.91584
ner,2008,66.20868
ner,2009,57.46701
ner,2010,56.98876
ner,2011,64.91584
ner,2012,64.91584
ner,2013,61.57243
ner,2014,58.0315
ner,2015,58.0315
ner,2016,63.46009
ner,2017,62.21251
ner,2018,61.4613
ner,2019,59.70833
nga,1975,57.03208
nga,1976,57.03208
nga,1977,57.03208
nga,1978,57.03208
nga,1979,57.03208
nga,1980,57.03208
nga,1981,59.02757
nga,1982,59.02757
nga,1983,59.02757
nga,1984,55.73157
nga,1985,55.73157
nga,1986,53.25651
nga,1987,46.84416
nga,1988,51.31837
nga,1989,51.31837
nga,1990,51.31837
nga,1991,51.31837
nga,1992,51.31837
nga,1993,55.68674
nga,1994,51.31837
nga,1995,51.31837
nga,1996,51.31837
nga,1997,46.84416
nga,1998,51.31837
nga,1999,51.31837
nga,2000,51.31837
nga,2001,51.31837
nga,2002,51.31837
nga,2003,51.31837
nga,2004,51.31837
nga,2005,51.31837
nga,2006,51.31837
nga,2007,51.31837
nga,2008,51.31837
nga,2009,51.31837
nga,2010,46.84416
nga,2011,51.31837
nga,2012,51.31837
nga,2013,52.56329
nga,2014,52.56329
nga,2015,48.09325
nga,2016,42.71963
nga,2017,42.71963
nga,2018,42.71963
nga,2019,41.9497
nic,1975,39.22374
nic,1976,39.22374
nic,1977,38.46565
nic,1978,38.46565
nic,1979,38.46565
nic,1980,43.74981
nic,1981,40.40185
nic,1982,35.05933
nic,1983,29.11932
nic,1984,29.11932
nic,1985,29.11932
nic,1986,33.13934
nic,1987,29.11932
nic,1988,40.40185
nic,1989,44.42903
nic,1990,57.34785
nic,1991,68.71214
nic,1992,68.71214
nic,1993,70.00423
nic,1994,70.00423
nic,1995,70.00423
nic,1996,70.00423
nic,1997,70.00423
nic,1998,70.00423
nic,1999,70.00423
nic,2000,70.00423
nic,2001,70.00423
nic,2002,70.00423
nic,2003,70.00423
nic,2004,70.00423
nic,2005,70.00423
nic,2006,68.71214
nic,2007,69.29193
nic,2008,69.29193
nic,2009,61.56784
nic,2010,54.0521
nic,2011,57.04558
nic,2012,57.04558
nic,2013,55.43266
nic,2014,55.43266
nic,2015,52.76019
nic,2016,52.76019
nic,2017,50.91954
nic,2018,31.96554
nic,2019,33.59658
nld,1975,83.95676
nld,1976,83.95676
nld,1977,83.95676
nld,1978,83.95676
nld,1979,83.95676
nld,1980,83.95676
nld,1981,84.28849
nld,1982,84.28849
nld,1983,84.28849
nld,1984,84.28849
nld,1985,84.28849
nld,1986,84.28849
nld,1987,84.28849
nld,1988,84.28849
nld,1989,84.28849
nld,1990,84.28849
nld,1991,84.28849
nld,1992,84.28849
nld,1993,84.28849
nld,1994,84.28849
nld,1995,84.28849
nld,1996,84.28849
nld,1997,84.28849
nld,1998,84.28849
nld,1999,84.28849
nld,2000,84.28849
nld,2001,78.86511
nld,2002,78.86511
nld,2003,84.28849
nld,2004,84.28849
nld,2005,84.28849
nld,2006,84.28849
nld,2007,78.86511
nld,2008,84.28849
nld,2009,84.28849
nld,2010,78.96518
nld,2011,78.96518
nld,2012,78.96518
nld,2013,77.63866
nld,2014,77.63866
nld,2015,77.63866
nld,2016,77.63866
nld,2017,73.80349
nld,2018,73.80349
nld,2019,71.23065
nor,1975,72.23646
nor,1976,72.23646
nor,1977,72.23646
nor,1978,72.23646
nor,1979,72.23646
nor,1980,99.87606
nor,1981,100
nor,1982,100
nor,1983,100
nor,1984,100
nor,1985,91.00888
nor,1986,91.00888
nor,1987,91.00888
nor,1988,91.00888
nor,1989,100
nor,1990,100
nor,1991,100
nor,1992,91.00888
nor,1993,91.00888
nor,1994,91.00888
nor,1995,100
nor,1996,100
nor,1997,100
nor,1998,100
nor,1999,91.00888
nor,2000,91.00888
nor,2001,91.00888
nor,2002,91.00888
nor,2003,100
nor,2004,100
nor,2005,91.00888
nor,2006,100
nor,2007,100
nor,2008,100
nor,2009,100
nor,2010,100
nor,2011,100
nor,2012,100
nor,2013,86.92827
nor,2014,81.31965
nor,2015,81.31965
nor,2016,76.69128
nor,2017,74.77168
nor,2018,86.92827
nor,2019,70.00423
npl,1975,33.95211
npl,1976,33.95211
npl,1977,33.95211
npl,1978,33.95211
npl,1979,33.95211
npl,1980,33.95211
npl,1981,32.35489
npl,1982,35.74345
npl,1983,32.35489
npl,1984,32.35489
npl,1985,32.35489
npl,1986,32.35489
npl,1987,32.35489
npl,1988,32.35489
npl,1989,32.35489
npl,1990,46.21761
npl,1991,46.62679
npl,1992,49.38014
npl,1993,49.38014
npl,1994,46.62679
npl,1995,46.62679
npl,1996,46.62679
npl,1997,46.62679
npl,1998,46.62679
npl,1999,46.62679
npl,2000,46.62679
npl,2001,46.62679
npl,2002,46.62679
npl,2003,46.62679
npl,2004,49.38014
npl,2005,49.38014
npl,2006,50.35638
npl,2007,58.84154
npl,2008,61.00571
npl,2009,61.00571
npl,2010,59.13803
npl,2011,58.5944
npl,2012,59.51243
npl,2013,55.07894
npl,2014,55.31237
npl,2015,52.78643
npl,2016,51.25091
npl,2017,50.01039
npl,2018,49.34996
npl,2019,48.5575
nzl,1975,81.7527
nzl,1976,81.7527
nzl,1977,81.7527
nzl,1978,86.1655
nzl,1979,86.1655
nzl,1980,86.1655
nzl,1981,86.55664
nzl,1982,86.55664
nzl,1983,86.55664
nzl,1984,86.55664
nzl,1985,86.55664
nzl,1986,86.55664
nzl,1987,86.55664
nzl,1988,86.55664
nzl,1989,86.55664
nzl,1990,86.55664
nzl,1991,86.55664
nzl,1992,86.55664
nzl,1993,86.55664
nzl,1994,86.55664
nzl,1995,86.55664
nzl,1996,86.55664
nzl,1997,86.55664
nzl,1998,86.55664
nzl,1999,86.55664
nzl,2000,86.55664
nzl,2001,86.55664
nzl,2002,86.55664
nzl,2003,86.55664
nzl,2004,86.55664
nzl,2005,86.55664
nzl,2006,86.55664
nzl,2007,86.55664
nzl,2008,86.55664
nzl,2009,86.55664
nzl,2010,86.55664
nzl,2011,86.55664
nzl,2012,86.55664
nzl,2013,79.08838
nzl,2014,79.08838
nzl,2015,79.08838
nzl,2016,74.36412
nzl,2017,79.08838
nzl,2018,80.94598
nzl,2019,79.08838
omn,1975,33.53519
omn,1976,33.53519
omn,1977,33.53519
omn,1978,33.53519
omn,1979,33.53519
omn,1980,33.53519
omn,1981,37.13053
omn,1982,36.47879
omn,1983,36.47879
omn,1984,36.47879
omn,1985,36.47879
omn,1986,36.47879
omn,1987,36.47879
omn,1988,36.47879
omn,1989,36.47879
omn,1990,36.47879
omn,1991,36.47879
omn,1992,36.47879
omn,1993,36.47879
omn,1994,36.47879
omn,1995,36.47879
omn,1996,36.47879
omn,1997,36.47879
omn,1998,36.47879
omn,1999,36.47879
omn,2000,36.47879
omn,2001,36.47879
omn,2002,36.47879
omn,2003,36.47879
omn,2004,36.47879
omn,2005,36.47879
omn,2006,36.47879
omn,2007,36.47879
omn,2008,36.47879
omn,2009,36.47879
omn,2010,33.07263
omn,2011,33.07263
omn,2012,32.02188
omn,2013,32.02188
omn,2014,32.02188
omn,2015,32.02188
omn,2016,35.33545
omn,2017,30.74861
omn,2018,33.71185
omn,2019,33.71185
pak,1975,40.21201
pak,1976,40.21201
pak,1977,40.21201
pak,1978,43.99196
pak,1979,38.77189
pak,1980,38.77189
pak,1981,40.13188
pak,1982,40.13188
pak,1983,36.51274
pak,1984,36.51274
pak,1985,36.51274
pak,1986,36.51274
pak,1987,36.51274
pak,1988,36.51274
pak,1989,30.18741
pak,1990,35.11601
pak,1991,30.18741
pak,1992,30.18741
pak,1993,30.18741
pak,1994,30.18741
pak,1995,30.18741
pak,1996,30.18741
pak,1997,30.18741
pak,1998,30.18741
pak,1999,30.18741
pak,2000,29.38637
pak,2001,27.79575
pak,2002,27.79575
pak,2003,27.79575
pak,2004,27.79575
pak,2005,27.79575
pak,2006,27.79575
pak,2007,30.04605
pak,2008,30.04605
pak,2009,27.79575
pak,2010,27.79575
pak,2011,27.79575
pak,2012,27.79575
pak,2013,28.71191
pak,2014,28.71191
pak,2015,28.71191
pak,2016,25.13448
pak,2017,25.13448
pak,2018,23.39353
pak,2019,27.79575
pan,1975,51.12154
pan,1976,51.12154
pan,1977,51.12154
pan,1978,51.12154
pan,1979,51.12154
pan,1980,51.12154
pan,1981,49.78774
pan,1982,53.2113
pan,1983,53.2113
pan,1984,53.2113
pan,1985,53.2113
pan,1986,53.2113
pan,1987,53.2113
pan,1988,53.2113
pan,1989,49.4404
pan,1990,63.09931
pan,1991,63.09931
pan,1992,63.09931
pan,1993,68.97636
pan,1994,64.41558
pan,1995,64.41558
pan,1996,64.41558
pan,1997,64.41558
pan,1998,64.41558
pan,1999,64.41558
pan,2000,69.95773
pan,2001,64.41558
pan,2002,69.95773
pan,2003,69.95773
pan,2004,69.95773
pan,2005,64.41558
pan,2006,69.95773
pan,2007,64.41558
pan,2008,69.95773
pan,2009,69.95773
pan,2010,69.95773
pan,2011,69.95773
pan,2012,69.95773
pan,2013,73.62752
pan,2014,73.62752
pan,2015,73.62752
pan,2016,69.31915
pan,2017,66.47771
pan,2018,68.12767
pan,2019,63.51759
per,1975,58.1379
per,1976,58.1379
per,1977,58.1379
per,1978,58.1379
per,1979,58.1379
per,1980,62.35967
per,1981,63.90725
per,1982,63.90725
per,1983,63.90725
per,1984,63.90725
per,1985,63.90725
per,1986,63.90725
per,1987,63.90725
per,1988,63.90725
per,1989,63.90725
per,1990,63.90725
per,1991,58.66344
per,1992,63.90725
per,1993,63.90725
per,1994,63.90725
per,1995,63.90725
per,1996,63.90725
per,1997,63.90725
per,1998,63.90725
per,1999,60.42599
per,2000,60.92257
per,2001,64.26186
per,2002,68.96302
per,2003,64.26186
per,2004,68.96302
per,2005,62.07592
per,2006,66.45977
per,2007,66.45977
per,2008,66.45977
per,2009,66.45977
per,2010,66.90891
per,2011,66.90891
per,2012,66.90891
per,2013,63.21118
per,2014,63.21118
per,2015,63.21118
per,2016,63.21118
per,2017,71.36873
per,2018,70.28313
per,2019,67.43946
phl,1975,45.96778
phl,1976,45.96778
phl,1977,45.96778
phl,1978,45.96778
phl,1979,45.96778
phl,1980,45.96778
phl,1981,46.21761
phl,1982,49.28863
phl,1983,49.28863
phl,1984,49.28863
phl,1985,49.28863
phl,1986,57.25345
phl,1987,67.23735
phl,1988,73.62752
phl,1989,73.62752
phl,1990,73.62752
phl,1991,73.62752
phl,1992,73.62752
phl,1993,73.62752
phl,1994,73.62752
phl,1995,73.62752
phl,1996,73.62752
phl,1997,73.62752
phl,1998,73.62752
phl,1999,72.15321
phl,2000,72.15321
phl,2001,72.15321
phl,2002,76.88352
phl,2003,76.88352
phl,2004,76.88352
phl,2005,76.88352
phl,2006,76.88352
phl,2007,72.45297
phl,2008,79.08838
phl,2009,79.08838
phl,2010,73.62229
phl,2011,68.71627
phl,2012,73.62229
phl,2013,67.3049
phl,2014,67.3049
phl,2015,60.02296
phl,2016,60.76378
phl,2017,56.03206
phl,2018,49.82049
phl,2019,51.64782
png,1975,72.80487
png,1976,72.80487
png,1977,72.80487
png,1978,72.80487
png,1979,72.80487
png,1980,72.80487
png,1981,73.62752
png,1982,73.62752
png,1983,73.62752
png,1984,73.62752
png,1985,73.62752
png,1986,73.62752
png,1987,73.62752
png,1988,73.62752
png,1989,73.62752
png,1990,73.62752
png,1991,73.62752
png,1992,73.62752
png,1993,73.62752
png,1994,73.62752
png,1995,73.62752
png,1996,73.62752
png,1997,73.62752
png,1998,73.62752
png,1999,73.62752
png,2000,73.62752
png,2001,73.62752
png,2002,73.62752
png,2003,73.62752
png,2004,73.62752
png,2005,73.62752
png,2006,73.62752
png,2007,73.62752
png,2008,73.62752
png,2009,73.62752
png,2010,73.62752
png,2011,73.62752
png,2012,73.62752
png,2013,73.62752
png,2014,67.23735
png,2015,65.30873
png,2016,65.30873
png,2017,71.05264
png,2018,71.05264
png,2019,72.52244
pol,1975,30.53559
pol,1976,30.53559
pol,1977,30.53559
pol,1978,30.53559
pol,1979,30.53559
pol,1980,34.75951
pol,1981,41.5208
pol,1982,35.33545
pol,1983,35.33545
pol,1984,28.20581
pol,1985,35.33545
pol,1986,35.33545
pol,1987,37.13053
pol,1988,40.25281
pol,1989,51.23135
pol,1990,77.63866
pol,1991,77.63866
pol,1992,63.25839
pol,1993,68.62158
pol,1994,71.4093
pol,1995,77.63866
pol,1996,77.63866
pol,1997,77.63866
pol,1998,77.63866
pol,1999,77.63866
pol,2000,77.63866
pol,2001,77.63866
pol,2002,77.63866
pol,2003,77.63866
pol,2004,77.63866
pol,2005,77.63866
pol,2006,77.63866
pol,2007,77.63866
pol,2008,77.63866
pol,2009,77.63866
pol,2010,77.63866
pol,2011,77.63866
pol,2012,77.63866
pol,2013,68.62158
pol,2014,68.62158
