country,time,mediaint_idea
gtm,1982,28.65475
gtm,1983,29.83082
gtm,1984,32.1897
gtm,1985,47.54574
gtm,1986,57.2313
gtm,1987,60.85843
gtm,1988,60.89849
gtm,1989,60.87958
gtm,1990,60.81724
gtm,1991,60.86627
gtm,1992,60.96317
gtm,1993,60.8585
gtm,1994,63.71598
gtm,1995,63.34285
gtm,1996,72.5763
gtm,1997,72.56584
gtm,1998,72.43427
gtm,1999,73.96362
gtm,2000,73.99355
gtm,2001,74.14296
gtm,2002,74.04708
gtm,2003,72.45195
gtm,2004,73.60982
gtm,2005,73.90705
gtm,2006,73.9463
gtm,2007,73.9986
gtm,2008,73.89986
gtm,2009,74.00676
gtm,2010,74.0443
gtm,2011,73.85047
gtm,2012,74.0052
gtm,2013,75.44901
gtm,2014,75.54032
gtm,2015,75.77379
gtm,2016,75.21456
gtm,2017,71.92145
gtm,2018,67.81417
gtm,2019,71.17417
hnd,1975,54.35305
hnd,1976,54.67998
hnd,1977,54.3161
hnd,1978,54.31279
hnd,1979,54.20376
hnd,1980,60.45714
hnd,1981,60.4721
hnd,1982,60.75966
hnd,1983,60.6375
hnd,1984,60.71262
hnd,1985,60.29098
hnd,1986,60.62227
hnd,1987,60.58044
hnd,1988,60.69635
hnd,1989,60.65219
hnd,1990,65.6299
hnd,1991,65.70279
hnd,1992,65.61734
hnd,1993,65.57908
hnd,1994,67.00786
hnd,1995,67.09275
hnd,1996,67.14061
hnd,1997,67.15966
hnd,1998,67.00524
hnd,1999,67.16917
hnd,2000,67.26225
hnd,2001,67.50434
hnd,2002,66.87921
hnd,2003,66.90795
hnd,2004,67.17396
hnd,2005,67.01411
hnd,2006,69.9901
hnd,2007,70.26932
hnd,2008,69.38726
hnd,2009,61.66185
hnd,2010,59.28925
hnd,2011,61.52952
hnd,2012,60.4822
hnd,2013,60.38288
hnd,2014,60.64976
hnd,2015,62.01646
hnd,2016,60.37348
hnd,2017,61.71221
hnd,2018,60.34874
hnd,2019,57.63733
hrv,1991,50.44591
hrv,1992,51.43657
hrv,1993,52.56359
hrv,1994,51.64914
hrv,1995,50.09415
hrv,1996,51.9915
hrv,1997,53.05856
hrv,1998,52.94558
hrv,1999,53.95972
hrv,2000,85.03065
hrv,2001,83.12752
hrv,2002,83.17143
hrv,2003,84.80638
hrv,2004,76.99115
hrv,2005,77.48501
hrv,2006,77.2704
hrv,2007,78.51186
hrv,2008,79.50631
hrv,2009,78.90661
hrv,2010,83.96214
hrv,2011,86.25143
hrv,2012,86.98663
hrv,2013,84.40085
hrv,2014,80.49286
hrv,2015,82.81883
hrv,2016,73.33037
hrv,2017,68.69342
hrv,2018,70.47114
hrv,2019,69.91855
hti,1975,21.48062
hti,1976,21.78656
hti,1977,21.41181
hti,1978,21.39553
hti,1979,21.32393
hti,1980,21.51292
hti,1981,21.41416
hti,1982,21.00201
hti,1983,21.29383
hti,1984,21.27424
hti,1985,21.48505
hti,1986,38.72772
hti,1987,61.31166
hti,1988,62.07839
hti,1989,62.05689
hti,1990,61.04588
hti,1991,57.99087
hti,1992,55.87391
hti,1993,55.92011
hti,1994,54.99259
hti,1995,65.21483
hti,1996,65.20623
hti,1997,65.57811
hti,1998,65.38217
hti,1999,65.56398
hti,2000,67.29927
hti,2001,67.45464
hti,2002,67.28828
hti,2003,67.23845
hti,2004,67.11706
hti,2005,71.15371
hti,2006,71.00212
hti,2007,74.58646
hti,2008,75.15981
hti,2009,75.13182
hti,2010,74.2359
hti,2011,74.2493
hti,2012,74.47526
hti,2013,71.60978
hti,2014,71.71411
hti,2015,69.27709
hti,2016,73.52209
hti,2017,73.13394
hti,2018,73.2584
hti,2019,71.14991
hun,1975,11.21742
hun,1976,11.03104
hun,1977,11.31176
hun,1978,11.33238
hun,1979,11.34221
hun,1980,12.74068
hun,1981,15.16662
hun,1982,15.18508
hun,1983,15.1084
hun,1984,15.25569
hun,1985,20.48746
hun,1986,23.86834
hun,1987,27.65734
hun,1988,36.65806
hun,1989,49.87071
hun,1990,81.35495
hun,1991,79.20347
hun,1992,78.73854
hun,1993,78.80042
hun,1994,78.92558
hun,1995,80.29958
hun,1996,80.10568
hun,1997,79.90822
hun,1998,80.22513
hun,1999,80.44103
hun,2000,81.78536
hun,2001,81.73921
hun,2002,83.42026
hun,2003,83.37681
hun,2004,82.99771
hun,2005,83.38945
hun,2006,83.15999
hun,2007,82.81361
hun,2008,83.04878
hun,2009,83.034
hun,2010,76.00409
hun,2011,74.63015
hun,2012,74.22777
hun,2013,66.80018
hun,2014,66.39144
hun,2015,60.64818
hun,2016,60.1636
hun,2017,57.58351
hun,2018,53.48256
hun,2019,53.73494
idn,1975,40.75713
idn,1976,40.3908
idn,1977,40.58617
idn,1978,40.70817
idn,1979,40.65591
idn,1980,40.71707
idn,1981,40.71544
idn,1982,40.64196
idn,1983,40.80266
idn,1984,40.7259
idn,1985,40.642
idn,1986,40.76224
idn,1987,40.79312
idn,1988,40.88325
idn,1989,40.70814
idn,1990,41.50637
idn,1991,43.7002
idn,1992,43.27114
idn,1993,43.4172
idn,1994,43.54435
idn,1995,43.53491
idn,1996,43.44586
idn,1997,43.52856
idn,1998,59.78308
idn,1999,75.77532
idn,2000,79.01516
idn,2001,78.6375
idn,2002,78.66407
idn,2003,78.77838
idn,2004,78.869
idn,2005,79.03334
idn,2006,78.87419
idn,2007,78.97666
idn,2008,78.83508
idn,2009,78.70511
idn,2010,78.92767
idn,2011,79.01301
idn,2012,79.03273
idn,2013,76.17794
idn,2014,76.4748
idn,2015,77.77984
idn,2016,77.61243
idn,2017,77.22502
idn,2018,65.0243
idn,2019,78.12405
ind,1975,55.25391
ind,1976,55.27848
ind,1977,66.93947
ind,1978,81.05222
ind,1979,82.40734
ind,1980,82.48538
ind,1981,82.52139
ind,1982,82.65159
ind,1983,82.68419
ind,1984,82.60825
ind,1985,82.43684
ind,1986,82.44355
ind,1987,82.59837
ind,1988,82.35472
ind,1989,82.47949
ind,1990,83.44537
ind,1991,83.37211
ind,1992,85.05386
ind,1993,84.73261
ind,1994,88.31556
ind,1995,88.23618
ind,1996,88.11647
ind,1997,88.22589
ind,1998,88.35709
ind,1999,88.06328
ind,2000,87.66668
ind,2001,87.7196
ind,2002,87.89548
ind,2003,87.62267
ind,2004,87.816
ind,2005,86.47608
ind,2006,86.65227
ind,2007,86.72973
ind,2008,86.69869
ind,2009,86.94516
ind,2010,86.76661
ind,2011,86.96842
ind,2012,85.18429
ind,2013,83.25209
ind,2014,76.19224
ind,2015,68.84127
ind,2016,68.71746
ind,2017,64.63955
ind,2018,63.01991
ind,2019,63.15426
irl,1975,91.62281
irl,1976,91.9127
irl,1977,91.87319
irl,1978,91.6115
irl,1979,91.91208
irl,1980,93.35959
irl,1981,93.09662
irl,1982,93.13127
irl,1983,92.97806
irl,1984,93.20041
irl,1985,93.13255
irl,1986,92.99011
irl,1987,93.18635
irl,1988,92.99959
irl,1989,93.18207
irl,1990,93.23885
irl,1991,93.36898
irl,1992,93.28957
irl,1993,93.06781
irl,1994,93.02407
irl,1995,93.19726
irl,1996,93.30879
irl,1997,93.2272
irl,1998,93.11199
irl,1999,93.06793
irl,2000,93.29138
irl,2001,92.81034
irl,2002,92.73032
irl,2003,93.04516
irl,2004,93.04128
irl,2005,93.08602
irl,2006,93.02887
irl,2007,92.90947
irl,2008,93.12616
irl,2009,93.11962
irl,2010,93.03374
irl,2011,93.20925
irl,2012,95.45618
irl,2013,90.97563
irl,2014,91.0982
irl,2015,90.98952
irl,2016,91.11052
irl,2017,90.99981
irl,2018,91.06659
irl,2019,91.06968
irn,1975,24.97332
irn,1976,25.18926
irn,1977,24.80893
irn,1978,24.96434
irn,1979,38.76858
irn,1980,34.65859
irn,1981,22.79992
irn,1982,20.21993
irn,1983,20.20555
irn,1984,21.5622
irn,1985,21.38202
irn,1986,21.83261
irn,1987,21.34702
irn,1988,21.45636
irn,1989,25.45491
irn,1990,33.28367
irn,1991,33.4348
irn,1992,33.60675
irn,1993,33.63088
irn,1994,33.32365
irn,1995,33.21817
irn,1996,34.36878
irn,1997,46.34061
irn,1998,46.96815
irn,1999,47.25078
irn,2000,46.84359
irn,2001,46.25267
irn,2002,46.45197
irn,2003,45.75469
irn,2004,45.13748
irn,2005,43.81224
irn,2006,41.41305
irn,2007,41.45029
irn,2008,41.23759
irn,2009,40.8757
irn,2010,41.37913
irn,2011,41.3764
irn,2012,41.03918
irn,2013,45.31883
irn,2014,45.2339
irn,2015,47.12424
irn,2016,48.36841
irn,2017,46.2213
irn,2018,46.12284
irn,2019,46.55669
irq,1975,24.99335
irq,1976,26.95546
irq,1977,21.72655
irq,1978,21.49034
irq,1979,21.56376
irq,1980,16.02585
irq,1981,16.23629
irq,1982,16.14245
irq,1983,16.43701
irq,1984,16.37299
irq,1985,16.37426
irq,1986,16.28861
irq,1987,16.13144
irq,1988,16.9085
irq,1989,16.8361
irq,1990,16.67319
irq,1991,16.63596
irq,1992,17.06409
irq,1993,17.1147
irq,1994,20.74816
irq,1995,20.67714
irq,1996,20.58936
irq,1997,20.76183
irq,1998,20.59921
irq,1999,21.0723
irq,2000,20.49646
irq,2001,20.97436
irq,2002,20.4039
irq,2003,41.35377
irq,2004,68.86754
irq,2005,70.77439
irq,2006,71.20134
irq,2007,70.86919
irq,2008,70.9877
irq,2009,70.80414
irq,2010,70.52016
irq,2011,70.49648
irq,2012,70.64354
irq,2013,74.59733
irq,2014,74.4069
irq,2015,73.06741
irq,2016,74.03747
irq,2017,70.04959
irq,2018,74.12761
irq,2019,74.74463
isl,1975,86.61451
isl,1976,86.61814
isl,1977,86.68592
isl,1978,86.36795
isl,1979,86.51135
isl,1980,90.86029
isl,1981,90.98177
isl,1982,90.64063
isl,1983,90.84862
isl,1984,90.99384
isl,1985,90.79636
isl,1986,91.52593
isl,1987,91.184
isl,1988,91.33689
isl,1989,91.50139
isl,1990,91.42198
isl,1991,91.42318
isl,1992,91.77449
isl,1993,91.44627
isl,1994,91.4584
isl,1995,91.61312
isl,1996,91.33637
isl,1997,91.36817
isl,1998,91.6191
isl,1999,91.32024
isl,2000,91.4741
isl,2001,91.31519
isl,2002,91.30421
isl,2003,91.5836
isl,2004,91.3759
isl,2005,91.59629
isl,2006,91.43142
isl,2007,91.35109
isl,2008,93.30933
isl,2009,93.15752
isl,2010,93.2601
isl,2011,93.41624
isl,2012,91.46037
isl,2013,85.10081
isl,2014,85.22598
isl,2015,85.23636
isl,2016,85.29426
isl,2017,86.15055
isl,2018,88.81871
isl,2019,83.83711
isr,1975,77.15477
isr,1976,76.99654
isr,1977,76.81438
isr,1978,76.94709
isr,1979,77.0553
isr,1980,76.85631
isr,1981,76.94832
isr,1982,77.41682
isr,1983,76.98394
isr,1984,77.06546
isr,1985,77.15323
isr,1986,79.6593
isr,1987,83.61861
isr,1988,83.23958
isr,1989,83.54281
isr,1990,83.59902
isr,1991,83.5303
isr,1992,83.50003
isr,1993,83.5313
isr,1994,84.81687
isr,1995,84.7877
isr,1996,84.93513
isr,1997,84.59425
isr,1998,83.09662
isr,1999,83.55079
isr,2000,83.27036
isr,2001,84.42611
isr,2002,86.28189
isr,2003,86.02918
isr,2004,86.10584
isr,2005,86.33382
isr,2006,86.1602
isr,2007,84.33447
isr,2008,82.64823
isr,2009,83.98332
isr,2010,82.48292
isr,2011,82.61899
isr,2012,81.71769
isr,2013,81.46667
isr,2014,80.96278
isr,2015,82.81175
isr,2016,82.68674
isr,2017,82.14284
isr,2018,85.69678
isr,2019,85.77815
ita,1975,72.06968
ita,1976,74.8849
ita,1977,77.14898
ita,1978,77.18448
ita,1979,77.1955
ita,1980,77.32778
ita,1981,77.48913
ita,1982,77.7027
ita,1983,77.49224
ita,1984,77.40459
ita,1985,77.51755
ita,1986,77.6531
ita,1987,77.65675
ita,1988,77.34474
ita,1989,77.41545
ita,1990,77.60771
ita,1991,77.50844
ita,1992,84.81484
ita,1993,87.06614
ita,1994,82.91022
ita,1995,82.84672
ita,1996,82.66682
ita,1997,86.99612
ita,1998,87.26435
ita,1999,87.18128
ita,2000,86.96424
ita,2001,82.62347
ita,2002,79.19447
ita,2003,77.54818
ita,2004,77.79793
ita,2005,77.55456
ita,2006,82.51187
ita,2007,87.50601
ita,2008,81.74277
ita,2009,79.59833
ita,2010,80.67216
ita,2011,81.84726
ita,2012,86.77305
ita,2013,87.89738
ita,2014,87.4375
ita,2015,87.82806
ita,2016,87.7067
ita,2017,86.99225
ita,2018,87.87694
ita,2019,86.35764
jam,1975,74.03561
jam,1976,74.73857
jam,1977,74.88763
jam,1978,75.10269
jam,1979,75.20253
jam,1980,74.85785
jam,1981,74.83614
jam,1982,74.6306
jam,1983,74.51631
jam,1984,74.73038
jam,1985,74.80682
jam,1986,74.79783
jam,1987,74.61281
jam,1988,74.64829
jam,1989,74.77285
jam,1990,81.27293
jam,1991,81.0885
jam,1992,81.50701
jam,1993,81.33416
jam,1994,82.87526
jam,1995,82.70737
jam,1996,81.42696
jam,1997,82.95915
jam,1998,82.88249
jam,1999,83.21315
jam,2000,81.26214
jam,2001,81.63543
jam,2002,82.87594
jam,2003,82.7334
jam,2004,83.3967
jam,2005,85.48665
jam,2006,85.49575
jam,2007,85.26917
jam,2008,85.18946
jam,2009,85.43426
jam,2010,85.35516
jam,2011,85.37416
jam,2012,83.92145
jam,2013,86.96253
jam,2014,87.01813
jam,2015,87.3032
jam,2016,86.87553
jam,2017,87.24367
jam,2018,86.56528
jam,2019,86.84631
jor,1975,32.04956
jor,1976,32.36
jor,1977,32.33059
jor,1978,31.90064
jor,1979,32.29428
jor,1980,32.31195
jor,1981,32.24926
jor,1982,32.22068
jor,1983,32.2823
jor,1984,32.24585
jor,1985,32.27836
jor,1986,32.4357
jor,1987,32.26848
jor,1988,35.16181
jor,1989,48.38084
jor,1990,52.7201
jor,1991,52.94256
jor,1992,52.80972
jor,1993,52.07578
jor,1994,52.86801
jor,1995,52.71682
jor,1996,53.10677
jor,1997,50.19202
jor,1998,51.65953
jor,1999,51.27012
jor,2000,51.31672
jor,2001,51.33852
jor,2002,53.7042
jor,2003,53.72688
jor,2004,53.5224
jor,2005,53.46212
jor,2006,53.67224
jor,2007,54.07789
jor,2008,56.23547
jor,2009,58.47201
jor,2010,58.6858
jor,2011,60.13371
jor,2012,60.06795
jor,2013,57.01751
jor,2014,56.77982
jor,2015,56.74798
jor,2016,59.34672
jor,2017,58.29503
jor,2018,58.00997
jor,2019,60.22284
jpn,1975,84.93399
jpn,1976,85.30693
jpn,1977,85.02787
jpn,1978,85.01049
jpn,1979,84.90027
jpn,1980,85.14806
jpn,1981,85.13757
jpn,1982,84.98888
jpn,1983,84.97115
jpn,1984,85.3125
jpn,1985,85.21285
jpn,1986,85.02832
jpn,1987,85.13805
jpn,1988,85.06976
jpn,1989,85.01531
jpn,1990,85.82999
jpn,1991,86.15816
jpn,1992,86.37047
jpn,1993,86.21701
jpn,1994,86.14622
jpn,1995,86.11144
jpn,1996,86.02662
jpn,1997,86.08322
jpn,1998,86.16411
jpn,1999,86.05167
jpn,2000,86.10091
jpn,2001,85.90626
jpn,2002,86.08024
jpn,2003,86.06309
jpn,2004,86.04877
jpn,2005,86.03315
jpn,2006,86.26891
jpn,2007,86.15167
jpn,2008,86.10361
jpn,2009,86.28624
jpn,2010,85.96997
jpn,2011,85.95661
jpn,2012,85.99952
jpn,2013,82.89569
jpn,2014,82.88285
jpn,2015,82.80245
jpn,2016,82.26828
jpn,2017,84.21962
jpn,2018,83.92153
jpn,2019,81.74995
kaz,1991,45.81506
kaz,1992,45.60345
kaz,1993,45.89133
kaz,1994,45.80862
kaz,1995,41.72053
kaz,1996,41.80791
kaz,1997,40.94244
kaz,1998,41.16881
kaz,1999,41.17184
kaz,2000,41.48261
kaz,2001,38.82424
kaz,2002,38.94998
kaz,2003,39.54793
kaz,2004,39.76504
kaz,2005,39.73427
kaz,2006,39.68902
kaz,2007,39.81652
kaz,2008,39.8444
kaz,2009,39.67388
kaz,2010,38.83825
kaz,2011,38.16943
kaz,2012,40.04321
kaz,2013,41.40395
kaz,2014,41.42358
kaz,2015,41.40448
kaz,2016,40.18641
kaz,2017,36.19903
kaz,2018,34.86757
kaz,2019,36.65206
ken,1975,31.20332
ken,1976,31.32034
ken,1977,31.96142
ken,1978,30.42502
ken,1979,30.41247
ken,1980,31.83146
ken,1981,31.52438
ken,1982,31.50156
ken,1983,31.27562
ken,1984,31.60278
ken,1985,31.22563
ken,1986,31.57312
ken,1987,31.43414
ken,1988,31.08563
ken,1989,31.28136
ken,1990,41.0384
ken,1991,41.66388
ken,1992,56.32388
ken,1993,60.18514
ken,1994,61.38388
ken,1995,61.51982
ken,1996,61.45346
ken,1997,59.35774
ken,1998,60.46923
ken,1999,60.20165
ken,2000,62.2583
ken,2001,63.31452
ken,2002,66.10335
ken,2003,78.27281
ken,2004,79.00961
ken,2005,81.3118
ken,2006,81.40247
ken,2007,79.99728
ken,2008,81.44306
ken,2009,81.59421
ken,2010,86.05501
ken,2011,85.68404
ken,2012,86.04566
ken,2013,83.22286
ken,2014,83.37738
ken,2015,82.94629
ken,2016,76.4893
ken,2017,72.25371
ken,2018,72.82038
ken,2019,72.21765
kgz,1991,57.76648
kgz,1992,60.52547
kgz,1993,60.8441
kgz,1994,51.5104
kgz,1995,49.33979
kgz,1996,49.3847
kgz,1997,47.99116
kgz,1998,47.46754
kgz,1999,47.52832
kgz,2000,46.41378
kgz,2001,44.34356
kgz,2002,43.6228
kgz,2003,43.76374
kgz,2004,43.8046
kgz,2005,50.4722
kgz,2006,51.30404
kgz,2007,45.75818
kgz,2008,45.81783
kgz,2009,45.26331
kgz,2010,60.43961
kgz,2011,65.65406
kgz,2012,66.69251
kgz,2013,63.31524
kgz,2014,63.52623
kgz,2015,67.98447
kgz,2016,65.67922
kgz,2017,65.6379
kgz,2018,61.4678
kgz,2019,61.87518
khm,1975,12.92056
khm,1976,1.19275
khm,1977,1.11791
khm,1978,1.1651
khm,1979,4.07485
khm,1980,8.92214
khm,1981,8.7438
khm,1982,9.10414
khm,1983,8.8179
khm,1984,8.83359
khm,1985,8.82731
khm,1986,8.77825
khm,1987,8.90546
khm,1988,8.87434
khm,1989,8.93656
khm,1990,8.679
khm,1991,12.30895
khm,1992,35.26045
khm,1993,51.36432
khm,1994,53.17482
khm,1995,54.06504
khm,1996,54.15341
khm,1997,53.84753
khm,1998,52.36166
khm,1999,52.53524
khm,2000,52.4067
khm,2001,52.67437
khm,2002,52.53602
khm,2003,52.68243
khm,2004,50.3435
khm,2005,50.43949
khm,2006,51.95438
khm,2007,51.95604
khm,2008,50.36474
khm,2009,50.33287
khm,2010,50.58842
khm,2011,50.50916
khm,2012,50.54993
khm,2013,48.42429
khm,2014,48.35303
khm,2015,48.58146
khm,2016,49.04111
khm,2017,45.02589
khm,2018,45.95003
khm,2019,44.76651
kor,1975,48.85723
kor,1976,47.5951
kor,1977,47.55992
kor,1978,47.58362
kor,1979,47.43232
kor,1980,52.68469
kor,1981,43.20922
kor,1982,45.12904
kor,1983,45.22471
kor,1984,50.14726
kor,1985,50.45323
kor,1986,52.03714
kor,1987,59.71839
kor,1988,72.18512
kor,1989,77.60773
kor,1990,78.06222
kor,1991,77.88652
kor,1992,78.07334
kor,1993,83.73159
kor,1994,86.93591
kor,1995,87.16243
kor,1996,86.7871
kor,1997,86.90658
kor,1998,86.8946
kor,1999,89.94918
kor,2000,90.3624
kor,2001,90.07438
kor,2002,91.57303
kor,2003,91.35144
kor,2004,91.70215
kor,2005,91.38264
kor,2006,91.44551
kor,2007,91.57436
kor,2008,78.51617
kor,2009,78.54014
kor,2010,77.08931
kor,2011,77.16202
kor,2012,77.19927
kor,2013,72.60011
kor,2014,72.37506
kor,2015,71.88985
kor,2016,71.49972
kor,2017,88.89732
kor,2018,90.94283
kor,2019,94.8052
kwt,1975,63.58486
kwt,1976,64.89762
kwt,1977,64.84145
kwt,1978,64.67744
kwt,1979,64.97627
kwt,1980,63.83473
kwt,1981,64.07853
kwt,1982,63.90054
kwt,1983,63.90129
kwt,1984,63.83898
kwt,1985,64.03297
kwt,1986,63.06553
kwt,1987,63.06039
kwt,1988,62.97647
kwt,1989,62.66225
kwt,1990,58.3488
kwt,1991,58.59115
kwt,1992,66.03965
kwt,1993,66.20381
kwt,1994,65.86334
kwt,1995,66.21574
kwt,1996,66.07254
kwt,1997,66.07801
kwt,1998,65.87801
kwt,1999,66.00548
kwt,2000,65.69117
kwt,2001,65.92582
kwt,2002,65.82221
kwt,2003,65.92586
kwt,2004,65.89591
kwt,2005,65.99601
kwt,2006,68.07398
kwt,2007,68.1762
kwt,2008,68.15771
kwt,2009,68.21342
kwt,2010,67.15841
kwt,2011,66.85908
kwt,2012,63.08325
kwt,2013,62.95093
kwt,2014,65.4652
kwt,2015,63.46487
kwt,2016,61.75195
kwt,2017,65.12736
kwt,2018,63.53486
kwt,2019,65.12768
lao,1975,31.17675
lao,1976,3.30079
lao,1977,3.47497
lao,1978,3.48869
lao,1979,3.27583
lao,1980,3.3938
lao,1981,3.5046
lao,1982,3.38881
lao,1983,3.5095
lao,1984,3.11882
lao,1985,3.26844
lao,1986,3.47636
lao,1987,3.08999
lao,1988,3.40583
lao,1989,3.17362
lao,1990,3.39164
lao,1991,3.50722
lao,1992,3.37338
lao,1993,3.26552
lao,1994,3.05941
lao,1995,3.22086
lao,1996,3.52299
lao,1997,3.24098
lao,1998,3.50358
lao,1999,3.26985
lao,2000,3.30557
lao,2001,3.15468
lao,2002,3.44296
lao,2003,3.54454
lao,2004,3.10049
lao,2005,3.52806
lao,2006,3.62508
lao,2007,3.11683
lao,2008,3.41139
lao,2009,3.64529
lao,2010,3.77781
lao,2011,3.7451
lao,2012,4.27312
lao,2013,5.19068
lao,2014,4.94285
lao,2015,5.05904
lao,2016,4.8631
lao,2017,8.46009
lao,2018,8.23645
lao,2019,7.8536
lbn,1975,71.72861
lbn,1976,70.2938
lbn,1977,70.3186
lbn,1978,70.20731
lbn,1979,70.23332
lbn,1980,70.2939
lbn,1981,70.26414
lbn,1982,70.22323
lbn,1983,70.26386
lbn,1984,70.15172
lbn,1985,70.13082
lbn,1986,70.17604
lbn,1987,70.47427
lbn,1988,70.43369
lbn,1989,70.00939
lbn,1990,71.11228
lbn,1991,71.06992
lbn,1992,71.09919
lbn,1993,72.42829
lbn,1994,68.5425
lbn,1995,68.58125
lbn,1996,68.62424
lbn,1997,68.3147
lbn,1998,68.30638
lbn,1999,69.67077
lbn,2000,69.91218
lbn,2001,68.42828
lbn,2002,68.37398
lbn,2003,68.27129
lbn,2004,69.89552
lbn,2005,69.74775
lbn,2006,71.3945
lbn,2007,71.75671
lbn,2008,71.65224
lbn,2009,71.61363
lbn,2010,72.29073
lbn,2011,75.28404
lbn,2012,75.52669
lbn,2013,73.595
lbn,2014,73.44305
lbn,2015,74.45746
lbn,2016,72.3118
lbn,2017,71.4972
lbn,2018,73.49961
lbn,2019,72.64789
lbr,1975,38.86148
lbr,1976,38.5839
lbr,1977,38.4918
lbr,1978,38.61529
lbr,1979,38.38903
lbr,1980,30.76024
lbr,1981,30.79011
lbr,1982,29.42998
lbr,1983,29.46114
lbr,1984,29.49617
lbr,1985,26.1026
lbr,1986,39.08491
lbr,1987,39.10054
lbr,1988,39.20499
lbr,1989,38.95154
lbr,1990,41.68593
lbr,1991,49.40262
lbr,1992,49.00869
lbr,1993,50.80597
lbr,1994,46.99366
lbr,1995,48.98889
lbr,1996,48.92361
lbr,1997,49.09147
lbr,1998,48.91501
lbr,1999,49.11667
lbr,2000,48.84129
lbr,2001,49.23072
lbr,2002,48.97709
lbr,2003,48.87054
lbr,2004,60.19724
lbr,2005,65.29325
lbr,2006,80.21997
lbr,2007,80.04376
lbr,2008,80.14467
lbr,2009,80.29989
lbr,2010,80.3998
lbr,2011,80.41289
lbr,2012,81.48587
lbr,2013,74.32191
lbr,2014,73.45867
lbr,2015,73.97341
lbr,2016,74.14439
lbr,2017,73.80774
lbr,2018,72.57121
lbr,2019,72.5005
lby,1975,8.11027
lby,1976,7.98284
lby,1977,7.63224
lby,1978,7.88998
lby,1979,7.68552
lby,1980,7.7075
lby,1981,7.91924
lby,1982,7.68532
lby,1983,7.93218
lby,1984,7.90239
lby,1985,7.99348
lby,1986,7.91622
lby,1987,7.85155
lby,1988,7.85222
lby,1989,7.94704
lby,1990,8.03209
lby,1991,7.97448
lby,1992,7.71844
lby,1993,7.86241
lby,1994,7.56377
lby,1995,8.0905
lby,1996,7.98756
lby,1997,7.80689
lby,1998,7.79513
lby,1999,7.73465
lby,2000,7.82277
lby,2001,7.86886
lby,2002,7.93
lby,2003,7.70201
lby,2004,7.97784
lby,2005,7.85931
lby,2006,6.07421
lby,2007,5.76791
lby,2008,6.0011
lby,2009,5.91819
lby,2010,5.95008
lby,2011,52.48543
lby,2012,80.26438
lby,2013,70.41502
lby,2014,70.15456
lby,2015,74.36109
lby,2016,74.32377
lby,2017,68.54884
lby,2018,68.03212
lby,2019,68.08145
lka,1975,71.9346
lka,1976,72.08514
lka,1977,71.47709
lka,1978,69.94565
lka,1979,70.10718
lka,1980,70.41197
lka,1981,70.26645
lka,1982,70.09016
lka,1983,69.78874
lka,1984,69.51899
lka,1985,69.68155
lka,1986,69.77647
lka,1987,69.72671
lka,1988,69.47526
lka,1989,69.64221
lka,1990,69.38954
lka,1991,71.17588
lka,1992,70.97431
lka,1993,71.17098
lka,1994,72.39095
lka,1995,72.77538
lka,1996,72.97107
lka,1997,72.76601
lka,1998,72.70742
lka,1999,72.94481
lka,2000,72.81792
lka,2001,72.59249
lka,2002,74.52925
lka,2003,74.34535
lka,2004,74.30649
lka,2005,60.80063
lka,2006,53.84591
lka,2007,53.84607
lka,2008,53.78684
lka,2009,53.87384
lka,2010,59.42356
lka,2011,59.38895
lka,2012,59.18122
lka,2013,68.18247
lka,2014,68.39251
lka,2015,72.93294
lka,2016,75.89117
lka,2017,69.97988
lka,2018,69.86143
lka,2019,62.5747
lso,1975,40.09131
lso,1976,40.10398
lso,1977,39.93368
lso,1978,39.92439
lso,1979,39.76642
lso,1980,39.82407
lso,1981,40.08253
lso,1982,39.83438
lso,1983,40.19604
lso,1984,39.94404
lso,1985,39.85251
lso,1986,35.15648
lso,1987,37.00297
lso,1988,36.77868
lso,1989,36.84965
lso,1990,36.70781
lso,1991,36.72669
lso,1992,36.88499
lso,1993,61.62917
lso,1994,61.16695
lso,1995,61.4715
lso,1996,61.44778
lso,1997,61.41082
lso,1998,58.51996
lso,1999,61.94131
lso,2000,61.8123
lso,2001,61.76969
lso,2002,62.0304
lso,2003,61.96617
lso,2004,62.05334
lso,2005,61.95198
lso,2006,61.94841
lso,2007,62.08551
lso,2008,61.86535
lso,2009,61.87967
lso,2010,62.82905
lso,2011,62.66047
lso,2012,63.27693
lso,2013,65.61624
lso,2014,65.77286
lso,2015,64.85092
lso,2016,64.66944
lso,2017,64.61307
lso,2018,64.9907
lso,2019,66.45163
ltu,1991,74.90331
ltu,1992,78.18105
ltu,1993,80.16965
ltu,1994,83.87532
ltu,1995,85.39474
ltu,1996,83.08783
ltu,1997,87.07148
ltu,1998,86.92424
ltu,1999,87.17622
ltu,2000,84.48552
ltu,2001,86.35946
ltu,2002,86.68042
ltu,2003,86.82356
ltu,2004,84.67329
ltu,2005,88.41483
ltu,2006,88.24558
ltu,2007,88.49766
ltu,2008,86.72126
ltu,2009,87.89403
ltu,2010,89.00683
ltu,2011,89.17603
ltu,2012,86.35811
ltu,2013,88.00101
ltu,2014,87.93013
ltu,2015,87.73311
ltu,2016,86.48181
ltu,2017,89.74612
ltu,2018,79.17819
ltu,2019,81.17457
lux,1975,90.26189
lux,1976,90.53397
lux,1977,90.46115
lux,1978,90.06957
