country,time,wn_bothhouses_c
npl,1959,1.38
npl,1960,1.69
npl,1961,2.03
npl,1962,2.4
npl,1963,2.4
npl,1964,2.4
npl,1965,3.2
npl,1966,3.2
npl,1967,2.4
npl,1968,2.4
npl,1969,2.4
npl,1970,3.2
npl,1971,3.33
npl,1972,3.23
npl,1973,4.07
npl,1974,4
npl,1975,1.85
npl,1976,1.69
npl,1977,2.4
npl,1978,2.36
npl,1979,2.96
npl,1980,4.81
npl,1981,5
npl,1982,5
npl,1983,5
npl,1984,5
npl,1985,5
npl,1986,5.11
npl,1987,5.84
npl,1988,5.88
npl,1989,4.84
npl,1990,4.2
npl,1991,3.77
npl,1992,3.67
npl,1993,3.56
npl,1994,3.41
npl,1995,4.04
npl,1996,5.23
npl,1997,8.33
npl,1998,6.42
npl,1999,5.85
npl,2000,6.42
npl,2001,8.33
npl,2002,13.04
npl,2003,14.92
npl,2004,15.94
npl,2005,16.57
npl,2006,17.01
npl,2007,17.33
npl,2008,33.18
npl,2009,33.18
npl,2010,33.18
npl,2011,33.18
npl,2012,33.17
npl,2013,33.16
npl,2014,33.26
npl,2015,33.42
npl,2016,33.7
npl,2017,34.34
npl,2018,37.29
npl,2019,33.53
npl,2020,33.63
npl,2021,34.24
nru,1968,0
nru,1969,0
nru,1970,0
nru,1971,0
nru,1972,0
nru,1973,0
nru,1974,0
nru,1975,0
nru,1976,0
nru,1977,0
nru,1978,0
nru,1979,0
nru,1980,0
nru,1981,0
nru,1982,0
nru,1983,0
nru,1984,1.85
nru,1985,3.7
nru,1986,5.56
nru,1987,5.56
nru,1988,5.56
nru,1989,5.56
nru,1990,5.56
nru,1991,5.56
nru,1992,5.56
nru,1993,5.56
nru,1994,5.56
nru,1995,5.56
nru,1996,2.78
nru,1997,0
nru,1998,0
nru,1999,0
nru,2000,0
nru,2001,0
nru,2002,0
nru,2003,0
nru,2004,0
nru,2005,0
nru,2006,0
nru,2007,0
nru,2008,0
nru,2009,0
nru,2010,0
nru,2011,1.1
nru,2012,2.7
nru,2013,5.26
nru,2014,5.26
nru,2015,5.26
nru,2016,5.26
nru,2017,7.02
nru,2018,8.77
nru,2019,10.53
nru,2020,10.53
nru,2021,10.53
nzl,1946,3.81
nzl,1947,3.79
nzl,1948,3.77
nzl,1949,3.75
nzl,1950,9.43
nzl,1951,3.75
nzl,1952,4.17
nzl,1953,4.58
nzl,1954,5
nzl,1955,5
nzl,1956,5
nzl,1957,5
nzl,1958,5
nzl,1959,5
nzl,1960,5
nzl,1961,5.42
nzl,1962,5.83
nzl,1963,6.25
nzl,1964,6.25
nzl,1965,6.25
nzl,1966,6.25
nzl,1967,5.74
nzl,1968,5.24
nzl,1969,4.76
nzl,1970,4.71
nzl,1971,4.65
nzl,1972,4.6
nzl,1973,4.6
nzl,1974,4.6
nzl,1975,4.6
nzl,1976,4.51
nzl,1977,4.43
nzl,1978,4.35
nzl,1979,5.8
nzl,1980,7.25
nzl,1981,8.7
nzl,1982,10.04
nzl,1983,11.35
nzl,1984,12.63
nzl,1985,13.24
nzl,1986,13.84
nzl,1987,14.43
nzl,1988,15.12
nzl,1989,15.81
nzl,1990,16.49
nzl,1991,18.09
nzl,1992,19.66
nzl,1993,21.21
nzl,1994,24.21
nzl,1995,26.84
nzl,1996,29.17
nzl,1997,29.17
nzl,1998,29.17
nzl,1999,29.17
nzl,2000,29.17
nzl,2001,29.17
nzl,2002,29.17
nzl,2003,30.19
nzl,2004,31.22
nzl,2005,32.23
nzl,2006,32.69
nzl,2007,33.15
nzl,2008,33.61
nzl,2009,33.15
nzl,2010,32.69
nzl,2011,32.23
nzl,2012,31.4
nzl,2013,30.58
nzl,2014,29.75
nzl,2015,32.6
nzl,2016,35.46
nzl,2017,38.33
nzl,2018,39.58
nzl,2019,40.83
nzl,2020,48.33
nzl,2021,49.17
omn,2003,7.8
omn,2004,8.15
omn,2005,8.47
omn,2006,8.79
omn,2007,9.09
omn,2008,9.22
omn,2009,9.35
omn,2010,9.47
omn,2011,9.58
omn,2012,9.24
omn,2013,8.9
omn,2014,8.57
omn,2015,8.24
omn,2016,8.65
omn,2017,9.06
omn,2018,9.48
omn,2019,9.88
omn,2020,9.88
omn,2021,9.94
pak,1973,3.66
pak,1974,3.39
pak,1975,2.22
pak,1976,4.32
pak,1977,4.66
pak,1978,4.92
pak,1979,5.17
pak,1980,5.41
pak,1981,5.64
pak,1982,5.86
pak,1983,6.08
pak,1984,6.28
pak,1985,6.48
pak,1986,7.46
pak,1987,8.65
pak,1988,10.13
pak,1989,5.73
pak,1990,0.92
pak,1991,1.15
pak,1992,1.64
pak,1993,1.84
pak,1994,1.15
pak,1995,2.09
pak,1996,2.45
pak,1997,2.63
pak,1998,9.37
pak,1999,13.86
pak,2000,17.07
pak,2001,19.47
pak,2002,21.35
pak,2003,17.5
pak,2004,17.4
pak,2005,17.25
pak,2006,17
pak,2007,21.23
pak,2008,22.49
pak,2009,18
pak,2010,17.43
pak,2011,16.88
pak,2012,16.35
pak,2013,20.74
pak,2014,20.09
pak,2015,18
pak,2016,19.38
pak,2017,19.8
pak,2018,20
pak,2019,20
pak,2020,19.96
pak,2021,20.14
pan,1946,4
pan,1947,3.26
pan,1948,2.38
pan,1949,2.23
pan,1950,2.11
pan,1951,1.99
pan,1952,1.89
pan,1953,2.36
pan,1954,2.83
pan,1955,3.3
pan,1956,3.77
pan,1957,3.77
pan,1958,3.77
pan,1959,3.77
pan,1960,3.77
pan,1961,3.48
pan,1962,3.16
pan,1963,2.79
pan,1964,2.38
pan,1965,2.44
pan,1966,2.5
pan,1967,2.56
pan,1968,2.63
pan,1969,2.31
pan,1970,1.85
pan,1971,1.16
pan,1972,0
pan,1973,2.56
pan,1974,4.35
pan,1975,5.66
pan,1976,6.67
pan,1977,7.46
pan,1978,8.11
pan,1979,6.45
pan,1980,5.36
pan,1981,3.57
pan,1982,1.79
pan,1983,4.07
pan,1984,5.97
pan,1985,6.27
pan,1986,6.57
pan,1987,6.87
pan,1988,7.16
pan,1989,7.46
pan,1990,7.65
pan,1991,7.83
pan,1992,8
pan,1993,8.17
pan,1994,8.33
pan,1995,8.33
pan,1996,8.33
pan,1997,8.33
pan,1998,8.33
pan,1999,8.33
pan,2000,10.11
pan,2001,11.83
pan,2002,13.49
pan,2003,15.1
pan,2004,16.67
pan,2005,15.14
pan,2006,13.56
pan,2007,11.92
pan,2008,10.22
pan,2009,8.45
pan,2010,10.26
pan,2011,12.23
pan,2012,14.38
pan,2013,16.72
pan,2014,19.3
pan,2015,19.73
pan,2016,20.13
pan,2017,20.49
pan,2018,20.82
pan,2019,21.13
pan,2020,22.54
pan,2021,22.54
per,1945,0
per,1946,0
per,1947,0
per,1948,0
per,1949,0
per,1950,0
per,1951,0.75
per,1952,1.44
per,1953,2.1
per,1954,2.71
per,1955,3.29
per,1956,3.83
per,1957,3.78
per,1958,3.72
per,1959,3.66
per,1960,3.6
per,1961,3.53
per,1962,3.47
per,1963,1.08
per,1964,1.12
per,1965,1.15
per,1966,1.19
per,1967,1.23
per,1968,1.28
per,1969,1.32
per,1970,1.38
per,1971,1.43
per,1972,1.49
per,1973,1.56
per,1974,1.63
per,1975,1.71
per,1976,1.8
per,1977,1.89
per,1978,2
per,1979,5
per,1980,6.25
per,1981,6.08
per,1982,5.92
per,1983,5.75
per,1984,5.58
per,1985,5.42
per,1986,5.67
per,1987,5.92
per,1988,6.17
per,1989,6.42
per,1990,6.67
per,1991,7.04
per,1992,7.5
per,1993,8.1
per,1994,8.89
per,1995,10
per,1996,12
per,1997,14
per,1998,16
per,1999,18
per,2000,20
per,2001,18.33
per,2002,17.5
per,2003,20.42
per,2004,23.33
per,2005,26.25
per,2006,29.17
per,2007,27.54
per,2008,25.97
per,2009,24.44
per,2010,22.97
per,2011,21.54
per,2012,23.19
per,2013,24.1
per,2014,24.69
per,2015,25.09
per,2016,25.38
per,2017,26.04
per,2018,27.23
per,2019,30
per,2020,26.15
per,2021,40
phl,1946,0.87
phl,1947,12.5
phl,1948,1.69
phl,1949,0.91
phl,1950,0.85
phl,1951,0
phl,1952,1.68
phl,1953,1.8
phl,1954,2.52
phl,1955,12.5
phl,1956,1.68
phl,1957,0.9
phl,1958,0.84
phl,1959,0
phl,1960,2.46
phl,1961,2.63
phl,1962,3.28
phl,1963,12.5
phl,1964,6.4
phl,1965,5.98
phl,1966,7.2
phl,1967,25
phl,1968,4
phl,1969,2.56
phl,1970,3.2
phl,1971,12.5
phl,1972,6.85
phl,1973,6.14
phl,1974,5.85
phl,1975,5.7
phl,1976,5.61
phl,1977,5.55
phl,1978,5.5
phl,1979,5.51
phl,1980,5.53
phl,1981,5.54
phl,1982,5.56
phl,1983,5.57
phl,1984,5.58
phl,1985,6.9
phl,1986,8.03
phl,1987,9.02
phl,1988,9.46
phl,1989,9.9
phl,1990,10.35
phl,1991,10.8
phl,1992,11.25
phl,1993,10.61
phl,1994,10.03
phl,1995,9.49
phl,1996,10.21
phl,1997,10.99
phl,1998,11.84
phl,1999,13.6
phl,2000,15.4
phl,2001,17.23
phl,2002,16.97
phl,2003,16.71
phl,2004,16.46
phl,2005,18.87
phl,2006,20.23
phl,2007,21.11
phl,2008,21.02
phl,2009,20.88
phl,2010,20.63
phl,2011,22.79
phl,2012,24.66
phl,2013,26.28
phl,2014,27.32
phl,2015,27.95
phl,2016,28.38
phl,2017,28.31
phl,2018,28.21
phl,2019,28.05
phl,2020,28.05
phl,2021,27.79
plw,1992,0
plw,1993,0.83
plw,1994,1.67
plw,1995,2.5
plw,1996,3.33
plw,1997,2.61
plw,1998,1.82
plw,1999,0.95
plw,2000,0
plw,2001,0
plw,2002,0
plw,2003,0
plw,2004,0
plw,2005,3.96
plw,2006,7.84
plw,2007,11.65
plw,2008,15.38
plw,2009,14.02
plw,2010,12.73
plw,2011,11.5
plw,2012,10.34
plw,2013,11.03
plw,2014,11.49
plw,2015,11.82
plw,2016,12.07
plw,2017,12.41
plw,2018,12.93
plw,2019,13.79
plw,2020,6.9
plw,2021,6.9
png,1977,1.83
png,1978,1.65
png,1979,1.47
png,1980,1.28
png,1981,1.1
png,1982,0.92
png,1983,0.73
png,1984,0.55
png,1985,0.37
png,1986,0.18
png,1987,0
png,1988,0
png,1989,0
png,1990,0
png,1991,0
png,1992,0
png,1993,0.31
png,1994,0.52
png,1995,0.69
png,1996,0.82
png,1997,0.92
png,1998,0.92
png,1999,0.92
png,2000,0.92
png,2001,0.92
png,2002,0.92
png,2003,0.92
png,2004,0.92
png,2005,0.92
png,2006,0.92
png,2007,0.92
png,2008,1.28
png,2009,1.64
png,2010,2
png,2011,2.35
png,2012,2.7
png,2013,2.18
png,2014,1.65
png,2015,1.11
png,2016,0.56
png,2017,0
png,2018,0
png,2019,0
png,2020,0
png,2021,0
pol,1947,0
pol,1948,3.41
pol,1949,6.87
pol,1950,10.4
pol,1951,13.99
pol,1952,17.65
pol,1953,14.78
pol,1954,11.99
pol,1955,9.3
pol,1956,6.68
pol,1957,4.14
pol,1958,6.37
pol,1959,8.6
pol,1960,10.82
pol,1961,13.04
pol,1962,12.88
pol,1963,12.72
pol,1964,12.55
pol,1965,12.39
pol,1966,12.66
pol,1967,12.93
pol,1968,13.21
pol,1969,13.48
pol,1970,14.28
pol,1971,15.07
pol,1972,15.87
pol,1973,17.07
pol,1974,18.26
pol,1975,19.46
pol,1976,20.65
pol,1977,21.25
pol,1978,21.85
pol,1979,22.45
pol,1980,23.04
pol,1981,22.48
pol,1982,21.91
pol,1983,21.35
pol,1984,20.78
pol,1985,20.22
pol,1986,17.94
pol,1987,15.88
pol,1988,14.02
pol,1989,12.32
pol,1990,10.8
pol,1991,9.29
pol,1992,11.16
pol,1993,13.04
pol,1994,12.95
pol,1995,12.87
pol,1996,12.8
pol,1997,12.73
pol,1998,14.49
pol,1999,16.39
pol,2000,18.46
pol,2001,20.71
pol,2002,20.36
pol,2003,20
pol,2004,19.64
pol,2005,19.29
pol,2006,18.75
pol,2007,18.21
pol,2008,19.17
pol,2009,20.13
pol,2010,21.08
pol,2011,22.04
pol,2012,22.74
pol,2013,23.43
pol,2014,24.13
pol,2015,24.82
pol,2016,25.58
pol,2017,26.34
pol,2018,27.1
pol,2019,27.86
pol,2020,27.55
pol,2021,27.5
prk,1957,13.02
prk,1958,11.75
prk,1959,10.77
prk,1960,10.01
prk,1961,9.39
prk,1962,8.88
prk,1963,10.51
prk,1964,12.02
prk,1965,13.43
prk,1966,14.74
prk,1967,15.97
prk,1968,17.1
prk,1969,18.14
prk,1970,19.12
prk,1971,20.03
prk,1972,20.89
prk,1973,20.67
prk,1974,20.46
prk,1975,20.26
prk,1976,20.06
prk,1977,19.86
prk,1978,19.79
prk,1979,19.72
prk,1980,19.65
prk,1981,19.58
prk,1982,19.51
prk,1983,19.92
prk,1984,20.31
prk,1985,20.7
prk,1986,21.07
prk,1987,20.81
prk,1988,20.57
prk,1989,20.32
prk,1990,20.09
prk,1991,20.09
prk,1992,20.09
prk,1993,20.09
prk,1994,20.09
prk,1995,20.09
prk,1996,20.09
prk,1997,20.09
prk,1998,20.09
prk,1999,20.09
prk,2000,20.09
prk,2001,20.09
prk,2002,20.09
prk,2003,20.09
prk,2004,19.46
prk,2005,18.64
prk,2006,17.55
prk,2007,16
prk,2008,13.67
prk,2009,14.49
prk,2010,15.07
prk,2011,15.5
prk,2012,15.83
prk,2013,16.09
prk,2014,16.3
prk,2015,16.56
prk,2016,16.83
prk,2017,17.09
prk,2018,17.35
prk,2019,17.61
prk,2020,17.61
prk,2021,17.61
prt,1945,1.67
prt,1946,1.67
prt,1947,1.67
prt,1948,1.67
prt,1949,1.67
prt,1950,1.67
prt,1951,1.67
prt,1952,1.67
prt,1953,1.67
prt,1954,1.67
prt,1955,1.67
prt,1956,1.67
prt,1957,1.67
prt,1958,1.84
prt,1959,2
prt,1960,2.16
prt,1961,2.31
prt,1962,2.5
prt,1963,2.69
prt,1964,2.88
prt,1965,3.08
prt,1966,3.08
prt,1967,3.08
prt,1968,3.08
prt,1969,3.08
prt,1970,3.9
prt,1971,4.68
prt,1972,5.4
prt,1973,6.08
prt,1974,8
prt,1975,6.43
prt,1976,4.94
prt,1977,5.54
prt,1978,6.16
prt,1979,6.8
prt,1980,6.8
prt,1981,6.93
prt,1982,7.07
prt,1983,7.2
prt,1984,6.8
prt,1985,6.4
prt,1986,7
prt,1987,7.6
prt,1988,8.88
prt,1989,10.21
prt,1990,11.6
prt,1991,13.04
prt,1992,13.04
prt,1993,13.04
prt,1994,13.04
prt,1995,13.04
prt,1996,14.46
prt,1997,15.87
prt,1998,17.28
prt,1999,18.7
prt,2000,18.84
prt,2001,18.99
prt,2002,19.13
prt,2003,19.86
prt,2004,20.58
prt,2005,21.3
prt,2006,22.93
prt,2007,24.57
prt,2008,26.2
prt,2009,27.83
prt,2010,27.17
prt,2011,26.52
prt,2012,28.59
prt,2013,30.65
prt,2014,32.72
prt,2015,34.78
prt,2016,35.76
prt,2017,36.74
prt,2018,37.72
prt,2019,38.7
prt,2020,40
prt,2021,40
pry,1948,0
pry,1949,0
pry,1950,0
pry,1951,0
pry,1952,0
pry,1953,0
pry,1954,0
pry,1955,0
pry,1956,0
pry,1957,0
pry,1958,0
pry,1959,0
pry,1960,0
pry,1961,1.11
pry,1962,2.22
pry,1963,3.33
pry,1964,2.77
pry,1965,2.37
pry,1966,2.07
pry,1967,1.83
pry,1968,3.33
pry,1969,3.56
pry,1970,3.78
pry,1971,4
pry,1972,4.22
pry,1973,4.44
pry,1974,4.22
pry,1975,4
pry,1976,3.78
pry,1977,3.56
pry,1978,3.33
pry,1979,3.11
pry,1980,2.89
pry,1981,2.67
pry,1982,2.44
pry,1983,2.22
pry,1984,2.56
pry,1985,2.88
pry,1986,3.17
pry,1987,3.45
pry,1988,3.7
pry,1989,5.56
pry,1990,5.57
pry,1991,5.58
pry,1992,5.59
pry,1993,5.6
pry,1994,6.6
pry,1995,7.62
pry,1996,8.65
pry,1997,9.69
pry,1998,10.74
pry,1999,10.34
pry,2000,9.95
pry,2001,9.56
pry,2002,9.18
pry,2003,8.8
pry,2004,9.76
pry,2005,10.72
pry,2006,11.68
pry,2007,12.64
pry,2008,13.6
pry,2009,14.56
pry,2010,15.52
pry,2011,16.48
pry,2012,17.44
pry,2013,18.4
pry,2014,17.92
pry,2015,17.44
pry,2016,16.96
pry,2017,16.48
pry,2018,16
pry,2019,16.8
pry,2020,16
pry,2021,16.8
qat,2005,0
qat,2006,0
qat,2007,0
qat,2008,0
qat,2009,0
qat,2010,0
qat,2011,0
qat,2012,0
qat,2013,0
qat,2014,1.85
qat,2015,3.6
qat,2016,5.26
qat,2017,6.84
qat,2018,8.33
qat,2019,9.76
qat,2020,9.76
qat,2021,4.44
rou,1946,5.31
rou,1947,6.28
rou,1948,7.25
rou,1949,9.31
rou,1950,11.35
rou,1951,13.37
rou,1952,15.37
rou,1953,15.55
rou,1954,15.73
rou,1955,15.9
rou,1956,16.08
rou,1957,16.25
rou,1958,16.33
rou,1959,16.41
rou,1960,16.48
rou,1961,16.56
rou,1962,16.02
rou,1963,15.48
rou,1964,14.95
rou,1965,14.41
rou,1966,14.41
rou,1967,14.41
rou,1968,14.41
rou,1969,14.41
rou,1970,14.51
rou,1971,14.62
rou,1972,14.74
rou,1973,14.88
rou,1974,15.02
rou,1975,15.19
rou,1976,18.92
rou,1977,22.58
rou,1978,26.15
rou,1979,29.64
rou,1980,33.06
rou,1981,33.33
rou,1982,33.6
rou,1983,33.88
rou,1984,34.15
rou,1985,34.42
rou,1986,26.39
rou,1987,19.4
rou,1988,13.25
rou,1989,7.81
rou,1990,2.96
rou,1991,3.23
rou,1992,3.51
rou,1993,4.02
rou,1994,4.54
rou,1995,5.05
rou,1996,5.56
rou,1997,6.64
rou,1998,7.72
rou,1999,8.81
rou,2000,9.9
rou,2001,9.86
rou,2002,9.82
rou,2003,9.78
rou,2004,9.75
rou,2005,9.75
rou,2006,9.76
rou,2007,9.76
rou,2008,9.77
rou,2009,10.29
rou,2010,10.76
rou,2011,11.19
rou,2012,11.56
rou,2013,11.66
rou,2014,11.75
rou,2015,11.85
rou,2016,11.95
rou,2017,14.16
rou,2018,16.68
rou,2019,19.57
rou,2020,18.49
rou,2021,18.88
rus,1990,8.73
rus,1991,8.73
rus,1992,8.73
rus,1993,11.04
rus,1994,5.11
rus,1995,5.11
rus,1996,5.11
rus,1997,0.56
rus,1998,5.11
rus,1999,7.57
rus,2000,5.11
rus,2001,5.11
rus,2002,5.11
rus,2003,8.93
rus,2004,5.65
rus,2005,5.65
rus,2006,5.65
rus,2007,11.47
rus,2008,5.2
rus,2009,4.73
rus,2010,4.73
rus,2011,11.15
rus,2012,7.98
rus,2013,7.98
rus,2014,7.98
rus,2015,17.06
rus,2016,13.11
rus,2017,17.06
rus,2018,16.58
rus,2019,16.45
rus,2020,16.13
rus,2021,17.77
rwa,1965,0
rwa,1966,0
rwa,1967,0
rwa,1968,0
rwa,1969,0
rwa,1970,0.69
rwa,1971,1.34
rwa,1972,1.95
rwa,1973,2.53
rwa,1974,3.08
rwa,1975,3.6
rwa,1976,4.1
rwa,1977,4.57
rwa,1978,5.02
rwa,1979,5.45
rwa,1980,5.86
rwa,1981,6.25
rwa,1982,9.7
rwa,1983,12.86
rwa,1984,13.71
rwa,1985,14.57
rwa,1986,15.43
rwa,1987,16.29
rwa,1988,17.14
rwa,1989,15
rwa,1990,12.86
rwa,1991,10.71
rwa,1992,8.57
rwa,1993,6.43
rwa,1994,4.29
rwa,1995,10.36
rwa,1996,15.81
rwa,1997,20.73
rwa,1998,25.19
rwa,1999,29.26
rwa,2000,32.98
rwa,2001,36.39
rwa,2002,39.54
rwa,2003,42.45
rwa,2004,44.64
rwa,2005,47.07
rwa,2006,49.78
rwa,2007,52.82
rwa,2008,56.25
rwa,2009,53.76
rwa,2010,49.24
rwa,2011,38.46
rwa,2012,56.99
rwa,2013,60
rwa,2014,60.14
rwa,2015,60.31
rwa,2016,60.54
rwa,2017,60.83
rwa,2018,61.25
rwa,2019,55.66
rwa,2020,55.66
rwa,2021,54.72
sau,2005,0
sau,2006,5.67
sau,2007,11.33
sau,2008,17
sau,2009,22.67
sau,2010,21.96
sau,2011,21.26
sau,2012,20.56
sau,2013,19.87
sau,2014,19.87
sau,2015,19.87
sau,2016,19.87
sau,2017,19.87
sau,2018,19.87
sau,2019,19.87
sau,2020,19.87
sau,2021,19.87
sdn,1954,0
sdn,1955,0
sdn,1956,0
sdn,1957,0
sdn,1958,0
sdn,1959,0
sdn,1960,0
sdn,1961,0
sdn,1962,0
sdn,1963,0.25
sdn,1964,0.36
sdn,1965,0.43
sdn,1966,0.29
sdn,1967,0.14
sdn,1968,0
sdn,1969,1.47
sdn,1970,2.87
sdn,1971,4.21
sdn,1972,5.49
sdn,1973,5.74
sdn,1974,6
sdn,1975,6.17
sdn,1976,6.32
sdn,1977,6.45
sdn,1978,6.58
sdn,1979,6.55
sdn,1980,6.52
sdn,1981,7.1
sdn,1982,8.5
sdn,1983,5.67
sdn,1984,3.6
sdn,1985,2.01
sdn,1986,0.76
sdn,1987,2.2
sdn,1988,3.55
sdn,1989,4.83
sdn,1990,6.03
sdn,1991,7.16
sdn,1992,8.23
sdn,1993,7.34
sdn,1994,6.56
sdn,1995,5.87
sdn,1996,5.25
sdn,1997,6.28
sdn,1998,7.37
sdn,1999,8.51
sdn,2000,9.72
sdn,2001,10.72
sdn,2002,11.59
sdn,2003,12.34
sdn,2004,13.01
sdn,2005,13.6
sdn,2006,15.69
sdn,2007,17.79
sdn,2008,19.91
sdn,2009,22.04
sdn,2010,24.19
sdn,2011,25.53
sdn,2012,26.89
sdn,2013,28.26
sdn,2014,29.64
sdn,2015,31.04
sen,1960,0
sen,1961,0.42
sen,1962,0.83
sen,1963,1.25
sen,1964,1.25
sen,1965,1.25
sen,1966,1.25
sen,1967,1.25
sen,1968,1.25
sen,1969,1.9
sen,1970,2.5
sen,1971,3.04
sen,1972,3.54
sen,1973,4
sen,1974,4.6
sen,1975,5.2
sen,1976,5.8
sen,1977,6.4
sen,1978,7
sen,1979,7.88
sen,1980,8.7
sen,1981,9.46
sen,1982,10.17
sen,1983,10.83
sen,1984,11.17
sen,1985,11.5
sen,1986,11.83
sen,1987,12.17
sen,1988,12.5
sen,1989,12.33
sen,1990,12.17
sen,1991,12
sen,1992,11.83
sen,1993,11.67
sen,1994,11.77
sen,1995,11.88
sen,1996,11.97
sen,1997,12.06
sen,1998,12.14
sen,1999,18.33
sen,2000,18.89
sen,2001,19.17
sen,2002,22.12
sen,2003,24.29
sen,2004,25.95
sen,2005,27.26
sen,2006,28.32
sen,2007,29.2
sen,2008,30.96
sen,2009,33.05
sen,2010,35.58
sen,2011,38.71
sen,2012,42.67
sen,2013,42.48
sen,2014,42.31
sen,2015,42.14
sen,2016,41.98
sen,2017,41.82
sen,2018,41.82
sen,2019,41.82
sen,2020,43.03
sen,2021,42.68
sgp,1963,5.88
sgp,1964,4.96
sgp,1965,4.09
sgp,1966,3.26
sgp,1967,2.47
sgp,1968,1.72
sgp,1969,1.26
sgp,1970,0.81
sgp,1971,0.4
sgp,1972,0
sgp,1973,0
sgp,1974,0
sgp,1975,0
sgp,1976,0
sgp,1977,0
sgp,1978,0
sgp,1979,0
sgp,1980,0
sgp,1981,0.99
sgp,1982,1.95
sgp,1983,2.88
sgp,1984,3.8
sgp,1985,4.08
sgp,1986,4.35
sgp,1987,4.62
sgp,1988,4.88
sgp,1989,4.49
sgp,1990,4.1
sgp,1991,3.7
sgp,1992,4.22
sgp,1993,4.71
sgp,1994,5.17
sgp,1995,5.62
sgp,1996,6.04
sgp,1997,6.45
sgp,1998,7.69
sgp,1999,8.99
sgp,2000,10.34
sgp,2001,11.76
sgp,2002,13.65
sgp,2003,15.53
sgp,2004,17.41
sgp,2005,19.29
sgp,2006,21.18
sgp,2007,21.4
sgp,2008,21.61
sgp,2009,21.82
sgp,2010,22.02
sgp,2011,22.22
sgp,2012,22.65
sgp,2013,23.08
sgp,2014,23.5
sgp,2015,23.91
sgp,2016,23.67
sgp,2017,23.44
sgp,2018,23.21
sgp,2019,23
sgp,2020,29.47
sgp,2021,29.13
slb,1980,0
slb,1981,0
slb,1982,0
slb,1983,0
slb,1984,0
slb,1985,0
slb,1986,0
slb,1987,0
slb,1988,0
slb,1989,0
slb,1990,0.63
slb,1991,1.19
slb,1992,1.69
slb,1993,2.13
slb,1994,2.11
slb,1995,2.08
slb,1996,2.06
slb,1997,2.04
slb,1998,1.52
slb,1999,1.01
slb,2000,0.5
slb,2001,0
slb,2002,0
slb,2003,0
slb,2004,0
slb,2005,0
slb,2006,0
slb,2007,0
slb,2008,0
slb,2009,0
slb,2010,0
slb,2011,0.5
slb,2012,1
slb,2013,1.5
slb,2014,2
slb,2015,2.41
slb,2016,2.82
slb,2017,3.24
slb,2018,3.66
slb,2019,4.08
slb,2020,8
slb,2021,8
sle,1973,1.03
sle,1974,0.77
sle,1975,0.51
sle,1976,0.25
sle,1977,0
sle,1978,0.2
sle,1979,0.39
sle,1980,0.59
sle,1981,0.78
sle,1982,0.96
sle,1983,1.26
sle,1984,1.56
sle,1985,1.88
sle,1986,2.21
sle,1987,2.54
sle,1988,2.9
sle,1989,3.26
sle,1990,3.64
sle,1991,4.03
sle,1992,4.44
sle,1993,4.87
sle,1994,5.31
sle,1995,5.77
sle,1996,6.25
sle,1997,8.21
sle,1998,9.86
sle,1999,11.27
sle,2000,12.5
sle,2001,13.57
sle,2002,14.52
sle,2003,14.21
sle,2004,13.98
sle,2005,13.81
sle,2006,13.67
sle,2007,13.56
sle,2008,13.43
sle,2009,13.26
sle,2010,13.05
sle,2011,12.78
sle,2012,12.4
sle,2013,12.38
sle,2014,12.37
sle,2015,12.36
sle,2016,12.35
sle,2017,12.34
sle,2018,12.33
sle,2019,12.33
sle,2020,12.33
sle,2021,12.33
slv,1961,3.7
slv,1962,3.13
slv,1963,2.53
slv,1964,1.92
slv,1965,6.73
slv,1966,11.54
slv,1967,7.69
slv,1968,3.85
slv,1969,3.85
slv,1970,3.85
slv,1971,3.85
slv,1972,3.85
slv,1973,4.81
slv,1974,5.77
slv,1975,5.66
slv,1976,5.56
slv,1977,6.48
slv,1978,7.41
slv,1979,9.01
slv,1980,10.53
slv,1981,11.97
slv,1982,13.33
slv,1983,11.67
slv,1984,9.17
slv,1985,6.67
slv,1986,8.33
slv,1987,10
slv,1988,11.67
slv,1989,10.29
slv,1990,9.21
slv,1991,8.33
slv,1992,9.13
slv,1993,9.92
slv,1994,10.71
slv,1995,10.71
slv,1996,10.71
slv,1997,10.71
slv,1998,10.32
slv,1999,9.92
slv,2000,9.52
slv,2001,9.92
slv,2002,10.32
slv,2003,10.71
slv,2004,12.7
slv,2005,14.68
slv,2006,16.67
slv,2007,17.46
slv,2008,18.25
slv,2009,19.05
slv,2010,21.43
slv,2011,23.81
slv,2012,26.19
slv,2013,28.17
slv,2014,30.16
slv,2015,32.14
slv,2016,31.75
slv,2017,31.35
slv,2018,30.95
slv,2019,30.95
slv,2020,33.33
slv,2021,27.38
smr,1945,0
smr,1946,0
smr,1947,0
smr,1948,0
smr,1949,0
smr,1950,0
smr,1951,0
smr,1952,0
smr,1953,0
smr,1954,0
smr,1955,0
smr,1956,0
smr,1957,0
smr,1958,0
smr,1959,0
smr,1960,0
smr,1961,0
smr,1962,0
smr,1963,0
smr,1964,0
smr,1965,0
smr,1966,0
smr,1967,0
smr,1968,0
smr,1969,0
smr,1970,1.33
smr,1971,2.67
smr,1972,4
smr,1973,5.33
smr,1974,6.67
smr,1975,6.25
smr,1976,5.83
smr,1977,5.42
smr,1978,5
smr,1979,6
smr,1980,7
smr,1981,8
smr,1982,9
