country,time,prenforct_idea
pol,2007,68.96595
pol,2008,72.39963
pol,2009,72.39963
pol,2010,73.08526
pol,2011,73.08526
pol,2012,73.08526
pol,2013,70.75681
pol,2014,70.75681
pol,2015,62.95783
pol,2016,57.78776
pol,2017,54.14085
pol,2018,54.49746
pol,2019,56.98046
prk,1975,25.31751
prk,1976,25.31751
prk,1977,25.31751
prk,1978,25.31751
prk,1979,25.31751
prk,1980,25.31751
prk,1981,25.31751
prk,1982,25.31751
prk,1983,25.31751
prk,1984,25.31751
prk,1985,27.1099
prk,1986,27.1099
prk,1987,27.1099
prk,1988,27.1099
prk,1989,27.1099
prk,1990,27.1099
prk,1991,25.65835
prk,1992,25.65835
prk,1993,25.65835
prk,1994,25.65835
prk,1995,19.33603
prk,1996,19.33603
prk,1997,17.15228
prk,1998,17.15228
prk,1999,17.15228
prk,2000,17.15228
prk,2001,17.15228
prk,2002,17.15228
prk,2003,17.15228
prk,2004,17.15228
prk,2005,17.15228
prk,2006,17.15228
prk,2007,17.15228
prk,2008,17.15228
prk,2009,17.15228
prk,2010,17.15228
prk,2011,17.15228
prk,2012,17.15228
prk,2013,18.73798
prk,2014,18.73798
prk,2015,18.73798
prk,2016,18.73798
prk,2017,18.73798
prk,2018,18.73798
prk,2019,18.47514
prt,1975,66.0797
prt,1976,72.41719
prt,1977,73.91579
prt,1978,73.91579
prt,1979,73.91579
prt,1980,73.91579
prt,1981,73.91579
prt,1982,73.91579
prt,1983,73.4945
prt,1984,72.15684
prt,1985,71.67709
prt,1986,71.67709
prt,1987,72.15684
prt,1988,72.15684
prt,1989,72.15684
prt,1990,72.15684
prt,1991,73.37959
prt,1992,73.37959
prt,1993,73.37959
prt,1994,73.37959
prt,1995,73.37959
prt,1996,73.37959
prt,1997,73.37959
prt,1998,73.37959
prt,1999,73.37959
prt,2000,73.37959
prt,2001,73.37959
prt,2002,73.37959
prt,2003,73.37959
prt,2004,73.37959
prt,2005,73.37959
prt,2006,73.37959
prt,2007,73.37959
prt,2008,73.37959
prt,2009,73.37959
prt,2010,73.37959
prt,2011,73.91018
prt,2012,73.91018
prt,2013,72.05109
prt,2014,72.05109
prt,2015,78.19997
prt,2016,78.19997
prt,2017,79.43436
prt,2018,75.4942
prt,2019,73.76694
pry,1975,0.8938
pry,1976,0.8938
pry,1977,0.8938
pry,1978,0.8938
pry,1979,0.8938
pry,1980,0.8938
pry,1981,0.8938
pry,1982,0.8938
pry,1983,0.8938
pry,1984,0
pry,1985,0
pry,1986,0
pry,1987,0
pry,1988,0
pry,1989,15.24539
pry,1990,37.11669
pry,1991,37.11669
pry,1992,43.38273
pry,1993,45.42308
pry,1994,45.42308
pry,1995,45.42308
pry,1996,45.42308
pry,1997,44.5933
pry,1998,44.5933
pry,1999,44.5933
pry,2000,45.90883
pry,2001,45.90883
pry,2002,45.90883
pry,2003,45.90883
pry,2004,45.90883
pry,2005,45.90883
pry,2006,45.90883
pry,2007,45.90883
pry,2008,46.81875
pry,2009,47.21851
pry,2010,47.98657
pry,2011,47.98657
pry,2012,47.98657
pry,2013,45.8305
pry,2014,48.42782
pry,2015,48.01729
pry,2016,48.93452
pry,2017,48.0114
pry,2018,48.0114
pry,2019,47.52711
qat,1975,32.15332
qat,1976,32.15332
qat,1977,32.15332
qat,1978,32.15332
qat,1979,32.15332
qat,1980,33.64517
qat,1981,33.64517
qat,1982,33.64517
qat,1983,33.64517
qat,1984,33.64517
qat,1985,33.24219
qat,1986,33.24219
qat,1987,33.24219
qat,1988,33.24219
qat,1989,33.24219
qat,1990,36.82055
qat,1991,36.82055
qat,1992,38.38864
qat,1993,38.38864
qat,1994,38.38864
qat,1995,38.38864
qat,1996,38.38864
qat,1997,38.38864
qat,1998,38.38864
qat,1999,38.38864
qat,2000,37.67092
qat,2001,37.67092
qat,2002,37.67092
qat,2003,40.02983
qat,2004,41.9117
qat,2005,41.9117
qat,2006,41.9117
qat,2007,41.9117
qat,2008,41.9117
qat,2009,42.10302
qat,2010,42.10302
qat,2011,42.10302
qat,2012,40.64646
qat,2013,39.99183
qat,2014,40.62905
qat,2015,40.62905
qat,2016,39.28683
qat,2017,37.91082
qat,2018,39.60892
qat,2019,39.60892
rou,1975,25.19223
rou,1976,25.19223
rou,1977,25.19223
rou,1978,25.19223
rou,1979,25.19223
rou,1980,25.19223
rou,1981,25.19223
rou,1982,25.19223
rou,1983,25.19223
rou,1984,23.52962
rou,1985,23.52962
rou,1986,23.52962
rou,1987,23.52962
rou,1988,23.52962
rou,1989,23.52962
rou,1990,42.97197
rou,1991,43.68364
rou,1992,44.42958
rou,1993,44.42958
rou,1994,44.42958
rou,1995,44.42958
rou,1996,47.90701
rou,1997,47.90701
rou,1998,47.90701
rou,1999,46.61768
rou,2000,47.48028
rou,2001,47.48028
rou,2002,47.48028
rou,2003,47.48028
rou,2004,47.48028
rou,2005,47.48028
rou,2006,47.48028
rou,2007,47.48028
rou,2008,47.48028
rou,2009,47.48028
rou,2010,47.48028
rou,2011,47.48028
rou,2012,46.61768
rou,2013,47.9492
rou,2014,47.9492
rou,2015,49.67741
rou,2016,51.31288
rou,2017,43.76664
rou,2018,41.43291
rou,2019,44.64995
rus,1975,29.84772
rus,1976,29.84772
rus,1977,29.84772
rus,1978,29.84772
rus,1979,29.84772
rus,1980,31.26739
rus,1981,31.26739
rus,1982,31.26739
rus,1983,28.62277
rus,1984,28.66521
rus,1985,29.79782
rus,1986,29.79782
rus,1987,33.61735
rus,1988,33.61735
rus,1989,35.3705
rus,1990,35.88767
rus,1991,40.76589
rus,1992,42.67861
rus,1993,40.78423
rus,1994,43.33276
rus,1995,43.33276
rus,1996,43.33276
rus,1997,42.80968
rus,1998,42.80968
rus,1999,41.18109
rus,2000,41.4896
rus,2001,42.35748
rus,2002,42.35748
rus,2003,39.79788
rus,2004,41.4896
rus,2005,41.4896
rus,2006,41.44225
rus,2007,41.4896
rus,2008,42.31784
rus,2009,43.18667
rus,2010,43.576
rus,2011,44.56809
rus,2012,41.40945
rus,2013,39.40515
rus,2014,37.53637
rus,2015,37.53637
rus,2016,36.63844
rus,2017,37.53637
rus,2018,41.33368
rus,2019,40.36931
rwa,1975,44.43637
rwa,1976,44.43637
rwa,1977,44.43637
rwa,1978,45.54627
rwa,1979,45.54627
rwa,1980,45.54627
rwa,1981,45.54627
rwa,1982,45.54627
rwa,1983,45.54627
rwa,1984,45.54627
rwa,1985,45.54627
rwa,1986,45.54627
rwa,1987,45.54627
rwa,1988,45.54627
rwa,1989,45.54627
rwa,1990,45.37074
rwa,1991,45.37074
rwa,1992,45.37074
rwa,1993,45.37074
rwa,1994,40.04479
rwa,1995,45.72121
rwa,1996,45.72121
rwa,1997,45.72121
rwa,1998,46.75277
rwa,1999,46.75277
rwa,2000,53.35369
rwa,2001,53.35369
rwa,2002,53.35369
rwa,2003,53.35369
rwa,2004,56.68108
rwa,2005,54.70555
rwa,2006,54.70555
rwa,2007,54.70555
rwa,2008,54.70555
rwa,2009,56.68108
rwa,2010,56.68108
rwa,2011,58.79726
rwa,2012,58.79726
rwa,2013,61.20561
rwa,2014,61.20561
rwa,2015,59.00189
rwa,2016,49.70449
rwa,2017,49.98043
rwa,2018,55.25279
rwa,2019,55.25279
sau,1975,44.27943
sau,1976,44.27943
sau,1977,44.27943
sau,1978,44.27943
sau,1979,44.27943
sau,1980,42.53617
sau,1981,42.53617
sau,1982,42.53617
sau,1983,42.53617
sau,1984,43.7005
sau,1985,47.71498
sau,1986,47.71498
sau,1987,47.71498
sau,1988,47.71498
sau,1989,47.71498
sau,1990,47.71498
sau,1991,46.40301
sau,1992,44.71299
sau,1993,44.71299
sau,1994,44.71299
sau,1995,44.71299
sau,1996,44.71299
sau,1997,44.71299
sau,1998,44.71299
sau,1999,44.71299
sau,2000,41.83791
sau,2001,41.83791
sau,2002,42.7425
sau,2003,41.58013
sau,2004,41.58013
sau,2005,41.58013
sau,2006,41.98303
sau,2007,42.20948
sau,2008,42.20948
sau,2009,42.20948
sau,2010,42.20948
sau,2011,42.20948
sau,2012,42.20948
sau,2013,39.90313
sau,2014,39.90313
sau,2015,39.90313
sau,2016,40.32578
sau,2017,38.4846
sau,2018,37.12183
sau,2019,39.16958
sdn,1975,37.30094
sdn,1976,37.30094
sdn,1977,37.30094
sdn,1978,37.30094
sdn,1979,37.30094
sdn,1980,37.30094
sdn,1981,35.85811
sdn,1982,35.85811
sdn,1983,35.85811
sdn,1984,36.19079
sdn,1985,37.34955
sdn,1986,37.34955
sdn,1987,37.34955
sdn,1988,37.34955
sdn,1989,22.55856
sdn,1990,10.28997
sdn,1991,10.28997
sdn,1992,13.50303
sdn,1993,13.50303
sdn,1994,13.50303
sdn,1995,13.50303
sdn,1996,13.50303
sdn,1997,17.7834
sdn,1998,17.7834
sdn,1999,17.7834
sdn,2000,20.45152
sdn,2001,20.45152
sdn,2002,20.45152
sdn,2003,20.45152
sdn,2004,20.45152
sdn,2005,24.95058
sdn,2006,24.95058
sdn,2007,24.95058
sdn,2008,24.95058
sdn,2009,24.95058
sdn,2010,24.95058
sdn,2011,21.49762
sdn,2012,21.49762
sdn,2013,23.32011
sdn,2014,23.32011
sdn,2015,23.32011
sdn,2016,25.54264
sdn,2017,27.78252
sdn,2018,23.89531
sdn,2019,28.7807
sen,1975,61.62638
sen,1976,61.62638
sen,1977,61.62638
sen,1978,61.62638
sen,1979,61.62638
sen,1980,63.20078
sen,1981,63.20078
sen,1982,63.20078
sen,1983,63.20078
sen,1984,62.03801
sen,1985,62.03801
sen,1986,62.03801
sen,1987,62.03801
sen,1988,62.03801
sen,1989,62.03801
sen,1990,62.03801
sen,1991,62.03801
sen,1992,62.03801
sen,1993,62.03801
sen,1994,62.03801
sen,1995,62.03801
sen,1996,62.03801
sen,1997,60.64174
sen,1998,60.64174
sen,1999,60.64174
sen,2000,60.64174
sen,2001,60.64174
sen,2002,60.64174
sen,2003,60.64174
sen,2004,60.64174
sen,2005,57.42626
sen,2006,57.42626
sen,2007,57.42626
sen,2008,57.42626
sen,2009,57.42626
sen,2010,57.75628
sen,2011,57.75628
sen,2012,57.75628
sen,2013,59.66168
sen,2014,59.66168
sen,2015,59.66168
sen,2016,59.49375
sen,2017,58.89552
sen,2018,59.66168
sen,2019,56.10213
sgp,1975,72.0007
sgp,1976,72.0007
sgp,1977,72.0007
sgp,1978,72.0007
sgp,1979,72.0007
sgp,1980,79.70627
sgp,1981,79.70627
sgp,1982,79.70627
sgp,1983,79.70627
sgp,1984,79.02997
sgp,1985,79.02997
sgp,1986,79.02997
sgp,1987,79.02997
sgp,1988,79.02997
sgp,1989,79.02997
sgp,1990,81.73444
sgp,1991,81.73444
sgp,1992,81.73444
sgp,1993,81.73444
sgp,1994,81.73444
sgp,1995,81.73444
sgp,1996,81.73444
sgp,1997,81.73444
sgp,1998,83.81011
sgp,1999,83.81011
sgp,2000,85.52821
sgp,2001,85.52821
sgp,2002,85.52821
sgp,2003,85.52821
sgp,2004,85.52821
sgp,2005,85.52821
sgp,2006,85.52821
sgp,2007,85.52821
sgp,2008,85.52821
sgp,2009,85.52821
sgp,2010,85.52821
sgp,2011,85.52821
sgp,2012,85.52821
sgp,2013,85.52821
sgp,2014,85.52821
sgp,2015,85.52821
sgp,2016,85.52821
sgp,2017,85.52821
sgp,2018,84.69209
sgp,2019,93.07271
sle,1975,37.19688
sle,1976,37.19688
sle,1977,37.19688
sle,1978,36.19782
sle,1979,31.20155
sle,1980,31.20155
sle,1981,31.20155
sle,1982,31.20155
sle,1983,31.20155
sle,1984,31.20155
sle,1985,32.33882
sle,1986,31.37854
sle,1987,31.37854
sle,1988,31.37854
sle,1989,31.37854
sle,1990,25.72503
sle,1991,15.29322
sle,1992,12.46016
sle,1993,12.46016
sle,1994,12.46016
sle,1995,12.46016
sle,1996,24.01611
sle,1997,20.54873
sle,1998,21.07538
sle,1999,24.51361
sle,2000,24.36535
sle,2001,24.36535
sle,2002,43.73109
sle,2003,46.38351
sle,2004,46.38351
sle,2005,46.38351
sle,2006,45.54555
sle,2007,45.54555
sle,2008,45.04101
sle,2009,45.53625
sle,2010,45.14691
sle,2011,45.14691
sle,2012,45.14691
sle,2013,42.08951
sle,2014,42.08951
sle,2015,42.08951
sle,2016,42.08951
sle,2017,44.22504
sle,2018,51.16339
sle,2019,46.28058
slv,1975,19.52574
slv,1976,19.52574
slv,1977,19.52574
slv,1978,19.52574
slv,1979,19.52574
slv,1980,21.60617
slv,1981,21.60617
slv,1982,21.60617
slv,1983,21.60617
slv,1984,20.15197
slv,1985,20.15197
slv,1986,20.15197
slv,1987,20.15197
slv,1988,20.15197
slv,1989,21.39815
slv,1990,21.39815
slv,1991,21.39815
slv,1992,39.54882
slv,1993,40.84082
slv,1994,40.84082
slv,1995,41.58381
slv,1996,41.58381
slv,1997,41.58381
slv,1998,41.72148
slv,1999,41.72148
slv,2000,43.69867
slv,2001,43.69867
slv,2002,43.69867
slv,2003,43.69867
slv,2004,43.69867
slv,2005,43.69867
slv,2006,43.69867
slv,2007,43.69867
slv,2008,43.69867
slv,2009,44.10128
slv,2010,44.372
slv,2011,44.372
slv,2012,44.372
slv,2013,45.96775
slv,2014,45.96775
slv,2015,45.3999
slv,2016,44.63574
slv,2017,43.83232
slv,2018,44.5884
slv,2019,43.86727
som,1975,29.23832
som,1976,29.23832
som,1977,29.23832
som,1978,29.23832
som,1979,29.23832
som,1980,29.23832
som,1981,29.23832
som,1982,29.23832
som,1983,29.23832
som,1984,29.23832
som,1985,29.234
som,1986,29.234
som,1987,29.234
som,1988,29.234
som,1989,27.00903
som,1990,24.68918
som,1991,18.42401
som,1992,12.64537
som,1993,12.64537
som,1994,12.64537
som,1995,12.64537
som,1996,12.64537
som,1997,12.64537
som,1998,12.64537
som,1999,12.64537
som,2000,13.8167
som,2001,13.8167
som,2002,13.8167
som,2003,13.8167
som,2004,13.8167
som,2005,17.4118
som,2006,17.4118
som,2007,17.4118
som,2008,17.4118
som,2009,18.09067
som,2010,17.4118
som,2011,17.4118
som,2012,20.48861
som,2013,20.96014
som,2014,20.96014
som,2015,20.96014
som,2016,22.34259
som,2017,30.51375
som,2018,23.25919
som,2019,23.79148
srb,1975,50.03361
srb,1976,50.03361
srb,1977,50.03361
srb,1978,50.03361
srb,1979,48.97115
srb,1980,48.97115
srb,1981,50.58159
srb,1982,50.58159
srb,1983,50.58159
srb,1984,48.84354
srb,1985,48.84354
srb,1986,48.84354
srb,1987,48.84354
srb,1988,48.84354
srb,1989,46.06292
srb,1990,45.15768
srb,1991,44.59029
srb,1992,44.59029
srb,1993,44.59029
srb,1994,44.59029
srb,1995,44.59029
srb,1996,44.59029
srb,1997,44.59029
srb,1998,44.59029
srb,1999,44.59029
srb,2000,48.60367
srb,2001,58.08798
srb,2002,56.33412
srb,2003,56.33412
srb,2004,56.33412
srb,2005,56.33412
srb,2006,56.33412
srb,2007,56.33412
srb,2008,56.33412
srb,2009,56.33412
srb,2010,55.274
srb,2011,55.274
srb,2012,55.274
srb,2013,50.48258
srb,2014,50.48258
srb,2015,50.48258
srb,2016,50.0158
srb,2017,50.84886
srb,2018,50.84886
srb,2019,51.96091
ssd,2011,23.40753
ssd,2012,24.91031
ssd,2013,23.3134
ssd,2014,16.17893
ssd,2015,12.99786
ssd,2016,0.8938
ssd,2017,8.69703
ssd,2018,7.28971
ssd,2019,15.48506
svk,1993,61.81783
svk,1994,56.47962
svk,1995,56.47962
svk,1996,56.47962
svk,1997,56.47962
svk,1998,57.77135
svk,1999,67.61562
svk,2000,67.61562
svk,2001,67.61562
svk,2002,67.61562
svk,2003,67.61562
svk,2004,67.61562
svk,2005,67.61562
svk,2006,67.15641
svk,2007,65.45771
svk,2008,65.45771
svk,2009,65.45771
svk,2010,68.61606
svk,2011,69.92761
svk,2012,67.15641
svk,2013,62.78677
svk,2014,62.19264
svk,2015,62.19264
svk,2016,62.53654
svk,2017,62.53654
svk,2018,63.01601
svk,2019,61.35728
svn,1991,63.81568
svn,1992,69.25279
svn,1993,69.6764
svn,1994,69.6764
svn,1995,69.6764
svn,1996,69.6764
svn,1997,69.6764
svn,1998,69.6764
svn,1999,69.85476
svn,2000,69.85476
svn,2001,69.85476
svn,2002,69.27765
svn,2003,69.27765
svn,2004,68.87203
svn,2005,69.03504
svn,2006,69.03504
svn,2007,69.03504
svn,2008,69.03504
svn,2009,71.50032
svn,2010,71.50032
svn,2011,70.82214
svn,2012,67.6646
svn,2013,69.85476
svn,2014,69.85476
svn,2015,72.02934
svn,2016,74.29985
svn,2017,70.6134
svn,2018,71.63744
svn,2019,71.04596
swe,1975,86.43188
swe,1976,86.43188
swe,1977,86.43188
swe,1978,86.43188
swe,1979,86.43188
swe,1980,86.43188
swe,1981,86.43188
swe,1982,86.43188
swe,1983,86.43188
swe,1984,87.27735
swe,1985,87.27735
swe,1986,87.27735
swe,1987,87.27735
swe,1988,87.27735
swe,1989,87.27735
swe,1990,87.27735
swe,1991,87.27735
swe,1992,87.27735
swe,1993,87.27735
swe,1994,87.27735
swe,1995,87.27735
swe,1996,87.27735
swe,1997,87.27735
swe,1998,87.27735
swe,1999,87.27735
swe,2000,87.27735
swe,2001,87.27735
swe,2002,87.27735
swe,2003,87.27735
swe,2004,87.27735
swe,2005,87.27735
swe,2006,87.27735
swe,2007,87.27735
swe,2008,87.27735
swe,2009,87.27735
swe,2010,84.75812
swe,2011,84.75812
swe,2012,84.75812
swe,2013,84.75812
swe,2014,84.75812
swe,2015,85.50987
swe,2016,85.50987
swe,2017,85.50987
swe,2018,88.01518
swe,2019,89.11471
swz,1975,36.16565
swz,1976,36.16565
swz,1977,36.16565
swz,1978,36.16565
swz,1979,36.16565
swz,1980,36.16565
swz,1981,36.16565
swz,1982,36.16565
swz,1983,36.16565
swz,1984,36.16565
swz,1985,36.16565
swz,1986,36.16565
swz,1987,36.16565
swz,1988,36.16565
swz,1989,36.16565
swz,1990,38.21831
swz,1991,38.21831
swz,1992,38.21831
swz,1993,38.21831
swz,1994,38.21831
swz,1995,35.07232
swz,1996,35.07232
swz,1997,35.07232
swz,1998,35.07232
swz,1999,35.07232
swz,2000,37.24348
swz,2001,37.24348
swz,2002,37.24348
swz,2003,37.24348
swz,2004,37.24348
swz,2005,30.9813
swz,2006,30.9813
swz,2007,30.9813
swz,2008,30.9813
swz,2009,30.9813
swz,2010,30.9813
swz,2011,30.46713
swz,2012,30.46713
swz,2013,29.92639
swz,2014,29.92639
swz,2015,29.92639
swz,2016,29.92639
swz,2017,32.34608
swz,2018,39.97967
swz,2019,33.48805
syr,1975,31.7159
syr,1976,32.57442
syr,1977,32.57442
syr,1978,31.7159
syr,1979,28.95897
syr,1980,28.95897
syr,1981,28.95897
syr,1982,31.7159
syr,1983,31.7159
syr,1984,30.27896
syr,1985,31.53858
syr,1986,31.53858
syr,1987,31.53858
syr,1988,31.53858
syr,1989,31.53858
syr,1990,31.53858
syr,1991,31.53858
syr,1992,32.8603
syr,1993,32.8603
syr,1994,32.8603
syr,1995,32.8603
syr,1996,32.8603
syr,1997,31.53858
syr,1998,31.53858
syr,1999,31.53858
syr,2000,32.59686
syr,2001,32.59686
syr,2002,32.59686
syr,2003,32.59686
syr,2004,32.59686
syr,2005,32.59686
syr,2006,32.59686
syr,2007,32.59686
syr,2008,32.59686
syr,2009,32.59686
syr,2010,32.59686
syr,2011,24.30719
syr,2012,21.41101
syr,2013,15.04793
syr,2014,15.04793
syr,2015,15.04793
syr,2016,15.04793
syr,2017,15.04793
syr,2018,15.04793
syr,2019,18.95848
tcd,1975,41.24991
tcd,1976,36.49205
tcd,1977,36.49205
tcd,1978,36.49205
tcd,1979,36.49205
tcd,1980,32.27273
tcd,1981,32.27273
tcd,1982,25.66243
tcd,1983,25.66243
tcd,1984,25.66243
tcd,1985,25.66243
tcd,1986,25.66243
tcd,1987,25.66243
tcd,1988,25.66243
tcd,1989,25.66243
tcd,1990,25.78549
tcd,1991,29.11911
tcd,1992,29.11911
tcd,1993,29.11911
tcd,1994,29.11911
tcd,1995,29.11911
tcd,1996,29.11911
tcd,1997,29.11911
tcd,1998,29.11911
tcd,1999,29.11911
tcd,2000,29.11911
tcd,2001,29.11911
tcd,2002,29.11911
tcd,2003,29.11911
tcd,2004,29.11911
tcd,2005,29.11911
tcd,2006,29.11911
tcd,2007,29.11911
tcd,2008,29.11911
tcd,2009,29.11911
tcd,2010,27.26907
tcd,2011,26.53645
tcd,2012,26.53645
tcd,2013,26.21129
tcd,2014,26.21129
tcd,2015,26.21129
tcd,2016,26.21129
tcd,2017,22.70456
tcd,2018,23.3012
tcd,2019,25.79224
tgo,1975,24.80134
tgo,1976,24.80134
tgo,1977,24.80134
tgo,1978,24.80134
tgo,1979,24.80134
tgo,1980,24.80134
tgo,1981,24.80134
tgo,1982,24.80134
tgo,1983,24.80134
tgo,1984,25.36436
tgo,1985,25.36436
tgo,1986,25.36436
tgo,1987,25.36436
tgo,1988,25.36436
tgo,1989,25.36436
tgo,1990,25.36731
tgo,1991,31.93381
tgo,1992,31.93381
tgo,1993,31.93381
tgo,1994,31.33689
tgo,1995,31.33689
tgo,1996,31.33689
tgo,1997,29.5923
tgo,1998,29.5923
tgo,1999,29.5923
tgo,2000,29.1093
tgo,2001,29.1093
tgo,2002,29.1093
tgo,2003,29.1093
tgo,2004,29.1093
tgo,2005,25.89352
tgo,2006,28.10304
tgo,2007,29.07697
tgo,2008,29.07697
tgo,2009,29.07697
tgo,2010,31.8913
tgo,2011,32.62549
tgo,2012,32.62549
tgo,2013,31.50894
tgo,2014,31.50894
tgo,2015,31.50894
tgo,2016,31.50894
tgo,2017,30.16239
tgo,2018,28.26408
tgo,2019,31.46784
tha,1975,29.49927
tha,1976,29.49927
tha,1977,27.63802
tha,1978,27.63802
tha,1979,28.28442
tha,1980,40.97949
tha,1981,42.16258
tha,1982,42.16258
tha,1983,44.48532
tha,1984,45.03287
tha,1985,46.5512
tha,1986,46.5512
tha,1987,46.5512
tha,1988,46.5512
tha,1989,46.5512
tha,1990,46.5512
tha,1991,45.94316
tha,1992,45.94316
tha,1993,46.5512
tha,1994,47.75742
tha,1995,47.75742
tha,1996,47.75742
tha,1997,46.44546
tha,1998,48.25945
tha,1999,48.25945
tha,2000,48.25945
tha,2001,48.25945
tha,2002,48.25945
tha,2003,48.25945
tha,2004,48.25945
tha,2005,46.45178
tha,2006,43.03314
tha,2007,42.2264
tha,2008,45.98129
tha,2009,45.98129
tha,2010,45.98129
tha,2011,46.86792
tha,2012,46.86792
tha,2013,44.24898
tha,2014,29.13678
tha,2015,27.85321
tha,2016,27.85321
tha,2017,27.85321
tha,2018,28.30126
tha,2019,32.17663
tjk,1991,35.18749
tjk,1992,14.32953
tjk,1993,8.69703
tjk,1994,8.69703
tjk,1995,8.69703
tjk,1996,14.32953
tjk,1997,14.32953
tjk,1998,18.41638
tjk,1999,18.41638
tjk,2000,21.90356
tjk,2001,24.12726
tjk,2002,24.12726
tjk,2003,23.3134
tjk,2004,23.3134
tjk,2005,18.76724
tjk,2006,19.85995
tjk,2007,19.85995
tjk,2008,19.85995
tjk,2009,19.85995
tjk,2010,19.85995
tjk,2011,19.85995
tjk,2012,19.85995
tjk,2013,13.12146
tjk,2014,13.12146
tjk,2015,13.12146
tjk,2016,13.12146
tjk,2017,20.57953
tjk,2018,22.28967
tjk,2019,25.25033
tkm,1991,33.06115
tkm,1992,21.56368
tkm,1993,19.68706
tkm,1994,19.68706
tkm,1995,19.68706
tkm,1996,19.68706
tkm,1997,17.67107
tkm,1998,17.67107
tkm,1999,17.67107
tkm,2000,14.52445
tkm,2001,9.82321
tkm,2002,9.82321
tkm,2003,9.82321
tkm,2004,9.82321
tkm,2005,9.82321
tkm,2006,9.82321
tkm,2007,17.67107
tkm,2008,19.68706
tkm,2009,19.68706
tkm,2010,17.67107
tkm,2011,17.67107
tkm,2012,17.67107
tkm,2013,15.53082
tkm,2014,17.66892
tkm,2015,17.66892
tkm,2016,17.66892
tkm,2017,17.66892
tkm,2018,18.53489
tkm,2019,19.7999
tls,2002,50.44981
tls,2003,49.40806
tls,2004,49.40806
tls,2005,48.18938
tls,2006,48.18938
tls,2007,50.44981
tls,2008,50.44981
tls,2009,50.44981
tls,2010,50.44981
tls,2011,50.44981
tls,2012,50.44981
tls,2013,51.82057
tls,2014,49.37464
tls,2015,48.30672
tls,2016,50.44981
tls,2017,47.43929
tls,2018,49.71935
tls,2019,51.59673
tto,1975,62.06863
tto,1976,62.06863
tto,1977,62.06863
tto,1978,62.06863
tto,1979,62.06863
tto,1980,62.06863
tto,1981,62.06863
tto,1982,62.06863
tto,1983,62.06863
tto,1984,61.23316
tto,1985,61.23316
tto,1986,61.23316
tto,1987,61.23316
tto,1988,61.23316
tto,1989,61.23316
tto,1990,61.23316
tto,1991,61.23316
tto,1992,61.23316
tto,1993,61.23316
tto,1994,61.23316
tto,1995,61.99653
tto,1996,61.99653
tto,1997,61.99653
tto,1998,63.5975
tto,1999,63.5975
tto,2000,63.5975
tto,2001,63.5975
tto,2002,63.5975
tto,2003,63.5975
tto,2004,63.5975
tto,2005,63.5975
tto,2006,63.5975
tto,2007,63.5975
tto,2008,63.5975
tto,2009,63.5975
tto,2010,62.10414
tto,2011,62.10414
tto,2012,62.10414
tto,2013,62.10414
tto,2014,62.10414
tto,2015,63.16756
tto,2016,66.31944
tto,2017,64.56463
tto,2018,66.45811
tto,2019,66.6335
tun,1975,49.91275
tun,1976,51.04362
tun,1977,51.04362
tun,1978,51.04362
tun,1979,51.04362
tun,1980,51.04362
tun,1981,51.04362
tun,1982,51.04362
tun,1983,51.04362
tun,1984,51.03271
tun,1985,51.03271
tun,1986,51.03271
tun,1987,51.03271
tun,1988,39.89065
tun,1989,39.89065
tun,1990,39.89065
tun,1991,39.89065
tun,1992,39.89065
tun,1993,39.89065
tun,1994,39.89065
tun,1995,39.89065
tun,1996,39.89065
tun,1997,39.89065
tun,1998,39.89065
tun,1999,39.89065
tun,2000,39.89065
tun,2001,39.89065
tun,2002,39.89065
tun,2003,39.89065
tun,2004,39.89065
tun,2005,39.89065
tun,2006,39.89065
tun,2007,39.89065
tun,2008,39.89065
tun,2009,39.89065
tun,2010,41.56586
tun,2011,57.4034
tun,2012,57.4034
tun,2013,58.61152
tun,2014,58.61152
tun,2015,56.50806
tun,2016,63.827
tun,2017,67.0355
tun,2018,65.40084
tun,2019,65.40084
tur,1975,49.7697
tur,1976,50.46114
tur,1977,50.46114
tur,1978,49.7697
tur,1979,49.7697
tur,1980,36.93043
tur,1981,29.72621
tur,1982,29.72621
tur,1983,36.0964
tur,1984,44.32274
tur,1985,44.32274
tur,1986,44.32274
tur,1987,44.32274
tur,1988,44.32274
tur,1989,44.32274
tur,1990,51.68062
tur,1991,51.68062
tur,1992,54.90867
tur,1993,54.90867
tur,1994,54.90867
tur,1995,54.90867
tur,1996,54.90867
tur,1997,52.54685
tur,1998,52.54685
tur,1999,54.41257
tur,2000,54.41257
tur,2001,54.41257
tur,2002,62.58607
tur,2003,62.58607
tur,2004,62.58607
tur,2005,59.15278
tur,2006,59.15278
tur,2007,55.37886
tur,2008,52.18615
tur,2009,52.18615
tur,2010,46.05508
tur,2011,46.05508
tur,2012,45.40244
tur,2013,42.29106
tur,2014,40.84348
tur,2015,40.50269
tur,2016,33.89892
tur,2017,25.5135
tur,2018,25.5135
tur,2019,24.95812
twn,1975,42.21458
twn,1976,44.10857
twn,1977,44.10857
twn,1978,38.37633
twn,1979,38.37633
twn,1980,43.32956
twn,1981,43.32956
twn,1982,49.90068
twn,1983,49.90068
twn,1984,51.39921
twn,1985,51.39921
twn,1986,51.39921
twn,1987,51.39921
twn,1988,52.8382
twn,1989,60.30457
twn,1990,62.35045
twn,1991,63.72821
