country,time,fexpression_idea
lux,1985,79.68806
lux,1986,79.68806
lux,1987,79.68806
lux,1988,79.68806
lux,1989,79.68806
lux,1990,79.07975
lux,1991,79.07975
lux,1992,79.07975
lux,1993,79.07975
lux,1994,79.07975
lux,1995,79.07975
lux,1996,79.07975
lux,1997,79.07975
lux,1998,77.24864
lux,1999,79.07975
lux,2000,79.07975
lux,2001,79.07975
lux,2002,79.07975
lux,2003,79.07975
lux,2004,79.07975
lux,2005,79.07975
lux,2006,79.07975
lux,2007,79.07975
lux,2008,79.07975
lux,2009,79.07975
lux,2010,79.07975
lux,2011,79.07975
lux,2012,79.07975
lux,2013,79.07975
lux,2014,79.07975
lux,2015,79.07975
lux,2016,79.07975
lux,2017,78.15162
lux,2018,78.43288
lux,2019,79.07975
lva,1991,74.81235
lva,1992,75.97481
lva,1993,78.08545
lva,1994,78.08545
lva,1995,78.08545
lva,1996,78.08545
lva,1997,78.08545
lva,1998,78.08545
lva,1999,78.08545
lva,2000,78.08545
lva,2001,78.08545
lva,2002,78.08545
lva,2003,78.08545
lva,2004,78.08545
lva,2005,78.08545
lva,2006,78.08545
lva,2007,78.6552
lva,2008,77.90361
lva,2009,78.6552
lva,2010,77.97248
lva,2011,77.97248
lva,2012,78.78587
lva,2013,81.03797
lva,2014,81.03797
lva,2015,81.03797
lva,2016,79.79506
lva,2017,75.78011
lva,2018,75.56742
lva,2019,79.19965
mar,1975,27.58082
mar,1976,27.58082
mar,1977,27.58082
mar,1978,27.58082
mar,1979,27.58082
mar,1980,29.30482
mar,1981,29.74058
mar,1982,29.74058
mar,1983,29.74058
mar,1984,29.74058
mar,1985,29.74058
mar,1986,29.09135
mar,1987,30.85402
mar,1988,30.85402
mar,1989,30.19147
mar,1990,34.00129
mar,1991,35.46922
mar,1992,37.45315
mar,1993,37.45315
mar,1994,37.45315
mar,1995,37.45315
mar,1996,36.76454
mar,1997,36.76454
mar,1998,38.52098
mar,1999,39.42568
mar,2000,43.8848
mar,2001,44.7881
mar,2002,44.7881
mar,2003,44.7881
mar,2004,44.18337
mar,2005,44.18337
mar,2006,44.7881
mar,2007,44.18337
mar,2008,44.18337
mar,2009,44.18337
mar,2010,46.32876
mar,2011,48.99461
mar,2012,48.99461
mar,2013,50.24382
mar,2014,50.24382
mar,2015,49.1181
mar,2016,49.64998
mar,2017,48.07143
mar,2018,49.92278
mar,2019,46.47474
mda,1991,57.35977
mda,1992,57.89233
mda,1993,57.89233
mda,1994,56.42805
mda,1995,57.8567
mda,1996,55.48924
mda,1997,57.1165
mda,1998,57.23641
mda,1999,57.23641
mda,2000,57.40002
mda,2001,50.32967
mda,2002,49.14254
mda,2003,49.14254
mda,2004,48.73168
mda,2005,48.73168
mda,2006,48.73168
mda,2007,48.73168
mda,2008,48.25158
mda,2009,48.53269
mda,2010,60.4067
mda,2011,61.36039
mda,2012,60.81131
mda,2013,57.9912
mda,2014,60.31908
mda,2015,57.14277
mda,2016,52.93084
mda,2017,52.68597
mda,2018,54.23372
mda,2019,60.74034
mdg,1975,32.56968
mdg,1976,30.61913
mdg,1977,30.9234
mdg,1978,30.9234
mdg,1979,30.9234
mdg,1980,30.9234
mdg,1981,30.60124
mdg,1982,32.29448
mdg,1983,32.29448
mdg,1984,32.29448
mdg,1985,33.16568
mdg,1986,33.16568
mdg,1987,32.51825
mdg,1988,36.56696
mdg,1989,35.79142
mdg,1990,39.16093
mdg,1991,41.33111
mdg,1992,54.76582
mdg,1993,57.30934
mdg,1994,58.61855
mdg,1995,57.68304
mdg,1996,58.61855
mdg,1997,55.4103
mdg,1998,54.90656
mdg,1999,54.0883
mdg,2000,54.0883
mdg,2001,54.0883
mdg,2002,46.69709
mdg,2003,51.30641
mdg,2004,50.64134
mdg,2005,50.64134
mdg,2006,51.30641
mdg,2007,53.28504
mdg,2008,51.30641
mdg,2009,45.41367
mdg,2010,46.47591
mdg,2011,47.1325
mdg,2012,46.47591
mdg,2013,48.18288
mdg,2014,49.87945
mdg,2015,51.09712
mdg,2016,51.09712
mdg,2017,50.8451
mdg,2018,49.85371
mdg,2019,49.371
mex,1975,47.34618
mex,1976,47.34618
mex,1977,49.66207
mex,1978,49.66207
mex,1979,49.66207
mex,1980,49.66207
mex,1981,49.78434
mex,1982,50.3745
mex,1983,49.78434
mex,1984,49.78434
mex,1985,50.3745
mex,1986,50.3745
mex,1987,50.3745
mex,1988,50.49764
mex,1989,50.49764
mex,1990,51.97585
mex,1991,51.97585
mex,1992,51.97585
mex,1993,53.53709
mex,1994,55.75254
mex,1995,56.84036
mex,1996,56.84036
mex,1997,56.84036
mex,1998,56.84036
mex,1999,56.84036
mex,2000,59.97447
mex,2001,60.68917
mex,2002,60.68917
mex,2003,59.97447
mex,2004,59.97447
mex,2005,59.97447
mex,2006,59.52335
mex,2007,57.32165
mex,2008,56.28275
mex,2009,56.28275
mex,2010,56.28275
mex,2011,56.28275
mex,2012,56.28275
mex,2013,56.41194
mex,2014,55.89788
mex,2015,58.53441
mex,2016,57.9251
mex,2017,58.08949
mex,2018,62.91174
mex,2019,56.74844
mkd,1991,51.6437
mkd,1992,51.6437
mkd,1993,53.06416
mkd,1994,54.01619
mkd,1995,52.58146
mkd,1996,54.18766
mkd,1997,54.18766
mkd,1998,54.18766
mkd,1999,54.18766
mkd,2000,54.47097
mkd,2001,49.60262
mkd,2002,54.64346
mkd,2003,62.18695
mkd,2004,61.46795
mkd,2005,60.05056
mkd,2006,60.18247
mkd,2007,61.27414
mkd,2008,58.20397
mkd,2009,55.1143
mkd,2010,56.05686
mkd,2011,52.59203
mkd,2012,50.89067
mkd,2013,49.02878
mkd,2014,48.43137
mkd,2015,47.73875
mkd,2016,49.49724
mkd,2017,55.98478
mkd,2018,57.73748
mkd,2019,55.26716
mli,1975,37.19168
mli,1976,37.19168
mli,1977,37.19168
mli,1978,37.19168
mli,1979,37.19168
mli,1980,37.25455
mli,1981,37.68759
mli,1982,37.55223
mli,1983,37.55223
mli,1984,37.55223
mli,1985,37.55223
mli,1986,37.55223
mli,1987,37.89483
mli,1988,38.55975
mli,1989,39.61732
mli,1990,44.19384
mli,1991,53.47836
mli,1992,59.99063
mli,1993,58.99569
mli,1994,58.99569
mli,1995,58.99569
mli,1996,59.99063
mli,1997,59.99063
mli,1998,59.99063
mli,1999,59.99063
mli,2000,59.99063
mli,2001,59.99063
mli,2002,62.422
mli,2003,62.422
mli,2004,62.422
mli,2005,62.422
mli,2006,62.422
mli,2007,59.49216
mli,2008,61.07071
mli,2009,61.39788
mli,2010,63.01911
mli,2011,63.01911
mli,2012,60.91696
mli,2013,53.95907
mli,2014,52.5673
mli,2015,51.80217
mli,2016,52.5476
mli,2017,46.55887
mli,2018,47.54571
mli,2019,64.12627
mmr,1975,13.58163
mmr,1976,13.58163
mmr,1977,13.58163
mmr,1978,13.58163
mmr,1979,13.58163
mmr,1980,13.58163
mmr,1981,13.46017
mmr,1982,13.46017
mmr,1983,14.62508
mmr,1984,13.46017
mmr,1985,13.46017
mmr,1986,13.46017
mmr,1987,13.46017
mmr,1988,15.85199
mmr,1989,15.85199
mmr,1990,19.33468
mmr,1991,19.33468
mmr,1992,19.33468
mmr,1993,20.21734
mmr,1994,19.33468
mmr,1995,19.33468
mmr,1996,19.33468
mmr,1997,19.33468
mmr,1998,19.33468
mmr,1999,19.33468
mmr,2000,19.33468
mmr,2001,19.33468
mmr,2002,19.33468
mmr,2003,19.33468
mmr,2004,19.33468
mmr,2005,19.33468
mmr,2006,19.33468
mmr,2007,19.33468
mmr,2008,19.33468
mmr,2009,20.53092
mmr,2010,29.58633
mmr,2011,37.43146
mmr,2012,40.61509
mmr,2013,44.40026
mmr,2014,44.40026
mmr,2015,45.11449
mmr,2016,45.6024
mmr,2017,47.99473
mmr,2018,46.68337
mmr,2019,46.63025
mng,1975,24.62526
mng,1976,24.62526
mng,1977,24.62526
mng,1978,24.62526
mng,1979,24.62526
mng,1980,24.62526
mng,1981,24.4213
mng,1982,24.4213
mng,1983,24.4213
mng,1984,24.4213
mng,1985,24.4213
mng,1986,25.79038
mng,1987,25.79038
mng,1988,25.79038
mng,1989,26.66649
mng,1990,46.39524
mng,1991,53.57674
mng,1992,74.2197
mng,1993,71.0459
mng,1994,71.93018
mng,1995,71.93018
mng,1996,71.93018
mng,1997,74.09458
mng,1998,74.62439
mng,1999,74.09458
mng,2000,70.59139
mng,2001,70.59139
mng,2002,70.59139
mng,2003,69.73679
mng,2004,69.73679
mng,2005,69.73679
mng,2006,68.84028
mng,2007,68.84028
mng,2008,68.92007
mng,2009,69.51545
mng,2010,69.51545
mng,2011,69.51545
mng,2012,69.51545
mng,2013,67.42129
mng,2014,66.52891
mng,2015,67.32002
mng,2016,68.85149
mng,2017,69.55093
mng,2018,67.90226
mng,2019,71.10834
moz,1975,29.44236
moz,1976,30.86431
moz,1977,30.86431
moz,1978,30.86431
moz,1979,30.86431
moz,1980,30.86431
moz,1981,31.34811
moz,1982,30.58757
moz,1983,30.58757
moz,1984,31.34811
moz,1985,30.58757
moz,1986,30.58757
moz,1987,31.51087
moz,1988,30.73076
moz,1989,31.51087
moz,1990,41.10192
moz,1991,45.29143
moz,1992,46.82768
moz,1993,48.85217
moz,1994,54.74887
moz,1995,54.74887
moz,1996,54.58162
moz,1997,54.0139
moz,1998,54.58162
moz,1999,54.0139
moz,2000,54.0139
moz,2001,54.58162
moz,2002,54.58162
moz,2003,54.74887
moz,2004,54.74887
moz,2005,54.74887
moz,2006,54.74887
moz,2007,55.2301
moz,2008,54.18537
moz,2009,55.94871
moz,2010,56.39389
moz,2011,56.39389
moz,2012,56.94276
moz,2013,57.6699
moz,2014,53.31028
moz,2015,57.28854
moz,2016,53.7753
moz,2017,50.44898
moz,2018,48.04049
moz,2019,45.78461
mrt,1975,38.75831
mrt,1976,38.75831
mrt,1977,38.75831
mrt,1978,27.55215
mrt,1979,22.90826
mrt,1980,22.90826
mrt,1981,23.66926
mrt,1982,22.70217
mrt,1983,22.70217
mrt,1984,23.48161
mrt,1985,23.48161
mrt,1986,23.48161
mrt,1987,25.78146
mrt,1988,26.6862
mrt,1989,25.78146
mrt,1990,27.97258
mrt,1991,34.49107
mrt,1992,46.0011
mrt,1993,46.0011
mrt,1994,45.32516
mrt,1995,46.15583
mrt,1996,48.35423
mrt,1997,48.35423
mrt,1998,47.6862
mrt,1999,48.35423
mrt,2000,48.27678
mrt,2001,49.18825
mrt,2002,50.20859
mrt,2003,50.20859
mrt,2004,52.72628
mrt,2005,56.13249
mrt,2006,63.61905
mrt,2007,68.22178
mrt,2008,67.40289
mrt,2009,65.93997
mrt,2010,65.93997
mrt,2011,65.34129
mrt,2012,65.93997
mrt,2013,56.02474
mrt,2014,56.89328
mrt,2015,54.90489
mrt,2016,54.90489
mrt,2017,47.88936
mrt,2018,50.37588
mrt,2019,55.59358
mus,1975,56.63865
mus,1976,58.36917
mus,1977,59.69153
mus,1978,59.69153
mus,1979,59.69153
mus,1980,60.06007
mus,1981,60.62744
mus,1982,63.11354
mus,1983,60.62744
mus,1984,60.62744
mus,1985,60.62744
mus,1986,61.86914
mus,1987,61.86914
mus,1988,61.86914
mus,1989,61.86914
mus,1990,61.13857
mus,1991,62.1053
mus,1992,63.14924
mus,1993,64.43376
mus,1994,65.13249
mus,1995,64.43376
mus,1996,64.43376
mus,1997,65.13249
mus,1998,65.13249
mus,1999,65.13249
mus,2000,66.79272
mus,2001,66.05522
mus,2002,66.79272
mus,2003,66.79272
mus,2004,66.79272
mus,2005,66.79272
mus,2006,66.79272
mus,2007,66.79272
mus,2008,66.05522
mus,2009,66.05522
mus,2010,68.90167
mus,2011,68.4578
mus,2012,68.4578
mus,2013,62.2433
mus,2014,62.2433
mus,2015,67.91886
mus,2016,67.91886
mus,2017,69.86112
mus,2018,70.54547
mus,2019,68.72259
mwi,1975,0.14222
mwi,1976,0.14222
mwi,1977,0.14222
mwi,1978,0.14222
mwi,1979,0.14222
mwi,1980,0.14222
mwi,1981,0
mwi,1982,0
mwi,1983,3.33467
mwi,1984,0
mwi,1985,3.33467
mwi,1986,3.33467
mwi,1987,0
mwi,1988,3.33467
mwi,1989,3.33467
mwi,1990,0
mwi,1991,3.33467
mwi,1992,7.48805
mwi,1993,22.95709
mwi,1994,40.4167
mwi,1995,49.30862
mwi,1996,49.30862
mwi,1997,49.30862
mwi,1998,49.30862
mwi,1999,49.30862
mwi,2000,50.77516
mwi,2001,50.77516
mwi,2002,50.77516
mwi,2003,50.77516
mwi,2004,50.77516
mwi,2005,53.32266
mwi,2006,52.85693
mwi,2007,53.32266
mwi,2008,53.32266
mwi,2009,52.55414
mwi,2010,50.8617
mwi,2011,52.55211
mwi,2012,54.07973
mwi,2013,60.42937
mwi,2014,60.42937
mwi,2015,61.86889
mwi,2016,61.02709
mwi,2017,58.11603
mwi,2018,59.95894
mwi,2019,61.09125
mys,1975,35.12309
mys,1976,35.12309
mys,1977,35.12309
mys,1978,34.11073
mys,1979,34.11073
mys,1980,34.11073
mys,1981,34.55003
mys,1982,33.77103
mys,1983,34.55003
mys,1984,33.77103
mys,1985,34.55003
mys,1986,33.77103
mys,1987,34.55003
mys,1988,34.04716
mys,1989,34.04716
mys,1990,33.18411
mys,1991,34.04716
mys,1992,34.04716
mys,1993,33.18411
mys,1994,33.18411
mys,1995,34.04716
mys,1996,34.04716
mys,1997,34.04716
mys,1998,34.04716
mys,1999,36.97631
mys,2000,38.24269
mys,2001,39.31051
mys,2002,39.31051
mys,2003,39.46117
mys,2004,44.02349
mys,2005,44.02349
mys,2006,45.69216
mys,2007,44.96775
mys,2008,43.28413
mys,2009,44.56259
mys,2010,44.56259
mys,2011,42.83912
mys,2012,42.83912
mys,2013,43.59032
mys,2014,43.59032
mys,2015,43.59032
mys,2016,43.59032
mys,2017,44.56526
mys,2018,48.36929
mys,2019,50.51065
nam,1990,60.06888
nam,1991,67.67922
nam,1992,67.67922
nam,1993,67.07535
nam,1994,67.67922
nam,1995,67.67922
nam,1996,67.07535
nam,1997,67.07535
nam,1998,67.67922
nam,1999,67.07535
nam,2000,67.16527
nam,2001,65.47441
nam,2002,66.55987
nam,2003,66.55987
nam,2004,66.55987
nam,2005,66.55987
nam,2006,66.55987
nam,2007,65.47441
nam,2008,66.55987
nam,2009,65.47441
nam,2010,66.55987
nam,2011,66.55987
nam,2012,66.10907
nam,2013,69.08796
nam,2014,69.08796
nam,2015,69.08796
nam,2016,66.68938
nam,2017,63.45866
nam,2018,65.29237
nam,2019,65.29237
ner,1975,27.3333
ner,1976,27.3333
ner,1977,27.3333
ner,1978,27.3333
ner,1979,27.15182
ner,1980,27.38889
ner,1981,28.17825
ner,1982,27.07191
ner,1983,27.07191
ner,1984,27.07191
ner,1985,27.07191
ner,1986,27.07191
ner,1987,27.07191
ner,1988,36.9295
ner,1989,40.70075
ner,1990,52.34446
ner,1991,56.08222
ner,1992,53.47103
ner,1993,55.65216
ner,1994,55.65216
ner,1995,58.27263
ner,1996,54.14801
ner,1997,51.88173
ner,1998,50.65394
ner,1999,55.93106
ner,2000,57.80502
ner,2001,57.80502
ner,2002,58.72713
ner,2003,58.72713
ner,2004,58.72713
ner,2005,56.80832
ner,2006,56.80832
ner,2007,56.80832
ner,2008,56.80832
ner,2009,57.18406
ner,2010,64.29473
ner,2011,64.38599
ner,2012,64.35658
ner,2013,65.87886
ner,2014,64.451
ner,2015,64.451
ner,2016,64.451
ner,2017,60.46548
ner,2018,61.46663
ner,2019,59.28722
nga,1975,41.17947
nga,1976,41.17947
nga,1977,41.17947
nga,1978,43.09115
nga,1979,48.18001
nga,1980,48.18001
nga,1981,48.39821
nga,1982,49.2592
nga,1983,43.98098
nga,1984,38.16953
nga,1985,39.51833
nga,1986,39.51833
nga,1987,38.87599
nga,1988,39.51833
nga,1989,38.87599
nga,1990,38.87599
nga,1991,38.87599
nga,1992,37.7359
nga,1993,38.87599
nga,1994,38.87599
nga,1995,37.03339
nga,1996,37.03339
nga,1997,37.03339
nga,1998,44.19628
nga,1999,60.12218
nga,2000,60.12218
nga,2001,60.12218
nga,2002,60.12218
nga,2003,59.44406
nga,2004,60.12218
nga,2005,59.44406
nga,2006,60.12218
nga,2007,59.44406
nga,2008,60.12218
nga,2009,59.44406
nga,2010,59.24199
nga,2011,59.59084
nga,2012,59.94549
nga,2013,61.58411
nga,2014,61.58411
nga,2015,59.19736
nga,2016,60.03481
nga,2017,59.24698
nga,2018,60.03481
nga,2019,53.53392
nic,1975,14.1556
nic,1976,14.1556
nic,1977,14.1556
nic,1978,14.1556
nic,1979,14.1556
nic,1980,43.57827
nic,1981,45.41432
nic,1982,38.77179
nic,1983,37.57899
nic,1984,45.05769
nic,1985,37.57899
nic,1986,37.57899
nic,1987,38.77179
nic,1988,45.41432
nic,1989,45.41432
nic,1990,60.67013
nic,1991,66.72035
nic,1992,66.72035
nic,1993,66.72035
nic,1994,67.43734
nic,1995,69.61284
nic,1996,68.37103
nic,1997,66.44816
nic,1998,66.44816
nic,1999,64.58109
nic,2000,64.38195
nic,2001,64.38195
nic,2002,65.45268
nic,2003,66.25849
nic,2004,66.25849
nic,2005,66.25849
nic,2006,60.8432
nic,2007,51.56687
nic,2008,46.60885
nic,2009,45.96343
nic,2010,45.96343
nic,2011,45.96343
nic,2012,45.96343
nic,2013,47.86357
nic,2014,47.86357
nic,2015,47.18712
nic,2016,46.48064
nic,2017,40.64548
nic,2018,25.53816
nic,2019,27.34155
nld,1975,78.74967
nld,1976,78.74967
nld,1977,80.19643
nld,1978,80.19643
nld,1979,80.19643
nld,1980,80.19643
nld,1981,79.74514
nld,1982,80.50395
nld,1983,80.50395
nld,1984,80.50395
nld,1985,80.50395
nld,1986,80.50395
nld,1987,80.50395
nld,1988,80.50395
nld,1989,80.50395
nld,1990,80.50395
nld,1991,80.50395
nld,1992,80.50395
nld,1993,80.50395
nld,1994,80.50395
nld,1995,80.50395
nld,1996,80.50395
nld,1997,80.50395
nld,1998,80.50395
nld,1999,80.50395
nld,2000,80.50395
nld,2001,80.50395
nld,2002,80.11308
nld,2003,80.11308
nld,2004,80.11308
nld,2005,80.11308
nld,2006,80.11308
nld,2007,80.11308
nld,2008,80.11308
nld,2009,79.33381
nld,2010,78.71942
nld,2011,78.71942
nld,2012,76.46789
nld,2013,77.75949
nld,2014,76.5488
nld,2015,76.5488
nld,2016,76.5488
nld,2017,75.66299
nld,2018,74.96323
nld,2019,72.59411
nor,1975,72.34584
nor,1976,72.34584
nor,1977,72.34584
nor,1978,72.34584
nor,1979,72.34584
nor,1980,79.0003
nor,1981,79.35987
nor,1982,79.35987
nor,1983,78.52823
nor,1984,78.52823
nor,1985,78.52823
nor,1986,78.52823
nor,1987,78.52823
nor,1988,78.52823
nor,1989,78.52823
nor,1990,80.58935
nor,1991,80.58935
nor,1992,80.58935
nor,1993,80.58935
nor,1994,81.38566
nor,1995,81.38566
nor,1996,81.38566
nor,1997,81.38566
nor,1998,81.38566
nor,1999,81.38566
nor,2000,84.2265
nor,2001,84.2265
nor,2002,84.2265
nor,2003,84.2265
nor,2004,84.2265
nor,2005,84.2265
nor,2006,83.3726
nor,2007,83.3726
nor,2008,83.3726
nor,2009,83.3726
nor,2010,82.6136
nor,2011,82.93594
nor,2012,82.93594
nor,2013,84.56444
nor,2014,84.56444
nor,2015,85.50596
nor,2016,85.50596
nor,2017,85.03625
nor,2018,85.03625
nor,2019,79.99408
npl,1975,31.28517
npl,1976,31.28517
npl,1977,31.28517
npl,1978,31.28517
npl,1979,31.28517
npl,1980,33.84708
npl,1981,34.2092
npl,1982,34.2092
npl,1983,34.2092
npl,1984,33.57347
npl,1985,34.2092
npl,1986,34.2092
npl,1987,34.2092
npl,1988,34.2092
npl,1989,34.2092
npl,1990,57.09978
npl,1991,65.13625
npl,1992,65.13625
npl,1993,63.68673
npl,1994,65.13625
npl,1995,63.20268
npl,1996,57.18172
npl,1997,57.18172
npl,1998,54.62914
npl,1999,54.62914
npl,2000,50.16617
npl,2001,48.91487
npl,2002,45.09781
npl,2003,42.66669
npl,2004,44.11551
npl,2005,43.45424
npl,2006,47.18403
npl,2007,64.34455
npl,2008,65.37713
npl,2009,65.97856
npl,2010,65.21961
npl,2011,65.21961
npl,2012,65.5636
npl,2013,60.95109
npl,2014,61.50082
npl,2015,60.95109
npl,2016,61.22987
npl,2017,60.81334
npl,2018,59.80354
npl,2019,54.67406
nzl,1975,76.48843
nzl,1976,76.48843
nzl,1977,76.48843
nzl,1978,76.48843
nzl,1979,76.48843
nzl,1980,77.09649
nzl,1981,73.88403
nzl,1982,75.29976
nzl,1983,76.49826
nzl,1984,81.69397
nzl,1985,83.89355
nzl,1986,83.89355
nzl,1987,83.89355
nzl,1988,83.89355
nzl,1989,83.89355
nzl,1990,83.89355
nzl,1991,83.89355
nzl,1992,83.89355
nzl,1993,83.89355
nzl,1994,83.89355
nzl,1995,83.89355
nzl,1996,82.97837
nzl,1997,83.89355
nzl,1998,83.89355
nzl,1999,83.89355
nzl,2000,83.89355
nzl,2001,83.89355
nzl,2002,83.89355
nzl,2003,83.89355
nzl,2004,83.89355
nzl,2005,83.89355
nzl,2006,83.89355
nzl,2007,83.89355
nzl,2008,83.89355
nzl,2009,83.89355
nzl,2010,85.69346
nzl,2011,85.69346
nzl,2012,85.69346
nzl,2013,84.64862
nzl,2014,84.46383
nzl,2015,84.64862
nzl,2016,84.64862
nzl,2017,84.64862
nzl,2018,79.71376
nzl,2019,82.1724
omn,1975,23.67713
omn,1976,23.67713
omn,1977,23.67713
omn,1978,23.67713
omn,1979,23.67713
omn,1980,22.59636
omn,1981,22.45946
omn,1982,22.45946
omn,1983,24.28066
omn,1984,24.94597
omn,1985,24.94597
omn,1986,24.94597
omn,1987,24.94597
omn,1988,24.94597
omn,1989,25.69627
omn,1990,25.69627
omn,1991,25.69627
omn,1992,25.69627
omn,1993,25.69627
omn,1994,26.72932
omn,1995,27.41859
omn,1996,26.72932
omn,1997,26.72932
omn,1998,26.72932
omn,1999,26.72932
omn,2000,26.02401
omn,2001,26.02401
omn,2002,26.02401
omn,2003,26.02401
omn,2004,26.02401
omn,2005,26.02401
omn,2006,26.02401
omn,2007,26.02401
omn,2008,26.02401
omn,2009,26.02401
omn,2010,26.02401
omn,2011,29.38947
omn,2012,29.7987
omn,2013,29.8455
omn,2014,29.43795
omn,2015,29.98535
omn,2016,29.98535
omn,2017,32.17445
omn,2018,32.76317
omn,2019,32.76317
pak,1975,41.92846
pak,1976,40.55493
pak,1977,40.55493
pak,1978,35.62212
pak,1979,30.22867
pak,1980,30.22867
pak,1981,29.55628
pak,1982,28.74766
pak,1983,28.74766
pak,1984,28.74766
pak,1985,30.63163
pak,1986,30.63163
pak,1987,31.42831
pak,1988,36.55873
pak,1989,51.70904
pak,1990,51.70904
pak,1991,50.73451
pak,1992,50.73451
pak,1993,50.73451
pak,1994,50.73451
pak,1995,50.73451
pak,1996,49.81935
pak,1997,51.27057
pak,1998,52.58976
pak,1999,51.67418
pak,2000,53.72072
pak,2001,53.72072
pak,2002,51.45346
pak,2003,51.31061
pak,2004,56.90454
pak,2005,56.24206
pak,2006,56.84029
pak,2007,55.77689
pak,2008,56.1012
pak,2009,56.71565
pak,2010,55.96917
pak,2011,55.25864
pak,2012,55.28882
pak,2013,55.40843
pak,2014,54.99946
pak,2015,53.05773
pak,2016,47.49362
pak,2017,42.50326
pak,2018,44.73516
pak,2019,43.34451
pan,1975,31.29318
pan,1976,31.29318
pan,1977,31.29318
pan,1978,31.29318
pan,1979,31.29318
pan,1980,30.40463
pan,1981,31.015
pan,1982,27.87223
pan,1983,28.1478
pan,1984,28.33536
pan,1985,28.33536
pan,1986,27.87223
pan,1987,27.87223
pan,1988,26.9557
pan,1989,26.9557
pan,1990,67.72165
pan,1991,68.44643
pan,1992,67.72165
pan,1993,69.3214
pan,1994,70.8098
pan,1995,70.76617
pan,1996,70.76617
pan,1997,70.76617
pan,1998,71.45131
pan,1999,70.76617
pan,2000,70.76617
pan,2001,70.76617
pan,2002,71.61985
pan,2003,71.61985
pan,2004,71.61985
pan,2005,71.61985
pan,2006,72.30787
pan,2007,72.30787
pan,2008,71.61985
pan,2009,69.08216
pan,2010,69.08216
pan,2011,69.08216
pan,2012,69.08216
pan,2013,67.37222
pan,2014,67.37222
pan,2015,69.08487
pan,2016,69.08487
pan,2017,61.07527
pan,2018,62.33913
pan,2019,65.29531
per,1975,30.89894
per,1976,34.66707
per,1977,35.70492
per,1978,35.70492
per,1979,43.72202
per,1980,52.36218
per,1981,61.59703
per,1982,61.59703
per,1983,60.90834
per,1984,60.90834
per,1985,60.03175
per,1986,60.65355
per,1987,58.74955
per,1988,60.65355
per,1989,60.65355
per,1990,54.17634
per,1991,51.57841
per,1992,43.03421
per,1993,35.1865
per,1994,35.1865
per,1995,35.1865
per,1996,35.1865
per,1997,35.1865
per,1998,35.1865
per,1999,35.1865
per,2000,44.74082
per,2001,70.08611
per,2002,69.30922
per,2003,69.30922
per,2004,68.03585
per,2005,68.03585
per,2006,66.35861
per,2007,64.57995
per,2008,66.04506
per,2009,66.04506
per,2010,66.04506
per,2011,66.31836
per,2012,67.05568
per,2013,68.21054
per,2014,67.57642
per,2015,68.10382
per,2016,67.48561
per,2017,68.86106
per,2018,69.58092
per,2019,69.58092
phl,1975,24.95585
phl,1976,24.95585
phl,1977,24.95585
phl,1978,24.95585
phl,1979,24.95585
phl,1980,24.95585
phl,1981,25.47572
phl,1982,25.47572
phl,1983,26.01454
phl,1984,26.01454
phl,1985,26.61998
phl,1986,49.49946
phl,1987,62.90221
phl,1988,62.40665
phl,1989,62.40665
phl,1990,64.11332
phl,1991,66.21259
phl,1992,65.45771
phl,1993,66.21259
phl,1994,66.21259
phl,1995,65.45771
phl,1996,65.45771
phl,1997,67.73114
phl,1998,67.73114
phl,1999,63.21384
phl,2000,62.99947
phl,2001,63.5658
phl,2002,63.5658
phl,2003,62.99173
phl,2004,60.46369
phl,2005,57.54276
phl,2006,56.93493
phl,2007,56.93493
phl,2008,57.54276
phl,2009,58.2238
phl,2010,62.92009
phl,2011,63.43579
phl,2012,64.14586
phl,2013,62.34324
phl,2014,61.66107
phl,2015,62.05527
phl,2016,52.09134
phl,2017,51.5465
phl,2018,48.25368
phl,2019,47.33419
png,1975,59.25234
png,1976,59.25234
png,1977,59.25234
png,1978,59.25234
png,1979,59.25234
png,1980,59.06293
png,1981,59.02037
png,1982,59.6447
png,1983,59.02037
png,1984,59.02037
png,1985,59.6447
png,1986,59.6447
png,1987,59.02037
png,1988,59.6447
png,1989,59.36985
png,1990,58.72728
png,1991,58.72728
png,1992,59.36985
png,1993,58.72728
png,1994,58.72728
png,1995,58.72728
png,1996,59.36985
png,1997,59.36985
png,1998,59.36985
png,1999,59.36985
png,2000,59.36985
png,2001,59.36985
png,2002,59.36985
png,2003,59.36985
png,2004,59.36985
png,2005,59.36985
png,2006,59.36985
png,2007,59.36985
png,2008,59.36985
png,2009,59.36985
png,2010,59.36985
png,2011,58.85778
png,2012,58.85778
png,2013,58.85778
png,2014,58.19749
png,2015,58.19749
png,2016,58.19749
png,2017,55.03334
png,2018,55.59031
png,2019,60.24659
pol,1975,28.18154
pol,1976,28.18154
pol,1977,28.18154
pol,1978,28.18154
pol,1979,28.18154
pol,1980,36.49747
pol,1981,36.41129
pol,1982,23.87625
pol,1983,26.60739
pol,1984,34.72206
pol,1985,34.72206
pol,1986,35.64081
pol,1987,35.64081
pol,1988,36.44474
pol,1989,54.69245
pol,1990,83.61822
pol,1991,82.81605
pol,1992,82.81605
pol,1993,82.81605
pol,1994,83.61822
pol,1995,82.81605
pol,1996,82.81605
pol,1997,82.81605
pol,1998,83.61822
pol,1999,82.81605
pol,2000,82.81605
pol,2001,82.81605
