country,time,c_fundright_idea
grc,1999,-0.26601
grc,2000,0.77225
grc,2001,-0.19619
grc,2002,-0.25614
grc,2003,0.24332
grc,2004,-0.49815
grc,2005,0.19825
grc,2006,-0.36765
grc,2007,0.67841
grc,2008,-0.13467
grc,2009,0.13206
grc,2010,0.25108
grc,2011,-0.24207
grc,2012,0.48893
grc,2013,-1.78683
grc,2014,-0.1772
grc,2015,-0.53351
grc,2016,0.07793
grc,2017,2.56687
grc,2018,-1.7042
grc,2019,-0.01906
gtm,1976,0.23599
gtm,1977,-2.87981
gtm,1978,-0.33132
gtm,1979,-0.281
gtm,1980,-2.62213
gtm,1981,0.19853
gtm,1982,0.7592
gtm,1983,0.08938
gtm,1984,0.91359
gtm,1985,3.35558
gtm,1986,13.5082
gtm,1987,0.54157
gtm,1988,0.33657
gtm,1989,0.35867
gtm,1990,0.61767
gtm,1991,-0.51017
gtm,1992,-0.1414
gtm,1993,-0.33378
gtm,1994,1.25819
gtm,1995,0.18009
gtm,1996,3.31831
gtm,1997,1.61924
gtm,1998,0.92933
gtm,1999,-0.25187
gtm,2000,4.81192
gtm,2001,0.77338
gtm,2002,-0.28931
gtm,2003,0.39468
gtm,2004,0.39172
gtm,2005,-0.00467
gtm,2006,0.06982
gtm,2007,0.06689
gtm,2008,-0.00449
gtm,2009,0.51122
gtm,2010,0.32955
gtm,2011,0.07404
gtm,2012,-0.29165
gtm,2013,1.27594
gtm,2014,-0.02987
gtm,2015,1.63842
gtm,2016,0.08808
gtm,2017,1.2305
gtm,2018,-3.35848
gtm,2019,-2.12923
hnd,1976,0.30296
hnd,1977,-0.08475
hnd,1978,-0.35568
hnd,1979,0.0381
hnd,1980,3.63439
hnd,1981,3.81186
hnd,1982,0.90353
hnd,1983,0.27699
hnd,1984,-0.26434
hnd,1985,-0.03953
hnd,1986,0.67434
hnd,1987,0.50311
hnd,1988,2.29965
hnd,1989,0.3822
hnd,1990,1.60988
hnd,1991,0.42724
hnd,1992,0.56975
hnd,1993,0.0073
hnd,1994,-0.36337
hnd,1995,0.98735
hnd,1996,-0.10588
hnd,1997,-0.00453
hnd,1998,0.39183
hnd,1999,0.56809
hnd,2000,-0.13897
hnd,2001,-0.01066
hnd,2002,-0.34675
hnd,2003,1.00119
hnd,2004,-0.88795
hnd,2005,-0.05118
hnd,2006,0.81164
hnd,2007,0.6089
hnd,2008,-0.7526
hnd,2009,-6.1457
hnd,2010,0.37992
hnd,2011,1.98329
hnd,2012,1.17391
hnd,2013,1.35823
hnd,2014,-0.12841
hnd,2015,-0.46354
hnd,2016,-0.0321
hnd,2017,-0.02124
hnd,2018,0.49598
hnd,2019,-1.29726
hrv,1992,1.25692
hrv,1993,0.48224
hrv,1994,-0.17916
hrv,1995,0.13791
hrv,1996,3.67554
hrv,1997,0.93482
hrv,1998,-0.05622
hrv,1999,0.60006
hrv,2000,10.09656
hrv,2001,0.58912
hrv,2002,0.06975
hrv,2003,-0.09872
hrv,2004,0.28074
hrv,2005,0.2516
hrv,2006,0.21686
hrv,2007,0.32874
hrv,2008,-0.29676
hrv,2009,0.36902
hrv,2010,-1.28408
hrv,2011,0.86909
hrv,2012,0.1175
hrv,2013,-1.03683
hrv,2014,0.12789
hrv,2015,-0.16408
hrv,2016,-1.27287
hrv,2017,-0.67477
hrv,2018,1.28252
hrv,2019,0.31628
hti,1976,0.28311
hti,1977,-0.26503
hti,1978,-0.18696
hti,1979,0.02568
hti,1980,-0.30313
hti,1981,1.17655
hti,1982,-0.10031
hti,1983,-0.46074
hti,1984,0.20488
hti,1985,0.04173
hti,1986,5.20089
hti,1987,3.0364
hti,1988,0.95373
hti,1989,0.00552
hti,1990,0.02567
hti,1991,-1.58279
hti,1992,-5.0036
hti,1993,0.2185
hti,1994,1.73009
hti,1995,7.33926
hti,1996,-0.24792
hti,1997,0.30153
hti,1998,0.49353
hti,1999,0.04117
hti,2000,-0.31735
hti,2001,-1.04317
hti,2002,-0.01355
hti,2003,-0.69199
hti,2004,-0.46947
hti,2005,0.81649
hti,2006,0.54233
hti,2007,1.92597
hti,2008,-0.07208
hti,2009,-1.21835
hti,2010,-0.01676
hti,2011,0.05009
hti,2012,-0.08673
hti,2013,-0.0364
hti,2014,-0.27253
hti,2015,-0.34076
hti,2016,2.19693
hti,2017,-3.55734
hti,2018,0.28837
hti,2019,-0.42587
hun,1976,0.03243
hun,1977,0.06201
hun,1978,0.17236
hun,1979,0.04606
hun,1980,0.82671
hun,1981,0.12906
hun,1982,0.56811
hun,1983,0.32041
hun,1984,-0.0487
hun,1985,0.1761
hun,1986,0.35567
hun,1987,0.11628
hun,1988,2.69012
hun,1989,3.68399
hun,1990,25.10429
hun,1991,-0.16138
hun,1992,0.16828
hun,1993,-0.63315
hun,1994,0.7982
hun,1995,-0.16043
hun,1996,-0.08455
hun,1997,0.04411
hun,1998,-0.4139
hun,1999,-0.98943
hun,2000,0.21479
hun,2001,0.06374
hun,2002,0.52794
hun,2003,-0.58557
hun,2004,0.00425
hun,2005,0.24158
hun,2006,-5.32666
hun,2007,5.26757
hun,2008,-0.33648
hun,2009,0.15866
hun,2010,-4.84943
hun,2011,-0.88048
hun,2012,-0.37109
hun,2013,-2.26456
hun,2014,0.15674
hun,2015,-0.36967
hun,2016,-0.07006
hun,2017,0.79658
hun,2018,-3.95296
hun,2019,1.86243
idn,1976,0.44244
idn,1977,-0.38496
idn,1978,1.45849
idn,1979,-1.11318
idn,1980,-0.64792
idn,1981,0.57246
idn,1982,-0.05565
idn,1983,0.17623
idn,1984,-0.25164
idn,1985,0.0312
idn,1986,0.14452
idn,1987,-0.26502
idn,1988,0.28802
idn,1989,0.25449
idn,1990,0.18897
idn,1991,-0.32415
idn,1992,0.46526
idn,1993,-0.32657
idn,1994,0.02469
idn,1995,0.08769
idn,1996,0.15816
idn,1997,-0.21956
idn,1998,7.20742
idn,1999,16.61741
idn,2000,-0.54218
idn,2001,0.16496
idn,2002,0.07647
idn,2003,0.26168
idn,2004,-0.0477
idn,2005,0.12175
idn,2006,-0.36226
idn,2007,0.30723
idn,2008,-0.07096
idn,2009,-0.18602
idn,2010,0.09388
idn,2011,0.02548
idn,2012,0.33447
idn,2013,-1.89353
idn,2014,-0.05495
idn,2015,1.67475
idn,2016,-0.02981
idn,2017,-0.95866
idn,2018,-1.22473
idn,2019,-0.85421
ind,1976,-0.04199
ind,1977,7.10855
ind,1978,2.97029
ind,1979,-0.15934
ind,1980,0.14731
ind,1981,0.20569
ind,1982,-0.00621
ind,1983,0.1448
ind,1984,0.08267
ind,1985,-0.00765
ind,1986,0.58161
ind,1987,-0.36948
ind,1988,-0.16106
ind,1989,-0.1032
ind,1990,0.4788
ind,1991,0.0034
ind,1992,-0.08137
ind,1993,0.06854
ind,1994,0.76508
ind,1995,-0.10228
ind,1996,-0.09648
ind,1997,0.11197
ind,1998,0.13695
ind,1999,-0.39144
ind,2000,-1.02428
ind,2001,0.405
ind,2002,0.07777
ind,2003,0.14064
ind,2004,0.05229
ind,2005,-0.01045
ind,2006,-0.08141
ind,2007,-0.11478
ind,2008,-0.24212
ind,2009,0.3278
ind,2010,-0.13229
ind,2011,0.24736
ind,2012,-0.22577
ind,2013,1.25486
ind,2014,-0.97649
ind,2015,-2.27279
ind,2016,-1.35087
ind,2017,-0.3572
ind,2018,-0.39574
ind,2019,-2.99329
irl,1976,-0.24706
irl,1977,0.31918
irl,1978,0.07477
irl,1979,0.24869
irl,1980,-0.00897
irl,1981,3.14956
irl,1982,0.47952
irl,1983,0.30638
irl,1984,-0.05257
irl,1985,0.49241
irl,1986,-0.05779
irl,1987,0.02418
irl,1988,0.15037
irl,1989,0.06063
irl,1990,2.47689
irl,1991,0.77081
irl,1992,-0.12656
irl,1993,-0.2465
irl,1994,0.68746
irl,1995,-0.24324
irl,1996,0.36361
irl,1997,0.03675
irl,1998,0.01497
irl,1999,0.02114
irl,2000,0.85125
irl,2001,0.11734
irl,2002,0.21037
irl,2003,-0.29974
irl,2004,0.62135
irl,2005,-0.11723
irl,2006,-0.35753
irl,2007,0.48864
irl,2008,-0.5404
irl,2009,0.5142
irl,2010,-0.12467
irl,2011,0.60082
irl,2012,0.85971
irl,2013,-1.72695
irl,2014,-0.32019
irl,2015,0.72657
irl,2016,0.26347
irl,2017,3.02256
irl,2018,-1.49582
irl,2019,-1.00748
irn,1976,-0.15175
irn,1977,-0.08223
irn,1978,-1.07778
irn,1979,-2.54108
irn,1980,-10.48795
irn,1981,-0.88023
irn,1982,-0.76281
irn,1983,0.27976
irn,1984,2.57921
irn,1985,3.65728
irn,1986,0.12763
irn,1987,-0.27835
irn,1988,0.50615
irn,1989,0.82324
irn,1990,2.90134
irn,1991,-0.0025
irn,1992,0.98088
irn,1993,0.16966
irn,1994,1.34188
irn,1995,-0.25603
irn,1996,0.28459
irn,1997,2.18209
irn,1998,-0.70397
irn,1999,0.52938
irn,2000,0.13414
irn,2001,0.20832
irn,2002,-0.21413
irn,2003,0.17456
irn,2004,-0.01881
irn,2005,-1.29302
irn,2006,-0.65032
irn,2007,-0.16776
irn,2008,-0.19545
irn,2009,-0.75153
irn,2010,0.02618
irn,2011,0.14085
irn,2012,0.17607
irn,2013,2.13743
irn,2014,-0.18627
irn,2015,0.35244
irn,2016,0.36965
irn,2017,-0.19491
irn,2018,-0.00858
irn,2019,-0.41858
irq,1976,0.01007
irq,1977,-0.17313
irq,1978,0.18166
irq,1979,-1.17749
irq,1980,-5.52073
irq,1981,0.34298
irq,1982,-0.21317
irq,1983,-0.33003
irq,1984,0.45041
irq,1985,-0.13467
irq,1986,0.4385
irq,1987,-0.19514
irq,1988,-0.15848
irq,1989,-0.03152
irq,1990,-0.22811
irq,1991,-0.46914
irq,1992,-0.09023
irq,1993,0.62088
irq,1994,-0.07636
irq,1995,-0.09334
irq,1996,-0.09704
irq,1997,0.17873
irq,1998,-0.46155
irq,1999,0.24943
irq,2000,0.00896
irq,2001,0.74774
irq,2002,0.14763
irq,2003,9.95404
irq,2004,3.82547
irq,2005,0.00857
irq,2006,-0.70074
irq,2007,0.65608
irq,2008,-0.81628
irq,2009,0.75065
irq,2010,-0.13162
irq,2011,-0.07454
irq,2012,-1.4426
irq,2013,2.31595
irq,2014,-0.2184
irq,2015,-0.04674
irq,2016,0.36325
irq,2017,0.08278
irq,2018,2.16642
irq,2019,-0.15399
isl,1976,0.22693
isl,1977,-0.11083
isl,1978,0.05746
isl,1979,-0.01689
isl,1980,1.0449
isl,1981,0.40769
isl,1982,0.27563
isl,1983,-0.24361
isl,1984,0.65443
isl,1985,-0.49366
isl,1986,0.31475
isl,1987,0.30915
isl,1988,-0.10457
isl,1989,0.08549
isl,1990,5.29648
isl,1991,-0.3041
isl,1992,0.23446
isl,1993,0.09048
isl,1994,-0.05379
isl,1995,0.01768
isl,1996,0.26856
isl,1997,0.15326
isl,1998,0.53812
isl,1999,-0.15196
isl,2000,0.83325
isl,2001,-0.07421
isl,2002,-0.6342
isl,2003,0.10451
isl,2004,0.13226
isl,2005,-0.15522
isl,2006,0.35645
isl,2007,-0.02466
isl,2008,0.31389
isl,2009,0.02212
isl,2010,-0.03916
isl,2011,0.3405
isl,2012,-0.24623
isl,2013,-1.09095
isl,2014,0.00902
isl,2015,0.58264
isl,2016,-0.69039
isl,2017,-0.1446
isl,2018,0.18269
isl,2019,-5.1609
isr,1976,1.67409
isr,1977,0.20295
isr,1978,0.03728
isr,1979,0.14536
isr,1980,-0.30346
isr,1981,-0.28762
isr,1982,0.05605
isr,1983,0.23199
isr,1984,0.01848
isr,1985,-0.25639
isr,1986,0.17263
isr,1987,-0.24971
isr,1988,-0.62855
isr,1989,0.31543
isr,1990,-0.03367
isr,1991,0.99444
isr,1992,-0.48815
isr,1993,0.35546
isr,1994,-0.18001
isr,1995,0.44325
isr,1996,0.38097
isr,1997,-0.84803
isr,1998,0.38648
isr,1999,0.00247
isr,2000,0.17758
isr,2001,-0.79348
isr,2002,0.75145
isr,2003,-0.09119
isr,2004,-0.11509
isr,2005,-0.02321
isr,2006,0.24902
isr,2007,-0.50265
isr,2008,0.02167
isr,2009,-0.11717
isr,2010,0.17152
isr,2011,0.53271
isr,2012,-0.53956
isr,2013,-0.99364
isr,2014,-0.42448
isr,2015,0.19557
isr,2016,-0.06424
isr,2017,2.18123
isr,2018,-0.05303
isr,2019,1.35717
ita,1976,1.5122
ita,1977,-0.10944
ita,1978,0.21878
ita,1979,0.23685
ita,1980,5.18198
ita,1981,2.08812
ita,1982,0.07614
ita,1983,0.29569
ita,1984,0.68134
ita,1985,-0.00991
ita,1986,0.04133
ita,1987,0.42403
ita,1988,-0.19971
ita,1989,-0.09529
ita,1990,0.70021
ita,1991,1.0622
ita,1992,-0.11309
ita,1993,0.30559
ita,1994,-0.08388
ita,1995,0.06476
ita,1996,0.07246
ita,1997,-0.05388
ita,1998,0.05492
ita,1999,0.20719
ita,2000,-0.46466
ita,2001,-0.23717
ita,2002,0.79575
ita,2003,0.07283
ita,2004,-0.20745
ita,2005,0.51334
ita,2006,0.1882
ita,2007,-0.07756
ita,2008,0.01732
ita,2009,-0.23494
ita,2010,0.05659
ita,2011,0.34566
ita,2012,0.0754
ita,2013,0.66535
ita,2014,-0.44335
ita,2015,0.23716
ita,2016,0.06321
ita,2017,-0.63727
ita,2018,-0.87424
ita,2019,-0.03175
jam,1976,-0.12594
jam,1977,-0.23737
jam,1978,0.31172
jam,1979,0.21927
jam,1980,0.37165
jam,1981,0.60259
jam,1982,0.05107
jam,1983,0.19289
jam,1984,0.38613
jam,1985,0.11216
jam,1986,0.16101
jam,1987,0.11813
jam,1988,0.08022
jam,1989,-0.37498
jam,1990,5.10857
jam,1991,1.83999
jam,1992,-0.15803
jam,1993,1.36728
jam,1994,-0.1984
jam,1995,0.09235
jam,1996,0.43489
jam,1997,-0.2193
jam,1998,0.32324
jam,1999,-0.85344
jam,2000,0.1528
jam,2001,0.01228
jam,2002,0.02325
jam,2003,0.14506
jam,2004,-0.3172
jam,2005,0.11541
jam,2006,0.41818
jam,2007,-0.02954
jam,2008,0.02236
jam,2009,-0.19283
jam,2010,0.09454
jam,2011,0.93477
jam,2012,0.04737
jam,2013,1.11535
jam,2014,-0.20418
jam,2015,0.57538
jam,2016,0.56567
jam,2017,0.77928
jam,2018,-0.33391
jam,2019,0.86275
jor,1976,0.77239
jor,1977,-0.29704
jor,1978,0.00067
jor,1979,0.03742
jor,1980,3.39217
jor,1981,-0.49312
jor,1982,0.1836
jor,1983,0.3928
jor,1984,-0.61815
jor,1985,0.13337
jor,1986,0.10876
jor,1987,0.0411
jor,1988,0.37017
jor,1989,1.05174
jor,1990,3.35446
jor,1991,0.18715
jor,1992,-0.21263
jor,1993,0.41404
jor,1994,-0.34984
jor,1995,0.18313
jor,1996,0.14682
jor,1997,-0.14898
jor,1998,-0.19918
jor,1999,0.71557
jor,2000,0.08063
jor,2001,0.01883
jor,2002,-0.06132
jor,2003,0.08356
jor,2004,0.34869
jor,2005,-0.3943
jor,2006,0.19772
jor,2007,0.05396
jor,2008,-0.01064
jor,2009,-0.28667
jor,2010,0.66111
jor,2011,0.19679
jor,2012,-0.48664
jor,2013,1.31361
jor,2014,-0.13902
jor,2015,0.11186
jor,2016,1.86424
jor,2017,-0.57706
jor,2018,1.35657
jor,2019,0.57627
jpn,1976,0.57589
jpn,1977,-0.19768
jpn,1978,-0.44653
jpn,1979,0.46887
jpn,1980,0.69439
jpn,1981,-0.13453
jpn,1982,0.15447
jpn,1983,-0.05436
jpn,1984,0.06473
jpn,1985,0.18611
jpn,1986,0.16208
jpn,1987,0.09618
jpn,1988,0.22058
jpn,1989,0.14602
jpn,1990,-0.74882
jpn,1991,0.1991
jpn,1992,-0.13925
jpn,1993,0.62085
jpn,1994,1.09715
jpn,1995,-0.46306
jpn,1996,-0.17583
jpn,1997,1.28267
jpn,1998,-0.41153
jpn,1999,-0.84729
jpn,2000,-0.21236
jpn,2001,0.62554
jpn,2002,-0.02018
jpn,2003,0.51997
jpn,2004,0.13219
jpn,2005,0.15814
jpn,2006,0.07568
jpn,2007,-0.1166
jpn,2008,0.03646
jpn,2009,0.31287
jpn,2010,-0.7384
jpn,2011,-0.21362
jpn,2012,0.41374
jpn,2013,-1.33059
jpn,2014,-0.43317
jpn,2015,-1.0225
jpn,2016,-0.15862
jpn,2017,0.07406
jpn,2018,0.57821
jpn,2019,-0.49612
kaz,1992,-0.52944
kaz,1993,2.98409
kaz,1994,0.17909
kaz,1995,-0.17782
kaz,1996,-0.57509
kaz,1997,-0.0823
kaz,1998,0.24683
kaz,1999,-0.05554
kaz,2000,-0.33961
kaz,2001,0.18821
kaz,2002,-3.41633
kaz,2003,0.05238
kaz,2004,-0.03583
kaz,2005,-0.2661
kaz,2006,0.16508
kaz,2007,-0.73627
kaz,2008,0.16598
kaz,2009,0.06472
kaz,2010,0.07446
kaz,2011,0.4405
kaz,2012,-0.51551
kaz,2013,-0.16116
kaz,2014,-0.17525
kaz,2015,0.23561
kaz,2016,0.2394
kaz,2017,-0.57871
kaz,2018,-6.08084
kaz,2019,3.60637
ken,1976,0.25053
ken,1977,-0.216
ken,1978,0.01588
ken,1979,0.61309
ken,1980,0.66116
ken,1981,0.27898
ken,1982,-0.13461
ken,1983,-0.21588
ken,1984,-0.11249
ken,1985,-0.45713
ken,1986,0.27199
ken,1987,-0.05653
ken,1988,-0.41235
ken,1989,0.23315
ken,1990,1.15534
ken,1991,1.83568
ken,1992,0.95125
ken,1993,3.16175
ken,1994,-0.23729
ken,1995,0.01097
ken,1996,0.26769
ken,1997,0.31516
ken,1998,0.36108
ken,1999,-0.65683
ken,2000,2.30117
ken,2001,0.27286
ken,2002,0.32193
ken,2003,1.53164
ken,2004,0.17728
ken,2005,0.15488
ken,2006,-0.18223
ken,2007,-0.22641
ken,2008,0.15502
ken,2009,-0.07453
ken,2010,4.74699
ken,2011,-0.18205
ken,2012,0.46973
ken,2013,-5.48344
ken,2014,-0.14681
ken,2015,0.02897
ken,2016,0.02238
ken,2017,-0.33699
ken,2018,0.39616
ken,2019,0.85409
kgz,1992,1.78185
kgz,1993,0.01436
kgz,1994,-0.5956
kgz,1995,-1.37736
kgz,1996,-1.07762
kgz,1997,-0.30326
kgz,1998,0.37362
kgz,1999,-0.37613
kgz,2000,-1.83654
kgz,2001,0.20473
kgz,2002,-0.70232
kgz,2003,0.04292
kgz,2004,0.07281
kgz,2005,-0.79692
kgz,2006,0.66543
kgz,2007,-0.40389
kgz,2008,0.10824
kgz,2009,-1.42553
kgz,2010,4.51861
kgz,2011,3.29052
kgz,2012,-1.9313
kgz,2013,-0.6339
kgz,2014,0.01727
kgz,2015,-0.32491
kgz,2016,1.17016
kgz,2017,0.27748
kgz,2018,2.21624
kgz,2019,-1.75632
khm,1976,0.2807
khm,1977,-0.51696
khm,1978,0.28079
khm,1979,15.41797
khm,1980,10.18161
khm,1981,0.01437
khm,1982,0.32734
khm,1983,0.13043
khm,1984,-0.28308
khm,1985,0.36319
khm,1986,-0.08207
khm,1987,0.08078
khm,1988,-0.08572
khm,1989,0.53728
khm,1990,1.377
khm,1991,0.18459
khm,1992,5.89493
khm,1993,4.3466
khm,1994,2.15635
khm,1995,0.01988
khm,1996,-0.14423
khm,1997,-0.07813
khm,1998,0.48036
khm,1999,1.08526
khm,2000,0.03911
khm,2001,0.68424
khm,2002,0.0319
khm,2003,-1.79182
khm,2004,0.04841
khm,2005,-0.2632
khm,2006,0.39542
khm,2007,-0.08768
khm,2008,0.32353
khm,2009,-0.40161
khm,2010,0.02344
khm,2011,0.1603
khm,2012,0.07312
khm,2013,-0.24396
khm,2014,-0.01531
khm,2015,0.07941
khm,2016,-4.01816
khm,2017,-1.12692
khm,2018,0.18876
khm,2019,-1.2007
kor,1976,0.2092
kor,1977,0.28538
kor,1978,-0.22951
kor,1979,0.33801
kor,1980,2.44337
kor,1981,-1.69959
kor,1982,0.83735
kor,1983,-0.20541
kor,1984,0.80828
kor,1985,0.62315
kor,1986,0.16609
kor,1987,4.82828
kor,1988,12.59187
kor,1989,2.63297
kor,1990,0.67241
kor,1991,-0.06092
kor,1992,0.19736
kor,1993,1.66061
kor,1994,-0.03732
kor,1995,0.19639
kor,1996,0.19207
kor,1997,0.22173
kor,1998,1.31656
kor,1999,0.4493
kor,2000,1.19385
kor,2001,-0.31336
kor,2002,0.6021
kor,2003,0.01371
kor,2004,-0.10521
kor,2005,0.1338
kor,2006,0.31508
kor,2007,-0.60428
kor,2008,-1.69662
kor,2009,-0.3321
kor,2010,0.56358
kor,2011,0.21984
kor,2012,-0.20096
kor,2013,-1.39825
kor,2014,-0.11104
kor,2015,-0.03964
kor,2016,0.15707
kor,2017,6.57908
kor,2018,0.74442
kor,2019,-0.87338
kwt,1976,-1.04598
kwt,1977,-0.09935
kwt,1978,-0.36261
kwt,1979,0.08659
kwt,1980,0.93943
kwt,1981,0.25627
kwt,1982,-0.075
kwt,1983,0.07984
kwt,1984,-0.46408
kwt,1985,0.30546
kwt,1986,-0.41828
kwt,1987,0.24181
kwt,1988,-0.06753
kwt,1989,-0.40882
kwt,1990,-5.26405
kwt,1991,0.98992
kwt,1992,7.58496
kwt,1993,0.56776
kwt,1994,-0.04125
kwt,1995,-0.10436
kwt,1996,-0.29283
kwt,1997,0.35026
kwt,1998,0.58345
kwt,1999,-0.2832
kwt,2000,-0.0997
kwt,2001,0.52172
kwt,2002,-0.36828
kwt,2003,0.41897
kwt,2004,-0.11133
kwt,2005,0.30503
kwt,2006,-0.11607
kwt,2007,-0.0154
kwt,2008,-0.27131
kwt,2009,0.75735
kwt,2010,-0.36812
kwt,2011,-0.07982
kwt,2012,0.12949
kwt,2013,-0.11278
kwt,2014,-0.02103
kwt,2015,-0.12738
kwt,2016,0.44861
kwt,2017,0.58012
kwt,2018,0.96959
kwt,2019,-1.16496
lao,1976,-2.27224
lao,1977,0.01218
lao,1978,0.22165
lao,1979,-0.2512
lao,1980,-0.01486
lao,1981,0.17404
lao,1982,0.04212
lao,1983,-0.10355
lao,1984,-0.39432
lao,1985,0.05259
lao,1986,0.87237
lao,1987,0.29388
lao,1988,0.04523
lao,1989,0.16985
lao,1990,0.32237
lao,1991,2.67791
lao,1992,0.02177
lao,1993,-0.73822
lao,1994,-0.72596
lao,1995,-0.10446
lao,1996,0.05426
lao,1997,0.28448
lao,1998,0.09593
lao,1999,0.21793
lao,2000,0.15579
lao,2001,-0.21157
lao,2002,-0.27219
lao,2003,0.40147
lao,2004,0.26999
lao,2005,-0.11215
lao,2006,0.07308
lao,2007,-0.08894
lao,2008,0.53379
lao,2009,0.25246
lao,2010,-0.00662
lao,2011,-0.0387
lao,2012,-0.22397
lao,2013,-0.19784
lao,2014,0.22877
lao,2015,0.05689
lao,2016,-0.14562
lao,2017,0.00151
lao,2018,2.23402
lao,2019,1.64748
lbn,1976,-3.47745
lbn,1977,-0.12635
lbn,1978,0.14736
lbn,1979,-0.38379
lbn,1980,0.18956
lbn,1981,-0.06938
lbn,1982,0.50607
lbn,1983,0.06372
lbn,1984,-0.48642
lbn,1985,0.24913
lbn,1986,-0.21128
lbn,1987,0.30275
lbn,1988,0.0304
lbn,1989,-0.38161
lbn,1990,1.03544
lbn,1991,0.67481
lbn,1992,0.16208
lbn,1993,-0.2847
lbn,1994,0.27692
lbn,1995,-0.31575
lbn,1996,0.31056
lbn,1997,-0.10557
lbn,1998,0.20597
lbn,1999,-0.25703
lbn,2000,0.28752
lbn,2001,0.22063
lbn,2002,-0.02582
lbn,2003,0.11112
lbn,2004,-0.19557
lbn,2005,1.70355
lbn,2006,0.91583
lbn,2007,1.30651
lbn,2008,0.365
lbn,2009,0.18444
lbn,2010,0.32994
lbn,2011,0.13499
lbn,2012,0.46778
lbn,2013,-0.37223
lbn,2014,-0.18515
lbn,2015,-0.5203
lbn,2016,-0.8731
lbn,2017,3.25805
lbn,2018,0.70778
lbn,2019,0.96705
lbr,1976,0.25426
lbr,1977,-0.30385
lbr,1978,0.09988
lbr,1979,-0.45191
lbr,1980,-3.5861
lbr,1981,-0.35169
lbr,1982,-0.1516
lbr,1983,-0.04253
lbr,1984,0.34306
lbr,1985,0.05157
lbr,1986,0.90893
lbr,1987,-0.56364
lbr,1988,0.16821
lbr,1989,0.00012
lbr,1990,-3.80393
lbr,1991,11.6163
lbr,1992,-0.21438
lbr,1993,-0.29883
lbr,1994,-0.15484
lbr,1995,-0.1245
lbr,1996,-4.39532
lbr,1997,-5.76581
lbr,1998,0.16881
lbr,1999,-0.20815
lbr,2000,-0.30114
lbr,2001,0.3253
lbr,2002,0.192
lbr,2003,0.37965
lbr,2004,26.83672
lbr,2005,4.38705
lbr,2006,1.16661
lbr,2007,-0.81718
lbr,2008,0.44365
lbr,2009,-0.47479
lbr,2010,0.87044
lbr,2011,0.71214
lbr,2012,-0.42731
lbr,2013,-2.55681
lbr,2014,-0.27194
lbr,2015,0.39155
lbr,2016,-0.61733
lbr,2017,3.39815
lbr,2018,-1.02211
lbr,2019,-1.34027
lby,1976,0.3301
lby,1977,-0.39715
lby,1978,0.32619
lby,1979,-0.14429
lby,1980,-0.08163
lby,1981,0.10356
lby,1982,-0.06289
lby,1983,0.15811
lby,1984,-0.39351
lby,1985,0.42667
lby,1986,0.03569
lby,1987,-0.07871
lby,1988,-0.0121
lby,1989,0.01342
lby,1990,-0.07553
lby,1991,0.07979
lby,1992,0.2667
lby,1993,-0.19095
lby,1994,0.33353
lby,1995,0.0347
lby,1996,0.13458
lby,1997,-0.42283
lby,1998,0.1563
lby,1999,-0.059
lby,2000,0.39288
lby,2001,0.00036
lby,2002,-0.12587
lby,2003,0.04142
lby,2004,0.1553
lby,2005,0.21846
lby,2006,0.6793
lby,2007,-0.1233
lby,2008,0.20362
lby,2009,-0.28489
lby,2010,0.16852
lby,2011,2.73603
lby,2012,7.85062
lby,2013,-4.0243
lby,2014,-2.6757
lby,2015,1.25246
lby,2016,-0.2044
lby,2017,-0.21597
lby,2018,-1.858
lby,2019,-0.05989
lka,1976,0.03795
lka,1977,-0.49952
lka,1978,-0.57948
lka,1979,-0.17939
lka,1980,-3.47003
lka,1981,-0.06874
lka,1982,0.21399
lka,1983,-3.93359
lka,1984,-0.42135
lka,1985,-0.00332
lka,1986,-1.52257
lka,1987,-3.39257
lka,1988,-1.20465
lka,1989,-0.21204
lka,1990,2.61629
lka,1991,0.58637
lka,1992,-0.1969
lka,1993,0.69162
lka,1994,0.39383
lka,1995,0.62786
lka,1996,-0.32459
lka,1997,-0.10873
lka,1998,-0.47223
lka,1999,-0.14184
lka,2000,0.0154
lka,2001,0.08223
lka,2002,0.50367
lka,2003,0.02372
lka,2004,-0.30971
lka,2005,-0.76679
lka,2006,-1.40775
lka,2007,-0.81253
lka,2008,-0.16844
lka,2009,-0.02466
lka,2010,3.79131
lka,2011,0.17148
lka,2012,-0.14871
lka,2013,-0.83347
lka,2014,0.59467
lka,2015,4.97708
lka,2016,3.53539
lka,2017,0.05745
lka,2018,4.75789
lka,2019,-1.05858
lso,1976,0.21777
lso,1977,0.00983
lso,1978,0.13088
lso,1979,0.39669
lso,1980,0.45523
lso,1981,-0.07684
lso,1982,0.12756
lso,1983,-0.05409
lso,1984,-0.32311
lso,1985,0.03413
lso,1986,1.22742
lso,1987,4.23649
lso,1988,0.30356
lso,1989,-0.51335
lso,1990,0.6545
lso,1991,0.43461
lso,1992,0.29438
lso,1993,6.74744
lso,1994,2.13715
lso,1995,0.52944
lso,1996,1.09585
lso,1997,-0.37416
lso,1998,-1.0902
lso,1999,0.18179
lso,2000,0.55442
lso,2001,-0.05907
lso,2002,-0.15446
lso,2003,-0.35884
lso,2004,0.72114
lso,2005,1.21015
lso,2006,-0.17714
lso,2007,-0.34362
