country,time,civsocpart_idea
gtm,1980,33.31147
gtm,1981,33.31147
gtm,1982,29.85993
gtm,1983,24.754
gtm,1984,28.80598
gtm,1985,38.37544
gtm,1986,44.13887
gtm,1987,50.15531
gtm,1988,50.15531
gtm,1989,50.15531
gtm,1990,52.78238
gtm,1991,50.92038
gtm,1992,51.38821
gtm,1993,51.38821
gtm,1994,55.66409
gtm,1995,55.10043
gtm,1996,57.29128
gtm,1997,52.84605
gtm,1998,52.84605
gtm,1999,52.84605
gtm,2000,53.44682
gtm,2001,53.44682
gtm,2002,53.44682
gtm,2003,53.44682
gtm,2004,53.44682
gtm,2005,53.44682
gtm,2006,53.44682
gtm,2007,53.44682
gtm,2008,53.44682
gtm,2009,53.44682
gtm,2010,52.84605
gtm,2011,52.84605
gtm,2012,52.84605
gtm,2013,52.28135
gtm,2014,52.28135
gtm,2015,56.148
gtm,2016,56.148
gtm,2017,53.28962
gtm,2018,48.95663
gtm,2019,49.65395
hnd,1975,42.12825
hnd,1976,42.12825
hnd,1977,42.12825
hnd,1978,42.12825
hnd,1979,41.2849
hnd,1980,44.70257
hnd,1981,44.70257
hnd,1982,42.03991
hnd,1983,43.75065
hnd,1984,43.75065
hnd,1985,43.75065
hnd,1986,44.69286
hnd,1987,45.56741
hnd,1988,46.19746
hnd,1989,50.12567
hnd,1990,48.15585
hnd,1991,47.06764
hnd,1992,47.06764
hnd,1993,48.15585
hnd,1994,50.26571
hnd,1995,51.53843
hnd,1996,51.53843
hnd,1997,51.53843
hnd,1998,51.53843
hnd,1999,53.96683
hnd,2000,53.96683
hnd,2001,53.96683
hnd,2002,52.3875
hnd,2003,52.3875
hnd,2004,52.3875
hnd,2005,52.3875
hnd,2006,55.81006
hnd,2007,55.81006
hnd,2008,55.81006
hnd,2009,51.75841
hnd,2010,52.18162
hnd,2011,51.25514
hnd,2012,51.25514
hnd,2013,54.61182
hnd,2014,53.43277
hnd,2015,52.11762
hnd,2016,53.43011
hnd,2017,53.11526
hnd,2018,58.09149
hnd,2019,57.39761
hrv,1991,42.33654
hrv,1992,42.33654
hrv,1993,42.88059
hrv,1994,42.88059
hrv,1995,42.88059
hrv,1996,43.51827
hrv,1997,47.26803
hrv,1998,47.26803
hrv,1999,47.26803
hrv,2000,54.75034
hrv,2001,56.54898
hrv,2002,56.7726
hrv,2003,56.13113
hrv,2004,55.60542
hrv,2005,55.60542
hrv,2006,55.60542
hrv,2007,55.60542
hrv,2008,55.60542
hrv,2009,57.54807
hrv,2010,60.24261
hrv,2011,62.78405
hrv,2012,62.78405
hrv,2013,63.77103
hrv,2014,63.77103
hrv,2015,62.21016
hrv,2016,58.25298
hrv,2017,56.82946
hrv,2018,56.84656
hrv,2019,57.462
hti,1975,35.24348
hti,1976,35.24348
hti,1977,35.24348
hti,1978,35.24348
hti,1979,35.24348
hti,1980,37.98637
hti,1981,37.98637
hti,1982,37.98637
hti,1983,39.39472
hti,1984,39.39472
hti,1985,39.39472
hti,1986,47.97997
hti,1987,51.03769
hti,1988,53.61192
hti,1989,53.61192
hti,1990,53.10998
hti,1991,53.7472
hti,1992,49.27057
hti,1993,47.49452
hti,1994,42.51343
hti,1995,48.64268
hti,1996,51.10215
hti,1997,51.10215
hti,1998,51.10215
hti,1999,51.10215
hti,2000,51.52468
hti,2001,51.52468
hti,2002,51.52468
hti,2003,51.52468
hti,2004,48.63967
hti,2005,48.63967
hti,2006,49.46967
hti,2007,50.68645
hti,2008,50.68645
hti,2009,50.68645
hti,2010,50.68645
hti,2011,51.26546
hti,2012,51.26546
hti,2013,49.51357
hti,2014,49.51357
hti,2015,49.51357
hti,2016,49.51357
hti,2017,51.11995
hti,2018,52.36318
hti,2019,56.68584
hun,1975,29.09803
hun,1976,29.09803
hun,1977,29.09803
hun,1978,29.09803
hun,1979,29.09803
hun,1980,29.09803
hun,1981,29.09803
hun,1982,29.09803
hun,1983,29.09803
hun,1984,29.09803
hun,1985,31.96756
hun,1986,31.96756
hun,1987,31.96756
hun,1988,36.84093
hun,1989,43.90843
hun,1990,54.10991
hun,1991,54.10991
hun,1992,54.10991
hun,1993,53.3364
hun,1994,53.3364
hun,1995,54.10991
hun,1996,54.10991
hun,1997,54.10991
hun,1998,54.10991
hun,1999,52.58244
hun,2000,52.20728
hun,2001,52.20728
hun,2002,52.20728
hun,2003,52.20728
hun,2004,52.20728
hun,2005,52.20728
hun,2006,51.57572
hun,2007,52.20728
hun,2008,52.87943
hun,2009,52.87943
hun,2010,50.34408
hun,2011,48.11908
hun,2012,48.11908
hun,2013,43.14425
hun,2014,40.51438
hun,2015,42.91541
hun,2016,41.63406
hun,2017,41.63406
hun,2018,40.51438
hun,2019,40.07388
idn,1975,25.59887
idn,1976,25.59887
idn,1977,25.59887
idn,1978,25.59887
idn,1979,25.59887
idn,1980,25.59887
idn,1981,25.59887
idn,1982,25.59887
idn,1983,25.59887
idn,1984,25.59887
idn,1985,25.59887
idn,1986,25.59887
idn,1987,25.59887
idn,1988,25.59887
idn,1989,25.59887
idn,1990,25.59887
idn,1991,25.59887
idn,1992,25.59887
idn,1993,25.59887
idn,1994,25.59887
idn,1995,25.59887
idn,1996,25.59887
idn,1997,25.59887
idn,1998,42.18915
idn,1999,68.34953
idn,2000,66.25543
idn,2001,66.25543
idn,2002,66.25543
idn,2003,66.25543
idn,2004,66.25543
idn,2005,66.25543
idn,2006,66.25543
idn,2007,66.25543
idn,2008,67.76975
idn,2009,67.76975
idn,2010,67.36523
idn,2011,67.36523
idn,2012,67.19516
idn,2013,75.62704
idn,2014,75.62704
idn,2015,74.04263
idn,2016,74.04263
idn,2017,67.43682
idn,2018,66.66492
idn,2019,63.812
ind,1975,45.36009
ind,1976,46.10771
ind,1977,57.71406
ind,1978,63.50449
ind,1979,63.50449
ind,1980,63.50449
ind,1981,64.20042
ind,1982,64.20042
ind,1983,64.20042
ind,1984,64.20042
ind,1985,64.20042
ind,1986,64.20042
ind,1987,64.20042
ind,1988,64.20042
ind,1989,64.20042
ind,1990,67.46629
ind,1991,69.91418
ind,1992,67.33917
ind,1993,67.33917
ind,1994,67.33917
ind,1995,67.33917
ind,1996,67.33917
ind,1997,67.33917
ind,1998,67.33917
ind,1999,68.11149
ind,2000,68.29777
ind,2001,68.29777
ind,2002,68.29777
ind,2003,69.35529
ind,2004,68.29777
ind,2005,69.35529
ind,2006,69.35529
ind,2007,69.35529
ind,2008,69.35529
ind,2009,69.35529
ind,2010,69.35529
ind,2011,69.35529
ind,2012,70.66731
ind,2013,67.49452
ind,2014,60.52026
ind,2015,53.71767
ind,2016,53.71767
ind,2017,53.12581
ind,2018,53.96719
ind,2019,53.59474
irl,1975,69.29501
irl,1976,69.50733
irl,1977,69.29501
irl,1978,69.29501
irl,1979,69.29501
irl,1980,70.37472
irl,1981,70.37472
irl,1982,70.37472
irl,1983,70.37472
irl,1984,70.37472
irl,1985,70.37472
irl,1986,70.37472
irl,1987,71.83073
irl,1988,71.83073
irl,1989,71.83073
irl,1990,70.94478
irl,1991,75.72806
irl,1992,75.72806
irl,1993,75.72806
irl,1994,75.72806
irl,1995,75.72806
irl,1996,75.72806
irl,1997,75.72806
irl,1998,75.72806
irl,1999,75.72806
irl,2000,75.72806
irl,2001,75.72806
irl,2002,75.72806
irl,2003,75.72806
irl,2004,75.72806
irl,2005,75.72806
irl,2006,75.72806
irl,2007,75.72806
irl,2008,75.82554
irl,2009,74.3513
irl,2010,74.79528
irl,2011,75.63807
irl,2012,75.63807
irl,2013,78.62806
irl,2014,78.62806
irl,2015,79.90649
irl,2016,78.80187
irl,2017,78.80187
irl,2018,78.80187
irl,2019,73.46715
irn,1975,33.59511
irn,1976,34.05578
irn,1977,35.48371
irn,1978,40.13305
irn,1979,45.28881
irn,1980,36.65382
irn,1981,35.48076
irn,1982,35.3871
irn,1983,34.14358
irn,1984,37.28868
irn,1985,37.28868
irn,1986,35.90265
irn,1987,35.90265
irn,1988,35.90265
irn,1989,38.84616
irn,1990,40.58243
irn,1991,40.58243
irn,1992,40.58243
irn,1993,40.58243
irn,1994,40.58243
irn,1995,40.58243
irn,1996,40.58243
irn,1997,45.8408
irn,1998,46.61723
irn,1999,46.61723
irn,2000,48.24233
irn,2001,48.24233
irn,2002,48.24233
irn,2003,48.92666
irn,2004,48.34886
irn,2005,45.61058
irn,2006,40.91521
irn,2007,40.91521
irn,2008,40.91521
irn,2009,42.20304
irn,2010,41.64044
irn,2011,41.64044
irn,2012,42.88616
irn,2013,41.2971
irn,2014,41.2971
irn,2015,41.2971
irn,2016,39.8802
irn,2017,40.2599
irn,2018,37.97536
irn,2019,35.22329
irq,1975,21.16659
irq,1976,21.16659
irq,1977,21.16659
irq,1978,21.16659
irq,1979,15.66276
irq,1980,7.08564
irq,1981,7.08564
irq,1982,7.08564
irq,1983,7.08564
irq,1984,7.08564
irq,1985,7.08564
irq,1986,7.08564
irq,1987,7.08564
irq,1988,7.08564
irq,1989,7.08564
irq,1990,7.08564
irq,1991,7.08564
irq,1992,7.08564
irq,1993,7.08564
irq,1994,7.08564
irq,1995,7.08564
irq,1996,7.08564
irq,1997,7.08564
irq,1998,7.08564
irq,1999,7.08564
irq,2000,7.08564
irq,2001,7.08564
irq,2002,15.66276
irq,2003,33.52605
irq,2004,54.24599
irq,2005,54.24599
irq,2006,54.24599
irq,2007,53.63572
irq,2008,55.40287
irq,2009,55.40287
irq,2010,53.86071
irq,2011,53.86071
irq,2012,54.84222
irq,2013,51.04624
irq,2014,48.88226
irq,2015,50.38299
irq,2016,53.36424
irq,2017,50.59517
irq,2018,57.55354
irq,2019,62.7036
isl,1975,74.97371
isl,1976,74.97371
isl,1977,74.97371
isl,1978,74.97371
isl,1979,74.97371
isl,1980,74.97371
isl,1981,74.97371
isl,1982,74.97371
isl,1983,74.97371
isl,1984,74.97371
isl,1985,74.97371
isl,1986,74.97371
isl,1987,74.97371
isl,1988,74.97371
isl,1989,74.97371
isl,1990,74.97371
isl,1991,74.97371
isl,1992,74.97371
isl,1993,74.97371
isl,1994,74.97371
isl,1995,74.97371
isl,1996,74.97371
isl,1997,74.97371
isl,1998,74.97371
isl,1999,74.97371
isl,2000,74.97371
isl,2001,74.97371
isl,2002,74.97371
isl,2003,74.97371
isl,2004,74.97371
isl,2005,74.97371
isl,2006,74.97371
isl,2007,74.97371
isl,2008,74.97371
isl,2009,74.97371
isl,2010,74.97371
isl,2011,75.60705
isl,2012,75.60705
isl,2013,71.33918
isl,2014,71.33918
isl,2015,71.33918
isl,2016,71.33918
isl,2017,72.79415
isl,2018,69.93206
isl,2019,80.87795
isr,1975,61.03287
isr,1976,61.03287
isr,1977,61.57324
isr,1978,62.16535
isr,1979,62.16535
isr,1980,62.16535
isr,1981,62.16535
isr,1982,62.16535
isr,1983,62.16535
isr,1984,62.16535
isr,1985,62.16535
isr,1986,62.16535
isr,1987,61.59539
isr,1988,62.79414
isr,1989,66.39178
isr,1990,66.18587
isr,1991,66.18587
isr,1992,66.18587
isr,1993,66.18587
isr,1994,66.18587
isr,1995,67.57179
isr,1996,67.57179
isr,1997,67.57179
isr,1998,67.57179
isr,1999,67.86261
isr,2000,62.71619
isr,2001,62.71619
isr,2002,60.60204
isr,2003,60.60204
isr,2004,60.60204
isr,2005,60.60204
isr,2006,60.60204
isr,2007,60.60204
isr,2008,60.60204
isr,2009,60.60204
isr,2010,60.60204
isr,2011,60.60204
isr,2012,60.60204
isr,2013,58.88232
isr,2014,58.88232
isr,2015,58.88232
isr,2016,58.88232
isr,2017,61.03312
isr,2018,62.12577
isr,2019,61.72647
ita,1975,70.18285
ita,1976,70.18285
ita,1977,70.18285
ita,1978,70.18285
ita,1979,70.18285
ita,1980,70.18285
ita,1981,70.18285
ita,1982,70.18285
ita,1983,70.18285
ita,1984,70.18285
ita,1985,70.18285
ita,1986,70.18285
ita,1987,70.18285
ita,1988,70.18285
ita,1989,70.18285
ita,1990,74.40709
ita,1991,74.40709
ita,1992,74.40709
ita,1993,76.70505
ita,1994,78.05153
ita,1995,76.28318
ita,1996,76.28318
ita,1997,77.72724
ita,1998,77.72724
ita,1999,77.72724
ita,2000,77.52446
ita,2001,74.58208
ita,2002,73.22801
ita,2003,73.22801
ita,2004,73.22801
ita,2005,73.22801
ita,2006,74.47496
ita,2007,75.83884
ita,2008,75.83884
ita,2009,75.5324
ita,2010,75.5324
ita,2011,75.5324
ita,2012,75.5324
ita,2013,73.21225
ita,2014,73.21225
ita,2015,73.21225
ita,2016,73.21225
ita,2017,73.21225
ita,2018,69.41087
ita,2019,70.30882
jam,1975,53.42032
jam,1976,53.42032
jam,1977,53.42032
jam,1978,53.42032
jam,1979,53.42032
jam,1980,52.07951
jam,1981,52.07951
jam,1982,52.07951
jam,1983,52.07951
jam,1984,52.07951
jam,1985,52.30097
jam,1986,52.30097
jam,1987,52.56945
jam,1988,52.56945
jam,1989,52.56945
jam,1990,51.8389
jam,1991,51.8389
jam,1992,51.8389
jam,1993,51.8389
jam,1994,51.8389
jam,1995,51.8389
jam,1996,53.28435
jam,1997,53.28435
jam,1998,53.28435
jam,1999,54.87305
jam,2000,56.24354
jam,2001,56.24354
jam,2002,56.24354
jam,2003,56.24354
jam,2004,56.24354
jam,2005,58.61198
jam,2006,58.61198
jam,2007,58.61198
jam,2008,58.61198
jam,2009,58.61198
jam,2010,58.16709
jam,2011,59.61427
jam,2012,59.61427
jam,2013,61.50203
jam,2014,66.03023
jam,2015,66.03023
jam,2016,66.03023
jam,2017,67.61859
jam,2018,71.38333
jam,2019,69.96214
jor,1975,36.99834
jor,1976,36.99834
jor,1977,36.99834
jor,1978,36.99834
jor,1979,36.99834
jor,1980,36.27552
jor,1981,36.27552
jor,1982,36.27552
jor,1983,36.27552
jor,1984,36.27552
jor,1985,36.27552
jor,1986,36.27552
jor,1987,36.27552
jor,1988,37.9048
jor,1989,43.77096
jor,1990,44.78282
jor,1991,44.78282
jor,1992,44.78282
jor,1993,44.78282
jor,1994,44.78282
jor,1995,44.78282
jor,1996,44.78282
jor,1997,44.78282
jor,1998,44.78282
jor,1999,45.3338
jor,2000,45.3338
jor,2001,45.3338
jor,2002,45.3338
jor,2003,45.3338
jor,2004,45.3338
jor,2005,45.3338
jor,2006,46.06773
jor,2007,46.06773
jor,2008,46.06773
jor,2009,46.06773
jor,2010,46.62482
jor,2011,46.62482
jor,2012,49.95112
jor,2013,50.58869
jor,2014,51.43148
jor,2015,53.80859
jor,2016,53.68772
jor,2017,53.05374
jor,2018,52.12496
jor,2019,52.91867
jpn,1975,60.13841
jpn,1976,60.13841
jpn,1977,60.13841
jpn,1978,60.13841
jpn,1979,60.13841
jpn,1980,60.13841
jpn,1981,60.13841
jpn,1982,60.13841
jpn,1983,60.13841
jpn,1984,60.13841
jpn,1985,60.13841
jpn,1986,60.13841
jpn,1987,60.13841
jpn,1988,60.13841
jpn,1989,60.13841
jpn,1990,58.9768
jpn,1991,58.9768
jpn,1992,58.9768
jpn,1993,58.9768
jpn,1994,59.56652
jpn,1995,60.34691
jpn,1996,60.34691
jpn,1997,60.34691
jpn,1998,60.34691
jpn,1999,60.34691
jpn,2000,60.34691
jpn,2001,60.34691
jpn,2002,60.34691
jpn,2003,60.34691
jpn,2004,60.34691
jpn,2005,60.34691
jpn,2006,59.7796
jpn,2007,59.7796
jpn,2008,59.7796
jpn,2009,59.7796
jpn,2010,59.7796
jpn,2011,59.7796
jpn,2012,60.04849
jpn,2013,59.43016
jpn,2014,59.43016
jpn,2015,60.01871
jpn,2016,60.01871
jpn,2017,58.96444
jpn,2018,58.96444
jpn,2019,60.73847
kaz,1991,43.45522
kaz,1992,45.38052
kaz,1993,45.10862
kaz,1994,42.86369
kaz,1995,42.86369
kaz,1996,42.15641
kaz,1997,40.96034
kaz,1998,41.46944
kaz,1999,41.46944
kaz,2000,41.02305
kaz,2001,41.02305
kaz,2002,39.8727
kaz,2003,39.8727
kaz,2004,41.02305
kaz,2005,41.02305
kaz,2006,40.4221
kaz,2007,41.02305
kaz,2008,40.4221
kaz,2009,41.02305
kaz,2010,41.02305
kaz,2011,40.4221
kaz,2012,39.61661
kaz,2013,39.62794
kaz,2014,39.62794
kaz,2015,39.62794
kaz,2016,38.41822
kaz,2017,37.09214
kaz,2018,36.40933
kaz,2019,37.95746
ken,1975,37.74764
ken,1976,37.74764
ken,1977,37.74764
ken,1978,37.74764
ken,1979,37.74764
ken,1980,38.24954
ken,1981,38.24954
ken,1982,38.24954
ken,1983,38.24954
ken,1984,38.24954
ken,1985,38.24954
ken,1986,38.24954
ken,1987,38.24954
ken,1988,38.24954
ken,1989,38.24954
ken,1990,40.48342
ken,1991,40.48342
ken,1992,51.14079
ken,1993,60.51464
ken,1994,60.51464
ken,1995,60.51464
ken,1996,60.51464
ken,1997,60.51464
ken,1998,60.51464
ken,1999,60.51464
ken,2000,61.4678
ken,2001,61.4678
ken,2002,61.89076
ken,2003,66.09297
ken,2004,66.09297
ken,2005,66.09297
ken,2006,66.09297
ken,2007,66.09297
ken,2008,66.09297
ken,2009,66.09297
ken,2010,70.44807
ken,2011,70.44807
ken,2012,70.44807
ken,2013,62.68679
ken,2014,62.68679
ken,2015,62.68679
ken,2016,60.78014
ken,2017,60.87511
ken,2018,53.68815
ken,2019,53.68815
kgz,1991,30.73143
kgz,1992,37.46048
kgz,1993,39.77338
kgz,1994,39.9415
kgz,1995,39.74645
kgz,1996,39.74645
kgz,1997,39.74645
kgz,1998,40.64819
kgz,1999,40.64819
kgz,2000,42.40993
kgz,2001,43.75879
kgz,2002,43.75879
kgz,2003,43.20252
kgz,2004,43.20252
kgz,2005,43.21117
kgz,2006,43.75529
kgz,2007,42.9011
kgz,2008,40.77775
kgz,2009,41.05483
kgz,2010,47.62287
kgz,2011,51.80311
kgz,2012,51.75977
kgz,2013,51.27091
kgz,2014,51.27091
kgz,2015,50.89796
kgz,2016,51.81271
kgz,2017,50.59099
kgz,2018,49.3891
kgz,2019,46.57154
khm,1975,7.08564
khm,1976,7.08564
khm,1977,7.08564
khm,1978,7.08564
khm,1979,7.08564
khm,1980,27.56761
khm,1981,27.56761
khm,1982,27.56761
khm,1983,27.56761
khm,1984,27.56761
khm,1985,27.56761
khm,1986,27.56761
khm,1987,27.56761
khm,1988,27.56761
khm,1989,27.56761
khm,1990,29.60139
khm,1991,29.60139
khm,1992,41.32918
khm,1993,48.52859
khm,1994,47.97602
khm,1995,47.97602
khm,1996,47.97602
khm,1997,47.36197
khm,1998,47.36197
khm,1999,47.97602
khm,2000,47.97602
khm,2001,47.97602
khm,2002,47.97602
khm,2003,46.0089
khm,2004,46.0089
khm,2005,46.0089
khm,2006,46.0089
khm,2007,46.0089
khm,2008,46.0089
khm,2009,46.0089
khm,2010,46.0089
khm,2011,46.0089
khm,2012,46.0089
khm,2013,42.61964
khm,2014,42.61964
khm,2015,42.61964
khm,2016,40.71971
khm,2017,40.55018
khm,2018,40.71971
khm,2019,41.62325
kor,1975,24.68162
kor,1976,24.68162
kor,1977,24.68162
kor,1978,24.68162
kor,1979,24.68162
kor,1980,34.184
kor,1981,28.54891
kor,1982,28.54891
kor,1983,28.82392
kor,1984,30.3692
kor,1985,34.8212
kor,1986,34.8212
kor,1987,40.09813
kor,1988,52.77889
kor,1989,55.33924
kor,1990,55.46811
kor,1991,55.46811
kor,1992,55.46811
kor,1993,59.42097
kor,1994,59.42097
kor,1995,59.69139
kor,1996,59.69139
kor,1997,59.69139
kor,1998,68.49583
kor,1999,68.49583
kor,2000,72.08632
kor,2001,72.08632
kor,2002,72.08632
kor,2003,72.15065
kor,2004,72.15065
kor,2005,72.15065
kor,2006,72.15065
kor,2007,72.15065
kor,2008,65.65534
kor,2009,65.65534
kor,2010,65.65534
kor,2011,65.65534
kor,2012,65.65534
kor,2013,59.65009
kor,2014,60.27775
kor,2015,59.60233
kor,2016,59.60233
kor,2017,65.30009
kor,2018,65.30009
kor,2019,61.4429
kwt,1975,51.69697
kwt,1976,51.45292
kwt,1977,50.7344
kwt,1978,50.7344
kwt,1979,50.7344
kwt,1980,49.92747
kwt,1981,49.92747
kwt,1982,49.92747
kwt,1983,49.92747
kwt,1984,49.92747
kwt,1985,49.92747
kwt,1986,49.92747
kwt,1987,49.10846
kwt,1988,49.10846
kwt,1989,49.10846
kwt,1990,41.75307
kwt,1991,41.75307
kwt,1992,53.04492
kwt,1993,53.04492
kwt,1994,53.04492
kwt,1995,53.04492
kwt,1996,53.04492
kwt,1997,53.04492
kwt,1998,54.4431
kwt,1999,54.4431
kwt,2000,56.50989
kwt,2001,56.50989
kwt,2002,55.42215
kwt,2003,55.42215
kwt,2004,55.42215
kwt,2005,55.42215
kwt,2006,55.42215
kwt,2007,55.42215
kwt,2008,55.42215
kwt,2009,55.42215
kwt,2010,55.88347
kwt,2011,55.88347
kwt,2012,57.03161
kwt,2013,57.44525
kwt,2014,57.44525
kwt,2015,57.44525
kwt,2016,57.44525
kwt,2017,54.30646
kwt,2018,52.49799
kwt,2019,52.18326
lao,1975,17.5004
lao,1976,10.7519
lao,1977,10.7519
lao,1978,10.7519
lao,1979,10.7519
lao,1980,10.7519
lao,1981,10.7519
lao,1982,10.7519
lao,1983,10.7519
lao,1984,10.7519
lao,1985,10.7519
lao,1986,10.7519
lao,1987,10.7519
lao,1988,10.7519
lao,1989,10.7519
lao,1990,10.7519
lao,1991,10.7519
lao,1992,10.7519
lao,1993,10.7519
lao,1994,10.7519
lao,1995,10.7519
lao,1996,10.7519
lao,1997,10.7519
lao,1998,13.90481
lao,1999,13.90481
lao,2000,13.90481
lao,2001,13.90481
lao,2002,13.90481
lao,2003,13.90481
lao,2004,13.90481
lao,2005,13.90481
lao,2006,13.90481
lao,2007,13.90481
lao,2008,13.90481
lao,2009,17.39635
lao,2010,24.01874
lao,2011,24.01874
lao,2012,24.01874
lao,2013,22.8188
lao,2014,22.8188
lao,2015,22.8188
lao,2016,24.10584
lao,2017,24.10584
lao,2018,26.1439
lao,2019,26.79364
lbn,1975,39.69677
lbn,1976,39.59398
lbn,1977,39.59398
lbn,1978,39.59398
lbn,1979,39.59398
lbn,1980,39.59398
lbn,1981,39.59398
lbn,1982,39.59398
lbn,1983,39.59398
lbn,1984,39.59398
lbn,1985,39.59398
lbn,1986,39.59398
lbn,1987,39.59398
lbn,1988,39.59398
lbn,1989,39.59398
lbn,1990,44.92779
lbn,1991,44.92779
lbn,1992,48.19668
lbn,1993,48.19668
lbn,1994,48.19668
lbn,1995,48.19668
lbn,1996,48.19668
lbn,1997,48.19668
lbn,1998,48.19668
lbn,1999,48.19668
lbn,2000,51.21622
lbn,2001,51.21622
lbn,2002,51.21622
lbn,2003,51.21622
lbn,2004,51.21622
lbn,2005,58.21713
lbn,2006,59.09215
lbn,2007,57.55393
lbn,2008,58.13515
lbn,2009,58.75294
lbn,2010,59.4322
lbn,2011,59.4322
lbn,2012,60.96942
lbn,2013,59.75683
lbn,2014,59.75683
lbn,2015,60.63091
lbn,2016,59.5958
lbn,2017,57.95693
lbn,2018,56.33741
lbn,2019,60.52554
lbr,1975,48.64794
lbr,1976,48.64794
lbr,1977,48.64794
lbr,1978,48.64794
lbr,1979,48.64794
lbr,1980,43.01542
lbr,1981,39.61772
lbr,1982,39.61772
lbr,1983,39.61772
lbr,1984,39.61772
lbr,1985,37.40194
lbr,1986,39.95541
lbr,1987,39.95541
lbr,1988,39.95541
lbr,1989,39.95541
lbr,1990,43.24965
lbr,1991,48.27617
lbr,1992,48.27617
lbr,1993,51.81752
lbr,1994,50.86371
lbr,1995,50.86371
lbr,1996,50.86371
lbr,1997,46.78397
lbr,1998,46.78397
lbr,1999,46.78397
lbr,2000,46.78397
lbr,2001,46.78397
lbr,2002,46.78397
lbr,2003,46.78397
lbr,2004,57.55048
lbr,2005,60.90751
lbr,2006,67.96602
lbr,2007,71.94645
lbr,2008,71.94645
lbr,2009,71.94645
lbr,2010,71.94645
lbr,2011,71.94645
lbr,2012,71.94645
lbr,2013,65.94731
lbr,2014,65.94731
lbr,2015,65.94731
lbr,2016,65.94731
lbr,2017,64.41082
lbr,2018,65.54861
lbr,2019,67.54736
lby,1975,12.42103
lby,1976,12.42103
lby,1977,12.42103
lby,1978,12.42103
lby,1979,12.42103
lby,1980,12.42103
lby,1981,12.42103
lby,1982,12.42103
lby,1983,12.42103
lby,1984,12.42103
lby,1985,12.42103
lby,1986,12.42103
lby,1987,12.42103
lby,1988,12.42103
lby,1989,12.42103
lby,1990,12.42103
lby,1991,12.42103
lby,1992,12.42103
lby,1993,12.42103
lby,1994,12.42103
lby,1995,13.61852
lby,1996,13.61852
lby,1997,13.61852
lby,1998,13.61852
lby,1999,13.61852
lby,2000,13.61852
lby,2001,13.61852
lby,2002,13.61852
lby,2003,13.61852
lby,2004,13.61852
lby,2005,13.61852
lby,2006,13.61852
lby,2007,13.61852
lby,2008,13.61852
lby,2009,13.61852
lby,2010,13.61852
lby,2011,41.86017
lby,2012,51.90558
lby,2013,51.07052
lby,2014,45.51637
lby,2015,45.40591
lby,2016,45.40591
lby,2017,43.89555
lby,2018,43.89555
lby,2019,43.22297
lka,1975,47.64307
lka,1976,47.64307
lka,1977,47.64307
lka,1978,48.20404
lka,1979,46.96694
lka,1980,47.90268
lka,1981,47.90268
lka,1982,46.70173
lka,1983,46.70173
lka,1984,46.70173
lka,1985,46.70173
lka,1986,46.70173
lka,1987,46.70173
lka,1988,46.70173
lka,1989,46.70173
lka,1990,46.70173
lka,1991,46.70173
lka,1992,46.70173
lka,1993,46.70173
lka,1994,51.85935
lka,1995,53.82796
lka,1996,53.82796
lka,1997,53.82796
lka,1998,53.82796
lka,1999,53.82796
lka,2000,54.6202
lka,2001,56.30424
lka,2002,56.69934
lka,2003,56.69934
lka,2004,56.69934
lka,2005,48.03041
lka,2006,47.32644
lka,2007,47.0322
lka,2008,46.27754
lka,2009,46.27754
lka,2010,49.43318
lka,2011,48.79489
lka,2012,48.79489
lka,2013,50.68246
lka,2014,50.68246
lka,2015,65.89276
lka,2016,68.44363
lka,2017,68.66756
lka,2018,63.96143
lka,2019,59.35428
lso,1975,32.04311
lso,1976,32.04311
lso,1977,32.04311
lso,1978,32.04311
lso,1979,32.99824
lso,1980,40.64078
lso,1981,40.64078
lso,1982,40.64078
lso,1983,40.64078
lso,1984,40.64078
lso,1985,40.64078
lso,1986,45.0784
lso,1987,47.90877
lso,1988,48.05158
lso,1989,48.05158
lso,1990,48.69846
lso,1991,48.69846
lso,1992,48.69846
lso,1993,57.20655
lso,1994,57.20655
lso,1995,57.20655
lso,1996,57.20655
lso,1997,57.20655
lso,1998,57.20655
lso,1999,57.64528
lso,2000,57.86455
lso,2001,57.86455
lso,2002,57.86455
lso,2003,57.86455
lso,2004,57.86455
lso,2005,57.86455
lso,2006,57.86455
lso,2007,57.86455
lso,2008,57.86455
lso,2009,56.82774
lso,2010,58.44537
lso,2011,58.44537
lso,2012,58.44537
lso,2013,60.18886
lso,2014,60.18886
lso,2015,60.18886
lso,2016,60.18886
lso,2017,60.79445
lso,2018,60.79031
lso,2019,60.18886
ltu,1991,54.57948
ltu,1992,52.24783
ltu,1993,49.30438
ltu,1994,48.24036
ltu,1995,48.24036
ltu,1996,48.24036
ltu,1997,48.24036
ltu,1998,48.24036
ltu,1999,48.24036
ltu,2000,49.64577
ltu,2001,49.64577
ltu,2002,50.6461
ltu,2003,50.6461
ltu,2004,52.18903
ltu,2005,53.46082
ltu,2006,53.46082
ltu,2007,53.46082
ltu,2008,53.46082
ltu,2009,53.46082
ltu,2010,52.96099
ltu,2011,52.96099
ltu,2012,52.96099
ltu,2013,54.90066
ltu,2014,54.90066
ltu,2015,55.14945
ltu,2016,53.41935
ltu,2017,56.50128
ltu,2018,56.82742
ltu,2019,58.46761
lux,1975,76.26145
