country,time,locdemo_idea
mex,1988,30.30591
mex,1989,50.55652
mex,1990,55.10093
mex,1991,60.61102
mex,1992,60.61102
mex,1993,60.61102
mex,1994,60.61102
mex,1995,60.61102
mex,1996,60.61102
mex,1997,60.61102
mex,1998,60.61102
mex,1999,60.61102
mex,2000,64.6253
mex,2001,67.9222
mex,2002,67.9222
mex,2003,67.9222
mex,2004,67.9222
mex,2005,67.9222
mex,2006,67.9222
mex,2007,67.9222
mex,2008,67.9222
mex,2009,67.9222
mex,2010,67.9222
mex,2011,67.9222
mex,2012,67.9222
mex,2013,59.4989
mex,2014,59.4989
mex,2015,68.64827
mex,2016,68.64827
mex,2017,63.77326
mex,2018,70.05733
mex,2019,67.74046
mkd,1991,0
mkd,1992,0
mkd,1993,0
mkd,1994,0
mkd,1995,0
mkd,1996,74.83533
mkd,1997,70.91624
mkd,1998,70.91624
mkd,1999,68.99394
mkd,2000,64.77682
mkd,2001,67.16106
mkd,2002,71.93733
mkd,2003,71.45733
mkd,2004,71.44185
mkd,2005,71.59669
mkd,2006,71.59669
mkd,2007,69.53735
mkd,2008,68.88704
mkd,2009,67.14361
mkd,2010,67.6462
mkd,2011,67.25832
mkd,2012,64.77589
mkd,2013,61.5177
mkd,2014,63.00526
mkd,2015,62.85026
mkd,2016,55.78782
mkd,2017,66.8819
mkd,2018,62.27782
mkd,2019,56.35868
mli,1975,1.99735
mli,1976,1.99735
mli,1977,1.99735
mli,1978,1.99735
mli,1979,1.99735
mli,1980,1.99735
mli,1981,1.99735
mli,1982,1.99735
mli,1983,1.99735
mli,1984,1.99735
mli,1985,1.99735
mli,1986,1.99735
mli,1987,1.99735
mli,1988,1.99735
mli,1989,1.99735
mli,1990,1.97773
mli,1991,1.97773
mli,1992,24.38486
mli,1993,37.32377
mli,1994,37.32377
mli,1995,37.32377
mli,1996,43.57995
mli,1997,40.22319
mli,1998,40.22319
mli,1999,40.22319
mli,2000,40.22319
mli,2001,40.22319
mli,2002,40.22319
mli,2003,40.22319
mli,2004,38.714
mli,2005,38.714
mli,2006,38.714
mli,2007,35.8267
mli,2008,38.78827
mli,2009,38.78827
mli,2010,38.78827
mli,2011,38.78827
mli,2012,38.78827
mli,2013,33.45752
mli,2014,32.45773
mli,2015,34.04308
mli,2016,34.09729
mli,2017,29.40582
mli,2018,32.12084
mli,2019,38.35098
mmr,1975,0.19915
mmr,1976,0.19915
mmr,1977,0.19915
mmr,1978,0.19915
mmr,1979,0.19915
mmr,1980,0.19915
mmr,1981,0.19915
mmr,1982,0.19915
mmr,1983,0.19915
mmr,1984,0.19915
mmr,1985,0.19915
mmr,1986,0.19915
mmr,1987,0.19915
mmr,1988,0
mmr,1989,0
mmr,1990,0.69375
mmr,1991,0.69375
mmr,1992,0.69375
mmr,1993,0.69375
mmr,1994,0.69375
mmr,1995,0.69375
mmr,1996,0.69375
mmr,1997,0.69375
mmr,1998,0.69375
mmr,1999,0.69375
mmr,2000,0.69375
mmr,2001,0.69375
mmr,2002,0.69375
mmr,2003,0.69375
mmr,2004,0.69375
mmr,2005,0.69375
mmr,2006,0.69375
mmr,2007,0.69375
mmr,2008,0.69375
mmr,2009,0.69375
mmr,2010,2.17851
mmr,2011,2.91229
mmr,2012,2.91229
mmr,2013,5.25356
mmr,2014,6.0494
mmr,2015,5.9939
mmr,2016,10.88845
mmr,2017,10.97408
mmr,2018,10.44647
mmr,2019,20.45115
mng,1975,1.46343
mng,1976,1.46343
mng,1977,1.46343
mng,1978,1.46343
mng,1979,1.46343
mng,1980,1.46343
mng,1981,1.46343
mng,1982,1.46343
mng,1983,1.46343
mng,1984,1.46343
mng,1985,1.46343
mng,1986,1.46343
mng,1987,1.46343
mng,1988,1.46343
mng,1989,1.46343
mng,1990,22.69802
mng,1991,23.63433
mng,1992,61.03569
mng,1993,61.03569
mng,1994,61.03569
mng,1995,61.03569
mng,1996,61.03569
mng,1997,61.03569
mng,1998,61.03569
mng,1999,61.03569
mng,2000,61.94627
mng,2001,61.94627
mng,2002,61.94627
mng,2003,61.94627
mng,2004,61.94627
mng,2005,61.94627
mng,2006,61.92092
mng,2007,61.92092
mng,2008,60.58855
mng,2009,60.58855
mng,2010,60.73061
mng,2011,60.65958
mng,2012,60.09134
mng,2013,59.38104
mng,2014,59.5231
mng,2015,46.16947
mng,2016,45.16722
mng,2017,48.08314
mng,2018,48.36357
mng,2019,58.69347
moz,1975,6.49611
moz,1976,6.49611
moz,1977,6.49611
moz,1978,6.49611
moz,1979,6.49611
moz,1980,6.49611
moz,1981,6.49611
moz,1982,6.49611
moz,1983,6.49611
moz,1984,6.49611
moz,1985,6.49611
moz,1986,6.49611
moz,1987,6.49611
moz,1988,6.49611
moz,1989,6.49611
moz,1990,6.49611
moz,1991,6.49611
moz,1992,6.49611
moz,1993,6.49611
moz,1994,6.49611
moz,1995,6.49611
moz,1996,13.04106
moz,1997,13.04106
moz,1998,55.7138
moz,1999,55.69954
moz,2000,55.69954
moz,2001,55.69954
moz,2002,55.69954
moz,2003,55.69954
moz,2004,50.28213
moz,2005,50.28213
moz,2006,50.22663
moz,2007,50.22663
moz,2008,50.22663
moz,2009,50.22663
moz,2010,49.92758
moz,2011,49.92758
moz,2012,49.92758
moz,2013,48.1475
moz,2014,48.34687
moz,2015,48.34687
moz,2016,48.34687
moz,2017,44.88569
moz,2018,44.88569
moz,2019,38.46482
mrt,1975,0
mrt,1976,0
mrt,1977,0
mrt,1978,0
mrt,1979,0
mrt,1980,0
mrt,1981,0
mrt,1982,0
mrt,1983,0
mrt,1984,0
mrt,1985,0
mrt,1986,0
mrt,1987,10.88046
mrt,1988,10.88046
mrt,1989,10.88046
mrt,1990,10.88046
mrt,1991,10.88046
mrt,1992,9.8523
mrt,1993,9.8523
mrt,1994,9.8523
mrt,1995,9.8523
mrt,1996,9.8523
mrt,1997,9.8523
mrt,1998,9.8523
mrt,1999,9.8523
mrt,2000,9.8523
mrt,2001,9.8523
mrt,2002,9.8523
mrt,2003,9.8523
mrt,2004,9.8523
mrt,2005,9.8523
mrt,2006,9.925
mrt,2007,5.23252
mrt,2008,5.23252
mrt,2009,5.23252
mrt,2010,5.23252
mrt,2011,5.23252
mrt,2012,5.23252
mrt,2013,13.12692
mrt,2014,14.71481
mrt,2015,14.71481
mrt,2016,14.71481
mrt,2017,13.52439
mrt,2018,3.03128
mrt,2019,53.19104
mus,1975,71.69226
mus,1976,71.69226
mus,1977,71.69226
mus,1978,71.69226
mus,1979,71.69226
mus,1980,71.69226
mus,1981,71.69226
mus,1982,71.69226
mus,1983,71.69226
mus,1984,71.69226
mus,1985,71.69226
mus,1986,71.69226
mus,1987,71.69226
mus,1988,71.69226
mus,1989,71.69226
mus,1990,71.69226
mus,1991,71.69226
mus,1992,80.9108
mus,1993,80.9108
mus,1994,80.9108
mus,1995,80.9108
mus,1996,80.9108
mus,1997,80.9108
mus,1998,80.9108
mus,1999,80.9108
mus,2000,80.9108
mus,2001,80.9108
mus,2002,80.9108
mus,2003,80.9108
mus,2004,80.9108
mus,2005,80.9108
mus,2006,80.9108
mus,2007,80.9108
mus,2008,80.9108
mus,2009,80.9108
mus,2010,80.9108
mus,2011,80.9108
mus,2012,80.9108
mus,2013,85.17425
mus,2014,85.17425
mus,2015,80.67365
mus,2016,80.67365
mus,2017,83.86432
mus,2018,82.80293
mus,2019,78.81727
mwi,1975,18.10438
mwi,1976,18.10438
mwi,1977,18.10438
mwi,1978,18.10438
mwi,1979,18.10438
mwi,1980,18.10438
mwi,1981,18.10438
mwi,1982,18.10438
mwi,1983,18.10438
mwi,1984,18.10438
mwi,1985,18.10438
mwi,1986,18.10438
mwi,1987,18.10438
mwi,1988,18.10438
mwi,1989,18.10438
mwi,1990,18.10438
mwi,1991,18.10438
mwi,1992,23.18631
mwi,1993,23.18631
mwi,1994,0
mwi,1995,26.98043
mwi,1996,26.98043
mwi,1997,26.98043
mwi,1998,26.98043
mwi,1999,26.98043
mwi,2000,53.88735
mwi,2001,53.88735
mwi,2002,53.88735
mwi,2003,53.88735
mwi,2004,26.98043
mwi,2005,26.98043
mwi,2006,0
mwi,2007,0
mwi,2008,0
mwi,2009,0
mwi,2010,0
mwi,2011,0
mwi,2012,0
mwi,2013,30.87841
mwi,2014,62.97476
mwi,2015,71.17457
mwi,2016,71.96103
mwi,2017,74.56375
mwi,2018,62.42075
mwi,2019,59.73623
mys,1975,14.41534
mys,1976,14.41534
mys,1977,14.41534
mys,1978,14.41534
mys,1979,14.41534
mys,1980,14.41534
mys,1981,14.41534
mys,1982,14.41534
mys,1983,14.41534
mys,1984,14.41534
mys,1985,14.41534
mys,1986,14.41534
mys,1987,14.41534
mys,1988,14.41534
mys,1989,14.41534
mys,1990,14.41534
mys,1991,14.41534
mys,1992,14.41534
mys,1993,14.41534
mys,1994,14.41534
mys,1995,14.41534
mys,1996,14.41534
mys,1997,14.41534
mys,1998,14.41534
mys,1999,14.41534
mys,2000,14.41534
mys,2001,14.41534
mys,2002,14.41534
mys,2003,14.41534
mys,2004,14.41534
mys,2005,14.41534
mys,2006,14.41534
mys,2007,14.41534
mys,2008,14.41534
mys,2009,14.41534
mys,2010,14.77662
mys,2011,14.77662
mys,2012,14.77662
mys,2013,16.12668
mys,2014,16.12668
mys,2015,16.12668
mys,2016,16.12668
nam,1990,81.77902
nam,1991,81.77902
nam,1992,81.77902
nam,1993,81.77902
nam,1994,81.77902
nam,1995,81.77902
nam,1996,81.77902
nam,1997,81.77902
nam,1998,81.77902
nam,1999,81.77902
nam,2000,72.64489
nam,2001,72.64489
nam,2002,72.64489
nam,2003,72.64489
nam,2004,72.64489
nam,2005,72.64489
nam,2006,72.64489
nam,2007,72.64489
nam,2008,72.64489
nam,2009,72.64489
nam,2010,72.47363
nam,2011,72.47363
nam,2012,72.47363
nam,2013,76.75988
nam,2014,76.75988
nam,2015,76.75988
nam,2016,76.75988
nam,2017,65.39367
nam,2018,62.97737
nam,2019,58.9632
ner,1975,0
ner,1976,0
ner,1977,0
ner,1978,0
ner,1979,0
ner,1980,0
ner,1981,0
ner,1982,0
ner,1983,0
ner,1984,0
ner,1985,0
ner,1986,0
ner,1987,0
ner,1988,0
ner,1989,0
ner,1990,0
ner,1991,0
ner,1992,0
ner,1993,0
ner,1994,0
ner,1995,0
ner,1996,0
ner,1997,0
ner,1998,0
ner,1999,22.10815
ner,2000,21.97269
ner,2001,21.97269
ner,2002,21.97269
ner,2003,25.65333
ner,2004,51.18651
ner,2005,51.18651
ner,2006,51.24659
ner,2007,51.12643
ner,2008,51.12643
ner,2009,44.91306
ner,2010,16.04893
ner,2011,49.07003
ner,2012,40.14445
ner,2013,44.01848
ner,2014,36.95621
ner,2015,36.91767
ner,2016,14.91351
ner,2017,18.4509
ner,2018,16.15412
ner,2019,31.57211
nga,1975,11.17584
nga,1976,11.17584
nga,1977,11.17584
nga,1978,11.17584
nga,1979,28.53082
nga,1980,28.53082
nga,1981,28.53082
nga,1982,28.53082
nga,1983,28.53082
nga,1984,13.61912
nga,1985,13.61912
nga,1986,13.61912
nga,1987,13.61912
nga,1988,13.61912
nga,1989,13.61912
nga,1990,13.61912
nga,1991,13.61912
nga,1992,13.61912
nga,1993,13.61912
nga,1994,13.61912
nga,1995,13.61912
nga,1996,13.61912
nga,1997,13.61912
nga,1998,13.61912
nga,1999,32.58296
nga,2000,32.58296
nga,2001,32.58296
nga,2002,32.58296
nga,2003,32.58296
nga,2004,32.58296
nga,2005,32.58296
nga,2006,32.58296
nga,2007,32.58296
nga,2008,32.58296
nga,2009,32.58296
nga,2010,34.396
nga,2011,32.68656
nga,2012,32.68656
nga,2013,44.93723
nga,2014,44.99671
nga,2015,44.93723
nga,2016,42.48397
nga,2017,41.99202
nga,2018,42.08061
nga,2019,42.08061
nic,1975,3.29855
nic,1976,3.29855
nic,1977,3.29855
nic,1978,3.29855
nic,1979,5.33046
nic,1980,9.9807
nic,1981,9.9807
nic,1982,9.9807
nic,1983,9.9807
nic,1984,9.9807
nic,1985,9.9807
nic,1986,9.9807
nic,1987,9.9807
nic,1988,19.9614
nic,1989,19.9614
nic,1990,59.11285
nic,1991,59.11285
nic,1992,59.11285
nic,1993,59.11285
nic,1994,59.11285
nic,1995,56.45701
nic,1996,56.45701
nic,1997,59.30451
nic,1998,59.30451
nic,1999,59.30451
nic,2000,61.57703
nic,2001,59.41403
nic,2002,59.41403
nic,2003,59.41403
nic,2004,59.41403
nic,2005,59.41403
nic,2006,51.95196
nic,2007,51.95196
nic,2008,40.32624
nic,2009,39.21736
nic,2010,41.59529
nic,2011,38.08384
nic,2012,38.08384
nic,2013,39.25475
nic,2014,39.25475
nic,2015,39.18253
nic,2016,36.78011
nic,2017,35.84796
nic,2018,29.47284
nic,2019,32.31125
nld,1975,84.30598
nld,1976,84.30598
nld,1977,84.30598
nld,1978,84.30598
nld,1979,84.30598
nld,1980,84.30598
nld,1981,84.30598
nld,1982,84.30598
nld,1983,84.30598
nld,1984,84.30598
nld,1985,84.30598
nld,1986,84.30598
nld,1987,84.30598
nld,1988,84.30598
nld,1989,84.30598
nld,1990,84.30598
nld,1991,84.30598
nld,1992,84.30598
nld,1993,84.30598
nld,1994,84.30598
nld,1995,84.30598
nld,1996,84.30598
nld,1997,84.30598
nld,1998,84.30598
nld,1999,84.30598
nld,2000,84.30598
nld,2001,84.30598
nld,2002,84.30598
nld,2003,84.30598
nld,2004,84.30598
nld,2005,84.30598
nld,2006,84.30598
nld,2007,84.30598
nld,2008,84.30598
nld,2009,84.30598
nld,2010,84.30598
nld,2011,84.30598
nld,2012,84.30598
nld,2013,84.86802
nld,2014,84.86802
nld,2015,83.27216
nld,2016,83.27216
nld,2017,79.4694
nld,2018,79.4694
nld,2019,78.37907
nor,1975,89.47244
nor,1976,89.47244
nor,1977,89.47244
nor,1978,89.47244
nor,1979,89.47244
nor,1980,89.47244
nor,1981,89.47244
nor,1982,89.47244
nor,1983,89.47244
nor,1984,89.47244
nor,1985,89.47244
nor,1986,89.47244
nor,1987,89.47244
nor,1988,89.47244
nor,1989,89.47244
nor,1990,89.47244
nor,1991,89.47244
nor,1992,89.47244
nor,1993,89.47244
nor,1994,89.47244
nor,1995,89.47244
nor,1996,89.47244
nor,1997,89.47244
nor,1998,89.47244
nor,1999,89.47244
nor,2000,89.47244
nor,2001,89.47244
nor,2002,89.47244
nor,2003,89.47244
nor,2004,89.47244
nor,2005,89.47244
nor,2006,89.47244
nor,2007,89.47244
nor,2008,89.47244
nor,2009,89.47244
nor,2010,89.47244
nor,2011,89.47244
nor,2012,89.47244
nor,2013,87.88927
nor,2014,87.88927
nor,2015,87.88927
nor,2016,87.88927
nor,2017,87.88927
nor,2018,84.745
nor,2019,85.09811
npl,1975,11.37134
npl,1976,11.37134
npl,1977,11.37134
npl,1978,11.37134
npl,1979,11.37134
npl,1980,11.37134
npl,1981,11.37134
npl,1982,11.37134
npl,1983,11.96954
npl,1984,11.96954
npl,1985,11.96954
npl,1986,11.96954
npl,1987,11.96954
npl,1988,11.96954
npl,1989,11.96954
npl,1990,24.53829
npl,1991,28.34703
npl,1992,33.65429
npl,1993,33.65429
npl,1994,33.65429
npl,1995,33.65429
npl,1996,33.65429
npl,1997,31.96649
npl,1998,31.96649
npl,1999,31.96649
npl,2000,33.11148
npl,2001,33.11148
npl,2002,33.41864
npl,2003,15.09627
npl,2004,15.09627
npl,2005,15.09627
npl,2006,16.62425
npl,2007,16.62425
npl,2008,16.62425
npl,2009,16.62425
npl,2010,16.62425
npl,2011,16.62425
npl,2012,16.62425
npl,2013,0
npl,2014,0
npl,2015,26.72234
npl,2016,26.71029
npl,2017,71.85264
npl,2018,69.23794
npl,2019,66.20785
nzl,1975,85.06975
nzl,1976,85.06975
nzl,1977,85.06975
nzl,1978,85.06975
nzl,1979,85.06975
nzl,1980,85.06975
nzl,1981,85.06975
nzl,1982,85.06975
nzl,1983,85.06975
nzl,1984,85.06975
nzl,1985,85.06975
nzl,1986,85.06975
nzl,1987,85.06975
nzl,1988,85.06975
nzl,1989,89.46055
nzl,1990,88.7347
nzl,1991,88.7347
nzl,1992,88.7347
nzl,1993,88.7347
nzl,1994,88.7347
nzl,1995,88.7347
nzl,1996,88.7347
nzl,1997,88.7347
nzl,1998,88.7347
nzl,1999,88.7347
nzl,2000,88.7347
nzl,2001,88.7347
nzl,2002,88.7347
nzl,2003,88.7347
nzl,2004,88.7347
nzl,2005,88.7347
nzl,2006,88.7347
nzl,2007,88.7347
nzl,2008,88.7347
nzl,2009,88.7347
nzl,2010,88.28105
nzl,2011,88.28105
nzl,2012,88.14325
nzl,2013,88.14325
nzl,2014,88.14325
nzl,2015,88.14325
nzl,2016,88.14325
nzl,2017,85.01935
nzl,2018,85.74822
nzl,2019,83.34905
omn,1975,0
omn,1976,0
omn,1977,0
omn,1978,0
omn,1979,0
omn,1980,0
omn,1981,0
omn,1982,0
omn,1983,0
omn,1984,0
omn,1985,0
omn,1986,0
omn,1987,0
omn,1988,0
omn,1989,0
omn,1990,0
omn,1991,0
omn,1992,0
omn,1993,0
omn,1994,0
omn,1995,0
omn,1996,0
omn,1997,0
omn,1998,0
omn,1999,0
omn,2000,0
omn,2001,0
omn,2002,0
omn,2003,0
omn,2004,0
omn,2005,0
omn,2006,0
omn,2007,0
omn,2008,0
omn,2009,0
omn,2010,0
omn,2011,21.52524
omn,2012,48.902
omn,2013,48.902
omn,2014,48.902
omn,2015,48.902
omn,2016,48.902
omn,2017,48.902
omn,2018,48.902
omn,2019,48.902
pak,1975,2.85265
pak,1976,2.85265
pak,1977,2.559
pak,1978,3.31052
pak,1979,3.61263
pak,1980,3.61263
pak,1981,3.61263
pak,1982,3.61263
pak,1983,3.61263
pak,1984,3.61263
pak,1985,3.61263
pak,1986,3.61263
pak,1987,3.61263
pak,1988,3.61263
pak,1989,11.10371
pak,1990,9.41995
pak,1991,9.41995
pak,1992,9.41995
pak,1993,9.41995
pak,1994,9.41995
pak,1995,9.41995
pak,1996,9.41995
pak,1997,9.41995
pak,1998,7.05359
pak,1999,7.05359
pak,2000,25.84671
pak,2001,27.43596
pak,2002,27.43596
pak,2003,27.43596
pak,2004,27.43596
pak,2005,28.89705
pak,2006,27.76064
pak,2007,27.76064
pak,2008,25.18426
pak,2009,24.32491
pak,2010,27.62946
pak,2011,27.62946
pak,2012,25.79815
pak,2013,14.48859
pak,2014,14.48859
pak,2015,15.72004
pak,2016,15.72004
pak,2017,18.52938
pak,2018,17.74059
pak,2019,20.32426
pan,1975,55.86218
pan,1976,55.86218
pan,1977,55.86218
pan,1978,55.86218
pan,1979,55.86218
pan,1980,55.86218
pan,1981,49.19688
pan,1982,49.19688
pan,1983,49.19688
pan,1984,49.19688
pan,1985,49.19688
pan,1986,49.19688
pan,1987,49.19688
pan,1988,49.19688
pan,1989,49.19688
pan,1990,68.62838
pan,1991,68.62838
pan,1992,78.27171
pan,1993,78.27171
pan,1994,78.27171
pan,1995,78.27171
pan,1996,78.27171
pan,1997,78.27171
pan,1998,78.27171
pan,1999,78.27171
pan,2000,78.27171
pan,2001,78.27171
pan,2002,78.27171
pan,2003,78.27171
pan,2004,78.27171
pan,2005,78.27171
pan,2006,78.27171
pan,2007,78.27171
pan,2008,78.27171
pan,2009,78.27171
pan,2010,78.27171
pan,2011,78.27171
pan,2012,78.27171
pan,2013,79.80435
pan,2014,79.80435
pan,2015,79.80435
pan,2016,79.80435
pan,2017,79.88628
pan,2018,77.2321
pan,2019,70.78842
per,1975,51.40649
per,1976,51.40649
per,1977,51.40649
per,1978,51.40649
per,1979,51.40649
per,1980,51.40649
per,1981,51.40649
per,1982,51.40649
per,1983,51.40649
per,1984,51.40649
per,1985,51.40649
per,1986,51.40649
per,1987,51.40649
per,1988,51.40649
per,1989,51.40649
per,1990,72.02003
per,1991,72.02003
per,1992,72.02003
per,1993,72.02003
per,1994,72.02003
per,1995,72.02003
per,1996,72.02003
per,1997,72.02003
per,1998,72.02003
per,1999,72.02003
per,2000,68.53802
per,2001,68.53802
per,2002,68.53802
per,2003,75.22279
per,2004,75.22279
per,2005,75.22279
per,2006,71.95692
per,2007,75.42305
per,2008,75.42305
per,2009,75.42305
per,2010,75.88596
per,2011,75.62327
per,2012,80.53708
per,2013,84.70264
per,2014,77.68018
per,2015,87.84697
per,2016,87.84697
per,2017,88.30036
per,2018,89.31396
per,2019,86.40667
phl,1975,0
phl,1976,0
phl,1977,0
phl,1978,0
phl,1979,0
phl,1980,48.051
phl,1981,0
phl,1982,0
phl,1983,0
phl,1984,0
phl,1985,0
phl,1986,0
phl,1987,59.40978
phl,1988,59.40978
phl,1989,59.73346
phl,1990,59.73346
phl,1991,59.73346
phl,1992,59.73346
phl,1993,59.73346
phl,1994,59.73346
phl,1995,59.73346
phl,1996,59.79231
phl,1997,59.79231
phl,1998,59.79231
phl,1999,60.04242
phl,2000,60.04242
phl,2001,60.04242
phl,2002,59.86587
phl,2003,59.86587
phl,2004,59.86587
phl,2005,58.55644
phl,2006,58.55644
phl,2007,58.55644
phl,2008,57.49713
phl,2009,57.49713
phl,2010,57.43564
phl,2011,55.58382
phl,2012,55.58382
phl,2013,55.58382
phl,2014,55.58382
phl,2015,56.35747
phl,2016,59.62375
phl,2017,55.05991
phl,2018,56.03301
phl,2019,56.47338
png,1975,50.07935
png,1976,50.07935
png,1977,50.07935
png,1978,50.07935
png,1979,50.07935
png,1980,50.07935
png,1981,50.07935
png,1982,50.07935
png,1983,50.07935
png,1984,50.07935
png,1985,50.07935
png,1986,50.07935
png,1987,50.07935
png,1988,50.07935
png,1989,50.07935
png,1990,50.07935
png,1991,50.07935
png,1992,50.07935
png,1993,50.07935
png,1994,50.07935
png,1995,50.07935
png,1996,50.07935
png,1997,50.07935
png,1998,50.07935
png,1999,50.07935
png,2000,50.07935
png,2001,50.07935
png,2002,50.07935
png,2003,50.07935
png,2004,50.07935
png,2005,50.07935
png,2006,50.07935
png,2007,50.07935
png,2008,50.07935
png,2009,50.07935
png,2010,50.07935
png,2011,50.07935
png,2012,50.07935
png,2013,50.07935
png,2014,50.07935
png,2015,50.07935
png,2016,50.07935
png,2017,43.19728
png,2018,43.19728
png,2019,41.12867
pol,1975,0.93809
pol,1976,0.93809
pol,1977,0.93809
pol,1978,0.93809
pol,1979,0.93809
pol,1980,0.93809
pol,1981,0.93809
pol,1982,0.93809
pol,1983,0.93809
pol,1984,0.93809
pol,1985,0.93809
pol,1986,0.93809
pol,1987,0.93809
pol,1988,0.93809
pol,1989,0.93809
pol,1990,84.6019
pol,1991,85.05336
pol,1992,85.05336
pol,1993,85.05336
pol,1994,85.05336
pol,1995,85.05336
pol,1996,85.05336
pol,1997,85.05336
pol,1998,89.11641
pol,1999,89.11641
pol,2000,84.78248
pol,2001,84.78248
pol,2002,89.2067
pol,2003,89.2067
pol,2004,89.2067
pol,2005,89.2067
pol,2006,89.7042
pol,2007,88.83358
pol,2008,89.53318
pol,2009,89.34938
pol,2010,89.34938
pol,2011,88.68155
pol,2012,88.85239
pol,2013,87.24639
pol,2014,68.14269
pol,2015,87.94006
pol,2016,86.17693
pol,2017,87.51673
pol,2018,87.47888
pol,2019,83.40302
prk,1975,0.92954
prk,1976,0.92954
prk,1977,0.92954
prk,1978,0.92954
prk,1979,0.92954
prk,1980,0.92954
prk,1981,0.92954
prk,1982,0.92954
prk,1983,0.92954
prk,1984,0.92954
prk,1985,0.92954
prk,1986,0.92954
prk,1987,0.92954
prk,1988,0.92954
prk,1989,0.92954
prk,1990,0.92954
prk,1991,0.92954
prk,1992,0.92954
prk,1993,0.92954
prk,1994,0.92954
prk,1995,0.92954
prk,1996,0.92954
prk,1997,0.92954
prk,1998,0.92954
prk,1999,0.92954
prk,2000,0.92954
prk,2001,0.92954
prk,2002,0.92954
prk,2003,0.92954
prk,2004,0.92954
prk,2005,0.92954
prk,2006,0.92954
prk,2007,0.92954
prk,2008,0.92954
prk,2009,0.92954
prk,2010,0.92954
prk,2011,0.92954
prk,2012,0.92954
prk,2013,1.19999
prk,2014,1.19999
prk,2015,1.19999
prk,2016,1.19999
prk,2017,0.96773
prk,2018,0.7553
prk,2019,0.42328
prt,1975,18.60075
prt,1976,66.21981
prt,1977,85.09893
prt,1978,85.09893
prt,1979,85.09893
prt,1980,85.09893
prt,1981,85.09893
prt,1982,85.09893
prt,1983,85.09893
prt,1984,85.09893
prt,1985,85.09893
prt,1986,92.50014
prt,1987,92.50014
prt,1988,92.50014
prt,1989,92.50014
prt,1990,92.50014
prt,1991,92.50014
prt,1992,92.50014
prt,1993,92.50014
prt,1994,92.50014
prt,1995,92.50014
prt,1996,92.50014
prt,1997,92.50014
prt,1998,92.50014
prt,1999,92.50014
prt,2000,92.50014
prt,2001,92.50014
prt,2002,92.50014
prt,2003,92.50014
prt,2004,92.50014
prt,2005,92.50014
prt,2006,92.50014
prt,2007,92.50014
prt,2008,92.50014
prt,2009,92.50014
prt,2010,92.50014
prt,2011,92.50014
prt,2012,92.50014
prt,2013,93.27993
prt,2014,93.27993
prt,2015,93.27993
prt,2016,93.27993
prt,2017,93.03118
prt,2018,92.84286
prt,2019,92.7487
pry,1975,7.04529
pry,1976,7.04529
pry,1977,7.04529
pry,1978,7.04529
pry,1979,7.04529
pry,1980,7.04529
pry,1981,7.04529
pry,1982,7.04529
pry,1983,7.04529
pry,1984,7.04529
pry,1985,7.04529
pry,1986,7.04529
pry,1987,7.04529
pry,1988,7.04529
pry,1989,7.04529
pry,1990,12.93274
pry,1991,65.04708
pry,1992,68.12834
pry,1993,70.99282
pry,1994,70.99282
pry,1995,70.99282
pry,1996,70.99282
pry,1997,70.99282
pry,1998,70.99282
pry,1999,70.99282
pry,2000,70.99282
pry,2001,70.99282
pry,2002,70.99282
pry,2003,70.99282
pry,2004,70.99282
pry,2005,70.99282
pry,2006,70.99282
pry,2007,70.99282
pry,2008,70.99282
pry,2009,70.99282
pry,2010,70.99282
pry,2011,70.99282
pry,2012,70.99282
pry,2013,71.00831
pry,2014,71.00831
pry,2015,72.05693
pry,2016,71.64314
pry,2017,71.70507
pry,2018,71.64314
pry,2019,72.9078
qat,2005,0
qat,2006,0
qat,2007,0
qat,2008,0
qat,2009,0
qat,2010,0
qat,2011,0
qat,2012,0
qat,2013,0
qat,2014,0
qat,2015,0
qat,2016,0
qat,2017,0
qat,2018,0
qat,2019,0
rou,1975,1.87405
rou,1976,1.87405
rou,1977,1.87405
rou,1978,1.87405
rou,1979,1.87405
rou,1980,1.87405
rou,1981,1.87405
rou,1982,1.87405
rou,1983,1.87405
rou,1984,1.87405
rou,1985,1.87405
rou,1986,1.87405
rou,1987,1.87405
rou,1988,1.87405
rou,1989,1.87405
rou,1990,32.0629
rou,1991,32.0629
rou,1992,46.49759
rou,1993,60.54195
rou,1994,60.54195
rou,1995,60.54195
rou,1996,60.54195
rou,1997,60.54195
rou,1998,60.54195
rou,1999,60.54195
rou,2000,60.54195
rou,2001,60.54195
rou,2002,60.54195
rou,2003,60.54195
rou,2004,60.54195
rou,2005,60.54195
rou,2006,60.54195
rou,2007,60.54195
rou,2008,60.54195
rou,2009,60.54195
rou,2010,60.54195
rou,2011,60.54195
rou,2012,60.54195
rou,2013,69.89423
rou,2014,69.89423
rou,2015,69.89423
rou,2016,60.97731
rou,2017,54.95664
rou,2018,54.16318
rou,2019,49.13596
rus,1975,2.08866
rus,1976,2.08866
rus,1977,2.08866
rus,1978,2.08866
rus,1979,2.08866
rus,1980,2.08866
rus,1981,2.08866
rus,1982,2.08866
rus,1983,2.08866
rus,1984,2.08866
rus,1985,2.08866
rus,1986,2.08866
rus,1987,2.08866
rus,1988,2.08866
rus,1989,1.88121
rus,1990,5.72867
rus,1991,10.51438
rus,1992,25.37214
rus,1993,25.37214
rus,1994,31.18898
