country,time,legslav_status
kir,1815,Legal
kir,1816,Legal
kir,1817,Legal
kir,1818,Legal
kir,1819,Legal
kir,1820,Legal
kir,1821,Legal
kir,1822,Legal
kir,1823,Legal
kir,1824,Legal
kir,1825,Legal
kir,1826,Legal
kir,1827,Legal
kir,1828,Legal
kir,1829,Legal
kir,1830,Legal
kir,1831,Legal
kir,1832,Legal
kir,1833,Legal
kir,1834,Legal
kir,1835,Legal
kir,1836,Legal
kir,1837,Legal
kir,1838,Legal
kir,1839,Legal
kir,1840,Legal
kir,1841,Legal
kir,1842,Legal
kir,1843,Legal
kir,1844,Legal
kir,1845,Legal
kir,1846,Legal
kir,1847,Legal
kir,1848,Legal
kir,1849,Legal
kir,1850,Legal
kir,1851,Legal
kir,1852,Legal
kir,1853,Legal
kir,1854,Legal
kir,1855,Legal
kir,1856,Legal
kir,1857,Legal
kir,1858,Legal
kir,1859,Legal
kir,1860,Legal
kir,1861,Legal
kir,1862,Legal
kir,1863,Legal
kir,1864,Legal
kir,1865,Legal
kir,1866,Legal
kir,1867,Legal
kir,1868,Legal
kir,1869,Legal
kir,1870,Legal
kir,1871,Legal
kir,1872,Legal
kir,1873,Legal
kir,1874,Legal
kir,1875,Legal
kir,1876,Legal
kir,1877,Legal
kir,1878,Legal
kir,1879,Legal
kir,1880,Legal
kir,1881,Legal
kir,1882,Legal
kir,1883,Legal
kir,1884,Legal
kir,1885,Legal
kir,1886,Legal
kir,1887,Legal
kir,1888,Legal
kir,1889,Legal
kir,1890,Legal
kir,1891,Legal
kir,1892,Legal
kir,1893,Legal
kir,1894,Legal
kir,1895,Legal
kir,1896,Legal
kir,1897,Legal
kir,1898,Legal
kir,1899,Legal
kir,1900,Legal
kir,1901,Legal
kir,1902,Legal
kir,1903,Legal
kir,1904,Legal
kir,1905,Legal
kir,1906,Legal
kir,1907,Legal
kir,1908,Legal
kir,1909,Legal
kir,1910,Legal
kir,1911,Legal
kir,1912,Legal
kir,1913,Legal
kir,1914,Legal
kir,1915,Legal
kir,1916,Legal
kir,1917,Legal
kir,1918,Legal
kir,1919,Legal
kir,1920,Legal
kir,1921,Legal
kir,1922,Legal
kir,1923,Legal
kir,1924,Legal
kir,1925,Legal
kir,1926,Legal
kir,1927,Legal
kir,1928,Legal
kir,1929,Legal
kir,1930,Legal
kir,1931,Legal
kir,1932,Legal
kir,1933,Legal
kir,1934,Legal
kir,1935,Legal
kir,1936,Legal
kir,1937,Legal
kir,1938,Legal
kir,1939,Legal
kir,1940,Legal
kir,1941,Legal
kir,1942,Legal
kir,1943,Legal
kir,1944,Legal
kir,1945,Legal
kir,1946,Legal
kir,1947,Legal
kir,1948,Legal
kir,1949,Legal
kir,1950,Legal
kir,1951,Legal
kir,1952,Legal
kir,1953,Legal
kir,1954,Legal
kir,1955,Legal
kir,1956,Legal
kir,1957,Legal
kir,1958,Legal
kir,1959,Legal
kir,1960,Legal
kir,1961,Legal
kir,1962,Legal
kir,1963,Legal
kir,1964,Legal
kir,1965,Legal
kir,1966,Legal
kir,1967,Legal
kir,1968,Legal
kir,1969,Legal
kir,1970,Legal
kir,1971,Legal
kir,1972,Legal
kir,1973,Legal
kir,1974,Legal
kir,1975,Legal
kir,1976,Legal
kir,1977,Legal
kir,1978,Legal
kir,1979,Legal
kir,1980,Legal
kir,1981,Legal
kir,1982,Legal
kir,1983,Legal
kir,1984,Legal
kir,1985,Legal
kir,1986,Legal
kir,1987,Legal
kir,1988,Legal
kir,1989,Legal
kir,1990,Legal
kir,1991,Legal
kir,1992,Legal
kir,1993,Legal
kir,1994,Legal
kir,1995,Legal
kir,1996,Legal
kir,1997,Legal
kir,1998,Legal
kir,1999,Legal
kir,2000,Illegal
kir,2001,Illegal
kir,2002,Illegal
kir,2003,Illegal
kir,2004,Illegal
kir,2005,Illegal
kir,2006,Illegal
kir,2007,Illegal
kir,2008,Illegal
kir,2009,Illegal
kir,2010,Illegal
kir,2011,Illegal
kir,2012,Illegal
kir,2013,Illegal
kir,2014,Illegal
kir,2015,Illegal
kir,2016,Illegal
kir,2017,Illegal
kir,2018,Illegal
kir,2019,Illegal
kir,2020,Illegal
kna,1800,Legal
kna,1801,Legal
kna,1802,Legal
kna,1803,Legal
kna,1804,Legal
kna,1805,Legal
kna,1806,Legal
kna,1807,Legal
kna,1808,Legal
kna,1809,Legal
kna,1810,Legal
kna,1811,Legal
kna,1812,Legal
kna,1813,Legal
kna,1814,Legal
kna,1815,Legal
kna,1816,Legal
kna,1817,Legal
kna,1818,Legal
kna,1819,Legal
kna,1820,Legal
kna,1821,Legal
kna,1822,Legal
kna,1823,Legal
kna,1824,Legal
kna,1825,Legal
kna,1826,Legal
kna,1827,Legal
kna,1828,Legal
kna,1829,Legal
kna,1830,Legal
kna,1831,Legal
kna,1832,Legal
kna,1833,Legal
kna,1834,Legal
kna,1835,Legal
kna,1836,Legal
kna,1837,Legal
kna,1838,Legal
kna,1839,Legal
kna,1840,Legal
kna,1841,Legal
kna,1842,Legal
kna,1843,Legal
kna,1844,Legal
kna,1845,Legal
kna,1846,Legal
kna,1847,Legal
kna,1848,Legal
kna,1849,Legal
kna,1850,Legal
kna,1851,Legal
kna,1852,Legal
kna,1853,Legal
kna,1854,Legal
kna,1855,Legal
kna,1856,Legal
kna,1857,Legal
kna,1858,Legal
kna,1859,Legal
kna,1860,Legal
kna,1861,Legal
kna,1862,Legal
kna,1863,Legal
kna,1864,Legal
kna,1865,Legal
kna,1866,Legal
kna,1867,Legal
kna,1868,Legal
kna,1869,Legal
kna,1870,Legal
kna,1871,Legal
kna,1872,Legal
kna,1873,Legal
kna,1874,Legal
kna,1875,Legal
kna,1876,Legal
kna,1877,Legal
kna,1878,Legal
kna,1879,Legal
kna,1880,Legal
kna,1881,Legal
kna,1882,Legal
kna,1883,Legal
kna,1884,Legal
kna,1885,Legal
kna,1886,Legal
kna,1887,Legal
kna,1888,Legal
kna,1889,Legal
kna,1890,Legal
kna,1891,Legal
kna,1892,Legal
kna,1893,Legal
kna,1894,Legal
kna,1895,Legal
kna,1896,Legal
kna,1897,Legal
kna,1898,Legal
kna,1899,Legal
kna,1900,Legal
kna,1901,Legal
kna,1902,Legal
kna,1903,Legal
kna,1904,Legal
kna,1905,Legal
kna,1906,Legal
kna,1907,Legal
kna,1908,Legal
kna,1909,Legal
kna,1910,Legal
kna,1911,Legal
kna,1912,Legal
kna,1913,Legal
kna,1914,Legal
kna,1915,Legal
kna,1916,Legal
kna,1917,Legal
kna,1918,Legal
kna,1919,Legal
kna,1920,Legal
kna,1921,Legal
kna,1922,Legal
kna,1923,Legal
kna,1924,Legal
kna,1925,Legal
kna,1926,Legal
kna,1927,Legal
kna,1928,Legal
kna,1929,Legal
kna,1930,Legal
kna,1931,Legal
kna,1932,Legal
kna,1933,Legal
kna,1934,Legal
kna,1935,Legal
kna,1936,Legal
kna,1937,Legal
kna,1938,Legal
kna,1939,Legal
kna,1940,Legal
kna,1941,Legal
kna,1942,Legal
kna,1943,Legal
kna,1944,Legal
kna,1945,Legal
kna,1946,Legal
kna,1947,Legal
kna,1948,Legal
kna,1949,Legal
kna,1950,Legal
kna,1951,Legal
kna,1952,Legal
kna,1953,Legal
kna,1954,Legal
kna,1955,Legal
kna,1956,Legal
kna,1957,Legal
kna,1958,Legal
kna,1959,Legal
kna,1960,Legal
kna,1961,Legal
kna,1962,Legal
kna,1963,Legal
kna,1964,Legal
kna,1965,Legal
kna,1966,Legal
kna,1967,Legal
kna,1968,Legal
kna,1969,Legal
kna,1970,Legal
kna,1971,Legal
kna,1972,Legal
kna,1973,Legal
kna,1974,Legal
kna,1975,Legal
kna,1976,Legal
kna,1977,Legal
kna,1978,Legal
kna,1979,Legal
kna,1980,Legal
kna,1981,Legal
kna,1982,Legal
kna,1983,Legal
kna,1984,Legal
kna,1985,Legal
kna,1986,Legal
kna,1987,Legal
kna,1988,Legal
kna,1989,Legal
kna,1990,Legal
kna,1991,Legal
kna,1992,Legal
kna,1993,Legal
kna,1994,Legal
kna,1995,Legal
kna,1996,Legal
kna,1997,Legal
kna,1998,Legal
kna,1999,Legal
kna,2000,Illegal
kna,2001,Illegal
kna,2002,Illegal
kna,2003,Illegal
kna,2004,Illegal
kna,2005,Illegal
kna,2006,Illegal
kna,2007,Illegal
kna,2008,Illegal
kna,2009,Illegal
kna,2010,Illegal
kna,2011,Illegal
kna,2012,Illegal
kna,2013,Illegal
kna,2014,Illegal
kna,2015,Illegal
kna,2016,Illegal
kna,2017,Illegal
kna,2018,Illegal
kna,2019,Illegal
kna,2020,Illegal
kor,1800,Legal
kor,1801,Legal
kor,1802,Legal
kor,1803,Legal
kor,1804,Legal
kor,1805,Legal
kor,1806,Legal
kor,1807,Legal
kor,1808,Legal
kor,1809,Legal
kor,1810,Legal
kor,1811,Legal
kor,1812,Legal
kor,1813,Legal
kor,1814,Legal
kor,1815,Legal
kor,1816,Legal
kor,1817,Legal
kor,1818,Legal
kor,1819,Legal
kor,1820,Legal
kor,1821,Legal
kor,1822,Legal
kor,1823,Legal
kor,1824,Legal
kor,1825,Legal
kor,1826,Legal
kor,1827,Legal
kor,1828,Legal
kor,1829,Legal
kor,1830,Legal
kor,1831,Legal
kor,1832,Legal
kor,1833,Legal
kor,1834,Legal
kor,1835,Legal
kor,1836,Legal
kor,1837,Legal
kor,1838,Legal
kor,1839,Legal
kor,1840,Legal
kor,1841,Legal
kor,1842,Legal
kor,1843,Legal
kor,1844,Legal
kor,1845,Legal
kor,1846,Legal
kor,1847,Legal
kor,1848,Legal
kor,1849,Legal
kor,1850,Legal
kor,1851,Legal
kor,1852,Legal
kor,1853,Legal
kor,1854,Legal
kor,1855,Legal
kor,1856,Legal
kor,1857,Legal
kor,1858,Legal
kor,1859,Legal
kor,1860,Legal
kor,1861,Legal
kor,1862,Legal
kor,1863,Legal
kor,1864,Legal
kor,1865,Legal
kor,1866,Legal
kor,1867,Legal
kor,1868,Legal
kor,1869,Legal
kor,1870,Legal
kor,1871,Legal
kor,1872,Legal
kor,1873,Legal
kor,1874,Legal
kor,1875,Legal
kor,1876,Legal
kor,1877,Legal
kor,1878,Legal
kor,1879,Legal
kor,1880,Legal
kor,1881,Legal
kor,1882,Legal
kor,1883,Legal
kor,1884,Legal
kor,1885,Legal
kor,1886,Legal
kor,1887,Legal
kor,1888,Legal
kor,1889,Legal
kor,1890,Legal
kor,1891,Legal
kor,1892,Legal
kor,1893,Legal
kor,1894,Legal
kor,1895,Legal
kor,1896,Legal
kor,1897,Legal
kor,1898,Legal
kor,1899,Legal
kor,1900,Legal
kor,1901,Legal
kor,1902,Legal
kor,1903,Legal
kor,1904,Legal
kor,1905,Legal
kor,1906,Legal
kor,1907,Legal
kor,1908,Legal
kor,1909,Legal
kor,1910,Legal
kor,1911,Legal
kor,1912,Legal
kor,1913,Legal
kor,1914,Legal
kor,1915,Legal
kor,1916,Legal
kor,1917,Legal
kor,1918,Legal
kor,1919,Legal
kor,1920,Legal
kor,1921,Legal
kor,1922,Legal
kor,1923,Legal
kor,1924,Legal
kor,1925,Legal
kor,1926,Legal
kor,1927,Legal
kor,1928,Legal
kor,1929,Legal
kor,1930,Illegal
kor,1931,Illegal
kor,1932,Illegal
kor,1933,Illegal
kor,1934,Illegal
kor,1935,Illegal
kor,1936,Illegal
kor,1937,Illegal
kor,1938,Illegal
kor,1939,Illegal
kor,1940,Illegal
kor,1941,Illegal
kor,1942,Illegal
kor,1943,Illegal
kor,1944,Illegal
kor,1945,Illegal
kor,1946,Illegal
kor,1947,Illegal
kor,1948,Illegal
kor,1949,Illegal
kor,1950,Illegal
kor,1951,Illegal
kor,1952,Illegal
kor,1953,Illegal
kor,1954,Illegal
kor,1955,Illegal
kor,1956,Illegal
kor,1957,Illegal
kor,1958,Illegal
kor,1959,Illegal
kor,1960,Illegal
kor,1961,Illegal
kor,1962,Illegal
kor,1963,Illegal
kor,1964,Illegal
kor,1965,Illegal
kor,1966,Illegal
kor,1967,Illegal
kor,1968,Illegal
kor,1969,Illegal
kor,1970,Illegal
kor,1971,Illegal
kor,1972,Illegal
kor,1973,Illegal
kor,1974,Illegal
kor,1975,Illegal
kor,1976,Illegal
kor,1977,Illegal
kor,1978,Illegal
kor,1979,Illegal
kor,1980,Illegal
kor,1981,Illegal
kor,1982,Illegal
kor,1983,Illegal
kor,1984,Illegal
kor,1985,Illegal
kor,1986,Illegal
kor,1987,Illegal
kor,1988,Illegal
kor,1989,Illegal
kor,1990,Illegal
kor,1991,Illegal
kor,1992,Illegal
kor,1993,Illegal
kor,1994,Illegal
kor,1995,Illegal
kor,1996,Illegal
kor,1997,Illegal
kor,1998,Illegal
kor,1999,Illegal
kor,2000,Illegal
kor,2001,Illegal
kor,2002,Illegal
kor,2003,Illegal
kor,2004,Illegal
kor,2005,Illegal
kor,2006,Illegal
kor,2007,Illegal
kor,2008,Illegal
kor,2009,Illegal
kor,2010,Illegal
kor,2011,Illegal
kor,2012,Illegal
kor,2013,Illegal
kor,2014,Illegal
kor,2015,Illegal
kor,2016,Illegal
kor,2017,Illegal
kor,2018,Illegal
kor,2019,Illegal
kor,2020,Illegal
kwt,1800,Legal
kwt,1801,Legal
kwt,1802,Legal
kwt,1803,Legal
kwt,1804,Legal
kwt,1805,Legal
kwt,1806,Legal
kwt,1807,Legal
kwt,1808,Legal
kwt,1809,Legal
kwt,1810,Legal
kwt,1811,Legal
kwt,1812,Legal
kwt,1813,Legal
kwt,1814,Legal
kwt,1815,Legal
kwt,1816,Legal
kwt,1817,Legal
kwt,1818,Legal
kwt,1819,Legal
kwt,1820,Legal
kwt,1821,Legal
kwt,1822,Legal
kwt,1823,Legal
kwt,1824,Legal
kwt,1825,Legal
kwt,1826,Legal
kwt,1827,Legal
kwt,1828,Legal
kwt,1829,Legal
kwt,1830,Legal
kwt,1831,Legal
kwt,1832,Legal
kwt,1833,Legal
kwt,1834,Legal
kwt,1835,Legal
kwt,1836,Legal
kwt,1837,Legal
kwt,1838,Legal
kwt,1839,Legal
kwt,1840,Legal
kwt,1841,Legal
kwt,1842,Legal
kwt,1843,Legal
kwt,1844,Legal
kwt,1845,Legal
kwt,1846,Legal
kwt,1847,Legal
kwt,1848,Legal
kwt,1849,Legal
kwt,1850,Legal
kwt,1851,Legal
kwt,1852,Legal
kwt,1853,Legal
kwt,1854,Legal
kwt,1855,Legal
kwt,1856,Legal
kwt,1857,Legal
kwt,1858,Legal
kwt,1859,Legal
kwt,1860,Legal
kwt,1861,Legal
kwt,1862,Legal
kwt,1863,Legal
kwt,1864,Legal
kwt,1865,Legal
kwt,1866,Legal
kwt,1867,Legal
kwt,1868,Legal
kwt,1869,Legal
kwt,1870,Legal
kwt,1871,Legal
kwt,1872,Legal
kwt,1873,Legal
kwt,1874,Legal
kwt,1875,Legal
kwt,1876,Legal
kwt,1877,Legal
kwt,1878,Legal
kwt,1879,Legal
kwt,1880,Legal
kwt,1881,Legal
kwt,1882,Legal
kwt,1883,Legal
kwt,1884,Legal
kwt,1885,Legal
kwt,1886,Legal
kwt,1887,Legal
kwt,1888,Legal
kwt,1889,Legal
kwt,1890,Legal
kwt,1891,Legal
kwt,1892,Legal
kwt,1893,Legal
kwt,1894,Legal
kwt,1895,Legal
kwt,1896,Legal
kwt,1897,Legal
kwt,1898,Legal
kwt,1899,Legal
kwt,1900,Legal
kwt,1901,Legal
kwt,1902,Legal
kwt,1903,Legal
kwt,1904,Legal
kwt,1905,Legal
kwt,1906,Legal
kwt,1907,Legal
kwt,1908,Legal
kwt,1909,Legal
kwt,1910,Legal
kwt,1911,Legal
kwt,1912,Legal
kwt,1913,Legal
kwt,1914,Legal
kwt,1915,Legal
kwt,1916,Legal
kwt,1917,Legal
kwt,1918,Legal
kwt,1919,Legal
kwt,1920,Legal
kwt,1921,Legal
kwt,1922,Legal
kwt,1923,Legal
kwt,1924,Legal
kwt,1925,Legal
kwt,1926,Legal
kwt,1927,Legal
kwt,1928,Legal
kwt,1929,Legal
kwt,1930,Legal
kwt,1931,Legal
kwt,1932,Legal
kwt,1933,Legal
kwt,1934,Legal
kwt,1935,Legal
kwt,1936,Legal
kwt,1937,Legal
kwt,1938,Legal
kwt,1939,Legal
kwt,1940,Legal
kwt,1941,Legal
kwt,1942,Legal
kwt,1943,Legal
kwt,1944,Legal
kwt,1945,Legal
kwt,1946,Legal
kwt,1947,Legal
kwt,1948,Legal
kwt,1949,Legal
kwt,1950,Legal
kwt,1951,Legal
kwt,1952,Legal
kwt,1953,Legal
kwt,1954,Legal
kwt,1955,Legal
kwt,1956,Legal
kwt,1957,Legal
kwt,1958,Legal
kwt,1959,Legal
kwt,1960,Illegal
kwt,1961,Illegal
kwt,1962,Illegal
kwt,1963,Illegal
kwt,1964,Illegal
kwt,1965,Illegal
kwt,1966,Illegal
kwt,1967,Illegal
kwt,1968,Illegal
kwt,1969,Illegal
kwt,1970,Illegal
kwt,1971,Illegal
kwt,1972,Illegal
kwt,1973,Illegal
kwt,1974,Illegal
kwt,1975,Illegal
kwt,1976,Illegal
kwt,1977,Illegal
kwt,1978,Illegal
kwt,1979,Illegal
kwt,1980,Illegal
kwt,1981,Illegal
kwt,1982,Illegal
kwt,1983,Illegal
kwt,1984,Illegal
kwt,1985,Illegal
kwt,1986,Illegal
kwt,1987,Illegal
kwt,1988,Illegal
kwt,1989,Illegal
kwt,1990,Illegal
kwt,1991,Illegal
kwt,1992,Illegal
kwt,1993,Illegal
kwt,1994,Illegal
kwt,1995,Illegal
kwt,1996,Illegal
kwt,1997,Illegal
kwt,1998,Illegal
kwt,1999,Illegal
kwt,2000,Illegal
kwt,2001,Illegal
kwt,2002,Illegal
kwt,2003,Illegal
kwt,2004,Illegal
kwt,2005,Illegal
kwt,2006,Illegal
kwt,2007,Illegal
kwt,2008,Illegal
kwt,2009,Illegal
kwt,2010,Illegal
kwt,2011,Illegal
kwt,2012,Illegal
kwt,2013,Illegal
kwt,2014,Illegal
kwt,2015,Illegal
kwt,2016,Illegal
kwt,2017,Illegal
kwt,2018,Illegal
kwt,2019,Illegal
kwt,2020,Illegal
lao,1800,Legal
lao,1801,Legal
lao,1802,Legal
lao,1803,Legal
lao,1804,Legal
lao,1805,Legal
lao,1806,Legal
lao,1807,Legal
lao,1808,Legal
lao,1809,Legal
lao,1810,Legal
lao,1811,Legal
lao,1812,Legal
lao,1813,Legal
lao,1814,Legal
lao,1815,Legal
lao,1816,Legal
lao,1817,Legal
lao,1818,Legal
lao,1819,Legal
lao,1820,Legal
lao,1821,Legal
lao,1822,Legal
lao,1823,Legal
lao,1824,Legal
lao,1825,Legal
lao,1826,Legal
lao,1827,Legal
lao,1828,Legal
lao,1829,Legal
lao,1830,Legal
lao,1831,Legal
lao,1832,Legal
lao,1833,Legal
lao,1834,Legal
lao,1835,Legal
lao,1836,Legal
lao,1837,Legal
lao,1838,Legal
lao,1839,Legal
lao,1840,Legal
lao,1841,Legal
lao,1842,Legal
lao,1843,Legal
lao,1844,Legal
lao,1845,Legal
lao,1846,Legal
lao,1847,Legal
lao,1848,Legal
lao,1849,Legal
lao,1850,Legal
lao,1851,Legal
lao,1852,Legal
lao,1853,Legal
lao,1854,Legal
lao,1855,Legal
lao,1856,Legal
lao,1857,Legal
lao,1858,Legal
lao,1859,Legal
lao,1860,Legal
lao,1861,Legal
lao,1862,Legal
lao,1863,Legal
lao,1864,Legal
lao,1865,Legal
lao,1866,Legal
lao,1867,Legal
lao,1868,Legal
lao,1869,Legal
lao,1870,Legal
lao,1871,Legal
lao,1872,Legal
lao,1873,Legal
lao,1874,Legal
lao,1875,Legal
lao,1876,Legal
lao,1877,Legal
lao,1878,Legal
lao,1879,Legal
lao,1880,Legal
lao,1881,Legal
lao,1882,Legal
lao,1883,Legal
lao,1884,Legal
lao,1885,Legal
lao,1886,Legal
lao,1887,Legal
lao,1888,Legal
lao,1889,Legal
lao,1890,Legal
lao,1891,Legal
lao,1892,Legal
lao,1893,Legal
lao,1894,Legal
lao,1895,Legal
lao,1896,Legal
lao,1897,Legal
lao,1898,Legal
lao,1899,Legal
lao,1900,Legal
lao,1901,Legal
lao,1902,Legal
lao,1903,Legal
lao,1904,Legal
lao,1905,Legal
lao,1906,Legal
lao,1907,Legal
lao,1908,Legal
lao,1909,Legal
lao,1910,Legal
lao,1911,Legal
lao,1912,Legal
lao,1913,Legal
lao,1914,Legal
lao,1915,Legal
lao,1916,Legal
lao,1917,Legal
lao,1918,Legal
lao,1919,Legal
lao,1920,Legal
lao,1921,Legal
lao,1922,Legal
lao,1923,Legal
lao,1924,Legal
lao,1925,Legal
lao,1926,Legal
lao,1927,Legal
lao,1928,Legal
lao,1929,Legal
lao,1930,Legal
lao,1931,Legal
lao,1932,Legal
lao,1933,Legal
lao,1934,Legal
lao,1935,Legal
lao,1936,Legal
lao,1937,Legal
lao,1938,Legal
lao,1939,Legal
lao,1940,Legal
lao,1941,Legal
lao,1942,Legal
lao,1943,Legal
lao,1944,Legal
lao,1945,Legal
lao,1946,Legal
lao,1947,Legal
lao,1948,Legal
lao,1949,Legal
lao,1950,Legal
lao,1951,Legal
lao,1952,Legal
lao,1953,Legal
lao,1954,Legal
lao,1955,Legal
lao,1956,Legal
lao,1957,Legal
lao,1958,Legal
lao,1959,Legal
lao,1960,Legal
lao,1961,Legal
lao,1962,Legal
lao,1963,Legal
lao,1964,Illegal
lao,1965,Illegal
lao,1966,Illegal
lao,1967,Illegal
lao,1968,Illegal
lao,1969,Illegal
lao,1970,Illegal
lao,1971,Illegal
lao,1972,Illegal
lao,1973,Illegal
lao,1974,Illegal
lao,1975,Illegal
lao,1976,Illegal
lao,1977,Illegal
lao,1978,Illegal
lao,1979,Illegal
lao,1980,Illegal
lao,1981,Illegal
lao,1982,Illegal
lao,1983,Illegal
lao,1984,Illegal
lao,1985,Illegal
lao,1986,Illegal
lao,1987,Illegal
lao,1988,Illegal
lao,1989,Illegal
lao,1990,Illegal
lao,1991,Illegal
lao,1992,Illegal
lao,1993,Illegal
lao,1994,Illegal
lao,1995,Illegal
lao,1996,Illegal
lao,1997,Illegal
lao,1998,Illegal
lao,1999,Illegal
lao,2000,Illegal
lao,2001,Illegal
lao,2002,Illegal
lao,2003,Illegal
lao,2004,Illegal
lao,2005,Illegal
lao,2006,Illegal
lao,2007,Illegal
lao,2008,Illegal
lao,2009,Illegal
lao,2010,Illegal
lao,2011,Illegal
lao,2012,Illegal
lao,2013,Illegal
lao,2014,Illegal
lao,2015,Illegal
lao,2016,Illegal
lao,2017,Illegal
lao,2018,Illegal
lao,2019,Illegal
lao,2020,Illegal
lbn,1800,Legal
lbn,1801,Legal
lbn,1802,Legal
lbn,1803,Legal
lbn,1804,Legal
lbn,1805,Legal
lbn,1806,Legal
lbn,1807,Legal
lbn,1808,Legal
lbn,1809,Legal
lbn,1810,Legal
lbn,1811,Legal
lbn,1812,Legal
lbn,1813,Legal
lbn,1814,Legal
lbn,1815,Legal
lbn,1816,Legal
lbn,1817,Legal
lbn,1818,Legal
lbn,1819,Legal
lbn,1820,Legal
lbn,1821,Legal
lbn,1822,Legal
lbn,1823,Legal
lbn,1824,Legal
lbn,1825,Legal
lbn,1826,Legal
lbn,1827,Legal
lbn,1828,Legal
lbn,1829,Legal
lbn,1830,Legal
lbn,1831,Legal
lbn,1832,Legal
lbn,1833,Legal
lbn,1834,Legal
lbn,1835,Legal
lbn,1836,Legal
lbn,1837,Legal
lbn,1838,Legal
lbn,1839,Legal
lbn,1840,Legal
lbn,1841,Legal
lbn,1842,Legal
lbn,1843,Legal
lbn,1844,Legal
lbn,1845,Legal
lbn,1846,Legal
lbn,1847,Legal
lbn,1848,Legal
lbn,1849,Legal
lbn,1850,Legal
lbn,1851,Legal
lbn,1852,Legal
lbn,1853,Legal
lbn,1854,Legal
lbn,1855,Legal
lbn,1856,Legal
lbn,1857,Legal
lbn,1858,Legal
lbn,1859,Legal
lbn,1860,Legal
lbn,1861,Legal
lbn,1862,Legal
lbn,1863,Legal
lbn,1864,Legal
lbn,1865,Legal
lbn,1866,Legal
lbn,1867,Legal
lbn,1868,Legal
lbn,1869,Legal
lbn,1870,Legal
lbn,1871,Legal
lbn,1872,Legal
lbn,1873,Legal
lbn,1874,Legal
lbn,1875,Legal
lbn,1876,Legal
lbn,1877,Legal
lbn,1878,Legal
lbn,1879,Legal
lbn,1880,Legal
lbn,1881,Legal
lbn,1882,Legal
lbn,1883,Legal
lbn,1884,Legal
lbn,1885,Legal
lbn,1886,Legal
lbn,1887,Legal
lbn,1888,Legal
lbn,1889,Legal
lbn,1890,Legal
lbn,1891,Legal
lbn,1892,Legal
lbn,1893,Legal
lbn,1894,Legal
lbn,1895,Legal
lbn,1896,Legal
lbn,1897,Legal
lbn,1898,Legal
lbn,1899,Legal
lbn,1900,Legal
lbn,1901,Legal
lbn,1902,Legal
lbn,1903,Legal
lbn,1904,Legal
lbn,1905,Legal
lbn,1906,Legal
lbn,1907,Legal
lbn,1908,Legal
lbn,1909,Legal
lbn,1910,Legal
lbn,1911,Legal
lbn,1912,Legal
lbn,1913,Legal
lbn,1914,Legal
lbn,1915,Legal
lbn,1916,Legal
lbn,1917,Legal
lbn,1918,Legal
lbn,1919,Legal
lbn,1920,Legal
lbn,1921,Legal
lbn,1922,Legal
lbn,1923,Legal
lbn,1924,Legal
lbn,1925,Legal
lbn,1926,Legal
lbn,1927,Legal
lbn,1928,Legal
lbn,1929,Legal
lbn,1930,Legal
lbn,1931,Legal
lbn,1932,Legal
lbn,1933,Legal
lbn,1934,Legal
lbn,1935,Legal
lbn,1936,Legal
lbn,1937,Legal
lbn,1938,Legal
lbn,1939,Legal
lbn,1940,Legal
lbn,1941,Legal
lbn,1942,Legal
lbn,1943,Legal
lbn,1944,Legal
lbn,1945,Legal
lbn,1946,Illegal
lbn,1947,Illegal
lbn,1948,Illegal
lbn,1949,Illegal
lbn,1950,Illegal
lbn,1951,Illegal
lbn,1952,Illegal
lbn,1953,Illegal
lbn,1954,Illegal
lbn,1955,Illegal
lbn,1956,Illegal
lbn,1957,Illegal
lbn,1958,Illegal
lbn,1959,Illegal
lbn,1960,Illegal
lbn,1961,Illegal
lbn,1962,Illegal
lbn,1963,Illegal
lbn,1964,Illegal
lbn,1965,Illegal
lbn,1966,Illegal
lbn,1967,Illegal
lbn,1968,Illegal
lbn,1969,Illegal
lbn,1970,Illegal
lbn,1971,Illegal
lbn,1972,Illegal
lbn,1973,Illegal
lbn,1974,Illegal
lbn,1975,Illegal
lbn,1976,Illegal
lbn,1977,Illegal
lbn,1978,Illegal
lbn,1979,Illegal
lbn,1980,Illegal
lbn,1981,Illegal
lbn,1982,Illegal
lbn,1983,Illegal
lbn,1984,Illegal
lbn,1985,Illegal
lbn,1986,Illegal
lbn,1987,Illegal
lbn,1988,Illegal
lbn,1989,Illegal
lbn,1990,Illegal
lbn,1991,Illegal
lbn,1992,Illegal
lbn,1993,Illegal
lbn,1994,Illegal
lbn,1995,Illegal
lbn,1996,Illegal
lbn,1997,Illegal
lbn,1998,Illegal
lbn,1999,Illegal
lbn,2000,Illegal
lbn,2001,Illegal
lbn,2002,Illegal
lbn,2003,Illegal
lbn,2004,Illegal
lbn,2005,Illegal
lbn,2006,Illegal
lbn,2007,Illegal
lbn,2008,Illegal
lbn,2009,Illegal
lbn,2010,Illegal
lbn,2011,Illegal
lbn,2012,Illegal
lbn,2013,Illegal
lbn,2014,Illegal
lbn,2015,Illegal
lbn,2016,Illegal
lbn,2017,Illegal
lbn,2018,Illegal
lbn,2019,Illegal
lbn,2020,Illegal
lbr,1800,Legal
lbr,1801,Legal
lbr,1802,Legal
lbr,1803,Legal
lbr,1804,Legal
lbr,1805,Legal
lbr,1806,Legal
lbr,1807,Legal
lbr,1808,Legal
lbr,1809,Legal
