country,time,gendereq_idea
lux,1980,63.8116
lux,1981,64.46476
lux,1982,64.46476
lux,1983,64.46476
lux,1984,64.27697
lux,1985,64.27697
lux,1986,64.52497
lux,1987,64.52497
lux,1988,64.52497
lux,1989,66.89206
lux,1990,70.39583
lux,1991,70.39583
lux,1992,70.39583
lux,1993,69.39793
lux,1994,68.80189
lux,1995,69.99155
lux,1996,69.99155
lux,1997,69.99155
lux,1998,69.99155
lux,1999,68.86248
lux,2000,68.86248
lux,2001,68.86248
lux,2002,68.86248
lux,2003,68.86248
lux,2004,69.67153
lux,2005,72.3138
lux,2006,74.81707
lux,2007,73.3521
lux,2008,73.3521
lux,2009,73.9366
lux,2010,73.3521
lux,2011,76.45679
lux,2012,76.45679
lux,2013,79.54089
lux,2014,79.90545
lux,2015,79.90545
lux,2016,78.48439
lux,2017,76.21498
lux,2018,79.90545
lux,2019,77.25409
lva,1991,73.00454
lva,1992,76.39937
lva,1993,76.9478
lva,1994,76.9478
lva,1995,76.51697
lva,1996,75.4835
lva,1997,75.4835
lva,1998,76.13964
lva,1999,76.13964
lva,2000,78.66766
lva,2001,78.66766
lva,2002,81.15247
lva,2003,83.2308
lva,2004,84.86219
lva,2005,83.34345
lva,2006,83.0785
lva,2007,84.61776
lva,2008,83.0785
lva,2009,84.86219
lva,2010,83.0785
lva,2011,83.67867
lva,2012,87.57289
lva,2013,86.37405
lva,2014,83.2308
lva,2015,83.2308
lva,2016,89.1087
lva,2017,83.47638
lva,2018,85.77934
lva,2019,81.99792
mar,1975,26.38729
mar,1976,28.59607
mar,1977,24.95062
mar,1978,24.95062
mar,1979,24.95062
mar,1980,27.62712
mar,1981,27.24611
mar,1982,27.24611
mar,1983,27.24611
mar,1984,27.24611
mar,1985,28.24949
mar,1986,28.24949
mar,1987,28.24949
mar,1988,28.24949
mar,1989,28.24949
mar,1990,28.82072
mar,1991,29.62864
mar,1992,29.62864
mar,1993,29.62864
mar,1994,29.62864
mar,1995,29.62864
mar,1996,29.62864
mar,1997,33.72878
mar,1998,33.68046
mar,1999,33.22997
mar,2000,38.92822
mar,2001,41.23877
mar,2002,48.04369
mar,2003,49.36534
mar,2004,48.04369
mar,2005,48.04369
mar,2006,48.04369
mar,2007,49.60589
mar,2008,48.19661
mar,2009,48.19661
mar,2010,48.04369
mar,2011,49.56402
mar,2012,51.06509
mar,2013,46.95271
mar,2014,45.48956
mar,2015,49.39022
mar,2016,47.28255
mar,2017,47.31207
mar,2018,47.31207
mar,2019,46.55774
mda,1991,60.22499
mda,1992,56.20214
mda,1993,56.20214
mda,1994,57.08288
mda,1995,57.08288
mda,1996,57.08288
mda,1997,57.08288
mda,1998,60.0423
mda,1999,62.38799
mda,2000,64.48464
mda,2001,65.54706
mda,2002,65.54706
mda,2003,69.2596
mda,2004,69.47105
mda,2005,68.22847
mda,2006,69.01038
mda,2007,69.01038
mda,2008,64.99393
mda,2009,69.93398
mda,2010,69.34311
mda,2011,69.34311
mda,2012,71.97336
mda,2013,69.11287
mda,2014,69.40448
mda,2015,68.57843
mda,2016,70.45907
mda,2017,66.27953
mda,2018,64.386
mda,2019,60.91556
mdg,1975,33.59404
mdg,1976,39.88894
mdg,1977,39.8712
mdg,1978,39.8712
mdg,1979,39.8712
mdg,1980,40.12766
mdg,1981,40.22512
mdg,1982,40.22512
mdg,1983,40.26488
mdg,1984,40.26488
mdg,1985,40.26488
mdg,1986,41.68983
mdg,1987,41.68983
mdg,1988,41.68983
mdg,1989,45.27922
mdg,1990,45.27922
mdg,1991,45.27922
mdg,1992,46.1473
mdg,1993,44.96604
mdg,1994,43.27086
mdg,1995,43.57474
mdg,1996,43.57474
mdg,1997,43.57474
mdg,1998,46.46527
mdg,1999,46.46527
mdg,2000,48.52702
mdg,2001,48.52702
mdg,2002,47.7148
mdg,2003,44.18024
mdg,2004,46.10258
mdg,2005,46.10258
mdg,2006,46.10258
mdg,2007,50.52526
mdg,2008,52.69434
mdg,2009,53.10321
mdg,2010,53.20234
mdg,2011,53.97416
mdg,2012,54.31985
mdg,2013,55.07883
mdg,2014,56.99168
mdg,2015,54.57847
mdg,2016,51.8345
mdg,2017,51.06688
mdg,2018,50.81204
mdg,2019,50.42159
mex,1975,32.79384
mex,1976,33.17162
mex,1977,33.17162
mex,1978,33.37525
mex,1979,34.33733
mex,1980,36.04895
mex,1981,36.85008
mex,1982,37.29059
mex,1983,37.29059
mex,1984,37.29059
mex,1985,38.11613
mex,1986,38.11613
mex,1987,38.11613
mex,1988,36.87903
mex,1989,38.25133
mex,1990,38.25133
mex,1991,39.0258
mex,1992,39.22415
mex,1993,39.22415
mex,1994,42.41927
mex,1995,44.32998
mex,1996,44.32998
mex,1997,45.79322
mex,1998,45.79322
mex,1999,45.79322
mex,2000,44.69164
mex,2001,48.49706
mex,2002,49.54657
mex,2003,47.37978
mex,2004,47.37978
mex,2005,47.37978
mex,2006,50.23365
mex,2007,51.57472
mex,2008,49.44234
mex,2009,51.22385
mex,2010,52.42703
mex,2011,52.8767
mex,2012,53.12528
mex,2013,53.12528
mex,2014,53.4513
mex,2015,55.59477
mex,2016,53.4513
mex,2017,52.94473
mex,2018,53.88648
mex,2019,56.98342
mkd,1991,48.45035
mkd,1992,48.90067
mkd,1993,45.50826
mkd,1994,47.90308
mkd,1995,48.62047
mkd,1996,45.57872
mkd,1997,46.09427
mkd,1998,51.79213
mkd,1999,51.79213
mkd,2000,52.53626
mkd,2001,52.53626
mkd,2002,57.93465
mkd,2003,60.33475
mkd,2004,61.37213
mkd,2005,61.37213
mkd,2006,61.11145
mkd,2007,61.11145
mkd,2008,62.24701
mkd,2009,61.31283
mkd,2010,63.07561
mkd,2011,63.07561
mkd,2012,63.07561
mkd,2013,62.42403
mkd,2014,62.64249
mkd,2015,62.18448
mkd,2016,62.04636
mkd,2017,60.81074
mkd,2018,60.31201
mkd,2019,57.6939
mli,1975,27.30393
mli,1976,27.30393
mli,1977,27.30393
mli,1978,27.30393
mli,1979,26.92612
mli,1980,26.92612
mli,1981,25.42646
mli,1982,25.82299
mli,1983,26.81033
mli,1984,23.44041
mli,1985,27.51813
mli,1986,24.1383
mli,1987,27.93751
mli,1988,27.93751
mli,1989,31.41566
mli,1990,30.00965
mli,1991,29.2729
mli,1992,38.57002
mli,1993,40.22662
mli,1994,40.22662
mli,1995,40.22662
mli,1996,42.87465
mli,1997,45.44295
mli,1998,45.44295
mli,1999,45.44295
mli,2000,45.44295
mli,2001,45.44295
mli,2002,45.40494
mli,2003,45.40494
mli,2004,45.40494
mli,2005,45.40494
mli,2006,45.40494
mli,2007,45.40494
mli,2008,45.40494
mli,2009,45.40494
mli,2010,45.40494
mli,2011,43.3396
mli,2012,42.7874
mli,2013,44.97438
mli,2014,43.38474
mli,2015,45.21103
mli,2016,42.82612
mli,2017,45.46364
mli,2018,45.07449
mli,2019,53.33862
mmr,1975,26.72953
mmr,1976,26.72953
mmr,1977,26.72953
mmr,1978,27.24889
mmr,1979,27.24889
mmr,1980,27.24889
mmr,1981,28.42003
mmr,1982,26.471
mmr,1983,26.471
mmr,1984,28.42003
mmr,1985,27.02823
mmr,1986,28.42003
mmr,1987,28.42003
mmr,1988,36.74634
mmr,1989,36.74634
mmr,1990,36.74634
mmr,1991,36.74634
mmr,1992,36.74634
mmr,1993,36.74634
mmr,1994,36.74634
mmr,1995,36.74634
mmr,1996,36.74634
mmr,1997,36.74634
mmr,1998,36.74634
mmr,1999,36.74634
mmr,2000,36.74634
mmr,2001,38.16995
mmr,2002,38.3984
mmr,2003,36.95286
mmr,2004,36.95286
mmr,2005,36.95286
mmr,2006,35.40716
mmr,2007,35.40716
mmr,2008,37.06974
mmr,2009,38.52456
mmr,2010,45.18492
mmr,2011,45.90865
mmr,2012,45.48942
mmr,2013,44.43877
mmr,2014,45.00557
mmr,2015,46.91342
mmr,2016,51.42426
mmr,2017,48.54255
mmr,2018,49.85917
mmr,2019,50.69208
mng,1975,51.3653
mng,1976,52.74328
mng,1977,51.3653
mng,1978,52.74328
mng,1979,51.3653
mng,1980,51.3653
mng,1981,54.03973
mng,1982,52.86512
mng,1983,51.78004
mng,1984,52.92489
mng,1985,51.44104
mng,1986,51.44104
mng,1987,52.92489
mng,1988,52.92489
mng,1989,53.18217
mng,1990,50.05337
mng,1991,51.25566
mng,1992,54.77124
mng,1993,55.06996
mng,1994,58.65045
mng,1995,58.65045
mng,1996,60.78955
mng,1997,61.05363
mng,1998,61.05363
mng,1999,61.05363
mng,2000,63.6918
mng,2001,61.57484
mng,2002,61.57484
mng,2003,61.57484
mng,2004,62.71998
mng,2005,62.99574
mng,2006,59.63566
mng,2007,61.33738
mng,2008,64.53578
mng,2009,64.80348
mng,2010,61.30148
mng,2011,64.80348
mng,2012,64.13344
mng,2013,63.18199
mng,2014,63.41893
mng,2015,66.27444
mng,2016,61.92435
mng,2017,63.26301
mng,2018,61.65411
mng,2019,64.24958
moz,1975,34.93082
moz,1976,41.07138
moz,1977,43.60637
moz,1978,43.60637
moz,1979,43.60637
moz,1980,43.60637
moz,1981,43.95789
moz,1982,45.93906
moz,1983,44.28491
moz,1984,43.0468
moz,1985,43.0468
moz,1986,43.0468
moz,1987,43.0468
moz,1988,43.26287
moz,1989,43.26287
moz,1990,47.70728
moz,1991,47.90914
moz,1992,47.90914
moz,1993,49.24018
moz,1994,49.07913
moz,1995,52.59101
moz,1996,52.59101
moz,1997,52.73352
moz,1998,52.73352
moz,1999,54.33833
moz,2000,56.04189
moz,2001,54.33833
moz,2002,56.3802
moz,2003,57.52935
moz,2004,56.5404
moz,2005,56.5404
moz,2006,56.5404
moz,2007,55.23948
moz,2008,55.23948
moz,2009,53.3024
moz,2010,57.8231
moz,2011,57.8231
moz,2012,57.95857
moz,2013,54.39363
moz,2014,53.13637
moz,2015,54.39363
moz,2016,56.66121
moz,2017,57.12614
moz,2018,57.12614
moz,2019,55.79619
mrt,1975,25.30971
mrt,1976,26.03742
mrt,1977,26.03742
mrt,1978,27.28578
mrt,1979,20.542
mrt,1980,20.542
mrt,1981,21.26663
mrt,1982,21.26663
mrt,1983,21.26663
mrt,1984,18.98628
mrt,1985,21.26663
mrt,1986,21.26663
mrt,1987,18.98628
mrt,1988,21.26663
mrt,1989,21.26663
mrt,1990,21.26663
mrt,1991,21.52756
mrt,1992,19.67922
mrt,1993,21.86483
mrt,1994,22.32435
mrt,1995,23.8308
mrt,1996,24.53188
mrt,1997,24.53188
mrt,1998,24.53188
mrt,1999,24.53188
mrt,2000,24.53188
mrt,2001,25.68109
mrt,2002,25.68109
mrt,2003,24.10149
mrt,2004,28.57123
mrt,2005,30.56545
mrt,2006,32.38999
mrt,2007,36.38811
mrt,2008,36.38811
mrt,2009,34.17618
mrt,2010,34.17618
mrt,2011,34.17618
mrt,2012,34.62438
mrt,2013,38.51436
mrt,2014,38.51436
mrt,2015,38.51436
mrt,2016,36.08554
mrt,2017,32.57614
mrt,2018,34.36735
mrt,2019,40.34203
mus,1975,41.20911
mus,1976,41.99669
mus,1977,41.99669
mus,1978,41.99669
mus,1979,41.99669
mus,1980,47.56139
mus,1981,45.99184
mus,1982,46.86159
mus,1983,48.85077
mus,1984,48.85077
mus,1985,48.85077
mus,1986,48.85077
mus,1987,49.01309
mus,1988,50.17139
mus,1989,50.17139
mus,1990,54.35553
mus,1991,50.60088
mus,1992,53.5397
mus,1993,53.5397
mus,1994,55.86212
mus,1995,56.87379
mus,1996,54.68655
mus,1997,54.68655
mus,1998,51.93131
mus,1999,54.68655
mus,2000,54.47282
mus,2001,54.47282
mus,2002,51.68615
mus,2003,53.9932
mus,2004,53.9932
mus,2005,58.48413
mus,2006,58.78627
mus,2007,59.6692
mus,2008,58.78627
mus,2009,58.78627
mus,2010,59.32997
mus,2011,59.32997
mus,2012,59.32997
mus,2013,63.24709
mus,2014,62.33982
mus,2015,62.62267
mus,2016,60.73151
mus,2017,61.24587
mus,2018,68.85759
mus,2019,67.35094
mwi,1975,21.48958
mwi,1976,22.17907
mwi,1977,22.17907
mwi,1978,22.43096
mwi,1979,22.43096
mwi,1980,22.43096
mwi,1981,24.45087
mwi,1982,24.45087
mwi,1983,23.77959
mwi,1984,23.77959
mwi,1985,23.77959
mwi,1986,22.13937
mwi,1987,24.32714
mwi,1988,24.86081
mwi,1989,24.86081
mwi,1990,27.43791
mwi,1991,27.43791
mwi,1992,27.64113
mwi,1993,28.81843
mwi,1994,32.70704
mwi,1995,36.00055
mwi,1996,37.58045
mwi,1997,37.58045
mwi,1998,37.82907
mwi,1999,40.46475
mwi,2000,44.46268
mwi,2001,44.46268
mwi,2002,44.46268
mwi,2003,44.46268
mwi,2004,45.2938
mwi,2005,45.89979
mwi,2006,45.89979
mwi,2007,46.18173
mwi,2008,45.56718
mwi,2009,47.73326
mwi,2010,48.56795
mwi,2011,48.56795
mwi,2012,49.36138
mwi,2013,48.52943
mwi,2014,46.4255
mwi,2015,45.34879
mwi,2016,44.90637
mwi,2017,43.98702
mwi,2018,46.18875
mwi,2019,51.37773
mys,1975,38.07886
mys,1976,38.07886
mys,1977,38.37567
mys,1978,38.65053
mys,1979,38.65053
mys,1980,38.65053
mys,1981,39.34487
mys,1982,42.2545
mys,1983,42.2162
mys,1984,42.2162
mys,1985,43.79838
mys,1986,42.44434
mys,1987,42.44434
mys,1988,42.44434
mys,1989,42.44434
mys,1990,44.07859
mys,1991,44.07859
mys,1992,44.07859
mys,1993,45.40083
mys,1994,44.07859
mys,1995,44.41817
mys,1996,44.41817
mys,1997,44.41817
mys,1998,45.74602
mys,1999,45.81013
mys,2000,48.31203
mys,2001,48.31203
mys,2002,48.31203
mys,2003,46.92073
mys,2004,48.41525
mys,2005,48.41525
mys,2006,48.41525
mys,2007,50.15233
mys,2008,48.57611
mys,2009,48.57611
mys,2010,48.41525
mys,2011,48.81039
mys,2012,48.81039
mys,2013,48.47523
mys,2014,48.47523
mys,2015,48.47523
mys,2016,47.25984
mys,2017,48.47523
mys,2018,52.33123
mys,2019,54.99296
nam,1990,48.36215
nam,1991,48.36215
nam,1992,48.36215
nam,1993,48.36215
nam,1994,49.74564
nam,1995,49.74564
nam,1996,50.03196
nam,1997,50.03196
nam,1998,50.03196
nam,1999,52.00644
nam,2000,55.56751
nam,2001,55.56751
nam,2002,57.45964
nam,2003,55.56751
nam,2004,55.97133
nam,2005,54.44931
nam,2006,53.19148
nam,2007,54.75333
nam,2008,55.2969
nam,2009,53.26918
nam,2010,55.08205
nam,2011,54.93861
nam,2012,54.93861
nam,2013,59.11073
nam,2014,59.5714
nam,2015,59.5714
nam,2016,58.60111
nam,2017,60.78876
nam,2018,57.61407
nam,2019,55.90907
ner,1975,37.68056
ner,1976,37.68056
ner,1977,37.68056
ner,1978,37.68056
ner,1979,37.68056
ner,1980,37.68056
ner,1981,31.17598
ner,1982,34.26736
ner,1983,35.92631
ner,1984,35.92631
ner,1985,37.07303
ner,1986,37.07303
ner,1987,37.07303
ner,1988,41.54678
ner,1989,40.90772
ner,1990,43.6054
ner,1991,43.6054
ner,1992,43.6054
ner,1993,46.40582
ner,1994,46.40582
ner,1995,45.88372
ner,1996,47.12818
ner,1997,45.37709
ner,1998,45.37709
ner,1999,45.58748
ner,2000,46.55382
ner,2001,46.55382
ner,2002,46.55382
ner,2003,46.55382
ner,2004,51.13158
ner,2005,50.75168
ner,2006,52.37379
ner,2007,52.37379
ner,2008,52.37379
ner,2009,52.23493
ner,2010,58.21012
ner,2011,56.51076
ner,2012,56.18404
ner,2013,55.11788
ner,2014,55.11788
ner,2015,55.85173
ner,2016,54.98388
ner,2017,56.24613
ner,2018,56.58038
ner,2019,46.66071
nga,1975,29.42652
nga,1976,29.42652
nga,1977,29.42652
nga,1978,29.42652
nga,1979,29.42652
nga,1980,29.42652
nga,1981,27.32739
nga,1982,27.32739
nga,1983,27.32739
nga,1984,26.45611
nga,1985,31.71312
nga,1986,31.71312
nga,1987,30.36809
nga,1988,32.20851
nga,1989,32.20851
nga,1990,34.34313
nga,1991,35.93564
nga,1992,34.8488
nga,1993,36.22887
nga,1994,36.22887
nga,1995,36.22887
nga,1996,34.63658
nga,1997,36.62556
nga,1998,38.33661
nga,1999,39.90853
nga,2000,39.90853
nga,2001,38.24083
nga,2002,38.24083
nga,2003,38.94654
nga,2004,38.94654
nga,2005,38.94654
nga,2006,37.4787
nga,2007,39.15215
nga,2008,39.57844
nga,2009,39.57844
nga,2010,41.34149
nga,2011,40.91656
nga,2012,40.91656
nga,2013,40.91656
nga,2014,42.21802
nga,2015,41.96542
nga,2016,41.96542
nga,2017,41.96542
nga,2018,39.77177
nga,2019,36.11586
nic,1975,16.50054
nic,1976,16.58172
nic,1977,16.58172
nic,1978,16.58172
nic,1979,21.92644
nic,1980,41.75967
nic,1981,42.42767
nic,1982,44.49077
nic,1983,42.63277
nic,1984,42.71307
nic,1985,45.93264
nic,1986,43.77758
nic,1987,43.77758
nic,1988,43.77758
nic,1989,44.03106
nic,1990,49.31412
nic,1991,49.31412
nic,1992,49.31412
nic,1993,51.14938
nic,1994,51.14938
nic,1995,49.69912
nic,1996,48.75113
nic,1997,48.75113
nic,1998,47.37439
nic,1999,45.46897
nic,2000,45.46897
nic,2001,46.50478
nic,2002,46.50478
nic,2003,48.56131
nic,2004,46.11818
nic,2005,46.11818
nic,2006,45.7352
nic,2007,51.52726
nic,2008,52.92087
nic,2009,49.65035
nic,2010,51.67451
nic,2011,52.67373
nic,2012,56.12509
nic,2013,57.68989
nic,2014,57.68989
nic,2015,57.68989
nic,2016,55.67276
nic,2017,51.6293
nic,2018,47.0628
nic,2019,50.68735
nld,1975,58.46713
nld,1976,58.46713
nld,1977,59.0623
nld,1978,59.60729
nld,1979,59.60729
nld,1980,64.30702
nld,1981,66.31576
nld,1982,69.49227
nld,1983,69.49227
nld,1984,72.62304
nld,1985,71.52966
nld,1986,71.73486
nld,1987,72.8331
nld,1988,71.73486
nld,1989,72.20468
nld,1990,75.60913
nld,1991,74.48043
nld,1992,74.48043
nld,1993,75.93775
nld,1994,76.88541
nld,1995,78.54898
nld,1996,78.54898
nld,1997,78.54898
nld,1998,80.39618
nld,1999,78.82757
nld,2000,86.48325
nld,2001,86.48325
nld,2002,86.48325
nld,2003,92.77232
nld,2004,90.21443
nld,2005,90.50687
nld,2006,90.50687
nld,2007,90.50687
nld,2008,90.50687
nld,2009,93.07235
nld,2010,93.07235
nld,2011,93.07235
nld,2012,93.50631
nld,2013,90.48543
nld,2014,90.48543
nld,2015,84.37007
nld,2016,84.37007
nld,2017,89.32839
nld,2018,80.82013
nld,2019,85.16021
nor,1975,79.54126
nor,1976,79.54126
nor,1977,85.34986
nor,1978,85.34986
nor,1979,85.34986
nor,1980,85.54791
nor,1981,83.86249
nor,1982,83.86249
nor,1983,83.86249
nor,1984,83.86249
nor,1985,87.86938
nor,1986,87.86938
nor,1987,87.86938
nor,1988,87.86938
nor,1989,87.86938
nor,1990,91.85308
nor,1991,92.16105
nor,1992,92.16105
nor,1993,93.57745
nor,1994,93.57745
nor,1995,93.57745
nor,1996,94.04914
nor,1997,94.04914
nor,1998,94.04914
nor,1999,92.60196
nor,2000,92.60196
nor,2001,92.60196
nor,2002,93.26568
nor,2003,93.26568
nor,2004,93.26568
nor,2005,98.53213
nor,2006,98.53213
nor,2007,96.42115
nor,2008,98.53213
nor,2009,100
nor,2010,100
nor,2011,100
nor,2012,100
nor,2013,100
nor,2014,100
nor,2015,95.27935
nor,2016,92.47572
nor,2017,90.77728
nor,2018,95.27935
nor,2019,92.58756
npl,1975,19.17542
npl,1976,19.17542
npl,1977,19.91375
npl,1978,19.91375
npl,1979,19.91375
npl,1980,20.8705
npl,1981,21.515
npl,1982,22.2358
npl,1983,22.2358
npl,1984,22.2358
npl,1985,22.2358
npl,1986,24.69034
npl,1987,25.0281
npl,1988,25.0281
npl,1989,25.0281
npl,1990,35.01154
npl,1991,38.29184
npl,1992,38.29184
npl,1993,38.29184
npl,1994,38.29184
npl,1995,38.29184
npl,1996,38.29184
npl,1997,38.29184
npl,1998,38.29184
npl,1999,41.2655
npl,2000,45.13939
npl,2001,45.13939
npl,2002,45.77466
npl,2003,45.77466
npl,2004,45.77466
npl,2005,45.77466
npl,2006,43.52826
npl,2007,46.84131
npl,2008,56.8829
npl,2009,55.30082
npl,2010,55.30082
npl,2011,55.37198
npl,2012,53.75238
npl,2013,50.79106
npl,2014,52.56939
npl,2015,54.1606
npl,2016,58.15626
npl,2017,59.05734
npl,2018,55.72197
npl,2019,54.24782
nzl,1975,62.50733
nzl,1976,63.06535
nzl,1977,63.45521
nzl,1978,63.35368
nzl,1979,63.35368
nzl,1980,63.35368
nzl,1981,64.50924
nzl,1982,64.50924
nzl,1983,64.86768
nzl,1984,65.80224
nzl,1985,70.72265
nzl,1986,70.72265
nzl,1987,71.12175
nzl,1988,71.12175
nzl,1989,71.12175
nzl,1990,72.51562
nzl,1991,72.51562
nzl,1992,72.51562
nzl,1993,73.22274
nzl,1994,73.22274
nzl,1995,75.42631
nzl,1996,76.09751
nzl,1997,76.09751
nzl,1998,83.36403
nzl,1999,86.25081
nzl,2000,86.25081
nzl,2001,86.25081
nzl,2002,86.25081
nzl,2003,86.25081
nzl,2004,86.25081
nzl,2005,88.6826
nzl,2006,86.85461
nzl,2007,86.85461
nzl,2008,87.52889
nzl,2009,86.85461
nzl,2010,89.48999
nzl,2011,89.48999
nzl,2012,89.48999
nzl,2013,87.52705
nzl,2014,87.52705
nzl,2015,87.52705
nzl,2016,85.86588
nzl,2017,88.28213
nzl,2018,88.11463
nzl,2019,95.00607
omn,1975,17.80451
omn,1976,18.2101
omn,1977,18.2101
omn,1978,22.13528
omn,1979,22.13528
omn,1980,22.13528
omn,1981,19.45196
omn,1982,15.22612
omn,1983,17.26128
omn,1984,15.22612
omn,1985,17.26128
omn,1986,21.08456
omn,1987,17.26128
omn,1988,17.26128
omn,1989,21.34668
omn,1990,17.54323
omn,1991,17.54323
omn,1992,21.34668
omn,1993,21.34668
omn,1994,21.34668
omn,1995,21.34668
omn,1996,22.93641
omn,1997,24.2561
omn,1998,24.2561
omn,1999,24.2561
omn,2000,28.7285
omn,2001,28.7285
omn,2002,29.88747
omn,2003,32.62058
omn,2004,31.951
omn,2005,30.75858
omn,2006,30.75858
omn,2007,31.31888
omn,2008,30.12397
omn,2009,31.31888
omn,2010,31.31888
omn,2011,33.12196
omn,2012,33.12196
omn,2013,33.12196
omn,2014,31.43918
omn,2015,31.43918
omn,2016,31.43918
omn,2017,31.65827
omn,2018,32.19631
omn,2019,33.35175
pak,1975,49.99639
pak,1976,49.99639
pak,1977,49.85966
pak,1978,49.85966
pak,1979,49.85966
pak,1980,49.85966
pak,1981,43.66
pak,1982,46.68547
pak,1983,46.68547
pak,1984,43.66
pak,1985,49.31498
pak,1986,49.31498
pak,1987,49.31498
pak,1988,49.80223
pak,1989,51.68413
pak,1990,46.44312
pak,1991,43.06705
pak,1992,43.06705
pak,1993,43.06705
pak,1994,43.06705
pak,1995,43.45176
pak,1996,43.45176
pak,1997,43.45176
pak,1998,43.45176
pak,1999,44.68054
pak,2000,46.44013
pak,2001,51.55886
pak,2002,53.5136
pak,2003,50.47356
pak,2004,50.47356
pak,2005,49.17158
pak,2006,49.17158
pak,2007,50.47356
pak,2008,50.47356
pak,2009,51.21166
pak,2010,56.16975
pak,2011,56.16975
pak,2012,55.57198
pak,2013,55.70015
pak,2014,56.32558
pak,2015,52.56017
pak,2016,54.56692
pak,2017,52.63473
pak,2018,53.48557
pak,2019,48.7131
pan,1975,38.78053
pan,1976,38.78053
pan,1977,38.85885
pan,1978,40.59099
pan,1979,40.59099
pan,1980,39.8903
pan,1981,40.0795
pan,1982,35.03811
pan,1983,35.03811
pan,1984,38.15348
pan,1985,38.15348
pan,1986,38.19335
pan,1987,38.19335
pan,1988,38.19335
pan,1989,38.19335
pan,1990,53.49005
pan,1991,53.49005
pan,1992,53.49005
pan,1993,53.49005
pan,1994,53.72841
pan,1995,53.72841
pan,1996,55.19309
pan,1997,55.19309
pan,1998,53.72841
pan,1999,55.35466
pan,2000,57.38467
pan,2001,57.38467
pan,2002,57.38467
pan,2003,55.9101
pan,2004,59.83646
pan,2005,59.83646
pan,2006,59.83646
pan,2007,61.39444
pan,2008,61.39444
pan,2009,60.36809
pan,2010,60.36809
pan,2011,60.36809
pan,2012,60.36809
pan,2013,60.59688
pan,2014,61.59345
pan,2015,61.59345
pan,2016,61.59345
pan,2017,60.74032
pan,2018,60.43658
pan,2019,62.38629
per,1975,24.42312
per,1976,24.42312
per,1977,24.42312
per,1978,24.42312
per,1979,24.42312
per,1980,33.43734
per,1981,33.86972
per,1982,34.14206
per,1983,34.14206
per,1984,36.45806
per,1985,35.88679
per,1986,39.02386
per,1987,39.02386
per,1988,39.02386
per,1989,36.79683
per,1990,39.72779
per,1991,40.59594
per,1992,40.59594
per,1993,43.71204
per,1994,44.75588
per,1995,45.31229
per,1996,47.25414
per,1997,48.10422
per,1998,47.25414
per,1999,47.25414
per,2000,50.2611
per,2001,51.34947
per,2002,51.34947
per,2003,51.34947
per,2004,51.34947
per,2005,53.48434
per,2006,52.52585
per,2007,54.76227
per,2008,52.52585
per,2009,52.52585
per,2010,52.52585
per,2011,52.17119
per,2012,52.17119
per,2013,52.17119
per,2014,52.17119
per,2015,51.55178
per,2016,52.63002
per,2017,52.37803
per,2018,56.7455
per,2019,60.63242
phl,1975,47.07169
phl,1976,47.30009
phl,1977,47.30009
phl,1978,46.58136
phl,1979,46.58136
phl,1980,47.80854
phl,1981,49.20896
phl,1982,49.41705
phl,1983,49.41705
phl,1984,49.41705
phl,1985,49.41705
phl,1986,59.01442
phl,1987,60.21657
phl,1988,59.10285
phl,1989,59.10285
phl,1990,60.22805
phl,1991,60.64303
phl,1992,60.87609
phl,1993,60.87609
phl,1994,60.87609
phl,1995,60.42445
phl,1996,62.10492
phl,1997,62.10492
phl,1998,62.71272
phl,1999,62.84545
phl,2000,66.19912
phl,2001,65.12757
phl,2002,65.12757
phl,2003,65.12757
phl,2004,65.20499
phl,2005,65.20499
phl,2006,65.20499
phl,2007,65.72761
phl,2008,65.72761
phl,2009,67.45529
phl,2010,68.42984
phl,2011,66.33558
phl,2012,66.33558
phl,2013,64.62363
phl,2014,64.62363
phl,2015,67.49589
phl,2016,65.78515
phl,2017,63.06779
phl,2018,65.00056
phl,2019,55.2227
png,1975,24.23921
png,1976,24.23921
png,1977,26.37436
png,1978,26.76054
png,1979,26.76054
png,1980,26.76054
png,1981,26.61497
png,1982,26.20059
png,1983,27.42408
png,1984,26.20059
png,1985,27.42408
png,1986,27.42408
png,1987,26.98177
png,1988,26.98177
png,1989,26.98177
png,1990,25.75825
png,1991,26.06379
png,1992,26.06379
png,1993,26.06379
png,1994,26.06379
png,1995,26.06379
png,1996,26.06379
png,1997,26.50391
png,1998,26.50391
png,1999,26.50391
png,2000,26.50391
png,2001,26.50391
png,2002,26.50391
png,2003,26.50391
png,2004,26.50391
png,2005,26.7674
png,2006,26.7674
png,2007,26.7674
png,2008,26.7674
png,2009,26.7674
png,2010,25.06559
png,2011,25.06559
png,2012,25.49233
png,2013,25.49233
png,2014,25.49233
png,2015,23.84844
png,2016,23.84844
png,2017,23.44397
png,2018,23.88377
png,2019,27.06344
pol,1975,57.628
pol,1976,56.69149
pol,1977,56.69149
pol,1978,56.69149
pol,1979,56.69149
pol,1980,58.20015
pol,1981,57.64419
pol,1982,57.83145
pol,1983,59.47636
pol,1984,57.83145
pol,1985,59.37097
pol,1986,59.37097
pol,1987,59.37097
pol,1988,59.37097
pol,1989,64.06914
pol,1990,76.87624
pol,1991,76.57226
pol,1992,75.02304
pol,1993,75.37391
pol,1994,75.37391
pol,1995,75.37391
pol,1996,75.37391
