country,time,pisec_idea
lux,1985,72.48207
lux,1986,72.48207
lux,1987,72.48207
lux,1988,72.48207
lux,1989,72.48207
lux,1990,72.48207
lux,1991,72.48207
lux,1992,72.48207
lux,1993,70.88892
lux,1994,72.48207
lux,1995,72.48207
lux,1996,72.48207
lux,1997,72.48207
lux,1998,72.48207
lux,1999,72.48207
lux,2000,72.48207
lux,2001,72.48207
lux,2002,72.48207
lux,2003,72.48207
lux,2004,72.48207
lux,2005,72.48207
lux,2006,72.48207
lux,2007,72.48207
lux,2008,72.48207
lux,2009,72.48207
lux,2010,72.48207
lux,2011,72.48207
lux,2012,72.48207
lux,2013,72.48207
lux,2014,72.48207
lux,2015,71.82128
lux,2016,71.82128
lux,2017,71.82128
lux,2018,72.25218
lux,2019,67.88339
lva,1991,65.8258
lva,1992,69.47907
lva,1993,66.27692
lva,1994,65.51166
lva,1995,65.51166
lva,1996,68.82207
lva,1997,67.24861
lva,1998,66.16399
lva,1999,66.68396
lva,2000,68.81704
lva,2001,67.74304
lva,2002,68.81704
lva,2003,69.49297
lva,2004,68.39481
lva,2005,67.93879
lva,2006,69.27306
lva,2007,70.02013
lva,2008,71.81204
lva,2009,72.10773
lva,2010,74.16324
lva,2011,73.3512
lva,2012,73.3512
lva,2013,77.2882
lva,2014,77.2882
lva,2015,76.59687
lva,2016,71.03877
lva,2017,68.81704
lva,2018,70.04232
lva,2019,76.63598
mar,1975,32.91298
mar,1976,35.47965
mar,1977,36.61926
mar,1978,36.61926
mar,1979,36.61926
mar,1980,36.61926
mar,1981,36.40663
mar,1982,36.40663
mar,1983,35.76453
mar,1984,34.8384
mar,1985,34.97404
mar,1986,33.84334
mar,1987,35.57045
mar,1988,36.12437
mar,1989,35.18823
mar,1990,35.10436
mar,1991,37.65253
mar,1992,38.82608
mar,1993,39.41496
mar,1994,39.48688
mar,1995,39.55047
mar,1996,40.06366
mar,1997,38.83873
mar,1998,41.94274
mar,1999,40.0886
mar,2000,48.96603
mar,2001,51.5534
mar,2002,49.9079
mar,2003,50.63718
mar,2004,49.6948
mar,2005,48.30938
mar,2006,48.96603
mar,2007,47.68162
mar,2008,47.68162
mar,2009,48.69242
mar,2010,48.81002
mar,2011,48.24307
mar,2012,48.81002
mar,2013,47.54739
mar,2014,47.99553
mar,2015,51.07114
mar,2016,50.16191
mar,2017,50.35354
mar,2018,52.98648
mar,2019,49.8264
mda,1991,44.6668
mda,1992,43.64169
mda,1993,45.6586
mda,1994,46.20313
mda,1995,50.1109
mda,1996,49.8363
mda,1997,49.32887
mda,1998,50.67223
mda,1999,49.1204
mda,2000,48.11842
mda,2001,50.549
mda,2002,50.18689
mda,2003,49.57774
mda,2004,49.0457
mda,2005,50.16559
mda,2006,50.16559
mda,2007,50.78235
mda,2008,50.16559
mda,2009,46.00863
mda,2010,56.36824
mda,2011,57.4601
mda,2012,54.83491
mda,2013,55.273
mda,2014,49.95774
mda,2015,52.9034
mda,2016,53.41609
mda,2017,46.5025
mda,2018,51.49829
mda,2019,52.34654
mdg,1975,39.077
mdg,1976,40.93425
mdg,1977,41.23766
mdg,1978,42.64588
mdg,1979,42.04497
mdg,1980,42.04497
mdg,1981,41.28575
mdg,1982,43.04133
mdg,1983,43.04133
mdg,1984,41.28575
mdg,1985,42.86683
mdg,1986,43.95553
mdg,1987,42.39623
mdg,1988,42.21168
mdg,1989,42.21168
mdg,1990,43.94682
mdg,1991,40.23944
mdg,1992,47.63445
mdg,1993,45.74097
mdg,1994,48.99296
mdg,1995,49.81858
mdg,1996,51.6289
mdg,1997,48.29115
mdg,1998,47.80851
mdg,1999,47.80851
mdg,2000,48.79515
mdg,2001,49.24862
mdg,2002,35.29411
mdg,2003,48.2051
mdg,2004,50.82012
mdg,2005,49.83994
mdg,2006,50.55588
mdg,2007,51.35436
mdg,2008,50.55588
mdg,2009,38.11409
mdg,2010,38.55813
mdg,2011,39.35219
mdg,2012,38.94614
mdg,2013,40.42813
mdg,2014,42.87295
mdg,2015,42.41037
mdg,2016,44.05206
mdg,2017,43.07879
mdg,2018,42.89291
mdg,2019,41.36787
mex,1975,31.9659
mex,1976,33.07693
mex,1977,36.59998
mex,1978,36.59998
mex,1979,36.59998
mex,1980,36.59998
mex,1981,35.41581
mex,1982,36.77676
mex,1983,37.13329
mex,1984,36.26871
mex,1985,36.26871
mex,1986,37.00003
mex,1987,36.26871
mex,1988,36.73383
mex,1989,35.99852
mex,1990,35.39294
mex,1991,36.69445
mex,1992,37.39964
mex,1993,36.94436
mex,1994,36.91549
mex,1995,38.11898
mex,1996,38.71947
mex,1997,38.67455
mex,1998,38.26775
mex,1999,38.65684
mex,2000,39.75216
mex,2001,39.75216
mex,2002,39.28899
mex,2003,40.17258
mex,2004,40.654
mex,2005,41.02887
mex,2006,38.38011
mex,2007,38.34171
mex,2008,38.34171
mex,2009,36.69847
mex,2010,37.38291
mex,2011,37.8807
mex,2012,36.8935
mex,2013,39.13033
mex,2014,37.34559
mex,2015,37.44497
mex,2016,37.7656
mex,2017,38.25959
mex,2018,37.47536
mex,2019,40.40304
mkd,1991,44.03226
mkd,1992,44.71932
mkd,1993,46.85108
mkd,1994,48.20953
mkd,1995,48.98253
mkd,1996,48.47783
mkd,1997,47.75417
mkd,1998,47.20525
mkd,1999,46.76991
mkd,2000,47.20525
mkd,2001,41.31998
mkd,2002,50.7179
mkd,2003,54.85396
mkd,2004,55.83112
mkd,2005,57.78143
mkd,2006,57.78143
mkd,2007,57.23306
mkd,2008,57.8006
mkd,2009,57.8006
mkd,2010,58.05864
mkd,2011,55.08171
mkd,2012,52.84302
mkd,2013,50.13096
mkd,2014,49.4677
mkd,2015,49.4677
mkd,2016,47.27418
mkd,2017,51.01655
mkd,2018,52.70358
mkd,2019,59.33978
mli,1975,25.36789
mli,1976,26.96236
mli,1977,24.97564
mli,1978,24.97564
mli,1979,26.05261
mli,1980,27.67931
mli,1981,29.54999
mli,1982,30.72552
mli,1983,30.89973
mli,1984,30.87765
mli,1985,31.41895
mli,1986,31.41895
mli,1987,31.2422
mli,1988,31.2422
mli,1989,31.2422
mli,1990,37.5679
mli,1991,36.3481
mli,1992,43.99943
mli,1993,50.47326
mli,1994,45.72358
mli,1995,48.42975
mli,1996,52.67317
mli,1997,48.97608
mli,1998,48.54441
mli,1999,50.24172
mli,2000,49.3302
mli,2001,50.25884
mli,2002,49.70872
mli,2003,49.93309
mli,2004,49.70872
mli,2005,49.40249
mli,2006,48.30492
mli,2007,47.18185
mli,2008,46.94878
mli,2009,47.18185
mli,2010,47.14245
mli,2011,47.75951
mli,2012,45.42279
mli,2013,41.31271
mli,2014,42.22886
mli,2015,42.49955
mli,2016,42.93554
mli,2017,36.83508
mli,2018,37.58873
mli,2019,40.3392
mmr,1975,23.99086
mmr,1976,24.67426
mmr,1977,24.67426
mmr,1978,24.67426
mmr,1979,24.67426
mmr,1980,24.67426
mmr,1981,24.67426
mmr,1982,26.18403
mmr,1983,24.56988
mmr,1984,25.43812
mmr,1985,24.13862
mmr,1986,23.8264
mmr,1987,23.20889
mmr,1988,20.38674
mmr,1989,21.4416
mmr,1990,21.23755
mmr,1991,21.23755
mmr,1992,20.90729
mmr,1993,20.86921
mmr,1994,22.40505
mmr,1995,22.09434
mmr,1996,22.88974
mmr,1997,21.21779
mmr,1998,20.86921
mmr,1999,21.35902
mmr,2000,21.12662
mmr,2001,23.12048
mmr,2002,24.65134
mmr,2003,22.88172
mmr,2004,23.48722
mmr,2005,23.48722
mmr,2006,22.4987
mmr,2007,20.13462
mmr,2008,22.4987
mmr,2009,23.12048
mmr,2010,30.55113
mmr,2011,34.48808
mmr,2012,36.09531
mmr,2013,34.45242
mmr,2014,34.73812
mmr,2015,36.06548
mmr,2016,35.98144
mmr,2017,34.90631
mmr,2018,34.7324
mmr,2019,37.0451
mng,1975,33.63041
mng,1976,33.63041
mng,1977,33.63041
mng,1978,33.63041
mng,1979,33.63041
mng,1980,33.63041
mng,1981,33.63041
mng,1982,33.63041
mng,1983,33.63041
mng,1984,33.63041
mng,1985,33.63041
mng,1986,34.90797
mng,1987,34.90797
mng,1988,34.90797
mng,1989,36.12151
mng,1990,45.2223
mng,1991,47.63008
mng,1992,57.55915
mng,1993,57.0325
mng,1994,57.23055
mng,1995,55.47532
mng,1996,55.64109
mng,1997,57.0325
mng,1998,51.36873
mng,1999,58.60442
mng,2000,59.07546
mng,2001,59.88096
mng,2002,58.79577
mng,2003,58.04011
mng,2004,57.38106
mng,2005,58.04011
mng,2006,56.74119
mng,2007,56.74119
mng,2008,54.10742
mng,2009,57.48845
mng,2010,57.48845
mng,2011,57.48845
mng,2012,56.82513
mng,2013,54.9637
mng,2014,53.96616
mng,2015,53.20288
mng,2016,53.27784
mng,2017,54.69976
mng,2018,55.36953
mng,2019,56.08235
moz,1975,24.37938
moz,1976,21.82227
moz,1977,22.89692
moz,1978,22.89692
moz,1979,22.89692
moz,1980,22.89692
moz,1981,24.66613
moz,1982,22.29147
moz,1983,21.62639
moz,1984,22.90947
moz,1985,19.82391
moz,1986,20.27645
moz,1987,20.27645
moz,1988,21.63828
moz,1989,21.11901
moz,1990,36.05632
moz,1991,37.6084
moz,1992,38.74206
moz,1993,41.85641
moz,1994,43.4954
moz,1995,47.16254
moz,1996,45.14135
moz,1997,43.99148
moz,1998,44.65247
moz,1999,45.91638
moz,2000,47.22758
moz,2001,49.2763
moz,2002,48.66948
moz,2003,49.2763
moz,2004,48.66948
moz,2005,48.98096
moz,2006,49.40965
moz,2007,48.80823
moz,2008,49.40965
moz,2009,49.40965
moz,2010,48.38565
moz,2011,48.38565
moz,2012,49.08569
moz,2013,46.53804
moz,2014,44.01582
moz,2015,41.87761
moz,2016,43.41972
moz,2017,40.52958
moz,2018,38.99763
moz,2019,39.30707
mrt,1975,39.98588
mrt,1976,39.98588
mrt,1977,41.56331
mrt,1978,40.9489
mrt,1979,35.13037
mrt,1980,35.13037
mrt,1981,36.02724
mrt,1982,36.63171
mrt,1983,36.63171
mrt,1984,36.4223
mrt,1985,32.94117
mrt,1986,32.78565
mrt,1987,31.93706
mrt,1988,32.46884
mrt,1989,23.4798
mrt,1990,19.95049
mrt,1991,20.76198
mrt,1992,32.24455
mrt,1993,36.87497
mrt,1994,38.6213
mrt,1995,38.6213
mrt,1996,39.38733
mrt,1997,37.53798
mrt,1998,39.10948
mrt,1999,38.6213
mrt,2000,39.10948
mrt,2001,39.10948
mrt,2002,37.99536
mrt,2003,36.87497
mrt,2004,40.20673
mrt,2005,38.27083
mrt,2006,50.03602
mrt,2007,53.40288
mrt,2008,52.37078
mrt,2009,50.482
mrt,2010,51.75828
mrt,2011,50.34956
mrt,2012,50.58843
mrt,2013,41.2504
mrt,2014,38.98257
mrt,2015,37.86914
mrt,2016,37.30562
mrt,2017,35.76511
mrt,2018,34.91514
mrt,2019,47.83768
mus,1975,58.45168
mus,1976,58.45168
mus,1977,59.50059
mus,1978,59.50059
mus,1979,59.50059
mus,1980,60.09054
mus,1981,61.54358
mus,1982,61.54358
mus,1983,61.54358
mus,1984,61.54358
mus,1985,61.54358
mus,1986,61.54358
mus,1987,61.54358
mus,1988,61.54358
mus,1989,60.83866
mus,1990,60.83866
mus,1991,60.83866
mus,1992,61.54358
mus,1993,68.49988
mus,1994,67.26746
mus,1995,69.34745
mus,1996,69.34745
mus,1997,69.34745
mus,1998,68.1344
mus,1999,66.7609
mus,2000,67.26746
mus,2001,66.7609
mus,2002,68.49988
mus,2003,69.34745
mus,2004,68.1344
mus,2005,66.24941
mus,2006,64.78815
mus,2007,65.35541
mus,2008,65.35541
mus,2009,65.35541
mus,2010,66.63681
mus,2011,70.16772
mus,2012,70.16772
mus,2013,63.59854
mus,2014,63.59854
mus,2015,64.43867
mus,2016,65.02869
mus,2017,55.87918
mus,2018,65.77277
mus,2019,66.99584
mwi,1975,12.89632
mwi,1976,14.73484
mwi,1977,14.73484
mwi,1978,15.33845
mwi,1979,15.33845
mwi,1980,15.33845
mwi,1981,17.9338
mwi,1982,17.73848
mwi,1983,16.75723
mwi,1984,17.55998
mwi,1985,17.17839
mwi,1986,17.98386
mwi,1987,16.91887
mwi,1988,17.55998
mwi,1989,17.08366
mwi,1990,16.91887
mwi,1991,17.29266
mwi,1992,19.86405
mwi,1993,22.57371
mwi,1994,28.28706
mwi,1995,44.3401
mwi,1996,42.65652
mwi,1997,42.65652
mwi,1998,44.61513
mwi,1999,42.77946
mwi,2000,42.80909
mwi,2001,42.42654
mwi,2002,39.93557
mwi,2003,38.18263
mwi,2004,42.01812
mwi,2005,44.10639
mwi,2006,43.50881
mwi,2007,43.50881
mwi,2008,42.93725
mwi,2009,44.50465
mwi,2010,44.44696
mwi,2011,44.44696
mwi,2012,44.05891
mwi,2013,47.63455
mwi,2014,45.61174
mwi,2015,50.72995
mwi,2016,46.53572
mwi,2017,49.22006
mwi,2018,50.66518
mwi,2019,48.84552
mys,1975,44.48918
mys,1976,45.12128
mys,1977,46.20745
mys,1978,45.11432
mys,1979,45.11432
mys,1980,46.20745
mys,1981,46.36611
mys,1982,48.19736
mys,1983,47.60594
mys,1984,48.80358
mys,1985,48.80358
mys,1986,48.80358
mys,1987,48.17524
mys,1988,48.17524
mys,1989,48.80358
mys,1990,49.28654
mys,1991,50.28617
mys,1992,50.95497
mys,1993,51.24893
mys,1994,50.69006
mys,1995,50.69006
mys,1996,51.9743
mys,1997,50.69006
mys,1998,47.40047
mys,1999,47.76391
mys,2000,46.47182
mys,2001,47.76391
mys,2002,48.80358
mys,2003,48.17524
mys,2004,47.56249
mys,2005,48.17524
mys,2006,47.56249
mys,2007,47.56249
mys,2008,47.56249
mys,2009,47.76391
mys,2010,47.76391
mys,2011,46.71488
mys,2012,46.47182
mys,2013,46.66358
mys,2014,44.94134
mys,2015,44.94134
mys,2016,45.60544
mys,2017,47.03079
mys,2018,48.77976
mys,2019,49.22662
nam,1990,50.27638
nam,1991,60.89347
nam,1992,60.79807
nam,1993,62.97373
nam,1994,63.29299
nam,1995,61.51991
nam,1996,63.29299
nam,1997,62.26743
nam,1998,61.23131
nam,1999,54.57153
nam,2000,56.62179
nam,2001,56.5835
nam,2002,55.92095
nam,2003,57.50292
nam,2004,58.72395
nam,2005,59.41523
nam,2006,59.09444
nam,2007,59.97732
nam,2008,59.97732
nam,2009,62.97373
nam,2010,61.96747
nam,2011,60.52726
nam,2012,60.76783
nam,2013,58.90387
nam,2014,58.90387
nam,2015,60.55035
nam,2016,62.81298
nam,2017,59.57056
nam,2018,60.3214
nam,2019,60.13056
ner,1975,33.00155
ner,1976,34.16539
ner,1977,34.16539
ner,1978,34.16539
ner,1979,33.17127
ner,1980,35.16941
ner,1981,36.78132
ner,1982,36.78132
ner,1983,37.35911
ner,1984,36.78132
ner,1985,34.63619
ner,1986,35.88818
ner,1987,35.68161
ner,1988,38.33868
ner,1989,41.34514
ner,1990,40.52696
ner,1991,47.8823
ner,1992,45.20826
ner,1993,46.01849
ner,1994,45.34727
ner,1995,47.59383
ner,1996,48.74148
ner,1997,46.72867
ner,1998,46.72867
ner,1999,45.01821
ner,2000,50.77027
ner,2001,52.04237
ner,2002,52.04237
ner,2003,50.42159
ner,2004,51.69603
ner,2005,51.69603
ner,2006,50.51141
ner,2007,47.97468
ner,2008,46.67551
ner,2009,48.63793
ner,2010,49.36521
ner,2011,49.74614
ner,2012,52.41793
ner,2013,50.81977
ner,2014,48.46512
ner,2015,47.14988
ner,2016,50.54041
ner,2017,49.83936
ner,2018,48.9918
ner,2019,43.36282
nga,1975,29.85849
nga,1976,31.2649
nga,1977,31.2649
nga,1978,31.2649
nga,1979,35.33131
nga,1980,35.33131
nga,1981,43.08346
nga,1982,42.21848
nga,1983,42.21848
nga,1984,28.7121
nga,1985,28.7874
nga,1986,30.68102
nga,1987,29.8122
nga,1988,30.37198
nga,1989,28.97259
nga,1990,28.09049
nga,1991,28.84057
nga,1992,30.74059
nga,1993,28.3066
nga,1994,26.22834
nga,1995,26.7697
nga,1996,25.26932
nga,1997,24.1847
nga,1998,30.56848
nga,1999,35.33899
nga,2000,35.60028
nga,2001,34.72289
nga,2002,34.45563
nga,2003,34.23766
nga,2004,34.18418
nga,2005,34.23766
nga,2006,34.23766
nga,2007,35.32506
nga,2008,33.91031
nga,2009,33.67293
nga,2010,32.52686
nga,2011,34.65367
nga,2012,34.95818
nga,2013,34.95818
nga,2014,34.09405
nga,2015,31.63229
nga,2016,31.53032
nga,2017,30.98427
nga,2018,31.03623
nga,2019,30.14872
nic,1975,11.92359
nic,1976,12.43913
nic,1977,13.86263
nic,1978,13.86263
nic,1979,11.90214
nic,1980,40.18068
nic,1981,40.36902
nic,1982,38.38965
nic,1983,37.29531
nic,1984,37.19937
nic,1985,35.39519
nic,1986,35.68426
nic,1987,37.17372
nic,1988,36.61463
nic,1989,36.27953
nic,1990,43.31981
nic,1991,42.70189
nic,1992,49.98251
nic,1993,52.03489
nic,1994,52.48473
nic,1995,53.77641
nic,1996,53.77641
nic,1997,53.73599
nic,1998,53.13399
nic,1999,54.58736
nic,2000,54.18704
nic,2001,55.95856
nic,2002,53.77641
nic,2003,53.77641
nic,2004,55.95856
nic,2005,55.03351
nic,2006,53.93313
nic,2007,55.99015
nic,2008,54.73008
nic,2009,53.51939
nic,2010,50.7261
nic,2011,50.18412
nic,2012,50.7261
nic,2013,47.95118
nic,2014,47.95118
nic,2015,47.95118
nic,2016,48.15984
nic,2017,44.3182
nic,2018,27.35028
nic,2019,29.20019
nld,1975,74.81158
nld,1976,76.12651
nld,1977,76.12651
nld,1978,76.12651
nld,1979,76.12651
nld,1980,76.12651
nld,1981,78.42271
nld,1982,78.42271
nld,1983,78.42271
nld,1984,80.35071
nld,1985,80.35071
nld,1986,80.35071
nld,1987,80.35071
nld,1988,80.35071
nld,1989,80.35071
nld,1990,80.35071
nld,1991,80.35071
nld,1992,80.35071
nld,1993,80.35071
nld,1994,80.35071
nld,1995,80.35071
nld,1996,80.35071
nld,1997,80.35071
nld,1998,80.35071
nld,1999,80.35071
nld,2000,80.35071
nld,2001,78.96736
nld,2002,78.96736
nld,2003,78.96736
nld,2004,77.59704
nld,2005,77.59704
nld,2006,77.59704
nld,2007,74.76942
nld,2008,72.4832
nld,2009,72.4832
nld,2010,72.4832
nld,2011,74.76942
nld,2012,74.76942
nld,2013,76.02089
nld,2014,81.23858
nld,2015,78.23613
nld,2016,76.11572
nld,2017,77.66842
nld,2018,79.43258
nld,2019,73.44804
nor,1975,70.42349
nor,1976,71.59866
nor,1977,71.59866
nor,1978,71.59866
nor,1979,71.59866
nor,1980,96.54649
nor,1981,97.64777
nor,1982,97.64777
nor,1983,97.64777
nor,1984,100
nor,1985,100
nor,1986,100
nor,1987,100
nor,1988,100
nor,1989,100
nor,1990,93.50993
nor,1991,100
nor,1992,100
nor,1993,100
nor,1994,100
nor,1995,100
nor,1996,100
nor,1997,100
nor,1998,100
nor,1999,100
nor,2000,100
nor,2001,95.67157
nor,2002,95.67157
nor,2003,95.67157
nor,2004,95.67157
nor,2005,95.67157
nor,2006,94.12811
nor,2007,95.67157
nor,2008,91.22766
nor,2009,95.67157
nor,2010,95.67157
nor,2011,94.12811
nor,2012,94.12811
nor,2013,84.81214
nor,2014,86.82216
nor,2015,82.56105
nor,2016,82.56105
nor,2017,81.8682
nor,2018,81.8682
nor,2019,71.59548
npl,1975,28.73947
npl,1976,30.16127
npl,1977,29.19763
npl,1978,28.76902
npl,1979,28.76902
npl,1980,30.16127
npl,1981,30.86452
npl,1982,31.40558
npl,1983,30.73519
npl,1984,31.71965
npl,1985,30.73519
npl,1986,30.8679
npl,1987,30.45396
npl,1988,30.45396
npl,1989,29.95284
npl,1990,38.32788
npl,1991,44.35929
npl,1992,41.95545
npl,1993,41.34925
npl,1994,43.24493
npl,1995,42.66211
npl,1996,41.96909
npl,1997,40.20583
npl,1998,39.52114
npl,1999,39.79633
npl,2000,37.41836
npl,2001,37.09783
npl,2002,34.99897
npl,2003,35.23408
npl,2004,34.56507
npl,2005,35.59531
npl,2006,39.05851
npl,2007,46.37559
npl,2008,46.11134
npl,2009,50.86503
npl,2010,50.44759
npl,2011,51.01051
npl,2012,51.50174
npl,2013,47.04689
npl,2014,48.33685
npl,2015,48.12681
npl,2016,48.4343
npl,2017,51.58983
npl,2018,49.37045
npl,2019,46.90542
nzl,1975,85.50684
nzl,1976,85.81626
nzl,1977,85.81626
nzl,1978,85.81626
nzl,1979,85.81626
nzl,1980,85.81626
nzl,1981,86.57192
nzl,1982,86.57192
nzl,1983,86.57192
nzl,1984,87.56829
nzl,1985,87.56829
nzl,1986,87.56829
nzl,1987,87.56829
nzl,1988,87.56829
nzl,1989,87.56829
nzl,1990,82.52186
nzl,1991,82.52186
nzl,1992,82.52186
nzl,1993,82.52186
nzl,1994,82.52186
nzl,1995,82.52186
nzl,1996,82.52186
nzl,1997,82.52186
nzl,1998,82.52186
nzl,1999,82.52186
nzl,2000,82.52186
nzl,2001,81.62417
nzl,2002,79.80077
nzl,2003,79.80077
nzl,2004,79.80077
nzl,2005,79.80077
nzl,2006,79.80077
nzl,2007,79.80077
nzl,2008,81.62417
nzl,2009,81.62417
nzl,2010,81.62417
nzl,2011,81.62417
nzl,2012,81.62417
nzl,2013,81.67764
nzl,2014,81.67764
nzl,2015,81.67764
nzl,2016,81.67764
nzl,2017,75.6736
nzl,2018,71.57916
nzl,2019,71.57916
omn,1975,41.64574
omn,1976,43.2746
omn,1977,43.2746
omn,1978,42.5654
omn,1979,42.5654
omn,1980,42.5654
omn,1981,44.06648
omn,1982,45.17698
omn,1983,45.37193
omn,1984,45.37193
omn,1985,45.00406
omn,1986,45.18895
omn,1987,45.00406
omn,1988,45.90479
omn,1989,45.00406
omn,1990,45.70111
omn,1991,45.70111
omn,1992,45.84346
omn,1993,47.1315
omn,1994,46.40887
omn,1995,47.20584
omn,1996,47.6481
omn,1997,47.6481
omn,1998,47.6481
omn,1999,47.6481
omn,2000,46.54609
omn,2001,46.1192
omn,2002,46.41701
omn,2003,45.68108
omn,2004,46.41701
omn,2005,45.54931
omn,2006,46.65803
omn,2007,46.88676
omn,2008,46.65803
omn,2009,46.65803
omn,2010,46.73557
omn,2011,43.50043
omn,2012,43.89477
omn,2013,43.58808
omn,2014,43.98643
omn,2015,45.29785
omn,2016,45.24483
omn,2017,47.3556
omn,2018,46.30367
omn,2019,46.30367
pak,1975,24.03119
pak,1976,25.62068
pak,1977,24.70936
pak,1978,21.00632
pak,1979,14.52867
pak,1980,14.52867
pak,1981,14.51007
pak,1982,16.3375
pak,1983,16.3375
pak,1984,15.02714
pak,1985,19.2157
pak,1986,19.2157
pak,1987,19.2157
pak,1988,19.50658
pak,1989,28.31887
pak,1990,29.4091
pak,1991,29.99423
pak,1992,29.20927
pak,1993,30.56486
pak,1994,32.47775
pak,1995,31.25029
pak,1996,31.53433
pak,1997,29.7755
pak,1998,30.35447
pak,1999,28.99211
pak,2000,29.95617
pak,2001,28.15328
pak,2002,28.3573
pak,2003,27.62283
pak,2004,28.01366
pak,2005,28.40484
pak,2006,25.6091
pak,2007,25.60981
pak,2008,23.21208
pak,2009,28.21198
pak,2010,26.47959
pak,2011,26.47959
pak,2012,26.47959
pak,2013,28.23241
pak,2014,28.6068
pak,2015,31.21204
pak,2016,31.80801
pak,2017,31.0815
pak,2018,24.2105
pak,2019,24.55069
pan,1975,32.70354
pan,1976,34.2211
pan,1977,34.2211
pan,1978,34.2211
pan,1979,34.2211
pan,1980,31.20672
pan,1981,33.58355
pan,1982,32.07127
pan,1983,32.07127
pan,1984,33.52776
pan,1985,35.00211
pan,1986,31.67325
pan,1987,31.62559
pan,1988,29.40063
pan,1989,26.04742
pan,1990,57.4491
pan,1991,58.58048
pan,1992,57.4491
pan,1993,58.736
pan,1994,62.02017
pan,1995,62.17686
pan,1996,63.93233
pan,1997,63.93233
pan,1998,64.68818
pan,1999,63.09194
pan,2000,63.09194
pan,2001,63.40518
pan,2002,65.38592
pan,2003,63.93233
pan,2004,63.93233
pan,2005,65.52811
pan,2006,66.35955
pan,2007,66.35955
pan,2008,65.22147
pan,2009,66.35955
pan,2010,63.45787
pan,2011,65.22147
pan,2012,63.90801
pan,2013,63.04451
pan,2014,66.20269
pan,2015,64.96153
pan,2016,66.77672
pan,2017,65.69707
pan,2018,62.59273
pan,2019,62.59273
per,1975,36.46613
per,1976,38.41226
per,1977,36.40271
per,1978,38.41226
per,1979,38.41226
per,1980,36.62618
per,1981,40.03861
per,1982,37.35661
per,1983,35.49618
per,1984,33.10614
per,1985,33.40941
per,1986,29.61547
per,1987,28.664
per,1988,27.94998
per,1989,27.94998
per,1990,29.87934
per,1991,30.37564
per,1992,31.03416
per,1993,22.68565
per,1994,21.5473
per,1995,25.55704
per,1996,24.21736
per,1997,25.08943
per,1998,24.56206
per,1999,23.25166
per,2000,26.52256
per,2001,52.43012
per,2002,51.00087
per,2003,50.81135
per,2004,51.00087
per,2005,53.00667
per,2006,51.98614
per,2007,53.68307
per,2008,53.00667
per,2009,53.00667
per,2010,51.98614
per,2011,51.98614
per,2012,52.28983
per,2013,52.28983
per,2014,53.3642
per,2015,55.34989
per,2016,56.10297
per,2017,56.60134
per,2018,56.10297
per,2019,56.56104
phl,1975,17.54339
phl,1976,18.75067
phl,1977,18.75067
phl,1978,18.75067
phl,1979,18.75067
phl,1980,18.75067
phl,1981,17.2197
phl,1982,18.35188
phl,1983,16.20305
phl,1984,17.26809
phl,1985,16.59158
phl,1986,29.96094
phl,1987,39.31596
phl,1988,39.31596
phl,1989,39.31596
phl,1990,39.26142
phl,1991,39.26142
phl,1992,38.94184
phl,1993,40.79408
phl,1994,41.7943
phl,1995,40.40882
phl,1996,41.45687
phl,1997,41.63553
phl,1998,41.97259
phl,1999,41.11516
phl,2000,38.66817
phl,2001,39.42728
phl,2002,38.73413
phl,2003,37.87846
phl,2004,37.15842
phl,2005,37.15842
phl,2006,36.62961
phl,2007,36.83638
phl,2008,38.06029
phl,2009,37.15842
phl,2010,40.02329
phl,2011,40.02329
phl,2012,40.71895
phl,2013,42.15452
phl,2014,40.54646
phl,2015,40.95411
phl,2016,37.21616
phl,2017,36.51277
phl,2018,32.87009
phl,2019,28.88339
png,1975,46.08154
png,1976,46.08154
png,1977,46.08154
png,1978,46.08154
png,1979,47.34995
png,1980,46.08154
png,1981,48.82013
png,1982,47.34995
png,1983,48.82013
png,1984,47.30183
png,1985,47.76773
png,1986,47.76773
png,1987,47.76773
png,1988,47.55486
png,1989,46.55219
png,1990,43.77056
png,1991,44.20643
png,1992,43.77056
png,1993,44.20643
png,1994,44.9435
png,1995,46.00719
png,1996,44.66907
png,1997,45.3988
png,1998,47.96279
png,1999,46.00719
png,2000,47.5586
png,2001,46.97351
png,2002,46.00719
png,2003,46.97351
png,2004,46.97351
png,2005,46.38609
png,2006,46.00719
png,2007,46.00719
png,2008,46.38609
png,2009,46.00719
png,2010,46.00719
png,2011,46.57787
png,2012,47.12957
png,2013,47.5586
png,2014,45.58182
png,2015,46.55219
png,2016,47.12957
png,2017,48.00964
png,2018,49.04713
png,2019,48.00964
pol,1975,44.1411
pol,1976,42.62451
pol,1977,42.62451
pol,1978,43.82377
pol,1979,43.82377
pol,1980,42.62451
pol,1981,43.69713
pol,1982,39.53157
pol,1983,41.36238
pol,1984,44.35787
pol,1985,45.0182
pol,1986,52.24974
pol,1987,52.24974
pol,1988,53.27374
pol,1989,59.06273
pol,1990,77.04318
pol,1991,77.04318
pol,1992,77.04318
pol,1993,80.6083
pol,1994,83.12998
pol,1995,81.39957
pol,1996,81.39957
pol,1997,83.12998
pol,1998,79.59786
pol,1999,79.74248
pol,2000,78.39387
pol,2001,79.87184
pol,2002,80.49672
pol,2003,79.33843
