country,time,fisfod_cons_pc
mmr,1962,14.69
mmr,1963,14.18
mmr,1964,13.73
mmr,1965,13.33
mmr,1966,12.69
mmr,1967,13.15
mmr,1968,13.35
mmr,1969,13.62
mmr,1970,13.85
mmr,1971,13.83
mmr,1972,13.83
mmr,1973,13.8
mmr,1974,12.62
mmr,1975,13.77
mmr,1976,13.88
mmr,1977,14.01
mmr,1978,14.21
mmr,1979,14.48
mmr,1980,14.49
mmr,1981,14.47
mmr,1982,13.84
mmr,1983,13.56
mmr,1984,13.98
mmr,1985,14.51
mmr,1986,15.58
mmr,1987,14.77
mmr,1988,14.92
mmr,1989,15.74
mmr,1990,15.16
mmr,1991,14.55
mmr,1992,14.82
mmr,1993,14.46
mmr,1994,14.62
mmr,1995,13.36
mmr,1996,11.08
mmr,1997,13.93
mmr,1998,14.47
mmr,1999,13.52
mmr,2000,17.56
mmr,2001,18.67
mmr,2002,19.9
mmr,2003,20.5
mmr,2004,27.61
mmr,2005,27.43
mmr,2006,33.74
mmr,2007,38.1
mmr,2008,43.1
mmr,2009,47.12
mmr,2010,50.49
mmr,2011,55.33
mmr,2012,54.86
mmr,2013,54.39
mmr,2014,45.81
mmr,2015,46.78
mmr,2016,47.62
mmr,2017,47.32
mmr,2018,45.59
mne,2006,8.23
mne,2007,9.86
mne,2008,11.48
mne,2009,10.65
mne,2010,10.68
mne,2011,11.44
mne,2012,11.09
mne,2013,12.22
mne,2014,11.92
mne,2015,12.03
mne,2016,13.37
mne,2017,14.06
mne,2018,14.05
mng,1961,0.25
mng,1962,0.25
mng,1963,0.27
mng,1964,0.26
mng,1965,0.26
mng,1966,0.36
mng,1967,0.36
mng,1968,0.36
mng,1969,0.36
mng,1970,0.4
mng,1971,0.38
mng,1972,0.32
mng,1973,0.39
mng,1974,0.42
mng,1975,0.68
mng,1976,1.93
mng,1977,0.84
mng,1978,1.4
mng,1979,1.41
mng,1980,1.2
mng,1981,0.99
mng,1982,0.77
mng,1983,0.92
mng,1984,1.19
mng,1985,0.95
mng,1986,1.4
mng,1987,1.19
mng,1988,1.1
mng,1989,0.98
mng,1990,0.9
mng,1991,0.05
mng,1992,0.05
mng,1993,0.1
mng,1994,0.08
mng,1995,0.06
mng,1996,0.04
mng,1997,0.08
mng,1998,0.02
mng,1999,0.04
mng,2000,0.23
mng,2001,0.4
mng,2002,0.27
mng,2003,0.3
mng,2004,0.18
mng,2005,0.22
mng,2006,0.2
mng,2007,0.45
mng,2008,0.52
mng,2009,0.4
mng,2010,0.52
mng,2011,0.7
mng,2012,0.69
mng,2013,0.68
mng,2014,0.78
mng,2015,0.48
mng,2016,0.49
mng,2017,0.48
mng,2018,0.59
moz,1961,3.99
moz,1962,3.95
moz,1963,3.82
moz,1964,3.83
moz,1965,4.15
moz,1966,4.36
moz,1967,4.46
moz,1968,5.05
moz,1969,5.27
moz,1970,4.93
moz,1971,4.98
moz,1972,4.18
moz,1973,4.07
moz,1974,3.37
moz,1975,2.8
moz,1976,3.08
moz,1977,2.76
moz,1978,3.12
moz,1979,3.64
moz,1980,3.67
moz,1981,3.43
moz,1982,3.73
moz,1983,4.2
moz,1984,3.43
moz,1985,3.2
moz,1986,3.84
moz,1987,3.76
moz,1988,3.61
moz,1989,2.82
moz,1990,2.97
moz,1991,2.36
moz,1992,2.19
moz,1993,1.51
moz,1994,1.34
moz,1995,1.49
moz,1996,1.97
moz,1997,1.71
moz,1998,1.29
moz,1999,1.32
moz,2000,1.9
moz,2001,1.63
moz,2002,1.63
moz,2003,4.61
moz,2004,4.43
moz,2005,4.5
moz,2006,5.07
moz,2007,4.38
moz,2008,5.78
moz,2009,6.9
moz,2010,7.26
moz,2011,8.47
moz,2012,8.26
moz,2013,8.06
moz,2014,10.9
moz,2015,12.04
moz,2016,11.8
moz,2017,11.46
moz,2018,12.1
mrt,1961,12.8
mrt,1962,11.18
mrt,1963,12.18
mrt,1964,12.22
mrt,1965,8.62
mrt,1966,6.46
mrt,1967,7.79
mrt,1968,6.46
mrt,1969,6.27
mrt,1970,10.67
mrt,1971,10.56
mrt,1972,10.31
mrt,1973,11.37
mrt,1974,9.45
mrt,1975,7.83
mrt,1976,7.03
mrt,1977,7.33
mrt,1978,9.24
mrt,1979,6.92
mrt,1980,6.39
mrt,1981,8.28
mrt,1982,8.73
mrt,1983,8.53
mrt,1984,9.38
mrt,1985,8.49
mrt,1986,8.9
mrt,1987,8.82
mrt,1988,7.84
mrt,1989,8.85
mrt,1990,7.02
mrt,1991,8.18
mrt,1992,7.87
mrt,1993,7.95
mrt,1994,7.85
mrt,1995,6.79
mrt,1996,6.73
mrt,1997,9.31
mrt,1998,7.28
mrt,1999,7.19
mrt,2000,8.97
mrt,2001,8.57
mrt,2002,9.83
mrt,2003,9.89
mrt,2004,10.15
mrt,2005,9.78
mrt,2006,8.43
mrt,2007,10.27
mrt,2008,7.82
mrt,2009,8.88
mrt,2010,9.8
mrt,2011,9.55
mrt,2012,9.32
mrt,2013,9.09
mrt,2014,8.77
mrt,2015,8.56
mrt,2016,8.47
mrt,2017,9.16
mrt,2018,8.91
mus,1961,10.9
mus,1962,12.18
mus,1963,10.81
mus,1964,12.5
mus,1965,11.82
mus,1966,11.04
mus,1967,11.3
mus,1968,10.3
mus,1969,10.16
mus,1970,10.38
mus,1971,10.28
mus,1972,12.8
mus,1973,13.86
mus,1974,18.01
mus,1975,14.77
mus,1976,17.18
mus,1977,19.89
mus,1978,19.43
mus,1979,18.08
mus,1980,16.86
mus,1981,18.64
mus,1982,15.67
mus,1983,14
mus,1984,14.62
mus,1985,13.13
mus,1986,14.67
mus,1987,15.4
mus,1988,16.1
mus,1989,17.53
mus,1990,18.28
mus,1991,19.36
mus,1992,22.26
mus,1993,20.02
mus,1994,18.11
mus,1995,18.57
mus,1996,18.33
mus,1997,19.99
mus,1998,19.99
mus,1999,16.41
mus,2000,23.31
mus,2001,19.71
mus,2002,20.81
mus,2003,19.07
mus,2004,19.94
mus,2005,19.61
mus,2006,19.72
mus,2007,19.2
mus,2008,21.22
mus,2009,20.73
mus,2010,21.69
mus,2011,22.18
mus,2012,23.73
mus,2013,23.45
mus,2014,23.2
mus,2015,23.16
mus,2016,23.12
mus,2017,23.07
mus,2018,24.06
mwi,1961,3.94
mwi,1962,5.25
mwi,1963,5.71
mwi,1964,5.44
mwi,1965,8.51
mwi,1966,7.95
mwi,1967,7.11
mwi,1968,7.75
mwi,1969,8.68
mwi,1970,10.2
mwi,1971,12.63
mwi,1972,14.15
mwi,1973,13.5
mwi,1974,13.45
mwi,1975,12.43
mwi,1976,13.37
mwi,1977,11.52
mwi,1978,11.27
mwi,1979,9.47
mwi,1980,9.45
mwi,1981,7.41
mwi,1982,8.34
mwi,1983,9.66
mwi,1984,9.26
mwi,1985,8.5
mwi,1986,9.46
mwi,1987,10.78
mwi,1988,9.08
mwi,1989,7.81
mwi,1990,7.86
mwi,1991,6.61
mwi,1992,7.13
mwi,1993,6.95
mwi,1994,5.98
mwi,1995,5.41
mwi,1996,6.3
mwi,1997,5.52
mwi,1998,3.9
mwi,1999,4.3
mwi,2000,4.78
mwi,2001,3.59
mwi,2002,3.55
mwi,2003,4.52
mwi,2004,4.67
mwi,2005,4.73
mwi,2006,5.84
mwi,2007,5.25
mwi,2008,5.62
mwi,2009,5.18
mwi,2010,7.01
mwi,2011,5.7
mwi,2012,8.26
mwi,2013,7.33
mwi,2014,7.78
mwi,2015,9.11
mwi,2016,9.75
mwi,2017,9.5
mwi,2018,11.93
mys,1961,20.36
mys,1962,21.53
mys,1963,23.33
mys,1964,21.24
mys,1965,20.01
mys,1966,23.27
mys,1967,26.21
mys,1968,28.34
mys,1969,25.99
mys,1970,23.44
mys,1971,24.61
mys,1972,22.35
mys,1973,28.59
mys,1974,34.59
mys,1975,29.83
mys,1976,32.82
mys,1977,43.58
mys,1978,43.37
mys,1979,44.02
mys,1980,42.86
mys,1981,42.59
mys,1982,44.3
mys,1983,41.73
mys,1984,47.55
mys,1985,43.84
mys,1986,45.03
mys,1987,44.19
mys,1988,41.44
mys,1989,44.15
mys,1990,46.36
mys,1991,46.81
mys,1992,49.78
mys,1993,48.84
mys,1994,50.96
mys,1995,55.81
mys,1996,53.67
mys,1997,57.52
mys,1998,55.15
mys,1999,62.15
mys,2000,62.37
mys,2001,59.25
mys,2002,62.11
mys,2003,58.38
mys,2004,53.59
mys,2005,53.78
mys,2006,54.38
mys,2007,56.53
mys,2008,57.8
mys,2009,59.67
mys,2010,60.55
mys,2011,56.16
mys,2012,60.75
mys,2013,58.97
mys,2014,57.44
mys,2015,57.52
mys,2016,57.99
mys,2017,57.62
mys,2018,56.84
nam,1961,9.4
nam,1962,11.37
nam,1963,9.09
nam,1964,7.52
nam,1965,7.32
nam,1966,7.14
nam,1967,6.95
nam,1968,6.78
nam,1969,6.6
nam,1970,8.33
nam,1971,8.08
nam,1972,7.83
nam,1973,7.59
nam,1974,7.43
nam,1975,7.78
nam,1976,8.46
nam,1977,9.21
nam,1978,9.32
nam,1979,9.84
nam,1980,9.87
nam,1981,10.01
nam,1982,10.08
nam,1983,10.49
nam,1984,10.79
nam,1985,10.62
nam,1986,10.65
nam,1987,10.45
nam,1988,9.51
nam,1989,9.72
nam,1990,10.21
nam,1991,10.23
nam,1992,10.92
nam,1993,11.85
nam,1994,11.31
nam,1995,13.31
nam,1996,13.31
nam,1997,13.22
nam,1998,13.46
nam,1999,13.03
nam,2000,13.03
nam,2001,12.93
nam,2002,12.67
nam,2003,13.94
nam,2004,14.03
nam,2005,14.02
nam,2006,14.34
nam,2007,14.33
nam,2008,12.7
nam,2009,13.36
nam,2010,13.08
nam,2011,11.85
nam,2012,11.64
nam,2013,11.41
nam,2014,12.22
nam,2015,12
nam,2016,11.78
nam,2017,11.56
nam,2018,12.3
ner,1961,0.06
ner,1962,0.47
ner,1963,1.72
ner,1964,1.35
ner,1965,1.11
ner,1966,0.87
ner,1967,0.53
ner,1968,0.66
ner,1969,0.22
ner,1970,0.11
ner,1971,0.15
ner,1972,2.22
ner,1973,2.04
ner,1974,1.58
ner,1975,1.16
ner,1976,0.91
ner,1977,0.7
ner,1978,1.47
ner,1979,0.42
ner,1980,1.59
ner,1981,1.54
ner,1982,1.22
ner,1983,0.55
ner,1984,0.5
ner,1985,0.34
ner,1986,0.45
ner,1987,0.46
ner,1988,0.44
ner,1989,0.91
ner,1990,0.59
ner,1991,0.6
ner,1992,0.42
ner,1993,0.27
ner,1994,0.32
ner,1995,0.48
ner,1996,0.53
ner,1997,0.77
ner,1998,0.71
ner,1999,0.78
ner,2000,1.23
ner,2001,0.63
ner,2002,0.42
ner,2003,3.44
ner,2004,3.4
ner,2005,3.49
ner,2006,2.24
ner,2007,2.17
ner,2008,2.16
ner,2009,2.15
ner,2010,2.72
ner,2011,3.3
ner,2012,2.86
ner,2013,2.69
ner,2014,2.64
ner,2015,1.77
ner,2016,2.1
ner,2017,2.03
ner,2018,2
nga,1961,3.45
nga,1962,3.2
nga,1963,4.27
nga,1964,5.05
nga,1965,4.65
nga,1966,4.61
nga,1967,4.31
nga,1968,3.33
nga,1969,3.15
nga,1970,3.83
nga,1971,5.72
nga,1972,6.05
nga,1973,6.09
nga,1974,6.36
nga,1975,7.64
nga,1976,9.25
nga,1977,10.17
nga,1978,12.6
nga,1979,13.94
nga,1980,13.35
nga,1981,16.6
nga,1982,17.63
nga,1983,12.34
nga,1984,8.79
nga,1985,6.11
nga,1986,5.91
nga,1987,8.86
nga,1988,7.74
nga,1989,9.63
nga,1990,10.81
nga,1991,9.57
nga,1992,5.96
nga,1993,6.55
nga,1994,5.12
nga,1995,6.34
nga,1996,7.28
nga,1997,6.89
nga,1998,8.04
nga,1999,7.61
nga,2000,6.66
nga,2001,9.6
nga,2002,8.89
nga,2003,9.31
nga,2004,10.37
nga,2005,11.17
nga,2006,15.06
nga,2007,17.06
nga,2008,16.27
nga,2009,14.17
nga,2010,15.16
nga,2011,17.11
nga,2012,16.64
nga,2013,16.18
nga,2014,12.41
nga,2015,11.23
nga,2016,9.17
nga,2017,9.12
nga,2018,8.88
nic,1961,2.35
nic,1962,1.79
nic,1963,2.25
nic,1964,2.04
nic,1965,2.65
nic,1966,2.66
nic,1967,2.83
nic,1968,2.8
nic,1969,2.06
nic,1970,2.1
nic,1971,1.88
nic,1972,2
nic,1973,3.04
nic,1974,1.21
nic,1975,1.53
nic,1976,1.41
nic,1977,2.37
nic,1978,3.2
nic,1979,1.22
nic,1980,0.85
nic,1981,0.63
nic,1982,0.95
nic,1983,1
nic,1984,0.82
nic,1985,0.66
nic,1986,0.35
nic,1987,0.93
nic,1988,0.79
nic,1989,0.6
nic,1990,0.36
nic,1991,1.01
nic,1992,1.31
nic,1993,1.05
nic,1994,0.66
nic,1995,0.82
nic,1996,1.24
nic,1997,1.19
nic,1998,2.61
nic,1999,2.83
nic,2000,3.08
nic,2001,3.6
nic,2002,3.64
nic,2003,2.65
nic,2004,2.52
nic,2005,4.05
nic,2006,5.01
nic,2007,4.19
nic,2008,4.58
nic,2009,5.53
nic,2010,5.02
nic,2011,4.89
nic,2012,4.82
nic,2013,4.75
nic,2014,6.41
nic,2015,5.78
nic,2016,6.6
nic,2017,6.51
nic,2018,6.09
nld,1961,10.78
nld,1962,10.12
nld,1963,13.1
nld,1964,13.36
nld,1965,12.36
nld,1966,13.35
nld,1967,12.56
nld,1968,12.48
nld,1969,13.51
nld,1970,13.43
nld,1971,13.09
nld,1972,12.88
nld,1973,12.34
nld,1974,13.05
nld,1975,13.11
nld,1976,11.03
nld,1977,11.57
nld,1978,11.25
nld,1979,9.76
nld,1980,9.8
nld,1981,13.68
nld,1982,13.39
nld,1983,14.07
nld,1984,12.43
nld,1985,13.02
nld,1986,10.72
nld,1987,12.03
nld,1988,12.73
nld,1989,13.85
nld,1990,10.73
nld,1991,10.8
nld,1992,13.34
nld,1993,13.43
nld,1994,13.9
nld,1995,17.37
nld,1996,16.84
nld,1997,15.31
nld,1998,22.26
nld,1999,22.22
nld,2000,21.63
nld,2001,22.45
nld,2002,19.94
nld,2003,18.9
nld,2004,20.37
nld,2005,20.46
nld,2006,21.29
nld,2007,20.95
nld,2008,21.4
nld,2009,22.68
nld,2010,23.37
nld,2011,22.36
nld,2012,23.11
nld,2013,22.11
nld,2014,21.93
nld,2015,21.87
nld,2016,21.82
nld,2017,21.77
nld,2018,21.94
nor,1961,40.66
nor,1962,39.86
nor,1963,42
nor,1964,40.55
nor,1965,43.17
nor,1966,41.53
nor,1967,36.02
nor,1968,41.06
nor,1969,42
nor,1970,43.29
nor,1971,35.66
nor,1972,43.59
nor,1973,43.94
nor,1974,43.33
nor,1975,42.56
nor,1976,39.21
nor,1977,39.53
nor,1978,40.72
nor,1979,41.72
nor,1980,43.49
nor,1981,42.52
nor,1982,43.66
nor,1983,42.72
nor,1984,41.84
nor,1985,43.18
nor,1986,42.53
nor,1987,44.35
nor,1988,42.35
nor,1989,43.49
nor,1990,44.71
nor,1991,44.52
nor,1992,44.33
nor,1993,44.58
nor,1994,50.02
nor,1995,50.53
nor,1996,53.03
nor,1997,52.3
nor,1998,52.91
nor,1999,48.63
nor,2000,49.83
nor,2001,49.39
nor,2002,50.12
nor,2003,47.6
nor,2004,51.84
nor,2005,52.39
nor,2006,51.33
nor,2007,52.22
nor,2008,53.38
nor,2009,53.17
nor,2010,54.11
nor,2011,53.27
nor,2012,52.94
nor,2013,52.08
nor,2014,50.84
nor,2015,50.03
nor,2016,51.45
nor,2017,51.35
nor,2018,50.95
npl,1961,0.15
npl,1962,0.15
npl,1963,0.15
npl,1964,0.16
npl,1965,0.15
npl,1966,0.15
npl,1967,0.17
npl,1968,0.16
npl,1969,0.17
npl,1970,0.16
npl,1971,0.18
npl,1972,0.18
npl,1973,0.18
npl,1974,0.17
npl,1975,0.19
npl,1976,0.21
npl,1977,0.22
npl,1978,0.24
npl,1979,0.25
npl,1980,0.25
npl,1981,0.26
npl,1982,0.29
npl,1983,0.3
npl,1984,0.31
npl,1985,0.6
npl,1986,0.56
npl,1987,0.63
npl,1988,0.71
npl,1989,0.72
npl,1990,0.81
npl,1991,0.84
npl,1992,0.87
npl,1993,0.87
npl,1994,0.85
npl,1995,1.03
npl,1996,1.06
npl,1997,1.08
npl,1998,1.12
npl,1999,1.14
npl,2000,1.38
npl,2001,1.42
npl,2002,1.46
npl,2003,1.52
npl,2004,1.62
npl,2005,1.69
npl,2006,1.81
npl,2007,1.86
npl,2008,1.96
npl,2009,2.01
npl,2010,2.02
npl,2011,2.22
npl,2012,2.2
npl,2013,2.17
npl,2014,2.76
npl,2015,2.89
npl,2016,2.87
npl,2017,2.83
npl,2018,3.09
nzl,1961,20.6
nzl,1962,20.07
nzl,1963,19.2
nzl,1964,17.56
nzl,1965,18.27
nzl,1966,20.02
nzl,1967,19.78
nzl,1968,17.36
nzl,1969,14.24
nzl,1970,16.08
nzl,1971,17.52
nzl,1972,12.15
nzl,1973,16.08
nzl,1974,15.4
nzl,1975,15.14
nzl,1976,14.89
nzl,1977,15.43
nzl,1978,18.08
nzl,1979,13.91
nzl,1980,14.5
nzl,1981,11.45
nzl,1982,15.21
nzl,1983,16.26
nzl,1984,16.85
nzl,1985,13.87
nzl,1986,12.28
nzl,1987,19.35
nzl,1988,13.36
nzl,1989,20.47
nzl,1990,22.68
nzl,1991,20.3
nzl,1992,20.46
nzl,1993,19.82
nzl,1994,20.93
nzl,1995,26.84
nzl,1996,20.16
nzl,1997,26.65
nzl,1998,25.55
nzl,1999,23.62
nzl,2000,22.56
nzl,2001,27.23
nzl,2002,26.06
nzl,2003,26.13
nzl,2004,26.9
nzl,2005,27.39
nzl,2006,24.83
nzl,2007,28.36
nzl,2008,26.61
nzl,2009,25.53
nzl,2010,25.93
nzl,2011,25.31
nzl,2012,24.31
nzl,2013,24.92
nzl,2014,24.42
nzl,2015,24.18
nzl,2016,23.74
nzl,2017,24.73
nzl,2018,24.52
omn,1990,22.6
omn,1991,23.06
omn,1992,24.52
omn,1993,23.08
omn,1994,23.51
omn,1995,24.81
omn,1996,25.33
omn,1997,26.68
omn,1998,26.91
omn,1999,26.43
omn,2000,26.66
omn,2001,26.83
omn,2002,26.9
omn,2003,27.24
omn,2004,27.07
omn,2005,27.2
omn,2006,28.07
omn,2007,28.43
omn,2008,28.82
omn,2009,29.4
omn,2010,27.77
omn,2011,26.93
omn,2012,24.58
omn,2013,22.43
omn,2014,27.31
omn,2015,27.98
omn,2016,28.24
omn,2017,28.54
omn,2018,27.57
pak,1961,1.03
pak,1962,0.97
pak,1963,1.24
pak,1964,1.49
pak,1965,1.51
pak,1966,1.78
pak,1967,1.68
pak,1968,1.57
pak,1969,1.71
pak,1970,1.29
pak,1971,1.37
pak,1972,1.27
pak,1973,1.26
pak,1974,1.27
pak,1975,1.37
pak,1976,1.76
pak,1977,2.21
pak,1978,2.33
pak,1979,1.84
pak,1980,1.66
pak,1981,2.04
pak,1982,1.99
pak,1983,1.91
pak,1984,1.92
pak,1985,2.09
pak,1986,1.97
pak,1987,1.99
pak,1988,2.02
pak,1989,1.94
pak,1990,2.1
pak,1991,2.23
pak,1992,2.27
pak,1993,2.69
pak,1994,2.27
pak,1995,2.16
pak,1996,2.11
pak,1997,2.29
pak,1998,2.46
pak,1999,2.62
pak,2000,2.39
pak,2001,2.14
pak,2002,2.15
pak,2003,1.92
pak,2004,1.99
pak,2005,1.74
pak,2006,2.04
pak,2007,1.91
pak,2008,1.88
pak,2009,1.88
pak,2010,1.94
pak,2011,1.99
pak,2012,1.96
pak,2013,1.92
pak,2014,1.83
pak,2015,1.88
pak,2016,1.84
pak,2017,1.72
pak,2018,1.68
pan,1961,6.57
pan,1962,7.85
pan,1963,7.31
pan,1964,6.8
pan,1965,7.64
pan,1966,8.77
pan,1967,6.45
pan,1968,6.14
pan,1969,9.14
pan,1970,10.63
pan,1971,9.98
pan,1972,11.03
pan,1973,12.56
pan,1974,15.09
pan,1975,17.24
pan,1976,16.77
pan,1977,16.61
pan,1978,16.5
pan,1979,16.07
pan,1980,14.86
pan,1981,10.17
pan,1982,11.77
pan,1983,9.83
pan,1984,9.91
pan,1985,11.48
pan,1986,14.91
pan,1987,13.49
pan,1988,9.35
pan,1989,11.61
pan,1990,10.73
pan,1991,16.29
pan,1992,17.75
pan,1993,13.41
pan,1994,13.41
pan,1995,12.11
pan,1996,11.28
pan,1997,9.55
pan,1998,9.08
pan,1999,8.13
pan,2000,10.57
pan,2001,12.46
pan,2002,12.6
pan,2003,12.36
pan,2004,10.77
pan,2005,13.42
pan,2006,13.79
pan,2007,13.62
pan,2008,14.08
pan,2009,14.02
pan,2010,13.71
pan,2011,13.44
pan,2012,13.22
pan,2013,13.01
pan,2014,13.81
pan,2015,13.58
pan,2016,13.35
pan,2017,13.12
pan,2018,14.12
per,1961,13.27
per,1962,12.97
per,1963,11.14
per,1964,10.11
per,1965,8.12
per,1966,10.71
per,1967,13.86
per,1968,10.87
per,1969,11
per,1970,11.4
per,1971,12.62
per,1972,13.23
per,1973,23.87
per,1974,17.42
per,1975,14.91
per,1976,15.74
per,1977,18.79
per,1978,21.09
per,1979,27.1
per,1980,26.91
per,1981,20.65
per,1982,15.89
per,1983,11.01
per,1984,17.51
per,1985,17.25
per,1986,26.57
per,1987,24.24
per,1988,22.29
per,1989,27.48
per,1990,27.39
per,1991,16.5
per,1992,17.02
per,1993,17.93
per,1994,18.84
per,1995,22.63
per,1996,22.1
per,1997,22.22
per,1998,18.67
per,1999,18.99
per,2000,21.19
per,2001,22.4
per,2002,18.16
per,2003,19.86
per,2004,19.82
per,2005,18.53
per,2006,20.54
per,2007,22.18
per,2008,22.04
per,2009,22.23
per,2010,22.06
per,2011,22.7
per,2012,22.41
per,2013,22.13
per,2014,24.24
per,2015,25.07
per,2016,24.55
per,2017,25.04
per,2018,24.61
phl,1961,23.09
phl,1962,21.1
phl,1963,23.49
phl,1964,24.17
phl,1965,25.79
phl,1966,26.21
phl,1967,27.42
phl,1968,32.87
phl,1969,30.95
phl,1970,33.58
phl,1971,33.3
phl,1972,34.68
phl,1973,35.08
phl,1974,36.1
phl,1975,37.46
phl,1976,33.31
phl,1977,34.12
phl,1978,33.58
phl,1979,32.05
phl,1980,32.43
phl,1981,33.89
phl,1982,35.38
phl,1983,37.51
phl,1984,35.32
phl,1985,32.87
phl,1986,33.38
phl,1987,34.13
phl,1988,34.06
phl,1989,34.75
phl,1990,35.64
phl,1991,36.51
phl,1992,35.13
phl,1993,32.54
phl,1994,31.83
phl,1995,31.59
phl,1996,29.5
phl,1997,29.29
phl,1998,27.34
phl,1999,29.48
phl,2000,28.83
phl,2001,28.93
phl,2002,30.13
phl,2003,30.41
phl,2004,30.87
phl,2005,32.75
phl,2006,33.16
phl,2007,35.66
phl,2008,35.42
phl,2009,36.36
phl,2010,34.88
phl,2011,32.69
phl,2012,32.14
phl,2013,31.58
phl,2014,29.66
phl,2015,29.88
phl,2016,28.55
phl,2017,28.14
phl,2018,25.82
pol,1961,6.63
pol,1962,6.24
pol,1963,7.61
pol,1964,8.79
pol,1965,8.93
pol,1966,9.8
pol,1967,9.29
pol,1968,11.14
pol,1969,10.73
pol,1970,11.47
pol,1971,12.07
pol,1972,12.4
pol,1973,13.16
pol,1974,14.42
pol,1975,16.67
pol,1976,15.38
pol,1977,12.92
pol,1978,13.76
pol,1979,11.94
pol,1980,11.35
pol,1981,12.34
pol,1982,11.6
pol,1983,13.32
pol,1984,13.94
pol,1985,14.16
pol,1986,13.35
pol,1987,14.37
pol,1988,14.37
pol,1989,12.69
pol,1990,10.32
pol,1991,9.18
pol,1992,8.49
pol,1993,7.92
pol,1994,9.92
pol,1995,10.6
pol,1996,9.62
pol,1997,10.5
pol,1998,10.19
pol,1999,8.8
pol,2000,9.61
pol,2001,9.74
pol,2002,8.59
pol,2003,8.79
pol,2004,9.51
pol,2005,9.74
pol,2006,9.79
pol,2007,10.88
pol,2008,11.24
pol,2009,12.05
pol,2010,10.52
pol,2011,9.63
pol,2012,10.34
pol,2013,10.62
pol,2014,10.65
pol,2015,10.67
pol,2016,10.68
pol,2017,10.69
pol,2018,12.43
prk,1961,29.32
prk,1962,29.31
prk,1963,30.34
prk,1964,29.49
prk,1965,30.79
prk,1966,32.13
prk,1967,33.17
prk,1968,33.11
prk,1969,31.96
prk,1970,26.7
prk,1971,28.73
prk,1972,30.33
prk,1973,29.71
prk,1974,33.76
prk,1975,34.61
prk,1976,36.9
prk,1977,36.13
prk,1978,37.64
prk,1979,35.85
prk,1980,32.69
prk,1981,35.93
prk,1982,36.55
prk,1983,34.53
prk,1984,34.41
prk,1985,33.54
prk,1986,35.38
prk,1987,36.03
prk,1988,31.42
prk,1989,34.23
prk,1990,23.83
prk,1991,18.79
prk,1992,17.16
prk,1993,18.28
prk,1994,17.95
prk,1995,15.09
prk,1996,13.1
prk,1997,11.53
prk,1998,10.95
prk,1999,9.96
prk,2000,9.69
prk,2001,9.51
prk,2002,8.09
prk,2003,6.82
prk,2004,6.38
prk,2005,8.2
prk,2006,9.15
prk,2007,11.68
prk,2008,11.48
prk,2009,10.56
prk,2010,9.32
prk,2011,9.43
prk,2012,9.38
prk,2013,9.33
prk,2014,10.65
prk,2015,11.26
prk,2016,11.45
prk,2017,11.4
prk,2018,11.09
prt,1961,55.76
prt,1962,55.07
prt,1963,56.03
prt,1964,59.83
prt,1965,56.42
prt,1966,55.38
prt,1967,71.48
prt,1968,58.08
prt,1969,65.21
prt,1970,66.23
prt,1971,65.12
prt,1972,64.48
prt,1973,52.4
prt,1974,51.83
prt,1975,43.59
prt,1976,41.79
prt,1977,37.59
prt,1978,27.41
prt,1979,25.46
prt,1980,28.79
prt,1981,29.78
prt,1982,29.98
prt,1983,39.77
prt,1984,44.27
prt,1985,54.93
prt,1986,55.38
prt,1987,57.43
prt,1988,59.23
prt,1989,59.35
prt,1990,59.47
prt,1991,61.81
prt,1992,57.71
prt,1993,58.92
prt,1994,57.67
prt,1995,57.39
prt,1996,62.02
prt,1997,56.77
prt,1998,61.15
prt,1999,60.07
prt,2000,53.48
prt,2001,55.05
prt,2002,54.88
prt,2003,52.79
prt,2004,53.81
prt,2005,54.49
prt,2006,56.48
prt,2007,59.74
prt,2008,56.29
prt,2009,56.94
prt,2010,56.1
prt,2011,55.77
prt,2012,52.59
prt,2013,53.76
prt,2014,53.17
prt,2015,52.66
prt,2016,57.36
prt,2017,56.84
prt,2018,57.02
pry,1961,0.31
pry,1962,0.3
pry,1963,0.34
pry,1964,0.33
pry,1965,0.32
pry,1966,0.31
pry,1967,0.35
pry,1968,0.42
pry,1969,0.58
pry,1970,0.72
pry,1971,0.86
pry,1972,0.96
pry,1973,1.01
pry,1974,0.99
pry,1975,1
pry,1976,1.01
pry,1977,1.02
pry,1978,1.02
pry,1979,1.01
pry,1980,1.16
pry,1981,1.14
pry,1982,1.08
pry,1983,1.11
pry,1984,1.53
pry,1985,2.12
pry,1986,3.45
pry,1987,2.62
pry,1988,2.59
pry,1989,2.83
pry,1990,3.09
pry,1991,3.24
pry,1992,4.25
pry,1993,4.57
pry,1994,4.82
pry,1995,4.84
pry,1996,5.15
pry,1997,6.12
pry,1998,5.87
pry,1999,5.6
pry,2000,5.5
pry,2001,4.96
pry,2002,4.69
pry,2003,4.47
pry,2004,4.45
pry,2005,4.27
pry,2006,4.03
pry,2007,3.98
pry,2008,3.92
pry,2009,3.76
pry,2010,3.72
pry,2011,3.81
pry,2012,3.75
pry,2013,3.69
pry,2014,4.2
pry,2015,4.09
pry,2016,3.96
pry,2017,4.17
pry,2018,4.11
rou,1961,2.53
rou,1962,2.39
rou,1963,3.6
rou,1964,3.14
rou,1965,3.07
rou,1966,2.47
rou,1967,2.99
rou,1968,3.4
