country,time,sorigeq_idea
gtm,1980,6.5301
gtm,1981,7.12614
gtm,1982,10.04416
gtm,1983,10.62157
gtm,1984,10.10834
gtm,1985,16.11573
gtm,1986,17.7754
gtm,1987,17.85591
gtm,1988,20.00578
gtm,1989,19.83326
gtm,1990,22.09028
gtm,1991,22.36598
gtm,1992,22.54134
gtm,1993,22.90005
gtm,1994,23.54628
gtm,1995,24.07354
gtm,1996,27.52303
gtm,1997,27.96818
gtm,1998,28.49375
gtm,1999,28.25737
gtm,2000,28.87947
gtm,2001,28.78479
gtm,2002,28.68193
gtm,2003,29.15623
gtm,2004,29.2819
gtm,2005,30.86032
gtm,2006,31.3101
gtm,2007,32.05735
gtm,2008,30.10151
gtm,2009,30.33352
gtm,2010,30.55803
gtm,2011,30.95139
gtm,2012,31.78713
gtm,2013,30.46951
gtm,2014,31.89162
gtm,2015,31.63086
gtm,2016,31.28521
gtm,2017,33.47062
gtm,2018,33.96741
gtm,2019,30.15179
hnd,1975,16.41953
hnd,1976,17.02462
hnd,1977,17.36031
hnd,1978,16.86202
hnd,1979,16.82017
hnd,1980,20.30951
hnd,1981,21.8665
hnd,1982,27.1177
hnd,1983,27.4009
hnd,1984,26.67948
hnd,1985,28.05819
hnd,1986,27.66733
hnd,1987,28.70258
hnd,1988,29.09005
hnd,1989,30.15706
hnd,1990,34.56141
hnd,1991,35.42405
hnd,1992,36.66487
hnd,1993,36.07682
hnd,1994,37.28245
hnd,1995,38.02928
hnd,1996,37.51147
hnd,1997,36.58966
hnd,1998,37.10746
hnd,1999,36.89999
hnd,2000,38.53524
hnd,2001,38.50394
hnd,2002,39.16745
hnd,2003,40.78979
hnd,2004,38.84362
hnd,2005,39.91496
hnd,2006,41.51425
hnd,2007,41.7812
hnd,2008,40.07357
hnd,2009,38.63912
hnd,2010,39.77212
hnd,2011,40.82891
hnd,2012,40.91641
hnd,2013,41.14492
hnd,2014,41.10797
hnd,2015,41.22667
hnd,2016,40.28222
hnd,2017,40.65211
hnd,2018,40.64474
hnd,2019,39.52653
hrv,1991,41.08813
hrv,1992,41.14931
hrv,1993,42.54593
hrv,1994,41.55458
hrv,1995,42.25217
hrv,1996,43.95022
hrv,1997,45.82546
hrv,1998,47.26707
hrv,1999,47.29648
hrv,2000,55.2807
hrv,2001,55.88432
hrv,2002,56.49412
hrv,2003,56.79097
hrv,2004,57.85103
hrv,2005,59.65245
hrv,2006,59.50534
hrv,2007,60.94277
hrv,2008,60.07281
hrv,2009,61.42644
hrv,2010,61.71315
hrv,2011,61.94036
hrv,2012,62.39175
hrv,2013,60.59962
hrv,2014,60.08814
hrv,2015,59.84681
hrv,2016,59.62363
hrv,2017,56.47098
hrv,2018,57.79274
hrv,2019,58.09343
hti,1975,8.63695
hti,1976,8.75967
hti,1977,8.60553
hti,1978,9.04401
hti,1979,9.1099
hti,1980,9.35894
hti,1981,9.80037
hti,1982,10.44713
hti,1983,10.58429
hti,1984,10.48954
hti,1985,10.73612
hti,1986,13.18272
hti,1987,15.40829
hti,1988,17.23523
hti,1989,16.41333
hti,1990,18.8882
hti,1991,17.67881
hti,1992,17.50126
hti,1993,17.90461
hti,1994,18.6933
hti,1995,19.73714
hti,1996,20.14748
hti,1997,20
hti,1998,20.49686
hti,1999,20.51708
hti,2000,21.18283
hti,2001,21.30457
hti,2002,21.31242
hti,2003,21.34456
hti,2004,21.24966
hti,2005,20.81553
hti,2006,19.88421
hti,2007,21.22675
hti,2008,20.94632
hti,2009,20.5752
hti,2010,19.73959
hti,2011,20.92886
hti,2012,20.73956
hti,2013,19.01943
hti,2014,19.37627
hti,2015,18.44149
hti,2016,19.05377
hti,2017,20.27932
hti,2018,20.35199
hti,2019,17.74387
hun,1975,54.6865
hun,1976,55.10147
hun,1977,55.18077
hun,1978,55.44157
hun,1979,55.66487
hun,1980,56.11477
hun,1981,56.26373
hun,1982,56.97198
hun,1983,57.17053
hun,1984,57.27661
hun,1985,57.28418
hun,1986,57.23643
hun,1987,57.18213
hun,1988,57.70865
hun,1989,58.04988
hun,1990,67.91223
hun,1991,67.90349
hun,1992,68.96276
hun,1993,67.6341
hun,1994,68.71815
hun,1995,69.13466
hun,1996,68.28123
hun,1997,67.76899
hun,1998,67.67824
hun,1999,65.5103
hun,2000,65.3296
hun,2001,66.96013
hun,2002,67.45897
hun,2003,66.03705
hun,2004,66.19475
hun,2005,66.31745
hun,2006,65.78653
hun,2007,66.03422
hun,2008,65.62484
hun,2009,66.68637
hun,2010,64.50289
hun,2011,64.8469
hun,2012,64.56073
hun,2013,66.19846
hun,2014,65.87743
hun,2015,66.11659
hun,2016,66.38451
hun,2017,65.19853
hun,2018,60.83091
hun,2019,62.85382
idn,1975,22.62047
idn,1976,23.30431
idn,1977,23.49727
idn,1978,23.73523
idn,1979,24.09554
idn,1980,23.60565
idn,1981,23.96859
idn,1982,24.39598
idn,1983,24.74902
idn,1984,24.43113
idn,1985,24.86125
idn,1986,25.38957
idn,1987,25.65141
idn,1988,26.29015
idn,1989,26.15167
idn,1990,27.02803
idn,1991,27.58919
idn,1992,27.59493
idn,1993,27.76265
idn,1994,27.79906
idn,1995,28.0044
idn,1996,28.29096
idn,1997,27.7554
idn,1998,35.35407
idn,1999,42.19559
idn,2000,42.36849
idn,2001,42.60134
idn,2002,43.19433
idn,2003,43.77645
idn,2004,43.88318
idn,2005,43.28295
idn,2006,41.69716
idn,2007,42.42881
idn,2008,42.68563
idn,2009,43.18046
idn,2010,42.65724
idn,2011,42.92009
idn,2012,42.912
idn,2013,42.35092
idn,2014,42.69268
idn,2015,42.99047
idn,2016,42.85354
idn,2017,43.70596
idn,2018,42.61855
idn,2019,40.63973
ind,1975,38.38946
ind,1976,38.9975
ind,1977,38.58446
ind,1978,38.06887
ind,1979,38.28723
ind,1980,40.25984
ind,1981,40.58419
ind,1982,40.51673
ind,1983,41.2323
ind,1984,41.5577
ind,1985,41.31385
ind,1986,41.50239
ind,1987,41.73512
ind,1988,41.6368
ind,1989,41.83788
ind,1990,42.65167
ind,1991,44.45084
ind,1992,43.85526
ind,1993,44.10051
ind,1994,44.07306
ind,1995,45.50125
ind,1996,45.44346
ind,1997,45.26506
ind,1998,45.83287
ind,1999,45.96441
ind,2000,45.58485
ind,2001,45.23552
ind,2002,45.71617
ind,2003,46.04608
ind,2004,46.44746
ind,2005,46.70613
ind,2006,46.5213
ind,2007,46.4923
ind,2008,46.82282
ind,2009,47.11891
ind,2010,46.62307
ind,2011,47.4639
ind,2012,47.87598
ind,2013,46.01082
ind,2014,45.91862
ind,2015,43.30328
ind,2016,43.3583
ind,2017,43.58019
ind,2018,43.97163
ind,2019,38.66607
irl,1975,53.34437
irl,1976,53.20172
irl,1977,54.3153
irl,1978,53.80838
irl,1979,54.74885
irl,1980,56.48834
irl,1981,57.59124
irl,1982,57.86592
irl,1983,58.6295
irl,1984,57.86642
irl,1985,59.34931
irl,1986,60.19804
irl,1987,60.22261
irl,1988,60.30882
irl,1989,60.48131
irl,1990,64.92085
irl,1991,65.57403
irl,1992,66.21961
irl,1993,66.13752
irl,1994,67.21745
irl,1995,67.55607
irl,1996,67.29222
irl,1997,68.29679
irl,1998,68.54045
irl,1999,68.67144
irl,2000,71.50834
irl,2001,71.72079
irl,2002,71.7058
irl,2003,72.02283
irl,2004,73.45954
irl,2005,73.27916
irl,2006,73.51777
irl,2007,73.90302
irl,2008,73.57839
irl,2009,74.84645
irl,2010,75.65076
irl,2011,76.36547
irl,2012,77.87412
irl,2013,75.90522
irl,2014,75.21679
irl,2015,79.57436
irl,2016,80.7324
irl,2017,80.84812
irl,2018,77.43639
irl,2019,74.84378
irn,1975,21.86672
irn,1976,22.09301
irn,1977,22.11191
irn,1978,21.86743
irn,1979,21.21144
irn,1980,20.71053
irn,1981,20.92347
irn,1982,21.57077
irn,1983,21.52234
irn,1984,20.2201
irn,1985,20.21394
irn,1986,20.61536
irn,1987,20.76
irn,1988,20.80845
irn,1989,22.67707
irn,1990,22.04369
irn,1991,22.17309
irn,1992,22.29327
irn,1993,22.95616
irn,1994,23.51459
irn,1995,23.62123
irn,1996,23.62392
irn,1997,28.13451
irn,1998,28.16117
irn,1999,28.75837
irn,2000,28.69995
irn,2001,28.93532
irn,2002,28.96318
irn,2003,29.53432
irn,2004,29.40718
irn,2005,28.98623
irn,2006,29.542
irn,2007,29.42267
irn,2008,29.1556
irn,2009,29.19486
irn,2010,28.40778
irn,2011,28.39154
irn,2012,28.55816
irn,2013,30.45029
irn,2014,30.8074
irn,2015,31.13553
irn,2016,29.59164
irn,2017,30.4387
irn,2018,30.9938
irn,2019,30.00972
irq,1975,17.98449
irq,1976,17.69797
irq,1977,18.19153
irq,1978,18.5749
irq,1979,18.84472
irq,1980,18.66642
irq,1981,18.86504
irq,1982,19.52814
irq,1983,19.6907
irq,1984,20.12312
irq,1985,20.708
irq,1986,20.78073
irq,1987,20.73454
irq,1988,20.32278
irq,1989,20.14968
irq,1990,20.28045
irq,1991,20.26644
irq,1992,19.95688
irq,1993,18.14166
irq,1994,18.1552
irq,1995,18.24307
irq,1996,17.23094
irq,1997,18.24235
irq,1998,17.98516
irq,1999,16.88775
irq,2000,18.27506
irq,2001,18.97475
irq,2002,19.13016
irq,2003,24.43356
irq,2004,27.64179
irq,2005,28.39589
irq,2006,28.38927
irq,2007,28.09941
irq,2008,28.54804
irq,2009,29.55723
irq,2010,28.23229
irq,2011,27.83638
irq,2012,28.06946
irq,2013,27.87452
irq,2014,27.2952
irq,2015,27.13012
irq,2016,27.56581
irq,2017,26.88678
irq,2018,28.33703
irq,2019,28.22258
isl,1975,58.64478
isl,1976,58.71613
isl,1977,59.19087
isl,1978,59.62699
isl,1979,59.57796
isl,1980,60.11394
isl,1981,59.60346
isl,1982,60.5998
isl,1983,61.19731
isl,1984,62.77459
isl,1985,63.2237
isl,1986,62.97986
isl,1987,63.34916
isl,1988,63.18567
isl,1989,63.42899
isl,1990,65.83789
isl,1991,66.19011
isl,1992,66.66826
isl,1993,67.05236
isl,1994,67.39308
isl,1995,67.2704
isl,1996,67.27524
isl,1997,67.41082
isl,1998,68.08916
isl,1999,68.83226
isl,2000,73.06885
isl,2001,73.31149
isl,2002,73.51437
isl,2003,73.76972
isl,2004,72.32988
isl,2005,73.03657
isl,2006,73.7169
isl,2007,74.26138
isl,2008,75.13807
isl,2009,76.1122
isl,2010,77.39103
isl,2011,78.67591
isl,2012,78.83719
isl,2013,79.18337
isl,2014,80.20039
isl,2015,79.95335
isl,2016,80.09031
isl,2017,79.24714
isl,2018,79.11419
isl,2019,73.44194
isr,1975,53.60319
isr,1976,53.74493
isr,1977,54.69506
isr,1978,54.70774
isr,1979,55.06178
isr,1980,54.99699
isr,1981,55.34483
isr,1982,55.04936
isr,1983,55.6707
isr,1984,55.51552
isr,1985,55.52645
isr,1986,55.681
isr,1987,55.99069
isr,1988,55.91176
isr,1989,56.24075
isr,1990,56.4902
isr,1991,56.16878
isr,1992,56.13794
isr,1993,56.8764
isr,1994,56.79899
isr,1995,57.01297
isr,1996,57.82152
isr,1997,57.40084
isr,1998,57.48637
isr,1999,58.04649
isr,2000,57.69966
isr,2001,57.50788
isr,2002,57.93716
isr,2003,58.26377
isr,2004,58.52351
isr,2005,58.5539
isr,2006,58.39658
isr,2007,58.4868
isr,2008,58.45185
isr,2009,58.50081
isr,2010,59.1182
isr,2011,59.61901
isr,2012,59.60818
isr,2013,60.20373
isr,2014,59.89357
isr,2015,60.11775
isr,2016,59.89621
isr,2017,58.71669
isr,2018,60.23004
isr,2019,62.98794
ita,1975,61.44732
ita,1976,61.92552
ita,1977,63.02482
ita,1978,63.68312
ita,1979,63.50269
ita,1980,67.3502
ita,1981,67.96248
ita,1982,67.53811
ita,1983,67.3162
ita,1984,68.23136
ita,1985,67.94676
ita,1986,67.65976
ita,1987,68.98395
ita,1988,69.02863
ita,1989,69.24769
ita,1990,71.85333
ita,1991,74.16926
ita,1992,73.89903
ita,1993,77.67797
ita,1994,77.77006
ita,1995,77.86031
ita,1996,78.16811
ita,1997,77.61641
ita,1998,78.0523
ita,1999,78.32738
ita,2000,78.55168
ita,2001,78.43061
ita,2002,78.7137
ita,2003,78.30872
ita,2004,78.43032
ita,2005,78.60308
ita,2006,79.16518
ita,2007,79.19848
ita,2008,79.58158
ita,2009,76.87508
ita,2010,77.54007
ita,2011,78.37494
ita,2012,78.34296
ita,2013,77.30351
ita,2014,77.41292
ita,2015,77.42316
ita,2016,78.17884
ita,2017,80.14555
ita,2018,78.3489
ita,2019,79.86674
jam,1975,58.1286
jam,1976,58.54685
jam,1977,58.42593
jam,1978,58.52104
jam,1979,58.43381
jam,1980,59.8185
jam,1981,60.23115
jam,1982,60.08826
jam,1983,60.78439
jam,1984,62.78842
jam,1985,62.55935
jam,1986,61.74812
jam,1987,62.49585
jam,1988,62.07607
jam,1989,60.99982
jam,1990,62.30281
jam,1991,62.50609
jam,1992,62.74687
jam,1993,62.88478
jam,1994,62.77005
jam,1995,63.05155
jam,1996,62.98632
jam,1997,63.25567
jam,1998,63.29702
jam,1999,63.43912
jam,2000,64.64746
jam,2001,64.73443
jam,2002,64.56619
jam,2003,64.08271
jam,2004,64.3335
jam,2005,64.07496
jam,2006,66.1962
jam,2007,67.08012
jam,2008,66.92821
jam,2009,66.13582
jam,2010,65.20999
jam,2011,65.56578
jam,2012,65.37975
jam,2013,67.32622
jam,2014,67.39136
jam,2015,67.30895
jam,2016,68.31076
jam,2017,67.98469
jam,2018,69.0659
jam,2019,67.44892
jor,1975,28.4172
jor,1976,29.92361
jor,1977,29.54633
jor,1978,30.06606
jor,1979,29.98251
jor,1980,32.0196
jor,1981,31.66878
jor,1982,31.44917
jor,1983,31.54092
jor,1984,31.77591
jor,1985,31.71897
jor,1986,31.83445
jor,1987,31.21631
jor,1988,31.85017
jor,1989,34.96902
jor,1990,38.9984
jor,1991,39.06017
jor,1992,39.24997
jor,1993,40.09206
jor,1994,39.32341
jor,1995,39.91952
jor,1996,40.19923
jor,1997,40.3245
jor,1998,40.08055
jor,1999,39.95858
jor,2000,39.89902
jor,2001,40.03388
jor,2002,40.10149
jor,2003,40.23602
jor,2004,40.75185
jor,2005,40.92245
jor,2006,40.4399
jor,2007,40.94069
jor,2008,40.45676
jor,2009,40.55942
jor,2010,41.48792
jor,2011,41.53015
jor,2012,41.13957
jor,2013,40.84182
jor,2014,40.74554
jor,2015,40.95235
jor,2016,42.58018
jor,2017,42.45418
jor,2018,43.42795
jor,2019,45.00314
jpn,1975,62.62393
jpn,1976,62.71277
jpn,1977,61.75222
jpn,1978,61.5187
jpn,1979,62.73215
jpn,1980,65.63499
jpn,1981,64.67955
jpn,1982,66.52104
jpn,1983,66.37006
jpn,1984,66.40284
jpn,1985,66.73043
jpn,1986,67.92318
jpn,1987,68.95341
jpn,1988,68.98544
jpn,1989,69.11378
jpn,1990,70.04119
jpn,1991,69.49978
jpn,1992,69.55698
jpn,1993,69.94741
jpn,1994,71.31438
jpn,1995,71.69695
jpn,1996,71.96041
jpn,1997,75.08373
jpn,1998,74.56246
jpn,1999,75.89468
jpn,2000,75.38067
jpn,2001,76.61394
jpn,2002,76.82353
jpn,2003,76.37599
jpn,2004,76.79048
jpn,2005,77.27164
jpn,2006,76.91312
jpn,2007,77.1315
jpn,2008,77.55808
jpn,2009,77.32398
jpn,2010,75.07891
jpn,2011,75.25721
jpn,2012,75.10154
jpn,2013,77.24408
jpn,2014,77.37274
jpn,2015,76.76432
jpn,2016,76.73479
jpn,2017,75.72449
jpn,2018,77.5679
jpn,2019,74.44122
kaz,1991,50.03399
kaz,1992,48.02728
kaz,1993,46.26009
kaz,1994,46.81568
kaz,1995,46.38896
kaz,1996,46.65815
kaz,1997,46.49476
kaz,1998,46.71994
kaz,1999,46.94956
kaz,2000,47.08174
kaz,2001,47.24816
kaz,2002,47.1745
kaz,2003,46.94414
kaz,2004,47.53253
kaz,2005,47.2694
kaz,2006,47.838
kaz,2007,47.81688
kaz,2008,47.72496
kaz,2009,48.48027
kaz,2010,48.15304
kaz,2011,49.34868
kaz,2012,49.55496
kaz,2013,50.82647
kaz,2014,50.74397
kaz,2015,51.24251
kaz,2016,50.34589
kaz,2017,49.94144
kaz,2018,49.78389
kaz,2019,49.4714
ken,1975,25.02915
ken,1976,25.27206
ken,1977,24.83565
ken,1978,25.09645
ken,1979,25.00349
ken,1980,25.73137
ken,1981,27.04139
ken,1982,27.06735
ken,1983,26.95917
ken,1984,26.75105
ken,1985,27.03034
ken,1986,28.42394
ken,1987,28.17284
ken,1988,27.66542
ken,1989,28.32917
ken,1990,28.22675
ken,1991,27.66041
ken,1992,29.58471
ken,1993,29.57436
ken,1994,29.77647
ken,1995,29.93752
ken,1996,30.75819
ken,1997,30.40216
ken,1998,30.43626
ken,1999,30.19052
ken,2000,32.42046
ken,2001,31.85418
ken,2002,32.85459
ken,2003,34.41858
ken,2004,34.1527
ken,2005,34.65177
ken,2006,33.15336
ken,2007,33.64136
ken,2008,34.59153
ken,2009,34.24037
ken,2010,36.57707
ken,2011,36.75211
ken,2012,36.84244
ken,2013,37.34401
ken,2014,37.46235
ken,2015,37.91739
ken,2016,36.99464
ken,2017,38.3518
ken,2018,38.63485
ken,2019,42.63334
kgz,1991,44.41757
kgz,1992,44.69435
kgz,1993,45.21439
kgz,1994,45.43714
kgz,1995,45.51924
kgz,1996,45.43321
kgz,1997,45.59375
kgz,1998,45.83888
kgz,1999,45.88131
kgz,2000,44.85025
kgz,2001,45.10855
kgz,2002,44.7939
kgz,2003,44.41555
kgz,2004,44.57221
kgz,2005,43.12179
kgz,2006,43.09474
kgz,2007,45.60496
kgz,2008,47.07356
kgz,2009,45.48717
kgz,2010,47.6474
kgz,2011,48.57355
kgz,2012,47.057
kgz,2013,47.40975
kgz,2014,48.66271
kgz,2015,49.16167
kgz,2016,49.20577
kgz,2017,49.70367
kgz,2018,49.3312
kgz,2019,46.36503
khm,1975,8.02545
khm,1976,11.8362
khm,1977,10.68177
khm,1978,10.78258
khm,1979,11.9952
khm,1980,14.76111
khm,1981,15.3234
khm,1982,15.45226
khm,1983,15.8223
khm,1984,15.87089
khm,1985,16.14987
khm,1986,16.35151
khm,1987,16.36279
khm,1988,17.00859
khm,1989,17.16134
khm,1990,18.97859
khm,1991,18.92879
khm,1992,18.22713
khm,1993,22.58602
khm,1994,25.72259
khm,1995,25.63746
khm,1996,26.55654
khm,1997,26.94528
khm,1998,27.307
khm,1999,27.09674
khm,2000,30.8323
khm,2001,30.26883
khm,2002,30.77093
khm,2003,31.64144
khm,2004,31.7155
khm,2005,31.52609
khm,2006,31.74912
khm,2007,32.2369
khm,2008,32.4987
khm,2009,32.62184
khm,2010,31.60887
khm,2011,32.08563
khm,2012,32.0465
khm,2013,33.53278
khm,2014,33.72046
khm,2015,33.31801
khm,2016,32.97711
khm,2017,32.51748
khm,2018,31.96882
khm,2019,23.69603
kor,1975,42.53296
kor,1976,42.6497
kor,1977,42.5878
kor,1978,42.62741
kor,1979,42.88643
kor,1980,43.47201
kor,1981,42.60553
kor,1982,42.7668
kor,1983,42.84114
kor,1984,43.07234
kor,1985,42.90113
kor,1986,43.7779
kor,1987,45.27085
kor,1988,52.60848
kor,1989,53.3924
kor,1990,53.93658
kor,1991,53.73917
kor,1992,54.28252
kor,1993,55.36187
kor,1994,55.57627
kor,1995,56.40831
kor,1996,56.7721
kor,1997,56.6868
kor,1998,62.96764
kor,1999,63.96674
kor,2000,65.20206
kor,2001,65.04295
kor,2002,66.20882
kor,2003,66.64902
kor,2004,66.47425
kor,2005,66.83725
kor,2006,66.97103
kor,2007,66.59461
kor,2008,66.27306
kor,2009,65.71906
kor,2010,66.92096
kor,2011,67.34176
kor,2012,67.71768
kor,2013,66.57971
kor,2014,66.49886
kor,2015,66.39976
kor,2016,66.46514
kor,2017,69.064
kor,2018,68.61419
kor,2019,68.95814
kwt,1975,25.07628
kwt,1976,25.95118
kwt,1977,26.05572
kwt,1978,26.47752
kwt,1979,26.28463
kwt,1980,27.71777
kwt,1981,26.00149
kwt,1982,26.60189
kwt,1983,26.2091
kwt,1984,25.96619
kwt,1985,27.55919
kwt,1986,28.06072
kwt,1987,28.5685
kwt,1988,28.27131
kwt,1989,28.4169
kwt,1990,33.05462
kwt,1991,32.10797
kwt,1992,33.86635
kwt,1993,34.47392
kwt,1994,33.71308
kwt,1995,33.71448
kwt,1996,34.25906
kwt,1997,35.76657
kwt,1998,35.59401
kwt,1999,35.75189
kwt,2000,38.10846
kwt,2001,38.11647
kwt,2002,37.94645
kwt,2003,37.97097
kwt,2004,38.00345
kwt,2005,39.59534
kwt,2006,39.52989
kwt,2007,40.54563
kwt,2008,40.48574
kwt,2009,42.14571
kwt,2010,41.62769
kwt,2011,41.91265
kwt,2012,42.31803
kwt,2013,41.9924
kwt,2014,41.91104
kwt,2015,41.62807
kwt,2016,41.65244
kwt,2017,42.65724
kwt,2018,43.82311
kwt,2019,39.11768
lao,1975,21.48017
lao,1976,26.07072
lao,1977,26.38016
lao,1978,26.46634
lao,1979,26.61388
lao,1980,26.43583
lao,1981,26.3054
lao,1982,26.66544
lao,1983,26.70294
lao,1984,25.62325
lao,1985,26.42653
lao,1986,25.90922
lao,1987,25.4634
lao,1988,25.81555
lao,1989,26.64068
lao,1990,27.26358
lao,1991,27.23378
lao,1992,29.54925
lao,1993,29.60046
lao,1994,29.35038
lao,1995,29.89371
lao,1996,30.06358
lao,1997,29.80089
lao,1998,30.04637
lao,1999,31.21099
lao,2000,31.20771
lao,2001,31.41698
lao,2002,31.14982
lao,2003,31.45529
lao,2004,32.09949
lao,2005,31.97887
lao,2006,32.57664
lao,2007,32.66191
lao,2008,33.11859
lao,2009,32.96816
lao,2010,33.28566
lao,2011,33.64167
lao,2012,33.27844
lao,2013,34.03274
lao,2014,34.41161
lao,2015,34.45512
lao,2016,33.87073
lao,2017,35.36047
lao,2018,35.16932
lao,2019,36.92621
lbn,1975,27.54803
lbn,1976,30.2269
lbn,1977,31.29945
lbn,1978,31.57187
lbn,1979,31.22166
lbn,1980,31.21765
lbn,1981,31.04237
lbn,1982,31.38063
lbn,1983,31.58299
lbn,1984,31.53774
lbn,1985,31.12346
lbn,1986,31.30278
lbn,1987,31.67463
lbn,1988,31.96812
lbn,1989,31.21435
lbn,1990,35.46523
lbn,1991,37.22464
lbn,1992,37.81388
lbn,1993,37.82968
lbn,1994,38.05249
lbn,1995,37.86715
lbn,1996,38.25022
lbn,1997,38.50835
lbn,1998,38.47043
lbn,1999,38.58546
lbn,2000,41.75851
lbn,2001,41.72506
lbn,2002,41.84539
lbn,2003,41.46886
lbn,2004,42.05305
lbn,2005,41.04274
lbn,2006,41.00364
lbn,2007,41.63661
lbn,2008,42.58545
lbn,2009,41.24878
lbn,2010,42.4632
lbn,2011,42.03265
lbn,2012,41.88304
lbn,2013,42.57814
lbn,2014,42.52546
lbn,2015,43.21967
lbn,2016,43.05307
lbn,2017,42.17747
lbn,2018,43.05365
lbn,2019,40.75012
lbr,1975,11.09584
lbr,1976,11.35506
lbr,1977,11.57218
lbr,1978,11.38015
lbr,1979,11.22798
lbr,1980,22.83009
lbr,1981,23.57411
lbr,1982,24.27866
lbr,1983,24.3627
lbr,1984,24.35082
lbr,1985,24.80232
lbr,1986,24.90545
lbr,1987,24.3678
lbr,1988,24.17585
lbr,1989,24.5108
lbr,1990,27.34638
lbr,1991,27.08167
lbr,1992,26.97486
lbr,1993,26.52871
lbr,1994,27.08557
lbr,1995,26.72157
lbr,1996,26.93884
lbr,1997,26.60997
lbr,1998,26.4335
lbr,1999,26.17209
lbr,2000,27.73654
lbr,2001,28.2849
lbr,2002,28.44276
lbr,2003,27.90928
lbr,2004,32.46686
lbr,2005,37.94201
lbr,2006,40.79865
lbr,2007,39.29183
lbr,2008,42.77063
lbr,2009,41.21875
lbr,2010,39.70952
lbr,2011,41.10391
lbr,2012,41.0447
lbr,2013,41.28347
lbr,2014,41.14019
lbr,2015,41.29481
lbr,2016,39.68977
lbr,2017,41.99696
lbr,2018,38.89646
lbr,2019,47.27866
lby,1975,29.4246
lby,1976,30.30842
lby,1977,29.46494
lby,1978,29.71484
lby,1979,30.02973
lby,1980,30.6581
lby,1981,29.49556
lby,1982,31.2434
lby,1983,30.60205
lby,1984,28.68127
lby,1985,30.86846
lby,1986,31.0214
lby,1987,31.04139
lby,1988,31.30389
lby,1989,31.35334
lby,1990,31.22586
lby,1991,31.44391
lby,1992,32.2042
lby,1993,30.8025
lby,1994,32.77483
lby,1995,32.66226
lby,1996,33.43424
lby,1997,33.08208
lby,1998,32.4083
lby,1999,33.75247
lby,2000,33.65984
lby,2001,33.82533
lby,2002,34.29323
lby,2003,35.16369
lby,2004,34.35986
lby,2005,34.98211
lby,2006,35.54873
lby,2007,36.25413
lby,2008,36.61933
lby,2009,37.43693
lby,2010,36.90358
lby,2011,33.52281
lby,2012,38.12766
lby,2013,37.22292
lby,2014,36.88715
lby,2015,37.12771
lby,2016,36.49825
lby,2017,36.8544
lby,2018,34.80335
lby,2019,35.88135
lka,1975,41.41204
lka,1976,40.7734
lka,1977,41.06082
lka,1978,40.64818
lka,1979,40.47285
lka,1980,41.20459
lka,1981,40.43715
lka,1982,41.69609
lka,1983,40.91042
lka,1984,40.93634
lka,1985,41.03605
lka,1986,40.95596
lka,1987,40.41237
lka,1988,41.57709
lka,1989,41.65386
lka,1990,42.86004
lka,1991,42.86914
lka,1992,42.51412
lka,1993,43.269
lka,1994,43.1249
lka,1995,43.09515
lka,1996,43.33807
lka,1997,43.2196
lka,1998,43.01766
lka,1999,43.35888
lka,2000,43.65942
lka,2001,44.44694
lka,2002,44.07997
lka,2003,44.20909
lka,2004,44.09471
lka,2005,44.35478
lka,2006,44.19649
lka,2007,44.51874
lka,2008,45.53864
lka,2009,45.3235
lka,2010,46.26974
lka,2011,46.63909
lka,2012,46.30502
lka,2013,46.33136
lka,2014,46.60183
lka,2015,46.92519
lka,2016,47.88302
lka,2017,48.86453
lka,2018,48.41083
lka,2019,50.6379
lso,1975,37.4577
lso,1976,37.39929
lso,1977,37.85508
lso,1978,38.39941
lso,1979,38.25505
lso,1980,38.78075
lso,1981,37.94497
lso,1982,37.54613
lso,1983,37.45514
lso,1984,36.57625
lso,1985,37.72791
lso,1986,38.64997
lso,1987,37.573
lso,1988,38.53362
lso,1989,37.59313
lso,1990,39.7535
lso,1991,40.50874
lso,1992,40.98905
lso,1993,42.35721
lso,1994,43.6679
lso,1995,43.63794
lso,1996,43.87074
lso,1997,43.35636
lso,1998,45.71397
lso,1999,44.63407
lso,2000,45.25963
lso,2001,44.92806
lso,2002,45.85717
lso,2003,45.34607
lso,2004,45.18404
lso,2005,45.84974
lso,2006,46.94334
lso,2007,47.33567
lso,2008,49.75184
lso,2009,46.38386
lso,2010,48.39482
lso,2011,48.45659
lso,2012,48.45941
lso,2013,49.60758
lso,2014,50.88363
lso,2015,49.64892
lso,2016,50.70055
lso,2017,49.59626
lso,2018,47.38537
lso,2019,43.23668
ltu,1991,68.18071
ltu,1992,68.28177
ltu,1993,68.66932
ltu,1994,68.87113
ltu,1995,69.24431
ltu,1996,69.97181
ltu,1997,71.06803
ltu,1998,74.00986
ltu,1999,72.6511
ltu,2000,74.0145
ltu,2001,76.10083
ltu,2002,75.8976
ltu,2003,76.21105
ltu,2004,76.31053
ltu,2005,77.80218
ltu,2006,77.78242
ltu,2007,78.63156
ltu,2008,79.04232
ltu,2009,77.65129
ltu,2010,78.95837
ltu,2011,78.85525
ltu,2012,78.83306
ltu,2013,77.79801
ltu,2014,77.69196
ltu,2015,78.92546
ltu,2016,78.06419
ltu,2017,77.05897
ltu,2018,77.7167
ltu,2019,77.33015
lux,1975,68.01683
lux,1976,68.31238
