country,time,manuf_employ
sgp,2019,10.19
slb,1991,3.68
slb,1992,3.8
slb,1993,3.85
slb,1994,3.98
slb,1995,4.11
slb,1996,4.18
slb,1997,4.18
slb,1998,4.28
slb,1999,4.32
slb,2000,4.08
slb,2001,3.99
slb,2002,3.86
slb,2003,3.99
slb,2004,4.17
slb,2005,4.42
slb,2006,4.67
slb,2007,4.9
slb,2008,5.18
slb,2009,5.06
slb,2010,5.31
slb,2011,5.8
slb,2012,6.01
slb,2013,6.19
slb,2014,6.32
slb,2015,6.48
slb,2016,6.64
slb,2017,6.84
slb,2018,7.03
slb,2019,7.18
sle,1991,0.41
sle,1992,0.4
sle,1993,0.4
sle,1994,0.39
sle,1995,0.39
sle,1996,0.39
sle,1997,0.38
sle,1998,0.38
sle,1999,0.39
sle,2000,0.39
sle,2001,0.41
sle,2002,0.43
sle,2003,0.45
sle,2004,0.49
sle,2005,0.59
sle,2006,0.71
sle,2007,0.85
sle,2008,1.01
sle,2009,1.21
sle,2010,1.45
sle,2011,1.73
sle,2012,2.05
sle,2013,2.41
sle,2014,2.86
sle,2015,3.09
sle,2016,3.27
sle,2017,3.42
sle,2018,3.54
sle,2019,3.6
slv,1991,19.15
slv,1992,19.24
slv,1993,19.28
slv,1994,19.25
slv,1995,19.23
slv,1996,19.02
slv,1997,18.83
slv,1998,18.68
slv,1999,18.76
slv,2000,18.67
slv,2001,17.62
slv,2002,18.07
slv,2003,17.78
slv,2004,16.77
slv,2005,16.17
slv,2006,15.76
slv,2007,16.68
slv,2008,17.07
slv,2009,15.24
slv,2010,15.46
slv,2011,15.49
slv,2012,15.41
slv,2013,14.64
slv,2014,14.93
slv,2015,16.03
slv,2016,15.16
slv,2017,15.53
slv,2018,15.02
slv,2019,14.85
som,1991,2.05
som,1992,2.03
som,1993,2
som,1994,1.97
som,1995,1.94
som,1996,1.9
som,1997,1.87
som,1998,1.84
som,1999,1.81
som,2000,1.77
som,2001,1.74
som,2002,1.71
som,2003,1.69
som,2004,1.68
som,2005,1.66
som,2006,1.65
som,2007,1.54
som,2008,1.55
som,2009,1.55
som,2010,1.56
som,2011,1.57
som,2012,1.55
som,2013,1.53
som,2014,1.51
som,2015,1.49
som,2016,1.48
som,2017,1.46
som,2018,1.44
som,2019,1.42
srb,1991,20.5
srb,1992,19.99
srb,1993,19.41
srb,1994,19.31
srb,1995,19.79
srb,1996,19.72
srb,1997,19.72
srb,1998,19.7
srb,1999,19.04
srb,2000,19.29
srb,2001,19.29
srb,2002,19.24
srb,2003,19.15
srb,2004,18.83
srb,2005,18.2
srb,2006,19.71
srb,2007,19.65
srb,2008,17.18
srb,2009,17.27
srb,2010,16.97
srb,2011,17.19
srb,2012,17.04
srb,2013,17.07
srb,2014,15.88
srb,2015,16.08
srb,2016,16.5
srb,2017,17.08
srb,2018,18.29
srb,2019,18.68
ssd,1991,4.83
ssd,1992,4.84
ssd,1993,4.83
ssd,1994,4.81
ssd,1995,4.82
ssd,1996,4.81
ssd,1997,4.83
ssd,1998,4.79
ssd,1999,4.73
ssd,2000,4.71
ssd,2001,4.68
ssd,2002,4.67
ssd,2003,4.66
ssd,2004,4.61
ssd,2005,4.6
ssd,2006,4.61
ssd,2007,4.63
ssd,2008,4.61
ssd,2009,4.59
ssd,2010,4.5
ssd,2011,4.46
ssd,2012,4.38
ssd,2013,4.47
ssd,2014,4.42
ssd,2015,4.27
ssd,2016,4.12
ssd,2017,4.01
ssd,2018,3.96
ssd,2019,3.93
stp,1991,10.4
stp,1992,10.38
stp,1993,10.34
stp,1994,10.31
stp,1995,10.26
stp,1996,10.22
stp,1997,10.15
stp,1998,10.1
stp,1999,10.06
stp,2000,10.03
stp,2001,10.01
stp,2002,10.03
stp,2003,9.96
stp,2004,10
stp,2005,9.27
stp,2006,9.28
stp,2007,9.29
stp,2008,9.39
stp,2009,9.51
stp,2010,9.49
stp,2011,9.48
stp,2012,9.44
stp,2013,9.42
stp,2014,9.36
stp,2015,9.32
stp,2016,9.3
stp,2017,9.25
stp,2018,9.2
stp,2019,9.14
sur,1991,9.75
sur,1992,9.64
sur,1993,9.63
sur,1994,8.36
sur,1995,8.14
sur,1996,8.74
sur,1997,7.77
sur,1998,8.35
sur,1999,8.1
sur,2000,7.96
sur,2001,7.8
sur,2002,7.63
sur,2003,7.51
sur,2004,7.35
sur,2005,7.24
sur,2006,7.15
sur,2007,7.06
sur,2008,6.94
sur,2009,6.84
sur,2010,6.77
sur,2011,6.68
sur,2012,6.58
sur,2013,6.47
sur,2014,6.3
sur,2015,6.08
sur,2016,5.85
sur,2017,5.74
sur,2018,5.63
sur,2019,5.48
svk,1991,28.3
svk,1992,27.66
svk,1993,27.18
svk,1994,26.87
svk,1995,26.79
svk,1996,26.98
svk,1997,25.69
svk,1998,26.22
svk,1999,25.66
svk,2000,25.83
svk,2001,25.6
svk,2002,27
svk,2003,26.23
svk,2004,26.92
svk,2005,26.75
svk,2006,26.47
svk,2007,26.92
svk,2008,26.3
svk,2009,23.9
svk,2010,22.87
svk,2011,24.22
svk,2012,24.49
svk,2013,23.16
svk,2014,23.3
svk,2015,24.69
svk,2016,24.49
svk,2017,24.64
svk,2018,24.52
svk,2019,24.61
svn,1991,38.26
svn,1992,37.36
svn,1993,36.49
svn,1994,34.59
svn,1995,35.64
svn,1996,34.02
svn,1997,32.19
svn,1998,32.02
svn,1999,31.15
svn,2000,30.28
svn,2001,30.69
svn,2002,31.28
svn,2003,29.68
svn,2004,28.86
svn,2005,29.35
svn,2006,28
svn,2007,27.66
svn,2008,26.24
svn,2009,24.37
svn,2010,24.32
svn,2011,23.26
svn,2012,22.47
svn,2013,22.54
svn,2014,22.65
svn,2015,23.69
svn,2016,25.32
svn,2017,25.34
svn,2018,25.01
svn,2019,25.74
swe,1991,19.37
swe,1992,19.05
swe,1993,18.77
swe,1994,18.71
swe,1995,18.73
swe,1996,19.44
swe,1997,19.26
swe,1998,19.47
swe,1999,18.61
swe,2000,18.02
swe,2001,17.49
swe,2002,16.67
swe,2003,16.16
swe,2004,15.87
swe,2005,15.36
swe,2006,14.94
swe,2007,14.51
swe,2008,13.57
swe,2009,12.47
swe,2010,12.07
swe,2011,12.08
swe,2012,11.61
swe,2013,11.22
swe,2014,10.73
swe,2015,10.48
swe,2016,10.27
swe,2017,10.15
swe,2018,10.07
swe,2019,10.06
swz,1991,22.28
swz,1992,22.18
swz,1993,22.18
swz,1994,22.05
swz,1995,22.02
swz,1996,21.86
swz,1997,21.75
swz,1998,21.48
swz,1999,21.17
swz,2000,20.97
swz,2001,20.67
swz,2002,20.29
swz,2003,19.9
swz,2004,19.62
swz,2005,19.31
swz,2006,18.99
swz,2007,18.72
swz,2008,18.45
swz,2009,18.24
swz,2010,17.86
swz,2011,17.58
swz,2012,17.29
swz,2013,16.94
swz,2014,16.74
swz,2015,16.52
swz,2016,16.2
swz,2017,15.84
swz,2018,15.53
swz,2019,15.28
syr,1991,14.04
syr,1992,14.25
syr,1993,14.33
syr,1994,15.18
syr,1995,15.96
syr,1996,15.49
syr,1997,14.91
syr,1998,14.44
syr,1999,13.9
syr,2000,13.07
syr,2001,13.26
syr,2002,13.22
syr,2003,13.21
syr,2004,13.2
syr,2005,13.03
syr,2006,12.93
syr,2007,12.8
syr,2008,13.13
syr,2009,13.54
syr,2010,13.87
syr,2011,14.19
syr,2012,14.08
syr,2013,13.83
syr,2014,13.67
syr,2015,13.62
syr,2016,13.59
syr,2017,13.57
syr,2018,13.63
syr,2019,13.68
tcd,1991,1.48
tcd,1992,1.44
tcd,1993,1.41
tcd,1994,1.37
tcd,1995,1.35
tcd,1996,1.31
tcd,1997,1.29
tcd,1998,1.26
tcd,1999,1.24
tcd,2000,1.22
tcd,2001,1.22
tcd,2002,1.22
tcd,2003,1.2
tcd,2004,1.18
tcd,2005,1.18
tcd,2006,1.18
tcd,2007,1.17
tcd,2008,1.16
tcd,2009,1.15
tcd,2010,1.14
tcd,2011,1.12
tcd,2012,1.12
tcd,2013,1.09
tcd,2014,1.07
tcd,2015,1.06
tcd,2016,1.04
tcd,2017,1.03
tcd,2018,0.99
tcd,2019,0.97
tgo,1991,12.13
tgo,1992,12.08
tgo,1993,11.95
tgo,1994,11.86
tgo,1995,11.82
tgo,1996,11.71
tgo,1997,11.59
tgo,1998,11.44
tgo,1999,11.31
tgo,2000,11.32
tgo,2001,11.17
tgo,2002,11.04
tgo,2003,10.91
tgo,2004,10.72
tgo,2005,10.52
tgo,2006,10.4
tgo,2007,10.31
tgo,2008,10.1
tgo,2009,10.06
tgo,2010,9.95
tgo,2011,9.87
tgo,2012,9.79
tgo,2013,9.81
tgo,2014,9.76
tgo,2015,11.41
tgo,2016,13.28
tgo,2017,15.32
tgo,2018,15.22
tgo,2019,15.12
tha,1991,11.13
tha,1992,11.13
tha,1993,12.33
tha,1994,12.01
tha,1995,13.44
tha,1996,13.46
tha,1997,12.95
tha,1998,13.04
tha,1999,13.71
tha,2000,14.51
tha,2001,14.2
tha,2002,14.75
tha,2003,15.29
tha,2004,15.78
tha,2005,15.87
tha,2006,15.45
tha,2007,15.53
tha,2008,14.75
tha,2009,14.26
tha,2010,14.06
tha,2011,13.32
tha,2012,13.36
tha,2013,13.69
tha,2014,16.79
tha,2015,16.98
tha,2016,16.68
tha,2017,16.31
tha,2018,16.53
tha,2019,16.28
tjk,1991,6.17
tjk,1992,6.02
tjk,1993,5.86
tjk,1994,5.7
tjk,1995,5.54
tjk,1996,5.37
tjk,1997,5.22
tjk,1998,5.08
tjk,1999,4.94
tjk,2000,4.83
tjk,2001,4.75
tjk,2002,4.7
tjk,2003,4.68
tjk,2004,4.69
tjk,2005,4.82
tjk,2006,4.98
tjk,2007,5.16
tjk,2008,5.35
tjk,2009,5.56
tjk,2010,5.47
tjk,2011,5.4
tjk,2012,5.35
tjk,2013,5.31
tjk,2014,5.29
tjk,2015,5.29
tjk,2016,5.32
tjk,2017,5.36
tjk,2018,5.42
tjk,2019,5.58
tkm,1991,35.02
tkm,1992,34.65
tkm,1993,34.19
tkm,1994,33.69
tkm,1995,33.17
tkm,1996,32.73
tkm,1997,32.06
tkm,1998,31.57
tkm,1999,31.21
tkm,2000,30.73
tkm,2001,30.32
tkm,2002,29.91
tkm,2003,29.56
tkm,2004,29.3
tkm,2005,29.14
tkm,2006,29.1
tkm,2007,29.08
tkm,2008,29.12
tkm,2009,29.13
tkm,2010,29.23
tkm,2011,29.39
tkm,2012,29.6
tkm,2013,29.82
tkm,2014,30.09
tkm,2015,30.36
tkm,2016,30.68
tkm,2017,31.04
tkm,2018,31.42
tkm,2019,31.82
tls,1991,2.05
tls,1992,2.11
tls,1993,2.17
tls,1994,2.24
tls,1995,2.3
tls,1996,2.38
tls,1997,2.4
tls,1998,2.36
tls,1999,2.03
tls,2000,2.17
tls,2001,2.35
tls,2002,2.21
tls,2003,2.21
tls,2004,2.42
tls,2005,2.54
tls,2006,2.52
tls,2007,2.7
tls,2008,2.92
tls,2009,3.05
tls,2010,3.23
tls,2011,3.36
tls,2012,3.47
tls,2013,3.41
tls,2014,3.4
tls,2015,3.3
tls,2016,3.2
tls,2017,3.2
tls,2018,3.18
tls,2019,3.22
ton,1991,23.52
ton,1992,23.46
ton,1993,23.54
ton,1994,24.05
ton,1995,24.16
ton,1996,24.09
ton,1997,24.09
ton,1998,24.11
ton,1999,24.19
ton,2000,24.47
ton,2001,24.64
ton,2002,24.74
ton,2003,24.69
ton,2004,24.46
ton,2005,24.47
ton,2006,24.25
ton,2007,23.79
ton,2008,23.78
ton,2009,23.51
ton,2010,23.2
ton,2011,22.79
ton,2012,22.37
ton,2013,21.94
ton,2014,21.52
ton,2015,21.22
ton,2016,20.95
ton,2017,20.72
ton,2018,20.38
ton,2019,20.26
tto,1991,10.79
tto,1992,10.41
tto,1993,9.97
tto,1994,9.97
tto,1995,10.24
tto,1996,10.06
tto,1997,10.18
tto,1998,10.75
tto,1999,10.84
tto,2000,10.93
tto,2001,10.28
tto,2002,10.66
tto,2003,10.34
tto,2004,10.48
tto,2005,9.74
tto,2006,9.5
tto,2007,9.21
tto,2008,9.23
tto,2009,8.98
tto,2010,8.65
tto,2011,8.38
tto,2012,8.17
tto,2013,7.94
tto,2014,7.78
tto,2015,8.12
tto,2016,7.75
tto,2017,7.63
tto,2018,7.57
tto,2019,7.5
tun,1991,20.46
tun,1992,20.38
tun,1993,20.26
tun,1994,20.17
tun,1995,20.07
tun,1996,20
tun,1997,19.92
tun,1998,19.82
tun,1999,19.76
tun,2000,19.68
tun,2001,19.57
tun,2002,19.4
tun,2003,19.34
tun,2004,19.32
tun,2005,19.15
tun,2006,19.14
tun,2007,19.21
tun,2008,19.47
tun,2009,18.02
tun,2010,18.65
tun,2011,18.55
tun,2012,18.56
tun,2013,18.85
tun,2014,18.99
tun,2015,18.58
tun,2016,18.54
tun,2017,18.38
tun,2018,18.33
tun,2019,18.27
tur,1991,23.92
tur,1992,23.77
tur,1993,23.64
tur,1994,23.34
tur,1995,23.25
tur,1996,23.03
tur,1997,22.9
tur,1998,22.51
tur,1999,21.87
tur,2000,21.66
tur,2001,20.88
tur,2002,20.57
tur,2003,20.34
tur,2004,20.23
tur,2005,20.07
tur,2006,19.91
tur,2007,19.71
tur,2008,19.02
tur,2009,18.18
tur,2010,18.65
tur,2011,18.12
tur,2012,17.81
tur,2013,18.15
tur,2014,19.03
tur,2015,18.66
tur,2016,18.07
tur,2017,17.63
tur,2018,18.2
tur,2019,18.35
twn,1991,32.07
twn,1992,31.85
twn,1993,31.58
twn,1994,31.31
twn,1995,30.99
twn,1996,30.66
twn,1997,30.3
twn,1998,29.84
twn,1999,29.53
twn,2000,29.2
twn,2001,28.6
twn,2002,28.13
twn,2003,28.2
twn,2004,28.43
twn,2005,28.42
twn,2006,28.4
twn,2007,28.53
twn,2008,28.67
twn,2009,28.19
twn,2010,28.31
twn,2011,28.57
twn,2012,28.39
twn,2013,28.23
twn,2014,28.1
twn,2015,27.93
twn,2016,27.8
twn,2017,27.74
twn,2018,27.69
twn,2019,27.54
tza,1991,1.4
tza,1992,1.39
tza,1993,1.39
tza,1994,1.38
tza,1995,1.38
tza,1996,1.39
tza,1997,1.4
tza,1998,1.43
tza,1999,1.48
tza,2000,1.54
tza,2001,1.64
tza,2002,1.9
tza,2003,2.21
tza,2004,2.57
tza,2005,2.98
tza,2006,3.46
tza,2007,3.39
tza,2008,3.32
tza,2009,3.26
tza,2010,3.2
tza,2011,3.15
tza,2012,3.09
tza,2013,3.03
tza,2014,2.97
tza,2015,2.92
tza,2016,2.9
tza,2017,2.88
tza,2018,2.86
tza,2019,2.85
uga,1991,6.56
uga,1992,6.53
uga,1993,6.52
uga,1994,6.5
uga,1995,6.49
uga,1996,6.48
uga,1997,6.46
uga,1998,6.42
uga,1999,6.38
uga,2000,6.32
uga,2001,6.26
uga,2002,6.19
uga,2003,6.1
uga,2004,5.96
uga,2005,5.82
uga,2006,5.69
uga,2007,5.57
uga,2008,5.45
uga,2009,5.27
uga,2010,5.19
uga,2011,5.09
uga,2012,4.97
uga,2013,4.41
uga,2014,4.28
uga,2015,4.22
uga,2016,4.11
uga,2017,3.99
uga,2018,3.94
uga,2019,3.89
ukr,1991,20.46
ukr,1992,19.98
ukr,1993,19.48
ukr,1994,18.91
ukr,1995,18.34
ukr,1996,17.79
ukr,1997,17.21
ukr,1998,16.71
ukr,1999,16.26
ukr,2000,15.8
ukr,2001,15.41
ukr,2002,15.06
ukr,2003,14.75
ukr,2004,14.51
ukr,2005,14.26
ukr,2006,14.05
ukr,2007,13.86
ukr,2008,13.7
ukr,2009,13.47
ukr,2010,13.37
ukr,2011,13.11
ukr,2012,13.26
ukr,2013,12.61
ukr,2014,13
ukr,2015,12.58
ukr,2016,12.28
ukr,2017,12.36
ukr,2018,12.54
ukr,2019,12.67
ury,1991,17.08
ury,1992,16.98
ury,1993,16.78
ury,1994,16.67
ury,1995,16.46
ury,1996,16.29
ury,1997,16.23
ury,1998,16.02
ury,1999,15.61
ury,2000,15.27
ury,2001,14.87
ury,2002,14.42
ury,2003,14.28
ury,2004,14.15
ury,2005,13.96
ury,2006,13.75
ury,2007,13.95
ury,2008,13.35
ury,2009,13.12
ury,2010,13.04
ury,2011,12.2
ury,2012,11.88
ury,2013,11.94
ury,2014,11.55
ury,2015,11.07
ury,2016,11.26
ury,2017,10.72
ury,2018,10.41
ury,2019,10.31
usa,1991,17.4
usa,1992,17.27
usa,1993,17.14
usa,1994,17.03
usa,1995,16.85
usa,1996,16.6
usa,1997,16.34
usa,1998,16.01
usa,1999,15.63
usa,2000,15.22
usa,2001,14.37
usa,2002,13.49
usa,2003,13.16
usa,2004,12.74
usa,2005,12.41
usa,2006,12.24
usa,2007,12
usa,2008,11.81
usa,2009,10.99
usa,2010,10.95
usa,2011,11.07
usa,2012,11.19
usa,2013,11.21
usa,2014,10.93
usa,2015,10.95
usa,2016,10.82
usa,2017,10.68
usa,2018,10.65
usa,2019,10.65
uzb,1991,16.72
uzb,1992,16.12
uzb,1993,15.98
uzb,1994,15.87
uzb,1995,15.6
uzb,1996,14.45
uzb,1997,13.91
uzb,1998,13.3
uzb,1999,13.38
uzb,2000,12.96
uzb,2001,12.61
uzb,2002,12.31
uzb,2003,12.07
uzb,2004,11.88
uzb,2005,11.73
uzb,2006,11.62
uzb,2007,11.55
uzb,2008,11.51
uzb,2009,11.5
uzb,2010,11.52
uzb,2011,11.46
uzb,2012,11.4
uzb,2013,11.37
uzb,2014,11.3
uzb,2015,11.3
uzb,2016,11.34
uzb,2017,11.83
uzb,2018,12.04
uzb,2019,12.35
vct,1991,8.38
vct,1992,8.26
vct,1993,8.14
vct,1994,8
vct,1995,7.92
vct,1996,7.83
vct,1997,7.71
vct,1998,7.61
vct,1999,7.53
vct,2000,7.47
vct,2001,7.39
vct,2002,7.26
vct,2003,7.13
vct,2004,7.01
vct,2005,6.9
vct,2006,6.76
vct,2007,6.64
vct,2008,6.51
vct,2009,6.41
vct,2010,6.34
vct,2011,6.23
vct,2012,6.15
vct,2013,6.07
vct,2014,6.02
vct,2015,5.95
vct,2016,5.9
vct,2017,5.85
vct,2018,5.8
vct,2019,5.75
ven,1991,15.9
ven,1992,16.03
ven,1993,15.42
ven,1994,13.44
ven,1995,13.6
ven,1996,12.88
ven,1997,13.58
ven,1998,14.07
ven,1999,13.76
ven,2000,13.31
ven,2001,12.63
ven,2002,11.77
ven,2003,11.65
ven,2004,11.44
ven,2005,11.62
ven,2006,12.08
ven,2007,12.3
ven,2008,11.96
ven,2009,11.7
ven,2010,11.54
ven,2011,11.49
ven,2012,11.44
ven,2013,11.32
ven,2014,11.03
ven,2015,10.72
ven,2016,10.23
ven,2017,9.8
ven,2018,9.35
ven,2019,8.84
vnm,1991,8.09
vnm,1992,8.38
vnm,1993,8.65
vnm,1994,8.88
vnm,1995,9.13
vnm,1996,9.45
vnm,1997,9.72
vnm,1998,8.78
vnm,1999,9.03
vnm,2000,9.22
vnm,2001,9.72
vnm,2002,10.09
vnm,2003,10.96
vnm,2004,11.7
vnm,2005,12.67
vnm,2006,13.65
vnm,2007,13.77
vnm,2008,14.11
vnm,2009,14.48
vnm,2010,14.34
vnm,2011,13.85
vnm,2012,13.81
vnm,2013,13.95
vnm,2014,14.45
vnm,2015,15.69
vnm,2016,16.67
vnm,2017,17.35
vnm,2018,17.85
vnm,2019,18.36
vut,1991,0.18
vut,1992,0.19
vut,1993,0.19
vut,1994,0.19
vut,1995,0.19
vut,1996,0.2
vut,1997,0.2
vut,1998,0.21
vut,1999,0.22
vut,2000,0.24
vut,2001,0.25
vut,2002,0.25
vut,2003,0.29
vut,2004,0.35
vut,2005,0.42
vut,2006,0.53
vut,2007,0.82
vut,2008,1.27
vut,2009,1.88
vut,2010,2.26
vut,2011,2.65
vut,2012,3.06
vut,2013,3.41
vut,2014,3.7
vut,2015,3.91
vut,2016,4.16
vut,2017,4.4
vut,2018,4.57
vut,2019,4.73
wsm,1991,13.31
wsm,1992,13.3
wsm,1993,13.4
wsm,1994,13.31
wsm,1995,13.58
wsm,1996,13.77
wsm,1997,13.72
wsm,1998,13.89
wsm,1999,14.06
wsm,2000,14.36
wsm,2001,14.8
wsm,2002,15.14
wsm,2003,15.57
wsm,2004,15.78
wsm,2005,16.09
wsm,2006,16.34
wsm,2007,16.8
wsm,2008,16.8
wsm,2009,16.57
wsm,2010,16.65
wsm,2011,16.84
wsm,2012,16.64
wsm,2013,16.54
wsm,2014,16.56
wsm,2015,16.61
wsm,2016,16.86
wsm,2017,16.81
wsm,2018,16.55
wsm,2019,16.59
yem,1991,3.95
yem,1992,3.96
yem,1993,3.94
yem,1994,3.94
yem,1995,4.1
yem,1996,4.24
yem,1997,4.42
yem,1998,4.63
yem,1999,4.81
yem,2000,5.04
yem,2001,5.25
yem,2002,5.48
yem,2003,5.69
yem,2004,5.91
yem,2005,6.04
yem,2006,6.15
yem,2007,6.27
yem,2008,6.35
yem,2009,6.49
yem,2010,6.62
yem,2011,6.27
yem,2012,6.03
yem,2013,5.79
yem,2014,5.51
yem,2015,5.2
yem,2016,4.99
yem,2017,4.82
yem,2018,4.73
yem,2019,4.68
zaf,1991,16.4
zaf,1992,16.27
zaf,1993,16.14
zaf,1994,16.01
zaf,1995,15.89
zaf,1996,15.71
zaf,1997,15.55
zaf,1998,15.39
zaf,1999,15.19
zaf,2000,15.04
zaf,2001,15
zaf,2002,14.96
zaf,2003,14.93
zaf,2004,14.85
zaf,2005,14.75
zaf,2006,14.58
zaf,2007,14.46
zaf,2008,14.34
zaf,2009,13.78
zaf,2010,13.35
zaf,2011,13.3
zaf,2012,12.61
zaf,2013,12.22
zaf,2014,11.63
zaf,2015,11.2
zaf,2016,10.74
zaf,2017,11.09
zaf,2018,10.78
zaf,2019,10.77
zmb,1991,4.8
zmb,1992,4.74
zmb,1993,4.56
zmb,1994,4.27
zmb,1995,4.19
zmb,1996,4.14
zmb,1997,4.06
zmb,1998,3.99
zmb,1999,3.93
zmb,2000,3.88
zmb,2001,3.88
zmb,2002,3.92
zmb,2003,3.97
zmb,2004,4.01
zmb,2005,4.02
zmb,2006,3.83
zmb,2007,3.64
zmb,2008,3.47
zmb,2009,3.65
zmb,2010,3.81
zmb,2011,3.98
zmb,2012,4.14
zmb,2013,4.17
zmb,2014,4.22
zmb,2015,4.27
zmb,2016,4.29
zmb,2017,4.29
zmb,2018,4.23
zmb,2019,4.19
zwe,1991,8.97
zwe,1992,8.96
zwe,1993,8.82
zwe,1994,8.75
zwe,1995,8.68
zwe,1996,8.56
zwe,1997,8.43
zwe,1998,8.28
zwe,1999,8.1
zwe,2000,7.82
zwe,2001,7.54
zwe,2002,7.2
zwe,2003,6.93
zwe,2004,6.61
zwe,2005,6.1
zwe,2006,6.32
zwe,2007,5.62
zwe,2008,5.49
zwe,2009,5.4
zwe,2010,5.2
zwe,2011,5
zwe,2012,4.74
zwe,2013,4.35
zwe,2014,4.03
zwe,2015,3.86
zwe,2016,3.69
zwe,2017,3.52
zwe,2018,3.38
zwe,2019,3.26
