country,time,elecparti_idea
jor,2002,0
jor,2003,44.19
jor,2004,44.19
jor,2005,44.19
jor,2006,44.19
jor,2007,43.64
jor,2008,43.64
jor,2009,43.64
jor,2010,33.88
jor,2011,33.88
jor,2012,33.88
jor,2013,34.11
jor,2014,34.11
jor,2015,34.11
jor,2016,31.1
jor,2017,31.1
jor,2018,31.1
jor,2019,31.1
jpn,1975,73.86
jpn,1976,73.55
jpn,1977,73.55
jpn,1978,73.55
jpn,1979,68.18
jpn,1980,74.7
jpn,1981,74.7
jpn,1982,74.7
jpn,1983,67.6
jpn,1984,67.6
jpn,1985,67.6
jpn,1986,71.53
jpn,1987,71.53
jpn,1988,71.53
jpn,1989,71.53
jpn,1990,74.95
jpn,1991,74.95
jpn,1992,74.95
jpn,1993,66.25
jpn,1994,66.25
jpn,1995,66.25
jpn,1996,60.27
jpn,1997,60.27
jpn,1998,60.27
jpn,1999,60.27
jpn,2000,59.02
jpn,2001,59.02
jpn,2002,59.02
jpn,2003,59.07
jpn,2004,59.07
jpn,2005,66.62
jpn,2006,66.62
jpn,2007,66.62
jpn,2008,66.62
jpn,2009,69.34
jpn,2010,69.34
jpn,2011,69.34
jpn,2012,59.67
jpn,2013,59.67
jpn,2014,51.97
jpn,2015,51.97
jpn,2016,51.97
jpn,2017,53.31
jpn,2018,53.31
jpn,2019,53.31
kaz,1995,64.3
kaz,1996,64.3
kaz,1997,64.3
kaz,1998,64.3
kaz,1999,71.11
kaz,2000,71.11
kaz,2001,71.11
kaz,2002,71.11
kaz,2003,71.11
kaz,2004,48.42
kaz,2005,66.98
kaz,2006,66.98
kaz,2007,57.54
kaz,2008,57.54
kaz,2009,57.54
kaz,2010,57.54
kaz,2011,72.72
kaz,2012,56.88
kaz,2013,56.88
kaz,2014,56.88
kaz,2015,70.8
kaz,2016,58.43
kaz,2017,58.43
kaz,2018,58.43
kaz,2019,70.09
ken,1992,46.41
ken,1993,46.41
ken,1994,46.41
ken,1995,46.41
ken,1996,46.41
ken,1997,33.74
ken,1998,33.74
ken,1999,33.74
ken,2000,33.74
ken,2001,33.74
ken,2002,38.51
ken,2003,38.51
ken,2004,38.51
ken,2005,38.51
ken,2006,38.51
ken,2007,54.49
ken,2008,54.49
ken,2009,54.49
ken,2010,54.49
ken,2011,54.49
ken,2012,54.49
ken,2013,55.6
ken,2014,55.6
ken,2015,55.6
ken,2016,55.6
ken,2017,61.44
ken,2018,61.44
ken,2019,61.44
kgz,1995,72.95
kgz,1996,72.95
kgz,1997,72.95
kgz,1998,72.95
kgz,1999,72.95
kgz,2000,74.29
kgz,2001,74.29
kgz,2002,74.29
kgz,2003,74.29
kgz,2004,74.29
kgz,2005,65.8
kgz,2006,65.8
kgz,2007,63.63
kgz,2008,63.63
kgz,2009,67.18
kgz,2010,45.62
kgz,2011,52.06
kgz,2012,52.06
kgz,2013,52.06
kgz,2014,52.06
kgz,2015,42.46
kgz,2016,42.46
kgz,2017,45.13
kgz,2018,45.13
kgz,2019,45.13
khm,1975,0
khm,1993,88.84
khm,1994,88.84
khm,1995,88.84
khm,1996,88.84
khm,1997,88.84
khm,1998,92.16
khm,1999,92.16
khm,2000,92.16
khm,2001,92.16
khm,2002,92.16
khm,2003,77.92
khm,2004,77.92
khm,2005,77.92
khm,2006,77.92
khm,2007,77.92
khm,2008,75.91
khm,2009,75.91
khm,2010,75.91
khm,2011,75.91
khm,2012,75.91
khm,2013,69.76
khm,2014,69.76
khm,2015,69.76
khm,2016,69.76
khm,2017,69.76
khm,2018,66.26
khm,2019,66.26
kor,1975,68.04
kor,1976,68.04
kor,1977,68.04
kor,1978,75.27
kor,1979,75.27
kor,1980,75.27
kor,1981,78.42
kor,1982,78.42
kor,1983,78.42
kor,1984,78.42
kor,1985,84.26
kor,1986,84.26
kor,1987,84.26
kor,1988,73.76
kor,1989,73.76
kor,1990,73.76
kor,1991,73.76
kor,1992,85.08
kor,1993,85.08
kor,1994,85.08
kor,1995,85.08
kor,1996,65.32
kor,1997,92.48
kor,1998,92.48
kor,1999,92.48
kor,2000,55.74
kor,2001,55.74
kor,2002,70.81
kor,2003,70.81
kor,2004,59.46
kor,2005,59.46
kor,2006,59.46
kor,2007,64.17
kor,2008,46.59
kor,2009,46.59
kor,2010,46.59
kor,2011,46.59
kor,2012,79.28
kor,2013,79.28
kor,2014,79.28
kor,2015,79.28
kor,2016,60.78
kor,2017,77.92
kor,2018,77.92
kor,2019,77.92
kwt,1975,11.93
kwt,1976,0
kwt,1977,0
kwt,1978,0
kwt,1979,0
kwt,1980,0
kwt,1981,8.26
kwt,1982,8.26
kwt,1983,8.26
kwt,1984,8.26
kwt,1985,8.46
kwt,1986,0
kwt,1987,0
kwt,1988,0
kwt,1989,0
kwt,1990,8.46
kwt,1991,0
kwt,1992,18.45
kwt,1993,18.45
kwt,1994,18.45
kwt,1995,18.45
kwt,1996,22.86
kwt,1997,22.86
kwt,1998,22.86
kwt,1999,22.86
kwt,2000,22.86
kwt,2001,22.86
kwt,2002,22.86
kwt,2003,22.86
kwt,2004,22.86
kwt,2005,22.86
kwt,2006,19.42
kwt,2007,19.42
kwt,2008,12.29
kwt,2009,12.29
kwt,2010,12.29
kwt,2011,12.29
kwt,2012,12.93
kwt,2013,12.2
kwt,2014,12.2
kwt,2015,12.2
kwt,2016,17.77
kwt,2017,17.77
kwt,2018,17.77
kwt,2019,17.77
lao,1975,0
lao,1976,0
lao,1977,0
lao,1978,0
lao,1979,0
lao,1980,0
lao,1981,0
lao,1982,0
lao,1983,0
lao,1984,0
lao,1985,0
lao,1986,0
lao,1987,0
lao,1988,0
lao,1997,90.29
lao,1998,90.29
lao,1999,90.29
lao,2000,90.29
lao,2001,90.29
lao,2002,88.6
lao,2003,88.6
lao,2004,88.6
lao,2005,88.6
lao,2006,89.03
lao,2007,89.03
lao,2008,89.03
lao,2009,89.03
lao,2010,89.03
lao,2011,88.21
lao,2012,88.21
lao,2013,88.21
lao,2014,88.21
lao,2015,88.21
lao,2016,87.28
lao,2017,87.28
lao,2018,87.28
lao,2019,87.28
lbn,1992,61.35
lbn,1993,61.35
lbn,1994,61.35
lbn,1995,61.35
lbn,1996,80.83
lbn,1997,80.83
lbn,1998,80.83
lbn,1999,80.83
lbn,2000,61.12
lbn,2001,61.12
lbn,2002,61.12
lbn,2003,61.12
lbn,2004,61.12
lbn,2005,54.75
lbn,2006,54.75
lbn,2007,54.75
lbn,2008,54.75
lbn,2009,66.34
lbn,2010,66.34
lbn,2011,66.34
lbn,2012,66.34
lbn,2013,66.34
lbn,2014,66.34
lbn,2015,66.34
lbn,2016,66.34
lbn,2017,66.34
lbn,2018,42.45
lbn,2019,42.45
lbr,1981,0
lbr,1982,0
lbr,1983,0
lbr,1984,0
lbr,1990,0
lbr,1991,0
lbr,1992,0
lbr,1993,0
lbr,1994,0
lbr,1995,0
lbr,1996,0
lbr,2004,0
lbr,2005,70.6
lbr,2006,70.6
lbr,2007,70.6
lbr,2008,70.6
lbr,2009,70.6
lbr,2010,70.6
lbr,2011,67.39
lbr,2012,67.39
lbr,2013,67.39
lbr,2014,67.39
lbr,2015,67.39
lbr,2016,67.39
lbr,2017,70.79
lbr,2018,70.79
lbr,2019,70.79
lby,1975,0
lby,1976,0
lby,1977,0
lby,1978,0
lby,1979,0
lby,1980,0
lby,1981,0
lby,1982,0
lby,1983,0
lby,1984,0
lby,1985,0
lby,1986,0
lby,1987,0
lby,1988,0
lby,1989,0
lby,1990,0
lby,1991,0
lby,1992,0
lby,1993,0
lby,1994,0
lby,1995,0
lby,1996,0
lby,1997,0
lby,1998,0
lby,1999,0
lby,2000,0
lby,2001,0
lby,2002,0
lby,2003,0
lby,2004,0
lby,2005,0
lby,2006,0
lby,2007,0
lby,2008,0
lby,2009,0
lby,2010,0
lby,2011,0
lby,2012,48.72
lby,2013,48.72
lby,2014,0
lby,2015,0
lby,2016,0
lby,2017,0
lby,2018,0
lby,2019,0
lka,1975,71.83
lka,1976,71.83
lka,1977,76.78
lka,1978,76.78
lka,1979,76.78
lka,1980,76.78
lka,1981,76.78
lka,1982,74.95
lka,1983,74.95
lka,1984,74.95
lka,1985,74.95
lka,1986,74.95
lka,1987,74.95
lka,1988,51.22
lka,1989,58.09
lka,1990,58.09
lka,1991,58.09
lka,1992,58.09
lka,1993,58.09
lka,1994,74.14
lka,1995,74.14
lka,1996,74.14
lka,1997,74.14
lka,1998,74.14
lka,1999,78.49
lka,2000,82.16
lka,2001,72.24
lka,2002,72.24
lka,2003,72.24
lka,2004,70.78
lka,2005,69.1
lka,2006,69.1
lka,2007,69.1
lka,2008,69.1
lka,2009,69.1
lka,2010,70.92
lka,2011,70.92
lka,2012,70.92
lka,2013,70.92
lka,2014,70.92
lka,2015,80.35
lka,2016,80.35
lka,2017,80.35
lka,2018,80.35
lka,2019,81.91
lso,1975,0
lso,1976,0
lso,1977,0
lso,1978,0
lso,1979,0
lso,1980,0
lso,1981,0
lso,1982,0
lso,1983,0
lso,1984,0
lso,1985,0
lso,1986,0
lso,1987,0
lso,1988,0
lso,1989,0
lso,1990,0
lso,1991,0
lso,1992,0
lso,1993,59.6
lso,1994,59.6
lso,1995,0
lso,1996,0
lso,1997,0
lso,1998,61.71
lso,1999,0
lso,2000,0
lso,2001,0
lso,2002,49.61
lso,2003,49.61
lso,2004,49.61
lso,2005,49.61
lso,2006,49.61
lso,2007,38.63
lso,2008,38.63
lso,2009,38.63
lso,2010,38.63
lso,2011,38.63
lso,2012,50.32
lso,2013,50.32
lso,2014,50.32
lso,2015,49.77
lso,2016,49.77
lso,2017,48.07
lso,2018,48.07
lso,2019,48.07
ltu,1992,70.21
ltu,1993,73.15
ltu,1994,73.15
ltu,1995,73.15
ltu,1996,49.96
ltu,1997,70.52
ltu,1998,70.52
ltu,1999,70.52
ltu,2000,50.43
ltu,2001,50.43
ltu,2002,50.95
ltu,2003,50.95
ltu,2004,49.24
ltu,2005,49.24
ltu,2006,49.24
ltu,2007,49.24
ltu,2008,46.15
ltu,2009,48.04
ltu,2010,48.04
ltu,2011,48.04
ltu,2012,55.86
ltu,2013,55.86
ltu,2014,43.19
ltu,2015,43.19
ltu,2016,54.5
ltu,2017,54.5
ltu,2018,54.5
ltu,2019,63.01
lux,1975,73.74
lux,1976,73.74
lux,1977,73.74
lux,1978,73.74
lux,1979,68.48
lux,1980,68.48
lux,1981,68.48
lux,1982,68.48
lux,1983,68.48
lux,1984,66.83
lux,1985,66.83
lux,1986,66.83
lux,1987,66.83
lux,1988,66.83
lux,1989,64.07
lux,1990,64.07
lux,1991,64.07
lux,1992,64.07
lux,1993,64.07
lux,1994,60.52
lux,1995,60.52
lux,1996,60.52
lux,1997,60.52
lux,1998,60.52
lux,1999,56.92
lux,2000,56.92
lux,2001,56.92
lux,2002,56.92
lux,2003,56.92
lux,2004,56.5
lux,2005,56.5
lux,2006,56.5
lux,2007,56.5
lux,2008,56.5
lux,2009,53.2
lux,2010,53.2
lux,2011,53.2
lux,2012,53.2
lux,2013,55.12
lux,2014,55.12
lux,2015,55.12
lux,2016,55.12
lux,2017,55.12
lux,2018,48.16
lux,2019,48.16
lva,1991,80.95
lva,1992,80.95
lva,1993,57.72
lva,1994,57.72
lva,1995,50.64
lva,1996,50.64
lva,1997,50.64
lva,1998,51.91
lva,1999,51.91
lva,2000,51.91
lva,2001,51.91
lva,2002,55.08
lva,2003,55.08
lva,2004,55.08
lva,2005,55.08
lva,2006,50.18
lva,2007,50.18
lva,2008,50.18
lva,2009,50.18
lva,2010,52.46
lva,2011,53.02
lva,2012,53.02
lva,2013,53.02
lva,2014,51.69
lva,2015,51.69
lva,2016,51.69
lva,2017,51.69
lva,2018,53.55
lva,2019,53.55
mar,1975,0
mar,1976,0
mar,1977,73.12
mar,1978,73.12
mar,1979,73.12
mar,1980,73.12
mar,1981,73.12
mar,1982,73.12
mar,1983,73.12
mar,1984,47.57
mar,1985,47.57
mar,1986,47.57
mar,1987,47.57
mar,1988,47.57
mar,1989,47.57
mar,1990,47.57
mar,1991,47.57
mar,1992,47.57
mar,1993,51.77
mar,1994,51.77
mar,1995,51.77
mar,1996,51.77
mar,1997,50.21
mar,1998,50.21
mar,1999,50.21
mar,2000,50.21
mar,2001,50.21
mar,2002,39.98
mar,2003,39.98
mar,2004,39.98
mar,2005,39.98
mar,2006,39.98
mar,2007,27.83
mar,2008,27.83
mar,2009,27.83
mar,2010,27.83
mar,2011,28.65
mar,2012,28.65
mar,2013,28.65
mar,2014,28.65
mar,2015,28.65
mar,2016,29.2
mar,2017,29.2
mar,2018,29.2
mar,2019,29.2
mda,1994,64.13
mda,1995,64.13
mda,1996,60
mda,1997,60
mda,1998,56.98
mda,1999,56.98
mda,2000,56.98
mda,2001,63.77
mda,2002,63.77
mda,2003,63.77
mda,2004,63.77
mda,2005,48.66
mda,2006,48.66
mda,2007,48.66
mda,2008,48.66
mda,2009,46.36
mda,2010,50.21
mda,2011,50.21
mda,2012,50.21
mda,2013,50.21
mda,2014,61.2
mda,2015,61.2
mda,2016,58.45
mda,2017,58.45
mda,2018,58.45
mda,2019,54.66
mdg,1975,86.01
mdg,1976,86.01
mdg,1977,86.01
mdg,1978,86.01
mdg,1979,86.01
mdg,1980,86.01
mdg,1981,86.01
mdg,1982,86.01
mdg,1983,76.42
mdg,1984,76.42
mdg,1985,76.42
mdg,1986,76.42
mdg,1987,76.42
mdg,1988,76.42
mdg,1989,73.38
mdg,1990,73.38
mdg,1991,73.38
mdg,1992,66.71
mdg,1993,64.7
mdg,1994,64.7
mdg,1995,64.7
mdg,1996,29.67
mdg,1997,29.67
mdg,1998,40.64
mdg,1999,40.64
mdg,2000,40.64
mdg,2001,56.42
mdg,2002,50.87
mdg,2003,50.87
mdg,2004,50.87
mdg,2005,50.87
mdg,2006,50.85
mdg,2007,50.85
mdg,2008,50.85
mdg,2009,50.85
mdg,2010,0
mdg,2011,0
mdg,2012,0
mdg,2013,35.29
mdg,2014,35.29
mdg,2015,35.29
mdg,2016,35.29
mdg,2017,35.29
mdg,2018,38.73
mdg,2019,28.83
mex,1975,65.19
mex,1976,57.59
mex,1977,57.59
mex,1978,57.59
mex,1979,41.76
mex,1980,41.76
mex,1981,41.76
mex,1982,65.85
mex,1983,65.85
mex,1984,65.85
mex,1985,45.11
mex,1986,45.11
mex,1987,45.11
mex,1988,41.96
mex,1989,41.96
mex,1990,41.96
mex,1991,49.99
mex,1992,49.99
mex,1993,49.99
mex,1994,65.89
mex,1995,65.89
mex,1996,65.89
mex,1997,54.36
mex,1998,54.36
mex,1999,54.36
mex,2000,59.99
mex,2001,59.99
mex,2002,59.99
mex,2003,43.44
mex,2004,43.44
mex,2005,43.44
mex,2006,63.26
mex,2007,63.26
mex,2008,63.26
mex,2009,47.77
mex,2010,47.77
mex,2011,47.77
mex,2012,64.58
mex,2013,64.58
mex,2014,64.58
mex,2015,48.93
mex,2016,48.93
mex,2017,48.93
mex,2018,65.62
mex,2019,65.62
mkd,1991,0
mkd,1992,0
mkd,1993,0
mkd,1994,71.59
mkd,1995,71.59
mkd,1996,71.59
mkd,1997,71.59
mkd,1998,48.94
mkd,1999,77.84
mkd,2000,77.84
mkd,2001,77.84
mkd,2002,85.35
mkd,2003,85.35
mkd,2004,61.27
mkd,2005,61.27
mkd,2006,64.5
mkd,2007,64.5
mkd,2008,67.08
mkd,2009,48.35
mkd,2010,48.35
mkd,2011,69.37
mkd,2012,69.37
mkd,2013,69.37
mkd,2014,68.96
mkd,2015,68.96
mkd,2016,71.99
mkd,2017,71.99
mkd,2018,71.99
mkd,2019,49.41
mli,1975,0
mli,1976,0
mli,1977,0
mli,1978,0
mli,1992,24.84
mli,1993,24.84
mli,1994,24.84
mli,1995,24.84
mli,1996,24.84
mli,1997,34.01
mli,1998,34.01
mli,1999,34.01
mli,2000,34.01
mli,2001,34.01
mli,2002,42.44
mli,2003,42.44
mli,2004,42.44
mli,2005,42.44
mli,2006,42.44
mli,2007,41.2
mli,2008,41.2
mli,2009,41.2
mli,2010,41.2
mli,2011,41.2
mli,2012,41.2
mli,2013,44.68
mli,2014,44.68
mli,2015,44.68
mli,2016,44.68
mli,2017,44.68
mli,2018,40.92
mli,2019,40.92
mmr,1989,0
mmr,1990,64.57
mmr,1991,0
mmr,1992,0
mmr,1993,0
mmr,1994,0
mmr,1995,0
mmr,1996,0
mmr,1997,0
mmr,1998,0
mmr,1999,0
mmr,2000,0
mmr,2001,0
mmr,2002,0
mmr,2003,0
mmr,2004,0
mmr,2005,0
mmr,2006,0
mmr,2007,0
mmr,2008,0
mmr,2009,0
mmr,2010,63.35
mmr,2011,63.35
mmr,2012,63.35
mmr,2013,63.35
mmr,2014,63.35
mmr,2015,61.87
mmr,2016,61.87
mmr,2017,61.87
mmr,2018,61.87
mmr,2019,61.87
mng,1990,87.23
mng,1991,87.23
mng,1992,86.11
mng,1993,96.3
mng,1994,96.3
mng,1995,96.3
mng,1996,73.64
mng,1997,100
mng,1998,100
mng,1999,100
mng,2000,70.96
mng,2001,100
mng,2002,100
mng,2003,100
mng,2004,64.91
mng,2005,53.68
mng,2006,53.68
mng,2007,53.68
mng,2008,60.47
mng,2009,54.98
mng,2010,54.98
mng,2011,54.98
mng,2012,56.24
mng,2013,56.24
mng,2014,56.24
mng,2015,56.24
mng,2016,67.86
mng,2017,64.61
mng,2018,64.61
mng,2019,64.61
moz,1994,66.49
moz,1995,66.49
moz,1996,66.49
moz,1997,66.49
moz,1998,66.49
moz,1999,59.42
moz,2000,59.42
moz,2001,59.42
moz,2002,59.42
moz,2003,59.42
moz,2004,35.63
moz,2005,35.63
moz,2006,35.63
moz,2007,35.63
moz,2008,35.63
moz,2009,42.68
moz,2010,42.68
moz,2011,42.68
moz,2012,42.68
moz,2013,42.68
moz,2014,44.87
moz,2015,44.87
moz,2016,44.87
moz,2017,44.87
moz,2018,44.87
moz,2019,49.92
mrt,1979,0
mrt,1980,0
mrt,1981,0
mrt,1982,0
mrt,1983,0
mrt,1984,0
mrt,1985,0
mrt,1986,0
mrt,1987,0
mrt,1988,0
mrt,1989,0
mrt,1990,0
mrt,1991,0
mrt,1992,51.31
mrt,1993,51.31
mrt,1994,51.31
mrt,1995,51.31
mrt,1996,47.71
mrt,1997,74.73
mrt,1998,74.73
mrt,1999,74.73
mrt,2000,74.73
mrt,2001,47.3
mrt,2002,47.3
mrt,2003,51.34
mrt,2004,51.34
mrt,2005,51.34
mrt,2006,54.73
mrt,2007,53.55
mrt,2008,0
mrt,2009,49.67
mrt,2010,49.67
mrt,2011,49.67
mrt,2012,49.67
mrt,2013,56.41
mrt,2014,40.32
mrt,2015,40.32
mrt,2016,40.32
mrt,2017,40.32
mrt,2018,48.34
mrt,2019,44.29
mus,1976,84.43
mus,1977,84.43
mus,1978,84.43
mus,1979,84.43
mus,1980,84.43
mus,1981,84.43
mus,1982,91.46
mus,1983,77.04
mus,1984,77.04
mus,1985,77.04
mus,1986,77.04
mus,1987,84.63
mus,1988,84.63
mus,1989,84.63
mus,1990,84.63
mus,1991,82.45
mus,1992,82.45
mus,1993,82.45
mus,1994,82.45
mus,1995,77.09
mus,1996,77.09
mus,1997,77.09
mus,1998,77.09
mus,1999,77.09
mus,2000,79.57
mus,2001,79.57
mus,2002,79.57
mus,2003,79.57
mus,2004,79.57
mus,2005,75.34
mus,2006,75.34
mus,2007,75.34
mus,2008,75.34
mus,2009,75.34
mus,2010,72.63
mus,2011,72.63
mus,2012,72.63
mus,2013,72.63
mus,2014,71.23
mus,2015,71.23
mus,2016,71.23
mus,2017,71.23
mus,2018,71.23
mus,2019,69.45
mwi,1994,68.38
mwi,1995,68.38
mwi,1996,68.38
mwi,1997,68.38
mwi,1998,68.38
mwi,1999,93.96
mwi,2000,93.96
mwi,2001,93.96
mwi,2002,93.96
mwi,2003,93.96
mwi,2004,58.46
mwi,2005,58.46
mwi,2006,58.46
mwi,2007,58.46
mwi,2008,58.46
mwi,2009,73.93
mwi,2010,73.93
mwi,2011,73.93
mwi,2012,73.93
mwi,2013,73.93
mwi,2014,64.66
mwi,2015,64.66
mwi,2016,64.66
mwi,2017,64.66
mwi,2018,64.66
mwi,2019,52.83
mys,1975,40.32
mys,1976,40.32
mys,1977,40.32
mys,1978,57.25
mys,1979,57.25
mys,1980,57.25
mys,1981,57.25
mys,1982,61.24
mys,1983,61.24
mys,1984,61.24
mys,1985,61.24
mys,1986,64
mys,1987,64
mys,1988,64
mys,1989,64
mys,1990,63.05
mys,1991,63.05
mys,1992,63.05
mys,1993,63.05
mys,1994,63.05
mys,1995,63.6
mys,1996,63.6
mys,1997,63.6
mys,1998,63.6
mys,1999,49.62
mys,2000,49.62
mys,2001,49.62
mys,2002,49.62
mys,2003,49.62
mys,2004,52.24
mys,2005,52.24
mys,2006,52.24
mys,2007,52.24
mys,2008,53.4
mys,2009,53.4
mys,2010,53.4
mys,2011,53.4
mys,2012,53.4
mys,2013,62.95
mys,2014,62.95
mys,2015,62.95
mys,2016,62.95
mys,2017,62.95
mys,2018,62.14
mys,2019,62.14
nam,1994,62.22
nam,1995,62.22
nam,1996,62.22
nam,1997,62.22
nam,1998,62.22
nam,1999,62.21
nam,2000,62.21
nam,2001,62.21
nam,2002,62.21
nam,2003,62.21
nam,2004,80.85
nam,2005,80.85
nam,2006,80.85
nam,2007,80.85
nam,2008,80.85
nam,2009,67.62
nam,2010,67.62
nam,2011,67.62
nam,2012,67.62
nam,2013,67.62
nam,2014,73.875
nam,2015,73.875
nam,2016,73.875
nam,2017,73.875
nam,2018,73.875
nam,2019,55.44
ner,1975,0
ner,1976,0
ner,1977,0
ner,1978,0
ner,1979,0
ner,1980,0
ner,1981,0
ner,1982,0
ner,1983,0
ner,1984,0
ner,1985,0
ner,1986,0
ner,1987,0
ner,1988,0
ner,1993,38.1
ner,1994,38.1
ner,1995,37.19
ner,1996,59.39
ner,1997,59.39
ner,1998,59.39
ner,1999,38.31
ner,2000,38.31
ner,2001,38.31
ner,2002,38.31
ner,2003,38.31
ner,2004,43.54
ner,2005,43.54
ner,2006,43.54
ner,2007,43.54
ner,2008,43.54
ner,2009,48.33
ner,2010,0
ner,2011,45.64
ner,2012,45.64
ner,2013,45.64
ner,2014,45.64
ner,2015,45.64
ner,2016,61.25
ner,2017,61.25
ner,2018,61.25
ner,2019,61.25
nga,1975,0
nga,1976,0
nga,1977,0
nga,1978,0
nga,1979,44.83
nga,1980,44.83
nga,1981,44.83
nga,1982,44.83
nga,1983,58.23
nga,1984,0
nga,1985,0
nga,1986,0
nga,1987,0
nga,1988,0
nga,1989,0
nga,1990,0
nga,1991,0
nga,1992,58.23
nga,1993,27.8
nga,1994,0
nga,1995,0
nga,1996,0
nga,1997,0
nga,1998,27.8
nga,1999,57.36
nga,2000,57.36
nga,2001,57.36
nga,2002,57.36
nga,2003,65.33
nga,2004,65.33
nga,2005,65.33
nga,2006,65.33
nga,2007,49.85
nga,2008,49.85
nga,2009,49.85
nga,2010,49.85
nga,2011,48.32
nga,2012,48.32
nga,2013,48.32
nga,2014,48.32
nga,2015,32.1
nga,2016,32.1
nga,2017,32.1
nga,2018,32.1
nga,2019,26.87
nic,1975,76.92
nic,1976,76.92
nic,1977,76.92
nic,1978,76.92
nic,1979,0
nic,1980,0
nic,1981,0
nic,1982,0
nic,1983,0
nic,1984,74.01
nic,1985,74.01
nic,1986,74.01
nic,1987,74.01
nic,1988,74.01
nic,1989,74.01
nic,1990,78.06
nic,1991,78.06
nic,1992,78.06
nic,1993,78.06
nic,1994,78.06
nic,1995,78.06
nic,1996,75.57
nic,1997,75.57
nic,1998,75.57
nic,1999,75.57
nic,2000,75.57
nic,2001,75.05
nic,2002,75.05
nic,2003,75.05
nic,2004,75.05
nic,2005,75.05
nic,2006,74.16
nic,2007,74.16
nic,2008,74.16
nic,2009,74.16
nic,2010,74.16
nic,2011,71.84
nic,2012,71.84
nic,2013,71.84
nic,2014,71.84
nic,2015,71.84
nic,2016,59.7
nic,2017,59.7
nic,2018,59.7
nic,2019,59.7
nld,1975,80.24
nld,1976,80.24
nld,1977,86.27
nld,1978,86.27
nld,1979,86.27
nld,1980,86.27
nld,1981,85.19
nld,1982,80.3
nld,1983,80.3
nld,1984,80.3
nld,1985,80.3
nld,1986,84.22
nld,1987,84.22
nld,1988,84.22
nld,1989,78.01
nld,1990,78.01
nld,1991,78.01
nld,1992,78.01
nld,1993,78.01
nld,1994,75.2
nld,1995,75.2
nld,1996,75.2
nld,1997,75.2
nld,1998,70.12
nld,1999,70.12
nld,2000,70.12
nld,2001,70.12
nld,2002,76.82
nld,2003,77.54
nld,2004,77.54
nld,2005,77.54
nld,2006,77.48
nld,2007,77.48
nld,2008,77.48
nld,2009,77.48
nld,2010,71.13
nld,2011,71.13
nld,2012,71.02
nld,2013,71.02
nld,2014,71.02
nld,2015,71.02
nld,2016,71.02
nld,2017,77.31
nld,2018,77.31
nld,2019,77.31
nor,1975,80.06
nor,1976,80.06
nor,1977,79.17
nor,1978,79.17
nor,1979,79.17
nor,1980,79.17
nor,1981,82.26
nor,1982,82.26
nor,1983,82.26
nor,1984,82.26
nor,1985,83.65
nor,1986,83.65
nor,1987,83.65
nor,1988,83.65
nor,1989,81.52
nor,1990,81.52
nor,1991,81.52
nor,1992,81.52
nor,1993,74.47
nor,1994,74.47
nor,1995,74.47
nor,1996,74.47
nor,1997,76.77
nor,1998,76.77
nor,1999,76.77
nor,2000,76.77
nor,2001,73.5
nor,2002,73.5
nor,2003,73.5
nor,2004,73.5
nor,2005,76.54
nor,2006,76.54
nor,2007,76.54
nor,2008,76.54
nor,2009,74.74
nor,2010,74.74
nor,2011,74.74
nor,2012,74.74
nor,2013,77.93
nor,2014,77.93
nor,2015,77.93
nor,2016,77.93
nor,2017,70.59
nor,2018,70.59
nor,2019,70.59
npl,1975,0
npl,1976,0
npl,1977,0
npl,1978,0
npl,1979,0
npl,1980,0
npl,1981,60.36
npl,1982,60.36
npl,1983,60.36
npl,1984,60.36
npl,1985,60.36
npl,1986,74.38
npl,1987,74.38
npl,1988,74.38
npl,1989,74.38
npl,1990,74.38
npl,1991,83.6
npl,1992,83.6
npl,1993,83.6
npl,1994,82.77
npl,1995,82.77
npl,1996,82.77
npl,1997,82.77
npl,1998,82.77
npl,1999,75.77
npl,2000,75.77
npl,2001,75.77
npl,2002,75.77
npl,2003,0
npl,2004,0
npl,2005,0
npl,2006,0
npl,2007,0
npl,2008,74.42
npl,2009,74.42
npl,2010,74.42
npl,2011,74.42
npl,2012,74.42
npl,2013,74.42
npl,2014,74.42
npl,2015,74.42
npl,2016,74.42
npl,2017,56.98
npl,2018,56.98
npl,2019,56.98
nzl,1975,81.7
nzl,1976,81.7
nzl,1977,81.7
nzl,1978,82.32
nzl,1979,82.32
nzl,1980,82.32
nzl,1981,88.86
nzl,1982,88.86
nzl,1983,88.86
nzl,1984,87.44
nzl,1985,87.44
nzl,1986,87.44
nzl,1987,81.43
nzl,1988,81.43
nzl,1989,81.43
nzl,1990,78.62
nzl,1991,78.62
nzl,1992,78.62
nzl,1993,79.61
nzl,1994,79.61
nzl,1995,79.61
nzl,1996,83.02
nzl,1997,83.02
nzl,1998,83.02
nzl,1999,76.11
nzl,2000,76.11
nzl,2001,76.11
nzl,2002,72.49
nzl,2003,72.49
nzl,2004,72.49
nzl,2005,79.22
nzl,2006,79.22
nzl,2007,79.22
nzl,2008,77.84
nzl,2009,77.84
nzl,2010,77.84
nzl,2011,69.83
nzl,2012,69.83
nzl,2013,69.83
nzl,2014,72.35
nzl,2015,72.35
nzl,2016,72.35
nzl,2017,76.35
nzl,2018,76.35
nzl,2019,76.35
omn,1975,0
omn,1976,0
omn,1977,0
omn,1978,0
omn,1979,0
omn,1980,0
omn,1981,0
omn,1982,0
