country,time,mincpcap_cppp
isr,1952,5.3088
isr,1953,5.0995
isr,1954,5.914
isr,1955,6.4866
isr,1956,6.7658
isr,1957,6.9962
isr,1958,7.2027
isr,1959,7.8891
isr,1960,8.1731
isr,1961,8.7534
isr,1962,9.2238
isr,1963,9.7888
isr,1964,10.35
isr,1965,10.9666
isr,1966,10.8194
isr,1967,10.87
isr,1968,12.2802
isr,1969,13.4781
isr,1970,14.132
isr,1971,15.1884
isr,1972,16.5182
isr,1973,16.8012
isr,1974,17.4552
isr,1975,17.6617
isr,1976,17.5192
isr,1977,17.1483
isr,1978,17.5957
isr,1979,18.2659
isr,1980,19.0708
isr,1981,19.7095
isr,1982,20.3299
isr,1983,21.0671
isr,1984,18.7825
isr,1985,18.1086
isr,1986,19.8609
isr,1987,21.3305
isr,1988,21.9818
isr,1989,21.7231
isr,1990,22.3366
isr,1991,22.5635
isr,1992,23.4758
isr,1993,23.6649
isr,1994,23.9687
isr,1995,24.2367
isr,1996,24.4011
isr,1997,24.4785
isr,1998,25.4188
isr,1999,25.8785
isr,2000,27.4755
isr,2001,27.9243
isr,2002,27.5838
isr,2003,26.9399
isr,2004,27.6707
isr,2005,27.9072
isr,2006,28.6654
isr,2007,30.1153
isr,2008,30.4602
isr,2009,30.4381
isr,2010,31.6835
isr,2011,32.7074
isr,2012,33.2438
isr,2013,34.1428
isr,2014,35.2941
isr,2015,35.7908
isr,2016,36.864
isr,2017,37.3569
isr,2018,37.9815
isr,2019,38.664
isr,2020,37.0695
isr,2021,38.2226
isr,2022,39.1352
isr,2023,39.894
isr,2024,40.5519
isr,2025,41.1135
isr,2026,41.6338
isr,2027,42.182
isr,2028,42.7782
isr,2029,43.438
isr,2030,44.1679
isr,2031,44.969
isr,2032,45.8346
isr,2033,46.7549
isr,2034,47.7195
isr,2035,48.7197
isr,2036,49.7488
isr,2037,50.8028
isr,2038,51.8809
isr,2039,52.9821
isr,2040,54.1073
isr,2041,55.2556
isr,2042,56.4289
isr,2043,57.6262
isr,2044,58.8505
isr,2045,60.0998
isr,2046,61.375
isr,2047,62.6781
isr,2048,64.0091
isr,2049,65.3681
isr,2050,66.7558
ita,1800,2.47
ita,1801,2.4387
ita,1802,2.5173
ita,1803,2.5879
ita,1804,2.6986
ita,1805,2.612
ita,1806,2.6754
ita,1807,2.6826
ita,1808,2.8326
ita,1809,2.8487
ita,1810,2.6281
ita,1811,2.5405
ita,1812,2.5959
ita,1813,2.6674
ita,1814,2.6986
ita,1815,2.5807
ita,1816,2.5405
ita,1817,2.5647
ita,1818,2.7621
ita,1819,2.738
ita,1820,2.738
ita,1821,2.6906
ita,1822,2.7228
ita,1823,2.746
ita,1824,2.8175
ita,1825,2.7773
ita,1826,2.8568
ita,1827,2.8094
ita,1828,2.7773
ita,1829,2.7701
ita,1830,2.7299
ita,1831,2.8246
ita,1832,2.8487
ita,1833,2.8648
ita,1834,2.888
ita,1835,2.9666
ita,1836,2.754
ita,1837,2.6826
ita,1838,2.7228
ita,1839,2.6986
ita,1840,2.7853
ita,1841,2.8407
ita,1842,2.8648
ita,1843,2.7228
ita,1844,2.7228
ita,1845,2.746
ita,1846,2.7228
ita,1847,2.6593
ita,1848,2.7299
ita,1849,2.7147
ita,1850,2.6826
ita,1851,2.6826
ita,1852,2.6433
ita,1853,2.5879
ita,1854,2.4146
ita,1855,2.4387
ita,1856,2.4458
ita,1857,2.6433
ita,1858,2.746
ita,1859,2.6593
ita,1860,2.6433
ita,1861,2.6281
ita,1862,2.7067
ita,1863,2.7621
ita,1864,2.7147
ita,1865,2.8568
ita,1866,2.6593
ita,1867,2.6826
ita,1868,2.6986
ita,1869,2.7701
ita,1870,2.9041
ita,1871,2.888
ita,1872,2.6638
ita,1873,2.6522
ita,1874,2.7898
ita,1875,2.8014
ita,1876,2.7353
ita,1877,2.7513
ita,1878,2.8201
ita,1879,2.8282
ita,1880,2.8728
ita,1881,2.9586
ita,1882,2.9952
ita,1883,3.0229
ita,1884,2.9774
ita,1885,3.022
ita,1886,3.0872
ita,1887,3.1658
ita,1888,3.1489
ita,1889,3.0524
ita,1890,3.056
ita,1891,3.0971
ita,1892,3.0997
ita,1893,3.148
ita,1894,3.1658
ita,1895,3.1926
ita,1896,3.2391
ita,1897,3.2444
ita,1898,3.231
ita,1899,3.2668
ita,1900,3.3534
ita,1901,3.4079
ita,1902,3.4633
ita,1903,3.4955
ita,1904,3.5562
ita,1905,3.6286
ita,1906,3.7518
ita,1907,3.8179
ita,1908,3.8992
ita,1909,3.9305
ita,1910,3.9341
ita,1911,3.9761
ita,1912,3.9814
ita,1913,4.1681
ita,1914,3.9403
ita,1915,3.742
ita,1916,4.0502
ita,1917,4.0636
ita,1918,3.9618
ita,1919,3.8028
ita,1920,3.893
ita,1921,3.7608
ita,1922,4.0359
ita,1923,4.3646
ita,1924,4.4424
ita,1925,4.7059
ita,1926,4.7014
ita,1927,4.5764
ita,1928,4.822
ita,1929,5.023
ita,1930,4.7577
ita,1931,4.6621
ita,1932,4.7282
ita,1933,4.638
ita,1934,4.5889
ita,1935,4.7979
ita,1936,4.5933
ita,1937,5.0132
ita,1938,5.1177
ita,1939,5.3901
ita,1940,5.2392
ita,1941,5.1034
ita,1942,4.789
ita,1943,4.0386
ita,1944,3.2489
ita,1945,2.9086
ita,1946,3.9091
ita,1947,4.621
ita,1948,4.9462
ita,1949,5.3303
ita,1950,5.735
ita,1951,6.1218
ita,1952,6.5461
ita,1953,6.9766
ita,1954,7.2866
ita,1955,7.6573
ita,1956,7.9575
ita,1957,8.3818
ita,1958,8.7784
ita,1959,9.2581
ita,1960,9.6887
ita,1961,10.5159
ita,1962,11.3502
ita,1963,12.164
ita,1964,12.633
ita,1965,12.9144
ita,1966,13.5968
ita,1967,14.5795
ita,1968,15.8149
ita,1969,16.7341
ita,1970,17.1227
ita,1971,17.4559
ita,1972,17.9722
ita,1973,19.1299
ita,1974,20.008
ita,1975,19.5909
ita,1976,20.904
ita,1977,21.5695
ita,1978,22.4512
ita,1979,23.8287
ita,1980,24.7952
ita,1981,25.056
ita,1982,25.2822
ita,1983,25.2277
ita,1984,25.9665
ita,1985,26.7032
ita,1986,27.7869
ita,1987,30.3877
ita,1988,32.2508
ita,1989,34.1189
ita,1990,34.1215
ita,1991,34.1251
ita,1992,34.1298
ita,1993,32.529
ita,1994,32.1142
ita,1995,31.684
ita,1996,32.0235
ita,1997,33.1771
ita,1998,34.3365
ita,1999,34.6692
ita,2000,34.9959
ita,2001,42.5051
ita,2002,40.0508
ita,2003,42.9814
ita,2004,44.2183
ita,2005,43.5334
ita,2006,44.3735
ita,2007,44.648
ita,2008,44.0012
ita,2009,44.4854
ita,2010,43.6774
ita,2011,43.026
ita,2012,41.0844
ita,2013,40.6164
ita,2014,40.4446
ita,2015,41.4539
ita,2016,42.4449
ita,2017,43.187
ita,2018,43.6754
ita,2019,43.9622
ita,2020,40.138
ita,2021,41.846
ita,2022,43.3901
ita,2023,44.098
ita,2024,44.5229
ita,2025,44.9146
ita,2026,45.297
ita,2027,45.7178
ita,2028,46.208
ita,2029,46.7915
ita,2030,47.4786
ita,2031,48.2683
ita,2032,49.1523
ita,2033,50.1119
ita,2034,51.1317
ita,2035,52.196
ita,2036,53.2956
ita,2037,54.4242
ita,2038,55.5787
ita,2039,56.7581
ita,2040,57.9634
ita,2041,59.1946
ita,2042,60.4506
ita,2043,61.7347
ita,2044,63.0446
ita,2045,64.3836
ita,2046,65.7505
ita,2047,67.1465
ita,2048,68.5715
ita,2049,70.0276
ita,2050,71.5137
jam,1800,1.5202
jam,1801,1.5202
jam,1802,1.5202
jam,1803,1.5202
jam,1804,1.5202
jam,1805,1.5202
jam,1806,1.5202
jam,1807,1.5202
jam,1808,1.5202
jam,1809,1.5202
jam,1810,1.5202
jam,1811,1.5202
jam,1812,1.5202
jam,1813,1.5202
jam,1814,1.5202
jam,1815,1.5202
jam,1816,1.5202
jam,1817,1.5202
jam,1818,1.5202
jam,1819,1.5202
jam,1820,1.5202
jam,1821,1.5072
jam,1822,1.4942
jam,1823,1.4824
jam,1824,1.4693
jam,1825,1.4575
jam,1826,1.4445
jam,1827,1.4327
jam,1828,1.4208
jam,1829,1.409
jam,1830,1.3972
jam,1831,1.3853
jam,1832,1.3735
jam,1833,1.3617
jam,1834,1.3499
jam,1835,1.3392
jam,1836,1.3274
jam,1837,1.3167
jam,1838,1.3061
jam,1839,1.2943
jam,1840,1.2836
jam,1841,1.273
jam,1842,1.2623
jam,1843,1.2517
jam,1844,1.241
jam,1845,1.2304
jam,1846,1.2197
jam,1847,1.2103
jam,1848,1.1996
jam,1849,1.1901
jam,1850,1.1795
jam,1851,1.1783
jam,1852,1.1771
jam,1853,1.1748
jam,1854,1.1736
jam,1855,1.1724
jam,1856,1.1712
jam,1857,1.1689
jam,1858,1.1677
jam,1859,1.1665
jam,1860,1.1653
jam,1861,1.1629
jam,1862,1.1618
jam,1863,1.1606
jam,1864,1.1582
jam,1865,1.157
jam,1866,1.1558
jam,1867,1.1547
jam,1868,1.1523
jam,1869,1.1511
jam,1870,1.1499
jam,1871,1.1523
jam,1872,1.1547
jam,1873,1.157
jam,1874,1.1606
jam,1875,1.1629
jam,1876,1.1653
jam,1877,1.1677
jam,1878,1.17
jam,1879,1.1736
jam,1880,1.176
jam,1881,1.1783
jam,1882,1.1807
jam,1883,1.183
jam,1884,1.1854
jam,1885,1.1866
jam,1886,1.189
jam,1887,1.1913
jam,1888,1.1937
jam,1889,1.1961
jam,1890,1.1984
jam,1891,1.2043
jam,1892,1.2103
jam,1893,1.2174
jam,1894,1.2233
jam,1895,1.2292
jam,1896,1.2351
jam,1897,1.241
jam,1898,1.2469
jam,1899,1.254
jam,1900,1.2599
jam,1901,1.2647
jam,1902,1.2694
jam,1903,1.2753
jam,1904,1.2801
jam,1905,1.2848
jam,1906,1.2895
jam,1907,1.2943
jam,1908,1.3002
jam,1909,1.3049
jam,1910,1.3096
jam,1911,1.3155
jam,1912,1.3203
jam,1913,1.325
jam,1914,1.3368
jam,1915,1.3475
jam,1916,1.3593
jam,1917,1.3712
jam,1918,1.383
jam,1919,1.3948
jam,1920,1.4066
jam,1921,1.4185
jam,1922,1.4303
jam,1923,1.4421
jam,1924,1.454
jam,1925,1.467
jam,1926,1.48
jam,1927,1.493
jam,1928,1.506
jam,1929,1.519
jam,1930,1.5309
jam,1931,1.5439
jam,1932,1.5569
jam,1933,1.5699
jam,1934,1.6657
jam,1935,1.7663
jam,1936,1.8739
jam,1937,1.9875
jam,1938,2.1082
jam,1939,2.107
jam,1940,2.1058
jam,1941,2.1046
jam,1942,2.1035
jam,1943,2.4939
jam,1944,2.8121
jam,1945,3.1718
jam,1946,3.5764
jam,1947,3.2794
jam,1948,3.1398
jam,1949,3.0061
jam,1950,2.8784
jam,1951,3.0629
jam,1952,3.2617
jam,1953,3.6674
jam,1954,4.0306
jam,1955,4.382
jam,1956,4.7499
jam,1957,5.3533
jam,1958,5.3308
jam,1959,5.5106
jam,1960,5.7555
jam,1961,5.907
jam,1962,5.9981
jam,1963,6.1223
jam,1964,6.4985
jam,1965,6.9232
jam,1966,7.1101
jam,1967,7.2757
jam,1968,7.5751
jam,1969,8.0861
jam,1970,9.0089
jam,1971,8.9675
jam,1972,9.1639
jam,1973,9.8808
jam,1974,9.4159
jam,1975,9.3307
jam,1976,8.7108
jam,1977,8.4931
jam,1978,8.5239
jam,1979,8.3251
jam,1980,7.8424
jam,1981,7.9986
jam,1982,8.0284
jam,1983,8.046
jam,1984,7.8029
jam,1985,7.4787
jam,1986,7.5463
jam,1987,8.0797
jam,1988,8.3515
jam,1989,8.2135
jam,1990,7.7917
jam,1991,7.0789
jam,1992,6.1182
jam,1993,5.5087
jam,1994,7.2853
jam,1995,7.5457
jam,1996,8.4233
jam,1997,9.3925
jam,1998,10.1947
jam,1999,11.319
jam,2000,11.3405
jam,2001,11.6432
jam,2002,12.3226
jam,2003,12.4549
jam,2004,12.3045
jam,2005,12.3466
jam,2006,12.6381
jam,2007,12.755
jam,2008,12.5894
jam,2009,11.9833
jam,2010,11.7462
jam,2011,11.8841
jam,2012,11.7438
jam,2013,11.7343
jam,2014,11.7479
jam,2015,11.7911
jam,2016,11.8908
jam,2017,11.95
jam,2018,12.1238
jam,2019,12.1531
jam,2020,10.8993
jam,2021,11.0462
jam,2022,11.6625
jam,2023,12.158
jam,2024,12.5141
jam,2025,12.7756
jam,2026,13.042
jam,2027,13.3122
jam,2028,13.5899
jam,2029,13.875
jam,2030,14.1663
jam,2031,14.4639
jam,2032,14.7702
jam,2033,15.0827
jam,2034,15.4027
jam,2035,15.7289
jam,2036,16.0626
jam,2037,16.4037
jam,2038,16.7523
jam,2039,17.1072
jam,2040,17.4707
jam,2041,17.8418
jam,2042,18.2203
jam,2043,18.6075
jam,2044,19.0022
jam,2045,19.4056
jam,2046,19.8177
jam,2047,20.2385
jam,2048,20.6681
jam,2049,21.1076
jam,2050,21.5545
jor,1800,1.2202
jor,1801,1.2202
jor,1802,1.2202
jor,1803,1.2202
jor,1804,1.2202
jor,1805,1.2202
jor,1806,1.2202
jor,1807,1.219
jor,1808,1.219
jor,1809,1.219
jor,1810,1.219
jor,1811,1.219
jor,1812,1.219
jor,1813,1.219
jor,1814,1.2178
jor,1815,1.2178
jor,1816,1.2178
jor,1817,1.2178
jor,1818,1.2178
jor,1819,1.2178
jor,1820,1.2178
jor,1821,1.2238
jor,1822,1.2286
jor,1823,1.2346
jor,1824,1.2407
jor,1825,1.2467
jor,1826,1.2528
jor,1827,1.2588
jor,1828,1.2648
jor,1829,1.2709
jor,1830,1.2769
jor,1831,1.2841
jor,1832,1.2902
jor,1833,1.2962
jor,1834,1.3022
jor,1835,1.3083
jor,1836,1.3155
jor,1837,1.3215
jor,1838,1.3276
jor,1839,1.3336
jor,1840,1.3409
jor,1841,1.3469
jor,1842,1.3541
jor,1843,1.3602
jor,1844,1.3662
jor,1845,1.3734
jor,1846,1.3795
jor,1847,1.3867
jor,1848,1.3928
jor,1849,1.4
jor,1850,1.4072
jor,1851,1.4133
jor,1852,1.4205
jor,1853,1.4277
jor,1854,1.4338
jor,1855,1.441
jor,1856,1.4483
jor,1857,1.4555
jor,1858,1.4615
jor,1859,1.4688
jor,1860,1.476
jor,1861,1.4833
jor,1862,1.4905
jor,1863,1.4977
jor,1864,1.505
jor,1865,1.5122
jor,1866,1.5195
jor,1867,1.5267
jor,1868,1.534
jor,1869,1.5412
jor,1870,1.5496
jor,1871,1.5617
jor,1872,1.575
jor,1873,1.5883
jor,1874,1.6015
jor,1875,1.6148
jor,1876,1.6281
jor,1877,1.6414
jor,1878,1.6559
jor,1879,1.6691
jor,1880,1.6836
jor,1881,1.6969
jor,1882,1.7114
jor,1883,1.7259
jor,1884,1.7403
jor,1885,1.7548
jor,1886,1.7693
jor,1887,1.7838
jor,1888,1.7983
jor,1889,1.814
jor,1890,1.8284
jor,1891,1.8441
jor,1892,1.8586
jor,1893,1.8743
jor,1894,1.89
jor,1895,1.9057
jor,1896,1.9214
jor,1897,1.9383
jor,1898,1.954
jor,1899,1.9696
jor,1900,1.9865
jor,1901,2.0034
jor,1902,2.0203
jor,1903,2.036
jor,1904,2.0541
jor,1905,2.071
jor,1906,2.0879
jor,1907,2.1048
jor,1908,2.1229
jor,1909,2.141
jor,1910,2.1579
jor,1911,2.176
jor,1912,2.1941
jor,1913,2.2122
jor,1914,2.2436
jor,1915,2.2738
jor,1916,2.3064
jor,1917,2.3377
jor,1918,2.3703
jor,1919,2.4029
jor,1920,2.4367
jor,1921,2.4705
jor,1922,2.5043
jor,1923,2.5393
jor,1924,2.5743
jor,1925,2.6093
jor,1926,2.6455
jor,1927,2.6817
jor,1928,2.7191
jor,1929,2.7565
jor,1930,2.7952
jor,1931,2.8338
jor,1932,2.8736
jor,1933,2.9134
jor,1934,2.9533
jor,1935,2.9943
jor,1936,3.0353
jor,1937,3.0776
jor,1938,3.1198
jor,1939,3.1633
jor,1940,3.2067
jor,1941,3.2514
jor,1942,3.296
jor,1943,3.3419
jor,1944,3.3889
jor,1945,3.436
jor,1946,3.4831
jor,1947,3.5314
jor,1948,3.5796
jor,1949,3.6291
jor,1950,3.6798
jor,1951,3.751
jor,1952,3.8186
jor,1953,3.8886
jor,1954,3.9538
jor,1955,3.5953
jor,1956,4.7334
jor,1957,4.6562
jor,1958,4.912
jor,1959,5.0593
jor,1960,5.1558
jor,1961,5.9693
jor,1962,5.851
jor,1963,5.9427
jor,1964,6.72
jor,1965,7.2075
jor,1966,7.1351
jor,1967,6.9891
jor,1968,6.137
jor,1969,6.3929
jor,1970,5.5469
jor,1971,5.5034
jor,1972,5.5022
jor,1973,5.6036
jor,1974,5.9077
jor,1975,6.1141
jor,1976,7.362
jor,1977,7.5986
jor,1978,8.9165
jor,1979,9.4403
jor,1980,10.8367
jor,1981,10.9368
jor,1982,11.7337
jor,1983,11.5675
jor,1984,12.1826
jor,1985,12.376
jor,1986,11.1832
jor,1987,11.4798
jor,1988,10.6483
jor,1989,9.9471
jor,1990,8.9135
jor,1991,7.239
jor,1992,8.8732
jor,1993,8.1728
jor,1994,7.8141
jor,1995,7.3802
jor,1996,7.6185
jor,1997,7.7222
jor,1998,8.093
jor,1999,8.1508
jor,2000,9.1368
jor,2001,9.423
jor,2002,9.1417
jor,2003,8.9059
jor,2004,9.3723
jor,2005,9.8559
jor,2006,9.932
jor,2007,10.1185
jor,2008,10.1252
jor,2009,10.7126
jor,2010,10.7883
jor,2011,11.3282
jor,2012,11.803
jor,2013,12.203
jor,2014,11.5662
jor,2015,11.6012
jor,2016,11.2668
jor,2017,11.7288
jor,2018,11.5915
jor,2019,11.4701
jor,2020,11.0908
jor,2021,11.1933
jor,2022,11.4017
jor,2023,11.6785
jor,2024,11.9894
jor,2025,12.3083
jor,2026,12.6363
jor,2027,12.9689
jor,2028,13.3026
jor,2029,13.6329
jor,2030,13.9609
jor,2031,14.2843
jor,2032,14.6055
jor,2033,14.9255
jor,2034,15.249
jor,2035,15.5747
jor,2036,15.9061
jor,2037,16.2444
jor,2038,16.5895
jor,2039,16.9414
jor,2040,17.3013
jor,2041,17.6692
jor,2042,18.0439
jor,2043,18.4266
jor,2044,18.8184
jor,2045,19.2181
jor,2046,19.6258
jor,2047,20.0427
jor,2048,20.4675
jor,2049,20.9026
jor,2050,21.3468
jpn,1800,1.545
jpn,1801,1.545
jpn,1802,1.5439
jpn,1803,1.5439
jpn,1804,1.5439
jpn,1805,1.5439
jpn,1806,1.5439
jpn,1807,1.5439
jpn,1808,1.5439
jpn,1809,1.5439
jpn,1810,1.5439
jpn,1811,1.5439
jpn,1812,1.5439
jpn,1813,1.545
jpn,1814,1.545
jpn,1815,1.545
jpn,1816,1.545
jpn,1817,1.545
jpn,1818,1.545
jpn,1819,1.545
jpn,1820,1.545
jpn,1821,1.5501
jpn,1822,1.5552
jpn,1823,1.5603
jpn,1824,1.5654
jpn,1825,1.5705
jpn,1826,1.5756
jpn,1827,1.5807
jpn,1828,1.5868
jpn,1829,1.5919
jpn,1830,1.597
jpn,1831,1.6021
jpn,1832,1.6072
jpn,1833,1.6133
jpn,1834,1.6184
jpn,1835,1.6235
jpn,1836,1.6286
jpn,1837,1.6347
jpn,1838,1.6398
jpn,1839,1.6449
jpn,1840,1.651
jpn,1841,1.6561
jpn,1842,1.6622
jpn,1843,1.6673
jpn,1844,1.6724
jpn,1845,1.6785
jpn,1846,1.6836
jpn,1847,1.6836
jpn,1848,1.6836
jpn,1849,1.6847
jpn,1850,1.6847
jpn,1851,1.6928
jpn,1852,1.7
jpn,1853,1.7081
jpn,1854,1.7163
jpn,1855,1.7255
jpn,1856,1.7336
jpn,1857,1.7418
jpn,1858,1.7499
jpn,1859,1.7581
jpn,1860,1.7662
jpn,1861,1.7754
jpn,1862,1.7836
jpn,1863,1.7917
jpn,1864,1.8009
jpn,1865,1.8091
jpn,1866,1.8183
jpn,1867,1.8264
jpn,1868,1.8356
jpn,1869,1.8448
jpn,1870,1.8529
jpn,1871,1.8611
jpn,1872,1.8692
jpn,1873,1.8774
jpn,1874,1.8856
jpn,1875,1.8978
jpn,1876,1.91
jpn,1877,1.9233
jpn,1878,1.9355
jpn,1879,1.9488
jpn,1880,1.962
jpn,1881,1.9743
jpn,1882,1.9875
jpn,1883,2.0008
jpn,1884,2.0141
jpn,1885,2.0273
jpn,1886,2.1487
jpn,1887,2.167
jpn,1888,2.0212
jpn,1889,2.0579
jpn,1890,2.1742
jpn,1891,2.0518
jpn,1892,2.1599
jpn,1893,2.1497
jpn,1894,2.3649
jpn,1895,2.371
jpn,1896,2.2333
jpn,1897,2.2333
jpn,1898,2.6188
jpn,1899,2.4689
jpn,1900,2.4903
jpn,1901,2.5352
jpn,1902,2.3608
jpn,1903,2.5851
jpn,1904,2.5556
jpn,1905,2.476
jpn,1906,2.732
jpn,1907,2.7656
jpn,1908,2.7646
jpn,1909,2.7371
jpn,1910,2.7177
jpn,1911,2.8146
jpn,1912,2.838
jpn,1913,2.8513
jpn,1914,2.7656
jpn,1915,2.9461
jpn,1916,3.3183
jpn,1917,3.4489
jpn,1918,3.4876
jpn,1919,3.7762
jpn,1920,3.4886
jpn,1921,3.8058
jpn,1922,3.8048
jpn,1923,3.8048
jpn,1924,3.8894
jpn,1925,4.0047
jpn,1926,3.9394
jpn,1927,3.9251
jpn,1928,4.1688
jpn,1929,4.2983
jpn,1930,3.9108
jpn,1931,3.8945
jpn,1932,4.1393
jpn,1933,4.4411
jpn,1934,4.4054
jpn,1935,4.487
jpn,1936,4.6746
jpn,1937,4.7797
jpn,1938,4.9928
jpn,1939,5.6343
jpn,1940,5.7271
jpn,1941,5.8484
jpn,1942,5.7923
jpn,1943,5.6597
jpn,1944,5.6485
jpn,1945,4.3136
jpn,1946,3.251
jpn,1947,3.1797
jpn,1948,3.351
jpn,1949,3.3622
jpn,1950,3.5916
jpn,1951,3.9751
jpn,1952,4.3677
jpn,1953,4.6257
jpn,1954,4.8276
jpn,1955,5.1805
jpn,1956,5.5119
jpn,1957,5.8637
jpn,1958,6.1492
jpn,1959,6.6448
jpn,1960,7.4525
jpn,1961,8.2571
jpn,1962,8.8924
jpn,1963,9.5288
jpn,1964,10.5067
jpn,1965,10.9769
jpn,1966,12.0078
jpn,1967,13.1724
jpn,1968,14.6715
jpn,1969,16.2736
jpn,1970,17.7757
jpn,1971,18.3325
jpn,1972,19.5572
jpn,1973,20.7871
jpn,1974,20.217
jpn,1975,20.5332
jpn,1976,21.0757
jpn,1977,21.7416
jpn,1978,22.6298
jpn,1979,23.618
jpn,1980,24.0391
jpn,1981,24.5684
jpn,1982,25.5377
jpn,1983,26.2211
jpn,1984,26.8725
jpn,1985,27.8057
jpn,1986,28.6544
jpn,1987,29.7623
jpn,1988,31.1628
jpn,1989,32.5643
jpn,1990,34.0079
jpn,1991,34.6554
jpn,1992,35.3553
jpn,1993,35.6492
jpn,1994,36.345
jpn,1995,37.1103
jpn,1996,37.7886
jpn,1997,37.9599
jpn,1998,37.6346
jpn,1999,38.0017
jpn,2000,38.5361
jpn,2001,39.1732
jpn,2002,39.5442
jpn,2003,39.7196
jpn,2004,40.2267
jpn,2005,40.7198
jpn,2006,41.115
jpn,2007,41.452
jpn,2008,41.0111
jpn,2009,44.5146
jpn,2010,49.453
jpn,2011,48.0116
jpn,2012,47.6931
jpn,2013,47.4877
jpn,2014,47.1432
jpn,2015,47.0821
jpn,2016,47.013
jpn,2017,47.7092
jpn,2018,47.7997
jpn,2019,50.505
jpn,2020,48.2311
jpn,2021,49.9886
jpn,2022,51.4614
jpn,2023,52.2771
jpn,2024,52.8844
jpn,2025,53.4468
jpn,2026,53.9874
jpn,2027,54.5692
jpn,2028,55.2262
jpn,2029,55.9825
jpn,2030,56.8492
jpn,2031,57.8286
jpn,2032,58.9073
jpn,2033,60.071
jpn,2034,61.3001
jpn,2035,62.5788
jpn,2036,63.8988
jpn,2037,65.2527
jpn,2038,66.637
jpn,2039,68.0515
jpn,2040,69.4963
jpn,2041,70.9715
jpn,2042,72.4781
jpn,2043,74.0175
jpn,2044,75.5884
jpn,2045,77.1932
jpn,2046,78.832
jpn,2047,80.5059
jpn,2048,82.215
jpn,2049,83.9605
jpn,2050,85.7423
kaz,1800,0.5749
kaz,1801,0.5754
kaz,1802,0.5758
kaz,1803,0.5767
kaz,1804,0.5772
kaz,1805,0.5781
kaz,1806,0.579
kaz,1807,0.5795
kaz,1808,0.5804
kaz,1809,0.5808
kaz,1810,0.5813
kaz,1811,0.5822
kaz,1812,0.5826
kaz,1813,0.584
kaz,1814,0.5844
kaz,1815,0.5849
kaz,1816,0.5858
kaz,1817,0.5862
kaz,1818,0.5867
kaz,1819,0.588
kaz,1820,0.5885
kaz,1821,0.5925
kaz,1822,0.5961
kaz,1823,0.5997
kaz,1824,0.6038
kaz,1825,0.6079
kaz,1826,0.6115
kaz,1827,0.6155
kaz,1828,0.6196
kaz,1829,0.6236
kaz,1830,0.6277
kaz,1831,0.6318
kaz,1832,0.6358
kaz,1833,0.6399
kaz,1834,0.6444
kaz,1835,0.6484
kaz,1836,0.6525
kaz,1837,0.657
kaz,1838,0.6611
kaz,1839,0.6656
kaz,1840,0.6696
kaz,1841,0.6742
kaz,1842,0.6782
kaz,1843,0.6827
kaz,1844,0.6872
kaz,1845,0.6917
kaz,1846,0.6962
kaz,1847,0.7008
kaz,1848,0.7053
kaz,1849,0.7098
kaz,1850,0.7143
kaz,1851,0.7188
kaz,1852,0.7233
kaz,1853,0.7287
kaz,1854,0.7332
kaz,1855,0.7377
kaz,1856,0.7427
kaz,1857,0.7472
kaz,1858,0.7522
kaz,1859,0.7571
kaz,1860,0.7616
kaz,1861,0.767
kaz,1862,0.772
kaz,1863,0.777
kaz,1864,0.7819
kaz,1865,0.7869
kaz,1866,0.7918
kaz,1867,0.7973
kaz,1868,0.8027
kaz,1869,0.8076
kaz,1870,0.8126
kaz,1871,0.8184
kaz,1872,0.8234
kaz,1873,0.8288
kaz,1874,0.8342
kaz,1875,0.8396
kaz,1876,0.8451
kaz,1877,0.8505
kaz,1878,0.8559
kaz,1879,0.8617
kaz,1880,0.8672
kaz,1881,0.8726
kaz,1882,0.8784
kaz,1883,0.8843
kaz,1884,0.8897
kaz,1885,0.8956
kaz,1886,0.8613
kaz,1887,1.0069
kaz,1888,0.9691
kaz,1889,0.901
kaz,1890,0.8974
kaz,1891,0.8225
kaz,1892,0.9005
kaz,1893,1.0205
kaz,1894,1.1603
kaz,1895,1.0737
kaz,1896,1.1828
kaz,1897,1.163
kaz,1898,1.1945
kaz,1899,1.2676
kaz,1900,1.2405
kaz,1901,1.2716
kaz,1902,1.3821
kaz,1903,1.287
kaz,1904,1.4232
kaz,1905,1.2599
kaz,1906,1.2045
kaz,1907,1.1576
kaz,1908,1.2644
kaz,1909,1.3127
kaz,1910,1.4011
kaz,1911,1.2946
kaz,1912,1.3993
kaz,1913,1.4696
kaz,1914,1.4038
kaz,1915,1.4448
kaz,1916,1.2852
kaz,1917,1.1282
kaz,1918,0.6908
kaz,1919,0.5961
kaz,1920,0.5984
kaz,1921,0.5479
kaz,1922,0.6367
kaz,1923,0.7346
kaz,1924,0.9316
kaz,1925,1.1652
kaz,1926,1.31
kaz,1927,1.3659
kaz,1928,1.438
kaz,1929,1.4561
kaz,1930,1.5237
kaz,1931,1.5386
kaz,1932,1.517
kaz,1933,1.5756
kaz,1934,1.7217
kaz,1935,1.9706
kaz,1936,2.1068
kaz,1937,2.284
kaz,1938,2.2799
kaz,1939,2.3746
kaz,1940,2.2777
kaz,1941,2.2375
kaz,1942,2.1979
kaz,1943,2.1582
kaz,1944,2.1199
kaz,1945,2.082
kaz,1946,2.0454
