country,time,c_checkgvt_idea
lso,1988,-0.31586
lso,1989,0.04818
lso,1990,-0.15086
lso,1991,1.67909
lso,1992,-0.30696
lso,1993,25.17893
lso,1994,-0.54691
lso,1995,-15.14675
lso,1996,0.40984
lso,1997,-0.14917
lso,1998,14.59187
lso,1999,-14.33412
lso,2000,0.28069
lso,2001,-0.08918
lso,2002,16.82121
lso,2003,-0.01162
lso,2004,-0.20146
lso,2005,0.21798
lso,2006,-0.46659
lso,2007,0.37862
lso,2008,-0.42757
lso,2009,0.04133
lso,2010,1.15674
lso,2011,0.07973
lso,2012,2.0765
lso,2013,0.76327
lso,2014,0.01695
lso,2015,-0.53975
lso,2016,-0.51529
lso,2017,0.8081
lso,2018,-1.17964
lso,2019,5.09707
ltu,1992,3.23321
ltu,1993,-1.47039
ltu,1994,1.96713
ltu,1995,0.71489
ltu,1996,-0.72304
ltu,1997,1.48274
ltu,1998,-0.11955
ltu,1999,0.90196
ltu,2000,1.04348
ltu,2001,0.59704
ltu,2002,0.15662
ltu,2003,-0.16539
ltu,2004,-0.7328
ltu,2005,1.6009
ltu,2006,-0.65828
ltu,2007,-0.40924
ltu,2008,-0.15625
ltu,2009,0.38396
ltu,2010,0.80871
ltu,2011,0.23827
ltu,2012,-1.23531
ltu,2013,1.06901
ltu,2014,-0.34219
ltu,2015,0.08554
ltu,2016,-0.25084
ltu,2017,1.51248
ltu,2018,-6.88949
ltu,2019,0.97939
lux,1976,0.44065
lux,1977,0.12824
lux,1978,0.04074
lux,1979,-0.54074
lux,1980,-0.15844
lux,1981,0.90868
lux,1982,-0.18949
lux,1983,-0.09186
lux,1984,-0.14355
lux,1985,0.12639
lux,1986,0.58287
lux,1987,-0.06232
lux,1988,0.0599
lux,1989,0.17695
lux,1990,0.16212
lux,1991,-0.01336
lux,1992,-0.52287
lux,1993,0.17987
lux,1994,0.24233
lux,1995,-0.43601
lux,1996,0.44313
lux,1997,-0.57805
lux,1998,0.57623
lux,1999,-0.31827
lux,2000,-1.04552
lux,2001,0.15294
lux,2002,0.05043
lux,2003,-0.30419
lux,2004,0.15817
lux,2005,-0.03544
lux,2006,0.18301
lux,2007,0.11921
lux,2008,-0.24227
lux,2009,0.08739
lux,2010,-0.22902
lux,2011,-0.29739
lux,2012,0.7666
lux,2013,-0.46186
lux,2014,0.07525
lux,2015,0.22767
lux,2016,-0.04253
lux,2017,0.08416
lux,2018,0.10657
lux,2019,-0.47597
lva,1992,0.87524
lva,1993,-1.13201
lva,1994,0.06098
lva,1995,-1.77578
lva,1996,3.98152
lva,1997,-0.70493
lva,1998,-0.25284
lva,1999,0.95005
lva,2000,-0.08746
lva,2001,0.47091
lva,2002,0.63748
lva,2003,0.64714
lva,2004,0.30437
lva,2005,-1.61997
lva,2006,-0.27715
lva,2007,0.60372
lva,2008,-0.4231
lva,2009,1.38373
lva,2010,0.90607
lva,2011,0.25951
lva,2012,0.56511
lva,2013,-0.23176
lva,2014,0.62899
lva,2015,0.20459
lva,2016,0.16841
lva,2017,-0.29161
lva,2018,1.86525
lva,2019,0.17757
mar,1976,-0.53142
mar,1977,17.02356
mar,1978,-0.01685
mar,1979,2.12338
mar,1980,-0.7681
mar,1981,0.2408
mar,1982,0.12392
mar,1983,0.89781
mar,1984,-1.46412
mar,1985,0.78742
mar,1986,-0.39316
mar,1987,-0.11043
mar,1988,-0.38803
mar,1989,0.0311
mar,1990,3.4178
mar,1991,1.09235
mar,1992,1.79927
mar,1993,0.81152
mar,1994,0.62869
mar,1995,0.5823
mar,1996,0.13754
mar,1997,-0.77614
mar,1998,0.70086
mar,1999,0.00577
mar,2000,3.65109
mar,2001,0.96355
mar,2002,-0.23418
mar,2003,-0.86162
mar,2004,0.2083
mar,2005,0.42566
mar,2006,-0.12289
mar,2007,-0.19851
mar,2008,0.33342
mar,2009,-0.67877
mar,2010,1.36397
mar,2011,-0.26427
mar,2012,0.46596
mar,2013,-1.25694
mar,2014,-0.05177
mar,2015,0.1582
mar,2016,0.74152
mar,2017,0.67153
mar,2018,-1.10964
mar,2019,-1.04076
mda,1992,1.44331
mda,1993,0.66969
mda,1994,-4.10469
mda,1995,0.3022
mda,1996,0.34799
mda,1997,-0.38119
mda,1998,2.51458
mda,1999,0.82044
mda,2000,-1.14246
mda,2001,-5.69877
mda,2002,-0.19674
mda,2003,-0.55012
mda,2004,0.36608
mda,2005,5.05452
mda,2006,0.06621
mda,2007,0.36755
mda,2008,-1.14708
mda,2009,2.32838
mda,2010,12.76254
mda,2011,-0.34826
mda,2012,-0.99872
mda,2013,-1.51073
mda,2014,-0.8955
mda,2015,-1.92646
mda,2016,-6.94496
mda,2017,-0.04535
mda,2018,-0.00993
mda,2019,1.51135
mdg,1976,-3.54004
mdg,1977,-0.8807
mdg,1978,-0.31928
mdg,1979,-0.44297
mdg,1980,0.63267
mdg,1981,1.33961
mdg,1982,0.43443
mdg,1983,0.70649
mdg,1984,0.1689
mdg,1985,0.38918
mdg,1986,-0.42337
mdg,1987,0.17311
mdg,1988,0.59371
mdg,1989,0.31155
mdg,1990,1.61089
mdg,1991,6.48729
mdg,1992,23.73451
mdg,1993,-2.1555
mdg,1994,-1.26147
mdg,1995,-1.49533
mdg,1996,-1.02882
mdg,1997,-5.81045
mdg,1998,-1.63837
mdg,1999,-0.38507
mdg,2000,0.91531
mdg,2001,0.29457
mdg,2002,-2.05133
mdg,2003,-0.47908
mdg,2004,-0.33824
mdg,2005,-0.72805
mdg,2006,-1.68247
mdg,2007,1.41298
mdg,2008,-0.12741
mdg,2009,-2.00333
mdg,2010,-14.34077
mdg,2011,-0.03261
mdg,2012,-0.01452
mdg,2013,19.93288
mdg,2014,1.60304
mdg,2015,-0.18536
mdg,2016,0.26792
mdg,2017,-0.08804
mdg,2018,1.48393
mdg,2019,-1.72139
mex,1976,0.34629
mex,1977,1.33897
mex,1978,-0.16106
mex,1979,0.37206
mex,1980,0.13454
mex,1981,0.30163
mex,1982,1.94544
mex,1983,0.15261
mex,1984,-0.10807
mex,1985,-0.04577
mex,1986,-0.05692
mex,1987,1.04676
mex,1988,3.71651
mex,1989,1.59334
mex,1990,0.98497
mex,1991,0.79245
mex,1992,0.59092
mex,1993,-0.42394
mex,1994,4.11654
mex,1995,0.81419
mex,1996,0.42801
mex,1997,1.60401
mex,1998,-0.04525
mex,1999,0.40199
mex,2000,10.93606
mex,2001,1.57251
mex,2002,1.26896
mex,2003,0.45009
mex,2004,0.44421
mex,2005,-0.22605
mex,2006,-0.02565
mex,2007,0.61307
mex,2008,-0.25715
mex,2009,0.05777
mex,2010,-0.90078
mex,2011,-0.26923
mex,2012,-0.9186
mex,2013,-2.03556
mex,2014,-0.07835
mex,2015,1.92336
mex,2016,0.34092
mex,2017,-0.95769
mex,2018,3.24311
mex,2019,-1.6427
mkd,1992,0.50103
mkd,1993,0.74223
mkd,1994,17.07541
mkd,1995,0.15512
mkd,1996,2.79965
mkd,1997,1.6864
mkd,1998,0.1171
mkd,1999,0.64298
mkd,2000,-1.15831
mkd,2001,-0.8737
mkd,2002,3.403
mkd,2003,0.11716
mkd,2004,0.2337
mkd,2005,-1.29878
mkd,2006,-1.26433
mkd,2007,-0.37744
mkd,2008,-1.06461
mkd,2009,-1.84075
mkd,2010,-2.1622
mkd,2011,-1.58307
mkd,2012,-3.49904
mkd,2013,-3.81947
mkd,2014,-0.66741
mkd,2015,-0.50653
mkd,2016,2.26703
mkd,2017,7.12077
mkd,2018,-0.80968
mkd,2019,1.73505
mli,1976,0.56312
mli,1977,-0.77488
mli,1978,0.49371
mli,1979,9.15524
mli,1980,0.25873
mli,1981,-0.51133
mli,1982,0.43367
mli,1983,0.59044
mli,1984,-0.55825
mli,1985,-0.08994
mli,1986,0.22365
mli,1987,0.50171
mli,1988,1.32264
mli,1989,0.22748
mli,1990,0.04476
mli,1991,-34.7507
mli,1992,65.26707
mli,1993,-0.88295
mli,1994,0.19937
mli,1995,0.87907
mli,1996,-0.13434
mli,1997,-0.36293
mli,1998,0.1874
mli,1999,-0.28084
mli,2000,0.29295
mli,2001,-0.11682
mli,2002,-1.78025
mli,2003,-0.23152
mli,2004,0.65287
mli,2005,-0.29441
mli,2006,-0.41351
mli,2007,0.49547
mli,2008,-0.1831
mli,2009,-0.39939
mli,2010,-0.05254
mli,2011,0.16055
mli,2012,-63.00217
mli,2013,58.37495
mli,2014,1.93346
mli,2015,0.07375
mli,2016,0.77053
mli,2017,0.06472
mli,2018,-2.53363
mli,2019,-3.62556
mmr,1976,-0.50538
mmr,1977,0.1545
mmr,1978,-0.0696
mmr,1979,0.1581
mmr,1980,0.69382
mmr,1981,0.75027
mmr,1982,-0.75919
mmr,1983,-0.04096
mmr,1984,0.95942
mmr,1985,-0.45659
mmr,1986,0.00883
mmr,1987,0.19132
mmr,1988,8.99489
mmr,1989,-8.34498
mmr,1990,10.38074
mmr,1991,-8.59312
mmr,1992,-0.0023
mmr,1993,-0.42888
mmr,1994,0.56102
mmr,1995,-0.26036
mmr,1996,-0.31594
mmr,1997,0.50377
mmr,1998,-0.49156
mmr,1999,-0.0793
mmr,2000,-0.04443
mmr,2001,0.72922
mmr,2002,-0.21742
mmr,2003,-0.19183
mmr,2004,-1.63399
mmr,2005,1.77517
mmr,2006,0.02184
mmr,2007,-0.18395
mmr,2008,0.07506
mmr,2009,1.19712
mmr,2010,14.16882
mmr,2011,14.29824
mmr,2012,3.02187
mmr,2013,2.60478
mmr,2014,-0.61078
mmr,2015,0.13434
mmr,2016,5.55662
mmr,2017,-0.91377
mmr,2018,2.87381
mmr,2019,1.87671
mng,1976,0.06516
mng,1977,-0.23365
mng,1978,-0.1825
mng,1979,0.37515
mng,1980,-0.77987
mng,1981,0.28729
mng,1982,0.36683
mng,1983,-0.02448
mng,1984,-0.23244
mng,1985,-0.31221
mng,1986,0.02491
mng,1987,0.09326
mng,1988,0.37001
mng,1989,3.16766
mng,1990,27.58662
mng,1991,12.4455
mng,1992,5.50068
mng,1993,0.03642
mng,1994,1.46811
mng,1995,0.19784
mng,1996,1.60346
mng,1997,-0.51987
mng,1998,0.59355
mng,1999,0.50641
mng,2000,-5.76584
mng,2001,0.03896
mng,2002,0.16464
mng,2003,0.056
mng,2004,-0.45869
mng,2005,0.56474
mng,2006,-0.24063
mng,2007,0.04588
mng,2008,-0.39181
mng,2009,-0.31985
mng,2010,1.12601
mng,2011,0.22061
mng,2012,-0.4696
mng,2013,-2.22039
mng,2014,0.12286
mng,2015,0.30191
mng,2016,-1.18731
mng,2017,-3.01921
mng,2018,-0.17178
mng,2019,1.5292
moz,1976,-1.2921
moz,1977,-1.58291
moz,1978,0.05079
moz,1979,0.08583
moz,1980,0.39404
moz,1981,-0.50127
moz,1982,0.68344
moz,1983,-0.30705
moz,1984,-0.68139
moz,1985,0.52261
moz,1986,0.61573
moz,1987,-0.6992
moz,1988,0.58302
moz,1989,-0.50816
moz,1990,11.15495
moz,1991,6.12787
moz,1992,4.12349
moz,1993,-0.30298
moz,1994,7.66647
moz,1995,2.45816
moz,1996,-0.40519
moz,1997,0.01772
moz,1998,0.0965
moz,1999,-0.03176
moz,2000,3.18
moz,2001,-0.3414
moz,2002,0.45946
moz,2003,-0.03135
moz,2004,0.30705
moz,2005,-0.46887
moz,2006,-0.60505
moz,2007,0.37064
moz,2008,-1.11652
moz,2009,0.31428
moz,2010,0.28352
moz,2011,-0.21706
moz,2012,0.34338
moz,2013,-0.78251
moz,2014,0.08408
moz,2015,1.49427
moz,2016,-0.46785
moz,2017,0.10943
moz,2018,-0.45975
moz,2019,-1.41349
mrt,1976,0.21179
mrt,1977,-0.02229
mrt,1978,-2.93836
mrt,1979,-14.8337
mrt,1980,-0.05882
mrt,1981,0.22402
mrt,1982,0.0348
mrt,1983,0.1942
mrt,1984,3.0522
mrt,1985,0.3618
mrt,1986,0.11288
mrt,1987,0.33151
mrt,1988,1.05592
mrt,1989,0.86557
mrt,1990,1.1609
mrt,1991,2.03755
mrt,1992,13.67746
mrt,1993,-0.35989
mrt,1994,0.32954
mrt,1995,0.61459
mrt,1996,0.46038
mrt,1997,0.52565
mrt,1998,-0.14538
mrt,1999,0.17739
mrt,2000,0.51829
mrt,2001,0.44013
mrt,2002,-0.35774
mrt,2003,0.03012
mrt,2004,1.01244
mrt,2005,2.17356
mrt,2006,4.71265
mrt,2007,4.28478
mrt,2008,-15.66796
mrt,2009,10.80954
mrt,2010,-0.95956
mrt,2011,0.07493
mrt,2012,0.32838
mrt,2013,-2.92951
mrt,2014,-0.47982
mrt,2015,0.6225
mrt,2016,-0.3364
mrt,2017,-6.17442
mrt,2018,3.09326
mrt,2019,0.69828
mus,1976,0.65908
mus,1977,-0.59824
mus,1978,0.34202
mus,1979,0.23065
mus,1980,0.62409
mus,1981,0.10439
mus,1982,0.4417
mus,1983,0.06689
mus,1984,-0.10669
mus,1985,-0.25165
mus,1986,0.05546
mus,1987,-0.02336
mus,1988,-0.35219
mus,1989,0.71961
mus,1990,-3.86763
mus,1991,-0.16521
mus,1992,0.8247
mus,1993,-0.49388
mus,1994,0.44012
mus,1995,-0.18046
mus,1996,0.17337
mus,1997,0.56655
mus,1998,-0.02168
mus,1999,-0.27224
mus,2000,3.55998
mus,2001,0.01815
mus,2002,0.61417
mus,2003,0.39372
mus,2004,-0.54411
mus,2005,-0.66887
mus,2006,-0.09469
mus,2007,0.15908
mus,2008,-0.94998
mus,2009,-0.25175
mus,2010,2.95195
mus,2011,-0.00822
mus,2012,0.52362
mus,2013,-3.56814
mus,2014,-1.79584
mus,2015,0.57334
mus,2016,0.13361
mus,2017,1.41101
mus,2018,1.57371
mus,2019,-0.96573
mwi,1976,0.07004
mwi,1977,-0.34313
mwi,1978,0.53119
mwi,1979,-0.53145
mwi,1980,-0.22759
mwi,1981,-0.22832
mwi,1982,0.11396
mwi,1983,0.58837
mwi,1984,-0.65075
mwi,1985,0.08617
mwi,1986,-0.20707
mwi,1987,0.75337
mwi,1988,-0.32741
mwi,1989,-0.18732
mwi,1990,0.24249
mwi,1991,-0.27787
mwi,1992,5.72719
mwi,1993,6.89052
mwi,1994,18.16536
mwi,1995,13.11169
mwi,1996,-0.34545
mwi,1997,0.02366
mwi,1998,0.11219
mwi,1999,0.19366
mwi,2000,-0.15615
mwi,2001,-0.00084
mwi,2002,-0.21374
mwi,2003,1.13425
mwi,2004,1.1905
mwi,2005,0.32911
mwi,2006,0.14525
mwi,2007,-0.1366
mwi,2008,-0.06385
mwi,2009,-0.81091
mwi,2010,0.41109
mwi,2011,0.31487
mwi,2012,-0.58856
mwi,2013,1.80109
mwi,2014,1.67467
mwi,2015,-0.49431
mwi,2016,0.0885
mwi,2017,1.91458
mwi,2018,0.22283
mwi,2019,-0.16205
mys,1976,-0.31224
mys,1977,-0.14076
mys,1978,0.21614
mys,1979,-0.37397
mys,1980,-0.29011
mys,1981,-0.97544
mys,1982,-1.89094
mys,1983,-0.28116
mys,1984,-0.32817
mys,1985,0.65281
mys,1986,-0.22001
mys,1987,-2.43049
mys,1988,-1.48815
mys,1989,0.53983
mys,1990,-0.29841
mys,1991,-0.58609
mys,1992,0.86128
mys,1993,-0.35767
mys,1994,0.19163
mys,1995,0.10658
mys,1996,-0.05087
mys,1997,-0.17523
mys,1998,0.19795
mys,1999,-0.03843
mys,2000,1.60908
mys,2001,-0.0208
mys,2002,0.95467
mys,2003,-0.11851
mys,2004,4.18417
mys,2005,-0.61253
mys,2006,0.99097
mys,2007,-0.8559
mys,2008,-0.23551
mys,2009,0.17595
mys,2010,0.32483
mys,2011,0.61427
mys,2012,0.00912
mys,2013,-0.4486
mys,2014,-0.42014
mys,2015,-0.72142
mys,2016,0.08287
mys,2017,-2.06898
mys,2018,17.68537
mys,2019,0.65809
nam,1991,2.82015
nam,1992,-0.39423
nam,1993,0.50975
nam,1994,-0.28366
nam,1995,0.20949
nam,1996,0.57188
nam,1997,-0.29964
nam,1998,0.32114
nam,1999,-0.90666
nam,2000,0.77815
nam,2001,-0.18201
nam,2002,-0.52634
nam,2003,0.87162
nam,2004,-0.33472
nam,2005,0.5815
nam,2006,0.04872
nam,2007,0.59034
nam,2008,-0.17246
nam,2009,-0.54839
nam,2010,0.19134
nam,2011,-0.57005
nam,2012,0.40393
nam,2013,-0.62551
nam,2014,0.05879
nam,2015,-0.49561
nam,2016,-0.20412
nam,2017,1.7707
nam,2018,-3.8817
nam,2019,-3.24286
ner,1976,0.58593
ner,1977,-0.89664
ner,1978,0.56505
ner,1979,-0.23408
ner,1980,0.13925
ner,1981,-0.81402
ner,1982,1.02699
ner,1983,-0.66378
ner,1984,0.62465
ner,1985,-0.13796
ner,1986,-0.2248
ner,1987,4.17581
ner,1988,3.83433
ner,1989,18.42648
ner,1990,3.93049
ner,1991,1.88329
ner,1992,0.42795
ner,1993,12.01976
ner,1994,-0.26851
ner,1995,1.32077
ner,1996,-20.88274
ner,1997,7.82518
ner,1998,-0.12405
ner,1999,-2.55758
ner,2000,8.78709
ner,2001,0.53908
ner,2002,0.11011
ner,2003,-0.34923
ner,2004,0.04109
ner,2005,-2.83491
ner,2006,0.49634
ner,2007,0.13413
ner,2008,-0.66951
ner,2009,-6.8005
ner,2010,-10.50804
ner,2011,16.87604
ner,2012,3.74324
ner,2013,1.90802
ner,2014,-0.08982
ner,2015,0.23338
ner,2016,-0.4517
ner,2017,-0.50721
ner,2018,-0.81135
ner,2019,0.12648
nga,1976,-0.84488
nga,1977,0.32596
nga,1978,0.96798
nga,1979,21.59726
nga,1980,0.41863
nga,1981,-0.03617
nga,1982,0.19377
nga,1983,2.34806
nga,1984,-24.41652
nga,1985,-0.09849
nga,1986,-0.29684
nga,1987,-0.23555
nga,1988,0.59483
nga,1989,-0.3744
nga,1990,0.06456
nga,1991,0.20526
nga,1992,17.16795
nga,1993,-12.76399
nga,1994,-4.67625
nga,1995,-0.21003
nga,1996,0.10235
nga,1997,0.33256
nga,1998,-37.82558
nga,1999,59.58687
nga,2000,-0.25898
nga,2001,0.17251
nga,2002,0.43589
nga,2003,0.69643
nga,2004,-0.28281
nga,2005,-0.48738
nga,2006,0.12914
nga,2007,0.98085
nga,2008,0.32499
nga,2009,-0.29559
nga,2010,4.29157
nga,2011,-0.00194
nga,2012,-0.13042
nga,2013,2.56009
nga,2014,0.08198
nga,2015,1.05218
nga,2016,-0.92006
nga,2017,-0.93862
nga,2018,-2.52051
nga,2019,-3.60448
nic,1976,0.42359
nic,1977,0.2138
nic,1978,-0.42168
nic,1979,-4.96442
nic,1980,3.74902
nic,1981,-0.03249
nic,1982,-1.02832
nic,1983,0.93354
nic,1984,10.2274
nic,1985,1.96579
nic,1986,-0.62805
nic,1987,0.21516
nic,1988,-0.11486
nic,1989,0.16377
nic,1990,17.64023
nic,1991,0.15068
nic,1992,0.89529
nic,1993,0.19348
nic,1994,-0.51879
nic,1995,1.01203
nic,1996,0.40417
nic,1997,-2.30958
nic,1998,0.02173
nic,1999,-0.06921
nic,2000,1.47763
nic,2001,-0.13942
nic,2002,0.7006
nic,2003,0.29182
nic,2004,0.38419
nic,2005,-0.20398
nic,2006,-4.88179
nic,2007,-8.03818
nic,2008,-3.77418
nic,2009,0.06551
nic,2010,-0.15328
nic,2011,-0.2573
nic,2012,-2.56024
nic,2013,-6.67372
nic,2014,-0.24265
nic,2015,-0.42177
nic,2016,0.0426
nic,2017,-0.81429
nic,2018,-3.48471
nic,2019,-2.70621
nld,1976,-0.11127
nld,1977,-0.14599
nld,1978,0.0232
nld,1979,-0.01966
nld,1980,2.12561
nld,1981,-0.00257
nld,1982,2.01056
nld,1983,-0.44491
nld,1984,0.30293
nld,1985,0.26522
nld,1986,-0.5586
nld,1987,0.65982
nld,1988,-0.36126
nld,1989,-0.22251
nld,1990,0.35967
nld,1991,-0.0945
nld,1992,-0.1352
nld,1993,0.28898
nld,1994,-0.21967
nld,1995,-0.41893
nld,1996,0.38646
nld,1997,-0.20429
nld,1998,-0.72576
nld,1999,-0.23107
nld,2000,0.27759
nld,2001,0.04984
nld,2002,-2.10362
nld,2003,1.62659
nld,2004,-0.16296
nld,2005,-0.16706
nld,2006,0.1902
nld,2007,0.44438
nld,2008,-0.70138
nld,2009,-0.0176
nld,2010,3.62099
nld,2011,0.31841
nld,2012,-0.28879
nld,2013,0.86627
nld,2014,-0.21202
nld,2015,0.3041
nld,2016,0.03263
nld,2017,-0.01587
nld,2018,-2.56171
nld,2019,0.67862
nor,1976,-0.45134
nor,1977,-0.1861
nor,1978,0.43735
nor,1979,0.21472
nor,1980,1.12455
nor,1981,-0.58883
nor,1982,0.3991
nor,1983,-0.2093
nor,1984,0.75898
nor,1985,-0.28513
nor,1986,0.04874
nor,1987,-0.29891
nor,1988,0.36974
nor,1989,-0.4135
nor,1990,4.10003
nor,1991,0.21359
nor,1992,-0.01062
nor,1993,-0.49132
nor,1994,0.42301
nor,1995,0.12286
nor,1996,0.0716
nor,1997,-0.43343
nor,1998,0.10657
nor,1999,-0.19312
nor,2000,1.53237
nor,2001,0.36602
nor,2002,-0.25225
nor,2003,-0.22428
nor,2004,0.12511
nor,2005,0.18558
nor,2006,-0.37744
nor,2007,-0.07537
nor,2008,-0.01941
nor,2009,0.2319
nor,2010,-0.01495
nor,2011,-0.10189
nor,2012,-0.31614
nor,2013,-0.33259
nor,2014,-0.45597
nor,2015,0.42539
nor,2016,0.01338
nor,2017,-0.28075
nor,2018,-5.68471
nor,2019,0.53825
npl,1976,0.09753
npl,1977,0.11424
npl,1978,-0.45487
npl,1979,0.34962
npl,1980,1.34392
npl,1981,14.84548
npl,1982,2.09576
npl,1983,0.11702
npl,1984,-0.62684
npl,1985,0.51981
npl,1986,-0.34948
npl,1987,-0.35769
npl,1988,0.5022
npl,1989,-0.08673
npl,1990,17.86854
npl,1991,7.3362
npl,1992,-0.01298
npl,1993,-0.76827
npl,1994,0.06527
npl,1995,-0.72508
npl,1996,0.23857
npl,1997,0.60198
npl,1998,-0.14883
npl,1999,-0.34744
npl,2000,-1.90235
npl,2001,0.22663
npl,2002,-16.91519
npl,2003,-4.78315
npl,2004,0.17846
npl,2005,-1.28105
npl,2006,4.32572
npl,2007,3.73821
npl,2008,21.11101
npl,2009,3.11858
npl,2010,-1.45651
npl,2011,1.1793
npl,2012,-4.8152
npl,2013,-4.32861
npl,2014,3.74256
npl,2015,3.42003
npl,2016,0.80168
npl,2017,-0.39931
npl,2018,-2.48054
npl,2019,-6.13135
nzl,1976,0.81793
nzl,1977,0.15784
nzl,1978,0.94688
nzl,1979,-0.10406
nzl,1980,-0.23517
nzl,1981,-0.04314
nzl,1982,-0.06068
nzl,1983,0.02499
nzl,1984,0.58709
nzl,1985,0.66711
nzl,1986,2.80143
nzl,1987,1.03792
nzl,1988,-0.37641
nzl,1989,-0.2457
nzl,1990,-0.4682
nzl,1991,0.70706
nzl,1992,-0.12974
nzl,1993,-0.376
nzl,1994,0.0141
nzl,1995,0.34803
nzl,1996,-0.00614
nzl,1997,2.27108
nzl,1998,0.25075
nzl,1999,0.03734
nzl,2000,0.14202
nzl,2001,0.09474
nzl,2002,-0.43738
nzl,2003,0.60818
nzl,2004,-0.04957
nzl,2005,0.18735
nzl,2006,-0.27441
nzl,2007,0.09634
nzl,2008,-0.27865
nzl,2009,0.05749
nzl,2010,0.18777
nzl,2011,-0.69776
nzl,2012,-0.24495
nzl,2013,0.07868
nzl,2014,0.00486
nzl,2015,-0.08157
nzl,2016,0.14478
nzl,2017,-2.41156
nzl,2018,0.97958
nzl,2019,0.34066
omn,1976,0.31765
omn,1977,0.60857
omn,1978,-0.43622
omn,1979,0.05193
omn,1980,-0.08211
omn,1981,0.55632
omn,1982,0.13542
omn,1983,0.01484
omn,1984,-0.55025
omn,1985,0.34481
omn,1986,-0.33617
omn,1987,-0.01242
omn,1988,0.21334
omn,1989,-0.11068
omn,1990,1.26607
omn,1991,1.541
omn,1992,0.48
omn,1993,-0.14833
omn,1994,-0.22144
omn,1995,0.3176
omn,1996,0.43927
omn,1997,-0.13602
omn,1998,0.23107
omn,1999,0.27582
omn,2000,12.33603
omn,2001,0.2553
omn,2002,-0.54238
omn,2003,0.45033
omn,2004,0.08634
omn,2005,-0.13936
omn,2006,0.15375
omn,2007,0.38129
omn,2008,-0.55553
omn,2009,0.24491
omn,2010,0.14324
omn,2011,2.63349
omn,2012,0.75188
omn,2013,0.3961
omn,2014,-0.5712
omn,2015,-0.12649
omn,2016,-0.05793
omn,2017,0.78165
omn,2018,0.72007
omn,2019,-0.67783
pak,1976,-0.14136
pak,1977,-0.43759
pak,1978,-6.36293
pak,1979,0.2957
pak,1980,0.03834
pak,1981,-0.07218
pak,1982,0.47815
pak,1983,-0.3919
pak,1984,-0.35866
pak,1985,18.34073
pak,1986,0.84559
pak,1987,0.22891
pak,1988,1.66577
pak,1989,4.36138
pak,1990,1.66799
pak,1991,-0.30938
pak,1992,0.28664
pak,1993,0.24347
pak,1994,-0.3525
pak,1995,0.3549
pak,1996,-0.52839
pak,1997,-0.59511
pak,1998,-0.46524
pak,1999,-12.37327
pak,2000,-1.38937
pak,2001,-0.1568
pak,2002,20.54752
pak,2003,2.402
pak,2004,-0.07906
pak,2005,0.20569
pak,2006,-0.10907
pak,2007,0.60028
pak,2008,1.53059
pak,2009,1.20608
pak,2010,1.13901
pak,2011,0.19734
pak,2012,-0.92378
pak,2013,2.59804
pak,2014,0.22626
pak,2015,-2.57555
pak,2016,-2.46528
pak,2017,0.36818
pak,2018,-0.2047
pak,2019,-3.45928
pan,1976,0.66156
pan,1977,-0.82351
pan,1978,0.09735
pan,1979,0.77514
pan,1980,1.0101
pan,1981,-0.42497
pan,1982,0.20113
pan,1983,0.4629
pan,1984,-1.04667
pan,1985,-0.29152
pan,1986,0.41251
pan,1987,-0.3413
pan,1988,0.09335
pan,1989,-0.12472
pan,1990,32.48333
pan,1991,-1.48796
pan,1992,-0.16395
pan,1993,0.58898
pan,1994,1.4393
pan,1995,-0.23353
pan,1996,-0.31617
pan,1997,0.36121
pan,1998,0.2873
pan,1999,-0.70303
pan,2000,1.28686
pan,2001,0.05239
pan,2002,-0.39994
pan,2003,-0.07399
pan,2004,0.08552
pan,2005,-0.68094
pan,2006,-0.78004
pan,2007,0.84092
pan,2008,-0.06533
pan,2009,-1.10749
pan,2010,-0.23612
pan,2011,-0.45856
pan,2012,0.89822
pan,2013,-1.1449
pan,2014,0.30507
pan,2015,0.34309
pan,2016,-0.1712
pan,2017,1.8023
pan,2018,-1.03149
pan,2019,2.92542
per,1976,1.08171
per,1977,0.16846
per,1978,-18.6814
per,1979,22.19456
per,1980,31.36637
per,1981,9.1867
per,1982,0.10575
per,1983,0.25453
per,1984,0.14801
per,1985,-1.22725
per,1986,0.79669
per,1987,0.01264
per,1988,0.04686
per,1989,-0.53359
per,1990,-0.96582
per,1991,-0.23167
per,1992,-15.30489
per,1993,-7.54547
per,1994,-1.81984
per,1995,0.65656
per,1996,2.67063
per,1997,-0.73822
per,1998,-1.99168
per,1999,-0.76719
per,2000,13.63403
per,2001,22.20292
per,2002,1.97548
per,2003,0.32367
per,2004,0.20207
per,2005,-0.85617
per,2006,-3.28583
per,2007,-2.96711
per,2008,0.21853
per,2009,-0.20805
per,2010,0.97406
per,2011,1.29593
per,2012,2.37258
per,2013,-2.50106
per,2014,-0.24081
per,2015,1.2733
per,2016,1.13451
per,2017,2.05085
per,2018,2.20988
per,2019,-1.94816
phl,1976,-0.11944
phl,1977,5.27257
phl,1978,3.88027
phl,1979,1.08947
phl,1980,-0.06702
phl,1981,0.74082
phl,1982,0.14623
phl,1983,0.13196
phl,1984,0.79026
phl,1985,-0.52905
phl,1986,-28.65079
phl,1987,65.86806
phl,1988,1.90678
phl,1989,0.15652
phl,1990,0.79708
phl,1991,0.56285
