country,time,checkgvt_idea
lux,1994,78.61974
lux,1995,78.18373
lux,1996,78.62686
lux,1997,78.04882
lux,1998,78.62505
lux,1999,78.30678
lux,2000,77.26126
lux,2001,77.4142
lux,2002,77.46463
lux,2003,77.16044
lux,2004,77.31861
lux,2005,77.28317
lux,2006,77.46619
lux,2007,77.5854
lux,2008,77.34313
lux,2009,77.43052
lux,2010,77.2015
lux,2011,76.90411
lux,2012,77.67071
lux,2013,77.20884
lux,2014,77.28409
lux,2015,77.51176
lux,2016,77.46923
lux,2017,77.55339
lux,2018,77.65996
lux,2019,77.18399
lva,1991,71.43881
lva,1992,72.31405
lva,1993,71.18204
lva,1994,71.24302
lva,1995,69.46723
lva,1996,73.44876
lva,1997,72.74383
lva,1998,72.491
lva,1999,73.44105
lva,2000,73.35359
lva,2001,73.82449
lva,2002,74.46197
lva,2003,75.10911
lva,2004,75.41348
lva,2005,73.79352
lva,2006,73.51637
lva,2007,74.12009
lva,2008,73.69699
lva,2009,75.08072
lva,2010,75.98678
lva,2011,76.24629
lva,2012,76.8114
lva,2013,76.57964
lva,2014,77.20863
lva,2015,77.41322
lva,2016,77.58164
lva,2017,77.29002
lva,2018,79.15528
lva,2019,79.33285
mar,1975,27.81178
mar,1976,27.28036
mar,1977,44.30392
mar,1978,44.28707
mar,1979,46.41044
mar,1980,45.64234
mar,1981,45.88314
mar,1982,46.00707
mar,1983,46.90487
mar,1984,45.44075
mar,1985,46.22817
mar,1986,45.83501
mar,1987,45.72458
mar,1988,45.33655
mar,1989,45.36765
mar,1990,48.78545
mar,1991,49.8778
mar,1992,51.67708
mar,1993,52.48859
mar,1994,53.11728
mar,1995,53.69959
mar,1996,53.83713
mar,1997,53.06099
mar,1998,53.76184
mar,1999,53.76761
mar,2000,57.41871
mar,2001,58.38225
mar,2002,58.14807
mar,2003,57.28645
mar,2004,57.49475
mar,2005,57.92041
mar,2006,57.79752
mar,2007,57.59901
mar,2008,57.93242
mar,2009,57.25366
mar,2010,58.61762
mar,2011,58.35335
mar,2012,58.81931
mar,2013,57.56237
mar,2014,57.5106
mar,2015,57.6688
mar,2016,58.41032
mar,2017,59.08185
mar,2018,57.97221
mar,2019,56.93144
mda,1991,57.69957
mda,1992,59.14288
mda,1993,59.81257
mda,1994,55.70788
mda,1995,56.01007
mda,1996,56.35806
mda,1997,55.97688
mda,1998,58.49145
mda,1999,59.3119
mda,2000,58.16944
mda,2001,52.47067
mda,2002,52.27393
mda,2003,51.72381
mda,2004,52.08989
mda,2005,57.14441
mda,2006,57.21062
mda,2007,57.57817
mda,2008,56.43109
mda,2009,58.75947
mda,2010,71.52201
mda,2011,71.17375
mda,2012,70.17503
mda,2013,68.6643
mda,2014,67.7688
mda,2015,65.84234
mda,2016,58.89738
mda,2017,58.85203
mda,2018,58.8421
mda,2019,60.35345
mdg,1975,36.50028
mdg,1976,32.96023
mdg,1977,32.07954
mdg,1978,31.76026
mdg,1979,31.31729
mdg,1980,31.94996
mdg,1981,33.28957
mdg,1982,33.724
mdg,1983,34.4305
mdg,1984,34.5994
mdg,1985,34.98858
mdg,1986,34.56522
mdg,1987,34.73833
mdg,1988,35.33204
mdg,1989,35.64358
mdg,1990,37.25447
mdg,1991,43.74176
mdg,1992,67.47627
mdg,1993,65.32077
mdg,1994,64.0593
mdg,1995,62.56396
mdg,1996,61.53515
mdg,1997,55.7247
mdg,1998,54.08633
mdg,1999,53.70125
mdg,2000,54.61656
mdg,2001,54.91114
mdg,2002,52.85981
mdg,2003,52.38073
mdg,2004,52.04248
mdg,2005,51.31443
mdg,2006,49.63196
mdg,2007,51.04495
mdg,2008,50.91754
mdg,2009,48.9142
mdg,2010,34.57343
mdg,2011,34.54083
mdg,2012,34.5263
mdg,2013,54.45919
mdg,2014,56.06223
mdg,2015,55.87688
mdg,2016,56.1448
mdg,2017,56.05676
mdg,2018,57.54068
mdg,2019,55.8193
mex,1975,30.18525
mex,1976,30.53154
mex,1977,31.8705
mex,1978,31.70944
mex,1979,32.0815
mex,1980,32.21604
mex,1981,32.51767
mex,1982,34.4631
mex,1983,34.61572
mex,1984,34.50764
mex,1985,34.46188
mex,1986,34.40496
mex,1987,35.45172
mex,1988,39.16823
mex,1989,40.76157
mex,1990,41.74654
mex,1991,42.53899
mex,1992,43.1299
mex,1993,42.70597
mex,1994,46.82251
mex,1995,47.6367
mex,1996,48.06471
mex,1997,49.66872
mex,1998,49.62347
mex,1999,50.02546
mex,2000,60.96152
mex,2001,62.53403
mex,2002,63.803
mex,2003,64.25309
mex,2004,64.6973
mex,2005,64.47125
mex,2006,64.4456
mex,2007,65.05867
mex,2008,64.80152
mex,2009,64.8593
mex,2010,63.95851
mex,2011,63.68928
mex,2012,62.77068
mex,2013,60.73512
mex,2014,60.65677
mex,2015,62.58013
mex,2016,62.92105
mex,2017,61.96336
mex,2018,65.20647
mex,2019,63.56377
mkd,1991,38.6813
mkd,1992,39.18233
mkd,1993,39.92457
mkd,1994,56.99998
mkd,1995,57.1551
mkd,1996,59.95475
mkd,1997,61.64115
mkd,1998,61.75825
mkd,1999,62.40123
mkd,2000,61.24292
mkd,2001,60.36922
mkd,2002,63.77222
mkd,2003,63.88938
mkd,2004,64.12308
mkd,2005,62.82429
mkd,2006,61.55996
mkd,2007,61.18252
mkd,2008,60.11791
mkd,2009,58.27717
mkd,2010,56.11497
mkd,2011,54.5319
mkd,2012,51.03286
mkd,2013,47.21339
mkd,2014,46.54598
mkd,2015,46.03946
mkd,2016,48.30649
mkd,2017,55.42725
mkd,2018,54.61757
mkd,2019,56.35263
mli,1975,22.86996
mli,1976,23.43308
mli,1977,22.6582
mli,1978,23.15191
mli,1979,32.30715
mli,1980,32.56589
mli,1981,32.05456
mli,1982,32.48822
mli,1983,33.07866
mli,1984,32.52041
mli,1985,32.43047
mli,1986,32.65412
mli,1987,33.15583
mli,1988,34.47847
mli,1989,34.70594
mli,1990,34.7507
mli,1992,65.26707
mli,1993,64.38413
mli,1994,64.5835
mli,1995,65.46257
mli,1996,65.32823
mli,1997,64.96531
mli,1998,65.15271
mli,1999,64.87187
mli,2000,65.16482
mli,2001,65.048
mli,2002,63.26775
mli,2003,63.03623
mli,2004,63.6891
mli,2005,63.39469
mli,2006,62.98118
mli,2007,63.47665
mli,2008,63.29355
mli,2009,62.89416
mli,2010,62.84162
mli,2011,63.00217
mli,2013,58.37495
mli,2014,60.30841
mli,2015,60.38216
mli,2016,61.15269
mli,2017,61.21741
mli,2018,58.68377
mli,2019,55.05821
mmr,1975,9.8377
mmr,1976,9.33233
mmr,1977,9.48682
mmr,1978,9.41722
mmr,1979,9.57532
mmr,1980,10.26914
mmr,1981,11.0194
mmr,1982,10.26021
mmr,1983,10.21925
mmr,1984,11.17867
mmr,1985,10.72208
mmr,1986,10.73091
mmr,1987,10.92223
mmr,1988,19.91712
mmr,1989,11.57214
mmr,1990,21.95287
mmr,1991,13.35975
mmr,1992,13.35745
mmr,1993,12.92857
mmr,1994,13.48959
mmr,1995,13.22923
mmr,1996,12.91329
mmr,1997,13.41705
mmr,1998,12.92549
mmr,1999,12.84619
mmr,2000,12.80176
mmr,2001,13.53098
mmr,2002,13.31357
mmr,2003,13.12173
mmr,2004,11.48774
mmr,2005,13.26291
mmr,2006,13.28475
mmr,2007,13.1008
mmr,2008,13.17586
mmr,2009,14.37298
mmr,2010,28.54181
mmr,2011,42.84004
mmr,2012,45.86191
mmr,2013,48.46669
mmr,2014,47.85591
mmr,2015,47.99025
mmr,2016,53.54688
mmr,2017,52.6331
mmr,2018,55.50691
mmr,2019,57.38362
mng,1975,21.26591
mng,1976,21.33107
mng,1977,21.09741
mng,1978,20.91491
mng,1979,21.29006
mng,1980,20.51019
mng,1981,20.79748
mng,1982,21.16431
mng,1983,21.13982
mng,1984,20.90738
mng,1985,20.59517
mng,1986,20.62008
mng,1987,20.71334
mng,1988,21.08335
mng,1989,24.25101
mng,1990,51.83763
mng,1991,64.28313
mng,1992,69.78381
mng,1993,69.82023
mng,1994,71.28835
mng,1995,71.48618
mng,1996,73.08964
mng,1997,72.56977
mng,1998,73.16332
mng,1999,73.66973
mng,2000,67.90389
mng,2001,67.94284
mng,2002,68.10749
mng,2003,68.16349
mng,2004,67.7048
mng,2005,68.26954
mng,2006,68.02891
mng,2007,68.07479
mng,2008,67.68297
mng,2009,67.36313
mng,2010,68.48913
mng,2011,68.70974
mng,2012,68.24015
mng,2013,66.01976
mng,2014,66.14262
mng,2015,66.44453
mng,2016,65.25722
mng,2017,62.23801
mng,2018,62.06622
mng,2019,63.59543
moz,1975,24.49479
moz,1976,23.20269
moz,1977,21.61978
moz,1978,21.67056
moz,1979,21.75639
moz,1980,22.15043
moz,1981,21.64916
moz,1982,22.3326
moz,1983,22.02555
moz,1984,21.34417
moz,1985,21.86678
moz,1986,22.48251
moz,1987,21.78331
moz,1988,22.36633
moz,1989,21.85818
moz,1990,33.01313
moz,1991,39.141
moz,1992,43.26449
moz,1993,42.96151
moz,1994,50.62798
moz,1995,53.08615
moz,1996,52.68095
moz,1997,52.69868
moz,1998,52.79518
moz,1999,52.76341
moz,2000,55.94341
moz,2001,55.60202
moz,2002,56.06148
moz,2003,56.03013
moz,2004,56.33718
moz,2005,55.86831
moz,2006,55.26326
moz,2007,55.6339
moz,2008,54.51738
moz,2009,54.83166
moz,2010,55.11518
moz,2011,54.89813
moz,2012,55.24151
moz,2013,54.459
moz,2014,54.54308
moz,2015,56.03735
moz,2016,55.5695
moz,2017,55.67893
moz,2018,55.21918
moz,2019,53.80569
mrt,1975,35.84187
mrt,1976,36.05365
mrt,1977,36.03136
mrt,1978,33.09301
mrt,1979,18.25931
mrt,1980,18.20049
mrt,1981,18.42451
mrt,1982,18.45931
mrt,1983,18.65351
mrt,1984,21.70571
mrt,1985,22.06751
mrt,1986,22.18038
mrt,1987,22.51189
mrt,1988,23.56781
mrt,1989,24.43338
mrt,1990,25.59428
mrt,1991,27.63183
mrt,1992,41.30929
mrt,1993,40.9494
mrt,1994,41.27894
mrt,1995,41.89353
mrt,1996,42.35391
mrt,1997,42.87956
mrt,1998,42.73417
mrt,1999,42.91156
mrt,2000,43.42985
mrt,2001,43.86998
mrt,2002,43.51224
mrt,2003,43.54236
mrt,2004,44.5548
mrt,2005,46.72836
mrt,2006,51.44101
mrt,2007,55.72579
mrt,2008,40.05782
mrt,2009,50.86736
mrt,2010,49.9078
mrt,2011,49.98272
mrt,2012,50.31111
mrt,2013,47.3816
mrt,2014,46.90177
mrt,2015,47.52428
mrt,2016,47.18787
mrt,2017,41.01345
mrt,2018,44.10672
mrt,2019,44.805
mus,1975,72.617
mus,1976,73.27608
mus,1977,72.67784
mus,1978,73.01986
mus,1979,73.25051
mus,1980,73.8746
mus,1981,73.97898
mus,1982,74.42069
mus,1983,74.48758
mus,1984,74.38089
mus,1985,74.12924
mus,1986,74.18469
mus,1987,74.16134
mus,1988,73.80915
mus,1989,74.52876
mus,1990,70.66113
mus,1991,70.49592
mus,1992,71.32062
mus,1993,70.82674
mus,1994,71.26686
mus,1995,71.0864
mus,1996,71.25977
mus,1997,71.82632
mus,1998,71.80463
mus,1999,71.53239
mus,2000,75.09238
mus,2001,75.11053
mus,2002,75.7247
mus,2003,76.11842
mus,2004,75.57431
mus,2005,74.90544
mus,2006,74.81074
mus,2007,74.96982
mus,2008,74.01984
mus,2009,73.76809
mus,2010,76.72005
mus,2011,76.71183
mus,2012,77.23545
mus,2013,73.66731
mus,2014,71.87147
mus,2015,72.44481
mus,2016,72.57841
mus,2017,73.98942
mus,2018,75.56313
mus,2019,74.5974
mwi,1975,21.68493
mwi,1976,21.75497
mwi,1977,21.41183
mwi,1978,21.94302
mwi,1979,21.41156
mwi,1980,21.18398
mwi,1981,20.95565
mwi,1982,21.06961
mwi,1983,21.65798
mwi,1984,21.00723
mwi,1985,21.0934
mwi,1986,20.88633
mwi,1987,21.6397
mwi,1988,21.31229
mwi,1989,21.12496
mwi,1990,21.36746
mwi,1991,21.08958
mwi,1992,26.81678
mwi,1993,33.7073
mwi,1994,51.87266
mwi,1995,64.98435
mwi,1996,64.6389
mwi,1997,64.66256
mwi,1998,64.77475
mwi,1999,64.96841
mwi,2000,64.81226
mwi,2001,64.81142
mwi,2002,64.59768
mwi,2003,65.73193
mwi,2004,66.92243
mwi,2005,67.25154
mwi,2006,67.39679
mwi,2007,67.26019
mwi,2008,67.19633
mwi,2009,66.38542
mwi,2010,66.79652
mwi,2011,67.11139
mwi,2012,66.52283
mwi,2013,68.32392
mwi,2014,69.99858
mwi,2015,69.50427
mwi,2016,69.59276
mwi,2017,71.50735
mwi,2018,71.73018
mwi,2019,71.56813
mys,1975,39.60219
mys,1976,39.28995
mys,1977,39.14919
mys,1978,39.36533
mys,1979,38.99136
mys,1980,38.70125
mys,1981,37.7258
mys,1982,35.83486
mys,1983,35.5537
mys,1984,35.22553
mys,1985,35.87834
mys,1986,35.65834
mys,1987,33.22785
mys,1988,31.7397
mys,1989,32.27953
mys,1990,31.98112
mys,1991,31.39503
mys,1992,32.25631
mys,1993,31.89864
mys,1994,32.09027
mys,1995,32.19685
mys,1996,32.14597
mys,1997,31.97074
mys,1998,32.1687
mys,1999,32.13027
mys,2000,33.73935
mys,2001,33.71855
mys,2002,34.67322
mys,2003,34.55471
mys,2004,38.73888
mys,2005,38.12635
mys,2006,39.11732
mys,2007,38.26143
mys,2008,38.02592
mys,2009,38.20187
mys,2010,38.52671
mys,2011,39.14097
mys,2012,39.1501
mys,2013,38.70149
mys,2014,38.28135
mys,2015,37.55994
mys,2016,37.6428
mys,2017,35.57382
mys,2018,53.25919
mys,2019,53.91728
nam,1990,66.26256
nam,1991,69.08271
nam,1992,68.68849
nam,1993,69.19824
nam,1994,68.91458
nam,1995,69.12407
nam,1996,69.69594
nam,1997,69.3963
nam,1998,69.71744
nam,1999,68.81079
nam,2000,69.58893
nam,2001,69.40693
nam,2002,68.88058
nam,2003,69.7522
nam,2004,69.41749
nam,2005,69.99898
nam,2006,70.04771
nam,2007,70.63804
nam,2008,70.46558
nam,2009,69.91719
nam,2010,70.10853
nam,2011,69.53848
nam,2012,69.94242
nam,2013,69.31691
nam,2014,69.3757
nam,2015,68.88009
nam,2016,68.67597
nam,2017,70.44667
nam,2018,66.56496
nam,2019,63.32211
ner,1975,22.19125
ner,1976,22.77718
ner,1977,21.88054
ner,1978,22.4456
ner,1979,22.21151
ner,1980,22.35076
ner,1981,21.53674
ner,1982,22.56373
ner,1983,21.89994
ner,1984,22.52459
ner,1985,22.38663
ner,1986,22.16183
ner,1987,26.33764
ner,1988,30.17197
ner,1989,48.59845
ner,1990,52.52894
ner,1991,54.41223
ner,1992,54.84019
ner,1993,66.85995
ner,1994,66.59144
ner,1995,67.91222
ner,1996,47.02948
ner,1997,54.85466
ner,1998,54.73061
ner,1999,52.17303
ner,2000,60.96012
ner,2001,61.4992
ner,2002,61.60931
ner,2003,61.26008
ner,2004,61.30116
ner,2005,58.46625
ner,2006,58.96259
ner,2007,59.09673
ner,2008,58.42722
ner,2009,51.62672
ner,2010,41.11868
ner,2011,57.99472
ner,2012,61.73796
ner,2013,63.64598
ner,2014,63.55616
ner,2015,63.78954
ner,2016,63.33783
ner,2017,62.83063
ner,2018,62.01927
ner,2019,62.14575
nga,1975,37.45952
nga,1976,36.61465
nga,1977,36.9406
nga,1978,37.90859
nga,1979,59.50585
nga,1980,59.92447
nga,1981,59.88831
nga,1982,60.08208
nga,1983,62.43014
nga,1984,38.01361
nga,1985,37.91513
nga,1986,37.61828
nga,1987,37.38273
nga,1988,37.97757
nga,1989,37.60317
nga,1990,37.66773
nga,1991,37.87299
nga,1992,55.04094
nga,1993,42.27695
nga,1994,37.6007
nga,1995,37.39067
nga,1996,37.49302
nga,1997,37.82558
nga,1999,59.58687
nga,2000,59.32788
nga,2001,59.50039
nga,2002,59.93628
nga,2003,60.63271
nga,2004,60.34989
nga,2005,59.86251
nga,2006,59.99165
nga,2007,60.9725
nga,2008,61.2975
nga,2009,61.00191
nga,2010,65.29347
nga,2011,65.29153
nga,2012,65.16111
nga,2013,67.7212
nga,2014,67.80317
nga,2015,68.85535
nga,2016,67.93529
nga,2017,66.99668
nga,2018,64.47616
nga,2019,60.87168
nic,1975,30.45173
nic,1976,30.87532
nic,1977,31.08912
nic,1978,30.66744
nic,1979,25.70302
nic,1980,29.45204
nic,1981,29.41956
nic,1982,28.39123
nic,1983,29.32478
nic,1984,39.55218
nic,1985,41.51797
nic,1986,40.88992
nic,1987,41.10507
nic,1988,40.99021
nic,1989,41.15398
nic,1990,58.79421
nic,1991,58.94489
nic,1992,59.84018
nic,1993,60.03366
nic,1994,59.51487
nic,1995,60.5269
nic,1996,60.93107
nic,1997,58.62148
nic,1998,58.64321
nic,1999,58.574
nic,2000,60.05163
nic,2001,59.91221
nic,2002,60.61281
nic,2003,60.90463
nic,2004,61.28882
nic,2005,61.08484
nic,2006,56.20305
nic,2007,48.16487
nic,2008,44.39068
nic,2009,44.4562
nic,2010,44.30292
nic,2011,44.04562
nic,2012,41.48538
nic,2013,34.81166
nic,2014,34.56901
nic,2015,34.14724
nic,2016,34.18984
nic,2017,33.37555
nic,2018,29.89084
nic,2019,27.18463
nld,1975,85.07785
nld,1976,84.96657
nld,1977,84.82059
nld,1978,84.84379
nld,1979,84.82413
nld,1980,86.94974
nld,1981,86.94717
nld,1982,88.95773
nld,1983,88.51283
nld,1984,88.81576
nld,1985,89.08098
nld,1986,88.52238
nld,1987,89.18219
nld,1988,88.82093
nld,1989,88.59842
nld,1990,88.95809
nld,1991,88.86359
nld,1992,88.72839
nld,1993,89.01737
nld,1994,88.7977
nld,1995,88.37877
nld,1996,88.76523
nld,1997,88.56094
nld,1998,87.83519
nld,1999,87.60411
nld,2000,87.8817
nld,2001,87.93154
nld,2002,85.82793
nld,2003,87.45452
nld,2004,87.29156
nld,2005,87.1245
nld,2006,87.3147
nld,2007,87.75908
nld,2008,87.0577
nld,2009,87.0401
nld,2010,90.66109
nld,2011,90.9795
nld,2012,90.69071
nld,2013,91.55698
nld,2014,91.34496
nld,2015,91.64906
nld,2016,91.68169
nld,2017,91.66581
nld,2018,89.1041
nld,2019,89.78272
nor,1975,93.27236
nor,1976,92.82102
nor,1977,92.63492
nor,1978,93.07227
nor,1979,93.28698
nor,1980,94.41153
nor,1981,93.8227
nor,1982,94.2218
nor,1983,94.0125
nor,1984,94.77148
nor,1985,94.48635
nor,1986,94.5351
nor,1987,94.23619
nor,1988,94.60592
nor,1989,94.19242
nor,1990,98.29245
nor,1991,98.50605
nor,1992,98.49543
nor,1993,98.00411
nor,1994,98.42712
nor,1995,98.54999
nor,1996,98.62159
nor,1997,98.18816
nor,1998,98.29473
nor,1999,98.10161
nor,2000,99.63398
nor,2001,100
nor,2002,99.74775
nor,2003,99.52347
nor,2004,99.64858
nor,2005,99.83416
nor,2006,99.45672
nor,2007,99.38135
nor,2008,99.36194
nor,2009,99.59384
nor,2010,99.57889
nor,2011,99.477
nor,2012,99.16086
nor,2013,98.82826
nor,2014,98.37229
nor,2015,98.79768
nor,2016,98.81106
nor,2017,98.53031
nor,2018,92.84559
nor,2019,93.38385
npl,1975,22.37334
npl,1976,22.47087
npl,1977,22.58511
npl,1978,22.13024
npl,1979,22.47986
npl,1980,23.82378
npl,1981,38.66926
npl,1982,40.76501
npl,1983,40.88203
npl,1984,40.25519
npl,1985,40.77501
npl,1986,40.42552
npl,1987,40.06783
npl,1988,40.57003
npl,1989,40.4833
npl,1990,58.35184
npl,1991,65.68803
npl,1992,65.67505
npl,1993,64.90677
npl,1994,64.97205
npl,1995,64.24697
npl,1996,64.48553
npl,1997,65.08751
npl,1998,64.93868
npl,1999,64.59124
npl,2000,62.68889
npl,2001,62.91552
npl,2002,46.00033
npl,2003,41.21718
npl,2004,41.39564
npl,2005,40.11459
npl,2006,44.4403
npl,2007,48.17852
npl,2008,69.28952
npl,2009,72.4081
npl,2010,70.95159
npl,2011,72.13089
npl,2012,67.31569
npl,2013,62.98709
npl,2014,66.72964
npl,2015,70.14968
npl,2016,70.95136
npl,2017,70.55205
npl,2018,68.07151
npl,2019,61.94015
nzl,1975,78.49567
nzl,1976,79.3136
nzl,1977,79.47145
nzl,1978,80.41833
nzl,1979,80.31427
nzl,1980,80.07909
nzl,1981,80.03596
nzl,1982,79.97527
nzl,1983,80.00027
nzl,1984,80.58735
nzl,1985,81.25446
nzl,1986,84.05589
nzl,1987,85.09382
nzl,1988,84.71741
nzl,1989,84.47171
nzl,1990,84.00351
nzl,1991,84.71057
nzl,1992,84.58083
nzl,1993,84.20483
nzl,1994,84.21893
nzl,1995,84.56696
nzl,1996,84.56082
nzl,1997,86.8319
nzl,1998,87.08266
nzl,1999,87.12
nzl,2000,87.26201
nzl,2001,87.35675
nzl,2002,86.91937
nzl,2003,87.52755
nzl,2004,87.47799
nzl,2005,87.66533
nzl,2006,87.39093
nzl,2007,87.48727
nzl,2008,87.20861
nzl,2009,87.2661
nzl,2010,87.45387
nzl,2011,86.75611
nzl,2012,86.51116
nzl,2013,86.58983
nzl,2014,86.59469
nzl,2015,86.51312
nzl,2016,86.6579
nzl,2017,84.24634
nzl,2018,85.22592
nzl,2019,85.56658
omn,1975,9.95125
omn,1976,10.2689
omn,1977,10.87747
omn,1978,10.44126
omn,1979,10.49318
omn,1980,10.41108
omn,1981,10.9674
omn,1982,11.10282
omn,1983,11.11766
omn,1984,10.56741
omn,1985,10.91222
omn,1986,10.57606
omn,1987,10.56364
omn,1988,10.77698
omn,1989,10.66629
omn,1990,11.93236
omn,1991,13.47336
omn,1992,13.95336
omn,1993,13.80503
omn,1994,13.58359
omn,1995,13.90119
omn,1996,14.34046
omn,1997,14.20444
omn,1998,14.43551
omn,1999,14.71134
omn,2000,27.04737
omn,2001,27.30268
omn,2002,26.76029
omn,2003,27.21062
omn,2004,27.29696
omn,2005,27.1576
omn,2006,27.31135
omn,2007,27.69264
omn,2008,27.13711
omn,2009,27.38202
omn,2010,27.52526
omn,2011,30.15875
omn,2012,30.91063
omn,2013,31.30673
omn,2014,30.73552
omn,2015,30.60903
omn,2016,30.5511
omn,2017,31.33275
omn,2018,32.05282
omn,2019,31.37499
pak,1975,30.66331
pak,1976,30.52195
pak,1977,30.08436
pak,1978,23.72144
pak,1979,24.01714
pak,1980,24.05548
pak,1981,23.9833
pak,1982,24.46145
pak,1983,24.06955
pak,1984,23.71089
pak,1985,42.05162
pak,1986,42.89721
pak,1987,43.12611
pak,1988,44.79188
pak,1989,49.15326
pak,1990,50.82125
pak,1991,50.51187
pak,1992,50.79851
pak,1993,51.04198
pak,1994,50.68948
pak,1995,51.04438
pak,1996,50.51599
pak,1997,49.92088
pak,1998,49.45563
pak,1999,37.08236
pak,2000,35.69299
pak,2001,35.53619
pak,2002,56.08371
pak,2003,58.48571
pak,2004,58.40665
pak,2005,58.61234
pak,2006,58.50327
pak,2007,59.10355
pak,2008,60.63414
pak,2009,61.84022
pak,2010,62.97923
pak,2011,63.17657
pak,2012,62.25279
pak,2013,64.85083
pak,2014,65.07709
pak,2015,62.50154
pak,2016,60.03626
pak,2017,60.40444
pak,2018,60.19974
pak,2019,56.74046
pan,1975,29.13301
pan,1976,29.79457
pan,1977,28.97107
pan,1978,29.06842
pan,1979,29.84356
pan,1980,30.85366
pan,1981,30.42868
pan,1982,30.62981
pan,1983,31.09271
pan,1984,30.04605
pan,1985,29.75453
pan,1986,30.16703
pan,1987,29.82574
pan,1988,29.91909
pan,1989,29.79436
pan,1990,62.27769
pan,1991,60.78973
pan,1992,60.62578
pan,1993,61.21477
pan,1994,62.65406
pan,1995,62.42053
pan,1996,62.10436
pan,1997,62.46556
pan,1998,62.75286
pan,1999,62.04983
pan,2000,63.33669
pan,2001,63.38909
pan,2002,62.98914
pan,2003,62.91515
pan,2004,63.00067
pan,2005,62.31973
pan,2006,61.53969
pan,2007,62.38061
pan,2008,62.31528
pan,2009,61.20779
pan,2010,60.97167
pan,2011,60.51311
pan,2012,61.41133
pan,2013,60.26643
pan,2014,60.5715
pan,2015,60.9146
pan,2016,60.7434
pan,2017,62.54571
pan,2018,61.51421
pan,2019,64.43964
per,1975,17.43124
per,1976,18.51295
per,1977,18.6814
per,1979,22.19456
per,1980,53.56093
per,1981,62.74763
per,1982,62.85338
per,1983,63.1079
per,1984,63.25591
per,1985,62.02867
per,1986,62.82536
per,1987,62.838
per,1988,62.88486
per,1989,62.35127
per,1990,61.38545
per,1991,61.15378
per,1992,45.84889
per,1993,38.30342
per,1994,36.48358
per,1995,37.14014
per,1996,39.81077
per,1997,39.07254
per,1998,37.08086
per,1999,36.31367
per,2000,49.9477
per,2001,72.15063
per,2002,74.12611
per,2003,74.44978
per,2004,74.65185
per,2005,73.79568
per,2006,70.50985
per,2007,67.54274
per,2008,67.76127
per,2009,67.55322
per,2010,68.52728
per,2011,69.82321
per,2012,72.19579
per,2013,69.69473
per,2014,69.45392
per,2015,70.72722
per,2016,71.86174
per,2017,73.91259
per,2018,76.12247
per,2019,74.17431
phl,1975,17.31472
phl,1976,17.19528
phl,1977,22.46785
phl,1978,26.34812
phl,1979,27.4376
phl,1980,27.37058
phl,1981,28.1114
phl,1982,28.25762
phl,1983,28.38958
phl,1984,29.17984
phl,1985,28.65079
phl,1987,65.86806
phl,1988,67.77485
phl,1989,67.93137
phl,1990,68.72845
phl,1991,69.2913
phl,1992,69.28536
phl,1993,67.20139
phl,1994,67.67549
phl,1995,67.22029
phl,1996,67.56088
phl,1997,67.43023
phl,1998,66.67973
phl,1999,68.27683
phl,2000,69.29361
phl,2001,69.10115
phl,2002,68.42944
phl,2003,68.04353
phl,2004,65.4006
phl,2005,65.85399
phl,2006,65.87111
phl,2007,67.13141
phl,2008,66.78765
phl,2009,65.98629
phl,2010,68.53301
phl,2011,69.29893
phl,2012,68.85353
phl,2013,69.69444
phl,2014,70.07585
phl,2015,69.8335
phl,2016,63.77822
phl,2017,61.94024
phl,2018,59.4413
phl,2019,58.00049
png,1975,66.80512
png,1976,67.06056
png,1977,67.09289
png,1978,66.84197
png,1979,67.24171
png,1980,67.29152
png,1981,67.66537
png,1982,67.30452
png,1983,67.31872
png,1984,67.32146
png,1985,67.62109
png,1986,67.27303
png,1987,67.37487
png,1988,67.43083
png,1989,67.18332
png,1990,67.46332
png,1991,67.07953
png,1992,66.92664
png,1993,67.40734
png,1994,67.32307
png,1995,66.72572
png,1996,66.9168
png,1997,67.14983
png,1998,67.4089
png,1999,67.33672
png,2000,67.27402
png,2001,66.80805
png,2002,67.24156
png,2003,67.40577
png,2004,66.87496
png,2005,66.83067
png,2006,66.95746
png,2007,67.61073
png,2008,66.81595
png,2009,66.99135
png,2010,66.9372
png,2011,65.94073
png,2012,65.8282
png,2013,66.31655
png,2014,65.86874
png,2015,65.41748
png,2016,65.33349
png,2017,65.46166
png,2018,66.30976
png,2019,66.09221
pol,1975,30.2681
pol,1976,30.34312
pol,1977,30.03268
pol,1978,30.40113
pol,1979,29.94619
pol,1980,34.40287
pol,1981,33.72001
pol,1982,30.73791
pol,1983,31.15471
pol,1984,30.30856
pol,1985,30.76281
pol,1986,30.37779
pol,1987,31.1929
pol,1988,35.00598
pol,1989,59.4809
pol,1990,75.73962
pol,1991,76.52371
pol,1992,80.80676
pol,1993,80.13855
pol,1994,81.52825
pol,1995,81.05606
pol,1996,81.10456
pol,1997,81.64225
pol,1998,82.29733
pol,1999,83.29053
pol,2000,83.42685
pol,2001,83.4944
pol,2002,84.86017
pol,2003,85.01776
pol,2004,84.13908
pol,2005,84.65936
pol,2006,82.58898
pol,2007,82.85012
pol,2008,84.77697
pol,2009,84.89023
pol,2010,84.20241
pol,2011,85.07782
pol,2012,84.72653
pol,2013,84.79631
