country,time,isuffrage_idea
hrv,2005,93.70343
hrv,2006,93.70343
hrv,2007,93.54339
hrv,2008,93.54339
hrv,2009,93.66342
hrv,2010,93.66342
hrv,2011,93.65841
hrv,2012,93.65841
hrv,2013,93.65841
hrv,2014,95.00375
hrv,2015,94.99375
hrv,2016,95.00375
hrv,2017,95.00375
hrv,2018,95.00375
hrv,2019,95.90898
hti,1975,74.94374
hti,1976,74.94374
hti,1977,74.94374
hti,1978,74.94374
hti,1979,75.00375
hti,1980,75.00375
hti,1981,75.00375
hti,1982,75.00375
hti,1983,75.00375
hti,1984,74.98375
hti,1985,74.98375
hti,1986,87.05176
hti,1987,87.51688
hti,1988,90.57764
hti,1989,0
hti,1990,90.56264
hti,1991,90.56264
hti,1992,0
hti,1993,0
hti,1994,0
hti,1995,90.51263
hti,1996,90.51263
hti,1997,90.61765
hti,1998,90.61765
hti,1999,90.61765
hti,2000,90.55264
hti,2001,90.55264
hti,2002,90.55264
hti,2003,90.55264
hti,2004,90.55264
hti,2005,0
hti,2006,85.50138
hti,2007,85.50138
hti,2008,85.50138
hti,2009,85.50138
hti,2010,85.34134
hti,2011,85.48137
hti,2012,85.48137
hti,2013,85.48137
hti,2014,85.48137
hti,2015,85.44136
hti,2016,85.51638
hti,2017,85.51638
hti,2018,85.51638
hti,2019,85.51638
hun,1975,93.96349
hun,1976,93.96349
hun,1977,93.96349
hun,1978,93.96349
hun,1979,93.96349
hun,1980,94.03851
hun,1981,94.03851
hun,1982,94.03851
hun,1983,94.03851
hun,1984,94.03851
hun,1985,94.05351
hun,1986,94.05351
hun,1987,94.05351
hun,1988,94.05351
hun,1989,94.05351
hun,1990,96.34409
hun,1991,96.34409
hun,1992,96.34409
hun,1993,96.34409
hun,1994,96.3891
hun,1995,96.3891
hun,1996,96.3891
hun,1997,96.3891
hun,1998,96.59915
hun,1999,96.59915
hun,2000,96.59915
hun,2001,96.59915
hun,2002,96.3991
hun,2003,96.3991
hun,2004,96.3991
hun,2005,96.3991
hun,2006,96.44911
hun,2007,96.44911
hun,2008,96.44911
hun,2009,96.44911
hun,2010,96.53413
hun,2011,96.53413
hun,2012,96.53413
hun,2013,96.53413
hun,2014,93.43836
hun,2015,93.43836
hun,2016,93.43836
hun,2017,93.43836
hun,2018,93.17829
hun,2019,93.17829
idn,1975,81.86047
idn,1976,81.86047
idn,1977,81.90048
idn,1978,81.90048
idn,1979,81.90048
idn,1980,81.90048
idn,1981,81.90048
idn,1982,81.92548
idn,1983,81.92548
idn,1984,81.92548
idn,1985,81.92548
idn,1986,81.92548
idn,1987,81.83546
idn,1988,81.83546
idn,1989,81.83546
idn,1990,81.83546
idn,1991,81.83546
idn,1992,81.83546
idn,1993,81.83546
idn,1994,81.83546
idn,1995,81.83546
idn,1996,81.83546
idn,1997,81.32033
idn,1998,81.32033
idn,1999,89.53238
idn,2000,89.53238
idn,2001,89.53238
idn,2002,89.53238
idn,2003,89.53238
idn,2004,92.95824
idn,2005,92.95824
idn,2006,92.95824
idn,2007,92.95824
idn,2008,92.95824
idn,2009,91.57789
idn,2010,91.57789
idn,2011,91.57789
idn,2012,91.57789
idn,2013,91.57789
idn,2014,89.5974
idn,2015,89.5974
idn,2016,89.5974
idn,2017,89.5974
idn,2018,89.5974
idn,2019,91.74794
ind,1975,86.83671
ind,1976,86.83671
ind,1977,90.09752
ind,1978,90.09752
ind,1979,90.09752
ind,1980,90.19255
ind,1981,90.19255
ind,1982,90.19255
ind,1983,90.19255
ind,1984,89.70243
ind,1985,89.70243
ind,1986,89.70243
ind,1987,89.70243
ind,1988,89.70243
ind,1989,89.55739
ind,1990,89.55739
ind,1991,88.67217
ind,1992,88.67217
ind,1993,88.67217
ind,1994,88.67217
ind,1995,88.67217
ind,1996,94.35359
ind,1997,94.35359
ind,1998,93.72843
ind,1999,93.9885
ind,2000,93.9885
ind,2001,93.9885
ind,2002,93.9885
ind,2003,93.9885
ind,2004,90.67267
ind,2005,90.67267
ind,2006,90.67267
ind,2007,90.67267
ind,2008,90.67267
ind,2009,92.24806
ind,2010,92.24806
ind,2011,92.24806
ind,2012,92.24806
ind,2013,92.24806
ind,2014,94.70868
ind,2015,94.70868
ind,2016,94.70868
ind,2017,94.70868
ind,2018,94.70868
ind,2019,90.0025
irl,1975,94.24356
irl,1976,94.24356
irl,1977,95.51888
irl,1978,95.51888
irl,1979,95.51888
irl,1980,95.51888
irl,1981,95.12878
irl,1982,95.12878
irl,1983,95.12878
irl,1984,95.12878
irl,1985,95.12878
irl,1986,95.12878
irl,1987,95.2138
irl,1988,95.2138
irl,1989,95.16379
irl,1990,95.17379
irl,1991,95.17379
irl,1992,95.42886
irl,1993,95.42886
irl,1994,95.42886
irl,1995,95.42886
irl,1996,95.42886
irl,1997,95.12378
irl,1998,95.12378
irl,1999,95.12378
irl,2000,95.12378
irl,2001,95.12378
irl,2002,95.15379
irl,2003,95.15379
irl,2004,95.15379
irl,2005,95.15379
irl,2006,95.15379
irl,2007,96.19405
irl,2008,96.19405
irl,2009,96.19405
irl,2010,96.19405
irl,2011,93.35334
irl,2012,93.35334
irl,2013,93.35334
irl,2014,93.35334
irl,2015,93.35334
irl,2016,92.87322
irl,2017,92.87322
irl,2018,92.87822
irl,2019,92.87822
irn,1975,78.92473
irn,1976,78.92473
irn,1977,78.92473
irn,1978,78.92473
irn,1979,73.1883
irn,1980,73.1883
irn,1981,73.06827
irn,1982,73.06827
irn,1983,73.06827
irn,1984,74.04851
irn,1985,74.11353
irn,1986,74.11353
irn,1987,74.11353
irn,1988,74.04851
irn,1989,74.15354
irn,1990,74.15354
irn,1991,74.15354
irn,1992,74.12353
irn,1993,74.14354
irn,1994,74.14354
irn,1995,74.14354
irn,1996,74.09852
irn,1997,74.19855
irn,1998,74.19855
irn,1999,74.19855
irn,2000,74.23856
irn,2001,74.30858
irn,2002,74.30858
irn,2003,74.30858
irn,2004,73.96349
irn,2005,74.20355
irn,2006,74.20355
irn,2007,74.20355
irn,2008,74.73868
irn,2009,75.1888
irn,2010,75.1888
irn,2011,75.1888
irn,2012,75.24881
irn,2013,77.69442
irn,2014,77.69442
irn,2015,77.69442
irn,2016,80.11003
irn,2017,80.72018
irn,2018,80.72018
irn,2019,80.72018
irq,1975,0
irq,1976,0
irq,1977,0
irq,1978,0
irq,1979,0
irq,1980,48.06702
irq,1981,81.40035
irq,1982,81.40035
irq,1983,81.40035
irq,1984,81.37534
irq,1985,81.37534
irq,1986,81.37534
irq,1987,81.37534
irq,1988,81.37534
irq,1989,81.38535
irq,1990,81.38535
irq,1991,81.38535
irq,1992,81.38535
irq,1993,81.38535
irq,1994,81.38535
irq,1995,82.96574
irq,1996,82.96574
irq,1997,82.96574
irq,1998,82.96574
irq,1999,82.96574
irq,2000,82.77069
irq,2001,82.77069
irq,2002,82.64566
irq,2003,82.64566
irq,2004,0
irq,2005,84.51613
irq,2006,84.51613
irq,2007,84.51613
irq,2008,84.51613
irq,2009,84.51613
irq,2010,85.70143
irq,2011,85.70143
irq,2012,85.70143
irq,2013,85.70143
irq,2014,84.50613
irq,2015,84.50613
irq,2016,84.50613
irq,2017,84.50613
irq,2018,84.60115
irq,2019,84.60115
isl,1975,95.01875
isl,1976,95.01875
isl,1977,95.01875
isl,1978,95.07377
isl,1979,95.05376
isl,1980,94.82871
isl,1981,94.82871
isl,1982,94.82871
isl,1983,94.96874
isl,1984,94.96874
isl,1985,94.96874
isl,1986,94.96874
isl,1987,94.88372
isl,1988,94.93373
isl,1989,94.93373
isl,1990,94.93373
isl,1991,94.89372
isl,1992,94.89372
isl,1993,94.89372
isl,1994,94.89372
isl,1995,95.01875
isl,1996,94.88372
isl,1997,94.88372
isl,1998,94.88372
isl,1999,94.8137
isl,2000,94.8137
isl,2001,94.8137
isl,2002,94.8137
isl,2003,94.99875
isl,2004,94.91373
isl,2005,94.91373
isl,2006,94.91373
isl,2007,96.26407
isl,2008,96.26407
isl,2009,96.13903
isl,2010,96.13903
isl,2011,96.13903
isl,2012,96.03401
isl,2013,95.85896
isl,2014,95.85896
isl,2015,95.85896
isl,2016,95.999
isl,2017,95.999
isl,2018,95.999
isl,2019,95.999
isr,1975,96.56914
isr,1976,96.56914
isr,1977,96.42411
isr,1978,96.42411
isr,1979,96.42411
isr,1980,96.42411
isr,1981,96.27407
isr,1982,96.27407
isr,1983,96.27407
isr,1984,96.61415
isr,1985,96.61415
isr,1986,96.61415
isr,1987,96.61415
isr,1988,96.54914
isr,1989,96.54914
isr,1990,96.54914
isr,1991,96.54914
isr,1992,96.50413
isr,1993,96.50413
isr,1994,96.50413
isr,1995,96.50413
isr,1996,96.52413
isr,1997,96.52413
isr,1998,96.52413
isr,1999,96.56414
isr,2000,96.56414
isr,2001,96.51913
isr,2002,96.51913
isr,2003,96.3941
isr,2004,96.3941
isr,2005,96.3941
isr,2006,95.90898
isr,2007,95.90898
isr,2008,95.90898
isr,2009,95.89397
isr,2010,95.89397
isr,2011,95.89397
isr,2012,95.89397
isr,2013,95.01875
isr,2014,95.01875
isr,2015,91.84796
isr,2016,91.84796
isr,2017,91.84796
isr,2018,91.84796
isr,2019,94.93873
ita,1975,97.42936
ita,1976,97.48937
ita,1977,97.48937
ita,1978,97.48937
ita,1979,97.53938
ita,1980,97.53938
ita,1981,97.53938
ita,1982,97.53938
ita,1983,97.51938
ita,1984,97.51938
ita,1985,97.51938
ita,1986,97.51938
ita,1987,97.34934
ita,1988,97.34934
ita,1989,97.34934
ita,1990,97.34934
ita,1991,97.34934
ita,1992,97.42936
ita,1993,97.42936
ita,1994,97.57439
ita,1995,97.57439
ita,1996,97.47937
ita,1997,97.47937
ita,1998,97.47937
ita,1999,97.47937
ita,2000,97.47937
ita,2001,97.44936
ita,2002,97.44936
ita,2003,97.44936
ita,2004,97.44936
ita,2005,97.44936
ita,2006,95.50888
ita,2007,95.50888
ita,2008,98.23456
ita,2009,98.23456
ita,2010,98.23456
ita,2011,98.23456
ita,2012,98.23456
ita,2013,94.97374
ita,2014,94.97374
ita,2015,94.97374
ita,2016,94.97374
ita,2017,94.97374
ita,2018,94.76869
ita,2019,94.76869
jam,1975,90.86272
jam,1976,85.5864
jam,1977,85.5864
jam,1978,85.5864
jam,1979,85.5864
jam,1980,84.93623
jam,1981,84.93623
jam,1982,84.93623
jam,1983,84.05101
jam,1984,84.05101
jam,1985,84.05101
jam,1986,84.05101
jam,1987,84.05101
jam,1988,84.05101
jam,1989,86.22156
jam,1990,86.22156
jam,1991,86.22156
jam,1992,86.22156
jam,1993,88.14704
jam,1994,88.14704
jam,1995,88.14704
jam,1996,88.14704
jam,1997,92.18305
jam,1998,92.18305
jam,1999,92.18305
jam,2000,92.18305
jam,2001,92.18305
jam,2002,96.20905
jam,2003,96.20905
jam,2004,96.20905
jam,2005,96.20905
jam,2006,96.20905
jam,2007,96.37409
jam,2008,96.37409
jam,2009,96.37409
jam,2010,96.37409
jam,2011,95.09377
jam,2012,95.09377
jam,2013,95.09377
jam,2014,95.09377
jam,2015,95.09377
jam,2016,94.56864
jam,2017,94.56864
jam,2018,94.56864
jam,2019,94.56864
jor,1975,0
jor,1976,0
jor,1977,0
jor,1978,0
jor,1979,0
jor,1980,0
jor,1981,0
jor,1982,0
jor,1983,0
jor,1984,0
jor,1985,0
jor,1986,0
jor,1987,0
jor,1988,0
jor,1989,87.46187
jor,1990,87.46187
jor,1991,87.46187
jor,1992,87.46187
jor,1993,86.10153
jor,1994,86.10153
jor,1995,86.10153
jor,1996,86.10153
jor,1997,84.57614
jor,1998,84.57614
jor,1999,84.57614
jor,2000,0
jor,2001,0
jor,2002,0
jor,2003,84.52613
jor,2004,84.52613
jor,2005,84.52613
jor,2006,84.52613
jor,2007,84.96624
jor,2008,84.96624
jor,2009,84.96624
jor,2010,85.05626
jor,2011,85.05626
jor,2012,85.05626
jor,2013,86.84171
jor,2014,86.84171
jor,2015,86.84171
jor,2016,87.26682
jor,2017,87.26682
jor,2018,87.26682
jor,2019,87.26682
jpn,1975,93.34334
jpn,1976,93.64341
jpn,1977,93.64341
jpn,1978,93.64341
jpn,1979,93.31833
jpn,1980,93.31833
jpn,1981,93.31833
jpn,1982,93.31833
jpn,1983,93.38335
jpn,1984,93.38335
jpn,1985,93.38335
jpn,1986,93.54339
jpn,1987,93.54339
jpn,1988,93.54339
jpn,1989,93.54339
jpn,1990,93.36834
jpn,1991,93.36834
jpn,1992,93.36834
jpn,1993,93.52838
jpn,1994,93.52838
jpn,1995,93.52838
jpn,1996,93.42336
jpn,1997,93.42336
jpn,1998,93.42336
jpn,1999,93.42336
jpn,2000,93.53338
jpn,2001,93.53338
jpn,2002,93.53338
jpn,2003,93.54839
jpn,2004,93.54839
jpn,2005,93.94349
jpn,2006,93.94349
jpn,2007,93.94349
jpn,2008,93.94349
jpn,2009,93.83346
jpn,2010,93.83346
jpn,2011,93.83346
jpn,2012,94.0085
jpn,2013,94.0085
jpn,2014,93.78845
jpn,2015,93.78845
jpn,2016,93.78845
jpn,2017,96.4141
jpn,2018,96.4141
jpn,2019,96.4141
kaz,1991,81.94549
kaz,1992,81.94549
kaz,1993,81.94549
kaz,1994,81.17029
kaz,1995,81.17529
kaz,1996,81.17529
kaz,1997,81.17529
kaz,1998,81.17529
kaz,1999,79.86997
kaz,2000,79.86997
kaz,2001,79.86997
kaz,2002,79.86997
kaz,2003,79.86997
kaz,2004,79.92498
kaz,2005,80.015
kaz,2006,80.015
kaz,2007,81.16529
kaz,2008,81.16529
kaz,2009,81.16529
kaz,2010,81.16529
kaz,2011,81.26032
kaz,2012,81.17529
kaz,2013,81.17529
kaz,2014,81.17529
kaz,2015,82.57064
kaz,2016,82.47062
kaz,2017,82.47062
kaz,2018,82.47062
kaz,2019,86.16654
ken,1975,84.36609
ken,1976,84.36609
ken,1977,84.36609
ken,1978,84.36609
ken,1979,85.24131
ken,1980,85.24131
ken,1981,85.24131
ken,1982,85.24131
ken,1983,83.39085
ken,1984,83.39085
ken,1985,83.39085
ken,1986,83.39085
ken,1987,83.39085
ken,1988,81.9855
ken,1989,81.9855
ken,1990,81.9855
ken,1991,81.9855
ken,1992,85.27132
ken,1993,85.27132
ken,1994,85.27132
ken,1995,85.27132
ken,1996,85.27132
ken,1997,86.17654
ken,1998,86.17654
ken,1999,86.17654
ken,2000,86.17654
ken,2001,86.17654
ken,2002,87.1968
ken,2003,87.1968
ken,2004,87.1968
ken,2005,87.1968
ken,2006,87.1968
ken,2007,85.07127
ken,2008,85.07127
ken,2009,85.07127
ken,2010,85.07127
ken,2011,85.07127
ken,2012,85.07127
ken,2013,83.64091
ken,2014,83.64091
ken,2015,83.64091
ken,2016,83.64091
ken,2017,85.39635
ken,2018,85.39635
ken,2019,85.39635
kgz,1991,83.57089
kgz,1992,83.57089
kgz,1993,83.57089
kgz,1994,83.57089
kgz,1995,82.07052
kgz,1996,82.07052
kgz,1997,82.07052
kgz,1998,82.07052
kgz,1999,82.07052
kgz,2000,78.52963
kgz,2001,78.52963
kgz,2002,78.52963
kgz,2003,78.52963
kgz,2004,78.52963
kgz,2005,79.88497
kgz,2006,79.88497
kgz,2007,79.96999
kgz,2008,79.96999
kgz,2009,79.96499
kgz,2010,80.54014
kgz,2011,82.52063
kgz,2012,82.52063
kgz,2013,82.52063
kgz,2014,82.52063
kgz,2015,84.37609
kgz,2016,84.37609
kgz,2017,84.55114
kgz,2018,84.55114
kgz,2019,84.55114
khm,1975,0
khm,1976,66.66667
khm,1977,66.66667
khm,1978,66.66667
khm,1979,66.66667
khm,1980,66.66667
khm,1981,75.86397
khm,1982,75.86397
khm,1983,75.86397
khm,1984,75.86397
khm,1985,75.86397
khm,1986,75.86397
khm,1987,75.86397
khm,1988,75.86397
khm,1989,75.86397
khm,1990,75.86397
khm,1991,75.86397
khm,1992,75.86397
khm,1993,92.33808
khm,1994,92.33808
khm,1995,92.33808
khm,1996,92.33808
khm,1997,92.33808
khm,1998,90.04751
khm,1999,90.04751
khm,2000,90.04751
khm,2001,90.04751
khm,2002,90.04751
khm,2003,88.17204
khm,2004,88.17204
khm,2005,88.17204
khm,2006,88.17204
khm,2007,88.17204
khm,2008,85.1863
khm,2009,85.1863
khm,2010,85.1863
khm,2011,85.1863
khm,2012,85.1863
khm,2013,84.42111
khm,2014,84.42111
khm,2015,84.42111
khm,2016,84.42111
khm,2017,84.42111
khm,2018,86.95174
khm,2019,86.95174
kor,1975,89.6024
kor,1976,89.6024
kor,1977,89.6024
kor,1978,90.75769
kor,1979,90.75769
kor,1980,90.75769
kor,1981,95.43886
kor,1982,95.43886
kor,1983,95.43886
kor,1984,95.43886
kor,1985,93.23331
kor,1986,93.23331
kor,1987,94.49362
kor,1988,92.98325
kor,1989,92.98325
kor,1990,92.98325
kor,1991,92.98325
kor,1992,88.95724
kor,1993,88.95724
kor,1994,88.95724
kor,1995,88.95724
kor,1996,94.55864
kor,1997,94.55364
kor,1998,94.55364
kor,1999,94.55364
kor,2000,94.54364
kor,2001,94.54364
kor,2002,94.49862
kor,2003,94.49862
kor,2004,94.53863
kor,2005,94.53863
kor,2006,94.53863
kor,2007,95.09877
kor,2008,95.90898
kor,2009,95.90898
kor,2010,95.90898
kor,2011,95.90898
kor,2012,96.19405
kor,2013,96.19405
kor,2014,96.19405
kor,2015,96.19405
kor,2016,95.87897
kor,2017,95.88397
kor,2018,95.88397
kor,2019,95.88397
kwt,1975,61.27032
kwt,1976,0
kwt,1977,0
kwt,1978,0
kwt,1979,0
kwt,1980,0
kwt,1981,61.35034
kwt,1982,61.35034
kwt,1983,61.35034
kwt,1984,61.35034
kwt,1985,61.77044
kwt,1986,0
kwt,1987,0
kwt,1988,0
kwt,1989,0
kwt,1990,24.92123
kwt,1991,0
kwt,1992,61.26032
kwt,1993,61.26032
kwt,1994,61.26032
kwt,1995,61.26032
kwt,1996,61.1903
kwt,1997,61.1903
kwt,1998,61.1903
kwt,1999,61.64041
kwt,2000,61.64041
kwt,2001,61.64041
kwt,2002,61.64041
kwt,2003,61.38035
kwt,2004,61.38035
kwt,2005,94.71368
kwt,2006,94.42861
kwt,2007,94.42861
kwt,2008,94.83371
kwt,2009,94.90873
kwt,2010,94.90873
kwt,2011,94.90873
kwt,2012,94.92373
kwt,2013,94.99375
kwt,2014,94.99375
kwt,2015,94.99375
kwt,2016,95.06877
kwt,2017,95.06877
kwt,2018,95.06877
kwt,2019,95.06877
lao,1975,0
lao,1976,0
lao,1977,0
lao,1978,0
lao,1979,0
lao,1980,0
lao,1981,0
lao,1982,0
lao,1983,0
lao,1984,0
lao,1985,0
lao,1986,0
lao,1987,0
lao,1988,0
lao,1989,78.72468
lao,1990,78.72468
lao,1991,78.72468
lao,1992,78.77469
lao,1993,78.77469
lao,1994,78.77469
lao,1995,78.77469
lao,1996,78.77469
lao,1997,81.47537
lao,1998,81.47537
lao,1999,81.47537
lao,2000,81.47537
lao,2001,81.47537
lao,2002,85.48637
lao,2003,85.48637
lao,2004,85.48637
lao,2005,85.48637
lao,2006,85.24131
lao,2007,85.24131
lao,2008,85.24131
lao,2009,85.24131
lao,2010,85.24131
lao,2011,84.8012
lao,2012,84.8012
lao,2013,84.8012
lao,2014,84.8012
lao,2015,84.8012
lao,2016,86.69667
lao,2017,86.69667
lao,2018,86.69667
lao,2019,86.69667
lbn,1975,83.39585
lbn,1976,83.39585
lbn,1977,83.39585
lbn,1978,83.39585
lbn,1979,83.39585
lbn,1980,83.39585
lbn,1981,83.39585
lbn,1982,83.39585
lbn,1983,83.39585
lbn,1984,83.39585
lbn,1985,83.39585
lbn,1986,83.39585
lbn,1987,83.39585
lbn,1988,83.39585
lbn,1989,83.39585
lbn,1990,83.39585
lbn,1991,83.39585
lbn,1992,81.6104
lbn,1993,81.6104
lbn,1994,81.6104
lbn,1995,81.6104
lbn,1996,81.53038
lbn,1997,81.53038
lbn,1998,81.53038
lbn,1999,81.53038
lbn,2000,84.71118
lbn,2001,84.71118
lbn,2002,84.71118
lbn,2003,84.71118
lbn,2004,84.71118
lbn,2005,87.66192
lbn,2006,87.66192
lbn,2007,87.66192
lbn,2008,87.66192
lbn,2009,90.22756
lbn,2010,90.22756
lbn,2011,90.22756
lbn,2012,90.22756
lbn,2013,90.22756
lbn,2014,90.22756
lbn,2015,90.22756
lbn,2016,90.22756
lbn,2017,90.22756
lbn,2018,87.35184
lbn,2019,87.35184
lbr,1975,80.88022
lbr,1976,80.88022
lbr,1977,80.88022
lbr,1978,80.88022
lbr,1979,80.88022
lbr,1980,80.88022
lbr,1981,0
lbr,1982,0
lbr,1983,0
lbr,1984,0
lbr,1985,83.6109
lbr,1986,83.6109
lbr,1987,83.6109
lbr,1988,83.6109
lbr,1989,83.6109
lbr,1990,0
lbr,1991,0
lbr,1992,0
lbr,1993,0
lbr,1994,0
lbr,1995,0
lbr,1996,0
lbr,1997,87.46187
lbr,1998,87.46187
lbr,1999,87.46187
lbr,2000,87.46187
lbr,2001,87.46187
lbr,2002,87.46187
lbr,2003,87.46187
lbr,2004,0
lbr,2005,93.87347
lbr,2006,93.87347
lbr,2007,93.87347
lbr,2008,93.87347
lbr,2009,93.87347
lbr,2010,93.87347
lbr,2011,93.77344
lbr,2012,93.77344
lbr,2013,93.77344
lbr,2014,93.77344
lbr,2015,93.77344
lbr,2016,93.77344
lbr,2017,93.64341
lbr,2018,93.64341
lbr,2019,93.64341
lby,1975,0
lby,1976,0
lby,1977,0
lby,1978,0
lby,1979,0
lby,1980,0
lby,1981,0
lby,1982,0
lby,1983,0
lby,1984,0
lby,1985,0
lby,1986,0
lby,1987,0
lby,1988,0
lby,1989,0
lby,1990,0
lby,1991,0
lby,1992,0
lby,1993,0
lby,1994,0
lby,1995,0
lby,1996,0
lby,1997,0
lby,1998,0
lby,1999,0
lby,2000,0
lby,2001,0
lby,2002,0
lby,2003,0
lby,2004,0
lby,2005,0
lby,2006,0
lby,2007,0
lby,2008,0
lby,2009,0
lby,2010,0
lby,2011,0
lby,2012,79.5899
lby,2013,79.5899
lby,2014,0
lby,2015,0
lby,2016,0
lby,2017,0
lby,2018,0
lby,2019,0
lka,1975,94.30358
lka,1976,94.30358
lka,1977,94.24856
lka,1978,94.24856
lka,1979,94.24856
lka,1980,94.24856
lka,1981,94.24856
lka,1982,94.25856
lka,1983,94.25856
lka,1984,94.25856
lka,1985,94.25856
lka,1986,94.25856
lka,1987,94.25856
lka,1988,93.01825
lka,1989,92.50313
lka,1990,92.50313
lka,1991,92.50313
lka,1992,92.50313
lka,1993,92.50313
lka,1994,94.08352
lka,1995,94.08352
lka,1996,94.08352
lka,1997,94.08352
lka,1998,94.08352
lka,1999,93.81345
lka,2000,93.90348
lka,2001,94.21355
lka,2002,94.21355
lka,2003,94.21355
lka,2004,94.11853
lka,2005,93.97349
lka,2006,93.97349
lka,2007,93.97349
lka,2008,93.97349
lka,2009,93.97349
lka,2010,92.61815
lka,2011,92.61815
lka,2012,92.61815
lka,2013,92.61815
lka,2014,92.61815
lka,2015,94.16854
lka,2016,94.16854
lka,2017,94.16854
lka,2018,94.16854
lka,2019,96.13903
lso,1975,0
lso,1976,0
lso,1977,0
lso,1978,0
lso,1979,0
lso,1980,0
lso,1981,0
lso,1982,0
lso,1983,0
lso,1984,0
lso,1985,0
lso,1986,0
lso,1987,0
lso,1988,0
lso,1989,0
lso,1990,0
lso,1991,0
lso,1992,0
lso,1993,88.91723
lso,1994,88.91723
lso,1995,0
lso,1996,0
lso,1997,0
lso,1998,88.93723
lso,1999,0
lso,2000,0
lso,2001,0
lso,2002,91.39785
lso,2003,91.39785
lso,2004,91.39785
lso,2005,91.39785
lso,2006,91.39785
lso,2007,91.41285
lso,2008,91.41285
lso,2009,91.41285
lso,2010,91.41285
lso,2011,91.41285
lso,2012,93.44836
lso,2013,93.44836
lso,2014,93.44836
lso,2015,90.84771
lso,2016,90.84771
lso,2017,91.32283
lso,2018,91.32283
lso,2019,91.32283
ltu,1991,96.42411
ltu,1992,96.62916
ltu,1993,96.62916
ltu,1994,96.62916
ltu,1995,96.62916
ltu,1996,96.35409
ltu,1997,96.36409
ltu,1998,96.55414
ltu,1999,96.55414
ltu,2000,93.90848
ltu,2001,93.90848
ltu,2002,93.96349
ltu,2003,93.96349
ltu,2004,93.95349
ltu,2005,93.95349
ltu,2006,93.95349
ltu,2007,93.95349
ltu,2008,94.77369
ltu,2009,96.29907
ltu,2010,96.29907
ltu,2011,96.29907
ltu,2012,97.38935
ltu,2013,97.38935
ltu,2014,97.22431
ltu,2015,97.22431
ltu,2016,97.02426
ltu,2017,97.02426
ltu,2018,97.02426
ltu,2019,97.13928
lux,1975,92.67817
lux,1976,92.67817
lux,1977,92.67817
lux,1978,92.67817
lux,1979,92.82321
lux,1980,92.82321
lux,1981,92.82321
lux,1982,92.82321
lux,1983,92.82321
lux,1984,92.70818
lux,1985,92.70818
lux,1986,92.70818
lux,1987,92.70818
lux,1988,92.70818
lux,1989,92.59315
lux,1990,92.59315
lux,1991,92.59315
lux,1992,92.59315
lux,1993,92.59315
lux,1994,92.73318
lux,1995,92.73318
lux,1996,92.73318
lux,1997,92.73318
lux,1998,92.73318
lux,1999,92.82321
lux,2000,92.82321
lux,2001,92.82321
lux,2002,92.82321
lux,2003,92.82321
lux,2004,92.7982
lux,2005,92.7982
lux,2006,92.7982
lux,2007,92.7982
lux,2008,92.7982
lux,2009,93.23331
lux,2010,93.23331
lux,2011,93.23331
lux,2012,93.23331
lux,2013,93.14329
lux,2014,93.14329
lux,2015,93.14329
lux,2016,93.14329
lux,2017,93.14329
lux,2018,93.23831
lux,2019,93.23831
lva,1991,77.89447
lva,1992,77.89447
lva,1993,79.32483
lva,1994,79.32483
lva,1995,79.36484
lva,1996,79.36484
lva,1997,79.36484
lva,1998,79.31483
lva,1999,79.31483
lva,2000,79.31483
lva,2001,79.31483
lva,2002,79.34984
lva,2003,79.34984
lva,2004,79.34984
lva,2005,79.34984
lva,2006,78.07952
lva,2007,78.07952
lva,2008,78.07952
lva,2009,78.07952
lva,2010,78.07452
lva,2011,78.07452
lva,2012,78.07452
lva,2013,78.07452
lva,2014,77.96949
lva,2015,77.96949
lva,2016,77.96949
lva,2017,77.96949
lva,2018,77.47937
lva,2019,77.47937
mar,1975,0
mar,1976,0
mar,1977,81.63541
mar,1978,81.63541
mar,1979,81.63541
mar,1980,81.63541
mar,1981,81.63541
mar,1982,81.63541
mar,1983,81.63541
mar,1984,81.70543
mar,1985,81.70543
mar,1986,81.70543
mar,1987,81.70543
mar,1988,81.70543
mar,1989,81.70543
mar,1990,81.70543
mar,1991,81.70543
mar,1992,81.70543
mar,1993,83.63591
mar,1994,83.63591
mar,1995,83.63591
mar,1996,83.63591
mar,1997,83.55089
mar,1998,83.55089
mar,1999,83.55089
mar,2000,83.55089
mar,2001,83.55089
mar,2002,87.03676
mar,2003,87.03676
mar,2004,87.03676
mar,2005,87.03676
mar,2006,87.03676
mar,2007,89.23231
mar,2008,89.23231
mar,2009,89.23231
mar,2010,89.23231
mar,2011,89.76244
mar,2012,89.76244
mar,2013,89.76244
mar,2014,89.76244
mar,2015,89.76244
mar,2016,89.1973
mar,2017,89.1973
mar,2018,89.1973
mar,2019,89.1973
mda,1991,83.49087
mda,1992,83.49087
mda,1993,83.49087
mda,1994,90.54264
mda,1995,90.54264
mda,1996,90.51263
mda,1997,90.51263
mda,1998,90.54264
mda,1999,90.54264
mda,2000,90.54264
mda,2001,88.51213
mda,2002,88.51213
mda,2003,88.51213
mda,2004,88.51213
mda,2005,87.07677
mda,2006,87.07677
mda,2007,87.07677
mda,2008,87.07677
mda,2009,87.5969
mda,2010,87.79195
mda,2011,87.79195
mda,2012,87.79195
mda,2013,87.79195
mda,2014,92.18805
mda,2015,92.18805
mda,2016,88.36209
mda,2017,88.36209
