country,time,c_rgvt_idea
hnd,1995,0.00595
hnd,1996,0.00522
hnd,1997,0.05975
hnd,1998,-0.55544
hnd,1999,6.04044
hnd,2000,0.61856
hnd,2001,-0.6541
hnd,2002,-0.07195
hnd,2003,0.19358
hnd,2004,0.00279
hnd,2005,-10.84484
hnd,2006,0.05005
hnd,2007,0.2633
hnd,2008,0.24106
hnd,2009,-7.07398
hnd,2010,1.46276
hnd,2011,0.05077
hnd,2012,-0.21926
hnd,2013,3.55277
hnd,2014,-0.31746
hnd,2015,0.13684
hnd,2016,-0.02266
hnd,2017,-4.17364
hnd,2018,-4.28098
hnd,2019,-0.82681
hrv,1992,51.81544
hrv,1993,-0.28557
hrv,1994,0.37643
hrv,1995,-0.03842
hrv,1996,0.70851
hrv,1997,1.08641
hrv,1998,0.30703
hrv,1999,5.20706
hrv,2000,9.17594
hrv,2001,-0.31803
hrv,2002,0.11211
hrv,2003,0.19348
hrv,2004,0.14267
hrv,2005,8.82361
hrv,2006,0.5557
hrv,2007,-0.65102
hrv,2008,-0.35587
hrv,2009,3.64751
hrv,2010,0.03739
hrv,2011,-0.12634
hrv,2012,0.09799
hrv,2013,0.5975
hrv,2014,1.41622
hrv,2015,0.51247
hrv,2016,-1.80991
hrv,2017,-0.83935
hrv,2018,-0.32519
hrv,2019,0.74281
hti,1976,0.26444
hti,1977,-0.39349
hti,1978,0.14597
hti,1979,1.21756
hti,1980,-0.93569
hti,1981,0.21146
hti,1982,-0.05463
hti,1983,-1.4332
hti,1984,1.8547
hti,1985,0.23499
hti,1986,8.24615
hti,1987,8.00962
hti,1988,2.15416
hti,1989,-37.62261
hti,1990,47.57892
hti,1991,-5.79989
hti,1992,-41.77903
hti,1993,0
hti,1994,0
hti,1995,42.25295
hti,1996,9.33001
hti,1997,1.38564
hti,1998,-0.36208
hti,1999,-0.8704
hti,2000,-0.56664
hti,2001,-0.08862
hti,2002,0.37771
hti,2003,-0.15391
hti,2004,-13.66602
hti,2005,-37.63865
hti,2006,48.08793
hti,2007,0.34625
hti,2008,0.19813
hti,2009,-0.76237
hti,2010,-2.37799
hti,2011,-0.55926
hti,2012,1.14603
hti,2013,-0.8592
hti,2014,-0.00716
hti,2015,0.32346
hti,2016,1.15188
hti,2017,0.59907
hti,2018,0.88345
hti,2019,-1.361
hun,1976,0.32725
hun,1977,-0.23806
hun,1978,0.21624
hun,1979,-0.48676
hun,1980,0.66417
hun,1981,-0.09185
hun,1982,0.44542
hun,1983,-0.3444
hun,1984,0.25642
hun,1985,-0.28651
hun,1986,-0.30447
hun,1987,1.59844
hun,1988,3.41648
hun,1989,6.26753
hun,1990,53.12525
hun,1991,-0.16604
hun,1992,0.47677
hun,1993,-0.26954
hun,1994,-0.08326
hun,1995,0.15448
hun,1996,0.04662
hun,1997,0.11448
hun,1998,0.49345
hun,1999,-0.62305
hun,2000,0.12481
hun,2001,-0.01733
hun,2002,-0.01129
hun,2003,-0.0543
hun,2004,0.03141
hun,2005,-0.18746
hun,2006,0.87752
hun,2007,-0.10812
hun,2008,0.29823
hun,2009,0.12016
hun,2010,-2.61268
hun,2011,-0.47177
hun,2012,0.0807
hun,2013,-2.37824
hun,2014,-9.23081
hun,2015,0.0659
hun,2016,-0.21865
hun,2017,-3.27187
hun,2018,-6.67351
hun,2019,0.8436
idn,1976,-0.39261
idn,1977,-4.93607
idn,1978,-0.54209
idn,1979,0.17454
idn,1980,0.10149
idn,1981,-0.46808
idn,1982,0.24189
idn,1983,-0.001
idn,1984,-0.03072
idn,1985,0.38909
idn,1986,-0.25155
idn,1987,-0.15548
idn,1988,-0.00102
idn,1989,0.26675
idn,1990,-0.23347
idn,1991,0.28643
idn,1992,-1.28818
idn,1993,0.5077
idn,1994,-0.36708
idn,1995,0.31638
idn,1996,-0.01442
idn,1997,3.13398
idn,1998,3.27853
idn,1999,24.17718
idn,2000,6.14572
idn,2001,-0.24273
idn,2002,0.1313
idn,2003,0.59394
idn,2004,10.82012
idn,2005,-0.33247
idn,2006,-0.43299
idn,2007,-0.1984
idn,2008,0.7089
idn,2009,-3.76259
idn,2010,0.10112
idn,2011,0.00222
idn,2012,0.0298
idn,2013,-0.31045
idn,2014,-2.91085
idn,2015,-0.02377
idn,2016,-0.49411
idn,2017,0.03257
idn,2018,0.22954
idn,2019,0.89416
ind,1976,-0.40111
ind,1977,3.09662
ind,1978,5.54569
ind,1979,0.04742
ind,1980,-0.21605
ind,1981,0.19715
ind,1982,-0.06758
ind,1983,0.11423
ind,1984,2.4204
ind,1985,-0.06558
ind,1986,0.01754
ind,1987,-0.12666
ind,1988,0.21273
ind,1989,-0.61301
ind,1990,0.67918
ind,1991,0.72014
ind,1992,-0.00824
ind,1993,-0.57415
ind,1994,0.36347
ind,1995,-0.2863
ind,1996,3.87554
ind,1997,0.097
ind,1998,1.10337
ind,1999,0.19322
ind,2000,-0.57655
ind,2001,0.36192
ind,2002,0.13584
ind,2003,0.02028
ind,2004,-3.20416
ind,2005,-0.07031
ind,2006,-0.06949
ind,2007,-0.05483
ind,2008,0.25251
ind,2009,-0.0317
ind,2010,-0.12891
ind,2011,0.25655
ind,2012,-0.28385
ind,2013,-0.16273
ind,2014,1.48093
ind,2015,-0.02007
ind,2016,0.44092
ind,2017,-1.75853
ind,2018,-0.7598
ind,2019,-9.29331
irl,1976,-0.14232
irl,1977,1.02849
irl,1978,0.72907
irl,1979,-0.31455
irl,1980,0.01318
irl,1981,0.73991
irl,1982,-0.6225
irl,1983,0.40468
irl,1984,0.12184
irl,1985,-0.63696
irl,1986,0.50464
irl,1987,-0.05736
irl,1988,-0.11359
irl,1989,-0.16323
irl,1990,0.06986
irl,1991,0.0659
irl,1992,0.29215
irl,1993,-0.16208
irl,1994,-0.0738
irl,1995,0.08007
irl,1996,0.16433
irl,1997,0.06661
irl,1998,-0.12141
irl,1999,0.19192
irl,2000,-0.14071
irl,2001,0.16943
irl,2002,0.1481
irl,2003,0.20479
irl,2004,-0.41051
irl,2005,0.55962
irl,2006,-0.56396
irl,2007,4.63401
irl,2008,-0.39155
irl,2009,0.54933
irl,2010,-0.44013
irl,2011,-2.2025
irl,2012,-0.05468
irl,2013,-1.50947
irl,2014,0.53465
irl,2015,-0.24051
irl,2016,-2.59952
irl,2017,0.32493
irl,2018,-1.18305
irl,2019,0.40126
irn,1976,-0.0169
irn,1977,0.05191
irn,1978,0.40831
irn,1979,12.66097
irn,1980,6.51612
irn,1981,-5.87991
irn,1982,-0.94559
irn,1983,-1.51467
irn,1984,-2.00004
irn,1985,-0.74913
irn,1986,-0.76746
irn,1987,0.75116
irn,1988,2.05484
irn,1989,-0.51924
irn,1990,0.02409
irn,1991,-0.01756
irn,1992,-3.61358
irn,1993,0.28523
irn,1994,0.13282
irn,1995,-0.33517
irn,1996,6.89597
irn,1997,1.61321
irn,1998,0.32729
irn,1999,-0.09243
irn,2000,1.22496
irn,2001,-0.40896
irn,2002,-0.15949
irn,2003,0.01481
irn,2004,-6.50762
irn,2005,0.18115
irn,2006,-0.56576
irn,2007,0.02414
irn,2008,-1.96338
irn,2009,-1.16109
irn,2010,0.76358
irn,2011,0.10966
irn,2012,2.04814
irn,2013,2.15102
irn,2014,-0.06206
irn,2015,0.03137
irn,2016,1.88988
irn,2017,0.21665
irn,2018,0.02294
irn,2019,-0.17924
irq,1976,0
irq,1977,0
irq,1978,0
irq,1979,0
irq,1980,11.88033
irq,1981,8.55282
irq,1982,0.16517
irq,1983,-0.23636
irq,1984,-0.3175
irq,1985,-0.56501
irq,1986,0.44107
irq,1987,-0.10822
irq,1988,-0.0468
irq,1989,-0.08958
irq,1990,-0.03052
irq,1991,0.2554
irq,1992,-0.41418
irq,1993,0.13928
irq,1994,0.35763
irq,1995,1.14174
irq,1996,1.52128
irq,1997,-0.06743
irq,1998,0.13805
irq,1999,-0.22477
irq,2000,-0.74246
irq,2001,0.34176
irq,2002,0.22332
irq,2003,-3.10982
irq,2004,-19.20522
irq,2005,47.52808
irq,2006,2.83609
irq,2007,-0.17894
irq,2008,-0.37628
irq,2009,0.09938
irq,2010,-0.65486
irq,2011,0.61214
irq,2012,-0.27928
irq,2013,0.04394
irq,2014,-2.70913
irq,2015,-0.16422
irq,2016,-0.0985
irq,2017,-1.14947
irq,2018,2.20305
irq,2019,-2.58445
isl,1976,-0.30155
isl,1977,-0.02069
isl,1978,-0.25271
isl,1979,0.29932
isl,1980,-0.39172
isl,1981,0.64517
isl,1982,-0.29418
isl,1983,-0.0905
isl,1984,-0.24243
isl,1985,0.28936
isl,1986,-0.23475
isl,1987,-0.07095
isl,1988,0.21499
isl,1989,-0.35757
isl,1990,0.34474
isl,1991,-0.09135
isl,1992,0.12154
isl,1993,-0.14534
isl,1994,-0.02723
isl,1995,0.22477
isl,1996,0.12932
isl,1997,-0.74893
isl,1998,0.73913
isl,1999,-0.29768
isl,2000,0.19955
isl,2001,0.36645
isl,2002,-0.20912
isl,2003,-0.06821
isl,2004,0.07619
isl,2005,-0.43574
isl,2006,0.4
isl,2007,2.51858
isl,2008,-0.06873
isl,2009,0.29521
isl,2010,-0.17924
isl,2011,0.47514
isl,2012,-1.06484
isl,2013,-1.01055
isl,2014,-0.20564
isl,2015,0.13218
isl,2016,-0.2856
isl,2017,0.62347
isl,2018,0.96641
isl,2019,0.17367
isr,1976,-0.58374
isr,1977,0.78618
isr,1978,-0.11005
isr,1979,0.49634
isr,1980,0.31548
isr,1981,-6.82649
isr,1982,0.13353
isr,1983,0.24088
isr,1984,-0.61336
isr,1985,0.34836
isr,1986,0.39026
isr,1987,-0.26656
isr,1988,0.06029
isr,1989,-0.17117
isr,1990,0.27256
isr,1991,-0.33755
isr,1992,0.64226
isr,1993,-0.52539
isr,1994,-0.23421
isr,1995,0.42084
isr,1996,-0.57818
isr,1997,-0.11158
isr,1998,0.18986
isr,1999,0.40226
isr,2000,0.04306
isr,2001,-0.41487
isr,2002,-0.23781
isr,2003,0.23446
isr,2004,0.14121
isr,2005,-0.18594
isr,2006,-0.96147
isr,2007,0.32405
isr,2008,0.03573
isr,2009,-0.60148
isr,2010,0.45697
isr,2011,0.13946
isr,2012,-0.08847
isr,2013,-1.95884
isr,2014,0.24715
isr,2015,-2.10828
isr,2016,-0.27226
isr,2017,-0.82291
isr,2018,-1.04066
isr,2019,2.32425
ita,1976,0.1015
ita,1977,-0.02984
ita,1978,-0.20835
ita,1979,0.42872
ita,1980,-0.14104
ita,1981,-0.41359
ita,1982,0.28861
ita,1983,-0.47495
ita,1984,-0.46816
ita,1985,0.20254
ita,1986,0.52283
ita,1987,-0.11833
ita,1988,0.15757
ita,1989,-0.41925
ita,1990,0.62362
ita,1991,-0.29371
ita,1992,-0.02244
ita,1993,0.21521
ita,1994,-1.76423
ita,1995,-0.2441
ita,1996,2.0827
ita,1997,0.15974
ita,1998,-0.26169
ita,1999,0.36429
ita,2000,-0.54404
ita,2001,0.56551
ita,2002,-0.28482
ita,2003,-0.01278
ita,2004,-0.03279
ita,2005,0.29476
ita,2006,0.99444
ita,2007,-0.05477
ita,2008,2.38579
ita,2009,-0.21992
ita,2010,-0.11338
ita,2011,-0.09103
ita,2012,0.40311
ita,2013,-2.71422
ita,2014,-0.25697
ita,2015,0.12252
ita,2016,-0.18158
ita,2017,-3.76197
ita,2018,-0.26084
ita,2019,0.172
jam,1976,-4.8518
jam,1977,0.26855
jam,1978,-0.08291
jam,1979,0.47953
jam,1980,-0.33844
jam,1981,0.03258
jam,1982,-0.21338
jam,1983,0.53018
jam,1984,0.10151
jam,1985,-0.33119
jam,1986,0.1007
jam,1987,0.10161
jam,1988,0.00349
jam,1989,3.37139
jam,1990,-0.2401
jam,1991,-0.23795
jam,1992,0.11017
jam,1993,1.67028
jam,1994,0.1811
jam,1995,-0.2566
jam,1996,-0.09679
jam,1997,3.73525
jam,1998,-0.04857
jam,1999,0.05651
jam,2000,0.05975
jam,2001,0.28488
jam,2002,6.26741
jam,2003,-0.4048
jam,2004,-0.39373
jam,2005,1.28434
jam,2006,0.05729
jam,2007,3.54625
jam,2008,-0.02807
jam,2009,-0.51414
jam,2010,0.19762
jam,2011,-1.13214
jam,2012,0.00054
jam,2013,-0.40543
jam,2014,-0.22439
jam,2015,0.25599
jam,2016,-0.12033
jam,2017,-0.74983
jam,2018,-0.06073
jam,2019,0.54725
jor,1976,0
jor,1977,0
jor,1978,0
jor,1979,0
jor,1980,0
jor,1981,0
jor,1982,0
jor,1983,0
jor,1984,0
jor,1985,0
jor,1986,0
jor,1987,0
jor,1988,0
jor,1989,31.27261
jor,1990,8.47418
jor,1991,-0.2424
jor,1992,1.78516
jor,1993,-0.63739
jor,1994,0.42736
jor,1995,-0.05612
jor,1996,0.43823
jor,1997,-1.26511
jor,1998,-0.05753
jor,1999,-0.09481
jor,2000,-40.04417
jor,2001,0
jor,2002,0
jor,2003,40.08117
jor,2004,0.10346
jor,2005,0.03551
jor,2006,-0.0959
jor,2007,-0.39681
jor,2008,0.09712
jor,2009,-1.03567
jor,2010,-6.7063
jor,2011,8.83075
jor,2012,-0.4364
jor,2013,2.46327
jor,2014,-0.30498
jor,2015,0.20959
jor,2016,0.69878
jor,2017,-0.13738
jor,2018,-0.01703
jor,2019,0.68665
jpn,1976,-0.08409
jpn,1977,-0.3082
jpn,1978,0.20969
jpn,1979,-0.38201
jpn,1980,0.27624
jpn,1981,-0.06995
jpn,1982,0.18719
jpn,1983,-0.79345
jpn,1984,0.20128
jpn,1985,0.25876
jpn,1986,0.35901
jpn,1987,0.2157
jpn,1988,-0.29284
jpn,1989,0.37715
jpn,1990,-0.4066
jpn,1991,-0.47786
jpn,1992,0.27358
jpn,1993,-0.0959
jpn,1994,0.13092
jpn,1995,0.44717
jpn,1996,-0.49635
jpn,1997,-0.33864
jpn,1998,0.48873
jpn,1999,-0.18513
jpn,2000,-0.43371
jpn,2001,0.24407
jpn,2002,0.04245
jpn,2003,0.22099
jpn,2004,0.29363
jpn,2005,2.7819
jpn,2006,0.3562
jpn,2007,-0.42697
jpn,2008,-0.02292
jpn,2009,-0.0139
jpn,2010,-0.05356
jpn,2011,0.45058
jpn,2012,-0.28067
jpn,2013,-0.403
jpn,2014,-0.52682
jpn,2015,-2.12576
jpn,2016,-0.30465
jpn,2017,2.20056
jpn,2018,-0.33389
jpn,2019,-0.26979
kaz,1992,0.00724
kaz,1993,0.00913
kaz,1994,0.93548
kaz,1995,1.16032
kaz,1996,1.58681
kaz,1997,-0.06589
kaz,1998,-0.07275
kaz,1999,-2.74496
kaz,2000,0.04278
kaz,2001,-0.38208
kaz,2002,-0.13269
kaz,2003,-0.7593
kaz,2004,0.06107
kaz,2005,1.64212
kaz,2006,0.22623
kaz,2007,-2.47953
kaz,2008,-4.00218
kaz,2009,0.04451
kaz,2010,-0.33347
kaz,2011,-0.83243
kaz,2012,4.28088
kaz,2013,-0.91117
kaz,2014,0.12664
kaz,2015,0.20155
kaz,2016,0.80779
kaz,2017,0.11175
kaz,2018,-0.17416
kaz,2019,3.04033
ken,1976,0.0919
ken,1977,0.12451
ken,1978,-0.02492
ken,1979,-0.55653
ken,1980,0.22483
ken,1981,-0.18523
ken,1982,-1.58488
ken,1983,-1.89173
ken,1984,-0.36039
ken,1985,0.02732
ken,1986,0.47461
ken,1987,-0.40106
ken,1988,-2.06825
ken,1989,-0.73394
ken,1990,5.06983
ken,1991,2.0976
ken,1992,10.69369
ken,1993,0.59652
ken,1994,-0.36892
ken,1995,0.05816
ken,1996,-0.03617
ken,1997,3.29873
ken,1998,4.35515
ken,1999,0.28689
ken,2000,0.1482
ken,2001,-0.40404
ken,2002,8.57993
ken,2003,0.6403
ken,2004,0.16509
ken,2005,0.14661
ken,2006,-0.15368
ken,2007,-7.23479
ken,2008,-4.19475
ken,2009,0.14042
ken,2010,0.92647
ken,2011,-0.20337
ken,2012,0.06354
ken,2013,10.56238
ken,2014,0.06326
ken,2015,-0.10442
ken,2016,-0.44009
ken,2017,-0.76862
ken,2018,-4.34032
ken,2019,0.16503
kgz,1992,1.92673
kgz,1993,0.09177
kgz,1994,-0.34703
kgz,1995,0.16013
kgz,1996,0.05281
kgz,1997,0.02446
kgz,1998,0.00092
kgz,1999,0.00017
kgz,2000,-0.75253
kgz,2001,0.13437
kgz,2002,0.0842
kgz,2003,0.18743
kgz,2004,0.00579
kgz,2005,1.17345
kgz,2006,3.12709
kgz,2007,-0.22518
kgz,2008,0.58623
kgz,2009,-0.01973
kgz,2010,2.11764
kgz,2011,4.2889
kgz,2012,2.77272
kgz,2013,0.21939
kgz,2014,-0.6543
kgz,2015,0.79386
kgz,2016,-0.29729
kgz,2017,4.34821
kgz,2018,-0.13866
kgz,2019,-0.4238
khm,1976,7.23275
khm,1977,0.07597
khm,1978,-0.46147
khm,1979,-0.48574
khm,1980,0.39114
khm,1981,2.3024
khm,1982,-4.68696
khm,1983,0.11635
khm,1984,-0.00988
khm,1985,0.05352
khm,1986,0.0693
khm,1987,0.08601
khm,1988,0.07721
khm,1989,-0.20229
khm,1990,4.59091
khm,1991,-0.02648
khm,1992,3.50604
khm,1993,38.9322
khm,1994,-0.75666
khm,1995,-0.04659
khm,1996,0.116
khm,1997,-3.53156
khm,1998,-2.30487
khm,1999,-1.83862
khm,2000,-0.29324
khm,2001,0.14456
khm,2002,-0.12368
khm,2003,0.47854
khm,2004,0.09009
khm,2005,-0.46285
khm,2006,0.11441
khm,2007,-0.03574
khm,2008,-1.91466
khm,2009,0.08763
khm,2010,-0.12091
khm,2011,0.23623
khm,2012,-0.18871
khm,2013,-0.95797
khm,2014,-0.46103
khm,2015,0.43376
khm,2016,-0.40094
khm,2017,-2.35398
khm,2018,-5.30143
khm,2019,0.11858
kor,1976,0.39456
kor,1977,-0.30097
kor,1978,0.13763
kor,1979,0.11382
kor,1980,2.99136
kor,1981,2.51803
kor,1982,-0.31658
kor,1983,0.1145
kor,1984,-0.2942
kor,1985,6.28361
kor,1986,-0.08335
kor,1987,9.87234
kor,1988,10.94281
kor,1989,0.2796
kor,1990,-0.03863
kor,1991,-0.36656
kor,1992,-1.99752
kor,1993,4.88001
kor,1994,0.29962
kor,1995,-0.35908
kor,1996,5.92179
kor,1997,-0.13778
kor,1998,6.5483
kor,1999,0.33295
kor,2000,2.4069
kor,2001,0.26133
kor,2002,0.10637
kor,2003,-0.06313
kor,2004,-0.01517
kor,2005,0.19902
kor,2006,-0.19657
kor,2007,-0.05144
kor,2008,-1.82217
kor,2009,0.32268
kor,2010,-0.28995
kor,2011,-0.07293
kor,2012,-1.97866
kor,2013,-1.11976
kor,2014,-0.63233
kor,2015,-0.32369
kor,2016,2.00014
kor,2017,2.26815
kor,2018,-0.35271
kor,2019,-0.26408
kwt,1976,-26.71657
kwt,1977,0
kwt,1978,0
kwt,1979,0
kwt,1980,0
kwt,1981,26.40111
kwt,1982,0.09906
kwt,1983,0.1818
kwt,1984,-0.37442
kwt,1985,0.17524
kwt,1986,-26.48279
kwt,1987,0
kwt,1988,0
kwt,1989,0
kwt,1990,9.95735
kwt,1991,-9.95735
kwt,1992,28.47895
kwt,1993,-0.05263
kwt,1994,-0.00657
kwt,1995,-0.0547
kwt,1996,0.36329
kwt,1997,0.00786
kwt,1998,0.26659
kwt,1999,-0.30603
kwt,2000,-0.16374
kwt,2001,-0.07848
kwt,2002,0.04392
kwt,2003,-0.28846
kwt,2004,0.11234
kwt,2005,15.36913
kwt,2006,-0.62456
kwt,2007,0.13975
kwt,2008,-0.2901
kwt,2009,0.14204
kwt,2010,-0.13037
kwt,2011,0.00758
kwt,2012,-0.46154
kwt,2013,0.29581
kwt,2014,-0.00897
kwt,2015,-0.28369
kwt,2016,1.40844
kwt,2017,1.3569
kwt,2018,-0.05203
kwt,2019,-0.13797
lao,1976,0
lao,1977,0
lao,1978,0
lao,1979,0
lao,1980,0
lao,1981,0
lao,1982,0
lao,1983,0
lao,1984,0
lao,1985,0
lao,1986,0
lao,1987,0
lao,1988,0
lao,1989,15.04031
lao,1990,0.37478
lao,1991,-0.27581
lao,1992,0.59875
lao,1993,-0.05216
lao,1994,-0.21526
lao,1995,0.27221
lao,1996,-0.08369
lao,1997,0.02745
lao,1998,0.31138
lao,1999,0.3976
lao,2000,-0.52277
lao,2001,0.19426
lao,2002,0.88257
lao,2003,-0.30488
lao,2004,-0.1506
lao,2005,0.0507
lao,2006,-0.34783
lao,2007,-0.20854
lao,2008,-0.14843
lao,2009,0.15231
lao,2010,0.20407
lao,2011,-1.3495
lao,2012,-0.03634
lao,2013,0.24948
lao,2014,-0.07388
lao,2015,-0.37977
lao,2016,1.51526
lao,2017,0.79472
lao,2018,0.53061
lao,2019,1.9608
lbn,1976,-2.4769
lbn,1977,-0.04965
lbn,1978,0.4616
lbn,1979,-0.3364
lbn,1980,0.26407
lbn,1981,-0.28264
lbn,1982,-0.01287
lbn,1983,0.16038
lbn,1984,0.21055
lbn,1985,-0.2623
lbn,1986,0.17371
lbn,1987,-0.10423
lbn,1988,-2.60613
lbn,1989,2.44803
lbn,1990,-1.79418
lbn,1991,0.13262
lbn,1992,-4.18819
lbn,1993,9.15111
lbn,1994,-0.16927
lbn,1995,0.254
lbn,1996,0.35565
lbn,1997,0.01953
lbn,1998,-0.14243
lbn,1999,0.08256
lbn,2000,6.87072
lbn,2001,0.03495
lbn,2002,0.18207
lbn,2003,-0.15416
lbn,2004,0.19989
lbn,2005,4.99492
lbn,2006,1.69584
lbn,2007,0.48006
lbn,2008,-0.34407
lbn,2009,2.68678
lbn,2010,0.2234
lbn,2011,0.08348
lbn,2012,0.05817
lbn,2013,0.39401
lbn,2014,-0.04676
lbn,2015,-0.47851
lbn,2016,-0.10273
lbn,2017,-0.09163
lbn,2018,-4.49781
lbn,2019,-1.03982
lbr,1976,0.13178
lbr,1977,-0.17445
lbr,1978,0.1647
lbr,1979,-0.08141
lbr,1980,-9.82197
lbr,1981,-13.44361
lbr,1982,0
lbr,1983,0
lbr,1984,0
lbr,1985,27.7674
lbr,1986,8.21957
lbr,1987,0.20742
lbr,1988,-0.22522
lbr,1989,-2.54007
lbr,1990,-33.4291
lbr,1991,0
lbr,1992,0
lbr,1993,0
lbr,1994,0
lbr,1995,0
lbr,1996,0
lbr,1997,48.47388
lbr,1998,-0.11284
lbr,1999,0.04265
lbr,2000,0.07437
lbr,2001,-0.17784
lbr,2002,0.05839
lbr,2003,-4.80074
lbr,2004,-43.55787
lbr,2005,41.83655
lbr,2006,23.49106
lbr,2007,-0.23111
lbr,2008,0.21007
lbr,2009,-0.50364
lbr,2010,0.2084
lbr,2011,-1.27842
lbr,2012,-3.96365
lbr,2013,0.56479
lbr,2014,0.35794
lbr,2015,-0.09011
lbr,2016,-0.34381
lbr,2017,2.1009
lbr,2018,8.87947
lbr,2019,-0.2971
lby,1976,0
lby,1977,0
lby,1978,0
lby,1979,0
lby,1980,0
lby,1981,0
lby,1982,0
lby,1983,0
lby,1984,0
lby,1985,0
lby,1986,0
lby,1987,0
lby,1988,0
lby,1989,0
lby,1990,0
lby,1991,0
lby,1992,0
lby,1993,0
lby,1994,0
lby,1995,0
lby,1996,0
lby,1997,0
lby,1998,0
lby,1999,0
lby,2000,0
lby,2001,0
lby,2002,0
lby,2003,0
lby,2004,0
lby,2005,0
lby,2006,0
lby,2007,0
lby,2008,0
lby,2009,0
lby,2010,0
lby,2011,0
lby,2012,43.37624
lby,2013,6.14429
lby,2014,-49.52053
lby,2015,0
lby,2016,0
lby,2017,0
lby,2018,0
lby,2019,0
lka,1976,-0.56311
lka,1977,-6.81371
lka,1978,0.63465
lka,1979,-0.3334
lka,1980,0.01712
lka,1981,0.06748
lka,1982,-1.84824
lka,1983,-0.72314
lka,1984,-0.9229
lka,1985,-0.16016
lka,1986,-0.29542
lka,1987,0.61603
lka,1988,-1.47211
lka,1989,5.22634
lka,1990,0.31519
lka,1991,-0.19194
lka,1992,-0.03455
lka,1993,-0.14741
lka,1994,5.85592
lka,1995,-0.72736
lka,1996,0.7079
lka,1997,-0.16189
lka,1998,-0.01379
lka,1999,-2.76804
lka,2000,0.06831
lka,2001,0.52437
lka,2002,-0.30146
lka,2003,0.28068
lka,2004,0.61222
lka,2005,-0.1017
lka,2006,0.39851
lka,2007,0.22021
lka,2008,-0.46714
lka,2009,-0.8635
lka,2010,-11.20887
lka,2011,0.39555
lka,2012,-0.24978
lka,2013,0.84965
lka,2014,0.00119
lka,2015,12.04921
lka,2016,0.20528
lka,2017,0.15464
lka,2018,1.37905
lka,2019,8.17978
lso,1976,0
lso,1977,0
lso,1978,0
lso,1979,0
lso,1980,0
lso,1981,0
lso,1982,0
lso,1983,0
lso,1984,0
lso,1985,0
lso,1986,0
lso,1987,0
lso,1988,0
lso,1989,0
lso,1990,0
lso,1991,0
lso,1992,0
lso,1993,54.22348
lso,1994,-0.2391
lso,1995,-53.98439
lso,1996,0
lso,1997,0
lso,1998,55.59837
lso,1999,-55.59837
lso,2000,0
lso,2001,0
lso,2002,66.92945
lso,2003,-0.02416
lso,2004,-0.08612
lso,2005,-0.28992
lso,2006,0.14269
lso,2007,-4.77011
lso,2008,0.00401
lso,2009,-0.22935
lso,2010,0.9399
lso,2011,-0.40362
lso,2012,6.07092
lso,2013,-0.32616
lso,2014,-4.03147
lso,2015,1.10329
lso,2016,0.01333
lso,2017,0.09051
lso,2018,0.21442
lso,2019,-2.29931
ltu,1992,1.01117
ltu,1993,1.06005
ltu,1994,0.09913
ltu,1995,-0.05835
ltu,1996,0.45459
ltu,1997,-0.49851
ltu,1998,-0.32872
ltu,1999,0.1111
ltu,2000,-2.41057
ltu,2001,-0.05337
ltu,2002,0.52916
ltu,2003,-0.44566
ltu,2004,0.18229
ltu,2005,-0.10943
ltu,2006,-0.05444
ltu,2007,-0.33022
ltu,2008,2.75861
ltu,2009,-0.27188
ltu,2010,0.37867
ltu,2011,0.01176
ltu,2012,0.09961
ltu,2013,0.17933
ltu,2014,0.73389
ltu,2015,-0.12186
ltu,2016,-0.67504
ltu,2017,0.38939
ltu,2018,-0.04434
ltu,2019,-0.64664
lux,1976,-0.13842
lux,1977,0.10313
lux,1978,-0.04526
lux,1979,0.2881
lux,1980,0.10173
lux,1981,-0.45125
lux,1982,0.52842
lux,1983,0.0518
lux,1984,-0.3883
lux,1985,0.02373
lux,1986,-0.14326
lux,1987,0.27644
lux,1988,-0.30958
lux,1989,-0.07107
lux,1990,0.18896
lux,1991,-0.03793
lux,1992,0.42583
lux,1993,-0.32838
lux,1994,0.02828
lux,1995,0.18765
lux,1996,-0.0177
lux,1997,-0.22065
lux,1998,0.15083
lux,1999,-0.51663
lux,2000,0.39256
lux,2001,0.11351
lux,2002,0.09139
lux,2003,-0.23331
lux,2004,0.13078
lux,2005,-0.48221
lux,2006,0.57504
lux,2007,-0.44658
lux,2008,0.48784
lux,2009,0.7602
lux,2010,-0.01324
lux,2011,0.04144
lux,2012,-0.03886
lux,2013,0.16848
lux,2014,0.29852
lux,2015,-0.193
lux,2016,0.06028
lux,2017,-0.34721
lux,2018,0.00922
lux,2019,-0.60918
lva,1992,5.41913
lva,1993,5.46
lva,1994,0.68016
lva,1995,-0.09085
lva,1996,0.21941
lva,1997,0.47227
lva,1998,0.07271
lva,1999,-0.32139
lva,2000,0.22737
lva,2001,-0.04564
lva,2002,-0.38548
lva,2003,0.07715
lva,2004,-0.00188
lva,2005,0.22771
lva,2006,-3.02354
lva,2007,0.11678
lva,2008,-0.06109
lva,2009,0.39374
lva,2010,2.48659
lva,2011,0.12547
lva,2012,-0.32877
lva,2013,-0.0842
lva,2014,0.44843
lva,2015,0.23893
lva,2016,0.61554
lva,2017,-0.58873
lva,2018,-1.1009
lva,2019,0.14565
mar,1976,0
mar,1977,33.1993
mar,1978,-0.15466
mar,1979,0.19538
