country,time,abscorrup_idea
gtm,1986,26.67432
gtm,1987,26.67432
gtm,1988,26.67432
gtm,1989,26.67432
gtm,1990,26.67432
gtm,1991,26.67432
gtm,1992,26.67432
gtm,1993,31.09146
gtm,1994,31.09146
gtm,1995,31.09146
gtm,1996,35.11124
gtm,1997,35.33309
gtm,1998,35.33309
gtm,1999,32.6528
gtm,2000,29.39685
gtm,2001,29.20583
gtm,2002,27.46012
gtm,2003,27.46012
gtm,2004,31.94062
gtm,2005,31.94062
gtm,2006,31.94062
gtm,2007,31.94062
gtm,2008,32.55236
gtm,2009,33.26287
gtm,2010,33.26287
gtm,2011,33.26287
gtm,2012,32.83339
gtm,2013,33.84077
gtm,2014,33.84077
gtm,2015,33.3553
gtm,2016,39.46581
gtm,2017,35.91338
gtm,2018,29.93897
gtm,2019,32.60984
hnd,1975,22.76785
hnd,1976,22.76785
hnd,1977,22.76785
hnd,1978,22.76785
hnd,1979,22.76785
hnd,1980,22.76785
hnd,1981,22.76785
hnd,1982,22.76785
hnd,1983,22.18045
hnd,1984,22.47067
hnd,1985,22.47067
hnd,1986,22.47067
hnd,1987,22.47067
hnd,1988,22.47067
hnd,1989,22.47067
hnd,1990,22.47067
hnd,1991,21.74856
hnd,1992,21.74856
hnd,1993,21.74856
hnd,1994,23.0777
hnd,1995,23.0777
hnd,1996,23.0777
hnd,1997,23.0777
hnd,1998,22.47067
hnd,1999,22.47067
hnd,2000,23.0777
hnd,2001,22.34977
hnd,2002,22.47067
hnd,2003,23.9069
hnd,2004,23.9069
hnd,2005,23.9069
hnd,2006,23.9069
hnd,2007,23.24574
hnd,2008,23.24574
hnd,2009,23.24574
hnd,2010,23.9069
hnd,2011,23.9069
hnd,2012,23.29
hnd,2013,24.97542
hnd,2014,24.97542
hnd,2015,26.74627
hnd,2016,26.74627
hnd,2017,26.74627
hnd,2018,24.38939
hnd,2019,26.94401
hrv,1991,35.20379
hrv,1992,35.20379
hrv,1993,35.20379
hrv,1994,35.20379
hrv,1995,35.20379
hrv,1996,36.23052
hrv,1997,36.23052
hrv,1998,36.63716
hrv,1999,36.57398
hrv,2000,55.76793
hrv,2001,56.32744
hrv,2002,56.32744
hrv,2003,55.62804
hrv,2004,43.74181
hrv,2005,43.17573
hrv,2006,43.17573
hrv,2007,43.17573
hrv,2008,43.17573
hrv,2009,52.99819
hrv,2010,55.42751
hrv,2011,55.91758
hrv,2012,55.42751
hrv,2013,55.68928
hrv,2014,55.68928
hrv,2015,56.25503
hrv,2016,53.87944
hrv,2017,51.40492
hrv,2018,51.99454
hrv,2019,52.99565
hti,1975,18.94945
hti,1976,18.94945
hti,1977,18.94945
hti,1978,18.94945
hti,1979,18.94945
hti,1980,18.94945
hti,1981,18.94945
hti,1982,18.94945
hti,1983,18.94945
hti,1984,18.10117
hti,1985,18.10117
hti,1986,18.10117
hti,1987,23.01448
hti,1988,23.01448
hti,1989,23.01448
hti,1990,23.01448
hti,1991,23.01448
hti,1992,24.97542
hti,1993,24.97542
hti,1994,24.97542
hti,1995,24.97542
hti,1996,25.59682
hti,1997,28.47764
hti,1998,27.8498
hti,1999,27.8498
hti,2000,27.8498
hti,2001,26.15558
hti,2002,26.15558
hti,2003,26.15558
hti,2004,26.15558
hti,2005,25.55784
hti,2006,27.30042
hti,2007,27.30042
hti,2008,27.30042
hti,2009,27.30042
hti,2010,27.30042
hti,2011,26.98992
hti,2012,25.90928
hti,2013,24.82225
hti,2014,24.82225
hti,2015,24.82225
hti,2016,24.82225
hti,2017,24.82225
hti,2018,18.92874
hti,2019,22.47136
hun,1975,51.20174
hun,1976,51.20174
hun,1977,51.20174
hun,1978,51.20174
hun,1979,50.5348
hun,1980,50.5348
hun,1981,50.5348
hun,1982,50.5348
hun,1983,50.05884
hun,1984,50.8276
hun,1985,50.8276
hun,1986,50.8276
hun,1987,50.8276
hun,1988,50.8276
hun,1989,49.71928
hun,1990,58.8225
hun,1991,59.89719
hun,1992,59.22505
hun,1993,59.64863
hun,1994,60.25501
hun,1995,60.25501
hun,1996,60.25501
hun,1997,60.25501
hun,1998,60.25501
hun,1999,58.77134
hun,2000,58.35079
hun,2001,57.593
hun,2002,57.593
hun,2003,58.57903
hun,2004,58.57903
hun,2005,58.57903
hun,2006,58.57903
hun,2007,58.57903
hun,2008,58.57903
hun,2009,58.57903
hun,2010,55.90808
hun,2011,52.84282
hun,2012,52.31785
hun,2013,52.0927
hun,2014,52.0927
hun,2015,52.0927
hun,2016,51.94482
hun,2017,51.94482
hun,2018,51.75006
hun,2019,53.00161
idn,1975,24.89593
idn,1976,24.89593
idn,1977,24.89593
idn,1978,23.81234
idn,1979,22.37388
idn,1980,22.37388
idn,1981,22.37388
idn,1982,14.97449
idn,1983,14.97449
idn,1984,14.68231
idn,1985,14.68231
idn,1986,14.071
idn,1987,14.071
idn,1988,14.071
idn,1989,14.071
idn,1990,14.071
idn,1991,15.4953
idn,1992,15.4953
idn,1993,15.85831
idn,1994,15.85831
idn,1995,15.85831
idn,1996,15.85831
idn,1997,15.4953
idn,1998,25.73863
idn,1999,36.83345
idn,2000,38.22686
idn,2001,38.22686
idn,2002,38.22686
idn,2003,38.22686
idn,2004,38.22686
idn,2005,39.50801
idn,2006,40.03306
idn,2007,40.64677
idn,2008,40.64677
idn,2009,40.64677
idn,2010,39.48553
idn,2011,39.48553
idn,2012,39.48553
idn,2013,38.11383
idn,2014,39.83462
idn,2015,41.92709
idn,2016,41.92709
idn,2017,41.92709
idn,2018,42.29198
idn,2019,41.47102
ind,1975,54.04542
ind,1976,54.04542
ind,1977,54.04542
ind,1978,54.04542
ind,1979,54.04542
ind,1980,54.04542
ind,1981,54.04542
ind,1982,54.04542
ind,1983,54.04542
ind,1984,54.11538
ind,1985,54.11538
ind,1986,54.11538
ind,1987,54.11538
ind,1988,54.11538
ind,1989,53.62971
ind,1990,53.62971
ind,1991,53.62971
ind,1992,51.44258
ind,1993,51.99734
ind,1994,51.99734
ind,1995,51.99734
ind,1996,51.99734
ind,1997,51.99734
ind,1998,51.99734
ind,1999,51.99734
ind,2000,51.99734
ind,2001,51.44258
ind,2002,51.11257
ind,2003,51.11257
ind,2004,51.44258
ind,2005,51.44258
ind,2006,51.44258
ind,2007,51.44258
ind,2008,51.44258
ind,2009,51.44258
ind,2010,51.44258
ind,2011,51.44258
ind,2012,51.44258
ind,2013,51.44258
ind,2014,51.44258
ind,2015,54.23114
ind,2016,54.23114
ind,2017,54.23114
ind,2018,53.64069
ind,2019,52.68943
irl,1975,67.64203
irl,1976,67.64203
irl,1977,67.64203
irl,1978,67.64203
irl,1979,67.64203
irl,1980,66.75492
irl,1981,66.75492
irl,1982,66.75492
irl,1983,66.75492
irl,1984,67.58473
irl,1985,67.58473
irl,1986,67.58473
irl,1987,67.58473
irl,1988,67.58473
irl,1989,67.58473
irl,1990,67.58473
irl,1991,67.58473
irl,1992,68.37877
irl,1993,68.37877
irl,1994,68.37877
irl,1995,68.37877
irl,1996,71.49709
irl,1997,70.43051
irl,1998,75.20885
irl,1999,75.58364
irl,2000,75.58364
irl,2001,75.58364
irl,2002,75.87738
irl,2003,75.87738
irl,2004,75.58364
irl,2005,75.87738
irl,2006,75.87738
irl,2007,75.87738
irl,2008,75.87738
irl,2009,75.87738
irl,2010,75.87738
irl,2011,76.99007
irl,2012,76.99007
irl,2013,76.25709
irl,2014,76.25709
irl,2015,76.25709
irl,2016,76.25709
irl,2017,76.25709
irl,2018,76.25709
irl,2019,76.25709
irn,1975,52.19203
irn,1976,52.19203
irn,1977,52.19203
irn,1978,52.19203
irn,1979,42.77667
irn,1980,43.79301
irn,1981,43.79301
irn,1982,43.79301
irn,1983,43.79301
irn,1984,44.12148
irn,1985,44.12148
irn,1986,44.12148
irn,1987,44.12148
irn,1988,44.12148
irn,1989,44.12148
irn,1990,44.12148
irn,1991,43.57084
irn,1992,43.57084
irn,1993,44.12148
irn,1994,44.40938
irn,1995,44.40938
irn,1996,44.40938
irn,1997,48.70982
irn,1998,48.70982
irn,1999,48.70982
irn,2000,48.70982
irn,2001,47.78364
irn,2002,47.78364
irn,2003,47.78364
irn,2004,47.78364
irn,2005,34.6843
irn,2006,34.6843
irn,2007,34.6843
irn,2008,34.6843
irn,2009,34.6843
irn,2010,33.23532
irn,2011,33.23532
irn,2012,33.23532
irn,2013,34.98695
irn,2014,34.98695
irn,2015,34.98695
irn,2016,34.98695
irn,2017,34.4749
irn,2018,34.13173
irn,2019,34.13173
irq,1975,32.75383
irq,1976,32.75383
irq,1977,29.87887
irq,1978,29.87887
irq,1979,30.32492
irq,1980,28.27496
irq,1981,28.27496
irq,1982,28.27496
irq,1983,28.27496
irq,1984,28.47844
irq,1985,29.22738
irq,1986,29.22738
irq,1987,29.22738
irq,1988,29.22738
irq,1989,28.47844
irq,1990,28.47844
irq,1991,24.49155
irq,1992,24.49155
irq,1993,24.49155
irq,1994,24.49155
irq,1995,24.49155
irq,1996,24.49155
irq,1997,24.49155
irq,1998,24.49155
irq,1999,24.49155
irq,2000,22.05714
irq,2001,22.05714
irq,2002,21.2874
irq,2003,26.52204
irq,2004,27.77224
irq,2005,26.16654
irq,2006,26.16654
irq,2007,26.55131
irq,2008,26.55131
irq,2009,26.55131
irq,2010,25.15347
irq,2011,25.15347
irq,2012,25.15347
irq,2013,24.76239
irq,2014,24.76239
irq,2015,24.76239
irq,2016,24.76239
irq,2017,26.67071
irq,2018,29.31536
irq,2019,25.51255
isl,1975,78.9734
isl,1976,78.9734
isl,1977,78.9734
isl,1978,78.9734
isl,1979,78.9734
isl,1980,78.9734
isl,1981,78.9734
isl,1982,78.9734
isl,1983,78.9734
isl,1984,79.84189
isl,1985,79.84189
isl,1986,79.84189
isl,1987,79.84189
isl,1988,79.84189
isl,1989,79.84189
isl,1990,85.09264
isl,1991,85.09264
isl,1992,85.09264
isl,1993,85.09264
isl,1994,85.09264
isl,1995,85.09264
isl,1996,85.09264
isl,1997,85.09264
isl,1998,85.09264
isl,1999,85.09264
isl,2000,85.09264
isl,2001,84.49389
isl,2002,84.49389
isl,2003,83.76356
isl,2004,83.76356
isl,2005,84.49389
isl,2006,84.49389
isl,2007,84.49389
isl,2008,84.49389
isl,2009,84.49389
isl,2010,84.49389
isl,2011,84.49389
isl,2012,84.49389
isl,2013,84.49389
isl,2014,83.76356
isl,2015,84.49389
isl,2016,84.49389
isl,2017,81.37403
isl,2018,81.37403
isl,2019,80.55967
isr,1975,59.0269
isr,1976,59.0269
isr,1977,59.0269
isr,1978,60.5743
isr,1979,60.5743
isr,1980,60.5743
isr,1981,60.5743
isr,1982,60.5743
isr,1983,60.5743
isr,1984,61.36642
isr,1985,65.45114
isr,1986,65.45114
isr,1987,65.45114
isr,1988,65.45114
isr,1989,65.45114
isr,1990,65.45114
isr,1991,65.45114
isr,1992,65.45114
isr,1993,65.45114
isr,1994,65.45114
isr,1995,65.45114
isr,1996,65.45114
isr,1997,65.0871
isr,1998,64.58332
isr,1999,64.58332
isr,2000,63.8591
isr,2001,63.8591
isr,2002,63.8591
isr,2003,63.8591
isr,2004,63.8591
isr,2005,63.8591
isr,2006,63.8591
isr,2007,63.8591
isr,2008,63.8591
isr,2009,63.8591
isr,2010,62.96097
isr,2011,62.96097
isr,2012,62.96097
isr,2013,62.96097
isr,2014,62.96097
isr,2015,62.96097
isr,2016,62.31477
isr,2017,62.31477
isr,2018,64.37186
isr,2019,58.63394
ita,1975,64.43267
ita,1976,64.43267
ita,1977,64.43267
ita,1978,64.43267
ita,1979,64.43267
ita,1980,61.01095
ita,1981,61.01095
ita,1982,61.01095
ita,1983,61.01095
ita,1984,61.37316
ita,1985,61.37316
ita,1986,61.37316
ita,1987,61.37316
ita,1988,61.37316
ita,1989,59.84679
ita,1990,59.84679
ita,1991,59.84679
ita,1992,61.32084
ita,1993,61.45802
ita,1994,59.39226
ita,1995,59.39226
ita,1996,65.10766
ita,1997,65.73799
ita,1998,65.10766
ita,1999,65.10766
ita,2000,63.23603
ita,2001,60.43561
ita,2002,60.43561
ita,2003,60.43561
ita,2004,60.43561
ita,2005,60.43561
ita,2006,62.66738
ita,2007,62.66738
ita,2008,59.76864
ita,2009,59.76864
ita,2010,61.24188
ita,2011,63.5256
ita,2012,63.5256
ita,2013,60.80675
ita,2014,60.01362
ita,2015,60.01362
ita,2016,60.80675
ita,2017,62.10104
ita,2018,64.83547
ita,2019,64.83547
jam,1975,58.77341
jam,1976,58.77341
jam,1977,58.77341
jam,1978,58.77341
jam,1979,58.77341
jam,1980,58.77341
jam,1981,58.77341
jam,1982,58.77341
jam,1983,58.77341
jam,1984,58.16695
jam,1985,58.16695
jam,1986,58.16695
jam,1987,58.16695
jam,1988,58.16695
jam,1989,58.16695
jam,1990,62.87832
jam,1991,62.87832
jam,1992,62.87832
jam,1993,62.87832
jam,1994,63.29644
jam,1995,63.29644
jam,1996,63.29644
jam,1997,63.29644
jam,1998,63.29644
jam,1999,63.29644
jam,2000,62.87832
jam,2001,62.87832
jam,2002,62.7107
jam,2003,62.7107
jam,2004,62.7107
jam,2005,62.7107
jam,2006,62.7107
jam,2007,62.7107
jam,2008,62.7107
jam,2009,62.7107
jam,2010,62.7107
jam,2011,62.87832
jam,2012,62.87832
jam,2013,64.45368
jam,2014,64.45368
jam,2015,64.45368
jam,2016,64.45368
jam,2017,64.45368
jam,2018,64.45368
jam,2019,64.45368
jor,1975,49.45832
jor,1976,49.45832
jor,1977,49.45832
jor,1978,49.45832
jor,1979,49.45832
jor,1980,49.45832
jor,1981,49.45832
jor,1982,49.45832
jor,1983,49.45832
jor,1984,49.6915
jor,1985,49.6915
jor,1986,49.6915
jor,1987,49.6915
jor,1988,49.6915
jor,1989,49.6915
jor,1990,51.79737
jor,1991,51.79737
jor,1992,52.17046
jor,1993,52.17046
jor,1994,52.17046
jor,1995,52.17046
jor,1996,52.17046
jor,1997,52.17046
jor,1998,52.17046
jor,1999,56.97196
jor,2000,52.38704
jor,2001,49.70963
jor,2002,49.70963
jor,2003,49.70963
jor,2004,49.70963
jor,2005,49.70963
jor,2006,49.70963
jor,2007,49.70963
jor,2008,49.70963
jor,2009,49.70963
jor,2010,49.70963
jor,2011,49.70963
jor,2012,48.88298
jor,2013,46.64939
jor,2014,47.3145
jor,2015,48.14864
jor,2016,48.33062
jor,2017,48.33062
jor,2018,48.91166
jor,2019,49.66595
jpn,1975,71.83212
jpn,1976,71.83212
jpn,1977,71.83212
jpn,1978,71.83212
jpn,1979,71.83212
jpn,1980,71.83212
jpn,1981,71.83212
jpn,1982,71.83212
jpn,1983,71.83212
jpn,1984,72.44698
jpn,1985,72.44698
jpn,1986,72.44698
jpn,1987,72.44698
jpn,1988,72.44698
jpn,1989,72.44698
jpn,1990,72.44698
jpn,1991,72.44698
jpn,1992,72.44698
jpn,1993,72.44698
jpn,1994,74.66041
jpn,1995,74.66041
jpn,1996,74.66041
jpn,1997,74.14803
jpn,1998,73.68368
jpn,1999,73.68368
jpn,2000,74.02587
jpn,2001,74.02587
jpn,2002,74.02587
jpn,2003,74.02587
jpn,2004,74.02587
jpn,2005,74.02587
jpn,2006,74.02587
jpn,2007,74.02587
jpn,2008,74.02587
jpn,2009,74.02587
jpn,2010,74.61246
jpn,2011,74.61246
jpn,2012,74.61246
jpn,2013,76.16883
jpn,2014,76.16883
jpn,2015,77.24469
jpn,2016,75.54149
jpn,2017,75.54149
jpn,2018,78.48469
jpn,2019,75.54149
kaz,1991,33.29906
kaz,1992,33.05984
kaz,1993,33.05984
kaz,1994,33.05984
kaz,1995,33.05984
kaz,1996,33.05984
kaz,1997,33.05984
kaz,1998,33.05984
kaz,1999,33.72626
kaz,2000,33.08538
kaz,2001,32.35608
kaz,2002,32.35608
kaz,2003,32.35608
kaz,2004,32.35608
kaz,2005,32.35608
kaz,2006,32.35608
kaz,2007,32.35608
kaz,2008,32.35608
kaz,2009,32.35608
kaz,2010,32.35608
kaz,2011,32.35608
kaz,2012,32.35608
kaz,2013,30.5049
kaz,2014,30.5049
kaz,2015,30.5049
kaz,2016,31.17555
kaz,2017,30.5049
kaz,2018,32.18909
kaz,2019,34.14892
ken,1975,29.64945
ken,1976,29.64945
ken,1977,29.64945
ken,1978,27.73139
ken,1979,27.73139
ken,1980,27.73139
ken,1981,27.73139
ken,1982,27.73139
ken,1983,24.06831
ken,1984,24.31034
ken,1985,24.7631
ken,1986,24.7631
ken,1987,24.7631
ken,1988,24.7631
ken,1989,24.7631
ken,1990,27.2342
ken,1991,27.2342
ken,1992,27.2342
ken,1993,28.83085
ken,1994,28.83085
ken,1995,28.83085
ken,1996,28.83085
ken,1997,28.37585
ken,1998,28.37585
ken,1999,28.37585
ken,2000,31.06726
ken,2001,31.06726
ken,2002,31.64248
ken,2003,32.64484
ken,2004,32.12423
ken,2005,31.32488
ken,2006,31.32488
ken,2007,31.20748
ken,2008,31.79447
ken,2009,31.79447
ken,2010,34.30797
ken,2011,34.85995
ken,2012,34.30797
ken,2013,38.0103
ken,2014,38.0103
ken,2015,38.0103
ken,2016,35.37223
ken,2017,35.37223
ken,2018,35.37223
ken,2019,45.12611
kgz,1991,45.06349
kgz,1992,39.77692
kgz,1993,38.12714
kgz,1994,30.21112
kgz,1995,28.15849
kgz,1996,27.82956
kgz,1997,26.69992
kgz,1998,26.69992
kgz,1999,26.69992
kgz,2000,24.00893
kgz,2001,25.36292
kgz,2002,24.00893
kgz,2003,24.00893
kgz,2004,24.00893
kgz,2005,13.78925
kgz,2006,13.78925
kgz,2007,13.78925
kgz,2008,13.78925
kgz,2009,13.78925
kgz,2010,27.95317
kgz,2011,30.18443
kgz,2012,29.78174
kgz,2013,29.88561
kgz,2014,29.88561
kgz,2015,23.83881
kgz,2016,24.79457
kgz,2017,22.588
kgz,2018,22.588
kgz,2019,32.89258
khm,1975,59.82804
khm,1976,59.82804
khm,1977,59.82804
khm,1978,59.82804
khm,1979,59.29561
khm,1980,46.2444
khm,1981,46.2444
khm,1982,46.2444
khm,1983,46.2444
khm,1984,46.2444
khm,1985,46.2444
khm,1986,46.2444
khm,1987,46.2444
khm,1988,46.2444
khm,1989,46.08059
khm,1990,42.25958
khm,1991,42.25958
khm,1992,44.67991
khm,1993,27.26735
khm,1994,13.36863
khm,1995,13.36863
khm,1996,13.36863
khm,1997,13.36863
khm,1998,13.36863
khm,1999,13.36863
khm,2000,13.36863
khm,2001,13.36863
khm,2002,13.36863
khm,2003,13.36863
khm,2004,13.36863
khm,2005,13.36863
khm,2006,13.36863
khm,2007,13.36863
khm,2008,13.36863
khm,2009,13.36863
khm,2010,13.36863
khm,2011,13.36863
khm,2012,13.36863
khm,2013,16.82353
khm,2014,23.62511
khm,2015,23.62511
khm,2016,23.62511
khm,2017,19.1489
khm,2018,15.52393
khm,2019,15.52393
kor,1975,46.28434
kor,1976,46.28434
kor,1977,46.28434
kor,1978,46.28434
kor,1979,46.28434
kor,1980,46.6551
kor,1981,46.6551
kor,1982,46.6551
kor,1983,46.6551
kor,1984,46.30475
kor,1985,46.30475
kor,1986,46.30475
kor,1987,48.50828
kor,1988,48.66078
kor,1989,48.66078
kor,1990,48.66078
kor,1991,48.66078
kor,1992,50.79131
kor,1993,63.53763
kor,1994,63.53763
kor,1995,63.53763
kor,1996,63.53763
kor,1997,63.13254
kor,1998,63.48896
kor,1999,62.91543
kor,2000,65.0268
kor,2001,64.536
kor,2002,64.85761
kor,2003,67.14426
kor,2004,67.57567
kor,2005,67.57567
kor,2006,67.57567
kor,2007,67.57567
kor,2008,66.22133
kor,2009,66.22133
kor,2010,66.22133
kor,2011,66.22133
kor,2012,63.80174
kor,2013,58.57903
kor,2014,58.57903
kor,2015,55.25359
kor,2016,55.25359
kor,2017,68.6926
kor,2018,71.87715
kor,2019,73.95607
kwt,1975,56.2441
kwt,1976,56.2441
kwt,1977,56.2441
kwt,1978,56.2441
kwt,1979,56.2441
kwt,1980,52.04293
kwt,1981,52.04293
kwt,1982,52.04293
kwt,1983,52.04293
kwt,1984,52.22865
kwt,1985,52.22865
kwt,1986,49.23635
kwt,1987,49.23635
kwt,1988,49.23635
kwt,1989,49.23635
kwt,1990,49.23635
kwt,1991,48.45978
kwt,1992,46.078
kwt,1993,46.68655
kwt,1994,46.68655
kwt,1995,46.68655
kwt,1996,46.68655
kwt,1997,46.68655
kwt,1998,46.68655
kwt,1999,46.68655
kwt,2000,46.078
kwt,2001,46.078
kwt,2002,46.078
kwt,2003,46.078
kwt,2004,45.27856
kwt,2005,45.27856
kwt,2006,45.27856
kwt,2007,45.82692
kwt,2008,45.82692
kwt,2009,45.82692
kwt,2010,45.82692
kwt,2011,45.82692
kwt,2012,45.27856
kwt,2013,45.27856
kwt,2014,45.27856
kwt,2015,45.82692
kwt,2016,45.82692
kwt,2017,47.8976
kwt,2018,47.8976
kwt,2019,50.38732
lao,1975,30.16811
lao,1976,35.73173
lao,1977,35.73173
lao,1978,35.73173
lao,1979,35.73173
lao,1980,35.73173
lao,1981,35.73173
lao,1982,35.73173
lao,1983,35.73173
lao,1984,35.73173
lao,1985,35.73173
lao,1986,35.73173
lao,1987,35.73173
lao,1988,35.73173
lao,1989,35.73173
lao,1990,35.73173
lao,1991,35.73173
lao,1992,35.73173
lao,1993,35.73173
lao,1994,35.73173
lao,1995,35.73173
lao,1996,35.73173
lao,1997,35.73173
lao,1998,35.73173
lao,1999,35.73173
lao,2000,33.85019
lao,2001,33.85019
lao,2002,33.85019
lao,2003,33.85019
lao,2004,33.85019
lao,2005,33.85019
lao,2006,33.85019
lao,2007,33.85019
lao,2008,33.85019
lao,2009,33.85019
lao,2010,33.35647
lao,2011,33.35647
lao,2012,33.35647
lao,2013,28.80148
lao,2014,28.80148
lao,2015,28.80148
lao,2016,28.80148
lao,2017,32.06545
lao,2018,32.06545
lao,2019,34.30739
lbn,1975,31.77931
lbn,1976,43.02345
lbn,1977,43.02345
lbn,1978,43.02345
lbn,1979,43.02345
lbn,1980,43.02345
lbn,1981,43.02345
lbn,1982,42.04866
lbn,1983,26.72487
lbn,1984,27.85369
lbn,1985,27.85369
lbn,1986,27.85369
lbn,1987,27.85369
lbn,1988,27.85369
lbn,1989,25.90206
lbn,1990,28.49467
lbn,1991,28.49467
lbn,1992,29.54196
lbn,1993,29.54196
lbn,1994,30.63058
lbn,1995,30.63058
lbn,1996,28.49467
lbn,1997,28.49467
lbn,1998,28.49467
lbn,1999,28.49467
lbn,2000,28.49467
lbn,2001,28.49467
lbn,2002,28.49467
lbn,2003,28.49467
lbn,2004,28.49467
lbn,2005,35.41686
lbn,2006,35.41686
lbn,2007,35.41686
lbn,2008,35.41686
lbn,2009,35.41686
lbn,2010,35.41686
lbn,2011,36.10666
lbn,2012,35.41686
lbn,2013,35.41686
lbn,2014,35.41686
lbn,2015,35.41686
lbn,2016,36.10666
lbn,2017,36.08003
lbn,2018,36.08003
lbn,2019,34.56701
lbr,1975,35.80983
lbr,1976,35.80983
lbr,1977,35.80983
lbr,1978,35.80983
lbr,1979,35.80983
lbr,1980,26.51316
lbr,1981,26.51316
lbr,1982,26.51316
lbr,1983,26.51316
lbr,1984,25.59258
lbr,1985,27.29948
lbr,1986,27.29948
lbr,1987,27.29948
lbr,1988,26.62072
lbr,1989,22.9988
lbr,1990,13.78865
lbr,1991,17.31209
lbr,1992,17.31209
lbr,1993,17.31209
lbr,1994,17.89354
lbr,1995,14.47458
lbr,1996,14.47458
lbr,1997,16.91572
lbr,1998,16.91572
lbr,1999,16.91572
lbr,2000,18.91857
lbr,2001,19.42136
lbr,2002,18.91857
lbr,2003,17.99285
lbr,2004,21.21072
lbr,2005,26.43331
lbr,2006,38.0957
lbr,2007,38.0957
lbr,2008,38.0957
lbr,2009,38.0957
lbr,2010,38.0957
lbr,2011,38.0957
lbr,2012,38.0957
lbr,2013,37.58633
lbr,2014,37.58633
lbr,2015,37.58633
lbr,2016,37.58633
lbr,2017,33.67234
lbr,2018,31.48005
lbr,2019,31.85721
lby,1975,24.86917
lby,1976,24.86917
lby,1977,24.86917
lby,1978,24.86917
lby,1979,24.86917
lby,1980,24.86917
lby,1981,24.86917
lby,1982,24.86917
lby,1983,24.86917
lby,1984,25.62205
lby,1985,25.62205
lby,1986,25.62205
lby,1987,25.62205
lby,1988,25.62205
lby,1989,25.28065
lby,1990,25.28065
lby,1991,25.28065
lby,1992,25.38568
lby,1993,25.38568
lby,1994,25.38568
lby,1995,25.38568
lby,1996,25.38568
lby,1997,25.38568
lby,1998,25.38568
lby,1999,25.38568
lby,2000,25.38568
lby,2001,24.79764
lby,2002,24.79764
lby,2003,24.79764
lby,2004,24.79764
lby,2005,24.09028
lby,2006,24.09028
lby,2007,24.09028
lby,2008,24.09028
lby,2009,24.09028
lby,2010,24.09028
lby,2011,26.11304
lby,2012,30.22563
lby,2013,30.22563
lby,2014,29.98006
lby,2015,35.33947
lby,2016,32.54532
lby,2017,25.83782
lby,2018,25.83782
lby,2019,27.07312
lka,1975,63.33906
lka,1976,63.33906
lka,1977,62.52072
lka,1978,57.70162
lka,1979,57.70162
lka,1980,57.70162
lka,1981,57.70162
lka,1982,57.70162
lka,1983,57.70162
lka,1984,57.67214
lka,1985,57.67214
lka,1986,57.67214
lka,1987,57.67214
lka,1988,57.67214
lka,1989,51.6631
lka,1990,51.6631
lka,1991,51.6631
lka,1992,51.6631
lka,1993,51.6631
lka,1994,49.11626
lka,1995,49.11626
lka,1996,49.11626
lka,1997,49.60354
lka,1998,49.60354
lka,1999,49.60354
lka,2000,49.60354
lka,2001,50.22279
lka,2002,50.22279
lka,2003,50.22279
lka,2004,50.22279
lka,2005,45.40512
lka,2006,45.40512
lka,2007,45.40512
lka,2008,45.40512
lka,2009,45.27724
lka,2010,45.27724
lka,2011,45.27724
lka,2012,45.27724
lka,2013,44.71208
lka,2014,45.71409
lka,2015,49.48208
lka,2016,49.95582
lka,2017,49.48208
lka,2018,50.45566
lka,2019,50.45566
lso,1975,39.58189
lso,1976,39.58189
lso,1977,39.58189
lso,1978,39.58189
lso,1979,39.58189
lso,1980,39.58189
lso,1981,39.58189
lso,1982,39.58189
lso,1983,39.58189
lso,1984,39.58189
lso,1985,39.58189
lso,1986,35.62832
lso,1987,37.41361
lso,1988,37.41361
lso,1989,37.41361
lso,1990,37.41361
lso,1991,37.41361
lso,1992,37.41361
lso,1993,48.1229
lso,1994,48.1229
lso,1995,48.1229
lso,1996,48.1229
lso,1997,48.1229
lso,1998,37.60374
lso,1999,37.60374
lso,2000,37.60374
lso,2001,37.60374
lso,2002,37.98911
lso,2003,41.39019
lso,2004,41.39019
lso,2005,41.39019
lso,2006,41.39019
lso,2007,41.39019
lso,2008,41.39019
lso,2009,41.39019
lso,2010,41.39019
lso,2011,41.39019
lso,2012,41.39019
lso,2013,48.65525
lso,2014,48.65525
lso,2015,41.39019
lso,2016,45.22693
lso,2017,46.07023
lso,2018,43.9742
lso,2019,47.82289
ltu,1991,66.09509
ltu,1992,66.09509
ltu,1993,66.75697
ltu,1994,66.75697
ltu,1995,66.75697
ltu,1996,66.75697
ltu,1997,66.75697
ltu,1998,66.75697
ltu,1999,66.38061
ltu,2000,66.38061
ltu,2001,67.27023
ltu,2002,67.27023
ltu,2003,65.61408
ltu,2004,68.1988
ltu,2005,68.1988
ltu,2006,68.1988
ltu,2007,68.1988
ltu,2008,68.1988
ltu,2009,68.1988
ltu,2010,67.27023
ltu,2011,67.27023
ltu,2012,67.27023
ltu,2013,67.27023
ltu,2014,67.27023
ltu,2015,67.67058
ltu,2016,68.61098
ltu,2017,66.93998
ltu,2018,65.3548
ltu,2019,68.31473
lux,1975,80.84376
lux,1976,80.84376
lux,1977,80.84376
lux,1978,80.84376
lux,1979,80.84376
lux,1980,80.84376
lux,1981,80.84376
lux,1982,80.84376
