country,time,sgeq_idea
gtm,1982,12.51542
gtm,1983,12.51542
gtm,1984,12.76358
gtm,1985,15.43214
gtm,1986,16.4809
gtm,1987,16.44877
gtm,1988,19.80346
gtm,1989,19.84429
gtm,1990,19.84429
gtm,1991,20.25851
gtm,1992,20.49298
gtm,1993,21.13367
gtm,1994,21.13367
gtm,1995,21.3788
gtm,1996,22.29388
gtm,1997,23.83136
gtm,1998,23.83136
gtm,1999,23.63791
gtm,2000,23.96991
gtm,2001,23.96991
gtm,2002,23.96991
gtm,2003,24.20054
gtm,2004,24.39049
gtm,2005,26.2992
gtm,2006,26.2992
gtm,2007,26.2992
gtm,2008,24.45983
gtm,2009,24.45983
gtm,2010,24.45983
gtm,2011,24.45983
gtm,2012,25.45299
gtm,2013,23.18966
gtm,2014,23.72417
gtm,2015,23.48516
gtm,2016,23.48516
gtm,2017,26.36552
gtm,2018,26.92126
gtm,2019,20.0789
hnd,1975,19.66952
hnd,1976,20.08203
hnd,1977,20.32448
hnd,1978,20.08203
hnd,1979,20.08203
hnd,1980,24.91386
hnd,1981,25.51957
hnd,1982,29.87512
hnd,1983,29.73154
hnd,1984,30.421
hnd,1985,30.0569
hnd,1986,30.1173
hnd,1987,30.48148
hnd,1988,30.63728
hnd,1989,32.1999
hnd,1990,35.79407
hnd,1991,35.54997
hnd,1992,35.79407
hnd,1993,35.79407
hnd,1994,36.28425
hnd,1995,36.28425
hnd,1996,36.59499
hnd,1997,34.81927
hnd,1998,35.00024
hnd,1999,35.00024
hnd,2000,36.89825
hnd,2001,37.33897
hnd,2002,38.43023
hnd,2003,38.72546
hnd,2004,37.32525
hnd,2005,37.52018
hnd,2006,38.17675
hnd,2007,37.73305
hnd,2008,36.49233
hnd,2009,36.25237
hnd,2010,37.39208
hnd,2011,37.18915
hnd,2012,36.97589
hnd,2013,37.18915
hnd,2014,37.18915
hnd,2015,37.18915
hnd,2016,36.10083
hnd,2017,36.47024
hnd,2018,36.37888
hnd,2019,37.66589
hrv,1991,38.28791
hrv,1992,37.15486
hrv,1993,38.51701
hrv,1994,37.83158
hrv,1995,37.83158
hrv,1996,40.33466
hrv,1997,40.96103
hrv,1998,43.77743
hrv,1999,44.14827
hrv,2000,51.99739
hrv,2001,51.99739
hrv,2002,52.31166
hrv,2003,53.69084
hrv,2004,55.57691
hrv,2005,57.81112
hrv,2006,57.44642
hrv,2007,58.49822
hrv,2008,57.04511
hrv,2009,58.60909
hrv,2010,58.41521
hrv,2011,58.41521
hrv,2012,58.41521
hrv,2013,56.53906
hrv,2014,56.33497
hrv,2015,56.33497
hrv,2016,54.5573
hrv,2017,52.09489
hrv,2018,53.68532
hrv,2019,54.58909
hti,1975,13.30791
hti,1976,13.30791
hti,1977,13.30791
hti,1978,13.30791
hti,1979,13.30791
hti,1980,13.30791
hti,1981,13.30791
hti,1982,13.30791
hti,1983,13.67728
hti,1984,13.88454
hti,1985,13.88454
hti,1986,18.40763
hti,1987,18.40763
hti,1988,19.04147
hti,1989,19.04147
hti,1990,19.29568
hti,1991,19.64919
hti,1992,18.59969
hti,1993,18.59969
hti,1994,19.28012
hti,1995,20.61278
hti,1996,20.61278
hti,1997,20.61278
hti,1998,20.61278
hti,1999,20.61278
hti,2000,20.61278
hti,2001,20.61278
hti,2002,20.61278
hti,2003,20.61278
hti,2004,19.57213
hti,2005,19.43334
hti,2006,19.59731
hti,2007,19.59731
hti,2008,19.59731
hti,2009,19.59731
hti,2010,19.59731
hti,2011,19.59731
hti,2012,19.59731
hti,2013,19.36418
hti,2014,19.36418
hti,2015,19.36418
hti,2016,19.36418
hti,2017,19.36418
hti,2018,19.11479
hti,2019,15.01862
hun,1975,56.82557
hun,1976,56.82557
hun,1977,56.82557
hun,1978,56.82557
hun,1979,56.82557
hun,1980,58.31589
hun,1981,58.22434
hun,1982,58.58141
hun,1983,58.58141
hun,1984,58.58681
hun,1985,58.58966
hun,1986,58.58966
hun,1987,58.58966
hun,1988,58.58966
hun,1989,58.66983
hun,1990,68.07106
hun,1991,67.73956
hun,1992,67.73956
hun,1993,66.9777
hun,1994,66.9777
hun,1995,66.9777
hun,1996,66.9777
hun,1997,66.9777
hun,1998,66.9777
hun,1999,65.38052
hun,2000,63.33903
hun,2001,63.33903
hun,2002,63.51811
hun,2003,63.03246
hun,2004,63.03246
hun,2005,63.03246
hun,2006,63.03246
hun,2007,63.00119
hun,2008,63.00119
hun,2009,63.00119
hun,2010,61.77681
hun,2011,61.77681
hun,2012,61.44889
hun,2013,59.39787
hun,2014,59.15316
hun,2015,59.15316
hun,2016,59.15316
hun,2017,59.90103
hun,2018,56.19086
hun,2019,58.21066
idn,1975,26.96831
idn,1976,27.41841
idn,1977,27.41841
idn,1978,27.41841
idn,1979,27.87595
idn,1980,27.14231
idn,1981,27.14231
idn,1982,27.14231
idn,1983,27.06369
idn,1984,26.93972
idn,1985,26.78327
idn,1986,26.78327
idn,1987,26.78327
idn,1988,26.78327
idn,1989,26.78327
idn,1990,27.23725
idn,1991,27.23725
idn,1992,27.44174
idn,1993,27.44174
idn,1994,27.44174
idn,1995,27.44174
idn,1996,27.44174
idn,1997,27.13761
idn,1998,35.42151
idn,1999,43.20571
idn,2000,44.11475
idn,2001,44.11475
idn,2002,44.11475
idn,2003,44.11475
idn,2004,44.11475
idn,2005,44.11475
idn,2006,42.76345
idn,2007,42.76345
idn,2008,42.76345
idn,2009,43.83071
idn,2010,42.61435
idn,2011,42.61435
idn,2012,42.61435
idn,2013,42.04209
idn,2014,42.04209
idn,2015,42.63561
idn,2016,42.3751
idn,2017,43.16748
idn,2018,41.94149
idn,2019,33.74866
ind,1975,45.59229
ind,1976,46.36764
ind,1977,45.93666
ind,1978,45.71683
ind,1979,45.71683
ind,1980,47.38274
ind,1981,47.38274
ind,1982,47.38274
ind,1983,47.38274
ind,1984,47.31397
ind,1985,47.31397
ind,1986,47.34089
ind,1987,47.74395
ind,1988,47.34089
ind,1989,47.64078
ind,1990,49.74056
ind,1991,49.74056
ind,1992,49.53319
ind,1993,49.61736
ind,1994,49.61736
ind,1995,49.61736
ind,1996,49.61736
ind,1997,49.61736
ind,1998,49.61736
ind,1999,50.07543
ind,2000,50.6401
ind,2001,50.02133
ind,2002,49.93251
ind,2003,49.93251
ind,2004,50.02133
ind,2005,50.52226
ind,2006,50.27463
ind,2007,50.27463
ind,2008,50.27463
ind,2009,50.27463
ind,2010,50.86061
ind,2011,50.86061
ind,2012,49.90693
ind,2013,49.10995
ind,2014,48.30181
ind,2015,45.57496
ind,2016,45.57496
ind,2017,45.69407
ind,2018,45.15242
ind,2019,40.12501
irl,1975,60.35562
irl,1976,60.35562
irl,1977,60.71531
irl,1978,60.71531
irl,1979,60.71531
irl,1980,61.46898
irl,1981,61.62
irl,1982,61.62
irl,1983,61.62
irl,1984,61.43449
irl,1985,61.5994
irl,1986,62.57184
irl,1987,62.57184
irl,1988,62.57184
irl,1989,62.7457
irl,1990,66.44717
irl,1991,67.75757
irl,1992,67.75757
irl,1993,67.75757
irl,1994,68.31799
irl,1995,68.5719
irl,1996,68.5719
irl,1997,70.57724
irl,1998,70.57724
irl,1999,71.24281
irl,2000,75.44974
irl,2001,75.44974
irl,2002,75.44974
irl,2003,75.44974
irl,2004,75.44974
irl,2005,75.44974
irl,2006,75.44974
irl,2007,75.44974
irl,2008,75.44974
irl,2009,76.91346
irl,2010,75.79787
irl,2011,77.78133
irl,2012,78.15624
irl,2013,74.2585
irl,2014,74.2585
irl,2015,77.58505
irl,2016,77.58505
irl,2017,80.45673
irl,2018,75.21164
irl,2019,71.44287
irn,1975,29.40651
irn,1976,29.40651
irn,1977,29.40651
irn,1978,29.06265
irn,1979,30.60534
irn,1980,34.22385
irn,1981,35.58757
irn,1982,35.58757
irn,1983,35.58757
irn,1984,33.39572
irn,1985,33.39572
irn,1986,33.39572
irn,1987,33.39572
irn,1988,33.39572
irn,1989,34.93832
irn,1990,33.15978
irn,1991,33.32734
irn,1992,33.78066
irn,1993,33.32734
irn,1994,33.32734
irn,1995,33.32734
irn,1996,33.32734
irn,1997,35.33637
irn,1998,35.42887
irn,1999,35.42887
irn,2000,35.42887
irn,2001,35.82411
irn,2002,35.82411
irn,2003,35.82411
irn,2004,36.01803
irn,2005,35.6433
irn,2006,35.91346
irn,2007,35.91346
irn,2008,35.91346
irn,2009,35.81045
irn,2010,33.86504
irn,2011,33.86504
irn,2012,33.74977
irn,2013,34.21568
irn,2014,34.21568
irn,2015,34.21568
irn,2016,33.51093
irn,2017,35.00916
irn,2018,33.52271
irn,2019,33.24389
irq,1975,22.88958
irq,1976,22.88958
irq,1977,22.88958
irq,1978,22.88958
irq,1979,22.88958
irq,1980,22.84131
irq,1981,22.84131
irq,1982,22.84131
irq,1983,22.84131
irq,1984,22.26913
irq,1985,22.64001
irq,1986,22.64001
irq,1987,22.64001
irq,1988,22.26913
irq,1989,22.26913
irq,1990,22.26913
irq,1991,21.61854
irq,1992,22.10259
irq,1993,22.10259
irq,1994,22.10259
irq,1995,22.10259
irq,1996,22.10259
irq,1997,22.46635
irq,1998,22.46635
irq,1999,21.94904
irq,2000,23.81247
irq,2001,23.81247
irq,2002,23.92277
irq,2003,27.37675
irq,2004,27.59913
irq,2005,26.67752
irq,2006,26.94839
irq,2007,26.94839
irq,2008,27.78095
irq,2009,27.78095
irq,2010,26.87974
irq,2011,26.87974
irq,2012,26.87974
irq,2013,25.3174
irq,2014,25.3174
irq,2015,24.49133
irq,2016,24.50435
irq,2017,24.65591
irq,2018,24.95222
irq,2019,24.10774
isl,1975,64.83243
isl,1976,64.83243
isl,1977,64.83243
isl,1978,64.83243
isl,1979,64.83243
isl,1980,64.21028
isl,1981,64.21028
isl,1982,64.21028
isl,1983,64.21028
isl,1984,64.57386
isl,1985,64.57386
isl,1986,64.57386
isl,1987,64.83974
isl,1988,64.83974
isl,1989,64.83974
isl,1990,67.72717
isl,1991,67.72717
isl,1992,67.72717
isl,1993,67.72717
isl,1994,67.72717
isl,1995,67.72717
isl,1996,67.72717
isl,1997,67.72717
isl,1998,67.72717
isl,1999,67.72717
isl,2000,70.91719
isl,2001,70.91719
isl,2002,70.68614
isl,2003,70.68614
isl,2004,70.68614
isl,2005,71.22636
isl,2006,71.22636
isl,2007,71.22636
isl,2008,73.0429
isl,2009,71.91668
isl,2010,73.77712
isl,2011,74.48799
isl,2012,74.48799
isl,2013,74.81859
isl,2014,76.63657
isl,2015,74.95514
isl,2016,75.41045
isl,2017,76.80318
isl,2018,75.35169
isl,2019,72.47869
isr,1975,52.64157
isr,1976,51.77393
isr,1977,53.66512
isr,1978,53.08045
isr,1979,53.08045
isr,1980,53.08045
isr,1981,53.08045
isr,1982,53.08045
isr,1983,53.08045
isr,1984,52.59861
isr,1985,52.95744
isr,1986,52.95744
isr,1987,52.86107
isr,1988,52.86107
isr,1989,52.86107
isr,1990,52.86107
isr,1991,52.82494
isr,1992,52.98868
isr,1993,53.08641
isr,1994,53.08641
isr,1995,53.08641
isr,1996,52.98868
isr,1997,52.98868
isr,1998,52.98868
isr,1999,52.98868
isr,2000,52.98868
isr,2001,52.98868
isr,2002,53.08641
isr,2003,53.08641
isr,2004,53.08641
isr,2005,53.08641
isr,2006,53.08641
isr,2007,53.08641
isr,2008,53.08641
isr,2009,53.08641
isr,2010,53.08641
isr,2011,53.37208
isr,2012,53.37208
isr,2013,54.32451
isr,2014,54.32451
isr,2015,54.32451
isr,2016,54.27414
isr,2017,53.78024
isr,2018,54.66801
isr,2019,58.13239
ita,1975,70.55972
ita,1976,70.55972
ita,1977,72.44055
ita,1978,72.44055
ita,1979,72.44055
ita,1980,74.57762
ita,1981,74.57762
ita,1982,74.57762
ita,1983,74.57762
ita,1984,74.72655
ita,1985,74.72655
ita,1986,74.72655
ita,1987,74.72655
ita,1988,74.72655
ita,1989,74.72655
ita,1990,77.23091
ita,1991,77.23091
ita,1992,77.71893
ita,1993,82.77546
ita,1994,82.25859
ita,1995,82.25859
ita,1996,82.25859
ita,1997,82.25859
ita,1998,82.25859
ita,1999,82.25859
ita,2000,82.25859
ita,2001,81.93856
ita,2002,81.93856
ita,2003,81.93856
ita,2004,81.93856
ita,2005,81.93856
ita,2006,81.93856
ita,2007,81.93856
ita,2008,81.93856
ita,2009,77.21574
ita,2010,77.21574
ita,2011,78.62993
ita,2012,78.62993
ita,2013,75.80403
ita,2014,75.80403
ita,2015,75.80403
ita,2016,76.23437
ita,2017,78.21354
ita,2018,78.18324
ita,2019,77.80764
jam,1975,59.20547
jam,1976,59.20547
jam,1977,59.20547
jam,1978,59.20547
jam,1979,59.20547
jam,1980,59.11466
jam,1981,59.43219
jam,1982,59.43219
jam,1983,59.43219
jam,1984,60.00628
jam,1985,59.74824
jam,1986,59.74824
jam,1987,59.74824
jam,1988,59.74824
jam,1989,59.74824
jam,1990,59.74824
jam,1991,59.74824
jam,1992,59.74824
jam,1993,59.74824
jam,1994,60.00628
jam,1995,60.00628
jam,1996,60.00628
jam,1997,60.00628
jam,1998,60.00628
jam,1999,60.00628
jam,2000,61.93574
jam,2001,61.93574
jam,2002,61.93574
jam,2003,61.93574
jam,2004,61.93574
jam,2005,61.93574
jam,2006,61.93574
jam,2007,61.93574
jam,2008,61.93574
jam,2009,61.93574
jam,2010,60.00628
jam,2011,60.00628
jam,2012,60.00628
jam,2013,62.76962
jam,2014,62.76962
jam,2015,62.76962
jam,2016,62.76962
jam,2017,62.93788
jam,2018,65.21586
jam,2019,62.01102
jor,1975,36.5295
jor,1976,38.12448
jor,1977,38.12448
jor,1978,38.12448
jor,1979,38.12448
jor,1980,38.12448
jor,1981,38.12448
jor,1982,38.12448
jor,1983,38.12448
jor,1984,37.53974
jor,1985,37.62569
jor,1986,37.62569
jor,1987,37.62569
jor,1988,37.68867
jor,1989,38.52735
jor,1990,43.22737
jor,1991,43.39529
jor,1992,43.39529
jor,1993,43.39529
jor,1994,43.58621
jor,1995,44.51398
jor,1996,44.33773
jor,1997,44.33773
jor,1998,44.33773
jor,1999,43.51666
jor,2000,42.87064
jor,2001,42.87064
jor,2002,42.87064
jor,2003,42.49976
jor,2004,42.49976
jor,2005,42.66882
jor,2006,42.66882
jor,2007,42.66882
jor,2008,42.66882
jor,2009,42.66882
jor,2010,43.30645
jor,2011,43.51066
jor,2012,42.52882
jor,2013,41.99671
jor,2014,41.99671
jor,2015,41.99671
jor,2016,45.22818
jor,2017,44.7742
jor,2018,46.36245
jor,2019,47.22193
jpn,1975,73.0616
jpn,1976,73.0616
jpn,1977,71.13558
jpn,1978,71.13558
jpn,1979,72.06988
jpn,1980,75.87266
jpn,1981,75.87266
jpn,1982,75.87266
jpn,1983,75.87266
jpn,1984,76.23136
jpn,1985,76.23136
jpn,1986,76.23136
jpn,1987,77.12758
jpn,1988,77.12758
jpn,1989,77.12758
jpn,1990,78.0525
jpn,1991,77.12758
jpn,1992,77.12758
jpn,1993,78.0525
jpn,1994,80.24369
jpn,1995,80.24369
jpn,1996,79.9487
jpn,1997,83.65604
jpn,1998,83.65604
jpn,1999,83.65604
jpn,2000,83.65604
jpn,2001,83.65604
jpn,2002,83.65604
jpn,2003,83.65604
jpn,2004,83.65604
jpn,2005,83.65604
jpn,2006,83.65604
jpn,2007,83.65604
jpn,2008,83.65604
jpn,2009,83.65604
jpn,2010,79.9487
jpn,2011,79.9487
jpn,2012,79.9487
jpn,2013,84.3117
jpn,2014,84.3117
jpn,2015,83.65604
jpn,2016,83.65604
jpn,2017,80.68013
jpn,2018,84.00093
jpn,2019,80.11222
kaz,1991,51.1556
kaz,1992,48.38742
kaz,1993,47.43801
kaz,1994,47.43801
kaz,1995,47.30094
kaz,1996,47.18823
kaz,1997,46.86259
kaz,1998,46.86259
kaz,1999,47.26279
kaz,2000,47.02545
kaz,2001,47.02545
kaz,2002,47.11468
kaz,2003,47.11468
kaz,2004,47.11468
kaz,2005,47.11468
kaz,2006,47.11468
kaz,2007,47.11468
kaz,2008,46.77075
kaz,2009,46.77075
kaz,2010,45.43003
kaz,2011,46.77075
kaz,2012,46.77075
kaz,2013,47.88491
kaz,2014,47.88491
kaz,2015,47.55182
kaz,2016,46.83841
kaz,2017,45.69584
kaz,2018,45.23137
kaz,2019,43.44015
ken,1975,31.69254
ken,1976,30.98083
ken,1977,30.98083
ken,1978,30.98083
ken,1979,31.18917
ken,1980,31.95411
ken,1981,31.95411
ken,1982,31.95411
ken,1983,31.95411
ken,1984,31.65508
ken,1985,32.79453
ken,1986,32.79453
ken,1987,32.79453
ken,1988,32.67083
ken,1989,33.68944
ken,1990,33.44864
ken,1991,33.44864
ken,1992,33.3941
ken,1993,33.82961
ken,1994,33.82961
ken,1995,33.99016
ken,1996,34.93558
ken,1997,34.93558
ken,1998,34.78286
ken,1999,34.61684
ken,2000,36.56818
ken,2001,35.62085
ken,2002,35.50338
ken,2003,37.58024
ken,2004,37.58024
ken,2005,37.77577
ken,2006,37.49758
ken,2007,37.49758
ken,2008,37.77577
ken,2009,38.27449
ken,2010,38.34992
ken,2011,38.34992
ken,2012,38.34992
ken,2013,38.043
ken,2014,38.043
ken,2015,38.043
ken,2016,36.5064
ken,2017,37.30899
ken,2018,38.70487
ken,2019,42.59645
kgz,1991,45.31123
kgz,1992,45.2816
kgz,1993,47.63189
kgz,1994,48.22351
kgz,1995,47.98572
kgz,1996,47.98572
kgz,1997,47.98572
kgz,1998,47.98572
kgz,1999,47.98572
kgz,2000,46.07148
kgz,2001,46.07148
kgz,2002,46.07148
kgz,2003,46.07148
kgz,2004,45.8368
kgz,2005,45.19165
kgz,2006,44.83076
kgz,2007,45.78258
kgz,2008,47.01282
kgz,2009,44.78494
kgz,2010,47.34433
kgz,2011,48.97569
kgz,2012,47.18277
kgz,2013,46.71332
kgz,2014,48.15314
kgz,2015,48.31242
kgz,2016,47.99138
kgz,2017,46.70027
kgz,2018,48.27682
kgz,2019,45.81101
khm,1975,14.19443
khm,1976,14.48336
khm,1977,13.12148
khm,1978,13.12148
khm,1979,15.03233
khm,1980,19.56889
khm,1981,19.56889
khm,1982,19.88434
khm,1983,19.88434
khm,1984,19.88434
khm,1985,19.88434
khm,1986,19.88434
khm,1987,19.88434
khm,1988,19.88434
khm,1989,19.88434
khm,1990,22.3501
khm,1991,22.3501
khm,1992,19.52279
khm,1993,26.86462
khm,1994,27.66664
khm,1995,27.66664
khm,1996,29.4295
khm,1997,28.7006
khm,1998,28.7006
khm,1999,28.7006
khm,2000,32.57507
khm,2001,32.57507
khm,2002,32.57507
khm,2003,32.57507
khm,2004,32.57507
khm,2005,32.57507
khm,2006,32.57507
khm,2007,32.57507
khm,2008,32.57507
khm,2009,32.57507
khm,2010,31.33133
khm,2011,31.33133
khm,2012,31.33133
khm,2013,32.2284
khm,2014,32.38679
khm,2015,32.38679
khm,2016,32.87277
khm,2017,31.52843
khm,2018,30.93022
khm,2019,19.44915
kor,1975,50.13891
kor,1976,50.13891
kor,1977,50.13891
kor,1978,50.57702
kor,1979,50.57702
kor,1980,51.50847
kor,1981,50.50377
kor,1982,50.50377
kor,1983,50.50377
kor,1984,50.74975
kor,1985,50.74975
kor,1986,50.93595
kor,1987,53.40108
kor,1988,59.95758
kor,1989,61.34625
kor,1990,61.615
kor,1991,61.615
kor,1992,62.22399
kor,1993,62.22399
kor,1994,62.22399
kor,1995,62.22399
kor,1996,62.22399
kor,1997,62.38364
kor,1998,68.76738
kor,1999,70.12213
kor,2000,70.28752
kor,2001,70.28752
kor,2002,70.28752
kor,2003,69.71176
kor,2004,69.71176
kor,2005,69.71176
kor,2006,69.71176
kor,2007,69.71176
kor,2008,67.95726
kor,2009,67.04355
kor,2010,67.04355
kor,2011,67.04355
kor,2012,67.11175
kor,2013,65.35072
kor,2014,65.68378
kor,2015,65.73231
kor,2016,65.61185
kor,2017,69.90295
kor,2018,69.83435
kor,2019,72.71455
kwt,1975,38.03713
kwt,1976,37.91496
kwt,1977,37.91496
kwt,1978,37.91496
kwt,1979,37.91496
kwt,1980,39.76542
kwt,1981,39.95067
kwt,1982,39.95067
kwt,1983,39.95067
kwt,1984,39.70274
kwt,1985,39.70274
kwt,1986,39.51881
kwt,1987,39.51881
kwt,1988,39.38821
kwt,1989,39.51881
kwt,1990,43.09987
kwt,1991,43.09987
kwt,1992,45.25546
kwt,1993,45.45887
kwt,1994,45.25546
kwt,1995,45.25546
kwt,1996,45.21372
kwt,1997,45.21372
kwt,1998,45.04285
kwt,1999,45.04285
kwt,2000,47.33338
kwt,2001,47.33338
kwt,2002,47.33338
kwt,2003,47.33338
kwt,2004,47.33338
kwt,2005,47.33338
kwt,2006,47.56187
kwt,2007,47.85056
kwt,2008,47.85056
kwt,2009,47.85056
kwt,2010,48.26694
kwt,2011,48.26694
kwt,2012,48.26694
kwt,2013,48.26694
kwt,2014,48.26694
kwt,2015,47.95916
kwt,2016,47.95916
kwt,2017,47.45714
kwt,2018,47.07038
kwt,2019,41.60529
lao,1975,28.44252
lao,1976,30.81275
lao,1977,30.81275
lao,1978,30.81275
lao,1979,30.81275
lao,1980,30.81275
lao,1981,30.5506
lao,1982,30.5506
lao,1983,30.5506
lao,1984,30.5506
lao,1985,30.52937
lao,1986,29.98271
lao,1987,29.98271
lao,1988,29.65182
lao,1989,30.07672
lao,1990,30.07672
lao,1991,30.07672
lao,1992,32.07828
lao,1993,32.07828
lao,1994,32.07828
lao,1995,32.07828
lao,1996,32.07828
lao,1997,32.07828
lao,1998,31.8711
lao,1999,32.04604
lao,2000,32.04604
lao,2001,32.04604
lao,2002,32.04604
lao,2003,32.04604
lao,2004,32.25694
lao,2005,31.83849
lao,2006,31.83849
lao,2007,31.83849
lao,2008,31.83849
lao,2009,31.83849
lao,2010,33.31572
lao,2011,33.31572
lao,2012,32.90374
lao,2013,33.59563
lao,2014,33.59563
lao,2015,33.59563
lao,2016,33.59563
lao,2017,33.39848
lao,2018,33.67105
lao,2019,36.293
lbn,1975,34.58484
lbn,1976,37.53281
lbn,1977,38.7445
lbn,1978,38.7445
lbn,1979,38.7445
lbn,1980,38.3105
lbn,1981,38.3105
lbn,1982,38.3105
lbn,1983,38.3105
lbn,1984,37.95612
lbn,1985,37.95612
lbn,1986,37.95612
lbn,1987,37.95612
lbn,1988,37.95612
lbn,1989,37.00633
lbn,1990,41.26394
lbn,1991,43.7559
lbn,1992,44.00521
lbn,1993,44.00521
lbn,1994,44.00521
lbn,1995,44.00521
lbn,1996,44.00521
lbn,1997,44.00521
lbn,1998,44.00521
lbn,1999,44.00521
lbn,2000,48.2302
lbn,2001,48.08534
lbn,2002,48.08534
lbn,2003,48.08534
lbn,2004,48.08534
lbn,2005,47.0352
lbn,2006,47.28725
lbn,2007,47.28725
lbn,2008,48.81558
lbn,2009,48.01735
lbn,2010,48.62015
lbn,2011,47.58352
lbn,2012,47.21623
lbn,2013,47.3944
lbn,2014,47.3944
lbn,2015,47.55653
lbn,2016,46.73441
lbn,2017,43.87235
lbn,2018,43.30608
lbn,2019,42.07919
lbr,1975,16.76504
lbr,1976,16.76504
lbr,1977,16.76504
lbr,1978,16.76504
lbr,1979,16.76504
lbr,1980,27.12063
lbr,1981,31.09048
lbr,1982,31.09048
lbr,1983,31.09048
lbr,1984,31.04135
lbr,1985,31.04135
lbr,1986,30.40608
lbr,1987,30.40608
lbr,1988,30.40608
lbr,1989,30.12772
lbr,1990,33.5212
lbr,1991,33.28744
lbr,1992,33.28744
lbr,1993,33.03457
lbr,1994,33.49095
lbr,1995,33.49095
lbr,1996,33.34677
lbr,1997,30.82221
lbr,1998,30.82221
lbr,1999,30.82221
lbr,2000,30.94134
lbr,2001,30.94134
lbr,2002,30.94134
lbr,2003,30.94134
lbr,2004,36.32891
lbr,2005,38.75669
lbr,2006,39.52906
lbr,2007,39.52906
lbr,2008,39.52906
lbr,2009,39.52906
lbr,2010,39.44182
lbr,2011,39.44182
lbr,2012,39.44182
lbr,2013,39.76673
lbr,2014,39.76673
lbr,2015,39.76673
lbr,2016,39.76673
lbr,2017,41.70469
lbr,2018,39.46045
lbr,2019,46.5146
lby,1975,39.45956
lby,1976,39.63751
lby,1977,40.04884
lby,1978,40.04884
lby,1979,40.04884
lby,1980,40.85976
lby,1981,42.41144
lby,1982,42.41144
lby,1983,40.98047
lby,1984,40.551
lby,1985,40.69268
lby,1986,40.69268
lby,1987,40.69268
lby,1988,40.92383
lby,1989,40.69268
lby,1990,40.69268
lby,1991,40.3706
lby,1992,40.82739
lby,1993,41.19346
lby,1994,41.19346
lby,1995,40.99436
lby,1996,42.24998
lby,1997,42.24998
lby,1998,40.99436
lby,1999,42.24998
lby,2000,42.19694
lby,2001,42.57647
lby,2002,42.90685
lby,2003,42.35932
lby,2004,42.34549
lby,2005,42.57294
lby,2006,42.76057
lby,2007,42.76057
lby,2008,41.59153
lby,2009,41.37479
lby,2010,41.6924
lby,2011,39.16911
lby,2012,42.02552
lby,2013,39.36036
lby,2014,40.04434
lby,2015,39.69951
lby,2016,40.11517
lby,2017,39.4645
lby,2018,36.28088
lby,2019,38.18912
lka,1975,42.40622
lka,1976,42.40622
lka,1977,42.14226
lka,1978,41.20894
lka,1979,41.20894
lka,1980,41.33216
lka,1981,41.33216
lka,1982,41.33216
lka,1983,40.00463
lka,1984,39.62303
lka,1985,39.62303
lka,1986,39.62303
lka,1987,39.62303
lka,1988,39.5829
lka,1989,39.5829
lka,1990,40.22618
lka,1991,41.17233
lka,1992,41.17233
lka,1993,41.20839
lka,1994,41.32849
lka,1995,41.04742
lka,1996,40.93409
lka,1997,40.93409
lka,1998,40.93409
lka,1999,40.93409
lka,2000,41.33123
lka,2001,41.33123
lka,2002,41.33123
lka,2003,41.33123
lka,2004,41.33123
lka,2005,41.33123
lka,2006,41.33123
lka,2007,41.33123
lka,2008,41.33123
lka,2009,41.33123
lka,2010,42.68458
lka,2011,42.68458
lka,2012,42.79175
lka,2013,40.98108
lka,2014,41.39476
lka,2015,42.44284
lka,2016,42.44284
lka,2017,42.80913
lka,2018,43.04525
lka,2019,43.68956
lso,1975,42.16078
lso,1976,42.16078
lso,1977,42.16078
lso,1978,42.38952
lso,1979,42.38952
lso,1980,42.38952
lso,1981,42.51296
lso,1982,42.51296
lso,1983,42.29325
lso,1984,41.80819
lso,1985,41.80819
lso,1986,42.1879
lso,1987,42.42568
lso,1988,42.1879
lso,1989,42.04285
lso,1990,44.9677
lso,1991,45.08124
lso,1992,45.08124
lso,1993,47.65035
lso,1994,48.14093
lso,1995,47.83004
lso,1996,47.83004
lso,1997,47.96159
lso,1998,50.46212
lso,1999,50.26843
lso,2000,50.68368
lso,2001,50.68368
lso,2002,51.79859
lso,2003,49.88409
lso,2004,49.88409
lso,2005,51.69568
lso,2006,51.79859
lso,2007,51.79859
lso,2008,51.79859
lso,2009,50.00551
lso,2010,52.28697
lso,2011,52.28697
lso,2012,52.28697
lso,2013,52.30204
lso,2014,52.30204
lso,2015,52.55526
lso,2016,52.55526
lso,2017,52.0746
lso,2018,48.32685
lso,2019,45.51337
ltu,1991,71.48067
ltu,1992,71.60175
ltu,1993,72.40027
ltu,1994,72.40027
ltu,1995,72.19922
ltu,1996,72.19922
ltu,1997,73.24879
ltu,1998,76.62981
ltu,1999,76.18077
ltu,2000,75.27955
ltu,2001,78.38667
ltu,2002,78.55313
ltu,2003,78.68891
ltu,2004,77.77195
ltu,2005,79.12085
ltu,2006,77.65816
ltu,2007,79.15957
ltu,2008,79.15957
ltu,2009,77.70613
ltu,2010,78.56045
ltu,2011,78.56045
ltu,2012,77.96392
ltu,2013,77.60753
ltu,2014,77.60753
ltu,2015,79.06929
ltu,2016,76.2958
ltu,2017,74.15313
ltu,2018,74.71921
ltu,2019,75.42373
lux,1975,75.55073
lux,1976,75.55073
lux,1977,75.55073
lux,1978,75.55073
