country,time,c_impadmin_idea
lso,1982,0.37962
lso,1983,-0.43541
lso,1984,0.13897
lso,1985,-0.25208
lso,1986,-1.47464
lso,1987,3.80762
lso,1988,0.20929
lso,1989,0.00063
lso,1990,-0.22068
lso,1991,0.18026
lso,1992,-0.28964
lso,1993,12.52675
lso,1994,-0.7997
lso,1995,0.86433
lso,1996,0.37577
lso,1997,0.08188
lso,1998,-6.65082
lso,1999,-0.21481
lso,2000,0.13467
lso,2001,0.0723
lso,2002,-0.38456
lso,2003,1.96054
lso,2004,-0.00318
lso,2005,-0.29957
lso,2006,0.19716
lso,2007,0.03559
lso,2008,0.11375
lso,2009,-0.39242
lso,2010,-0.21602
lso,2011,0.06596
lso,2012,-0.26465
lso,2013,4.08917
lso,2014,-0.02697
lso,2015,-4.48187
lso,2016,2.08848
lso,2017,0.62119
lso,2018,-1.25986
lso,2019,1.94795
ltu,1992,-0.35177
ltu,1993,3.5722
ltu,1994,-0.41699
ltu,1995,0.30006
ltu,1996,0.71114
ltu,1997,-0.20479
ltu,1998,0.02733
ltu,1999,-0.521
ltu,2000,-0.0064
ltu,2001,0.61468
ltu,2002,-0.08938
ltu,2003,-2.54736
ltu,2004,3.41394
ltu,2005,-0.63673
ltu,2006,0.6744
ltu,2007,0.08711
ltu,2008,-0.0692
ltu,2009,0.26241
ltu,2010,-0.86986
ltu,2011,0.85123
ltu,2012,0.11304
ltu,2013,0.8991
ltu,2014,-0.25566
ltu,2015,0.33839
ltu,2016,-1.42025
ltu,2017,-1.391
ltu,2018,-0.19961
ltu,2019,2.00979
lux,1976,-0.18534
lux,1977,-0.07181
lux,1978,0.17534
lux,1979,0.24937
lux,1980,-0.26804
lux,1981,-0.06491
lux,1982,-0.03212
lux,1983,0.03747
lux,1984,0.05044
lux,1985,-0.15936
lux,1986,1.36091
lux,1987,0.02385
lux,1988,-0.17679
lux,1989,0.04518
lux,1990,1.39239
lux,1991,-0.21218
lux,1992,0.31102
lux,1993,-0.03792
lux,1994,0.08518
lux,1995,-0.04877
lux,1996,-0.19126
lux,1997,-0.34555
lux,1998,0.05143
lux,1999,-0.00847
lux,2000,0.26191
lux,2001,-0.2261
lux,2002,0.12698
lux,2003,-0.05158
lux,2004,0.20272
lux,2005,-0.28649
lux,2006,0.34872
lux,2007,-0.27331
lux,2008,0.16262
lux,2009,-0.0917
lux,2010,-0.07623
lux,2011,0.04413
lux,2012,0.2804
lux,2013,-0.48856
lux,2014,0.34152
lux,2015,0.08872
lux,2016,-0.29284
lux,2017,0.0873
lux,2018,0.12228
lux,2019,-0.16941
lva,1992,0.21516
lva,1993,-0.54299
lva,1994,-0.18026
lva,1995,0.85806
lva,1996,0.47818
lva,1997,-0.0307
lva,1998,-0.12126
lva,1999,0.41212
lva,2000,0.45372
lva,2001,-0.01281
lva,2002,0.78794
lva,2003,0.92807
lva,2004,1.65423
lva,2005,0.60189
lva,2006,0.37852
lva,2007,-0.40689
lva,2008,1.99543
lva,2009,1.28515
lva,2010,2.94486
lva,2011,0.12251
lva,2012,1.61596
lva,2013,-0.81866
lva,2014,1.34647
lva,2015,0.22168
lva,2016,-4.95195
lva,2017,-0.33896
lva,2018,-0.21259
lva,2019,2.71213
mar,1976,0.15666
mar,1977,-0.17393
mar,1978,-0.17046
mar,1979,0.1085
mar,1980,-0.06466
mar,1981,0.06447
mar,1982,-0.9832
mar,1983,0.1013
mar,1984,0.49939
mar,1985,0.3614
mar,1986,0.04099
mar,1987,-0.59473
mar,1988,0.6718
mar,1989,-0.01665
mar,1990,1.33986
mar,1991,-0.02667
mar,1992,0.10899
mar,1993,1.31404
mar,1994,0.17192
mar,1995,-0.07858
mar,1996,0.10548
mar,1997,0.14405
mar,1998,0.27049
mar,1999,0.05081
mar,2000,-0.56567
mar,2001,0.21723
mar,2002,-0.05913
mar,2003,-0.01328
mar,2004,0.06719
mar,2005,2.82283
mar,2006,-0.03095
mar,2007,0.60808
mar,2008,0.06202
mar,2009,-0.10862
mar,2010,0.72468
mar,2011,3.0839
mar,2012,-0.36367
mar,2013,-0.59801
mar,2014,-0.01426
mar,2015,-2.3067
mar,2016,4.73177
mar,2017,-0.06911
mar,2018,0.03698
mar,2019,0.97049
mda,1992,-2.05054
mda,1993,0.4564
mda,1994,-0.45302
mda,1995,0.26697
mda,1996,-0.22131
mda,1997,0.3415
mda,1998,0.12084
mda,1999,1.81112
mda,2000,-0.06316
mda,2001,-1.2881
mda,2002,-0.05372
mda,2003,-0.25124
mda,2004,-0.75956
mda,2005,0.38017
mda,2006,0.06701
mda,2007,0.41578
mda,2008,-0.30899
mda,2009,1.73136
mda,2010,5.97177
mda,2011,0.29134
mda,2012,0.35689
mda,2013,-3.50696
mda,2014,-0.4037
mda,2015,-3.52721
mda,2016,-4.64081
mda,2017,4.44798
mda,2018,-2.28654
mda,2019,7.18589
mdg,1976,-4.61877
mdg,1977,-0.14621
mdg,1978,0.09717
mdg,1979,-0.1945
mdg,1980,-0.09745
mdg,1981,0.28243
mdg,1982,-0.36339
mdg,1983,0.07469
mdg,1984,0.27355
mdg,1985,0.86818
mdg,1986,0.04298
mdg,1987,0.00154
mdg,1988,-0.07763
mdg,1989,-0.15475
mdg,1990,0.27462
mdg,1991,0.09699
mdg,1992,3.55329
mdg,1993,0.00985
mdg,1994,0.03782
mdg,1995,-0.18614
mdg,1996,-0.04845
mdg,1997,-6.63992
mdg,1998,-1.62351
mdg,1999,0.20044
mdg,2000,0.99835
mdg,2001,0.24572
mdg,2002,5.30095
mdg,2003,0.58042
mdg,2004,-0.1794
mdg,2005,0.26037
mdg,2006,-0.14086
mdg,2007,0.13819
mdg,2008,-0.0962
mdg,2009,-13.45084
mdg,2010,-0.44802
mdg,2011,0.14419
mdg,2012,-0.66078
mdg,2013,3.10795
mdg,2014,3.45616
mdg,2015,0.18634
mdg,2016,0.14754
mdg,2017,0.88388
mdg,2018,2.92875
mdg,2019,4.31713
mex,1976,0.15929
mex,1977,0.11375
mex,1978,-0.16344
mex,1979,0.13281
mex,1980,-0.2976
mex,1981,0.22195
mex,1982,2.97869
mex,1983,1.21501
mex,1984,0.96048
mex,1985,-0.81884
mex,1986,0.11481
mex,1987,-0.20729
mex,1988,0.5966
mex,1989,0.25518
mex,1990,0.65546
mex,1991,-0.39123
mex,1992,0.33824
mex,1993,-0.04572
mex,1994,3.89283
mex,1995,1.47641
mex,1996,-0.4848
mex,1997,1.00472
mex,1998,0.88579
mex,1999,-0.41106
mex,2000,3.62912
mex,2001,1.53566
mex,2002,-0.20187
mex,2003,-1.35861
mex,2004,-0.14642
mex,2005,0.06864
mex,2006,-0.43287
mex,2007,-0.4791
mex,2008,-0.03298
mex,2009,-0.08707
mex,2010,-0.55632
mex,2011,-0.08943
mex,2012,-0.33257
mex,2013,-5.97636
mex,2014,-0.91119
mex,2015,0.65453
mex,2016,-0.22991
mex,2017,0.02809
mex,2018,1.31673
mex,2019,3.43271
mkd,1992,-0.26739
mkd,1993,-2.97003
mkd,1994,-0.07396
mkd,1995,0.30384
mkd,1996,-0.40495
mkd,1997,-0.06874
mkd,1998,0.87907
mkd,1999,0.08204
mkd,2000,-1.36924
mkd,2001,-0.09828
mkd,2002,1.92206
mkd,2003,1.16146
mkd,2004,0.86508
mkd,2005,-0.49482
mkd,2006,1.09044
mkd,2007,-0.52341
mkd,2008,-2.71244
mkd,2009,-0.82404
mkd,2010,0.58437
mkd,2011,-2.42859
mkd,2012,-0.41834
mkd,2013,-4.34497
mkd,2014,0.03339
mkd,2015,-0.106
mkd,2016,1.71127
mkd,2017,6.5125
mkd,2018,-4.51227
mkd,2019,-0.38941
mli,1976,0.08564
mli,1977,0.04939
mli,1978,-0.18095
mli,1979,0.23606
mli,1980,0.45045
mli,1981,0.38894
mli,1982,-0.25263
mli,1983,0.15832
mli,1984,-1.91613
mli,1985,-0.0921
mli,1986,0.12273
mli,1987,0.03297
mli,1988,-0.06949
mli,1989,0.03583
mli,1990,1.75673
mli,1991,3.9761
mli,1992,-2.80342
mli,1993,-1.18846
mli,1994,-0.13986
mli,1995,-0.08243
mli,1996,-0.00989
mli,1997,-4.51443
mli,1998,-0.19919
mli,1999,-0.21493
mli,2000,0.39799
mli,2001,-0.10483
mli,2002,1.46965
mli,2003,-1.19257
mli,2004,-0.42448
mli,2005,-0.03709
mli,2006,0.05156
mli,2007,-0.13174
mli,2008,0.14929
mli,2009,0.06515
mli,2010,-0.11886
mli,2011,0.59346
mli,2012,-0.75562
mli,2013,4.98507
mli,2014,0.06174
mli,2015,0.31757
mli,2016,0.16852
mli,2017,-1.11592
mli,2018,-0.17315
mli,2019,7.24029
mmr,1976,-0.10127
mmr,1977,-0.0755
mmr,1978,0.27245
mmr,1979,-0.36491
mmr,1980,0.38821
mmr,1981,-0.41151
mmr,1982,0.26673
mmr,1983,-0.16771
mmr,1984,-0.86018
mmr,1985,-0.19008
mmr,1986,-0.03796
mmr,1987,0.17769
mmr,1988,-1.60602
mmr,1989,-1.27665
mmr,1990,0.03876
mmr,1991,-0.00079
mmr,1992,-0.08292
mmr,1993,0.96468
mmr,1994,0.36356
mmr,1995,0.09624
mmr,1996,-0.65025
mmr,1997,0.26218
mmr,1998,-0.18362
mmr,1999,-0.2542
mmr,2000,2.12317
mmr,2001,-0.03173
mmr,2002,-0.04124
mmr,2003,0.2215
mmr,2004,-0.02235
mmr,2005,-0.17333
mmr,2006,0.18088
mmr,2007,-0.10073
mmr,2008,0.1883
mmr,2009,0.1009
mmr,2010,3.71011
mmr,2011,6.58526
mmr,2012,-0.04027
mmr,2013,6.7969
mmr,2014,-0.17937
mmr,2015,2.01783
mmr,2016,3.91572
mmr,2017,2.54805
mmr,2018,-0.8076
mmr,2019,0.47273
mng,1976,0.73517
mng,1977,0.01467
mng,1978,-0.20598
mng,1979,0.0369
mng,1980,-0.03264
mng,1981,-0.09066
mng,1982,0.01599
mng,1983,0.24759
mng,1984,-0.08304
mng,1985,-0.0442
mng,1986,-0.88553
mng,1987,0.23122
mng,1988,-0.22576
mng,1989,0.15571
mng,1990,-6.8554
mng,1991,1.07414
mng,1992,3.49565
mng,1993,0.06404
mng,1994,-0.00719
mng,1995,-0.14131
mng,1996,0.48969
mng,1997,0.19442
mng,1998,-0.12028
mng,1999,-0.08585
mng,2000,-6.52841
mng,2001,0.02316
mng,2002,-0.39003
mng,2003,0.12556
mng,2004,-0.3458
mng,2005,-0.46841
mng,2006,-0.09291
mng,2007,-0.10869
mng,2008,0.07756
mng,2009,0.19201
mng,2010,0.65774
mng,2011,0.20451
mng,2012,-1.65457
mng,2013,-2.25335
mng,2014,0.13348
mng,2015,0.08702
mng,2016,-0.44834
mng,2017,-0.86088
mng,2018,-1.74811
mng,2019,3.0698
moz,1976,-0.39165
moz,1977,-0.31367
moz,1978,0.08579
moz,1979,-0.25996
moz,1980,0.19154
moz,1981,0.03296
moz,1982,0.04701
moz,1983,0.06097
moz,1984,-0.0055
moz,1985,0.35973
moz,1986,-0.07662
moz,1987,-2.58954
moz,1988,0.02087
moz,1989,0.1517
moz,1990,-5.56883
moz,1991,-0.1197
moz,1992,0.26614
moz,1993,0.59373
moz,1994,-2.57901
moz,1995,-1.3987
moz,1996,0.0105
moz,1997,-1.15675
moz,1998,-0.27563
moz,1999,0.07296
moz,2000,-0.44981
moz,2001,-0.39936
moz,2002,-0.04096
moz,2003,0.57676
moz,2004,-0.27956
moz,2005,0.03491
moz,2006,-0.01821
moz,2007,-0.1077
moz,2008,0.882
moz,2009,-1.00324
moz,2010,0.6254
moz,2011,-0.07821
moz,2012,-0.12043
moz,2013,0.59949
moz,2014,0.29083
moz,2015,-0.5462
moz,2016,0.5084
moz,2017,-0.45747
moz,2018,-0.90723
moz,2019,0.31274
mrt,1976,-0.20544
mrt,1977,-0.0394
mrt,1978,-5.18384
mrt,1979,-4.14175
mrt,1980,0.1048
mrt,1981,-0.22778
mrt,1982,0.21487
mrt,1983,-0.07095
mrt,1984,-0.10405
mrt,1985,-11.09069
mrt,1986,-0.00243
mrt,1987,0.18401
mrt,1988,-0.13884
mrt,1989,-0.06962
mrt,1990,-0.15024
mrt,1991,-0.24388
mrt,1992,0.73431
mrt,1993,0.04308
mrt,1994,0.02794
mrt,1995,-0.24751
mrt,1996,1.31359
mrt,1997,0.47717
mrt,1998,-0.18812
mrt,1999,-0.08253
mrt,2000,1.90058
mrt,2001,0.13171
mrt,2002,0.0495
mrt,2003,-0.32893
mrt,2004,0.26716
mrt,2005,2.67618
mrt,2006,6.99458
mrt,2007,1.24432
mrt,2008,-1.03437
mrt,2009,0.02154
mrt,2010,0.00637
mrt,2011,0.01166
mrt,2012,0.07825
mrt,2013,-12.29006
mrt,2014,-0.02371
mrt,2015,-0.30695
mrt,2016,0.28722
mrt,2017,2.63218
mrt,2018,4.31462
mrt,2019,5.6679
mus,1976,1.28517
mus,1977,-0.24198
mus,1978,0.41487
mus,1979,-0.03866
mus,1980,-0.19339
mus,1981,0.10037
mus,1982,0.05287
mus,1983,-0.15521
mus,1984,-0.19434
mus,1985,0.41565
mus,1986,-0.01281
mus,1987,-0.34564
mus,1988,0.17525
mus,1989,0.03547
mus,1990,-0.00643
mus,1991,-0.01173
mus,1992,0.2722
mus,1993,-0.38111
mus,1994,0.21439
mus,1995,-0.10123
mus,1996,0.16278
mus,1997,-0.20092
mus,1998,0.2211
mus,1999,-0.10749
mus,2000,0.15877
mus,2001,0.11314
mus,2002,-0.18654
mus,2003,-0.06279
mus,2004,0.15293
mus,2005,0.0353
mus,2006,0.02179
mus,2007,0.1816
mus,2008,-0.21309
mus,2009,0.00494
mus,2010,1.46397
mus,2011,0.14684
mus,2012,0.13412
mus,2013,-2.01038
mus,2014,-0.49036
mus,2015,0.76246
mus,2016,0.05971
mus,2017,-2.64714
mus,2018,4.09193
mus,2019,-3.83631
mwi,1976,-0.27611
mwi,1977,0.39168
mwi,1978,-0.07371
mwi,1979,-0.06953
mwi,1980,-0.06623
mwi,1981,0.21201
mwi,1982,0.17186
mwi,1983,-0.31645
mwi,1984,-0.40841
mwi,1985,0.01226
mwi,1986,0.26027
mwi,1987,-0.04995
mwi,1988,-0.09285
mwi,1989,-0.20078
mwi,1990,0.06285
mwi,1991,-1.8761
mwi,1992,0.02977
mwi,1993,2.17279
mwi,1994,-17.24934
mwi,1995,-0.36919
mwi,1996,0.41589
mwi,1997,-0.79854
mwi,1998,1.04285
mwi,1999,0.05547
mwi,2000,-0.1893
mwi,2001,-1.05494
mwi,2002,0.14283
mwi,2003,-0.02505
mwi,2004,-0.19264
mwi,2005,1.38009
mwi,2006,-0.18089
mwi,2007,-0.11828
mwi,2008,0.14239
mwi,2009,-0.24415
mwi,2010,-1.18782
mwi,2011,-0.09666
mwi,2012,-0.0777
mwi,2013,-1.97413
mwi,2014,1.59927
mwi,2015,1.92135
mwi,2016,-1.30867
mwi,2017,3.22222
mwi,2018,0.22186
mwi,2019,-1.83569
mys,1976,0.09049
mys,1977,-0.2477
mys,1978,0.23881
mys,1979,-0.00522
mys,1980,0.04255
mys,1981,-2.65922
mys,1982,-3.68092
mys,1983,-0.49477
mys,1984,1.25099
mys,1985,-1.39534
mys,1986,-1.07378
mys,1987,-0.60345
mys,1988,0.30601
mys,1989,-0.21751
mys,1990,0.1697
mys,1991,-1.00929
mys,1992,-0.13558
mys,1993,0.14952
mys,1994,0.03183
mys,1995,-0.54113
mys,1996,0.6722
mys,1997,-0.11551
mys,1998,-0.19672
mys,1999,0.19897
mys,2000,0.06404
mys,2001,-0.64498
mys,2002,-0.71077
mys,2003,0.32052
mys,2004,-0.22229
mys,2005,2.25722
mys,2006,-0.16625
mys,2007,0.16812
mys,2008,-0.06718
mys,2009,-0.03927
mys,2010,-0.40524
mys,2011,0.295
mys,2012,-0.24764
mys,2013,2.4056
mys,2014,-0.17621
mys,2015,0.0268
mys,2016,0.0105
mys,2017,1.72124
mys,2018,8.34398
mys,2019,0.20007
nam,1991,2.42132
nam,1992,0.37522
nam,1993,0.46382
nam,1994,-0.02687
nam,1995,0.06477
nam,1996,-0.20685
nam,1997,-0.68065
nam,1998,-0.46209
nam,1999,0.21208
nam,2000,0.12747
nam,2001,-0.2418
nam,2002,-0.12276
nam,2003,0.0702
nam,2004,-0.47173
nam,2005,0.50257
nam,2006,-0.27213
nam,2007,0.35295
nam,2008,-0.11279
nam,2009,0.19015
nam,2010,-0.05645
nam,2011,0.33345
nam,2012,-0.0684
nam,2013,1.23309
nam,2014,0.01562
nam,2015,0.55786
nam,2016,1.06294
nam,2017,-1.30925
nam,2018,-0.90331
nam,2019,-4.47182
ner,1976,0.18262
ner,1977,-0.35161
ner,1978,0.21129
ner,1979,-0.35609
ner,1980,0.16567
ner,1981,0.20752
ner,1982,-0.12941
ner,1983,0.09105
ner,1984,-0.11371
ner,1985,1.12925
ner,1986,0.05597
ner,1987,-10.32529
ner,1988,-0.65793
ner,1989,-2.1185
ner,1990,-2.58871
ner,1991,3.58424
ner,1992,-1.25163
ner,1993,-0.59469
ner,1994,0.44321
ner,1995,-0.1537
ner,1996,-2.05801
ner,1997,-2.70092
ner,1998,-0.02081
ner,1999,0.99067
ner,2000,1.84147
ner,2001,-0.16275
ner,2002,0.05294
ner,2003,-0.12129
ner,2004,-0.0118
ner,2005,0.18337
ner,2006,0.22776
ner,2007,-0.10614
ner,2008,-0.15428
ner,2009,-0.0675
ner,2010,3.59454
ner,2011,4.38279
ner,2012,0.90708
ner,2013,-2.76973
ner,2014,-0.08205
ner,2015,-0.04579
ner,2016,-0.12214
ner,2017,-0.23138
ner,2018,-0.54742
ner,2019,-0.76407
nga,1976,0.48675
nga,1977,0.41143
nga,1978,1.76058
nga,1979,0.24343
nga,1980,0.2799
nga,1981,-0.08399
nga,1982,0.11669
nga,1983,-0.1331
nga,1984,-2.58503
nga,1985,1.28372
nga,1986,-2.99177
nga,1987,0.00445
nga,1988,-0.00471
nga,1989,0.47506
nga,1990,-0.03026
nga,1991,0.11708
nga,1992,-0.13875
nga,1993,0.25598
nga,1994,-0.0795
nga,1995,-0.18642
nga,1996,-0.07322
nga,1997,-0.50504
nga,1998,-0.54139
nga,1999,3.81424
nga,2000,0.79583
nga,2001,-0.04699
nga,2002,-0.19455
nga,2003,0.1265
nga,2004,-0.02039
nga,2005,-0.13943
nga,2006,0.11045
nga,2007,0.91005
nga,2008,-0.02859
nga,2009,0.23772
nga,2010,-0.66461
nga,2011,0.14778
nga,2012,0.38492
nga,2013,2.22649
nga,2014,0.16282
nga,2015,7.33727
nga,2016,-0.46149
nga,2017,2.48281
nga,2018,-1.58238
nga,2019,-3.87356
nic,1976,0.19075
nic,1977,0.00279
nic,1978,-0.03626
nic,1979,16.09371
nic,1980,22.29489
nic,1981,-0.1675
nic,1982,-1.6832
nic,1983,-0.19679
nic,1984,3.63508
nic,1985,-2.16139
nic,1986,0.15093
nic,1987,-3.19893
nic,1988,-1.4577
nic,1989,0.21605
nic,1990,7.31936
nic,1991,2.88209
nic,1992,1.1162
nic,1993,0.69963
nic,1994,0.05372
nic,1995,0.13291
nic,1996,-6.97166
nic,1997,-7.03798
nic,1998,0.03748
nic,1999,-1.60598
nic,2000,0.04776
nic,2001,3.77339
nic,2002,2.61689
nic,2003,-0.04803
nic,2004,0.5442
nic,2005,-0.19434
nic,2006,-0.86383
nic,2007,-4.998
nic,2008,-1.2186
nic,2009,-0.62195
nic,2010,-0.26018
nic,2011,-0.14742
nic,2012,-0.81879
nic,2013,1.38096
nic,2014,-0.11992
nic,2015,-0.16459
nic,2016,-0.49704
nic,2017,-0.52173
nic,2018,-6.98902
nic,2019,0.10178
nld,1976,-0.10936
nld,1977,0.16103
nld,1978,0.30158
nld,1979,-0.31355
nld,1980,-1.53488
nld,1981,-0.06768
nld,1982,0.12197
nld,1983,-0.02668
nld,1984,0.7115
nld,1985,0.11195
nld,1986,0.01826
nld,1987,-0.0534
nld,1988,-0.04201
nld,1989,-0.28811
nld,1990,0.20717
nld,1991,0.1208
nld,1992,-0.30669
nld,1993,0.30357
nld,1994,0.08975
nld,1995,-0.1726
nld,1996,-0.08622
nld,1997,0.14671
nld,1998,-0.10288
nld,1999,-0.00427
nld,2000,0.01186
nld,2001,-0.13444
nld,2002,-1.07311
nld,2003,1.85534
nld,2004,-0.0502
nld,2005,-0.10955
nld,2006,0.41106
nld,2007,-0.37052
nld,2008,0.21089
nld,2009,-0.1231
nld,2010,0.12234
nld,2011,0.01969
nld,2012,-0.09638
nld,2013,-3.75007
nld,2014,0.12979
nld,2015,-0.06413
nld,2016,-0.02665
nld,2017,1.45503
nld,2018,-0.29143
nld,2019,0.47257
nor,1976,0.05677
nor,1977,0.08026
nor,1978,-0.12668
nor,1979,0.02315
nor,1980,0.05763
nor,1981,-0.37763
nor,1982,0.2455
nor,1983,0.14416
nor,1984,1.65867
nor,1985,-1.42423
nor,1986,0.12921
nor,1987,0.10858
nor,1988,-0.18075
nor,1989,0.06387
nor,1990,0.12117
nor,1991,-0.16739
nor,1992,-0.09617
nor,1993,0.05963
nor,1994,0.05079
nor,1995,1.51095
nor,1996,-2.1003
nor,1997,0.1878
nor,1998,-0.00833
nor,1999,-0.06382
nor,2000,0.02198
nor,2001,0.21679
nor,2002,-0.1475
nor,2003,-0.06259
nor,2004,-0.20857
nor,2005,0.16166
nor,2006,0.15287
nor,2007,-0.10136
nor,2008,0.19665
nor,2009,-0.34545
nor,2010,0.11809
nor,2011,0.1485
nor,2012,-0.10484
nor,2013,-2.84828
nor,2014,0.11318
nor,2015,-2.45737
nor,2016,0.1812
nor,2017,-0.77713
nor,2018,-2.634
nor,2019,1.06577
npl,1976,-0.02502
npl,1977,-0.08158
npl,1978,0.07161
npl,1979,0.20561
npl,1980,1.57801
npl,1981,0.07477
npl,1982,-0.22085
npl,1983,0.22702
npl,1984,0.07524
npl,1985,-0.00168
npl,1986,-0.50521
npl,1987,0.32652
npl,1988,0.01977
npl,1989,-0.07542
npl,1990,3.89766
npl,1991,3.16519
npl,1992,0.02845
npl,1993,1.22498
npl,1994,-0.1064
npl,1995,-0.16414
npl,1996,0.36581
npl,1997,-0.12693
npl,1998,-0.28461
npl,1999,1.41225
npl,2000,-2.13939
npl,2001,-1.47772
npl,2002,-0.16169
npl,2003,-0.24847
npl,2004,0.1438
npl,2005,2.22993
npl,2006,0.96259
npl,2007,2.90637
npl,2008,0.1072
npl,2009,-0.377
npl,2010,0.08206
npl,2011,0.30348
npl,2012,0.02905
npl,2013,0.00001
npl,2014,0.78857
npl,2015,-0.68585
npl,2016,-0.01582
npl,2017,-0.06383
npl,2018,2.28578
npl,2019,-1.80813
nzl,1976,-0.80776
nzl,1977,-0.13307
nzl,1978,0.1131
nzl,1979,-0.09089
nzl,1980,1.04033
nzl,1981,-0.11682
nzl,1982,0.37999
nzl,1983,-0.10203
nzl,1984,1.82328
nzl,1985,1.39169
nzl,1986,-0.17974
nzl,1987,-0.07812
nzl,1988,0.28701
nzl,1989,-0.2167
nzl,1990,0.00698
nzl,1991,0.1136
nzl,1992,-0.24004
nzl,1993,-0.06737
nzl,1994,-0.02356
nzl,1995,0.14543
nzl,1996,-1.65876
nzl,1997,-0.07284
nzl,1998,0.15849
nzl,1999,-0.15343
nzl,2000,-0.10598
nzl,2001,0.23894
nzl,2002,-0.13331
nzl,2003,-0.23944
nzl,2004,0.41273
nzl,2005,-0.05697
nzl,2006,-0.10759
nzl,2007,0.18962
nzl,2008,-0.13527
nzl,2009,-0.00448
nzl,2010,-0.08394
nzl,2011,-0.01644
nzl,2012,0.05305
nzl,2013,0.17141
nzl,2014,-0.16732
nzl,2015,-0.08551
nzl,2016,-0.02013
nzl,2017,-3.61173
nzl,2018,-2.6605
nzl,2019,-2.60119
omn,1976,-0.18709
omn,1977,0.33216
omn,1978,0.61549
omn,1979,-0.32068
omn,1980,0.19748
omn,1981,-0.10771
omn,1982,0.14714
omn,1983,0.59975
omn,1984,-0.13391
omn,1985,0.13987
omn,1986,0.60884
omn,1987,-0.30303
omn,1988,0.27433
omn,1989,0.04322
omn,1990,0.01818
omn,1991,0.44668
omn,1992,0.63391
omn,1993,-0.09426
omn,1994,-0.12237
omn,1995,0.8199
omn,1996,0.74541
omn,1997,-0.21925
omn,1998,-0.30529
omn,1999,0.0568
omn,2000,-0.01077
omn,2001,-0.29727
omn,2002,-0.05686
omn,2003,-0.27176
omn,2004,-0.70781
omn,2005,-0.64743
omn,2006,-0.03274
omn,2007,0.05301
omn,2008,0.37198
omn,2009,-0.25157
omn,2010,-0.04509
omn,2011,1.39485
omn,2012,-0.23788
omn,2013,0.35599
omn,2014,0.54879
omn,2015,0.21383
omn,2016,0.29393
omn,2017,-0.51411
omn,2018,1.9691
omn,2019,-1.07426
pak,1976,-0.21334
pak,1977,-1.48035
pak,1978,-0.10349
pak,1979,-0.14166
pak,1980,0.36733
pak,1981,0.15585
pak,1982,0.94518
pak,1983,-0.84094
pak,1984,-0.60431
pak,1985,2.27464
pak,1986,0.21391
pak,1987,-0.88553
pak,1988,-5.24385
pak,1989,2.42454
pak,1990,-1.67588
pak,1991,-0.43188
pak,1992,0.12624
pak,1993,-0.21868
pak,1994,-0.01715
pak,1995,0.09105
pak,1996,-0.27843
pak,1997,-1.37975
pak,1998,0.27529
pak,1999,-2.25467
pak,2000,6.25582
pak,2001,-0.6958
pak,2002,-0.78949
pak,2003,0.71948
pak,2004,-0.05753
pak,2005,-0.16699
pak,2006,0.44976
pak,2007,0.11713
pak,2008,-6.18872
pak,2009,-0.81995
pak,2010,-1.11561
pak,2011,0.79413
pak,2012,1.43419
pak,2013,1.55261
pak,2014,2.90339
pak,2015,-0.32288
pak,2016,1.75102
pak,2017,-0.95871
pak,2018,4.41328
pak,2019,-4.12956
pan,1976,0.05545
pan,1977,-0.03093
pan,1978,0.24885
pan,1979,-0.45111
pan,1980,-2.59338
pan,1981,-1.22404
pan,1982,-14.6266
pan,1983,-0.11035
pan,1984,0.90896
pan,1985,0.01158
pan,1986,-1.18153
pan,1987,-0.17389
pan,1988,0.28581
pan,1989,-0.16466
pan,1990,18.55773
pan,1991,11.53946
pan,1992,-0.09302
pan,1993,0.0253
pan,1994,0.82844
pan,1995,0.28115
pan,1996,0.18069
pan,1997,-0.28023
pan,1998,1.32722
pan,1999,-0.254
pan,2000,0.45998
pan,2001,-0.86191
pan,2002,0.14637
pan,2003,-0.08503
pan,2004,0.18018
pan,2005,0.23927
pan,2006,-0.03066
pan,2007,-0.15762
pan,2008,0.25975
pan,2009,-0.03788
pan,2010,0.20793
pan,2011,-0.29514
pan,2012,0.02559
pan,2013,1.18799
pan,2014,0.16193
pan,2015,-0.12676
pan,2016,0.18721
pan,2017,-1.3322
pan,2018,-0.32487
pan,2019,0.62638
per,1976,-0.28679
per,1977,0.14253
per,1978,0.20687
per,1979,-0.39263
per,1980,11.49896
per,1981,5.2131
per,1982,-0.11884
per,1983,-0.02354
per,1984,-1.11086
per,1985,-3.19535
per,1986,-2.27667
per,1987,-0.12522
per,1988,0.01231
per,1989,0.31498
per,1990,-1.41858
per,1991,-0.25198
per,1992,-2.59711
per,1993,-6.36002
per,1994,-0.19617
per,1995,0.06214
per,1996,0.13722
per,1997,-0.10323
per,1998,0.91646
per,1999,0.08565
per,2000,1.7641
per,2001,13.93539
per,2002,-0.49751
per,2003,0.05592
per,2004,-0.2759
per,2005,-0.94801
per,2006,-0.88948
per,2007,-0.54603
per,2008,0.2783
per,2009,-0.05528
per,2010,0.06122
per,2011,2.91463
per,2012,0.26573
per,2013,-3.46154
per,2014,-0.28237
per,2015,2.63237
per,2016,0.48305
per,2017,0.44736
per,2018,0.70962
per,2019,-1.28187
phl,1976,0.2854
phl,1977,-0.46155
phl,1978,0.0899
phl,1979,-0.00146
phl,1980,-0.2035
