country,time,net_users_num
sen,1994,0
sen,1995,60
sen,1996,1002
sen,1997,2497
sen,1998,7466
sen,1999,29767
sen,2000,39580
sen,2001,98735
sen,2002,103500
sen,2003,221523
sen,2004,474133
sen,2005,530849
sen,2006,638744
sen,2007,805240
sen,2008,854735
sen,2009,925132
sen,2010,1014251
sen,2011,1277314
sen,2012,1447415
sen,2013,1805498
sen,2014,2508929
sen,2015,3936182
sen,2016,3848055
sen,2017,7092903
sen,2018,7292989
sen,2019,7496327
sgp,1990,0
sgp,1991,5008
sgp,1992,15082
sgp,1993,25232
sgp,1994,40483
sgp,1995,101316
sgp,1996,303786
sgp,1997,505472
sgp,1998,756346
sgp,1999,955284
sgp,2000,1450394
sgp,2001,1698965
sgp,2002,1929071
sgp,2003,2223089
sgp,2004,2589865
sgp,2005,2602073
sgp,2006,2597371
sgp,2007,3200462
sgp,2008,3295309
sgp,2009,3426964
sgp,2010,3643131
sgp,2011,3737184
sgp,2012,3866018
sgp,2013,4412184
sgp,2014,4366860
sgp,2015,4418520
sgp,2016,4774616
sgp,2017,4820413
sgp,2018,5076137
sgp,2019,5162922
slb,1990,0
slb,1991,0
slb,1992,0
slb,1993,0
slb,1994,0
slb,1995,89
slb,1996,993
slb,1997,1489
slb,1998,1986
slb,1999,1986
slb,2000,1986
slb,2001,1986
slb,2002,2186
slb,2003,2484
slb,2004,2979
slb,2005,3968
slb,2006,7920
slb,2007,9843
slb,2008,15101
slb,2009,20607
slb,2010,26393
slb,2011,32491
slb,2012,38910
slb,2013,45706
slb,2014,52837
slb,2015,60316
slb,2016,68144
slb,2017,75841
slb,2018,77848
slb,2019,79871
sle,1990,0
sle,1991,0
sle,1992,0
sle,1993,0
sle,1994,0
sle,1995,0
sle,1996,108
sle,1997,216
sle,1998,649
sle,1999,2164
sle,2000,5421
sle,2001,7619
sle,2002,8750
sle,2003,9891
sle,2004,11031
sle,2005,12160
sle,2006,13271
sle,2007,14365
sle,2008,15334
sle,2009,16309
sle,2010,37211
sle,2011,59069
sle,2012,167815
sle,2013,274559
sle,2014,425050
sle,2015,455016
sle,2016,862840
sle,2017,673958
sle,2018,688513
sle,2019,703189
slv,1990,0
slv,1991,0
slv,1992,0
slv,1993,0
slv,1994,0
slv,1995,0
slv,1996,4916
slv,1997,14766
slv,1998,24655
slv,1999,49414
slv,2000,69324
slv,2001,88905
slv,2002,113281
slv,2003,149852
slv,2004,192762
slv,2005,254189
slv,2006,334367
slv,2007,373065
slv,2008,618082
slv,2009,745695
slv,2010,983236
slv,2011,1173797
slv,2012,1267633
slv,2013,1448046
slv,2014,1558780
slv,2015,1695297
slv,2016,1843095
slv,2017,2160508
slv,2018,2171539
slv,2019,2182636
smr,1990,0
smr,1991,0
smr,1992,0
smr,1993,0
smr,1994,0
smr,1995,353
smr,1996,375
smr,1997,377
smr,1998,378
smr,1999,11617
smr,2000,13400
smr,2001,14004
smr,2002,14323
smr,2003,14281
smr,2004,14635
smr,2005,14738
smr,2006,14909
smr,2007,15144
smr,2008,16593
smr,2009,16710
smr,2010,16925
smr,2011,15701
smr,2012,15923
smr,2013,16147
smr,2014,16339
smr,2015,16502
smr,2016,16617
smr,2017,20264
smr,2018,20332
smr,2019,20380
som,1990,0
som,1991,0
som,1992,0
som,1993,0
som,1994,0
som,1995,0
som,1996,116
som,1997,234
som,1998,590
som,1999,1190
som,2000,1774
som,2001,7261
som,2002,10985
som,2003,36925
som,2004,106717
som,2005,112547
som,2006,118427
som,2007,124346
som,2008,130235
som,2009,135997
som,2010,139783
som,2011,154704
som,2012,175054
som,2013,195956
som,2014,218804
som,2015,242831
som,2016,266690
som,2017,292374
som,2018,300772
som,2019,309484
srb,2004,2172021
srb,2005,2417974
srb,2006,2487688
srb,2007,3017044
srb,2008,3225397
srb,2009,3437898
srb,2010,3677425
srb,2011,3782707
srb,2012,4300196
srb,2013,4767183
srb,2014,5523619
srb,2015,5798044
srb,2016,5937184
srb,2017,6209944
srb,2018,6457752
srb,2019,6791178
ssd,2013,396595
ssd,2014,476674
ssd,2015,589361
ssd,2016,723583
ssd,2017,870399
ssd,2018,875597
ssd,2019,882472
stp,1990,0
stp,1991,0
stp,1992,0
stp,1993,0
stp,1994,0
stp,1995,0
stp,1998,408
stp,1999,508
stp,2000,6599
stp,2001,9136
stp,2002,11178
stp,2003,15284
stp,2004,20482
stp,2005,21667
stp,2006,22929
stp,2007,24264
stp,2008,26490
stp,2009,28861
stp,2010,33820
stp,2011,37202
stp,2012,40641
stp,2013,44177
stp,2014,47777
stp,2015,51495
stp,2016,56902
stp,2017,61983
stp,2018,63164
stp,2019,64366
sur,1990,0
sur,1991,0
sur,1992,0
sur,1993,0
sur,1994,0
sur,1995,507
sur,1996,1014
sur,1997,4556
sur,1998,7680
sur,1999,8804
sur,2000,11804
sur,2001,14604
sur,2002,20068
sur,2003,23030
sur,2004,29996
sur,2005,31981
sur,2006,48001
sur,2007,72128
sur,2008,108906
sur,2009,164048
sur,2010,167151
sur,2011,171257
sur,2012,187711
sur,2013,204688
sur,2014,221754
sur,2015,239108
sur,2016,256457
sur,2017,279233
sur,2018,281918
sur,2019,284549
svk,1990,0
svk,1991,0
svk,1992,0
svk,1993,6835
svk,1994,17081
svk,1995,28125
svk,1996,42179
svk,1997,63259
svk,1998,145122
svk,1999,293514
svk,2000,508972
svk,2001,676528
svk,2002,2167610
svk,2003,2324093
svk,2004,2855729
svk,2005,2979687
svk,2006,3027576
svk,2007,3336392
svk,2008,3566279
svk,2009,3780804
svk,2010,4091590
svk,2011,4026409
svk,2012,4153765
svk,2013,4222577
svk,2014,4341953
svk,2015,4219923
svk,2016,4379499
svk,2017,4446889
svk,2018,4398420
svk,2019,4521336
svn,1990,0
svn,1991,0
svn,1992,0
svn,1993,8198
svn,1994,21381
svn,1995,57723
svn,1996,100866
svn,1997,150886
svn,1998,200817
svn,1999,250657
svn,2000,300349
svn,2001,599733
svn,2002,553233
svn,2003,633227
svn,2004,812211
svn,2005,933850
svn,2006,1081511
svn,2007,1141681
svn,2008,1173368
svn,2009,1301636
svn,2010,1430335
svn,2011,1381331
svn,2012,1406524
svn,2013,1499385
svn,2014,1480115
svn,2015,1514020
svn,2016,1565994
svn,2017,1637973
svn,2018,1657074
svn,2019,1727536
swe,1990,50050
swe,1991,100096
swe,1992,130116
swe,1993,150126
swe,1994,300267
swe,1995,450483
swe,1996,801189
swe,1997,2104394
swe,1998,2968853
swe,1999,3676376
swe,2000,4057818
swe,2001,4606009
swe,2002,6295340
swe,2003,7083274
swe,2004,7542259
swe,2005,7667467
swe,2006,7982799
swe,2007,7514528
swe,2008,8312790
swe,2009,8474907
swe,2010,8451141
swe,2011,8782262
swe,2012,8891997
swe,2013,9116302
swe,2014,8967165
swe,2015,8848040
swe,2016,8818065
swe,2017,9460175
swe,2018,9188029
swe,2019,9483727
swz,1990,0
swz,1991,0
swz,1992,0
swz,1993,0
swz,1994,0
swz,1995,10
swz,1996,477
swz,1997,853
swz,1998,942
swz,1999,4679
swz,2000,9312
swz,2001,12990
swz,2002,18508
swz,2003,24926
swz,2004,33136
swz,2005,38100
swz,2006,38300
swz,2007,42749
swz,2008,71921
swz,2009,94537
swz,2010,117558
swz,2011,194359
swz,2012,224295
swz,2013,268450
swz,2014,286622
swz,2015,283108
swz,2016,318307
swz,2017,528660
swz,2018,534049
swz,2019,539623
syc,1990,0
syc,1991,0
syc,1992,0
syc,1993,0
syc,1994,0
syc,1995,0
syc,1996,506
syc,1997,1005
syc,1998,1997
syc,1999,4977
syc,2000,5990
syc,2001,9078
syc,2002,12027
syc,2003,12521
syc,2004,21211
syc,2005,22529
syc,2006,31292
syc,2007,34573
syc,2008,36578
syc,2009,36715
syc,2010,37422
syc,2011,39660
syc,2012,43596
syc,2013,47072
syc,2014,48289
syc,2015,51536
syc,2016,54091
syc,2017,56665
syc,2018,57062
syc,2019,57442
syr,1990,0
syr,1991,0
syr,1992,0
syr,1993,0
syr,1994,0
syr,1995,0
syr,1996,0
syr,1997,4948
syr,1998,9935
syr,1999,19905
syr,2000,29818
syr,2001,59313
syr,2002,357598
syr,2003,591764
syr,2004,770446
syr,2005,1037060
syr,2006,1492826
syr,2007,2286000
syr,2008,2892965
syr,2009,3668616
syr,2010,4422046
syr,2011,4743408
syr,2012,4966664
syr,2013,5129558
syr,2014,5255839
syr,2015,5395588
syr,2016,5566206
syr,2017,5855848
syr,2018,5804260
syr,2019,5847101
tcd,1990,0
tcd,1991,0
tcd,1992,0
tcd,1993,0
tcd,1994,0
tcd,1995,0
tcd,1997,49
tcd,1998,332
tcd,1999,992
tcd,2000,2984
tcd,2001,3986
tcd,2002,14978
tcd,2003,30025
tcd,2004,35135
tcd,2005,40312
tcd,2006,60761
tcd,2007,91653
tcd,2008,133085
tcd,2009,173402
tcd,2010,203186
tcd,2011,234859
tcd,2012,268480
tcd,2013,330511
tcd,2014,396243
tcd,2015,493884
tcd,2016,728083
tcd,2017,976089
tcd,2018,1006052
tcd,2019,1036547
tgo,1990,0
tgo,1991,0
tgo,1992,0
tgo,1993,0
tgo,1994,0
tgo,1995,0
tgo,1996,475
tgo,1997,9472
tgo,1998,14156
tgo,1999,28222
tgo,2000,39395
tgo,2001,45563
tgo,2002,51970
tgo,2003,63968
tgo,2004,82017
tgo,2005,101010
tgo,2006,115258
tgo,2007,130248
tgo,2008,146002
tgo,2009,162522
tgo,2010,192650
tgo,2011,230858
tgo,2012,270952
tgo,2013,312962
tgo,2014,406866
tgo,2015,521409
tgo,2016,849376
tgo,2017,951547
tgo,2018,975108
tgo,2019,998996
tha,1990,0
tha,1991,30
tha,1992,199
tha,1993,7923
tha,1994,22734
tha,1995,44497
tha,1996,69434
tha,1997,219365
tha,1998,672029
tha,1999,1511513
tha,2000,2322348
tha,2001,3530447
tha,2002,4825204
tha,2003,6002511
tha,2004,6939743
tha,2005,9829437
tha,2006,11293893
tha,2007,13256267
tha,2008,12108638
tha,2009,13440234
tha,2010,15051687
tha,2011,15981533
tha,2012,17949397
tha,2013,19721024
tha,2014,23878279
tha,2015,27015869
tha,2016,32764822
tha,2017,36606387
tha,2018,39447512
tha,2019,46407121
tjk,1990,0
tjk,1991,0
tjk,1992,0
tjk,1993,0
tjk,1994,0
tjk,1995,0
tjk,1999,2007
tjk,2000,3021
tjk,2001,3239
tjk,2002,3565
tjk,2003,4225
tjk,2004,5162
tjk,2005,20279
tjk,2006,261148
tjk,2007,508344
tjk,2008,633031
tjk,2009,741631
tjk,2010,869414
tjk,2011,1002985
tjk,2012,1142639
tjk,2013,1289565
tjk,2014,1443420
tjk,2015,1604573
tjk,2016,1773434
tjk,2017,1950107
tjk,2018,1998546
tjk,2019,2046897
tkm,1990,0
tkm,1991,0
tkm,1992,0
tkm,1993,0
tkm,1994,0
tkm,1995,0
tkm,1999,2011
tkm,2000,6019
tkm,2001,7997
tkm,2002,13928
tkm,2003,19795
tkm,2004,35466
tkm,2005,47416
tkm,2006,63473
tkm,2007,68492
tkm,2008,86376
tkm,2009,97655
tkm,2010,152616
tkm,2011,258704
tkm,2012,379068
tkm,2013,515172
tkm,2014,666892
tkm,2015,834614
tkm,2016,1018678
tkm,2017,1223562
tkm,2018,1243375
tkm,2019,1262754
tls,1990,0
tls,1991,0
tls,1992,0
tls,1993,0
tls,1994,0
tls,1995,0
tls,2002,0
tls,2003,0
tls,2004,0
tls,2005,985
tls,2006,5082
tls,2007,10364
tls,2008,15831
tls,2009,21486
tls,2010,32806
tls,2011,44526
tls,2012,79310
tls,2013,126862
tls,2014,205508
tls,2015,275148
tls,2016,307824
tls,2017,341806
tls,2018,348601
tls,2019,355514
ton,1990,0
ton,1991,0
ton,1992,0
ton,1993,0
ton,1994,0
ton,1995,118
ton,1996,158
ton,1997,494
ton,1998,742
ton,1999,992
ton,2000,2385
ton,2001,2782
ton,2002,2879
ton,2003,2974
ton,2004,3961
ton,2005,4952
ton,2006,5954
ton,2007,7365
ton,2008,8385
ton,2009,10390
ton,2010,16637
ton,2011,25890
ton,2012,30821
ton,2013,33333
ton,2014,36322
ton,2015,38953
ton,2016,40407
ton,2017,42074
ton,2018,42568
ton,2019,43104
tto,1990,0
tto,1991,0
tto,1992,0
tto,1993,0
tto,1994,0
tto,1995,1984
tto,1996,4943
tto,1997,14780
tto,1998,34379
tto,1999,73488
tto,2000,97843
tto,2001,195635
tto,2002,280970
tto,2003,333365
tto,2004,348645
tto,2005,375682
tto,2006,390814
tto,2007,422629
tto,2008,457428
tto,2009,585168
tto,2010,644150
tto,2011,737571
tto,2012,800382
tto,2013,863666
tto,2014,886881
tto,2015,948249
tto,2016,1009711
tto,2017,1070240
tto,2018,1074710
tto,2019,1078675
tun,1990,0
tun,1991,0
tun,1992,0
tun,1993,0
tun,1994,662
tun,1995,1021
tun,1996,2559
tun,1997,4102
tun,1998,10265
tun,1999,154057
tun,2000,267051
tun,2001,420940
tun,2002,518526
tun,2003,645533
tun,2004,854782
tun,2005,975819
tun,2006,1324770
tun,2007,1762109
tun,2008,2867091
tun,2009,3586103
tun,2010,3913770
tun,2011,4200072
tun,2012,4495167
tun,2013,4797392
tun,2014,5106771
tun,2015,5198677
tun,2016,5606755
tun,2017,7339215
tun,2018,7423796
tun,2019,7800379
tur,1990,0
tur,1991,0
tur,1992,0
tur,1993,4792
tur,1994,28707
tur,1995,47778
tur,1996,114524
tur,1997,285982
tur,1998,428575
tur,1999,1427702
tur,2000,2378900
tur,2001,3331244
tur,2002,7413542
tur,2003,8148823
tur,2004,9770194
tur,2005,10497875
tur,2006,12541242
tur,2007,19921285
tur,2008,24202877
tur,2009,25960992
tur,2010,28800608
tur,2011,31628851
tur,2012,33690017
tur,2013,35115522
tur,2014,39417815
tur,2015,42205633
tur,2016,46577725
tur,2017,52469852
tur,2018,58496705
tur,2019,61718470
tuv,1990,0
tuv,1991,0
tuv,1992,0
tuv,1993,0
tuv,1994,0
tuv,1995,0
tuv,2000,492
tuv,2001,497
tuv,2002,503
tuv,2003,510
tuv,2004,517
tuv,2005,524
tuv,2007,1022
tuv,2008,1547
tuv,2009,2083
tuv,2010,2630
tuv,2011,3188
tuv,2012,3760
tuv,2013,4014
tuv,2014,4301
tuv,2015,4739
tuv,2016,5168
tuv,2017,5605
tuv,2018,5674
tuv,2019,5748
twn,1990,0
twn,1991,10035
twn,1992,50157
twn,1993,100237
twn,1994,180250
twn,1995,249989
twn,1996,601991
twn,1997,1649717
twn,1998,2981517
twn,1999,4744946
twn,2000,6172836
twn,2001,7716384
twn,2002,10596965
twn,2003,11644052
twn,2004,12146011
twn,2005,13172700
twn,2006,14535184
twn,2007,14776595
twn,2008,15155737
twn,2009,16150075
twn,2010,16579103
twn,2011,16753507
twn,2012,17741495
twn,2013,17868138
twn,2014,18332574
twn,2015,18383522
twn,2016,18834382
twn,2017,21965717
twn,2018,22013884
twn,2019,21116555
tza,1990,0
tza,1991,0
tza,1992,0
tza,1993,0
tza,1994,0
tza,1995,0
tza,1996,494
tza,1997,2464
tza,1998,2951
tza,1999,24554
tza,2000,39259
tza,2001,58903
tza,2002,78614
tza,2003,245993
tza,2004,328035
tza,2005,422954
tza,2006,514133
tza,2007,650903
tza,2008,795225
tza,2009,1033772
tza,2010,1286049
tza,2011,1461553
tza,2012,1858595
tza,2013,2133258
tza,2014,3497239
tza,2015,10296528
tza,2016,6896400
tza,2017,13665086
tza,2018,14078361
tza,2019,14501365
uga,1990,0
uga,1991,0
uga,1992,0
uga,1993,0
uga,1994,0
uga,1995,585
uga,1996,973
uga,1997,2235
uga,1998,14554
uga,1999,24225
uga,2000,38719
uga,2001,58032
uga,2002,96666
uga,2003,120771
uga,2004,193106
uga,2005,482324
uga,2006,722675
uga,2007,1082729
uga,2008,2404107
uga,2009,3072005
uga,2010,4053521
uga,2011,4356500
uga,2012,4872777
uga,2013,5532650
uga,2014,6238049
uga,2015,6817470
uga,2016,8673732
uga,2017,9759157
uga,2018,10129558
uga,2019,10494770
ukr,1990,0
ukr,1991,0
ukr,1992,0
ukr,1993,399
ukr,1994,6977
ukr,1995,21931
ukr,1996,49862
ukr,1997,99783
ukr,1998,149775
ukr,1999,199809
ukr,2000,349770
ukr,2001,599580
ukr,2002,899093
ukr,2003,1497958
ukr,2004,1647645
ukr,2005,1758292
ukr,2006,2100185
ukr,2007,3036996
ukr,2008,5077458
ukr,2009,8228799
ukr,2010,10669556
ukr,2011,13096683
ukr,2012,16031557
ukr,2013,18546878
ukr,2014,20857767
ukr,2015,21959762
ukr,2016,23698265
ukr,2017,26198589
ukr,2018,26056341
ukr,2019,25907636
ury,1990,0
ury,1991,0
ury,1992,0
ury,1993,0
ury,1994,2000
ury,1995,9999
ury,1996,59994
ury,1997,109983
ury,1998,229948
ury,1999,329900
ury,2000,349870
ury,2001,369839
ury,2002,379818
ury,2003,529695
ury,2004,566748
ury,2005,667290
ury,2006,977668
ury,2007,1132796
ury,2008,1312707
ury,2009,1400165
ury,2010,1558703
ury,2011,1731786
ury,2012,1839980
ury,2013,1955366
ury,2014,2089910
ury,2015,2203164
ury,2016,2273628
ury,2017,2346531
ury,2018,2355165
ury,2019,2663788
usa,1990,1978461
usa,1991,2960777
usa,1992,4431032
usa,1993,5895714
usa,1994,12752213
usa,1995,24493413
usa,1996,44058998
usa,1997,58734706
usa,1998,82809056
usa,1999,99855890
usa,2000,121358808
usa,2001,139687879
usa,2002,168878293
usa,2003,178807800
usa,2004,189323910
usa,2005,200501483
usa,2006,205248836
usa,2007,225456319
usa,2008,224579656
usa,2009,217478371
usa,2010,221530322
usa,2011,217266001
usa,2012,234590782
usa,2013,225909985
usa,2014,232631598
usa,2015,239228258
usa,2016,276322092
usa,2017,283688790
usa,2018,285444152
usa,2019,287162120
uzb,1990,0
uzb,1991,0
uzb,1992,0
uzb,1993,0
uzb,1994,0
uzb,1995,348
uzb,1996,995
uzb,1997,2491
uzb,1998,4989
uzb,1999,7492
uzb,2000,119973
uzb,2001,150041
uzb,2002,275149
uzb,2003,492477
uzb,2004,676383
uzb,2005,883616
uzb,2006,1712330
uzb,2007,2037796
uzb,2008,2508560
uzb,2009,3339791
uzb,2010,4534029
uzb,2011,5389723
uzb,2012,6950062
uzb,2013,8021945
uzb,2014,10801370
uzb,2015,13237850
uzb,2016,14712005
uzb,2017,16716592
uzb,2018,16986726
uzb,2019,17251119
vct,1990,0
vct,1991,0
vct,1992,0
vct,1993,0
vct,1994,0
vct,1995,139
vct,1996,522
vct,1997,1000
vct,1998,1999
vct,1999,2998
vct,2000,3498
vct,2001,5497
vct,2002,5999
vct,2003,7000
vct,2004,7999
vct,2005,9991
vct,2006,13032
vct,2007,17363
vct,2008,22764
vct,2009,33571
vct,2010,36484
vct,2011,39752
vct,2012,43374
vct,2013,47251
vct,2014,51603
vct,2015,18697
vct,2016,22648
vct,2017,24166
vct,2018,24681
vct,2019,24767
ven,1990,0
ven,1991,0
ven,1992,2484
ven,1993,8740
ven,1994,11916
ven,1995,26803
ven,1996,55575
ven,1997,89286
ven,1998,322311
ven,1999,674171
ven,2000,812770
ven,2001,1142610
ven,2002,1232543
ven,2003,1916362
ven,2004,2184876
ven,2005,3318065
ven,2006,4087861
ven,2007,5675675
ven,2008,7152152
ven,2009,9166140
ven,2010,10628006
ven,2011,11618703
ven,2012,14401515
ven,2013,16349794
ven,2014,17124495
ven,2015,19252369
ven,2016,17910749
ven,2017,21169786
ven,2018,20798724
ven,2019,20531397
vnm,1990,0
vnm,1991,0
vnm,1992,0
vnm,1993,0
vnm,1994,0
vnm,1995,0
vnm,1996,103
vnm,1997,3071
vnm,1998,10216
vnm,1999,101899
vnm,2000,203171
vnm,2001,1021917
vnm,2002,1512463
vnm,2003,3111233
vnm,2004,6348001
vnm,2005,10680197
vnm,2006,14600419
vnm,2007,17729177
vnm,2008,20629427
vnm,2009,23122992
vnm,2010,26962086
vnm,2011,31167194
vnm,2012,33047109
vnm,2013,34939748
vnm,2014,37602679
vnm,2015,41704687
vnm,2016,49629431
vnm,2017,55000814
vnm,2018,67216200
vnm,2019,66269468
vut,1990,0
vut,1991,0
vut,1992,0
vut,1993,0
vut,1994,0
vut,1995,0
vut,1996,98
vut,1997,244
vut,1998,488
vut,1999,976
vut,2000,3900
vut,2001,5356
vut,2002,6807
vut,2003,7766
vut,2004,9689
vut,2005,10636
vut,2006,12542
vut,2007,14924
vut,2008,16334
vut,2009,17268
vut,2010,18897
vut,2011,22325
vut,2012,26443
vut,2013,29000
vut,2014,49611
vut,2015,60601
vut,2016,66798
vut,2017,73430
vut,2018,75275
vut,2019,77129
wsm,1990,0
wsm,1991,0
wsm,1992,0
wsm,1993,0
wsm,1994,0
wsm,1995,0
wsm,1997,300
wsm,1998,398
wsm,1999,495
wsm,2000,988
wsm,2001,2964
wsm,2002,3960
wsm,2003,4969
wsm,2004,5493
wsm,2005,6025
wsm,2006,8084
wsm,2007,8647
wsm,2008,9221
wsm,2009,11073
wsm,2010,13016
wsm,2011,20622
wsm,2012,24435
wsm,2013,29179
wsm,2014,40751
wsm,2015,49165
wsm,2016,57218
wsm,2017,65662
wsm,2018,65920
wsm,2019,66245
yem,1990,0
yem,1991,0
yem,1992,0
yem,1993,0
yem,1994,0
yem,1995,0
yem,1996,96
yem,1997,2400
yem,1998,3837
yem,1999,9582
yem,2000,14363
yem,2001,16270
yem,2002,95685
yem,2003,114809
yem,2004,172192
yem,2005,210846
yem,2006,258145
yem,2007,1066254
yem,2008,1508369
yem,2009,2242640
yem,2010,2859624
yem,2011,3548521
yem,2012,4269713
yem,2013,5029422
yem,2014,5823197
yem,2015,6382121
yem,2016,6677729
yem,2017,7437016
yem,2018,7614392
yem,2019,7791599
zaf,1990,0
zaf,1991,5010
zaf,1992,15032
zaf,1993,45082
zaf,1994,100155
zaf,1995,280412
zaf,1996,355620
zaf,1997,701594
zaf,1998,1269503
zaf,1999,1825086
zaf,2000,2405125
zaf,2001,2892235
zaf,2002,3096874
zaf,2003,3273937
zaf,2004,3984375
zaf,2005,3585558
zaf,2006,3688661
zaf,2007,3961696
zaf,2008,4196409
zaf,2009,5047701
zaf,2010,12292072
zaf,2011,17665677
zaf,2012,21661390
zaf,2013,24964513
zaf,2014,26726650
zaf,2015,28756104
zaf,2016,30352130
zaf,2017,32020895
zaf,2018,32460556
zaf,2019,32890656
zmb,1990,0
zmb,1991,0
zmb,1992,0
zmb,1993,0
zmb,1994,601
zmb,1995,799
zmb,1996,847
zmb,1997,895
zmb,1998,2982
zmb,1999,14912
zmb,2000,19902
zmb,2001,24927
zmb,2002,52417
zmb,2003,110370
zmb,2004,232578
zmb,2005,338110
zmb,2006,506407
zmb,2007,608894
zmb,2008,713093
zmb,2009,833875
zmb,2010,1360599
zmb,2011,1612668
zmb,2012,1948195
zmb,2013,2298689
zmb,2014,2925961
zmb,2015,3334668
zmb,2016,4173759
zmb,2017,4694168
zmb,2018,2481295
zmb,2019,2554128
zwe,1990,0
zwe,1991,0
zwe,1992,0
zwe,1993,0
zwe,1994,196
zwe,1995,877
zwe,1996,1938
zwe,1997,3855
zwe,1998,9591
zwe,1999,19115
zwe,2000,47696
zwe,2001,95373
zwe,2002,131497
zwe,2003,215680
zwe,2004,252418
zwe,2005,289841
zwe,2006,291732
zwe,2007,367678
zwe,2008,433284
zwe,2009,501079
zwe,2010,812655
zwe,2011,1083123
zwe,2012,1573818
zwe,2013,2069309
zwe,2014,2223424
zwe,2015,3141836
zwe,2016,3243814
zwe,2017,3851783
zwe,2018,3906493
zwe,2019,3962406
